SA3_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
11904,..,57,140,43,41,59,43,34,14,33,464,..,60,360,176,161,175,179,60,15,56,1257,..,0,4,4,13,38,46,20,21,16,164,..,0,0,0,0,0,5,11,4,3,20,..,62,365,184,169,217,229,96,40,72,1434,..,0,0,0,0,0,0,6,4,19,26,..,119,508,229,213,276,273,132,56,129,1925,141,198,91,44,47,62,54,32,8,16,685,268,412,581,332,667,971,885,269,36,74,4494,3,0,9,9,29,47,59,25,11,4,197,0,0,0,0,6,4,4,0,0,0,13,273,418,589,338,694,1024,953,296,45,81,4705,0,0,5,0,0,3,0,0,0,7,22,410,611,683,381,740,1089,1004,330,53,101,5408,606,302,617,191,182,195,163,45,14,56,2364,1211,1917,3255,1205,1332,1510,1543,314,57,153,12498,43,77,175,89,111,168,194,54,9,26,943,4,0,0,0,0,6,8,0,0,4,22,1255,1994
12001,..,54,139,38,37,50,48,29,15,19,429,..,35,170,71,72,67,80,48,19,13,582,..,0,8,9,0,10,28,15,15,3,82,..,0,0,0,0,0,7,0,4,0,14,..,35,171,84,78,76,115,60,37,21,681,..,0,0,0,0,0,0,0,0,0,3,..,86,312,121,116,129,163,91,52,39,1113,123,138,54,19,12,20,21,14,3,8,418,117,190,291,125,181,159,186,75,10,17,1352,0,0,12,0,6,16,29,5,5,0,77,0,0,0,0,0,0,0,0,0,0,7,119,190,302,125,187,176,217,84,11,21,1434,0,0,0,0,0,0,0,0,0,5,5,242,330,354,145,203,196,235,96,16,34,1856,410,159,343,107,88,88,87,23,18,27,1338,761,1057,1406,393,374,376,408,126,39,58,5000,9,46,81,35,48,47,60,13,7,10,345,0,0,4,0,0,0,0,0,0,0,8,770,1100
12002,..,75,195,45,42,54,44,49,30,18,549,..,9,65,19,28,20,25,16,10,3,196,..,0,0,0,0,0,0,10,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,9,65,19,28,20,21,20,17,3,209,..,0,0,0,0,0,0,0,0,0,0,..,84,255,60,74,79,67,69,42,22,763,132,160,59,5,14,12,11,8,0,4,414,20,47,44,22,17,25,19,12,0,4,215,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,44,24,17,28,21,12,0,4,223,0,0,0,0,0,0,0,0,0,4,4,149,207,106,35,36,40,36,23,0,12,642,396,115,321,68,72,113,81,21,10,18,1220,181,128,241,75,97,87,102,25,6,6,949,0,6,7,0,0,3,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,180,133
12003,..,80,198,60,59,49,76,40,17,34,617,..,100,514,219,187,247,255,78,40,41,1692,..,0,10,13,21,41,67,42,24,20,240,..,0,0,0,0,4,6,3,0,0,19,..,101,528,234,210,295,336,120,68,64,1943,..,0,0,0,0,0,0,0,0,0,0,..,178,729,296,267,343,418,161,86,97,2567,244,216,110,39,54,106,104,29,15,28,943,396,615,778,488,1075,2167,1674,476,24,158,7843,24,11,34,37,56,93,101,37,5,24,422,0,0,0,0,4,0,3,3,0,7,18,423,623,813,525,1137,2264,1786,513,25,183,8286,0,0,0,0,0,5,4,4,0,21,30,669,845,928,564,1191,2371,1885,547,34,229,9263,952,341,582,192,206,226,241,71,19,64,2890,1394,2050,3615,1376,1659,2015,1975,485,73,250,14894,95,189,440,194,291,329,283,61,6,67,1963,3,3,6,3,3,8,7,0,0,3,37,1494,2238
12101,..,189,481,87,109,127,117,81,41,47,1283,..,83,553,220,201,243,308,176,54,50,1890,..,0,10,10,12,25,80,57,58,22,264,..,0,0,0,0,0,0,4,4,0,18,..,85,564,232,214,269,389,237,117,70,2176,..,0,0,0,0,0,0,0,0,3,8,..,277,1045,321,320,397,504,316,156,118,3466,309,436,154,35,34,35,47,33,7,14,1098,177,376,446,168,242,245,239,105,28,24,2045,9,3,6,11,13,15,30,7,3,0,101,0,0,0,0,0,0,0,0,0,0,5,184,379,454,177,249,262,270,113,31,28,2146,0,0,0,0,0,0,0,0,0,10,10,492,815,605,210,280,300,316,150,41,47,3251,751,274,473,160,178,147,145,64,15,42,2247,924,1039,1495,431,539,577,562,180,61,70,5864,24,24,91,41,51,52,75,15,8,14,384,0,0,4,0,0,3,0,0,0,0,9,950,1058
12102,..,102,289,72,70,75,59,32,21,19,751,..,114,483,185,205,189,176,78,24,34,1477,..,0,9,3,3,16,25,18,11,7,88,..,0,0,0,0,4,3,7,0,0,10,..,114,487,190,208,204,205,98,33,36,1576,..,0,0,0,0,0,0,0,0,3,3,..,215,771,267,282,280,264,126,62,62,2333,221,371,120,7,10,18,23,13,0,12,794,185,475,285,69,109,161,170,54,7,17,1545,0,0,8,3,3,5,5,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,186,474,291,74,117,170,183,62,13,17,1576,0,0,0,0,0,0,0,0,0,3,6,413,844,411,81,126,185,197,73,12,36,2377,409,148,160,42,50,36,37,7,3,9,914,487,754,896,303,330,380,315,68,12,28,3573,4,20,47,16,21,25,20,8,0,0,167,0,0,0,0,0,0,0,0,0,0,4,491,774
12103,..,273,648,166,147,161,165,95,69,57,1781,..,129,682,246,238,276,240,182,61,74,2124,..,0,9,6,22,26,46,46,30,20,201,..,0,0,0,0,0,3,8,0,0,12,..,129,690,250,261,300,285,235,95,92,2339,..,0,0,0,0,3,0,0,0,0,4,..,405,1341,421,402,458,455,333,165,149,4123,569,869,353,38,49,29,37,11,7,33,1995,230,551,558,120,115,108,118,69,16,24,1904,0,4,6,0,10,10,7,6,3,0,48,0,0,0,0,0,0,0,0,0,0,0,228,564,567,120,123,115,127,71,19,27,1955,0,5,0,0,0,0,0,0,0,3,8,796,1432,927,156,168,144,164,86,23,56,3959,576,173,166,47,34,51,42,14,9,24,1134,740,899,738,155,148,139,138,39,19,30,3055,11,24,36,17,23,12,23,10,0,3,169,0,0,0,0,0,0,0,0,0,0,3,752,923
12104,..,146,386,84,92,126,111,125,60,39,1179,..,46,210,75,81,108,113,96,31,23,769,..,0,0,4,0,11,15,18,15,6,61,..,0,0,0,0,0,0,6,0,0,11,..,41,212,77,85,114,121,106,51,32,849,..,0,0,0,0,0,0,0,3,4,6,..,194,599,161,180,238,239,235,115,71,2031,312,405,169,21,43,42,58,28,7,24,1107,59,138,163,64,79,107,133,70,19,7,840,0,0,3,0,0,6,11,3,5,0,28,0,0,0,0,0,0,0,0,0,0,0,59,138,167,63,79,111,142,74,20,7,865,0,0,0,0,0,0,0,0,0,4,5,375,544,332,91,124,157,201,105,29,34,1979,845,287,710,232,306,283,283,113,34,36,3125,485,483,825,347,359,397,418,136,36,31,3517,11,6,26,10,7,17,33,5,4,8,132,0,0,0,0,0,0,0,0,0,0,3,489,493
12201,..,99,273,61,55,68,89,75,32,21,763,..,16,80,25,24,29,36,24,5,3,261,..,0,0,0,0,0,0,3,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,16,88,25,28,29,41,31,12,3,274,..,0,4,0,0,0,0,0,0,0,0,..,118,358,84,77,100,130,107,39,27,1041,165,241,83,9,17,17,31,14,13,12,605,29,59,54,16,10,25,51,15,0,3,259,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,29,55,54,17,15,25,52,22,0,3,267,0,0,0,0,0,0,0,0,0,0,0,193,296,136,25,30,39,91,32,13,16,875,291,91,401,153,220,232,220,90,30,21,1751,58,67,188,93,126,133,212,82,10,8,976,0,0,0,4,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,61,66
12202,..,98,222,55,36,46,52,51,20,16,592,..,18,46,22,14,14,29,9,4,5,165,..,0,0,0,0,0,0,6,0,0,11,..,0,0,0,0,0,0,4,0,0,4,..,18,46,22,14,14,31,22,4,5,173,..,0,4,0,0,0,0,0,0,0,0,..,113,268,79,43,66,82,77,23,21,773,206,293,118,18,16,15,12,16,0,13,702,26,42,23,7,16,18,11,3,0,0,153,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,42,23,7,16,18,12,6,0,0,157,0,0,0,0,0,0,0,0,0,0,0,233,338,143,23,34,28,33,22,0,14,861,273,81,136,39,26,16,36,16,4,5,631,57,46,102,25,44,50,46,29,0,9,401,0,0,0,3,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,52,48
12203,..,204,644,102,107,101,123,76,32,41,1427,..,76,283,94,72,105,106,31,20,14,813,..,0,0,5,3,6,16,14,7,0,62,..,0,0,0,0,0,0,0,3,0,4,..,75,278,101,77,115,130,53,32,21,880,..,0,0,0,0,0,0,0,0,0,3,..,281,927,207,182,218,247,123,63,63,2311,424,654,294,31,40,49,56,26,0,37,1610,144,304,240,87,116,196,240,71,7,18,1417,0,0,0,0,0,5,12,8,0,4,39,0,0,0,0,0,0,0,0,0,0,0,140,304,241,88,117,197,254,76,13,21,1453,0,0,0,0,0,0,0,0,0,6,9,562,965,534,120,155,250,310,102,13,60,3073,768,315,789,233,209,223,196,72,21,44,2872,383,407,946,375,475,455,490,140,14,37,3729,10,9,32,17,3,28,25,13,0,7,144,0,0,0,0,0,0,0,0,0,0,5,388,419
12301,..,23,95,14,25,35,7,7,3,13,219,..,26,89,17,19,21,9,0,7,11,207,..,0,0,0,0,0,5,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,31,83,17,19,21,17,8,7,10,216,..,0,0,0,0,0,0,0,0,0,0,..,54,180,36,42,52,24,14,10,24,435,105,121,46,8,15,7,0,3,3,4,311,47,101,91,23,10,14,19,18,6,6,331,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,101,91,23,12,21,19,18,4,6,333,0,0,0,0,0,0,0,0,0,4,4,155,223,134,26,28,29,21,18,5,16,653,258,73,128,12,26,9,14,5,3,11,540,231,174,198,38,43,36,26,12,4,9,783,0,6,17,3,5,9,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,231,186
12302,..,106,357,103,69,81,62,38,24,49,880,..,217,807,255,213,178,164,39,21,59,1961,..,0,19,0,15,10,45,22,23,3,131,..,0,4,0,0,0,0,0,3,0,15,..,218,829,253,234,189,203,66,44,64,2109,..,0,0,0,0,0,0,0,0,3,11,..,323,1187,357,309,269,267,101,73,118,2999,290,426,184,26,30,29,26,19,8,53,1084,492,1127,753,155,189,211,231,104,27,41,3333,9,7,11,11,4,8,24,9,8,3,91,0,0,0,0,0,0,6,0,0,0,3,505,1137,766,169,200,222,259,111,32,46,3428,0,0,0,0,6,5,0,0,0,16,28,795,1565,944,185,233,248,282,129,35,114,4540,891,280,271,54,68,74,65,29,7,59,1794,1496,1726,2114,481,420,419,374,117,45,106,7297,19,62,142,39,45,52,70,11,7,9,468,4,0,4,0,0,0,0,0,0,0,10,1521,1789
12303,..,9,28,0,5,4,4,4,0,5,62,..,0,10,3,3,3,6,0,0,0,27,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,10,3,3,3,6,0,0,0,30,..,0,0,0,0,0,0,0,0,0,0,..,13,36,3,10,5,11,5,0,5,90,29,43,12,0,0,10,0,4,0,5,98,6,19,21,0,0,0,5,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,19,0,0,0,5,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,35,64,32,0,4,4,5,7,0,0,158,87,35,51,7,5,7,11,0,3,4,214,36,17,28,5,11,0,13,0,0,5,113,0,3,4,0,0,0,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,36,15
12401,..,61,107,16,15,11,15,4,5,9,245,..,5,32,10,13,24,24,6,0,4,118,..,0,0,0,0,4,6,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,5,32,10,13,26,24,7,0,6,129,..,0,0,0,0,0,0,0,0,0,0,..,71,145,24,26,37,44,13,7,10,371,82,123,31,3,5,9,0,0,0,9,263,11,37,22,15,14,15,23,7,0,5,136,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,35,30,15,15,17,27,7,0,5,147,0,0,0,0,0,0,0,0,0,0,0,92,159,57,13,15,19,24,7,0,15,409,192,51,89,32,20,13,12,3,8,11,425,67,43,111,46,42,56,32,11,0,5,395,4,0,0,3,0,5,7,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,64,43
12402,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,..,61,215,48,68,38,39,26,10,31,539,..,87,382,90,72,68,53,33,10,24,814,..,0,3,5,6,4,14,17,3,3,54,..,0,0,0,0,0,0,0,0,0,3,..,92,384,94,85,72,64,49,15,22,877,..,0,0,0,0,0,0,0,0,0,4,..,155,607,140,147,112,99,73,25,58,1417,191,277,147,23,19,23,17,11,10,11,730,162,462,336,56,83,97,100,48,4,12,1365,0,0,4,3,5,3,5,3,5,0,27,0,0,0,0,0,0,0,0,0,0,6,162,459,342,56,93,96,108,53,10,12,1394,0,0,0,0,0,0,0,0,0,0,3,352,745,489,85,112,118,127,64,17,27,2127,701,222,229,41,53,51,52,18,6,35,1405,506,771,875,200,161,187,210,57,16,40,3025,5,21,34,8,10,15,9,9,5,0,114,0,4,0,0,0,0,0,0,0,0,3,511,794
12404,..,9,45,5,4,5,0,5,0,3,80,..,3,22,0,10,5,4,0,0,0,57,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,22,3,10,5,6,0,0,4,60,..,0,0,0,0,0,0,0,0,0,0,..,14,69,9,18,14,10,3,0,4,141,22,36,23,0,8,10,7,3,0,10,109,12,20,12,10,21,15,23,10,0,0,127,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,21,12,10,18,15,25,10,0,0,131,0,0,0,0,0,0,0,0,0,9,9,34,58,37,14,25,25,29,11,0,18,251,118,41,56,10,17,17,8,0,4,5,286,39,45,180,81,75,77,46,9,0,13,555,0,0,0,8,5,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,36,47
12405,..,26,107,29,32,23,37,12,0,16,275,..,30,169,64,54,43,30,20,3,8,416,..,0,0,3,3,4,3,5,4,5,28,..,0,0,0,0,0,0,0,0,0,0,..,30,175,65,55,47,37,23,14,14,448,..,0,0,0,0,0,0,0,0,3,7,..,55,279,94,89,68,71,32,16,31,731,111,160,61,14,14,8,15,12,6,16,407,110,247,185,39,52,44,41,18,0,11,738,0,0,8,3,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,106,245,190,42,50,46,41,19,0,11,757,0,0,0,0,0,0,0,0,0,3,4,216,409,252,51,68,55,54,24,7,26,1172,310,108,105,26,30,23,20,10,0,16,658,390,367,454,123,87,86,91,31,7,20,1661,4,14,33,15,9,4,12,0,0,0,101,0,0,3,0,0,0,0,0,0,0,3,398,383
12501,..,44,104,29,37,32,34,15,7,29,319,..,110,466,159,181,204,235,72,24,65,1523,..,0,20,12,24,33,90,54,33,32,304,..,0,3,0,3,5,0,3,3,0,15,..,112,491,172,210,237,328,130,61,100,1836,..,0,0,0,0,0,0,0,3,8,12,..,156,596,201,242,273,356,136,68,136,2167,105,128,68,16,33,60,46,19,0,9,490,406,682,659,281,679,1338,1155,340,16,123,5685,28,8,48,33,84,246,131,18,7,31,637,0,0,0,0,3,4,6,0,0,3,17,438,694,712,316,762,1588,1283,359,24,156,6341,0,0,5,0,0,4,8,0,0,35,59,542,820,780,332,801,1650,1335,379,32,202,6887,431,173,317,98,96,91,103,38,14,42,1406,1587,2342,3386,1095,1297,1614,1561,348,71,203,13505,126,497,717,258,418,485,334,63,17,128,3039,5,3,3,5,4,0,0,0,0,9,34,1713,2844
12502,..,44,155,37,39,59,60,19,0,18,429,..,81,503,211,204,201,154,71,34,41,1496,..,0,15,8,19,10,27,19,12,12,110,..,0,0,0,0,0,0,0,4,0,14,..,83,515,214,220,216,178,90,45,51,1616,..,0,0,0,0,0,0,0,3,0,0,..,123,672,253,263,278,231,104,48,72,2048,113,180,46,13,14,19,10,12,5,10,432,309,460,427,110,90,91,104,42,13,29,1674,0,9,8,3,7,13,14,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,308,464,433,116,98,103,120,48,10,29,1731,0,0,0,0,0,0,0,0,0,0,0,421,641,485,125,109,121,134,64,15,40,2163,272,103,131,37,25,32,29,8,4,8,641,900,973,886,199,228,157,177,68,17,33,3647,14,95,138,34,40,30,24,11,4,14,410,0,0,0,0,0,0,0,0,0,0,0,921,1067
12503,..,48,179,39,44,43,47,9,13,29,451,..,153,670,252,238,230,232,100,15,83,1976,..,0,11,14,26,50,85,49,40,22,303,..,0,0,0,0,8,4,3,6,3,22,..,158,684,265,264,287,318,154,62,112,2303,..,0,0,0,0,0,0,0,0,6,10,..,204,862,300,309,331,371,162,73,145,2760,196,217,97,25,28,56,60,16,9,21,720,584,978,999,339,531,928,771,266,39,85,5517,14,14,45,27,62,77,90,28,20,14,389,9,5,0,0,0,3,0,0,0,0,21,601,996,1041,365,593,1010,861,296,58,104,5918,0,0,0,0,0,5,0,0,0,55,61,802,1214,1137,390,622,1062,926,308,65,171,6702,545,187,237,65,66,75,65,19,10,36,1293,1703,2068,2892,719,872,986,919,250,60,174,10632,55,412,595,152,196,208,179,75,30,51,1952,3,3,3,0,0,6,3,0,0,3,24,1761,2480
12504,..,88,352,173,171,177,191,75,38,38,1303,..,238,1273,593,684,726,766,287,139,107,4819,..,5,9,14,30,70,136,86,90,20,457,..,0,0,0,5,10,32,26,13,5,91,..,241,1282,604,719,808,936,397,240,133,5357,..,0,0,7,0,3,0,11,4,12,34,..,328,1633,784,890,990,1134,484,283,188,6702,210,249,121,38,30,90,89,51,9,19,913,474,947,751,307,512,1048,1174,458,24,101,5798,6,0,19,14,25,34,26,13,3,5,140,0,0,0,0,0,4,0,0,0,0,7,480,951,770,322,535,1089,1200,471,32,100,5952,0,0,0,0,0,3,0,0,0,5,10,693,1203,887,357,571,1178,1291,516,38,130,6872,687,247,424,154,164,201,257,88,34,54,2315,1349,1849,4176,1695,2213,2767,2772,812,213,206,18061,37,84,208,64,79,107,121,43,13,17,760,0,0,3,0,0,3,0,4,0,0,19,1386,1935
12601,..,66,130,44,61,42,66,39,18,12,485,..,113,403,158,189,228,204,94,38,53,1483,..,0,6,7,5,26,21,34,21,13,126,..,0,0,0,0,0,4,4,3,4,16,..,113,414,165,195,254,235,128,63,63,1621,..,0,0,0,0,0,0,0,0,0,7,..,176,543,211,259,302,298,167,76,78,2113,145,175,55,18,12,11,10,8,4,3,444,172,348,325,90,110,111,123,44,4,16,1348,4,3,5,6,6,16,16,5,0,8,61,0,0,0,0,0,0,0,0,0,0,0,174,346,331,94,114,131,140,45,4,21,1405,0,0,0,0,0,0,0,0,0,0,6,319,525,393,112,128,142,152,53,13,25,1860,229,76,109,24,29,23,42,12,0,9,545,615,700,867,215,268,232,277,86,29,26,3311,7,39,63,22,30,27,32,6,0,4,240,0,0,0,0,0,0,0,0,0,0,0,622,741
12602,..,92,268,69,72,91,118,74,21,22,830,..,107,548,242,257,245,313,129,46,52,1934,..,0,4,16,19,36,53,46,44,18,234,..,0,0,0,0,0,7,9,8,0,29,..,110,553,251,278,284,379,187,87,67,2194,..,0,0,0,0,0,0,0,0,0,4,..,203,820,317,348,377,500,258,112,95,3031,252,259,130,31,38,60,100,57,11,23,967,282,508,697,292,355,414,641,305,21,56,3560,3,0,16,9,20,42,57,16,4,6,189,0,0,0,0,0,0,4,0,0,0,9,287,512,713,301,375,461,703,316,20,61,3755,0,0,0,0,0,0,3,0,0,5,15,540,767,848,333,417,518,801,375,29,93,4732,802,298,508,167,161,164,170,66,13,32,2378,1535,2362,3144,884,1024,1006,1057,384,68,136,11600,39,102,229,93,114,142,132,35,14,22,909,0,0,4,0,0,0,0,0,0,3,10,1572,2460
