SA3_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
11901,7,227,0,229,..,631,72,703,11,715,..,393,10,401,3,403,..,157,28,188,4,191,..,1408,117,1523,16,1539,..,498,67,567,6,569,..,113,11,124,0,124,..,104,33,134,6,139,..,228,39,264,0,268,..,6216,2554,8766,63,8828,..,2088,376,2467,75,2546,..,41971,8914,50885,456,51339,..,405,117,527,5755,6275,34504,42376,9031,51408,6204,92113,33855,..,..,..,..,33855,..,24,0,24,0,24,..,16568,3057,19628,141,19774,..,21,0,21,0,22,..,1659,944,2601,15,2613,..,1845,1282,3125,23,3149,..,116,72,183,0,183,..,3618,2295,5912,36,5951,..,192,44,236,0,236,..,137,6,141,3,143,..,94,3,100,0,100,..,2277,488,2771,16,2782,..,1024,121,1149,16,1167,..,47,3,51,0,51,..,538,28,569,3,569,..,364,33,394,4,402,..,270,37,312,4,309,..,51,5,56,0,56,..,1546,181,1723,12,1737,..,133,5,141
11902,3,229,8,239,..,1025,179,1206,10,1219,..,474,22,497,4,499,..,208,51,262,3,267,..,1935,264,2192,27,2224,..,608,73,685,8,692,..,172,12,181,6,186,..,147,54,201,9,203,..,223,50,276,4,276,..,1854,801,2659,12,2670,..,2108,552,2659,69,2737,..,35667,9330,44996,442,45436,..,478,161,637,4776,5412,21305,36146,9487,45632,5216,72154,19696,..,..,..,..,19696,..,9,0,9,0,9,..,7485,1654,9137,71,9202,..,22,0,26,0,26,..,1744,1324,3071,16,3083,..,2311,2326,4634,50,4688,..,124,92,222,0,218,..,4179,3740,7928,63,7987,..,86,18,110,0,109,..,153,6,160,3,161,..,57,5,62,5,67,..,4398,1301,5705,24,5725,..,2465,461,2927,21,2954,..,51,10,58,0,64,..,522,34,557,3,561,..,1320,93,1416,16,1430,..,159,24,178,6,181,..,30,0,28,0,28,..,1532,219,1756,27,1772,..,66,12,79
11903,7,295,4,294,..,602,65,668,6,672,..,442,20,461,7,462,..,81,8,90,0,90,..,1407,95,1511,12,1520,..,552,68,621,3,623,..,73,0,73,0,73,..,148,39,186,0,187,..,73,10,88,4,86,..,418,107,524,7,529,..,842,168,1008,54,1062,..,26999,6489,33491,269,33758,..,291,63,357,2616,2972,28177,27287,6553,33846,2882,64901,27360,..,..,..,..,27360,..,26,0,24,0,30,..,2276,386,2662,22,2687,..,16,0,16,0,16,..,4563,2505,7061,43,7102,..,6186,3454,9639,65,9705,..,231,153,380,0,380,..,10977,6105,17088,105,17193,..,487,68,558,5,565,..,105,7,110,0,110,..,93,0,97,4,101,..,2660,369,3029,24,3054,..,276,22,295,3,295,..,73,10,81,0,81,..,350,16,370,9,376,..,2889,108,2997,18,3019,..,75,4,78,0,78,..,59,0,64,0,64,..,118,10,125,0,131,..,61,0,65
11904,9,423,4,432,..,624,44,666,12,676,..,615,27,646,14,658,..,114,14,124,0,125,..,1764,102,1864,27,1892,..,1582,220,1801,3,1805,..,133,3,139,4,143,..,309,99,412,0,411,..,262,36,301,0,301,..,725,122,843,12,855,..,1538,475,2012,66,2083,..,33206,5318,38519,366,38890,..,439,128,570,3970,4541,29004,33643,5451,39093,4335,72435,27450,..,..,..,..,27450,..,29,0,29,0,33,..,4214,672,4887,34,4917,..,26,0,26,0,26,..,2488,1145,3639,17,3653,..,4029,1509,5541,32,5575,..,190,76,268,4,269,..,6710,2735,9448,54,9499,..,309,51,360,0,360,..,191,11,202,0,203,..,91,0,90,3,91,..,4689,987,5678,25,5709,..,802,99,900,7,909,..,102,11,121,0,121,..,591,31,623,4,624,..,2569,175,2748,27,2772,..,78,7,84,3,85,..,57,3,59,0,61,..,145,12,153,0,155,..,163,3,165
12001,0,105,0,105,..,121,6,126,3,133,..,121,3,126,0,126,..,32,0,32,0,32,..,386,15,398,3,400,..,488,30,523,8,526,..,160,4,164,0,169,..,66,12,84,0,82,..,188,16,207,7,205,..,267,25,293,3,297,..,627,127,757,36,794,..,12996,2094,15086,159,15250,..,150,38,188,1555,1739,24604,13148,2129,15276,1714,41593,25086,..,..,..,..,25086,..,29,0,32,0,32,..,753,79,832,5,841,..,7,0,7,0,7,..,1465,366,1833,11,1841,..,3106,1000,4103,27,4130,..,113,35,142,0,145,..,4685,1400,6079,40,6119,..,142,18,160,0,160,..,133,4,134,3,132,..,118,0,120,3,120,..,806,151,951,0,956,..,71,0,69,0,69,..,69,4,73,0,74,..,443,14,455,4,461,..,167,7,169,3,174,..,63,3,67,0,71,..,51,5,56,0,56,..,91,8,101,0,106,..,61,5,64
12002,0,21,0,21,..,38,0,38,0,38,..,29,0,27,0,31,..,12,0,12,0,12,..,97,0,99,0,97,..,290,31,316,8,323,..,18,0,18,0,22,..,55,3,56,0,59,..,60,6,65,0,68,..,88,15,101,5,104,..,392,39,430,11,439,..,3303,382,3685,58,3746,..,92,15,105,1102,1209,22057,3391,395,3785,1160,27004,23470,..,..,..,..,23470,..,23,0,23,0,23,..,110,7,122,0,122,..,7,0,7,0,7,..,243,27,271,4,274,..,400,88,487,0,490,..,29,8,36,0,36,..,672,117,788,10,800,..,72,3,80,0,80,..,179,5,184,0,184,..,177,5,184,0,184,..,272,65,336,0,336,..,9,0,9,0,7,..,11,0,11,0,11,..,73,0,70,0,70,..,17,0,22,0,22,..,9,0,9,0,9,..,16,0,16,0,16,..,11,0,11,0,11,..,15,0,15
12003,6,366,8,371,..,416,37,445,3,447,..,449,9,457,5,463,..,138,16,157,0,154,..,1356,65,1422,15,1443,..,941,126,1066,12,1082,..,1292,57,1349,14,1362,..,303,180,480,4,485,..,229,32,264,4,266,..,1231,235,1461,13,1474,..,2408,310,2723,82,2804,..,33340,6957,40299,363,40659,..,421,107,525,3593,4120,35134,33762,7064,40825,3952,79907,34400,..,..,..,..,34400,..,15,0,15,0,15,..,2073,303,2377,15,2388,..,24,0,24,0,24,..,3383,1362,4748,36,4779,..,6428,3266,9691,48,9739,..,316,154,471,4,471,..,10127,4781,14913,81,14992,..,302,43,343,0,345,..,231,8,242,4,239,..,139,3,142,0,143,..,1513,508,2023,9,2030,..,330,21,350,5,356,..,158,10,169,0,165,..,1018,50,1066,8,1074,..,3320,98,3419,10,3427,..,201,15,215,0,220,..,92,9,95,0,96,..,291,31,322,5,332,..,240,18,257
12101,3,195,0,195,..,294,20,320,4,326,..,253,3,259,6,263,..,55,0,58,0,61,..,789,36,825,10,839,..,546,27,571,9,581,..,173,10,181,0,177,..,208,64,272,0,278,..,76,6,76,0,76,..,184,19,205,3,210,..,1218,121,1339,48,1390,..,16755,2565,19314,200,19520,..,180,47,225,1716,1945,35419,16934,2609,19544,1923,56882,34570,..,..,..,..,34570,..,93,0,93,0,96,..,271,19,292,0,295,..,3,0,3,0,3,..,3374,765,4137,24,4161,..,5207,1667,6869,46,6915,..,223,72,296,0,296,..,8802,2499,11299,68,11367,..,220,35,254,0,253,..,327,4,333,3,335,..,210,3,215,3,220,..,294,32,328,0,327,..,123,12,130,0,135,..,83,8,88,0,88,..,772,29,802,5,801,..,286,16,308,5,310,..,88,4,93,0,97,..,86,0,88,0,88,..,118,6,121,0,121,..,156,12,165
12102,4,268,4,274,..,125,9,130,0,131,..,304,12,317,0,319,..,65,8,77,0,77,..,756,34,794,8,800,..,402,29,431,5,435,..,298,0,299,7,304,..,112,33,143,0,143,..,24,0,25,0,25,..,144,38,180,0,183,..,918,108,1030,37,1067,..,12560,1847,14411,168,14578,..,158,32,190,1051,1245,27243,12719,1880,14598,1221,43058,26590,..,..,..,..,26590,..,87,0,89,0,89,..,303,36,339,0,339,..,0,0,0,0,0,..,1195,403,1596,11,1607,..,3064,1115,4181,43,4221,..,103,25,130,0,130,..,4363,1545,5904,46,5951,..,22,0,22,0,22,..,120,4,125,0,128,..,165,6,165,5,172,..,72,4,81,0,81,..,141,4,149,3,148,..,84,6,89,0,93,..,874,45,924,8,927,..,774,56,831,13,844,..,203,27,233,0,233,..,195,5,202,0,201,..,194,11,202,3,205,..,248,7,255
12103,0,70,0,70,..,150,9,159,0,159,..,86,5,85,0,85,..,27,0,27,0,27,..,326,18,339,0,344,..,379,21,398,8,405,..,198,4,201,0,201,..,84,21,104,0,104,..,64,0,64,0,64,..,154,16,175,0,176,..,913,77,987,34,1025,..,16451,2355,18815,184,18997,..,217,32,244,1249,1490,39491,16666,2390,19058,1430,59985,40222,..,..,..,..,40222,..,254,0,258,0,258,..,198,9,205,0,208,..,0,0,0,0,0,..,3100,535,3629,15,3642,..,6920,1963,8883,59,8946,..,191,45,237,0,237,..,10204,2541,12747,77,12829,..,58,4,56,0,59,..,240,4,245,10,254,..,313,13,321,0,323,..,169,11,181,0,184,..,58,0,63,0,63,..,109,6,115,0,119,..,559,18,570,0,569,..,60,6,65,0,65,..,196,4,205,0,205,..,190,0,190,0,195,..,105,4,107,4,108,..,90,4,94
12104,3,86,0,86,..,69,0,72,0,72,..,107,0,107,0,107,..,19,4,26,0,26,..,282,8,286,0,286,..,581,31,613,5,623,..,81,0,85,0,85,..,121,42,164,0,165,..,71,10,77,0,77,..,94,16,109,0,110,..,776,67,840,18,866,..,7931,696,8622,105,8728,..,142,10,156,1668,1822,33705,8070,705,8773,1778,44252,37198,..,..,..,..,37198,..,118,0,118,0,119,..,121,13,128,0,135,..,3,0,3,0,3,..,1057,140,1199,5,1202,..,1666,378,2044,12,2059,..,84,12,102,0,102,..,2806,534,3341,14,3360,..,68,0,71,0,67,..,449,6,458,7,462,..,300,7,311,0,314,..,236,17,250,0,250,..,54,4,55,0,55,..,41,0,41,0,41,..,312,11,320,0,324,..,143,0,147,6,147,..,49,0,53,0,53,..,42,8,44,0,44,..,42,3,46,0,46,..,90,0,92
12201,0,10,0,10,..,6,0,6,0,6,..,9,0,9,0,9,..,4,0,4,0,4,..,29,0,29,0,29,..,320,18,336,7,339,..,10,0,10,0,10,..,21,0,23,0,23,..,18,7,15,0,15,..,19,3,19,0,19,..,437,21,459,10,470,..,2507,164,2668,39,2709,..,59,0,63,695,755,17497,2565,168,2729,732,20957,18068,..,..,..,..,18068,..,38,0,37,0,37,..,25,0,25,0,28,..,5,0,5,0,5,..,108,9,119,0,114,..,241,77,324,0,324,..,4,0,0,0,0,..,357,89,440,0,445,..,46,0,50,0,50,..,315,7,327,5,331,..,282,8,293,4,292,..,145,10,156,3,161,..,9,0,9,0,9,..,0,0,0,0,0,..,25,0,25,0,25,..,12,0,12,0,12,..,13,0,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
12202,0,7,0,7,..,12,4,18,0,18,..,33,0,33,0,33,..,0,0,0,0,0,..,60,6,64,0,64,..,206,13,217,3,222,..,0,0,0,0,0,..,32,7,37,4,36,..,14,0,17,0,17,..,33,4,35,0,35,..,397,29,424,11,433,..,2303,166,2465,39,2502,..,83,8,94,1111,1197,27269,2383,177,2557,1147,30969,28199,..,..,..,..,28199,..,53,0,55,0,55,..,34,0,34,0,34,..,6,0,6,0,6,..,41,12,52,0,52,..,109,37,140,0,142,..,4,0,4,0,4,..,153,47,201,0,206,..,111,16,129,0,129,..,164,5,167,0,167,..,296,7,305,3,309,..,57,7,64,4,67,..,9,0,9,0,9,..,9,0,9,0,9,..,23,4,22,0,22,..,16,0,16,0,16,..,19,5,26,0,26,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4
12203,3,137,0,137,..,142,13,151,0,151,..,261,9,265,0,267,..,37,0,39,6,41,..,565,24,594,3,594,..,843,52,898,18,908,..,41,4,45,0,45,..,127,34,158,0,158,..,53,8,60,0,60,..,130,35,168,0,168,..,2031,343,2369,48,2413,..,12144,1471,13613,149,13769,..,310,43,358,2164,2520,60712,12456,1514,13969,2316,77000,61614,..,..,..,..,61614,..,184,6,186,0,183,..,156,12,165,3,171,..,13,0,10,0,10,..,620,185,805,0,808,..,1130,389,1524,13,1532,..,64,14,73,0,73,..,1810,589,2403,11,2410,..,200,25,223,0,230,..,796,18,823,11,835,..,615,15,631,7,639,..,259,20,275,0,276,..,33,3,34,0,34,..,30,0,34,0,32,..,186,3,193,0,193,..,371,23,391,0,391,..,225,19,245,0,251,..,19,0,19,0,19,..,30,0,30,0,30,..,14,0,14
12301,0,54,0,54,..,26,0,30,0,30,..,104,3,108,0,108,..,24,0,26,0,26,..,211,4,213,0,213,..,360,27,384,4,389,..,31,0,31,0,31,..,40,11,54,0,57,..,47,4,50,0,50,..,85,12,99,4,97,..,626,85,710,13,720,..,4010,369,4380,42,4422,..,110,19,133,910,1048,30399,4124,388,4517,953,35860,31604,..,..,..,..,31604,..,48,0,54,0,54,..,401,33,429,4,431,..,10,0,10,0,10,..,74,17,92,0,92,..,206,74,274,0,273,..,5,3,10,0,10,..,283,96,374,0,375,..,140,10,149,0,149,..,52,0,54,0,54,..,69,6,70,0,70,..,160,17,172,0,172,..,62,4,67,0,67,..,11,6,13,0,13,..,236,12,245,0,252,..,51,3,54,0,54,..,141,18,164,5,165,..,45,4,49,0,50,..,124,3,122,0,122,..,28,0,31
12302,22,601,5,600,..,367,28,389,4,395,..,1106,47,1149,9,1158,..,157,8,164,0,165,..,2193,102,2300,16,2314,..,1069,163,1228,13,1244,..,399,20,417,5,423,..,186,59,244,0,250,..,131,24,158,0,158,..,579,156,735,8,745,..,3162,544,3704,79,3785,..,27341,3152,30489,327,30820,..,565,95,658,4766,5424,51142,27906,3244,31149,5092,87381,51851,..,..,..,..,51851,..,98,0,98,0,99,..,3039,586,3622,19,3642,..,43,0,47,0,42,..,429,212,637,6,642,..,730,384,1110,4,1120,..,91,25,113,0,114,..,1251,622,1864,8,1872,..,252,39,286,3,287,..,187,7,191,4,200,..,107,5,111,4,110,..,425,55,483,11,489,..,3339,367,3707,26,3735,..,172,21,189,6,195,..,1834,123,1957,11,1969,..,1869,223,2096,45,2137,..,805,122,927,12,942,..,217,11,229,0,230,..,1061,82,1150,7,1152,..,645,49,691
12303,0,3,0,3,..,0,0,0,0,0,..,11,3,14,0,14,..,6,0,6,0,6,..,26,3,29,0,29,..,94,3,99,0,99,..,0,0,0,0,0,..,8,0,9,0,9,..,19,0,21,0,21,..,16,6,20,0,20,..,201,24,230,0,230,..,1072,125,1198,7,1202,..,70,8,72,1076,1151,20570,1144,127,1272,1081,22925,20452,..,..,..,..,20452,..,10,0,10,0,10,..,128,20,145,0,148,..,0,0,0,0,0,..,17,8,25,0,25,..,57,13,74,0,75,..,4,0,4,0,4,..,76,21,101,0,102,..,62,9,68,0,68,..,16,0,16,0,16,..,38,0,38,0,40,..,41,0,49,0,49,..,3,0,5,0,5,..,0,0,0,0,0,..,16,0,20,0,20,..,6,0,6,0,6,..,15,0,11,0,11,..,5,0,5,0,5,..,8,0,8,0,8,..,5,0,5
12401,0,34,0,34,..,16,0,20,0,19,..,37,0,37,0,37,..,9,0,9,0,9,..,96,0,92,0,99,..,206,7,212,4,215,..,9,0,9,0,9,..,39,5,50,0,46,..,9,0,9,0,9,..,58,10,65,0,69,..,450,58,505,18,529,..,2049,164,2217,41,2259,..,95,4,97,1160,1257,34251,2143,168,2318,1204,37767,36021,..,..,..,..,36021,..,20,0,20,0,20,..,76,3,81,0,81,..,50,0,50,0,50,..,66,13,78,0,78,..,128,21,150,0,150,..,13,0,13,0,13,..,198,35,233,0,236,..,29,3,36,0,36,..,128,6,126,3,131,..,200,3,203,0,203,..,88,0,88,0,88,..,3,0,3,0,6,..,3,0,3,0,3,..,47,0,54,0,50,..,14,4,14,0,14,..,17,0,17,0,17,..,10,0,8,0,8,..,6,0,6,0,6,..,5,0,13
12402,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,8,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
12403,13,386,0,389,..,73,0,76,0,73,..,595,14,608,9,617,..,70,7,71,5,83,..,1110,36,1139,12,1155,..,333,40,370,9,381,..,234,11,249,4,252,..,101,29,123,3,136,..,110,17,124,4,127,..,102,19,121,6,119,..,1815,214,2032,43,2070,..,11410,1182,12595,159,12752,..,219,35,262,3617,3880,61565,11631,1222,12854,3780,78199,62811,..,..,..,..,62811,..,56,0,53,3,56,..,776,96,865,9,882,..,65,0,64,0,64,..,209,82,292,0,295,..,545,209,757,10,764,..,25,13,38,0,38,..,780,304,1084,12,1093,..,230,24,256,0,257,..,104,4,106,0,111,..,116,0,121,0,125,..,306,50,352,0,352,..,197,23,220,4,223,..,402,49,453,0,456,..,756,49,806,4,812,..,386,63,454,3,456,..,1055,155,1209,7,1215,..,204,13,213,3,219,..,340,42,386,0,387,..,102,0,113
12404,0,28,0,28,..,5,0,5,0,5,..,31,0,31,0,31,..,8,0,9,0,9,..,69,0,73,0,73,..,52,3,52,0,53,..,10,0,11,0,11,..,16,4,22,0,22,..,13,0,13,0,13,..,14,3,21,0,21,..,317,40,357,9,363,..,1414,179,1593,18,1606,..,65,15,80,1719,1796,15452,1479,193,1671,1728,18860,16080,..,..,..,..,16080,..,13,0,13,0,13,..,73,3,78,0,78,..,16,0,16,0,16,..,43,27,65,0,65,..,54,36,85,7,86,..,7,0,4,0,4,..,95,60,157,7,160,..,33,7,34,0,34,..,15,0,18,0,18,..,39,3,36,0,41,..,34,13,44,0,47,..,13,0,13,0,13,..,16,0,16,0,16,..,53,0,57,0,58,..,57,0,60,0,60,..,138,10,146,0,146,..,14,0,11,0,11,..,23,4,25,0,25,..,7,0,8
12405,4,276,0,276,..,74,3,80,0,81,..,518,19,542,0,540,..,35,0,41,0,41,..,899,30,930,3,933,..,206,21,225,0,233,..,178,16,192,0,191,..,30,9,36,0,36,..,214,35,249,3,254,..,69,21,91,3,94,..,1233,180,1414,19,1431,..,6502,759,7268,67,7335,..,128,32,161,1888,2051,18985,6631,794,7425,1959,28372,18547,..,..,..,..,18547,..,12,0,12,0,12,..,862,143,1007,4,1010,..,14,0,14,0,14,..,61,23,80,0,80,..,144,63,205,0,204,..,13,3,10,0,10,..,217,87,303,0,299,..,199,31,228,3,226,..,41,0,41,0,41,..,32,0,32,0,32,..,207,49,253,5,254,..,97,7,106,0,106,..,95,5,98,0,101,..,387,26,417,0,414,..,75,12,86,4,93,..,225,30,253,5,255,..,91,6,95,0,95,..,208,16,221,0,227,..,48,4,55
12501,7,263,3,261,..,233,16,252,4,254,..,445,15,456,0,460,..,72,18,91,3,90,..,1005,61,1063,15,1075,..,335,51,385,7,390,..,864,95,963,11,969,..,86,59,146,0,144,..,1537,441,1978,23,1999,..,781,216,997,6,1006,..,2691,860,3548,56,3608,..,27978,9968,37947,324,38267,..,406,161,567,4352,4921,11373,28382,10132,38516,4672,54564,9744,..,..,..,..,9744,..,12,0,12,0,12,..,2713,703,3418,24,3438,..,8,0,8,0,8,..,2520,1515,4042,15,4056,..,4186,3104,7283,67,7349,..,238,175,415,0,417,..,6947,4794,11739,81,11821,..,207,53,267,0,266,..,71,0,73,0,75,..,35,0,34,0,35,..,154,54,211,0,212,..,284,23,310,0,309,..,137,14,154,0,154,..,510,28,538,3,542,..,2761,127,2882,19,2902,..,171,16,188,4,192,..,68,3,69,0,69,..,1279,162,1446,16,1460,..,67,3,68
12502,3,151,3,156,..,243,18,259,0,261,..,195,7,199,3,203,..,35,6,42,0,42,..,625,35,653,7,659,..,219,28,249,4,251,..,326,7,338,0,337,..,60,10,77,0,77,..,102,23,126,0,126,..,183,24,203,0,203,..,1110,175,1289,40,1324,..,15741,3575,19319,176,19492,..,185,42,226,1426,1651,15676,15922,3616,19540,1605,36821,14780,..,..,..,..,14780,..,30,0,30,0,30,..,1142,137,1279,0,1286,..,9,0,9,0,9,..,2752,908,3658,22,3674,..,4082,1783,5866,50,5914,..,132,52,188,0,184,..,6968,2739,9713,66,9778,..,54,5,65,0,65,..,58,5,59,0,58,..,70,0,71,0,69,..,162,32,191,6,194,..,143,10,153,0,158,..,66,5,70,0,70,..,545,23,566,0,568,..,64,5,67,0,70,..,123,15,131,7,134,..,205,13,221,0,224,..,406,29,435,3,439,..,86,3,93
