SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
12302,8,213,190,893,238,147,45,4,0,1750,0,4,9,24,25,20,15,0,0,106,25,161,439,1793,922,913,574,160,34,5014,0,0,9,86,76,92,138,50,14,475,8,87,192,471,394,428,209,68,5,1863,0,17,7,52,63,175,231,129,29,704,0,25,19,45,25,20,25,7,0,173,3,30,34,240,168,164,158,61,15,880,7,52,59,233,110,106,77,34,7,687,0,3,6,55,16,7,11,0,0,100,5,30,58,431,133,99,60,10,0,827,0,9,12,54,28,34,12,9,0,164,4,27,44,137,60,43,33,8,5,356,3,32,57,526,251,207,118,19,10,1227,0,0,0,18,21,31,28,12,6,112,0,9,35,103,32,25,7,5,0,209,34,317,433,2174,1364,1354,988,547,124,7330,657,1520,1184,2854,1094,884,682,529,230,9625,13129,25872,22401,52639,20477,19675,14951,6762,1982,177879
12303,0,5,0,7,4,0,0,0,0,13,0,0,0,3,3,9,5,0,0,24,0,0,6,54,15,27,18,0,0,125,0,0,0,9,5,4,8,5,0,35,0,0,0,13,0,0,0,0,0,13,0,0,4,28,27,48,47,26,8,198,0,0,0,6,0,7,4,0,0,13,0,0,11,42,37,17,16,10,7,134,0,0,4,0,12,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,7,21,13,6,0,0,0,54,0,0,0,5,0,6,0,0,0,16,0,7,5,30,15,21,15,0,8,102,0,3,0,15,16,8,0,0,0,43,0,0,0,5,14,7,13,4,3,53,0,0,0,15,5,8,0,0,0,36,0,6,21,130,105,119,138,71,28,615,86,268,250,538,297,246,263,230,191,2374,3202,6708,5770,11344,6162,5326,4402,2220,708,45837
12401,0,0,0,7,7,9,3,4,0,37,0,0,0,13,27,22,9,0,5,73,0,20,20,151,58,47,46,10,0,355,0,0,0,47,28,44,56,12,6,202,0,0,0,5,5,0,6,0,0,12,0,12,16,54,64,118,158,77,33,520,0,13,3,17,20,9,13,0,0,83,0,7,18,78,91,54,58,25,8,342,0,0,0,21,15,20,14,6,3,74,0,0,3,16,0,4,7,0,0,33,0,10,9,82,31,18,9,0,0,167,0,0,0,6,9,3,5,0,0,27,5,28,29,129,83,102,98,46,3,531,0,14,28,77,35,12,4,0,0,167,0,0,0,4,24,27,35,21,3,121,0,0,0,10,4,10,3,0,0,32,7,35,38,322,325,311,331,225,72,1661,107,268,209,532,336,309,326,274,203,2566,3878,9733,8085,16682,10929,11161,10477,5237,1757,77950
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
12403,9,64,69,303,89,44,29,10,0,614,0,0,6,15,21,10,10,3,0,66,6,118,254,1219,544,426,269,67,10,2909,0,5,0,47,28,39,45,24,20,212,0,9,50,88,63,60,26,16,0,316,0,0,11,66,96,202,185,122,25,705,0,15,9,46,23,32,18,6,0,163,0,25,42,195,125,88,56,35,11,579,3,30,46,272,105,101,63,20,3,647,0,0,6,58,10,10,13,0,0,89,3,25,35,223,91,58,15,4,0,453,0,0,0,34,27,31,14,5,0,114,4,20,41,114,40,51,38,7,0,313,0,13,22,131,60,32,17,8,4,279,0,0,4,13,26,39,45,13,3,142,0,0,34,71,56,26,6,6,0,197,11,116,234,1047,578,539,486,290,99,3398,416,979,908,2259,845,645,581,555,378,7561,11670,22556,20815,47708,19703,16246,12497,6092,2024,159310
12404,0,0,3,28,0,3,0,0,0,39,0,0,0,3,6,10,0,0,0,24,0,14,11,118,44,52,24,9,0,278,0,0,0,15,5,4,9,0,0,33,0,0,6,7,3,0,0,0,0,14,0,0,7,17,25,40,42,24,5,153,0,4,0,9,3,7,4,3,0,34,0,5,14,44,26,14,15,4,0,124,0,0,0,25,8,4,0,0,0,49,0,0,0,7,0,0,3,0,0,13,5,5,0,45,6,14,5,0,6,77,0,0,0,3,0,3,0,0,0,12,0,8,5,33,9,12,9,0,0,79,0,0,5,46,26,15,11,4,0,108,0,0,0,5,6,4,4,3,7,25,0,0,0,10,3,3,0,0,0,20,0,14,19,137,96,96,91,67,25,546,74,236,279,546,230,230,183,166,111,2069,2341,4547,4853,10663,4773,4502,3401,2096,829,38002
12405,9,43,37,192,45,38,17,5,0,387,0,0,0,3,5,6,0,0,0,18,5,97,172,771,389,371,294,62,17,2182,0,0,6,13,19,19,28,10,7,91,3,23,64,141,96,78,50,7,7,471,0,0,0,18,21,66,71,32,3,210,0,8,5,9,5,7,6,0,0,47,0,0,3,40,34,43,39,19,6,186,0,5,21,149,48,82,66,21,3,393,0,0,0,14,0,8,3,0,0,21,0,3,13,71,23,19,9,0,0,141,0,6,6,46,55,51,24,9,0,205,0,4,5,27,4,14,6,0,0,62,0,5,6,61,35,25,15,0,0,152,0,0,0,0,3,10,6,5,0,25,0,7,0,23,3,4,0,0,0,32,10,93,189,820,399,377,308,160,50,2414,292,538,508,1193,459,345,284,166,121,3901,4124,7934,7247,16497,6902,6849,4675,1933,628,56790
12501,30,221,254,1369,222,119,41,5,0,2259,0,0,0,9,4,0,3,0,0,21,8,49,139,969,312,269,208,55,12,2026,0,0,0,48,13,15,29,15,9,130,0,0,5,19,18,25,6,5,0,84,0,0,0,20,7,12,21,10,3,76,9,24,18,103,29,14,20,13,3,231,0,3,17,96,47,40,29,8,0,246,0,19,78,419,211,249,183,66,23,1252,4,11,26,544,46,25,28,3,0,687,5,7,47,381,54,17,13,3,0,517,7,35,59,480,536,582,362,228,32,2317,6,36,23,83,18,14,12,0,0,188,6,20,118,566,711,1031,696,185,76,3412,0,0,0,0,3,7,0,0,0,17,0,0,4,44,7,10,0,0,0,71,58,315,335,1887,576,435,306,210,89,4208,291,529,821,2527,605,500,348,194,116,5939,6418,10101,13737,42061,11038,9968,6306,2821,1092,103544
12502,12,194,55,478,50,23,11,0,0,818,0,0,3,4,12,14,5,0,0,43,3,58,86,477,201,147,104,39,4,1119,0,0,0,27,17,21,42,15,11,140,0,0,0,3,0,9,9,0,0,23,0,0,5,10,16,24,25,19,4,104,0,41,44,67,64,43,27,10,3,294,3,19,21,111,60,27,37,9,6,289,3,32,44,245,128,158,114,41,16,776,0,12,34,165,84,56,51,8,0,408,3,10,16,121,51,22,15,5,3,234,0,0,7,47,38,41,26,12,4,161,4,39,37,54,29,20,19,9,6,214,0,7,23,181,145,133,86,19,7,610,0,0,4,3,3,6,4,3,7,26,0,0,19,34,20,10,0,0,0,93,25,207,193,728,366,382,303,167,65,2437,137,343,283,946,349,299,213,151,82,2806,4279,10220,8514,20996,9669,8986,6315,3571,1477,74024
12503,65,290,532,1742,189,105,54,7,6,2985,0,0,3,10,13,7,4,0,0,34,10,82,195,1119,518,464,320,97,24,2817,0,0,0,37,24,39,72,33,35,245,0,18,34,98,87,83,17,13,0,347,0,0,0,12,8,32,49,41,9,156,0,18,16,33,18,20,29,7,5,138,0,5,16,46,52,30,28,10,5,184,0,10,39,309,184,131,98,67,21,869,0,0,11,184,30,16,20,3,0,271,3,38,81,289,77,70,39,4,0,599,9,17,43,426,431,392,213,116,18,1655,7,25,42,66,15,19,7,3,3,188,13,99,311,1502,1390,1550,943,306,154,6273,0,0,0,4,0,5,12,5,0,27,0,0,15,31,17,9,0,0,0,77,54,426,757,2957,1377,1216,818,566,224,8393,880,2000,1725,4271,1407,1137,780,486,226,12912,11876,22702,22664,49279,18924,16710,12144,6672,2852,163816
12504,20,153,136,879,109,62,28,9,0,1396,0,3,10,20,17,9,9,0,0,64,13,126,246,1483,467,404,247,79,19,3094,0,4,10,73,42,79,78,17,16,320,0,12,8,37,25,19,24,5,0,126,0,5,5,38,29,41,41,60,23,240,10,52,48,117,46,53,47,13,0,389,3,21,42,159,99,63,34,27,14,465,16,113,258,1644,755,700,402,202,86,4176,3,3,11,192,41,14,25,7,0,299,0,22,35,286,61,43,27,3,0,479,0,4,17,105,127,96,81,40,8,483,29,119,42,134,33,30,23,7,0,424,0,20,85,301,181,164,94,24,11,885,0,0,0,9,12,6,10,5,0,45,0,10,15,90,13,5,9,0,0,144,72,429,401,2069,726,571,463,319,121,5171,443,823,890,3370,767,656,469,360,229,8012,10316,18579,16309,59859,15987,12934,9750,5936,2452,152128
12601,6,62,19,154,26,16,7,0,0,284,0,0,0,10,13,8,9,5,0,47,8,57,28,345,66,49,44,3,5,602,0,0,3,11,16,15,21,6,3,82,0,0,0,0,3,0,0,0,0,4,3,6,13,21,23,28,23,28,6,151,5,54,48,72,41,26,27,8,0,282,0,23,28,107,80,50,48,22,3,369,4,28,37,215,132,168,128,43,14,770,7,31,34,236,69,58,70,15,0,520,3,12,16,84,33,7,11,5,0,175,0,3,4,20,10,11,7,0,0,57,10,57,44,74,28,26,22,16,0,280,3,10,30,141,107,77,42,8,0,423,0,3,0,7,5,5,3,6,0,40,0,0,7,14,16,5,5,0,0,47,23,110,84,355,188,187,132,106,49,1222,66,164,133,466,133,110,89,86,45,1308,2665,7770,6562,15236,7206,6460,4994,2728,1209,54832
12602,18,62,58,454,30,33,23,5,0,688,0,0,3,22,33,24,19,7,6,115,23,144,194,1492,367,302,221,62,19,2821,0,3,0,132,43,61,60,21,13,340,0,0,0,4,3,6,8,0,0,18,0,5,0,61,55,68,77,63,28,360,4,87,69,220,128,81,71,32,11,700,0,39,66,299,177,98,98,48,45,876,7,26,53,358,144,175,161,82,36,1044,12,33,51,545,138,56,71,39,0,942,5,25,51,451,123,63,36,20,3,777,0,7,5,106,36,40,35,12,3,248,35,105,101,255,81,63,45,21,3,706,10,38,207,514,231,190,109,43,15,1354,0,4,3,23,18,26,26,18,4,111,0,0,30,76,24,10,10,6,0,152,54,388,327,2440,822,749,561,400,257,5995,249,468,525,1869,539,506,383,318,248,5092,8093,15895,16722,49103,17711,16274,12449,7042,3920,147202
12701,7,114,139,522,197,79,27,7,0,1081,3,0,6,12,10,6,5,0,0,37,7,75,160,1079,440,541,351,67,17,2738,0,0,0,62,43,55,48,23,8,236,0,61,98,238,168,217,82,23,6,886,0,0,3,45,24,52,53,31,8,212,0,12,12,21,13,22,20,0,0,113,6,19,25,144,85,38,30,16,0,367,0,10,14,113,37,49,32,9,0,263,0,5,8,43,32,9,6,4,0,99,5,16,20,309,76,64,23,3,0,511,5,20,17,106,101,52,36,14,3,352,10,42,27,86,18,18,11,4,0,221,11,67,213,1719,1234,1024,508,114,40,4918,0,0,3,3,8,5,9,5,0,37,0,10,81,146,77,24,8,0,0,348,30,312,484,2332,1635,1676,1160,493,149,8272,478,1058,845,1972,720,676,430,225,64,6461,12114,22544,19382,43944,16927,14207,8881,3908,1179,143080
12702,0,15,30,125,20,22,19,0,0,233,0,0,4,5,4,0,0,3,0,13,5,59,153,693,324,361,456,95,24,2164,0,0,0,30,39,70,115,61,37,358,3,56,97,218,210,167,93,13,0,862,0,0,0,12,9,38,42,33,11,139,0,6,6,33,11,21,25,6,0,98,0,3,3,18,13,15,14,7,0,80,0,6,4,38,10,32,44,22,7,160,0,0,13,61,20,23,24,3,0,148,6,33,79,831,169,148,94,15,3,1372,9,77,19,98,126,122,107,67,15,638,3,21,46,70,22,12,15,0,0,186,79,701,1830,8460,7530,7345,4035,1249,604,31844,0,0,0,0,0,4,9,4,0,20,0,3,10,10,10,3,0,0,0,36,67,883,1218,3434,2629,3039,2537,1434,501,15744,565,1368,1262,2647,1318,1242,962,538,245,10140,9963,24609,27276,48410,25610,26474,19190,9592,4051,195172
12703,22,156,199,844,260,135,51,3,5,1681,0,0,0,9,8,0,0,0,0,23,8,76,167,1025,487,567,294,74,26,2715,0,4,5,85,63,121,132,34,23,479,0,30,50,179,150,155,81,21,3,665,0,0,0,26,29,52,42,32,13,198,5,21,14,53,22,18,24,0,4,154,0,18,30,112,79,65,66,24,18,413,0,7,19,120,74,92,67,34,12,426,0,7,5,62,22,7,14,0,0,105,5,13,27,256,64,46,22,8,0,453,3,21,30,161,156,101,48,35,0,558,10,49,33,106,16,13,10,7,5,248,10,88,206,1290,907,746,381,97,51,3767,0,0,0,4,3,13,12,9,0,44,0,9,63,106,53,31,0,3,0,265,82,579,735,2936,1542,1390,1091,574,202,9133,560,1122,1065,2765,881,735,475,355,182,8140,10034,19729,18147,41114,16980,14042,9182,4980,1966,136178
12801,0,10,0,25,4,12,4,0,4,52,0,0,3,18,29,21,10,6,5,90,3,27,58,289,135,107,76,17,0,716,0,10,8,109,63,35,38,22,17,291,0,0,0,3,8,8,4,0,0,26,0,14,12,81,77,92,98,99,25,493,0,13,26,42,39,30,33,8,0,196,0,35,38,237,144,107,78,49,10,691,0,3,4,23,14,16,8,7,0,73,0,0,0,33,9,10,14,3,0,76,0,27,30,174,69,25,10,0,0,337,0,3,0,29,20,23,16,8,3,98,17,36,35,180,77,72,39,20,3,481,0,8,10,80,69,51,42,13,0,264,0,4,4,43,16,37,19,16,3,146,0,0,4,20,13,12,5,0,0,50,18,133,129,1149,598,529,434,298,121,3418,197,432,341,1159,536,399,380,344,190,3983,6617,14035,13386,29392,16171,14811,11899,7656,3890,117865
12802,0,0,5,26,8,6,3,5,0,43,0,0,0,10,24,18,12,0,0,69,10,25,36,281,99,99,84,22,9,665,0,4,0,87,25,44,65,16,9,254,0,0,0,4,3,8,6,0,0,26,0,8,15,75,77,86,104,80,19,469,3,14,15,22,15,30,22,4,0,128,10,39,43,208,154,117,94,48,12,728,0,0,0,24,21,24,14,5,0,93,0,0,7,39,14,9,6,0,0,81,0,15,11,152,52,19,8,3,0,258,0,0,0,21,18,14,0,3,0,57,13,46,51,129,72,63,40,16,6,436,0,15,10,100,77,55,48,7,0,322,0,3,6,37,30,26,23,17,0,144,0,0,9,24,16,9,9,0,0,61,14,110,121,871,535,492,364,265,81,2841,111,233,213,615,291,268,267,273,184,2457,6670,15091,13535,27445,15642,13658,10979,6182,2542,111740
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,10,0,0,0,0,0,14,0,0,0,6,3,3,0,0,0,16,0,6,8,32,6,6,3,3,0,50,0,0,0,7,4,0,3,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,3,9,9,7,0,0,35,0,0,0,4,0,0,3,0,0,10,0,0,9,19,10,13,11,0,0,55,0,0,0,7,0,0,0,0,0,12,0,0,0,38,0,0,0,0,0,43,0,0,0,10,6,6,0,0,0,12,0,0,0,0,0,0,3,0,0,10,7,6,6,27,15,0,4,0,0,64,0,0,3,16,11,5,3,0,0,34,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,14,28,117,37,26,24,13,3,260,172,340,422,1386,559,435,176,54,13,3545,460,798,1357,4044,1678,1648,1055,277,49,11371
