SA3_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
11802,3736,291,0,0,295,0,4032,494,1252,23,0,1272,0,1761,6,43,9,0,51,0,54,0,0,0,0,0,0,0,498,1294,30,0,1324,0,1818,0,5,0,0,5,9,12,4238,1590,33,0,1619,7,5870,3469,188,6,0,190,0,3660,494,1331,40,3,1367,0,1867,17,35,13,0,50,0,64,0,0,0,0,0,0,0,504,1367,52,3,1421,0,1927,0,0,0,0,0,7,8,3980,1560,54,3,1614,3,5598,2164,97,0,0,97,0,2266,237,720,23,0,737,0,975,9,26,10,0,38,0,46,0,0,0,0,0,0,0,247,742,36,0,780,0,1020,4,0,0,0,0,0,9,2413,844,32,0,881,0,3292,1395,57,0,0,57,0,1449,122,408,9,0,418,0,537,0,14,8,0,22,0,22,0,0,0,0,0,0,0,122,419,17,0,440,0,563,0,0,0,0,0,0,0,1515,482,17,0,496,0,2010,1819,73,0,0
11901,2211,487,18,5,504,4,2724,529,5569,455,14,6042,15,6588,10,567,317,0,886,0,900,0,7,0,0,7,0,6,546,6146,773,18,6938,15,7499,3,19,0,0,19,10,40,2756,6651,790,22,7462,33,10252,2252,406,8,0,417,0,2668,456,5368,453,0,5818,10,6291,16,599,424,3,1029,0,1045,0,4,5,0,11,0,11,480,5974,878,9,6856,10,7346,7,19,3,0,20,11,38,2729,6406,888,9,7295,23,10052,1340,207,14,0,221,0,1556,221,2922,291,6,3217,3,3445,6,345,259,0,601,0,604,0,0,0,0,0,0,0,226,3266,557,6,3820,10,4052,0,8,0,0,9,4,16,1567,3478,563,5,4045,12,5621,862,131,5,0,134,0,1003,137,1879,203,0,2083,0,2221,4,233,191,0,421,0,427,0,3,0,0,6,0,6,144,2107,398,0,2508,0,2653,0,3,0,0,3,8,17,1011,2240,408,5,2648,11,3672,1120,157,4,0
11902,1259,335,6,0,334,0,1598,352,4321,263,5,4589,3,4945,18,599,285,0,880,0,903,0,4,5,3,12,0,12,367,4924,546,7,5477,9,5850,4,10,0,0,10,11,25,1633,5261,547,7,5819,16,7476,1235,262,5,0,268,0,1498,278,3825,269,0,4100,6,4379,9,633,328,0,959,0,974,0,0,4,6,9,0,9,286,4461,599,3,5072,6,5362,0,9,0,0,15,17,28,1519,4737,608,3,5353,20,6891,804,174,0,0,172,0,979,139,2033,185,4,2218,0,2360,9,314,197,0,503,0,515,0,0,0,0,0,0,0,147,2343,385,4,2729,0,2877,0,3,0,0,3,6,7,946,2516,383,4,2902,9,3861,530,84,7,0,88,0,616,97,1188,104,0,1297,3,1398,5,198,142,0,346,0,352,0,0,0,3,3,0,3,109,1389,253,4,1644,3,1754,0,3,0,0,3,0,4,638,1476,255,4,1733,3,2377,639,122,9,0
11903,1739,238,0,0,238,3,1981,452,2606,160,3,2777,0,3229,0,232,125,0,354,0,362,0,5,0,0,5,0,5,453,2844,291,3,3134,0,3586,4,5,3,0,6,4,20,2195,3088,288,3,3378,6,5586,1842,219,0,0,218,8,2068,389,2759,197,3,2959,3,3343,4,267,197,0,458,0,469,0,5,0,0,9,0,9,390,3026,391,3,3424,3,3821,3,10,0,0,10,4,18,2235,3259,394,3,3656,10,5898,1247,122,0,0,120,0,1371,180,1428,105,0,1531,0,1716,0,128,134,0,261,0,268,0,0,0,0,0,0,0,189,1551,241,0,1792,0,1983,0,5,0,0,5,0,5,1433,1679,244,0,1924,0,3353,872,69,0,0,68,0,938,101,877,59,0,940,0,1043,0,78,99,0,173,0,173,0,0,0,0,0,0,0,105,956,159,0,1117,0,1218,0,3,0,0,3,0,6,977,1026,159,0,1181,5,2162,1108,100,0,0
11904,1847,357,6,0,359,0,2209,473,3687,171,7,3854,5,4335,15,203,119,3,325,0,342,0,0,0,0,6,0,8,490,3890,289,8,4186,5,4685,10,10,0,0,10,5,18,2337,4252,294,8,4553,11,6905,1681,243,3,0,245,6,1930,388,2980,187,3,3168,8,3563,4,193,110,0,311,0,321,0,0,0,0,3,0,5,395,3175,301,3,3485,7,3885,0,6,0,0,6,6,17,2082,3426,306,3,3742,18,5835,1056,134,0,0,140,0,1200,207,1570,96,0,1665,0,1872,4,92,52,0,143,0,151,0,0,0,0,0,0,0,214,1659,147,0,1811,0,2018,4,3,0,0,3,0,11,1274,1802,152,0,1955,5,3232,652,73,0,0,79,4,729,126,931,71,0,1003,0,1128,3,58,36,0,90,0,95,0,0,0,0,0,0,0,126,991,106,0,1094,0,1222,0,4,0,0,4,0,7,782,1067,105,0,1173,0,1957,790,83,4,0
12001,1887,224,3,0,235,0,2124,399,1510,61,0,1571,0,1966,0,92,24,0,120,0,124,0,0,0,0,0,0,0,398,1599,87,0,1692,0,2093,4,0,0,0,0,5,4,2298,1829,96,0,1924,3,4228,1896,178,4,0,178,0,2074,305,1231,48,0,1282,0,1580,6,93,43,0,135,0,142,0,0,0,0,0,0,0,311,1323,93,0,1416,0,1725,7,0,0,0,0,4,9,2211,1497,95,0,1592,8,3807,1298,112,0,0,115,0,1414,157,601,32,0,631,0,787,5,32,19,0,50,0,56,0,0,0,0,0,0,0,157,635,50,0,681,0,841,4,0,0,0,0,0,4,1463,746,51,0,797,0,2262,827,70,0,0,68,0,899,98,341,15,0,361,0,461,0,10,16,0,27,0,28,0,0,0,0,0,0,0,98,352,31,0,383,0,486,3,0,0,0,0,0,3,927,424,29,0,457,0,1385,1094,77,0,0
12002,2249,155,0,0,158,0,2407,238,364,4,0,366,0,603,0,4,5,0,11,0,11,0,0,0,0,0,0,0,238,370,6,0,378,0,618,0,0,0,0,0,0,0,2487,526,6,0,536,3,3021,2163,110,4,0,112,0,2278,202,294,7,0,307,4,511,0,8,0,0,6,0,6,0,0,0,0,0,0,0,202,306,11,0,318,4,518,0,0,0,0,0,4,4,2365,417,13,0,429,5,2800,1255,55,0,0,55,0,1315,89,143,3,0,149,0,243,0,6,3,0,3,0,4,0,0,0,0,0,0,0,93,148,9,0,155,0,245,0,0,0,0,0,0,0,1348,201,9,0,207,0,1561,750,35,0,0,35,0,782,62,62,0,0,68,0,123,0,0,3,0,3,0,3,0,0,0,0,0,0,0,62,62,5,0,64,0,126,0,0,0,0,0,0,0,809,94,5,0,100,0,911,936,18,0,0
12003,2281,250,3,0,247,0,2530,523,2850,145,3,2997,0,3524,10,204,130,0,338,0,349,0,0,0,0,4,0,4,534,3055,278,4,3337,3,3877,3,12,0,0,12,9,21,2819,3309,280,4,3597,8,6426,2131,255,3,0,255,0,2392,355,2616,130,5,2749,0,3110,11,197,165,0,367,4,378,0,3,0,0,3,0,3,365,2815,303,3,3123,6,3491,0,3,0,0,6,14,22,2497,3074,307,3,3384,20,5901,1429,131,0,0,131,0,1558,183,1313,72,0,1383,0,1571,4,101,105,0,208,0,213,0,0,0,0,0,0,0,189,1420,172,0,1597,0,1786,0,7,0,0,6,0,11,1615,1553,176,0,1733,4,3351,962,78,0,0,81,0,1039,124,791,49,0,839,0,971,6,70,79,0,149,0,153,0,0,0,0,0,0,0,135,861,130,0,988,0,1123,0,0,0,0,0,0,3,1090,942,130,0,1072,0,2166,1282,96,0,0
12101,2736,198,0,0,200,0,2940,567,2034,55,6,2095,0,2664,0,125,19,0,141,0,144,0,0,0,0,3,0,3,567,2163,71,4,2242,5,2811,4,0,0,0,0,5,10,3304,2365,75,5,2448,12,5764,3241,150,3,0,154,0,3397,499,2349,98,0,2451,0,2952,4,167,85,0,253,0,261,0,4,0,0,4,0,4,504,2522,184,0,2706,0,3214,3,10,0,0,10,9,13,3749,2687,191,0,2872,3,6626,2146,71,0,0,69,0,2214,221,1044,43,0,1092,0,1313,3,66,46,0,114,0,119,0,0,0,0,0,0,0,222,1119,90,0,1207,0,1430,0,0,0,0,0,5,4,2371,1188,91,0,1277,5,3649,1517,42,0,0,42,0,1559,141,545,35,0,582,0,719,0,37,29,0,72,0,69,0,0,0,0,0,0,0,139,585,66,0,654,0,786,0,0,0,0,0,0,3,1654,633,66,0,698,0,2352,2017,47,6,0
12102,2057,125,0,0,125,0,2181,329,1901,53,0,1958,0,2283,3,95,18,0,117,0,118,0,0,0,0,0,0,0,336,2000,75,0,2076,0,2408,0,3,0,0,3,0,3,2394,2134,75,0,2206,0,4596,2513,85,0,0,85,5,2599,302,2201,51,6,2257,0,2559,6,127,29,0,160,0,168,0,4,0,0,4,0,4,310,2331,83,6,2418,0,2724,4,3,0,0,3,0,7,2822,2416,83,6,2504,3,5334,1743,43,0,0,43,0,1787,147,989,46,0,1035,0,1181,3,65,30,0,97,0,97,0,0,0,0,0,0,0,148,1055,76,0,1135,0,1280,0,0,0,0,0,0,0,1891,1103,76,0,1178,0,3066,1156,32,0,0,32,4,1186,74,532,16,0,549,0,619,0,38,25,0,61,0,61,0,0,0,0,0,0,0,74,569,35,0,604,0,680,0,0,0,0,0,0,6,1231,600,35,0,638,6,1874,1507,41,0,0
12103,2254,129,5,0,132,0,2387,414,2007,82,0,2089,0,2509,0,84,44,0,121,0,128,0,0,0,0,0,0,0,421,2093,124,0,2213,0,2638,6,4,0,0,4,7,15,2678,2228,125,0,2352,9,5038,3562,182,0,0,188,3,3749,508,2915,132,0,3048,0,3562,9,175,76,0,254,0,262,3,0,0,0,3,0,5,518,3090,218,5,3308,3,3829,3,3,0,0,3,5,13,4080,3276,217,5,3494,13,7588,2892,103,0,0,99,0,2998,283,1433,86,0,1519,0,1801,3,89,63,0,157,0,159,0,0,0,0,3,0,3,288,1525,143,7,1671,0,1958,0,0,0,0,0,3,6,3182,1627,148,7,1777,6,4962,2101,64,0,0,64,0,2160,185,819,46,0,863,0,1048,4,67,40,0,111,0,112,0,0,0,0,0,0,0,189,881,86,0,971,0,1161,0,0,0,0,0,0,4,2290,945,88,0,1035,4,3327,3112,74,0,0
12104,2512,158,0,0,158,0,2677,369,893,16,0,912,0,1279,0,22,11,0,31,0,40,0,0,0,0,0,0,0,367,920,23,0,943,0,1318,6,0,0,0,0,0,8,2883,1081,27,0,1106,7,4000,2151,86,0,0,83,3,2238,315,791,25,0,817,0,1127,0,44,12,0,55,0,58,0,0,0,0,0,0,0,315,837,35,0,872,0,1185,3,0,0,0,0,0,8,2473,916,41,0,958,6,3442,1368,38,0,0,38,3,1413,127,339,12,0,353,0,477,0,28,8,0,33,0,29,0,0,0,0,0,0,0,129,363,17,0,385,0,507,0,3,0,0,3,7,3,1495,402,17,0,421,6,1926,920,27,0,0,27,0,945,56,186,4,0,192,0,247,0,10,3,0,16,0,16,0,0,0,0,0,0,0,54,192,10,0,206,0,261,0,0,0,0,0,0,0,973,223,10,0,233,0,1205,1197,32,0,0
12201,1573,84,0,0,84,0,1654,173,285,0,0,290,0,457,0,11,0,0,11,0,11,0,0,0,0,0,0,0,173,303,0,0,303,0,477,0,0,0,0,0,0,4,1742,382,0,0,383,3,2131,1689,61,0,0,61,0,1744,165,264,0,0,266,3,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,264,0,0,266,3,434,0,0,0,0,0,4,7,1862,319,0,0,322,4,2186,1107,33,0,0,39,4,1142,79,143,0,0,139,0,220,0,0,0,0,4,0,4,0,0,0,0,0,0,0,75,142,0,0,144,0,220,4,0,0,0,0,0,4,1184,176,6,0,179,4,1365,744,11,0,0,11,0,755,56,68,0,0,69,0,120,0,6,0,0,5,0,5,0,0,0,0,0,0,0,56,66,0,0,71,0,122,0,0,0,0,0,0,0,795,79,0,0,85,0,881,943,18,0,0
12202,2250,69,0,0,69,5,2325,150,220,0,0,224,0,375,0,9,0,0,9,0,9,0,0,0,0,0,0,0,152,229,0,0,233,0,385,0,0,0,0,0,0,3,2402,300,0,0,305,4,2713,2762,96,0,0,96,0,2862,178,241,0,0,240,0,423,5,0,0,0,4,0,11,0,0,0,0,0,0,0,180,241,5,0,246,0,424,0,0,0,0,0,0,0,2949,339,5,0,342,0,3292,1871,47,0,0,51,0,1916,114,119,0,0,119,0,229,0,3,0,0,5,0,6,0,0,0,0,0,0,0,110,124,0,0,125,0,240,0,0,0,0,0,0,0,1980,176,4,0,175,0,2163,1244,35,0,0,35,0,1281,67,80,4,0,83,0,151,4,0,0,0,0,0,4,0,0,0,0,0,0,0,70,80,4,0,83,0,159,0,0,0,0,0,3,5,1318,122,4,0,121,4,1442,1708,36,0,0
12203,5485,305,3,0,311,10,5805,607,1277,22,0,1298,4,1909,0,24,19,0,48,0,48,0,0,0,0,0,0,0,612,1306,41,0,1347,4,1957,3,4,0,0,4,0,9,6096,1613,44,0,1655,13,7766,6334,277,3,0,279,4,6619,506,1216,42,0,1257,0,1766,14,41,27,0,72,0,82,0,0,0,0,0,0,0,521,1258,69,0,1326,0,1846,8,5,0,0,5,7,16,6859,1536,73,0,1610,12,8479,4248,149,4,0,155,0,4408,302,673,29,0,702,0,1002,5,19,16,0,31,0,41,3,0,0,0,0,0,3,306,689,46,0,738,0,1043,0,0,0,0,0,4,6,4564,840,50,0,889,9,5463,2938,79,0,0,79,3,3018,175,433,18,0,449,0,613,0,14,16,0,29,0,34,0,0,0,0,0,0,0,175,441,32,0,479,0,650,0,0,0,0,0,0,3,3110,523,32,0,557,3,3670,3633,103,4,0
12301,3702,175,0,0,175,5,3884,250,591,18,0,605,0,860,4,29,4,0,37,0,42,0,0,0,0,0,0,0,257,622,25,0,642,0,900,5,3,0,0,3,0,5,3963,801,25,0,824,9,4794,3572,161,5,0,162,3,3742,214,629,21,0,651,0,862,5,36,11,0,51,0,54,0,0,0,0,0,0,0,220,664,34,0,696,0,920,0,3,0,0,3,7,9,3795,826,36,0,868,9,4671,2133,65,0,0,68,0,2201,87,352,12,0,365,0,456,6,9,6,0,18,0,23,0,3,0,0,3,0,3,91,368,15,0,387,0,476,0,0,0,0,0,3,5,2224,433,18,0,454,3,2685,1369,41,0,0,40,0,1408,66,217,7,0,226,0,289,0,6,0,0,6,0,6,0,0,0,0,0,0,0,66,230,7,0,237,0,300,0,0,0,0,0,0,0,1436,264,10,0,275,0,1709,1664,48,0,0
12302,3655,413,6,0,420,12,4090,462,4728,124,4,4856,3,5321,17,333,94,0,423,0,438,0,5,0,0,5,0,7,472,5059,215,4,5284,3,5761,13,14,0,0,14,5,31,4140,5491,227,4,5720,22,9881,3442,269,12,3,278,8,3731,401,4824,149,5,4978,8,5385,12,318,96,0,412,0,425,0,5,0,0,5,0,5,415,5145,247,5,5399,8,5821,5,15,0,0,21,10,37,3864,5433,260,4,5693,32,9592,1973,141,9,0,154,6,2134,197,2370,89,0,2462,5,2664,14,197,91,0,280,0,295,0,6,0,0,6,0,6,212,2564,178,3,2747,5,2963,0,3,0,0,3,3,6,2180,2713,188,3,2902,15,5103,1315,104,6,0,103,3,1425,131,1366,75,0,1448,9,1585,3,115,59,0,169,0,176,0,0,0,0,0,0,0,136,1482,130,3,1618,9,1758,0,3,0,0,3,0,9,1450,1589,140,3,1732,13,3187,1608,94,9,0
12303,2369,68,0,0,68,5,2437,78,100,4,0,97,0,178,0,13,5,0,14,0,14,0,0,0,0,0,0,0,78,114,4,0,115,0,195,0,0,0,0,0,0,0,2449,176,4,0,186,9,2637,2288,67,0,0,67,0,2355,94,94,5,0,98,0,189,0,11,6,0,16,0,16,0,0,0,0,0,0,0,98,103,11,0,110,0,207,3,6,0,0,6,8,17,2383,173,11,0,185,12,2579,1378,31,0,0,31,0,1417,41,71,0,0,71,0,109,0,0,0,0,4,0,5,0,0,0,0,0,0,0,45,75,0,0,78,0,119,0,0,0,0,0,0,3,1423,107,0,0,113,5,1541,933,13,0,0,13,4,949,30,46,0,0,47,0,76,0,6,4,0,7,0,7,0,0,0,0,0,0,0,30,48,4,0,54,0,84,0,0,0,0,0,0,6,960,58,4,0,68,8,1033,1033,13,0,0
12401,2836,82,6,0,92,7,2933,148,158,0,0,158,0,305,5,9,3,0,17,0,16,0,0,0,0,0,0,0,150,165,3,0,172,0,323,3,0,0,0,0,0,4,2984,254,7,0,263,8,3260,3169,86,0,0,84,4,3256,160,169,9,0,172,0,330,6,13,3,0,13,0,18,0,0,0,0,0,0,0,159,181,3,0,189,0,353,0,4,0,0,4,0,4,3325,271,7,0,278,0,3610,1991,41,3,0,42,0,2035,84,101,0,0,102,0,190,7,12,0,0,13,0,18,0,0,0,0,0,0,0,89,111,6,0,121,0,210,0,0,0,0,0,0,6,2087,154,10,0,161,0,2242,1326,34,0,0,34,0,1361,51,75,4,0,78,0,129,0,4,0,0,5,0,5,0,0,0,0,0,0,0,51,83,3,0,87,0,142,0,0,0,0,0,0,0,1376,116,3,0,123,0,1501,1780,30,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,6405,300,0,0,307,9,6714,312,1898,31,0,1931,0,2243,6,86,30,0,113,0,118,0,0,0,0,0,0,0,316,1980,62,0,2043,0,2366,7,3,0,0,3,3,18,6728,2288,61,0,2351,13,9098,5826,272,0,0,273,7,6108,261,1927,42,3,1971,4,2229,6,74,38,0,111,0,121,0,0,0,0,0,0,0,271,2001,72,3,2080,4,2353,8,7,0,0,7,4,23,6107,2283,72,3,2360,15,8480,3376,117,0,0,123,0,3495,168,950,17,0,974,0,1142,4,43,18,0,61,0,69,0,0,0,0,0,0,0,175,1002,35,3,1035,0,1209,5,3,0,0,3,0,12,3551,1120,38,3,1160,5,4717,2254,70,0,0,67,4,2327,87,540,11,0,546,0,636,0,26,15,0,37,0,38,0,0,0,0,0,0,0,91,562,21,0,582,0,677,0,0,0,0,0,5,9,2346,631,25,0,654,10,3009,2600,89,0,0
12404,1501,50,0,0,50,0,1556,53,163,3,0,166,0,217,3,4,0,0,4,0,4,0,0,0,0,0,0,0,56,164,4,0,168,0,226,0,0,0,0,0,0,0,1558,216,4,0,218,0,1778,1289,44,0,0,44,0,1333,49,127,3,0,127,0,174,0,4,7,0,13,0,13,0,0,0,0,0,0,0,49,128,8,0,135,0,188,7,0,0,0,0,0,7,1340,177,8,0,185,0,1530,815,25,0,0,25,0,841,37,65,0,0,69,0,105,0,3,8,0,8,0,7,0,0,0,0,0,0,0,38,67,6,0,76,0,114,0,0,0,0,0,0,3,856,93,9,0,105,0,958,531,18,0,0,18,0,544,19,43,3,0,43,0,65,0,4,0,0,5,0,5,0,0,0,0,0,0,0,19,47,7,0,49,0,71,0,0,0,0,0,0,4,549,61,4,0,66,0,614,635,16,0,0
12405,1476,129,4,0,135,0,1615,171,971,44,0,1021,0,1192,4,77,26,0,99,0,109,0,0,0,0,0,0,0,177,1052,70,0,1125,0,1302,5,5,0,0,5,5,17,1657,1187,76,0,1268,11,2934,1386,116,0,0,115,4,1512,106,942,45,0,984,3,1094,7,80,24,0,98,0,99,0,5,0,0,3,0,3,115,1018,64,0,1082,3,1200,0,0,0,0,0,3,5,1505,1140,66,0,1205,10,2718,821,56,0,0,60,0,875,61,475,25,0,501,0,567,0,47,33,0,75,0,76,0,0,0,0,0,0,0,63,520,56,0,582,0,645,0,4,0,0,4,4,9,882,585,60,0,640,3,1524,516,28,0,0,27,3,553,40,308,19,0,324,0,367,0,31,23,0,52,0,53,0,0,0,0,0,0,0,43,340,38,0,376,0,416,4,0,0,0,0,0,4,560,362,41,0,407,3,974,644,41,0,0
