SA3_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
11102,0,6,0,6,6,0,8,10,57,0,67,0,0,0,0,0,0,0,0,19,0,19,0,13,0,11,0,0,3,14,32,0,43,0,18,5,18,6,0,9,24,52,0,75,4,17,12,23,7,14,16,39,130,0,174,3,89,14,109,13,11,27,138,166,3,301,23,121,28,173,5,8,19,190,160,0,350,79,141,19,246,5,10,12,253,242,0,501,121,149,15,289,3,9,11,298,209,3,512,138,108,24,269,0,5,13,276,162,0,442,119,76,11,205,0,6,3,213,82,0,295,115,62,14,188,0,0,0,188,71,3,265,193,62,10,263,4,0,8,272,103,0,369,104,34,9,140,0,0,3,145,44,0,191,53,20,4,82,3,0,3,86,12,0,97,14,12,0,23,0,0,0,23,8,0,31,39,13,0,48,0,0,0,50,17,0,66,91,50,17,161,3,3,7,169,92,6,267,3,9
11103,0,8,0,4,5,0,9,14,89,0,99,0,4,0,4,3,3,3,6,13,0,26,0,19,4,14,7,5,13,30,47,0,80,0,21,8,28,15,13,31,58,93,0,155,9,48,11,68,10,14,20,91,163,0,249,20,109,21,148,17,21,48,192,289,0,484,39,209,38,284,17,21,35,318,282,0,602,100,247,32,377,13,16,29,404,445,9,855,215,274,21,513,10,13,15,531,358,10,897,278,235,20,534,10,3,12,549,244,0,796,277,158,27,459,9,0,5,469,184,0,654,303,109,29,434,4,6,8,449,122,0,568,529,164,26,723,0,0,10,729,163,3,887,201,64,20,283,8,3,10,290,72,0,368,162,37,15,208,3,0,5,218,34,0,246,44,12,4,66,0,0,0,65,20,0,85,144,35,5,184,0,0,0,186,33,0,222,202,110,24,337,8,0,12,347,167,10,528,5,0
11201,0,4,0,5,3,0,3,9,44,0,54,0,0,0,0,0,0,0,0,20,0,23,0,13,0,10,0,5,4,14,21,0,42,0,19,0,21,0,3,4,21,58,0,80,3,30,4,44,6,7,9,57,97,0,150,8,98,15,119,7,13,20,138,159,0,298,35,151,12,200,4,9,16,215,135,4,346,61,163,19,246,0,9,12,260,222,0,482,97,183,13,298,9,5,13,305,202,3,518,129,136,14,279,3,8,9,288,132,3,421,113,92,12,219,7,0,7,231,80,0,313,107,60,14,179,0,4,3,185,54,0,236,164,77,11,256,3,0,3,259,71,4,332,56,30,3,90,3,0,3,87,27,0,121,40,12,7,58,0,0,0,58,8,0,68,14,4,0,24,0,0,0,22,3,0,27,47,22,6,78,0,0,0,76,17,0,98,95,92,16,204,6,4,11,216,106,9,324,5,0
11202,0,0,4,4,4,5,0,10,37,0,42,3,7,0,8,4,0,4,10,16,0,28,0,3,0,4,0,0,3,8,27,0,36,4,10,0,19,9,8,15,29,71,3,104,0,25,4,35,8,13,24,60,130,0,185,9,97,14,127,10,20,34,160,186,0,341,30,132,16,181,10,13,22,200,174,3,380,84,134,12,236,3,10,7,242,246,4,490,126,119,14,260,8,9,11,275,204,5,484,123,90,13,230,5,3,7,235,152,0,392,123,63,9,202,0,0,5,201,94,0,295,91,50,6,146,0,0,0,151,56,0,201,118,60,8,185,0,0,0,186,61,0,251,81,24,6,112,0,0,0,114,25,0,137,38,10,6,55,0,0,0,55,11,0,70,16,0,0,19,0,0,0,19,0,0,23,33,9,4,47,0,0,4,47,14,0,63,84,70,14,170,3,3,8,182,102,10,285,3,3
11203,0,0,0,3,0,0,0,6,48,0,53,0,0,3,6,6,0,9,6,24,0,35,0,9,3,10,0,8,6,18,18,0,41,3,21,4,23,7,6,13,35,47,0,85,4,47,6,51,3,7,14,71,136,0,201,10,99,13,126,9,18,31,156,179,0,333,30,170,21,224,5,8,13,243,180,3,422,85,147,31,265,10,8,19,283,283,4,570,120,179,23,321,8,7,12,336,282,0,625,149,180,23,347,0,5,8,359,160,4,519,117,98,15,232,5,4,9,237,118,0,351,136,49,9,190,0,0,0,190,78,0,271,173,71,16,256,3,3,4,261,86,0,346,75,31,10,120,0,0,0,124,32,0,153,49,15,8,65,0,0,0,65,16,0,73,9,0,0,12,0,0,0,12,9,0,19,40,16,4,54,0,0,0,54,22,3,78,111,93,20,226,8,3,8,235,121,13,361,0,8
11301,0,0,0,7,0,5,3,6,18,0,30,0,0,0,0,0,0,0,4,3,0,11,5,5,0,3,5,0,5,13,14,0,28,0,12,6,14,3,6,9,22,43,0,66,0,18,0,19,6,10,14,33,78,0,113,8,53,3,67,7,12,19,82,82,0,165,22,67,10,94,3,6,11,104,75,5,182,58,76,4,140,4,0,4,139,113,0,256,82,62,4,151,0,4,5,154,91,0,244,61,46,3,109,0,0,0,110,78,6,187,57,29,0,88,0,0,0,90,28,0,115,54,18,4,76,0,0,3,79,22,0,103,107,24,3,138,0,0,3,138,36,0,172,38,12,5,50,0,0,0,51,0,0,54,31,9,0,38,0,0,0,36,8,0,51,17,0,0,28,0,0,0,28,3,0,28,6,5,0,15,0,0,0,16,11,0,25,62,19,8,91,3,0,4,93,41,4,135,0,3
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,5,0,3,0,5,0,0,0,5,3,0,9,0,6,0,9,0,0,3,7,7,0,15,0,9,3,10,0,4,11,19,25,0,43,4,19,3,26,3,7,9,31,35,0,70,8,20,3,27,0,0,0,32,28,0,65,22,22,3,42,0,3,5,47,41,0,90,23,15,8,38,3,0,6,43,24,0,70,26,13,0,36,0,3,3,43,18,0,59,15,0,0,15,0,0,0,15,16,0,30,16,0,0,20,0,0,0,20,6,0,30,23,7,0,32,4,0,4,35,12,0,41,9,0,0,13,0,0,0,13,3,0,13,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,3,0,0,4,0,0,0,4,3,0,4,18,6,7,30,0,0,0,31,15,0,49,0,0
11303,0,0,4,9,4,0,4,11,43,0,56,3,6,0,5,0,0,3,7,14,0,20,0,10,0,14,5,3,8,23,41,0,66,0,20,0,20,7,5,12,30,76,0,106,4,43,3,53,11,13,23,71,157,3,227,5,111,13,124,16,28,40,169,213,0,388,39,136,17,190,10,6,20,209,157,4,368,84,169,19,268,9,6,18,281,222,5,505,150,141,17,313,4,5,13,328,194,4,517,149,99,17,273,3,5,7,274,145,0,416,133,63,6,203,7,0,7,205,88,5,295,154,49,6,206,4,0,4,210,50,0,257,206,59,5,266,0,0,4,272,59,0,325,81,22,6,106,0,0,0,105,22,0,129,62,5,4,76,0,0,0,76,5,0,78,22,0,0,25,0,0,0,25,4,0,31,46,7,3,54,0,0,0,58,8,0,64,105,49,12,166,3,4,9,175,82,10,266,0,3
11401,3,0,3,5,4,0,12,18,47,0,60,0,0,0,3,4,0,5,8,13,0,16,0,6,3,11,4,4,7,18,34,0,51,8,11,4,22,3,7,16,38,56,0,94,0,40,5,51,15,11,24,69,163,0,233,14,130,26,172,11,13,27,201,233,0,434,42,157,28,224,8,14,20,244,231,0,478,84,204,23,313,14,9,20,327,333,4,667,147,180,26,354,10,10,16,371,281,0,654,150,125,23,293,4,3,13,304,209,0,522,135,80,17,225,4,6,9,234,94,0,329,119,53,4,178,0,4,3,177,73,0,254,181,67,17,262,3,0,3,267,65,3,333,71,35,0,109,0,0,0,110,39,0,151,44,9,0,58,0,0,0,58,14,0,67,21,0,0,30,0,0,0,30,17,0,43,36,9,5,49,0,0,0,50,23,0,72,93,82,12,186,4,5,9,196,121,7,324,4,7
11402,0,0,0,0,0,0,4,3,22,0,21,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,5,16,0,22,0,14,0,14,0,5,3,23,18,0,35,0,19,4,20,0,4,4,29,33,0,65,4,30,4,35,0,4,5,40,47,0,83,15,57,8,82,0,3,3,89,57,0,143,24,53,12,88,6,0,8,93,89,6,181,57,57,10,127,0,4,4,124,83,0,211,53,55,8,115,3,0,3,120,83,0,209,68,47,12,124,3,4,6,128,53,0,177,46,29,7,89,0,0,0,91,42,0,134,103,45,8,154,0,0,0,154,33,0,191,49,19,8,72,0,0,0,70,21,0,97,46,3,0,61,0,0,0,61,11,0,74,15,7,3,24,0,0,0,24,5,0,28,41,17,3,69,0,0,0,69,20,0,82,60,47,5,112,0,0,0,118,48,9,172,8,3
11501,0,3,0,9,7,0,10,19,98,0,119,0,0,0,0,0,0,0,5,29,0,37,0,0,0,4,0,0,3,9,35,0,44,0,16,0,17,8,5,9,23,36,0,65,7,18,4,22,4,4,7,28,54,0,87,4,34,9,45,9,8,12,56,97,0,155,12,56,19,83,4,6,11,91,103,0,199,30,81,13,124,5,4,14,136,135,0,269,68,70,18,156,5,6,10,165,124,0,290,98,92,21,218,8,3,14,226,124,0,351,110,75,14,205,4,0,8,213,87,0,298,146,69,10,220,8,0,10,232,86,0,316,332,106,31,459,8,0,8,464,138,0,600,174,65,14,252,0,0,0,248,116,0,371,162,43,10,216,3,0,7,219,49,0,265,89,22,9,118,0,0,0,118,29,0,148,300,57,7,368,4,0,9,373,86,0,458,104,44,20,170,3,4,9,180,75,0,258,6,0
11502,0,0,0,0,3,0,3,0,22,0,24,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,5,3,0,8,0,4,0,4,0,0,6,4,9,0,12,0,5,0,8,0,3,3,9,12,0,21,4,3,0,11,0,3,3,7,19,0,29,0,18,3,16,0,0,0,16,13,0,33,6,17,4,30,0,0,0,32,28,0,60,17,18,4,35,0,0,4,42,30,0,70,19,25,0,41,0,0,0,45,22,0,63,30,12,0,45,0,0,0,43,21,0,63,23,20,3,45,0,0,0,45,13,0,59,47,25,3,76,3,0,4,76,16,0,97,25,12,3,42,0,0,0,43,20,0,61,10,12,0,21,0,0,0,22,3,0,26,12,0,4,14,0,0,0,14,3,0,22,53,10,3,65,0,0,0,65,15,0,84,26,14,4,39,0,0,3,38,20,0,62,0,0
11503,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,3,0,4,0,4,0,0,0,3,9,0,10,0,3,0,5,0,0,0,8,14,0,24,3,10,5,14,0,0,0,20,22,0,41,8,20,3,29,0,0,0,31,31,0,61,14,24,0,45,0,0,0,47,27,0,67,21,19,9,38,0,0,0,38,26,0,65,22,20,7,48,0,0,0,52,30,0,80,22,14,3,41,0,0,0,41,21,0,64,21,9,4,31,0,0,0,36,16,0,47,51,9,4,68,0,0,0,71,19,0,91,14,7,3,24,0,0,0,26,16,0,33,21,12,0,35,0,0,0,35,8,0,41,7,7,0,17,0,0,0,17,4,0,14,18,5,0,19,0,0,0,19,0,0,27,22,20,4,49,3,0,3,52,11,3,68,0,0
11504,0,0,0,0,5,0,3,8,34,0,35,0,0,0,0,4,0,4,3,3,0,9,0,0,4,5,0,0,0,4,16,0,20,0,0,0,0,0,0,3,5,13,0,19,0,3,0,5,4,0,4,13,22,0,28,4,15,4,23,3,0,6,27,31,0,54,5,23,9,36,4,4,8,43,41,0,88,25,28,7,65,0,0,0,65,40,0,107,21,38,13,75,0,0,0,77,47,0,123,53,32,12,93,0,3,7,99,45,0,142,61,28,4,95,3,0,4,96,31,0,126,53,21,9,77,0,0,0,77,26,0,101,127,34,16,169,3,0,3,175,34,0,210,60,27,7,90,0,0,0,92,21,0,113,63,13,3,73,0,0,0,76,10,0,88,26,0,3,35,0,0,0,35,12,0,41,105,19,3,134,0,0,0,134,19,0,156,67,23,8,99,5,0,5,106,24,3,132,0,4
11601,3,3,5,11,8,7,9,22,133,0,153,0,0,0,4,0,0,0,7,26,0,31,0,5,4,9,9,3,9,23,75,0,95,3,19,7,28,0,9,7,32,109,0,143,0,18,10,29,9,13,19,46,216,0,265,13,50,22,83,11,9,19,104,301,3,407,24,87,43,159,10,9,22,179,275,0,458,71,93,29,194,14,7,16,218,381,3,603,144,110,41,307,8,8,15,322,316,0,643,194,125,52,365,11,4,11,378,290,7,678,140,72,27,244,0,5,6,254,203,0,461,162,66,36,262,0,5,5,269,173,0,443,317,95,40,455,6,8,13,464,224,0,691,144,59,31,231,0,0,0,237,117,0,361,112,26,15,158,3,0,4,161,48,0,209,68,12,8,84,0,0,0,83,21,0,109,96,12,13,123,0,0,0,124,57,0,181,100,41,35,182,4,3,7,188,151,19,354,5,3
11602,0,0,0,5,6,4,10,12,75,0,92,0,0,4,5,0,0,0,4,18,0,19,0,4,0,3,3,0,3,9,25,0,36,0,10,3,17,3,7,8,25,41,0,72,0,13,7,22,0,7,7,32,84,0,114,3,42,10,57,4,7,14,69,134,0,205,18,60,20,100,6,4,16,110,109,0,221,51,89,23,163,5,3,9,173,123,0,300,105,95,31,227,6,0,7,233,143,0,379,161,84,34,280,7,3,8,298,127,0,425,146,58,17,225,4,3,9,228,94,3,321,164,42,28,240,4,4,7,246,83,0,327,375,85,52,509,0,6,5,520,122,4,636,149,37,30,219,3,4,7,226,59,0,285,152,28,13,190,0,0,0,191,43,0,236,66,20,5,89,5,0,5,90,16,0,104,163,30,11,212,0,0,0,210,29,0,243,84,40,24,148,0,9,5,153,55,8,226,0,0
11603,0,4,0,3,10,4,10,16,133,3,154,0,4,0,4,0,3,5,7,30,0,34,0,9,0,13,12,3,14,25,73,0,97,5,17,3,21,4,12,19,38,153,0,191,5,24,12,39,11,11,23,64,313,7,387,7,58,20,85,20,23,43,128,423,0,558,30,92,42,171,31,17,48,215,404,3,624,101,125,38,272,13,12,24,287,460,6,751,159,118,46,324,22,3,23,345,321,4,670,186,114,39,349,6,0,9,354,294,0,647,153,65,22,241,10,0,12,254,176,0,427,108,51,30,193,7,3,10,199,152,3,351,224,85,48,360,3,4,4,369,219,0,590,134,36,21,194,3,0,3,194,87,3,286,83,28,18,129,0,0,4,133,45,0,180,45,5,12,58,0,0,0,60,32,0,89,71,15,9,98,0,0,0,97,38,0,140,74,44,37,154,4,3,5,164,163,21,343,9,3
11701,0,0,0,0,9,0,7,10,46,0,57,0,0,0,4,0,0,0,4,9,0,14,0,0,3,6,0,0,0,7,21,0,30,0,3,4,5,0,3,4,15,28,0,44,0,12,0,19,0,0,3,24,54,0,73,6,35,3,42,4,5,7,50,50,0,104,13,34,14,61,4,0,3,64,61,0,126,14,46,9,76,4,0,5,73,112,4,195,41,51,14,103,0,3,3,105,99,0,200,50,56,11,118,3,3,9,121,77,3,202,72,34,8,110,0,0,0,111,58,0,169,78,21,4,113,0,0,0,113,38,0,153,153,52,18,218,4,3,8,227,85,0,313,60,13,3,76,4,0,4,77,47,0,117,79,7,5,92,0,0,0,96,26,0,117,28,3,3,29,0,0,0,29,10,0,39,77,11,4,88,0,0,0,88,24,0,110,47,21,11,77,0,0,0,79,34,11,118,3,0
11702,0,0,0,0,0,0,3,5,32,0,35,0,0,0,0,0,0,0,0,12,0,11,0,0,0,4,0,0,0,6,8,0,13,0,6,0,6,3,6,4,15,22,0,34,0,8,3,18,0,5,9,22,58,0,80,0,9,7,21,3,5,7,24,51,0,78,10,23,8,34,8,5,5,43,57,0,98,15,29,8,54,3,3,8,62,99,4,159,37,40,14,90,7,0,7,94,77,0,176,38,46,3,85,6,0,3,92,88,0,180,58,30,5,89,0,0,5,91,54,0,146,58,29,3,93,0,0,0,97,42,0,146,145,39,13,203,3,0,3,203,67,0,272,39,16,6,56,0,3,3,56,38,0,99,54,7,3,71,0,0,3,71,19,0,92,19,5,0,21,0,0,0,21,11,0,32,126,19,3,148,3,0,3,145,16,0,165,48,18,5,69,3,4,3,77,50,0,121,0,0
11703,0,0,0,3,12,5,15,22,157,0,178,0,3,0,10,4,0,0,13,23,0,38,0,6,0,11,4,4,11,19,61,0,80,0,12,3,23,5,0,8,31,84,0,120,0,19,12,30,9,6,12,45,144,0,191,11,52,6,75,3,11,13,85,144,0,234,14,64,18,101,7,14,18,120,171,4,292,27,88,20,136,9,12,24,162,233,0,397,67,87,19,175,4,9,8,186,169,0,357,92,91,17,198,6,8,5,207,148,0,361,121,62,11,196,0,8,6,201,106,0,305,129,54,12,196,5,3,3,200,77,0,277,332,82,32,443,4,3,7,451,144,0,589,83,26,10,121,4,6,6,119,74,0,193,133,30,7,167,3,0,3,172,35,0,207,42,11,4,54,0,0,0,59,15,0,71,384,54,12,449,3,0,3,451,63,0,511,101,40,13,156,6,0,9,165,109,12,286,5,0
11801,4,5,0,10,6,3,5,18,101,0,112,0,3,0,0,0,0,0,6,12,0,21,3,7,3,9,0,0,0,14,19,0,29,0,10,3,11,0,0,0,11,30,0,38,3,11,6,18,0,0,4,23,43,0,66,0,21,6,26,5,9,10,41,67,0,110,15,30,16,65,3,5,10,73,62,0,128,16,50,11,73,4,0,3,85,89,0,170,44,84,20,149,3,3,5,154,133,0,285,61,76,13,150,0,0,0,154,71,0,227,72,66,4,145,0,4,4,152,67,0,221,103,50,7,161,5,3,4,167,53,0,223,256,106,16,379,12,5,9,387,103,6,496,56,39,5,106,0,0,0,106,52,0,158,122,51,7,184,0,0,4,189,44,0,232,34,14,0,43,0,0,0,48,25,0,74,484,100,23,611,11,3,11,626,114,0,742,128,80,16,227,5,3,10,236,83,7,320,11,3
11802,6,0,0,5,6,0,6,12,73,0,91,0,5,0,5,0,0,0,5,20,0,26,0,6,0,7,3,9,14,16,41,0,62,0,13,0,17,6,0,11,25,67,0,91,3,17,9,27,7,4,8,42,113,0,159,0,40,16,58,6,7,17,70,117,6,190,13,72,18,106,8,8,10,114,158,0,281,44,86,24,157,5,4,5,169,206,0,374,77,101,16,186,10,6,8,200,193,0,393,116,98,22,238,6,7,7,246,139,0,386,136,77,16,224,5,0,8,234,103,0,331,141,62,21,221,0,0,5,227,81,0,312,320,115,31,463,3,4,3,473,134,0,608,119,39,17,167,4,0,6,175,92,0,269,162,31,3,197,0,0,0,204,31,0,233,42,14,6,64,0,0,0,64,31,0,102,304,61,13,380,3,5,5,385,82,0,471,108,54,20,184,6,0,12,195,121,8,315,7,5
11901,3,0,4,11,8,4,16,24,280,7,313,0,4,0,10,0,5,8,15,49,0,61,0,18,8,28,8,12,14,43,124,0,167,3,18,7,32,5,10,19,49,204,0,254,5,41,23,59,8,12,19,87,358,3,442,18,74,35,128,20,13,31,160,437,4,598,34,131,48,206,19,17,33,245,457,4,700,67,116,55,240,14,11,27,266,571,6,840,148,135,49,332,14,15,25,362,506,0,871,172,132,73,375,14,9,24,399,419,0,822,164,92,51,302,3,4,9,313,305,0,621,133,73,24,231,3,3,7,241,239,3,478,286,134,66,486,13,6,18,507,384,0,891,145,74,39,263,3,3,11,271,218,0,491,118,44,23,183,3,6,6,190,105,0,294,68,13,6,88,0,5,6,92,60,0,152,137,45,25,201,5,0,5,206,97,0,297,92,51,53,195,13,8,19,214,229,38,485,8,4
11902,0,0,3,5,5,10,18,22,203,0,225,0,4,0,4,0,3,6,12,29,0,38,0,10,5,10,0,0,5,17,81,0,97,0,7,11,17,4,14,17,39,138,0,177,5,35,17,54,4,13,15,69,216,0,284,8,63,14,85,8,11,20,99,243,0,351,27,69,44,146,10,7,14,162,307,0,465,54,82,37,172,8,6,17,189,387,0,573,86,97,61,243,11,7,21,263,364,0,621,116,102,49,268,7,12,23,288,354,0,648,84,74,38,194,0,8,13,207,221,0,429,99,61,35,192,0,0,8,193,198,0,388,187,89,53,328,3,7,10,336,288,0,626,78,46,31,154,6,0,4,160,156,0,316,89,34,14,142,0,0,0,140,67,0,208,32,16,15,59,0,0,0,65,48,0,109,92,35,9,137,0,5,6,145,78,0,218,63,46,24,132,7,0,11,147,171,22,341,7,0
11903,0,0,0,0,6,3,9,11,138,0,152,0,3,0,3,0,5,4,7,26,0,33,3,11,7,19,5,8,14,38,51,0,93,4,21,4,26,5,4,6,32,87,0,115,3,34,6,45,6,9,11,53,121,0,182,6,48,22,75,13,15,25,100,199,4,299,30,94,34,156,10,9,22,178,200,6,379,57,108,32,199,13,9,17,211,253,0,466,90,110,47,247,0,9,6,255,291,0,547,129,94,46,265,5,0,13,273,192,0,469,108,73,32,212,4,3,9,222,160,4,379,112,50,34,194,3,0,7,206,138,0,341,235,84,54,374,4,4,11,385,252,0,639,129,50,14,194,4,3,8,203,136,0,341,115,48,21,174,0,0,3,182,54,0,232,59,23,5,84,0,0,0,86,43,0,125,155,37,17,205,0,0,5,210,75,0,284,73,42,16,136,0,0,0,143,114,15,267,5,5
11904,0,0,3,5,6,4,14,15,145,0,157,0,7,0,12,0,0,3,12,24,0,29,0,3,8,19,0,3,3,22,57,0,71,0,15,8,19,5,3,10,34,69,0,100,3,26,11,40,7,13,20,64,126,0,191,10,62,17,85,13,15,30,114,204,0,321,25,88,33,142,12,17,23,167,216,0,387,50,85,24,150,15,6,23,172,305,8,483,108,95,36,239,3,3,12,246,310,0,560,144,124,28,295,15,5,15,313,257,3,574,170,83,27,282,14,6,15,293,182,0,473,135,63,26,220,0,0,3,229,139,5,365,299,105,43,446,4,0,9,456,240,0,696,138,52,15,206,0,4,5,212,138,0,353,114,37,11,163,5,0,5,168,54,0,220,50,19,3,74,0,0,5,76,36,0,115,182,32,16,235,0,0,6,237,60,0,300,101,53,32,185,4,4,9,190,117,15,318,8,3
12001,0,0,0,0,4,0,6,10,79,0,87,0,0,0,0,0,0,0,4,15,0,19,0,3,0,6,0,0,0,9,34,0,44,0,11,6,15,0,3,3,19,25,0,50,3,9,5,16,4,3,3,14,41,0,58,0,21,9,31,6,3,12,42,70,0,117,10,39,16,55,0,0,6,57,69,0,128,25,56,11,86,3,3,5,92,132,0,221,51,55,12,116,0,3,4,125,109,0,237,68,52,18,139,3,0,6,151,113,0,261,94,40,12,142,0,0,3,149,86,0,236,81,32,3,125,4,0,0,128,62,0,188,236,71,14,324,6,0,12,337,92,0,424,77,31,10,117,5,3,4,125,80,0,207,115,25,3,147,4,0,5,150,34,0,186,44,10,4,53,0,0,0,60,21,0,72,227,30,13,273,4,4,4,279,59,0,336,82,25,8,112,3,0,5,116,74,3,191,5,0
