SA3_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
11502,0,3,3,3,3,10,9,0,0,31,0,11,20,29,54,38,11,3,0,169,0,3,5,20,25,14,16,4,0,81,0,3,0,9,5,5,9,0,0,37,0,0,0,4,0,0,0,0,0,9,0,0,0,5,4,4,0,0,0,14,0,3,8,14,6,13,4,5,0,44,0,0,0,4,7,4,0,0,0,16,0,0,3,0,0,0,4,3,0,18,0,0,0,4,3,0,8,4,0,14,0,14,6,41,46,56,49,44,11,265,17,47,64,86,70,63,53,37,16,455,597,2043,2051,2559,2084,1975,1490,963,312,14073,0,0,0,9,5,0,5,0,0,17,555,1625,1584,1870,1508,1180,959,603,258,10149,0,0,0,5,3,0,3,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,0,5,0,0,6,0,0,0,0,4,0,0,0,0,9,0,0,0,7,9,11,4,3,0,23
11503,0,0,0,0,0,0,0,0,0,4,0,0,3,15,22,7,4,0,0,60,0,0,0,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,6,7,4,7,4,7,3,0,0,32,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,8,3,18,0,0,0,4,0,4,0,0,0,10,0,4,4,25,23,36,32,25,4,155,20,42,48,124,69,69,44,42,11,459,735,1726,1696,2839,1825,1832,1294,615,156,12706,0,0,0,0,0,0,0,0,0,0,698,1482,1453,2391,1585,1382,854,404,109,10362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,14
11504,0,26,17,25,13,7,4,0,0,91,8,85,59,161,130,47,18,8,0,518,3,11,19,149,64,68,23,10,0,356,0,4,0,17,4,4,5,0,0,33,5,6,6,17,8,3,0,0,0,35,0,3,0,15,11,9,4,4,0,44,12,23,20,31,10,17,3,0,0,110,0,0,3,24,13,10,3,0,0,55,0,0,0,6,9,3,4,0,0,26,0,6,8,26,20,11,0,3,0,74,8,81,58,226,166,124,49,38,16,761,38,109,78,214,106,62,59,23,8,697,2235,4968,3733,8287,3968,2489,1595,708,198,28181,0,3,3,71,20,21,5,0,0,129,2087,3824,2790,4243,2153,1151,764,368,82,17463,0,5,6,76,13,11,7,0,0,116,0,0,0,6,3,5,0,0,0,11,0,4,0,21,3,0,0,0,0,35,0,0,0,7,6,0,0,0,0,7,0,8,13,23,11,3,0,0,0,54
11601,0,33,9,16,9,18,22,6,4,109,0,5,9,66,36,36,32,15,3,207,13,51,112,709,317,206,133,51,9,1607,0,7,3,30,9,3,6,4,0,64,0,10,18,39,12,7,7,0,0,96,0,5,11,116,75,106,47,24,5,389,10,21,25,51,18,17,9,4,0,144,7,7,12,50,38,44,33,8,0,187,0,0,0,0,3,0,4,11,3,18,0,0,5,13,13,5,3,0,0,40,12,152,272,915,497,412,375,253,95,2982,232,522,545,1318,434,361,269,170,70,3929,4981,9461,9534,22755,8425,7410,5591,2694,824,71682,0,16,54,216,61,51,32,7,0,440,4267,7018,5285,7685,3426,2855,2252,1096,540,34420,0,28,38,257,75,58,15,0,0,473,0,0,0,36,32,47,24,19,0,163,0,0,0,22,3,11,0,0,0,41,0,0,4,15,9,5,3,0,0,45,0,5,11,27,5,4,10,0,0,64
11602,11,57,31,52,26,24,20,3,0,215,5,76,75,284,133,92,47,7,5,730,0,58,91,521,239,208,120,45,0,1277,0,6,3,40,9,5,11,0,5,84,0,3,18,46,17,7,5,0,0,92,0,0,0,38,38,22,13,6,0,122,10,74,50,53,21,24,8,0,0,239,0,10,11,66,42,10,15,3,0,160,0,0,4,5,0,5,0,3,0,18,0,8,24,62,36,18,5,0,0,146,28,217,242,830,346,264,136,79,24,2171,171,361,360,944,277,154,108,61,20,2463,6110,12384,8867,25198,8812,5251,3363,1323,290,71612,0,9,21,208,93,81,32,11,3,466,5414,8988,5426,8147,3222,1762,1184,535,149,34827,3,36,29,342,79,58,25,6,0,572,0,0,3,19,6,8,8,0,0,39,0,8,4,46,8,9,0,0,0,67,0,0,8,10,9,4,0,0,0,37,0,12,16,31,8,3,6,0,0,73
11603,0,7,0,9,8,6,4,5,0,45,0,6,9,44,15,32,15,9,0,130,0,16,20,141,60,48,43,17,6,346,0,0,0,9,6,0,0,0,0,24,0,8,9,35,6,4,5,0,0,58,0,3,10,54,62,57,27,26,0,243,0,14,16,20,7,15,0,5,0,85,0,6,11,43,54,60,38,5,3,221,0,0,0,0,8,4,5,0,0,15,0,5,4,14,11,4,0,0,0,36,25,122,273,852,511,510,308,163,79,2844,341,715,581,1250,477,373,248,148,65,4194,4489,9296,8317,15650,6872,6024,3892,1822,449,56813,3,42,60,222,66,49,23,3,3,471,3813,7138,5426,6668,2746,2119,1527,819,260,30512,6,49,30,380,56,30,11,3,0,558,0,0,0,19,15,21,11,7,0,80,0,0,0,7,4,0,0,0,0,11,0,0,4,25,12,6,9,0,0,51,0,0,4,8,0,0,0,4,0,20
11701,4,3,11,50,9,9,7,0,0,96,0,5,12,85,30,29,18,11,0,196,0,0,10,40,16,10,8,3,0,90,0,0,14,68,11,4,5,0,0,107,0,3,18,115,22,11,6,0,0,182,0,0,4,46,45,68,18,30,0,216,6,3,10,47,9,10,3,3,0,90,4,0,43,78,31,16,14,3,0,198,0,6,6,16,8,5,0,0,0,40,0,0,3,10,3,4,0,0,0,17,25,95,134,1015,232,253,234,168,48,2200,73,139,237,695,165,138,101,69,20,1632,1753,2825,4123,11565,3323,2656,1795,1067,339,29443,0,0,0,7,3,0,0,0,0,8,1530,2215,2108,3743,1498,996,614,408,163,13276,3,13,24,229,92,41,8,7,0,424,0,0,0,5,6,8,5,5,0,30,4,5,32,337,21,11,10,5,0,421,0,0,7,16,3,3,7,0,0,38,0,0,0,26,9,6,0,0,0,48
11702,0,4,8,30,14,0,4,5,0,61,0,0,10,78,30,16,3,4,0,139,0,0,0,43,7,6,4,0,0,66,0,0,0,20,0,0,3,0,0,29,0,6,8,89,29,13,6,0,0,148,0,0,0,44,20,19,7,11,0,98,4,22,17,114,41,15,10,9,0,232,0,25,81,244,144,203,126,39,14,882,0,0,0,13,3,3,3,0,0,26,0,0,0,3,5,0,0,0,0,12,5,28,51,489,158,167,161,167,47,1266,34,90,131,496,181,188,100,65,27,1313,1318,2501,2805,10687,3798,2828,1816,1072,379,27216,0,0,0,0,0,0,0,0,0,0,1133,2032,2273,6955,2362,1373,759,287,134,17309,0,0,0,16,4,0,0,0,0,27,0,0,0,8,0,5,3,5,0,26,0,0,8,95,10,4,4,0,0,118,0,0,0,9,0,13,9,0,0,32,0,3,3,57,20,7,3,4,0,101
11703,14,16,86,287,97,45,33,9,4,582,0,3,66,547,136,99,65,24,6,956,0,3,22,165,24,21,24,12,0,268,4,6,57,418,41,17,23,4,0,572,10,37,191,1966,240,75,18,0,0,2536,0,7,13,265,43,33,15,19,4,395,39,64,104,762,206,177,84,44,3,1490,0,18,161,444,151,108,101,39,18,1032,0,0,10,110,33,19,16,6,0,208,0,0,13,59,11,20,10,0,5,116,31,144,438,4164,815,515,458,302,112,6987,178,277,1010,3933,981,762,483,261,89,7977,3969,4575,13179,58211,13443,10136,6496,2998,847,113854,4,0,0,21,4,3,0,0,0,34,3306,3576,6708,19294,4825,3859,2667,1194,508,45931,0,0,33,77,12,4,0,0,0,133,0,0,0,36,8,21,10,9,0,79,0,6,68,888,54,27,15,3,3,1062,0,0,18,41,5,3,6,0,0,87,5,0,42,407,50,41,26,10,3,584
11801,9,57,30,49,30,21,24,12,3,236,9,57,121,698,541,509,417,195,66,2617,0,0,0,31,14,8,9,8,0,77,0,4,0,33,10,3,7,0,0,62,0,7,6,46,16,11,4,3,0,92,0,0,6,46,17,12,6,3,0,98,39,135,102,373,141,115,55,30,4,992,0,8,13,22,34,13,5,3,0,100,0,0,6,99,13,9,15,8,0,150,0,0,0,26,20,20,13,5,3,87,19,99,119,1591,550,436,603,413,192,4028,112,250,322,1291,352,288,205,173,94,3077,3254,6564,5888,21434,8032,6256,4977,3082,1228,60705,0,0,0,0,0,0,0,0,0,3,2891,5244,4779,11105,4592,3440,2691,1798,855,37398,0,5,0,12,0,0,0,0,0,24,0,0,0,15,6,0,4,0,0,26,6,7,69,657,40,22,9,0,0,811,0,0,0,3,0,0,0,0,0,11,0,11,19,260,54,42,11,12,6,418
11802,3,21,59,84,30,27,25,11,3,260,0,28,75,267,252,139,65,56,21,911,0,0,14,51,18,9,18,6,5,129,0,0,7,78,21,13,15,0,0,150,0,10,16,81,25,18,18,3,0,168,0,4,6,56,24,26,15,10,4,136,25,81,52,206,91,55,39,17,0,570,0,10,20,97,51,37,40,16,4,280,0,0,0,82,20,10,13,9,0,139,0,0,0,18,7,9,0,4,0,47,22,120,168,1413,511,518,479,363,162,3748,140,281,445,1161,391,320,210,160,90,3195,3521,7035,8210,21776,8502,6883,4988,3128,1332,65373,0,0,0,0,3,0,0,0,0,6,3038,5822,5521,10174,4611,3662,2416,1569,927,37744,0,3,15,48,25,14,9,0,0,117,0,0,0,24,10,17,20,7,0,71,3,9,66,862,43,18,11,0,0,1015,0,4,8,10,8,7,3,0,3,43,5,13,24,162,60,28,21,10,0,323
11901,0,9,15,19,14,14,8,8,0,87,0,4,12,46,32,22,22,13,0,164,0,0,5,40,26,32,38,10,3,157,0,3,15,66,10,3,15,6,0,108,0,3,18,80,21,19,5,0,0,149,0,6,5,29,47,43,25,22,5,176,5,16,25,47,14,16,6,7,0,138,34,169,446,1694,1356,1554,800,249,113,6419,0,0,0,5,4,5,4,4,4,21,0,3,10,23,10,6,0,0,0,52,27,341,406,1466,832,749,466,281,124,4692,381,932,741,1633,633,587,426,268,130,5729,6670,13588,12848,24609,10847,10450,7382,4035,1685,92113,0,11,13,64,14,22,6,0,0,127,5815,10795,9007,11950,4088,3164,2355,1590,1077,49837,8,29,63,611,107,42,12,7,0,888,0,0,3,47,22,27,12,7,3,125,0,12,4,65,13,12,0,5,0,115,0,0,3,28,26,34,21,13,12,127,0,5,8,22,11,9,4,0,0,58
11902,0,11,12,32,15,6,15,3,0,95,0,4,13,29,20,18,9,6,0,94,5,4,8,49,9,10,14,7,6,101,0,0,3,41,10,4,4,3,0,76,3,5,24,105,34,16,13,0,0,202,0,0,0,46,44,38,22,9,0,172,5,17,13,52,18,7,3,0,0,129,9,51,142,562,376,552,283,95,17,2089,0,0,0,8,5,5,4,3,0,25,0,0,5,3,8,0,0,0,0,18,34,186,249,1098,698,766,482,305,95,3914,252,528,595,1720,543,458,294,191,97,4685,4770,8936,9171,22783,8951,7726,5212,3282,1323,72154,0,0,0,7,0,0,4,0,0,14,3881,6698,5518,7481,3311,1864,898,557,390,30605,32,133,208,1570,222,99,23,3,0,2298,0,0,0,18,9,16,11,5,0,56,3,7,15,157,20,18,8,0,4,236,0,0,9,17,25,22,20,6,0,95,0,0,4,17,9,4,0,0,0,47
11903,5,13,13,47,20,20,25,6,0,146,0,3,15,54,35,36,24,20,3,187,0,0,3,30,15,10,19,6,3,85,0,11,14,118,23,13,26,5,3,214,0,10,24,88,25,13,10,0,0,175,0,0,3,16,10,12,3,4,0,52,6,27,24,50,16,19,10,6,4,161,0,16,38,153,98,124,66,33,10,544,0,0,0,11,4,3,8,0,0,39,0,0,0,17,7,0,4,0,0,28,7,57,106,521,322,351,258,182,54,1863,120,222,341,844,277,289,239,168,85,2586,3434,7427,8947,18848,7718,7865,5929,3345,1385,64901,0,0,0,10,4,0,0,0,0,12,2916,6096,5435,7013,3719,2894,2236,1438,1087,32830,0,7,28,175,22,7,6,0,0,252,0,0,0,40,18,45,14,6,3,127,0,6,13,119,24,15,9,0,0,188,0,6,0,20,11,13,0,4,3,50,0,6,9,29,12,11,7,7,0,74
11904,3,11,12,77,24,15,21,4,0,169,0,3,10,89,41,31,33,6,5,209,0,3,9,51,19,15,15,9,3,112,0,0,4,123,20,8,11,0,0,179,4,14,24,239,46,26,10,8,0,372,0,0,4,86,29,59,38,27,9,247,5,22,31,67,26,27,7,4,0,196,5,19,107,240,139,102,86,26,3,733,0,0,0,8,8,7,7,0,0,38,0,0,4,19,8,3,0,0,0,39,47,176,272,2067,545,528,459,353,104,4554,180,311,423,1432,429,348,260,208,96,3681,4207,7231,8977,25027,8460,7586,5775,3606,1570,72435,0,0,0,14,3,3,0,0,0,20,3600,5805,5267,8880,4067,2666,1631,1109,768,33794,3,23,85,498,70,33,6,0,0,722,0,0,0,50,29,53,30,13,0,177,3,17,48,692,46,37,18,5,5,864,0,0,11,25,8,6,4,0,0,60,0,0,5,51,13,7,5,0,0,80
12001,7,14,7,35,10,13,9,4,0,105,0,6,13,87,56,31,27,16,0,238,0,4,3,79,34,32,21,17,3,192,4,4,9,77,5,6,9,4,0,118,0,4,19,51,13,4,6,0,0,96,0,5,3,64,37,40,18,8,0,171,12,37,16,66,26,21,18,11,0,201,0,5,20,114,103,50,34,10,0,341,0,0,0,5,6,5,0,0,0,25,0,0,0,11,9,4,7,0,0,23,19,57,80,631,221,179,163,100,43,1490,79,141,198,556,181,157,153,112,51,1615,2533,4611,4447,13226,5406,4696,3698,2136,829,41593,0,0,0,15,0,0,4,0,0,20,2080,3958,3259,6265,3544,2786,1868,984,507,25253,0,0,6,29,3,5,0,0,0,43,0,0,0,16,3,4,6,0,0,34,0,11,5,129,24,10,0,4,0,176,0,0,0,19,8,4,0,0,0,37,0,9,3,30,16,14,6,7,0,83
12002,5,19,6,33,12,11,3,3,0,90,6,0,8,111,44,17,26,5,3,220,0,0,0,29,8,7,3,9,0,58,0,3,0,19,5,3,4,0,0,33,0,7,6,42,10,3,0,0,0,72,0,0,0,30,17,5,3,0,0,54,14,44,31,107,57,49,25,15,3,347,0,3,7,43,17,20,5,0,0,95,0,0,0,19,20,13,5,0,0,64,0,0,0,10,4,8,3,0,0,22,6,35,37,339,173,113,114,82,26,934,45,108,93,374,158,142,103,78,34,1132,1735,3349,2443,8384,4309,3097,2272,1070,339,27004,0,0,0,0,0,0,0,0,0,0,1571,2853,2138,5801,2900,2120,1630,659,216,19894,0,0,0,9,0,0,0,0,0,9,0,0,0,4,3,7,0,3,0,18,0,4,7,68,3,10,0,0,0,94,0,0,0,4,3,0,3,0,0,9,0,3,11,70,37,20,19,4,0,164
12003,4,16,18,102,36,26,22,15,3,230,0,0,10,87,39,24,21,18,5,194,4,11,33,250,118,153,148,72,31,814,0,10,32,382,15,17,26,7,0,490,9,10,26,328,63,32,12,3,0,487,0,4,5,78,37,46,25,22,0,223,9,46,33,116,46,44,23,9,3,335,4,36,155,447,278,285,164,60,20,1443,0,0,0,19,7,7,10,0,0,48,0,0,0,18,5,5,0,0,0,25,27,123,173,1168,376,414,350,284,129,3029,116,259,593,1514,343,317,220,194,126,3680,3728,7237,11611,29880,8841,8195,5577,3299,1531,79907,0,0,0,12,3,0,0,0,0,18,3373,5904,5837,10861,4326,3172,1813,983,660,36925,5,10,24,142,21,9,3,0,0,214,0,0,0,14,0,13,12,10,0,50,0,7,15,159,20,16,4,0,0,213,0,0,9,42,23,19,19,7,3,113,3,10,11,85,27,21,4,4,0,159
12101,8,70,42,92,41,38,32,3,3,319,3,23,35,266,141,95,77,31,0,669,0,4,3,95,29,19,27,12,4,193,3,31,23,253,70,32,47,13,0,469,3,19,41,162,36,18,6,5,0,289,0,5,3,40,21,20,13,9,3,119,32,100,77,133,90,61,44,20,7,566,0,14,18,89,68,26,24,7,0,249,0,0,0,17,17,12,9,7,0,62,0,0,0,24,11,10,17,3,0,58,14,146,88,787,329,223,201,134,61,1991,84,188,151,647,201,137,140,87,69,1709,3348,7782,6387,17742,7806,5881,4486,2493,962,56882,0,0,0,6,6,5,4,0,0,15,2869,5728,4112,7032,3751,2847,2168,1356,826,30689,0,0,0,49,11,8,4,0,0,79,0,0,0,7,0,10,0,3,0,26,0,8,9,204,31,10,5,0,0,265,0,0,3,17,7,0,4,0,0,30,0,16,6,83,35,33,10,10,0,198
12102,4,24,23,33,23,21,14,0,0,151,0,27,66,138,118,77,40,25,3,493,0,15,5,94,62,31,30,17,4,260,3,3,10,77,15,8,11,10,0,137,0,10,16,63,25,9,3,0,0,126,0,0,4,13,4,4,0,4,0,31,6,35,35,64,41,31,21,13,0,243,0,11,15,61,31,26,18,3,4,169,0,0,0,8,20,15,5,5,5,68,0,0,3,23,18,22,6,0,0,74,18,90,97,401,268,203,141,120,39,1365,60,116,115,293,125,90,87,67,50,1005,2646,6351,5129,11626,6125,4817,3531,2112,724,43058,0,0,0,11,9,9,13,0,0,49,2285,4640,3506,4700,3127,2425,1880,1218,647,24431,0,3,0,28,6,0,0,0,0,48,0,0,0,5,8,0,0,0,0,15,0,3,3,35,15,6,3,0,0,68,0,3,0,8,3,0,0,0,0,26,0,8,6,25,29,21,9,3,0,97
12103,13,106,93,67,68,36,30,17,5,442,13,145,188,349,433,320,250,93,30,1822,0,4,10,79,78,80,47,27,6,337,4,21,30,186,76,28,45,24,0,418,0,21,15,47,19,13,3,3,0,118,0,6,0,14,15,17,5,0,0,65,30,125,119,79,98,87,30,14,0,591,0,8,4,56,100,37,21,0,5,228,0,0,8,9,18,23,14,12,0,81,0,0,6,18,39,35,20,7,0,126,14,130,117,400,368,313,192,154,57,1740,64,153,149,270,157,137,110,102,102,1250,2920,9540,8349,12005,8870,7443,5486,3709,1662,59985,0,0,0,4,3,5,0,0,0,12,2448,7132,5706,4945,4330,3334,2800,2568,1481,34747,0,0,0,16,8,0,0,0,0,30,0,0,0,4,0,5,0,0,0,6,0,5,4,71,21,13,4,0,0,109,0,0,0,6,10,5,0,0,0,21,5,15,30,43,51,38,17,15,0,209
12104,10,41,32,51,18,18,16,10,4,205,9,25,31,358,134,94,122,34,10,824,0,4,0,62,19,22,18,5,3,133,3,14,3,62,16,9,9,0,0,122,0,10,25,93,17,16,0,0,0,163,0,6,0,60,14,9,9,0,0,91,28,103,62,206,109,89,54,33,3,686,4,0,13,37,28,12,15,11,0,117,0,5,0,32,17,15,12,6,0,91,0,0,6,26,16,17,6,5,0,72,17,108,76,961,287,192,169,127,51,1992,61,130,133,563,210,202,163,138,72,1683,2284,4318,4057,14899,5903,5113,4177,2685,809,44252,0,0,0,4,0,0,0,0,0,7,2039,3228,3087,8312,3474,3111,2997,1995,792,29046,0,5,0,19,0,3,0,0,0,30,0,0,0,16,5,4,0,4,0,22,0,15,19,355,52,9,7,0,0,457,0,0,6,12,4,0,0,0,0,20,6,10,15,109,48,48,33,11,0,278
12201,8,28,12,9,7,0,13,0,0,72,3,18,21,163,104,68,31,18,0,431,0,0,0,4,3,3,0,3,0,15,0,0,0,3,3,0,4,4,0,16,0,4,5,6,6,0,0,0,0,25,0,5,0,3,8,4,5,4,0,28,10,76,29,160,80,40,21,3,0,424,0,4,0,0,9,8,0,0,4,33,0,0,4,23,18,16,10,8,0,75,0,0,0,19,16,14,5,0,0,46,7,46,42,413,142,107,54,44,10,864,43,63,63,221,98,91,57,30,21,686,1178,2709,2172,5916,3182,2661,1683,1100,362,20957,0,0,0,0,0,5,0,0,0,7,1117,2115,1731,2989,1771,1505,1175,741,364,13514,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,12,0,3,20,210,31,9,0,0,0,271,0,0,0,3,5,0,0,0,0,5,0,11,5,89,37,23,15,7,0,187
12202,0,15,13,6,8,9,6,0,0,58,5,12,35,108,119,82,44,20,4,427,0,0,0,0,0,10,4,0,0,9,0,0,3,0,0,0,0,0,0,8,0,6,3,10,5,0,3,0,0,32,0,0,0,6,0,3,6,3,0,21,14,39,40,60,41,59,54,20,0,324,0,6,3,13,12,5,0,0,0,35,0,3,0,15,18,10,17,8,4,72,0,0,0,6,15,17,9,0,0,47,5,43,33,188,146,166,122,99,23,821,32,117,110,209,147,130,132,106,71,1059,1561,4276,3802,5744,4472,4438,3666,2292,709,30969,0,0,0,0,0,0,0,0,0,3,1415,3668,2957,4174,3220,3046,2665,1573,723,23439,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,3,7,147,24,14,0,0,0,198,0,0,0,0,7,0,0,0,0,10,0,9,7,55,32,42,14,11,0,164
12203,6,48,35,17,26,10,18,6,0,165,3,70,78,407,307,151,88,46,9,1171,0,3,5,17,8,10,6,6,4,59,0,3,4,23,11,12,14,6,0,65,0,8,22,69,15,15,3,0,0,139,0,0,5,25,25,27,16,9,0,109,15,74,63,183,125,90,40,23,0,616,0,6,15,43,33,34,5,4,0,136,0,5,5,66,54,36,19,21,5,210,0,0,3,20,39,17,16,0,0,96,12,131,118,1016,548,416,301,225,52,2827,83,234,237,628,303,240,188,152,96,2157,4500,10839,9654,19341,11717,8950,6163,4158,1677,77000,0,0,0,9,9,3,4,0,0,25,4001,8823,6982,11095,7145,5055,3910,3172,1681,51873,0,0,0,24,3,0,0,0,0,21,0,0,0,29,16,23,17,3,0,85,0,20,73,907,116,24,14,3,0,1169,0,0,0,10,11,4,0,0,0,21,0,18,25,189,97,61,28,18,7,446
12301,0,0,5,0,5,0,3,0,0,21,0,24,12,57,39,29,14,4,4,189,0,4,11,19,19,12,3,3,3,78,0,0,0,3,0,0,4,0,0,11,0,7,9,21,5,3,5,0,0,42,0,0,0,14,9,11,0,0,0,28,0,11,9,20,22,17,15,0,0,92,0,3,0,26,9,18,8,0,0,70,0,0,3,9,6,12,7,3,0,40,0,0,10,12,24,10,0,0,0,59,3,29,30,216,167,147,111,51,14,762,60,140,98,281,115,76,65,52,10,904,2910,5949,4903,9871,4914,3440,2427,1135,313,35860,0,0,0,24,9,4,4,0,0,42,2735,5443,4321,8348,3827,2575,1759,893,447,30359,0,3,4,39,5,6,3,0,0,50,0,0,0,18,8,12,5,0,0,38,0,0,0,17,0,4,0,0,0,28,0,0,0,24,6,0,6,0,0,36,0,5,6,17,9,5,3,0,0,48
12302,0,14,9,18,14,14,12,5,0,81,3,19,18,123,74,71,79,33,9,420,3,21,25,116,52,57,38,15,0,332,0,0,0,20,0,3,0,0,0,36,4,19,27,134,26,20,21,5,0,261,0,5,9,28,14,23,6,9,0,91,0,14,22,69,37,25,13,3,0,182,0,7,20,199,110,101,50,8,5,509,0,0,0,3,10,18,15,4,0,58,0,4,14,35,25,13,4,0,0,92,17,148,231,1045,650,658,487,280,48,3564,324,763,611,1378,579,432,309,242,69,4714,6678,13222,11531,25410,10124,9437,7109,3182,695,87381,0,0,22,70,23,17,9,4,0,159,5978,10556,8112,12954,4776,4862,3944,1602,631,53410,7,136,178,1761,398,203,57,0,3,2735,0,4,5,33,30,26,18,9,0,124,0,0,0,34,6,3,4,0,0,48,0,7,11,112,53,35,39,11,3,268,5,0,8,29,8,8,5,0,0,59
