SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
12302,87381,90494,177879,6678,6451,13129,13222,12648,25872,5656,5352,11009,5874,5518,11393,12126,13673,25802,13285,13551,26836,10124,10360,20477,9437,10236,19675,7109,7839,14951,3182,3578,6762,695,1285,1982,85414,88586,173992,1969,1912,3882,3311,3668,6979,67,59,132,56,55,111,3437,3785,7225,52579,53410,105992,30085,32175,62267,51142,51851,102995,30820,32752,63568,73396,75262,148657,1765,1591,3348,12053,11565,23619,4072,4108,8177,1874,2067,3943,2564,4175,6736,35743,38621,74371,4643,4311,8949,15163,15340,30502,4331,4545,8873,2515,2807,5319,638,907,1547,82344,85096,167441,4823,5189,10011
12303,22925,22909,45837,1659,1539,3202,3497,3210,6708,1632,1494,3117,1384,1268,2656,2726,2830,5551,2809,2987,5791,3095,3066,6162,2563,2765,5326,2168,2232,4402,1095,1119,2220,295,408,708,22335,22376,44709,597,532,1126,982,967,1947,15,9,25,14,12,28,1022,986,2006,19302,19050,38351,2448,2664,5109,20570,20452,41023,1202,1288,2495,21095,20985,42081,556,496,1051,3307,3003,6318,1144,1135,2282,325,446,772,386,757,1143,6443,8447,14892,1415,1268,2683,6595,5414,12009,1504,1336,2843,680,564,1236,59,49,109,21705,21733,43437,1068,1050,2119
12401,37767,40183,77950,1977,1907,3878,4970,4762,9733,2471,2194,4663,1834,1580,3425,3486,3629,7117,4571,5000,9569,5244,5684,10929,5214,5950,11161,4998,5479,10477,2347,2885,5237,655,1108,1757,36610,39022,75639,1155,1161,2314,986,1065,2055,11,10,25,13,15,25,1010,1089,2097,30084,31709,61793,6442,7142,13589,34251,36021,70263,2259,2793,5054,34865,37016,71889,659,663,1317,4746,4557,9311,1986,1810,3798,725,736,1459,1150,2194,3341,18008,20553,38559,2051,1953,4010,7164,7278,14444,1631,1640,3273,706,660,1365,78,82,154,36031,38321,74351,1602,1753,3362
12402,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,7,0,0,0
12403,78199,81110,159310,6082,5588,11670,11535,11024,22556,5036,4897,9930,5551,5338,10883,11504,12610,24116,11617,11982,23596,9633,10067,19703,7795,8448,16246,5885,6612,12497,2845,3246,6092,723,1299,2024,76353,79456,155809,1849,1650,3500,3841,3940,7786,78,58,142,56,45,103,3982,4049,8031,58423,59701,118123,16126,17502,33625,61565,62811,124379,12752,14097,26851,69488,71584,141067,1818,1648,3471,10833,10300,21137,3619,3747,7368,1585,1855,3432,1930,3576,5509,28551,33389,61938,4563,4164,8732,17352,16392,33745,4176,4117,8292,2123,2203,4322,334,410,749,74224,76951,151186,3892,4188,8081
12404,18860,19149,38002,1223,1124,2341,2323,2221,4547,1186,1122,2309,1321,1226,2544,3057,2903,5959,2350,2355,4701,2325,2444,4773,2262,2245,4502,1611,1793,3401,931,1164,2096,277,553,829,18327,18694,37017,529,460,986,1216,1172,2384,23,12,28,12,18,29,1245,1196,2443,15036,15285,30328,2749,2858,5612,15452,16080,31532,1606,1685,3291,16052,16663,32719,353,323,673,2154,2071,4226,802,791,1593,304,397,699,411,870,1277,5484,6796,12274,1088,1075,2161,4938,4513,9447,1281,1240,2521,695,689,1380,86,68,155,16847,17496,34346,1986,1710,3696
12405,28372,28419,56790,2138,1984,4124,4109,3827,7934,1847,1666,3519,1890,1840,3733,4213,4407,8619,3896,3979,7880,3492,3414,6902,3346,3503,6849,2307,2365,4675,924,1009,1933,209,420,628,27714,27803,55516,658,615,1274,1281,1304,2585,19,25,45,22,33,56,1321,1362,2687,18371,18161,36533,8063,8292,16354,18985,18547,37534,7335,7763,15101,23702,23700,47399,524,505,1031,3709,3456,7166,1272,1241,2506,513,607,1122,679,1191,1871,9780,11073,20856,1668,1483,3151,6151,5534,11682,1590,1441,3032,980,1030,2006,213,273,489,26492,26512,52995,1761,1823,3589
12501,54564,48983,103544,3344,3070,6418,5107,4992,10101,2161,2076,4236,5182,4315,9499,13927,11693,25621,9090,7355,16446,5783,5250,11038,4980,4989,9968,3102,3201,6306,1406,1414,2821,475,620,1092,53551,48099,101655,1013,880,1895,390,245,637,10,8,19,14,12,21,414,260,683,17771,15954,33725,33515,30374,63889,11373,9744,21123,38267,35851,74117,31717,31071,62792,777,738,1511,4636,4568,9197,1754,1779,3534,2779,2472,5254,3719,3980,7700,30735,28384,59122,1673,1343,3011,3880,3309,7190,1519,1213,2735,2021,2117,4141,1631,1667,3299,50225,46120,96347,4305,2711,7015
12502,36821,37200,74024,2229,2052,4279,5372,4854,10220,2206,1955,4153,2344,2013,4357,4698,4674,9366,5667,5958,11629,4596,5074,9669,4374,4617,8986,3051,3264,6315,1657,1915,3571,643,835,1477,36041,36490,72528,780,713,1494,271,248,516,14,8,21,5,11,15,286,263,551,18188,17341,35531,17163,18519,35693,15676,14780,30459,19492,20857,40345,29188,29089,58280,732,671,1405,5115,4585,9700,1936,1741,3678,1234,1107,2343,1443,2040,3484,20803,21657,42459,1373,1236,2610,3457,3584,7039,1085,1170,2260,720,843,1566,327,387,713,35112,35561,70675,1408,1442,2855
12503,83155,80663,163816,6146,5729,11876,11541,11160,22702,5391,4995,10387,6547,5728,12272,13729,12703,26432,11716,11124,22842,9473,9457,18924,8252,8457,16710,6025,6116,12144,3217,3460,6672,1122,1734,2852,81638,79320,160959,1515,1342,2856,547,639,1194,33,38,64,8,10,25,592,694,1288,38190,38281,76468,38129,36312,74434,26395,25332,51729,48791,48225,97013,61929,62929,124857,1444,1319,2767,10125,9856,19979,4054,4067,8116,2828,2657,5481,3009,3954,6963,35369,35578,70950,3357,3020,6372,10525,9688,20215,3201,2992,6199,3941,3980,7916,2425,2804,5230,76152,74480,150637,6678,5865,12544
12504,77045,75080,152128,5257,5064,10316,9473,9107,18579,3306,3083,6392,5261,4660,9918,15688,15251,30934,15494,13423,28922,8107,7877,15987,6296,6639,12934,4533,5218,9750,2662,3268,5936,958,1489,2452,75594,73632,149231,1450,1452,2897,588,562,1150,18,29,46,9,17,26,616,611,1222,30344,30115,60461,42550,41106,83658,28617,27798,56413,43764,42805,86564,50352,50420,100774,1474,1411,2885,8859,8545,17402,2834,2682,5511,2879,2622,5496,4135,5020,9153,45151,43402,88551,2414,2010,4421,6815,6847,13659,1693,2034,3724,1472,1785,3256,612,822,1431,72252,70433,142689,5288,4930,10219
12601,26486,28351,54832,1322,1338,2665,3872,3903,7770,1587,1639,3227,1685,1646,3328,3288,3555,6842,3990,4403,8397,3505,3706,7206,3103,3357,6460,2406,2588,4994,1236,1494,2728,498,714,1209,25905,27757,53665,578,591,1167,77,59,140,5,5,8,3,7,14,88,73,160,13070,13346,26410,12778,14336,27115,12728,12748,25476,12983,14790,27764,20663,21653,42319,474,497,968,3743,3754,7498,1469,1533,3002,1009,1032,2048,1108,1596,2705,17245,18142,35388,765,868,1634,1558,2052,3607,567,672,1232,277,362,640,139,214,352,25606,27442,53042,611,687,1299
12602,71893,75310,147202,4108,3987,8093,8313,7583,15895,3735,3367,7101,4941,4680,9618,12475,13036,25511,11637,11950,23590,8523,9190,17711,7725,8547,16274,5814,6632,12449,3157,3885,7042,1465,2461,3920,69855,73120,142973,2043,2192,4235,312,333,647,20,14,30,7,7,17,342,351,693,36386,35761,72149,32996,36965,69957,35832,35192,71026,32967,36817,69781,55273,56515,111792,1328,1232,2562,7954,7299,15253,3382,3059,6443,2861,2769,5636,3662,5037,8696,45181,47673,92853,2262,2086,4349,5691,6465,12158,1633,1803,3438,1338,1735,3074,510,724,1236,67804,70872,138673,3779,4065,7842
12701,71080,72001,143080,6323,5794,12114,11648,10899,22544,5052,4796,9851,4815,4720,9538,10411,11831,22244,10702,11000,21702,8345,8584,16927,7036,7171,14207,4301,4580,8881,1919,1990,3908,535,643,1179,69841,70907,140747,1242,1090,2335,1311,1416,2722,27,29,50,22,16,45,1357,1463,2818,40803,40332,81134,27037,28452,55489,32912,31897,64809,34128,36064,70196,61346,61909,123256,1657,1492,3153,10732,10105,20839,3879,3904,7783,1705,2001,3712,1766,2995,4756,29473,32387,61859,3476,3069,6543,10436,9354,19790,2778,2769,5545,2574,2817,5392,1345,1884,3229,67878,69093,136965,2950,2783,5733
12702,96126,99043,195172,5044,4915,9963,12765,11840,24609,7003,6536,13538,7058,6677,13743,12733,12388,25122,10930,12358,23288,12240,13375,25610,13057,13419,26474,9178,10009,19190,4511,5081,9592,1603,2452,4051,94041,96956,190995,2084,2092,4173,648,722,1372,30,16,45,17,17,36,693,756,1452,39135,36342,75479,51786,57765,109548,24385,21946,46333,65359,70508,135865,75620,77550,153174,1250,1140,2388,11578,10775,22352,5396,5508,10910,2895,3147,6044,3005,4503,7505,39469,40290,79755,4622,3960,8586,12043,11377,23422,4666,4989,9651,6925,8555,15479,5145,7674,12822,90851,93569,184425,4825,4963,9791
12703,67723,68452,136178,5211,4819,10034,10065,9665,19729,4527,4211,8735,4837,4578,9410,10026,10616,20641,10148,10323,20472,8375,8602,16980,7057,6983,14042,4433,4750,9182,2307,2678,4980,730,1228,1966,66162,67112,133274,1561,1345,2907,982,1062,2043,18,20,34,22,32,47,1013,1110,2129,34449,33555,68002,29090,30946,60033,27789,26668,54460,35100,37023,72121,55088,55561,110650,1250,1215,2467,9228,8911,18132,3480,3429,6908,1798,2025,3817,2330,3486,5817,30669,32445,63112,3098,2699,5801,8703,7825,16523,2464,2412,4878,2264,2964,5226,1216,1619,2830,62856,64052,126905,5108,4594,9700
12801,57531,60336,117865,3449,3163,6617,7310,6727,14035,3513,3301,6813,3303,3266,6573,6935,7256,14190,7351,7852,15203,7878,8296,16171,7240,7573,14811,5644,6255,11899,3432,4223,7656,1478,2413,3890,55779,58770,114544,1753,1564,3318,829,767,1594,19,13,34,18,14,32,869,791,1660,44541,45727,90265,10940,12672,23616,47424,48749,96171,7863,9340,17206,52222,54603,106832,1144,1090,2236,6975,6458,13440,2965,2850,5815,1305,1428,2736,1485,2309,3800,28003,30823,58821,2984,2476,5460,10332,10835,21167,2175,2628,4797,1011,1192,2204,198,197,396,54627,57402,112027,2329,2628,4963
12802,54723,57018,111740,3351,3317,6670,7814,7278,15091,3721,3469,7186,3322,3020,6343,5950,6205,12152,7289,8002,15291,7535,8102,15642,6594,7061,13658,5290,5690,10979,2886,3298,6182,972,1575,2542,53430,55765,109195,1299,1252,2546,768,759,1527,20,15,38,17,18,39,807,791,1603,43735,44876,88610,9780,10900,20678,46538,47521,94059,6710,7764,14477,51009,52684,103695,1245,1195,2434,7604,7094,14698,3152,3085,6239,1365,1430,2792,1359,2226,3586,25817,28655,54477,2850,2336,5189,10320,10198,20518,2094,2388,4489,937,1034,1972,144,173,319,52853,54875,107726,1241,1675,2923
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,32
19999,6375,4997,11371,258,203,460,382,412,798,253,279,532,411,418,829,1164,1022,2187,1108,749,1859,1010,666,1678,949,698,1648,648,404,1055,166,104,277,19,32,49,0,0,0,6375,4997,11371,670,510,1175,11,7,20,24,11,35,712,527,1236,3314,2601,5912,971,936,1908,3530,2889,6417,576,579,1150,3621,2947,6569,33,29,65,210,218,425,78,108,188,59,75,130,121,208,337,1648,1674,3320,293,234,526,1083,798,1883,351,226,576,225,103,332,41,28,75,0,0,0,0,0,0
