SA3_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
12202,0,0,2007,2012,11,69,1485,1564,559,519,1188,2269,2126,442,499,3073,2956,526,719,4205,2940,459,773,4168,2473,250,644,3365,1587,96,402,2089,367,13,176,559,13017,2381,7913,23302,0,9,1859,1867,19,122,1235,1377,840,578,791,2217,2457,544,577,3579,3196,509,956,4655,2885,409,1120,4412,2324,204,1167,3688,1199,45,1041,2284,179,11,626,818,13099,2418,9367,24887,0,9,3867,3879,27,189,2723,2938,1398,1103,1981,4485,4588,983,1078,6648,6153,1033,1667,8854,5824,863,1895,8584,4794,452,1810,7053,2783,146,1445,4370,547,20,801,1375,26113,4801,17276,48190
12203,0,7,4939,4948,47,271,3934,4246,1994,2433,3780,8205,6502,1643,1937,10076,7894,1162,2151,11201,5752,749,1971,8474,4127,295,1298,5723,2829,116,901,3841,816,9,484,1311,29961,6679,21390,58037,0,15,4400,4420,114,424,3232,3765,2863,2738,3071,8672,7329,1590,2020,10943,8032,1097,2821,11950,5376,620,2634,8631,3810,238,2413,6456,2229,59,2466,4758,401,10,1519,1927,30155,6795,24570,61519,0,24,9345,9368,158,692,7164,8016,4857,5170,6847,16876,13831,3231,3956,21022,15923,2261,4966,23155,11126,1370,4606,17105,7942,529,3709,12182,5058,175,3363,8599,1209,20,2006,3238,60111,13474,45968,119557
12301,0,13,2565,2571,34,211,1905,2147,1779,1087,1655,4524,3473,628,808,4915,3475,481,774,4727,2440,280,611,3327,1771,94,434,2296,764,25,243,1030,142,0,94,238,13883,2814,9085,25775,0,13,2429,2446,84,315,1704,2100,2353,1171,1361,4890,3778,594,1015,5384,3350,485,1158,4997,2344,244,1082,3677,1510,66,959,2540,552,15,664,1231,57,0,332,392,14041,2901,10705,27653,0,24,4994,5016,120,523,3605,4245,4132,2259,3019,9414,7251,1220,1825,10290,6828,965,1934,9728,4787,525,1691,7006,3279,163,1397,4838,1318,40,906,2262,200,0,428,633,27926,5714,19792,53425
12302,0,28,5236,5271,120,502,4780,5400,3744,1865,5552,11157,8064,1171,3095,12331,5946,860,2595,9403,5964,589,2336,8886,4783,290,1651,6719,1978,73,846,2894,298,8,237,548,30888,5396,26324,62612,3,56,4935,4995,285,695,4087,5063,5888,1979,4795,12664,8224,1137,3284,12641,5629,830,3284,9745,5711,527,3462,9703,3941,209,3238,7389,1285,48,1833,3167,130,4,757,897,31093,5481,29673,66250,5,82,10176,10260,409,1198,8863,10461,9628,3846,10347,23819,16285,2306,6381,24977,11577,1691,5878,19148,11676,1119,5792,18589,8719,497,4892,14107,3259,116,2681,6062,429,16,996,1440,61985,10879,56001,128864
12303,0,10,1504,1516,26,183,1062,1271,968,645,916,2529,1716,377,529,2621,1944,348,596,2886,1700,233,479,2412,1491,101,435,2027,703,43,256,1001,147,5,94,239,8708,1934,5866,16507,0,21,1372,1390,33,257,881,1180,1267,659,728,2656,1876,389,562,2836,1970,348,596,2909,1752,207,652,2619,1368,86,631,2084,490,27,490,1007,63,0,210,276,8821,2000,6131,16946,0,30,2875,2904,64,443,1943,2443,2238,1305,1641,5180,3597,768,1091,5456,3916,686,1191,5797,3452,443,1134,5032,2859,184,1070,4113,1194,62,748,2005,206,9,306,519,17524,3937,11989,33454
12401,0,20,2316,2335,28,173,1514,1718,977,840,1422,3232,2544,778,955,4284,3022,762,1164,4952,3111,576,1229,4916,3160,350,1183,4696,1477,97,581,2157,312,16,211,534,14624,3617,10582,28828,0,27,2051,2077,49,256,1176,1487,1355,922,1103,3382,2840,814,1108,4761,3183,717,1515,5417,3292,530,1798,5614,2807,316,2068,5188,1106,65,1464,2638,141,8,589,733,14772,3656,12871,31297,0,43,4372,4418,81,424,2695,3201,2330,1762,2520,6616,5385,1594,2065,9045,6207,1478,2683,10368,6400,1107,3023,10529,5967,670,3250,9890,2581,169,2044,4794,454,24,798,1270,29400,7271,23454,60125
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,8
12403,0,49,4675,4725,115,782,4238,5136,3674,2606,4386,10662,6905,1377,2599,10879,5692,958,2394,9042,4805,541,2018,7364,3903,215,1431,5546,1762,73,726,2561,340,11,232,579,27186,6602,22702,56486,3,105,4497,4606,231,1008,3660,4900,4925,2740,4073,11732,7106,1377,2848,11330,5693,824,3057,9570,4658,520,2872,8049,3468,176,2601,6251,1207,34,1647,2892,134,5,758,895,27433,6784,26006,60226,3,152,9172,9326,342,1789,7903,10035,8594,5348,8456,22397,14012,2751,5447,22204,11385,1780,5449,18612,9466,1056,4892,15408,7373,386,4034,11788,2973,106,2376,5452,474,12,993,1477,54619,13387,48710,116708
12404,0,11,1076,1086,27,143,955,1124,867,642,1040,2545,1103,292,544,1933,1164,255,609,2021,1212,174,666,2056,969,68,432,1468,542,31,235,810,105,0,93,196,5984,1611,5640,13246,0,11,1002,1014,67,213,771,1048,1055,643,889,2588,1165,313,623,2099,1255,249,775,2283,1171,158,770,2103,888,45,737,1666,404,19,564,987,47,0,258,306,6053,1659,6386,14097,0,25,2071,2098,96,359,1729,2177,1919,1283,1927,5129,2264,599,1165,4033,2420,503,1388,4302,2384,340,1441,4157,1853,119,1164,3139,947,46,802,1796,153,0,354,503,12036,3271,12029,27343
12405,0,12,1667,1687,47,210,1440,1698,1106,721,1969,3795,2016,448,1125,3579,1806,358,1051,3209,1928,254,963,3137,1500,85,593,2181,576,24,271,872,88,3,81,170,9060,2113,9165,20342,0,25,1520,1544,89,276,1294,1663,1594,772,1657,4020,2177,425,1058,3654,1783,344,1042,3175,1948,232,1161,3340,1237,56,912,2208,340,15,576,924,39,0,262,301,9203,2156,9473,20832,0,45,3184,3233,133,492,2734,3355,2698,1498,3629,7822,4187,871,2176,7236,3591,702,2093,6387,3873,484,2124,6480,2739,145,1507,4391,915,42,843,1795,125,6,338,472,18262,4270,18639,41172
12501,4,5,2026,2032,232,273,4206,4704,3980,1525,7068,12567,4628,599,2883,8108,3014,259,1924,5200,2989,188,1438,4615,2044,87,721,2849,957,21,286,1268,216,5,142,362,18065,2957,20697,41721,3,15,1929,1948,524,387,3078,3987,5059,1570,4218,10845,4398,508,1936,6848,3060,234,1634,4929,2740,147,1813,4693,1686,51,1258,2994,573,13,712,1297,81,0,399,480,18116,2928,16969,38017,8,18,3956,3980,753,653,7285,8689,9039,3093,11283,23419,9023,1106,4822,14956,6069,499,3562,10130,5732,337,3244,9310,3726,146,1972,5843,1533,39,994,2564,291,8,540,841,36180,5886,37665,79735
12502,0,7,2109,2118,22,114,2059,2194,1398,621,2260,4290,3936,375,1058,5371,3136,253,949,4348,3002,183,983,4159,2165,70,655,2895,1181,28,346,1550,357,3,179,542,15200,1662,10601,27462,0,11,1851,1858,60,163,1656,1880,2037,668,1664,4365,4173,397,1101,5677,3294,237,1333,4862,2794,161,1443,4397,1932,55,1104,3093,880,15,835,1732,143,0,521,658,15321,1700,11500,28520,0,15,3959,3980,84,275,3716,4077,3436,1291,3925,8654,8113,776,2157,11047,6428,490,2287,9206,5793,346,2426,8561,4100,125,1756,5984,2061,44,1183,3283,502,3,695,1198,30522,3364,22104,55983
12503,6,15,4952,4971,212,164,5535,5917,4169,836,7319,12323,6483,555,3393,10430,5533,414,2634,8584,4951,339,2347,7633,3772,147,1602,5518,2039,49,790,2883,485,11,372,871,27647,2542,28944,59128,19,18,4575,4610,654,255,4361,5269,5907,868,4816,11584,6709,523,2930,10160,5401,414,2960,8775,4544,286,3050,7878,3102,112,2465,5682,1236,36,1785,3062,188,6,1027,1216,27757,2508,27967,58234,27,26,9526,9583,865,425,9901,11183,10072,1700,12131,23908,13191,1074,6320,20591,10931,832,5590,17356,9496,627,5396,15513,6872,265,4065,11199,3278,81,2580,5942,671,18,1399,2088,55399,5054,56909,117369
12504,0,14,3056,3075,143,302,4369,4810,5283,1513,7656,14454,10631,799,3097,14527,4973,513,2094,7583,3734,297,1830,5863,2854,149,1206,4206,1736,48,622,2405,435,6,291,737,29800,3641,24217,57654,6,22,2848,2879,388,427,3413,4223,8098,1541,4520,14160,9348,724,2533,12608,4527,453,2439,7423,3450,251,2540,6242,2575,109,2168,4856,1213,32,1642,2886,202,3,839,1046,29793,3565,22949,56308,9,34,5910,5952,532,722,7779,9039,13377,3057,12174,28613,19976,1522,5629,27130,9503,968,4533,15004,7185,551,4367,12104,5433,260,3370,9062,2945,76,2268,5291,637,16,1132,1786,59597,7205,47165,113965
12601,0,3,1530,1535,28,90,1496,1618,1010,486,1622,3122,3020,212,612,3845,2713,177,485,3376,2375,117,464,2958,1888,80,334,2302,909,23,213,1148,285,4,135,427,12235,1192,6899,20323,0,6,1579,1585,39,103,1411,1553,1474,529,1365,3372,3287,209,761,4257,2670,161,761,3594,2332,97,825,3261,1666,58,759,2480,737,16,651,1399,150,0,437,588,12347,1180,8555,22083,0,7,3111,3118,66,191,2910,3170,2486,1016,2987,6489,6305,420,1375,8099,5383,342,1248,6968,4710,220,1295,6225,3551,134,1093,4779,1642,36,861,2543,435,3,571,1012,24581,2373,15453,42408
12602,0,16,3415,3429,63,382,3950,4401,3684,2475,5458,11619,7436,994,2602,11023,5571,609,1879,8059,5071,383,1800,7255,4001,188,1232,5431,2112,83,657,2856,688,12,407,1111,28637,5144,21399,55182,0,24,3055,3081,137,537,3459,4135,4953,2572,4703,12222,7640,935,2767,11348,5644,562,2565,8775,4970,327,2812,8114,3587,159,2498,6244,1527,38,1871,3431,295,10,1287,1588,28745,5165,25026,58933,0,42,6475,6511,196,922,7411,8527,8638,5041,10157,23839,15072,1930,5371,22371,11211,1171,4447,16830,10040,716,4615,15368,7594,345,3728,11671,3641,123,2521,6288,985,17,1696,2703,57376,10312,46426,114111
12701,0,18,4775,4790,124,273,4136,4539,3999,1363,4433,9791,7241,818,2056,10127,5730,564,1619,7913,4869,342,1427,6634,3113,114,842,4069,1334,22,407,1766,259,7,148,415,26673,3523,19843,50036,5,28,4525,4565,349,396,3685,4425,5894,1483,3815,11193,7414,827,2203,10445,5476,519,2201,8197,4319,297,2235,6853,2513,92,1738,4341,783,10,1062,1854,78,5,501,576,26834,3648,21964,52452,5,48,9303,9357,470,667,7823,8961,9893,2848,8244,20979,14655,1647,4266,20565,11207,1081,3819,16108,9181,638,3656,13481,5625,206,2577,8412,2114,32,1470,3621,342,3,644,991,53502,7171,41806,102486
12702,11,16,6581,6605,173,156,6309,6637,2851,787,8229,11862,5412,644,4082,10137,7102,673,3667,11437,8322,529,3460,12311,6349,259,2024,8627,3049,62,1021,4134,774,12,480,1269,34037,3142,35840,73025,14,35,6133,6179,468,241,5614,6325,4519,856,6180,11555,6817,719,4027,11556,7466,668,4586,12722,7586,429,4737,12751,5257,152,4033,9441,1810,37,2674,4519,268,9,1523,1801,34202,3152,39509,76858,19,54,12710,12791,642,397,11921,12962,7371,1647,14409,23422,12226,1365,8106,21695,14565,1345,8253,24163,15911,953,8196,25065,11610,409,6056,18072,4862,95,3693,8657,1039,22,2002,3062,68242,6294,75349,149884
12703,0,23,4145,4161,129,233,3918,4282,3243,1172,4609,9023,6325,689,2310,9324,5439,549,1835,7825,4501,339,1756,6595,2984,105,1026,4113,1443,34,558,2037,329,3,199,533,24389,3146,20358,47894,10,43,3891,3945,414,372,3425,4205,4828,1208,3710,9744,6614,708,2303,9625,5320,491,2335,8149,3911,268,2420,6599,2394,79,1949,4419,926,13,1383,2330,126,0,630,768,24547,3178,22044,49772,10,60,8039,8110,540,604,7343,8485,8070,2381,8318,18765,12939,1400,4614,18949,10761,1044,4170,15972,8415,603,4174,13194,5376,180,2970,8531,2368,46,1943,4357,454,5,837,1297,48939,6326,42400,97668
12801,0,11,3368,3377,24,232,2821,3072,1611,1955,2853,6412,4448,1046,1416,6913,4959,751,1700,7417,4590,558,1705,6849,3901,282,1090,5276,2381,86,702,3173,747,21,445,1209,22659,4942,16087,43691,0,22,3138,3161,41,439,2573,3055,2305,2031,2465,6803,4938,999,1529,7462,5185,697,2071,7956,4543,499,2198,7237,3593,209,2092,5890,1874,71,1879,3834,389,7,1329,1724,22871,4976,19274,47123,0,33,6503,6537,66,667,5394,6125,3910,3985,5318,13218,9388,2047,2939,14372,10152,1453,3770,15376,9128,1060,3899,14084,7492,488,3183,11162,4261,161,2579,6999,1136,26,1772,2938,45530,9917,35360,90810
12802,0,9,3613,3620,46,185,2925,3158,1853,1346,2461,5660,5015,827,1168,7016,5259,702,1290,7257,4737,436,1154,6337,3974,202,857,5032,2075,54,529,2659,455,9,280,737,23421,3782,14269,41469,0,11,3341,3351,79,307,2489,2872,2481,1383,2077,5945,5529,858,1349,7735,5445,686,1750,7877,4685,364,1779,6828,3622,153,1600,5375,1492,36,1458,2990,223,3,744,973,23558,3804,16582,43945,0,16,6956,6973,126,492,5412,6028,4338,2731,4534,11597,10548,1691,2517,14754,10699,1396,3041,15134,9427,800,2934,13165,7591,354,2458,10406,3566,93,1986,5650,679,14,1016,1707,46977,7586,30852,85413
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
