SA3_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
11004,2896,92,5,2987,23,4,0,0,26,0,3,4,29,0,0,29,35,6,0,4,45,6,0,3,48,3,0,48,59,6,0,4,70,4,6,7,77,3,0,76,2582,230,73,40,2928,33,11,50,2970,88,5,3066,421,32,9,15,479,15,11,23,495,105,0,601,5,4,0,0,4,0,0,0,4,0,15,16,3006,264,78,61,3410,50,15,70,3471,197,22,3690,782,82,26,3,887,3,0,8,897,37,0,939,735,73,18,8,827,7,0,7,837,34,0,872,37,10,0,0,46,3,0,3,46,0,0,49,11,6,0,11,22,0,0,0,22,0,3,23,1564,163,44,17,1790,15,0,18,1807,71,3,1881,12,3,0,0,15,3,0,8,15,0,0,20,16,0,0,0,18,0,0,0,18,0,0,18,26,4,0,0,32,3,0,8,36,5,0,37,1591,170,45,22,1821,18,7,19,1846,72,3,1919,177,25,6,8
11101,4770,177,10,4958,16,5,0,0,18,3,0,3,28,5,0,30,49,7,0,5,60,0,0,0,59,3,0,67,65,12,0,5,80,3,0,3,85,4,0,91,4074,565,116,38,4792,53,10,66,4857,183,10,5050,513,96,26,8,639,15,0,16,661,104,0,764,4,0,0,3,9,0,0,0,9,0,10,20,4590,659,140,55,5448,68,14,79,5523,284,20,5839,996,132,26,7,1159,7,3,9,1170,56,0,1228,1293,188,22,4,1507,14,3,16,1524,57,5,1578,52,9,18,0,79,0,0,0,79,3,0,83,5,0,0,7,12,0,0,0,12,0,5,14,2343,322,73,22,2760,24,7,24,2783,111,6,2904,7,0,0,0,14,6,0,6,12,4,0,20,26,0,0,4,34,0,0,0,31,0,0,36,31,8,5,4,40,3,0,3,42,4,0,48,2376,331,69,20,2800,24,7,29,2827,121,6,2953,273,40,9,3
11102,2857,94,15,2967,18,0,0,0,15,0,0,0,15,0,0,19,29,0,0,0,31,0,0,0,30,0,0,34,45,0,0,0,48,0,0,0,50,5,0,55,2394,368,96,20,2875,30,5,31,2906,103,15,3022,436,90,13,9,541,14,0,16,555,112,0,669,5,0,0,4,9,0,0,0,9,0,17,25,2826,458,114,33,3428,40,4,45,3473,213,35,3714,590,56,13,4,663,3,0,3,668,34,5,707,622,109,23,7,757,12,6,14,773,28,3,802,44,10,19,0,78,0,0,0,77,4,0,84,12,0,0,5,11,0,0,0,17,0,0,18,1267,180,50,19,1515,21,6,21,1538,66,11,1617,9,0,0,0,4,6,0,6,9,8,0,18,19,0,0,0,17,0,0,0,17,3,0,22,24,0,0,0,29,6,0,6,34,7,0,37,1287,182,55,19,1540,22,6,27,1569,75,11,1653,209,47,12,8
11103,5838,205,8,6057,41,8,0,0,48,6,0,6,57,3,0,57,62,17,0,0,84,7,0,10,91,6,0,90,102,25,0,0,128,12,0,15,143,5,0,154,4988,717,154,33,5894,71,25,93,5986,214,11,6209,688,163,30,21,907,29,18,55,957,176,6,1139,10,0,0,6,19,0,0,0,19,0,13,31,5683,885,186,65,6811,103,43,144,6960,395,25,7379,1294,195,34,13,1536,21,5,25,1559,87,0,1647,1473,219,35,10,1737,19,6,30,1768,49,4,1822,68,14,14,0,104,6,0,7,103,0,0,108,7,0,0,3,16,0,0,0,16,0,3,19,2850,434,84,28,3390,47,10,56,3449,140,9,3595,22,4,0,0,26,0,0,0,34,0,0,34,42,11,0,0,52,0,6,6,60,0,0,58,65,15,0,0,83,5,6,7,89,0,0,88,2915,448,84,28,3473,43,17,61,3537,141,9,3686,350,66,16,11
11201,2518,129,8,2654,3,9,0,0,10,0,0,0,10,0,0,10,26,6,5,0,29,0,3,0,39,0,0,37,31,16,5,0,45,0,3,5,49,0,0,51,1905,523,65,47,2533,19,9,32,2568,132,8,2704,333,114,14,17,474,9,3,16,490,81,3,578,3,0,0,3,7,0,0,0,7,0,15,21,2240,630,80,61,3021,36,15,47,3067,213,23,3304,484,106,16,3,611,4,0,3,617,36,3,657,651,213,18,8,899,6,4,6,904,55,0,951,24,13,10,3,49,0,0,0,49,5,0,51,10,0,0,11,22,0,0,0,19,4,0,22,1169,332,47,21,1571,7,4,11,1581,95,3,1679,0,10,0,0,10,0,0,0,10,0,0,10,20,3,0,0,23,0,0,0,20,5,0,27,20,12,0,0,30,0,0,0,28,5,0,34,1191,341,50,21,1599,7,7,13,1611,102,3,1712,151,61,8,4
11202,2003,110,6,2122,7,0,0,0,7,0,0,3,9,6,0,9,19,7,0,0,24,3,0,3,27,3,0,27,25,7,0,0,28,7,0,9,33,4,0,40,1633,306,43,32,2008,24,11,30,2038,113,6,2160,296,88,14,26,428,0,5,3,432,92,0,528,0,0,0,0,0,0,0,0,3,0,13,18,1928,395,59,58,2437,17,20,37,2474,211,21,2707,464,73,6,6,553,6,3,12,560,34,3,599,536,138,18,6,690,6,3,8,703,44,0,744,17,10,6,0,34,0,0,0,36,5,0,44,3,0,0,14,18,0,0,0,18,6,0,26,1020,221,33,27,1296,16,3,21,1318,90,3,1408,3,0,0,0,4,0,0,5,4,0,0,12,7,0,0,0,10,0,3,3,17,3,0,17,13,3,0,0,19,0,6,6,21,8,0,26,1035,221,33,27,1318,13,10,26,1342,91,3,1437,172,50,5,7
11203,2900,123,10,3036,12,4,0,0,18,0,0,0,18,0,0,22,51,6,0,0,59,9,8,14,69,6,0,76,56,15,0,0,76,4,8,16,91,9,0,98,2293,518,97,30,2936,35,24,57,2989,131,12,3134,433,89,11,25,560,12,0,14,569,89,0,664,6,0,0,3,8,0,0,0,8,5,17,33,2730,605,116,60,3500,49,27,74,3573,230,29,3831,577,122,28,3,728,6,0,6,741,45,0,788,811,166,19,3,1004,10,6,15,1024,39,3,1065,46,10,14,0,72,0,0,0,76,4,0,81,8,0,0,3,14,0,0,0,19,6,3,26,1444,304,66,17,1826,16,7,29,1856,96,13,1966,13,5,0,0,13,0,0,0,13,4,0,19,27,3,0,0,30,4,0,4,32,0,0,34,31,7,0,0,39,4,0,4,42,8,0,55,1474,313,65,17,1868,15,10,29,1898,105,17,2014,198,53,12,13
11301,1735,55,8,1795,10,0,0,0,17,0,0,0,15,0,0,20,22,9,0,0,26,0,0,0,26,0,0,31,34,3,0,0,39,0,0,0,39,4,0,43,1602,111,23,19,1757,19,3,23,1771,61,8,1840,292,26,8,9,339,5,3,8,349,58,0,409,5,0,0,3,7,0,0,0,7,4,4,14,1900,142,24,31,2101,22,7,32,2133,117,9,2260,432,31,3,0,466,0,0,0,472,22,0,493,479,42,0,5,533,3,0,3,538,17,0,551,6,0,4,0,12,0,0,0,12,0,0,12,0,0,0,3,3,0,0,0,3,0,0,5,922,79,6,9,1023,8,0,8,1024,38,5,1066,8,0,3,0,8,0,0,0,8,0,0,8,7,4,0,0,13,0,0,0,13,0,0,13,16,4,3,0,17,0,0,0,22,0,0,22,941,85,9,9,1038,3,0,3,1047,38,5,1085,125,24,0,4
11302,487,13,0,502,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,6,3,0,3,15,0,0,15,425,50,11,7,492,5,0,5,500,13,0,512,58,14,3,0,75,0,6,3,75,24,0,101,0,0,0,0,0,0,0,0,0,0,3,6,483,59,14,13,564,7,5,14,579,40,9,622,121,16,0,0,135,0,0,0,141,6,0,147,150,17,0,0,167,4,0,4,166,4,0,177,7,0,0,0,5,0,0,0,5,0,0,6,4,0,0,0,0,0,0,0,0,0,0,4,274,30,5,4,311,9,0,9,316,17,0,333,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,278,30,7,4,311,3,0,3,320,17,0,338,32,3,0,0
11303,3485,95,10,3588,14,3,0,0,15,7,0,7,21,0,0,24,34,5,0,0,43,4,3,9,50,5,0,52,43,7,0,0,58,13,3,18,76,6,0,80,3080,337,56,43,3508,39,9,46,3559,101,10,3665,527,96,13,28,661,14,11,26,685,155,4,845,4,3,0,3,13,0,0,0,13,3,14,25,3605,438,68,73,4179,58,18,73,4257,259,24,4535,980,96,13,7,1095,5,4,11,1099,40,0,1141,875,79,9,11,986,6,0,6,989,23,0,1013,44,9,10,0,63,0,0,0,63,5,0,66,0,0,0,8,13,0,0,0,13,0,0,14,1907,182,39,22,2156,12,4,16,2169,65,3,2235,10,0,0,0,10,3,0,3,13,6,0,18,20,3,0,3,25,0,0,0,22,4,0,28,28,3,0,3,34,7,0,7,39,10,0,46,1937,188,39,24,2186,15,3,22,2210,78,3,2287,262,37,7,5
11401,2799,168,3,2972,9,4,0,0,16,8,0,12,20,4,0,26,46,5,0,0,54,6,0,5,57,0,0,58,56,10,0,0,71,12,0,13,83,4,0,88,2279,454,74,36,2843,29,10,42,2883,176,3,3053,467,106,22,20,613,26,0,33,644,141,0,787,5,3,0,4,11,0,0,0,11,0,10,20,2753,558,95,55,3472,58,12,66,3533,314,12,3867,588,98,25,3,709,6,7,14,718,52,0,776,686,140,22,8,853,12,5,13,869,40,0,905,42,9,8,0,56,0,0,0,56,3,0,61,3,0,0,13,15,0,0,0,15,0,0,23,1320,248,55,23,1640,19,10,28,1664,101,6,1772,4,4,3,0,14,0,0,0,15,0,0,19,13,0,0,0,12,9,0,11,29,4,0,32,22,6,3,0,30,9,4,13,42,9,0,48,1342,249,56,26,1673,28,16,37,1708,108,6,1819,222,60,15,8
11402,1737,56,0,1796,3,3,0,0,4,3,0,3,8,0,0,8,22,3,0,0,26,0,0,0,31,0,0,28,28,4,0,0,29,6,0,6,36,0,0,41,1417,241,67,27,1750,16,7,21,1777,61,0,1836,257,41,4,15,327,5,0,5,331,54,0,390,6,0,0,0,3,0,0,0,3,0,14,16,1676,285,74,42,2080,21,7,30,2111,114,16,2238,400,62,14,0,485,0,0,0,484,20,0,496,506,105,20,7,640,0,0,6,648,17,0,665,28,9,3,0,35,0,0,0,35,3,0,36,11,0,0,6,11,0,0,0,11,0,0,11,942,176,40,15,1174,3,4,7,1182,38,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,19,0,0,19,17,0,0,0,19,0,0,0,21,0,0,20,954,178,40,16,1185,7,4,8,1195,41,0,1237,150,30,0,6
11501,7273,253,21,7545,92,12,6,0,108,25,0,24,133,4,0,137,90,18,5,0,114,13,0,16,130,4,0,129,183,30,4,0,220,34,8,40,260,9,0,266,6204,842,262,79,7386,130,18,150,7534,262,21,7817,1389,223,73,29,1719,32,5,30,1749,261,6,2016,18,0,0,29,47,0,0,0,47,0,34,75,7615,1063,341,130,9148,160,21,182,9332,526,53,9912,2149,218,64,9,2438,47,3,50,2487,105,3,2593,1404,250,61,8,1721,26,4,35,1752,48,6,1811,191,44,44,3,286,3,0,3,289,17,0,305,9,6,0,18,34,0,0,0,31,0,0,39,3751,516,171,34,4477,76,11,87,4567,172,13,4747,55,3,0,0,64,7,0,5,69,0,0,69,68,19,4,0,90,4,0,11,100,3,0,106,125,25,4,0,153,12,0,18,169,9,0,177,3876,540,174,34,4629,90,14,109,4731,175,13,4920,807,100,34,13
11502,1071,45,0,1115,0,0,0,0,4,0,0,0,4,0,0,4,11,7,0,0,11,0,0,0,14,0,0,14,7,7,0,0,19,0,0,0,22,0,0,22,849,160,53,19,1079,12,0,11,1092,45,0,1138,175,39,8,9,230,4,0,3,235,65,3,303,0,0,0,5,5,0,0,0,5,0,12,16,1029,193,66,31,1317,17,3,17,1337,111,10,1456,288,36,13,0,346,0,0,0,346,16,0,365,280,87,9,5,379,0,0,0,376,14,0,390,34,6,7,3,47,0,0,0,47,0,0,47,13,0,0,0,15,0,0,0,15,0,0,14,613,123,32,9,783,0,0,0,782,31,0,818,4,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,12,0,0,12,13,0,0,0,14,0,0,0,15,0,0,18,620,129,32,9,793,5,0,5,797,34,0,832,127,29,14,8
11503,988,46,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,6,0,0,10,8,0,0,0,6,0,0,0,6,0,0,10,732,148,85,16,978,7,7,18,997,45,0,1043,164,41,16,5,231,6,4,5,238,24,0,264,5,3,0,0,8,0,0,0,8,0,5,13,899,187,98,27,1215,12,14,24,1235,72,5,1316,207,36,10,3,260,4,0,4,263,18,0,278,237,57,19,6,322,8,0,8,324,15,0,339,34,11,20,0,63,0,0,0,63,3,0,70,3,0,0,3,9,0,0,0,9,0,0,9,482,108,50,10,643,7,0,13,658,38,0,700,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,10,0,0,6,3,3,0,0,9,0,0,0,9,0,0,12,487,109,50,10,654,7,0,13,666,39,0,701,91,15,7,4
11504,3291,98,9,3407,32,6,3,0,42,7,0,7,51,0,0,51,46,9,0,3,58,0,0,5,64,7,0,73,76,12,3,3,99,16,0,16,114,7,0,125,2793,387,139,37,3349,53,8,62,3409,105,9,3526,515,80,44,20,652,5,0,7,664,88,0,753,8,0,0,5,15,0,0,0,15,4,9,21,3312,466,173,59,4020,61,8,72,4087,198,14,4299,885,92,28,0,1013,17,0,21,1033,24,0,1057,579,127,22,0,728,6,0,4,730,24,0,758,95,17,33,0,145,0,0,0,145,6,0,148,9,0,0,8,20,0,0,0,20,4,8,27,1566,233,81,19,1901,19,4,26,1926,59,8,1987,26,3,0,0,30,6,0,6,33,0,0,33,25,3,0,0,32,0,0,0,29,0,0,32,50,10,0,0,61,6,0,6,65,0,0,65,1615,246,82,19,1958,30,4,26,1987,60,8,2052,273,48,22,5
11601,4526,347,11,4891,78,20,3,0,98,15,4,19,113,9,0,121,88,23,8,0,116,10,5,20,131,8,0,142,160,38,10,3,211,30,11,38,249,14,0,265,3454,646,472,72,4648,113,20,131,4781,364,11,5155,998,282,182,35,1498,62,10,75,1565,516,7,2089,20,0,3,30,48,4,0,7,56,7,26,82,4468,927,652,143,6195,175,34,204,6393,886,42,7330,1051,147,94,13,1309,29,10,38,1348,106,3,1461,630,179,88,8,900,15,3,14,915,98,0,1017,112,26,58,0,197,4,0,4,196,14,0,212,10,0,0,11,25,0,0,0,25,0,5,29,1808,352,237,34,2431,43,12,57,2490,220,9,2715,42,6,0,0,52,9,3,9,61,6,0,64,24,11,4,0,41,4,0,9,50,3,0,58,65,23,4,0,89,18,8,19,109,10,0,119,1872,376,243,35,2519,53,20,75,2601,232,9,2836,470,135,86,14
11602,8158,357,20,8537,155,17,10,3,180,31,0,31,211,15,0,224,149,18,8,0,178,10,0,9,189,8,0,200,304,35,21,5,362,39,0,38,397,25,0,422,6903,862,503,127,8392,155,17,163,8562,379,20,8954,1348,239,122,33,1743,56,3,63,1806,335,10,2155,24,8,0,37,64,3,0,3,65,0,51,119,8273,1108,627,199,10198,213,19,232,10429,718,81,11228,2261,214,141,6,2621,41,6,41,2660,115,9,2780,1111,192,85,11,1400,23,0,22,1422,66,0,1485,186,27,66,0,268,4,0,5,275,7,6,285,14,3,0,27,38,0,0,0,40,0,3,45,3568,435,277,44,4324,65,4,68,4398,187,13,4596,77,11,3,0,91,24,0,22,113,5,0,117,66,9,0,3,72,6,0,10,84,6,0,82,145,17,0,0,165,33,4,33,196,3,0,202,3711,446,287,53,4488,94,10,104,4592,191,13,4797,615,113,43,12
11603,2943,282,22,3246,53,11,11,4,75,12,0,9,84,12,0,99,83,14,9,7,104,11,6,17,120,10,0,131,129,26,10,5,176,21,10,30,208,17,4,232,2178,484,314,61,3042,91,17,108,3149,300,25,3477,1159,369,196,75,1796,80,30,115,1912,795,11,2719,11,0,5,22,32,0,0,0,32,9,38,82,3345,860,517,155,4873,172,43,217,5095,1111,77,6278,727,115,79,6,925,19,4,17,947,102,0,1052,440,110,58,10,615,16,6,18,640,70,0,717,80,21,44,3,149,0,0,4,151,12,0,161,10,7,5,16,33,0,0,0,38,10,6,48,1258,249,184,39,1731,33,12,42,1777,196,12,1983,28,8,0,0,41,10,3,13,58,10,0,64,36,16,7,0,55,0,3,6,61,5,0,67,71,23,8,0,96,18,5,21,115,11,0,129,1326,273,194,44,1831,55,19,67,1897,208,12,2115,608,178,109,36
11701,1569,73,5,1645,17,0,0,0,19,4,3,5,26,5,0,27,13,5,0,0,23,0,0,4,22,0,0,23,27,11,0,0,39,6,5,9,47,3,0,48,1184,294,88,12,1576,33,5,40,1615,74,5,1692,256,81,16,8,363,19,5,23,384,128,4,512,7,0,0,3,12,0,0,0,12,0,10,19,1447,368,105,27,1947,50,11,59,2012,201,17,2225,376,60,20,0,459,7,0,7,462,31,0,495,238,75,10,3,327,3,0,10,338,19,3,352,30,15,4,0,56,0,0,0,52,5,0,57,0,0,0,3,3,0,0,0,3,0,0,3,649,152,38,7,841,16,0,12,858,54,3,911,11,0,0,0,11,5,0,4,12,0,0,18,12,6,0,0,10,0,0,5,19,0,0,18,18,6,0,0,23,5,0,11,31,0,0,29,671,153,38,7,866,14,5,21,889,55,3,942,136,36,10,3
11702,1407,82,4,1492,11,0,3,0,18,0,0,0,18,9,0,22,13,4,0,0,19,3,0,3,22,0,0,23,28,4,3,0,34,3,0,3,36,9,0,42,1163,198,46,8,1413,27,3,30,1444,87,4,1539,177,27,15,8,228,3,0,5,226,34,0,265,4,0,0,0,9,0,0,0,9,0,0,5,1348,229,52,14,1649,31,5,35,1680,124,5,1810,412,42,16,0,466,9,0,11,475,36,0,506,254,59,11,0,327,3,0,3,336,19,0,350,25,3,4,0,36,0,0,0,36,5,0,37,0,0,0,0,0,0,0,0,0,0,0,5,689,112,34,0,830,17,0,18,846,57,0,898,6,0,3,0,8,0,0,0,10,0,0,8,3,0,0,0,4,8,0,8,10,0,0,10,13,0,5,0,18,4,0,4,19,0,0,23,702,112,35,0,849,18,0,20,869,54,0,924,88,26,10,4
11703,2617,140,8,2766,31,3,4,0,42,4,0,4,43,6,0,50,25,10,0,3,41,0,3,3,36,4,5,44,56,14,4,3,80,4,3,3,83,10,5,95,2113,408,109,8,2642,47,15,56,2701,150,9,2861,388,89,19,6,508,16,8,22,526,167,0,693,5,8,0,5,13,0,0,0,13,0,14,30,2501,511,132,19,3162,59,23,78,3240,320,21,3582,550,100,25,0,671,14,6,21,687,49,0,741,325,83,12,0,424,4,0,4,431,32,0,464,46,10,18,0,65,0,0,0,68,4,0,71,0,3,0,3,3,0,0,0,6,0,0,4,921,187,56,4,1172,13,9,23,1195,81,0,1281,9,0,3,0,16,4,0,4,25,0,0,20,14,0,0,0,15,3,0,3,15,3,0,17,26,0,3,0,27,4,0,7,38,4,0,41,950,196,62,4,1198,22,10,34,1235,82,0,1320,156,46,5,3
11801,3616,139,8,3754,32,8,0,0,34,5,0,5,40,0,0,42,49,3,0,6,55,4,0,4,56,0,0,58,80,9,0,6,92,9,0,13,103,3,0,99,3119,415,81,46,3660,45,3,50,3712,139,8,3859,797,106,14,18,943,17,0,17,958,90,6,1051,15,0,0,0,18,0,0,0,18,0,16,36,3924,527,97,67,4622,63,3,71,4688,234,22,4942,872,119,15,10,1015,22,0,22,1034,72,0,1109,823,147,3,4,977,16,0,18,992,30,0,1029,75,19,16,0,111,0,0,0,111,0,0,114,13,5,0,19,35,0,0,0,35,5,0,38,1786,288,38,28,2142,37,0,38,2177,112,5,2286,17,6,0,0,23,4,0,4,26,0,0,26,26,5,0,0,28,0,0,0,31,0,0,33,47,10,0,0,60,0,0,0,55,0,0,60,1826,301,38,28,2197,35,0,39,2237,112,5,2349,505,67,10,11
11802,4366,158,9,4531,30,8,0,0,28,5,0,5,37,6,0,38,43,13,0,0,60,4,0,4,58,0,0,60,73,13,0,0,91,6,0,6,94,5,3,103,3611,609,131,38,4394,57,10,68,4459,166,7,4635,655,107,29,24,818,7,3,14,834,106,0,941,4,0,0,5,12,0,0,0,12,0,12,25,4271,721,164,72,5222,65,17,82,5299,272,19,5598,1139,156,39,5,1334,22,9,28,1359,86,0,1446,835,167,33,4,1035,14,3,21,1049,34,0,1091,95,23,20,0,135,0,0,0,135,8,0,140,0,0,0,16,17,0,0,0,17,0,0,20,2072,342,88,19,2525,36,6,46,2564,135,4,2704,19,5,0,0,21,5,0,5,26,0,0,31,23,6,0,0,30,3,0,7,33,0,0,38,38,12,0,0,54,12,0,11,62,0,0,63,2111,353,91,27,2576,47,11,54,2630,133,3,2766,335,63,16,7
