SA3_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
11101,219,80,102,74,71,13,11,16,796,0,0,0,0,0,0,0,0,0,0,0,331,230,359,98,125,105,99,25,16,28,1406,547,289,156,16,13,21,12,6,0,12,1080,190,302,244,52,28,32,45,18,0,15,921,7,11,20,6,4,16,4,0,0,6,73,0,0,0,0,0,0,0,0,0,0,0,198,309,264,55,34,46,52,17,0,16,995,0,0,0,0,0,0,0,0,0,4,4,747,598,424,70,49,67,62,25,0,32,2081,983,210,82,17,3,11,7,0,3,33,1344,310,159,59,15,20,13,13,0,6,5,593,30,19,16,0,3,0,0,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,342,173,73,18,22,15,12,0,6,10,673,0,0,0,0,0,0,0,0,0,0,0,1325,383,155,35,26,26,20,9,4,46,2020,1377,102,32,4,4,0,3,4,4,23,1549,370,34,25,7
11102,177,42,54,34,37,10,0,5,513,0,0,0,0,0,0,0,0,0,0,0,219,150,253,54,74,50,49,16,9,16,886,331,104,79,9,20,6,14,3,0,15,573,152,277,189,25,26,28,23,11,0,3,745,4,21,20,5,0,0,7,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,153,300,206,26,33,29,28,11,0,3,796,0,0,0,0,0,0,0,0,0,0,0,482,407,293,35,45,35,40,12,0,17,1371,652,94,49,7,6,5,3,7,0,22,841,183,133,62,18,4,12,6,3,0,6,432,7,11,7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,192,143,68,20,4,11,5,9,0,8,462,0,0,0,0,0,0,0,0,0,0,0,842,243,114,26,11,11,9,8,0,38,1309,1142,45,26,13,0,7,0,5,0,18,1255,232,31,19,3
11103,869,328,396,461,419,146,24,44,3249,0,0,0,0,0,0,0,0,0,13,18,773,544,1244,412,495,568,556,213,46,87,4935,821,448,290,45,38,44,49,17,17,33,1806,445,691,722,163,155,138,127,62,27,20,2553,16,50,81,40,52,27,35,15,3,15,330,0,0,0,0,0,0,0,0,0,0,5,466,745,806,208,209,163,161,70,31,31,2888,0,0,0,0,0,0,0,0,0,10,12,1289,1194,1097,245,251,207,209,86,47,80,4703,1387,240,146,21,21,12,13,11,12,21,1878,632,337,206,37,26,29,25,9,0,15,1323,49,43,34,12,25,19,25,3,0,10,229,0,0,0,0,4,0,0,0,0,0,6,683,380,242,47,52,54,54,16,0,26,1556,0,0,0,0,0,0,0,0,0,4,11,2076,620,389,67,71,66,74,23,13,52,3443,1782,82,44,5,6,4,7,5,3,34,1983,752,63,37,4
11201,265,117,125,198,236,91,8,29,1192,0,0,0,0,0,0,6,0,0,7,13,278,188,520,202,216,282,350,160,11,75,2288,612,439,294,44,28,26,23,25,3,46,1545,169,305,272,41,34,51,39,23,5,21,956,0,8,12,0,4,0,7,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,168,314,287,41,35,51,48,23,5,23,994,0,0,0,0,0,0,0,0,0,4,4,784,751,580,87,63,81,68,50,3,76,2540,1214,221,103,30,13,12,7,13,5,44,1671,280,111,64,10,10,12,4,5,3,4,505,10,6,8,0,3,0,5,0,0,0,28,4,0,0,0,0,0,0,0,0,0,4,290,118,69,10,15,13,10,5,3,8,539,0,0,0,0,0,0,0,0,0,0,0,1507,339,180,39,27,25,19,17,4,55,2212,1632,90,39,9,7,9,4,7,6,45,1829,277,28,22,0
11202,105,38,35,38,66,15,6,7,386,0,0,0,0,0,0,0,0,0,3,9,133,82,157,57,50,50,90,21,8,18,668,239,106,66,5,10,7,11,0,8,23,477,80,119,108,21,14,19,17,8,3,4,395,0,9,7,0,0,4,0,0,6,3,30,0,0,0,0,0,0,0,0,0,0,3,78,125,109,22,14,20,17,8,7,11,422,0,0,0,0,0,0,0,0,0,3,3,317,237,180,29,20,33,30,11,13,32,899,575,76,38,5,5,0,0,0,0,25,732,126,46,43,9,3,7,3,3,0,8,252,10,6,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,130,52,47,9,7,7,9,3,0,8,271,0,0,0,0,0,0,0,0,0,0,0,706,121,90,11,8,12,7,7,3,34,998,1016,44,18,3,0,0,3,7,0,45,1134,136,32,10,0
11203,241,103,86,83,79,30,5,9,724,0,0,0,0,0,0,0,0,0,4,3,259,173,376,130,119,125,113,48,13,31,1386,584,364,206,31,12,14,32,16,4,34,1298,136,263,220,42,40,36,25,13,3,10,794,9,12,12,7,3,0,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,140,279,230,50,48,41,35,9,3,14,841,0,0,0,0,0,0,0,0,0,0,0,722,645,438,78,58,55,67,28,7,50,2145,1244,221,85,13,7,6,14,8,4,27,1617,220,119,58,14,8,6,6,7,5,7,444,31,10,3,6,0,0,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,251,126,68,22,6,6,3,7,5,4,495,0,0,0,0,0,0,0,0,0,0,0,1489,345,154,30,15,6,17,13,5,40,2118,1825,111,50,6,12,6,8,6,0,70,2080,264,38,14,3
11301,309,149,204,261,286,77,20,25,1569,0,0,0,0,0,3,0,0,0,5,6,177,186,383,170,236,279,326,91,23,40,1908,106,45,40,11,5,8,9,9,0,8,242,119,338,215,68,80,94,98,22,14,17,1067,16,37,41,15,18,39,38,8,4,7,215,0,0,0,0,6,0,0,0,0,0,4,133,373,255,88,106,131,137,28,19,23,1287,0,0,0,0,0,0,0,0,0,4,6,236,419,297,97,108,141,152,38,17,34,1532,182,35,25,4,3,3,10,4,0,4,272,212,112,104,21,13,26,36,15,4,10,547,45,22,25,12,17,33,66,24,0,10,259,0,0,0,0,0,3,0,0,0,0,5,258,129,131,38,28,66,104,41,4,18,811,0,0,0,0,0,0,4,0,0,7,9,438,164,159,42,34,68,113,44,4,32,1095,285,27,10,0,0,0,4,3,0,13,349,219,60,26,4
11302,29,3,9,9,4,6,0,4,98,0,0,0,0,0,0,0,0,0,15,15,17,20,42,12,20,10,13,10,0,16,161,37,23,11,0,3,0,6,4,0,3,81,15,22,24,6,4,9,13,3,0,4,102,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,28,26,6,4,5,10,4,0,4,114,0,0,0,0,0,0,0,0,0,21,21,49,48,40,10,7,14,12,7,0,23,210,77,17,4,0,5,0,4,0,0,3,114,22,28,5,3,0,0,0,0,0,0,64,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,34,5,5,0,0,4,0,0,0,75,0,0,0,0,0,0,0,0,0,14,14,103,45,14,5,3,0,10,0,0,16,201,162,15,8,0,0,0,0,0,0,6,185,42,12,0,0
11303,344,141,172,186,229,78,66,23,1465,0,0,0,0,0,0,0,0,0,22,21,225,221,437,158,190,201,252,98,78,54,1911,196,79,67,12,6,11,15,3,0,9,390,117,289,392,68,95,75,83,32,43,3,1217,7,35,36,19,18,23,53,20,4,0,217,0,4,0,0,0,0,0,0,0,0,7,127,325,431,93,112,101,144,53,45,10,1437,0,0,0,0,0,0,0,0,0,24,27,317,402,495,106,125,112,151,57,44,41,1861,388,66,29,5,3,5,0,0,0,13,514,139,157,152,12,16,7,9,6,0,0,493,11,25,25,17,18,21,32,7,0,3,147,0,0,0,0,0,0,0,0,0,0,0,147,175,175,31,33,24,39,13,0,7,645,0,0,0,0,0,0,0,0,0,22,22,533,244,203,38,32,31,39,18,4,45,1186,619,46,16,0,0,4,4,0,0,23,710,162,53,32,0
11401,191,74,68,76,60,24,6,13,634,0,0,0,0,0,0,0,0,0,37,39,234,147,290,95,81,92,83,38,11,54,1127,337,158,97,11,13,15,14,11,3,18,673,118,174,192,47,34,40,53,23,5,12,700,0,12,11,4,0,6,9,4,0,5,56,0,0,0,0,0,0,0,0,0,0,8,123,185,211,55,32,43,60,26,5,18,758,0,0,0,0,0,0,0,0,0,34,34,462,344,305,65,44,59,77,34,7,73,1468,893,121,68,17,4,8,10,3,0,44,1167,200,75,31,9,7,11,10,6,3,9,359,14,12,9,0,7,3,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,216,80,39,14,11,13,12,9,3,6,415,5,0,0,0,0,0,0,0,0,20,24,1119,203,106,25,20,21,25,17,6,73,1605,2011,70,40,7,4,0,3,4,0,73,2210,302,22,11,4
11402,200,54,68,102,76,27,5,12,654,0,0,0,0,0,0,0,0,0,0,0,108,126,273,66,83,115,89,30,5,23,915,278,149,66,6,9,3,16,6,3,14,548,88,211,138,25,16,18,22,11,3,5,528,3,7,6,4,0,6,6,0,0,0,32,0,3,0,0,0,0,0,0,0,0,0,85,225,147,27,17,23,21,11,3,9,565,0,0,0,0,0,0,0,0,0,0,0,369,372,210,33,25,25,35,18,7,19,1112,721,95,37,3,3,0,8,3,0,32,909,170,67,27,11,6,5,6,0,0,7,296,10,0,5,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,170,70,33,15,6,5,9,0,0,4,315,0,0,0,0,0,0,0,0,0,0,0,894,169,69,16,6,3,13,8,0,38,1225,1177,36,20,0,0,0,0,5,0,43,1289,212,26,9,0
11501,1100,247,272,242,234,81,44,55,4783,0,0,5,0,0,0,0,0,0,10,5,1959,1420,1337,302,344,283,279,113,57,80,6179,1433,416,342,71,60,62,73,40,14,33,2546,4331,3627,2152,518,466,446,351,154,74,75,12190,86,208,195,33,38,37,37,7,0,9,652,6,0,0,0,0,0,0,0,0,0,11,4427,3840,2347,541,502,481,393,163,73,85,12851,3,0,0,0,0,0,0,0,0,9,11,5867,4257,2691,612,564,544,464,195,89,127,15413,2287,464,208,36,34,27,22,20,7,27,3144,5240,1653,688,111,98,88,70,36,19,45,8050,318,232,145,32,22,24,23,15,0,15,824,3,0,0,0,0,0,0,0,0,0,7,5562,1884,836,137,124,114,93,50,20,59,8876,3,0,0,0,0,0,0,0,0,6,13,7850,2352,1049,175,159,143,115,72,24,95,12034,2859,214,52,4,9,7,0,6,0,28,3182,5524,366,100,13
11502,42,11,10,10,24,4,0,4,232,0,0,0,0,0,0,0,0,0,0,0,144,89,70,20,13,10,24,4,0,7,381,174,52,29,11,4,4,0,0,5,9,284,223,138,64,14,8,6,7,4,3,12,476,5,7,10,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,232,148,76,14,11,7,11,4,5,12,513,0,0,0,0,0,0,0,0,0,0,0,406,202,106,21,15,14,17,9,8,18,798,447,82,33,3,3,4,5,0,0,12,595,399,105,47,15,3,4,8,0,0,3,585,15,6,11,4,3,0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,0,4,422,112,58,17,5,3,9,0,0,8,633,0,0,0,0,0,0,0,0,0,3,3,869,199,94,21,11,11,12,4,0,18,1227,692,34,11,0,4,0,0,3,0,13,768,453,25,9,0
11503,17,9,0,4,11,6,0,0,71,0,0,0,0,0,0,0,0,0,0,0,63,45,43,11,4,5,15,7,0,4,206,135,45,23,0,3,0,0,0,0,0,215,42,27,9,3,0,0,3,0,0,0,85,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,43,28,9,3,0,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,184,72,35,4,0,0,6,0,0,4,305,351,39,11,3,4,0,7,0,0,10,425,76,21,3,0,0,4,0,0,0,0,102,8,5,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,86,24,0,4,0,6,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,432,62,16,3,4,6,7,0,0,13,543,543,20,3,0,0,0,0,0,0,11,583,110,9,0,0
11504,570,123,134,119,85,20,7,20,2009,0,0,0,0,0,0,0,0,0,4,9,741,632,674,146,156,133,97,30,10,34,2653,580,217,171,37,40,24,24,13,6,17,1132,1217,1572,1090,231,212,141,88,40,20,14,4624,16,53,52,9,11,10,9,4,3,0,162,3,0,0,0,0,0,0,0,0,0,3,1233,1630,1144,238,224,148,99,49,20,14,4793,3,0,0,0,0,0,0,0,0,3,5,1816,1850,1313,281,266,167,119,61,27,32,5931,774,158,130,16,16,17,8,3,0,8,1130,1195,550,240,34,39,21,14,12,4,10,2110,84,46,24,7,10,6,8,8,4,3,193,3,0,0,0,0,0,0,0,0,0,3,1284,598,261,40,41,27,23,14,3,12,2306,0,0,0,0,0,0,0,0,0,0,0,2055,753,393,55,59,41,32,17,3,26,3437,742,60,26,3,3,0,0,0,3,12,856,1127,117,52,14
11601,2846,882,1018,1335,1391,295,69,164,11014,3,0,4,0,0,4,0,0,0,27,40,2028,1916,3116,957,1096,1426,1459,322,73,245,12636,1092,354,206,33,33,31,29,8,4,38,1837,2740,4536,2427,512,466,411,341,93,29,89,11653,85,236,207,47,56,66,54,13,3,18,790,4,0,6,4,0,0,0,0,0,0,17,2830,4771,2634,564,520,477,397,106,36,108,12457,6,0,4,0,0,0,0,0,0,9,16,3932,5129,2844,596,554,513,423,113,36,157,14304,1325,193,88,12,10,23,9,0,0,36,1697,3814,1567,600,93,78,58,62,21,11,66,6373,331,266,171,55,64,37,49,23,4,17,1022,5,0,0,0,0,0,0,0,0,0,9,4147,1840,776,149,146,99,112,41,12,82,7401,3,0,0,0,0,0,0,0,0,6,12,5477,2033,859,163,150,123,119,40,12,129,9110,1699,91,31,4,3,6,3,7,0,34,1873,4363,422,152,26
11602,2749,754,744,663,605,180,64,87,9391,7,6,4,0,0,0,4,0,0,101,121,2421,2314,3066,834,810,732,678,197,63,219,11333,1436,535,356,70,60,54,41,16,7,31,2603,4031,6584,4456,899,840,641,415,135,53,75,18126,47,180,124,23,27,16,31,7,4,3,461,0,0,3,0,0,0,0,0,0,0,9,4074,6772,4585,925,865,666,438,146,54,82,18601,5,5,0,0,0,0,0,0,0,99,111,5511,7315,4942,994,927,716,481,163,63,209,21316,1467,313,157,29,20,13,10,4,0,20,2024,4235,2114,861,94,97,81,48,34,11,48,7628,196,147,82,9,16,24,33,16,0,11,542,0,0,0,0,0,0,0,0,0,0,3,4434,2263,949,107,109,110,83,46,12,64,8167,3,0,0,0,0,0,0,0,0,43,49,5903,2581,1106,134,125,116,89,55,12,125,10241,1344,123,58,8,3,0,4,0,0,16,1554,3530,463,151,18
11603,1488,341,357,395,431,122,24,72,5733,3,0,6,0,0,0,0,0,0,12,23,2081,1387,1683,384,400,437,469,132,28,139,7138,930,246,166,20,12,21,20,11,5,31,1453,2516,2672,1534,277,240,205,164,41,22,62,7721,92,154,167,42,41,26,39,17,4,4,583,3,0,3,0,0,0,0,0,0,0,19,2607,2827,1705,315,279,228,210,56,22,69,8319,0,0,4,0,0,0,0,0,0,7,13,3537,3073,1872,340,289,251,227,61,26,106,9787,1013,134,55,13,7,5,0,4,0,39,1272,3568,1190,477,76,50,45,45,13,0,64,5543,321,158,130,37,32,26,31,10,0,13,761,19,0,0,0,0,0,0,0,0,6,21,3903,1355,613,116,83,78,73,19,4,74,6324,4,0,0,0,0,0,0,0,0,6,9,4922,1486,670,127,86,82,79,23,8,119,7607,1381,49,26,3,0,4,0,0,0,38,1503,4053,375,150,23
11701,1826,567,663,756,691,180,25,115,6167,0,0,4,0,0,0,0,0,0,14,18,876,1071,2524,768,905,1015,957,267,35,155,8568,579,448,309,48,30,18,25,13,6,21,1502,1161,954,680,153,143,143,114,34,14,38,3433,25,69,65,26,37,48,27,10,0,8,322,5,0,4,0,0,0,0,0,0,0,5,1189,1025,745,182,180,189,139,45,14,44,3756,0,0,0,0,0,0,0,0,0,5,12,1773,1472,1053,231,208,209,172,53,25,71,5266,896,124,66,7,4,5,4,3,0,26,1129,1341,304,135,24,14,24,14,16,3,31,1909,98,53,50,11,11,22,19,0,4,12,270,0,0,0,0,0,0,0,0,0,0,5,1436,360,186,35,22,45,36,14,8,45,2180,0,0,0,0,0,0,0,0,0,4,4,2333,479,249,43,27,50,35,19,8,68,3313,833,37,14,0,3,4,4,0,0,8,909,1404,81,36,8
11702,451,134,167,172,179,43,8,35,1698,0,0,3,0,0,0,0,0,0,4,7,873,392,873,250,300,279,278,96,13,70,3419,816,469,355,64,38,22,18,11,7,21,1819,620,347,303,68,61,48,43,16,3,21,1528,28,36,30,5,13,0,17,7,3,4,153,0,0,0,0,0,0,0,0,0,0,0,649,392,336,71,79,53,61,14,6,23,1689,0,0,0,0,0,0,0,0,0,0,3,1461,856,687,138,114,79,84,24,12,50,3509,1177,142,71,7,5,5,4,5,3,20,1445,729,113,70,7,15,5,16,0,0,10,960,148,29,16,6,13,9,11,6,0,12,236,0,0,0,0,0,0,0,0,0,0,0,877,142,84,11,23,13,21,8,0,19,1203,0,0,0,0,0,0,0,0,0,4,3,2055,285,156,18,30,18,31,8,4,39,2652,962,23,14,0,3,3,0,0,0,19,1025,831,24,15,0
11703,6424,2319,2572,2866,3765,1205,206,380,24261,3,0,5,3,6,3,13,4,0,50,87,4447,3698,9560,3465,3802,4428,5598,1900,412,632,37946,3237,2236,2284,370,312,286,282,157,89,122,9373,3392,2930,2715,672,555,551,598,245,97,137,11897,110,300,402,126,99,89,137,49,9,44,1369,0,0,4,0,0,0,0,0,0,0,6,3503,3231,3126,800,664,645,740,292,104,176,13279,5,4,10,0,8,3,0,0,0,18,52,6743,5472,5419,1174,979,931,1020,456,191,321,22705,4056,845,405,75,53,54,67,45,32,68,5702,2679,695,401,75,67,67,88,73,43,64,4258,254,145,161,26,56,47,74,43,10,23,838,4,0,0,0,0,0,0,0,0,0,6,2930,845,565,106,118,112,164,115,49,95,5101,5,4,0,0,0,0,0,0,0,15,27,6990,1692,967,179,170,173,235,159,83,177,10825,3934,219,115,26,28,22,39,37,16,59,4491,2198,156,90,20
11801,944,440,583,661,868,288,45,69,4570,0,5,0,0,0,0,0,0,0,11,20,1562,713,2578,1148,1365,1649,1933,683,128,198,11960,1983,1397,1339,237,164,110,123,75,24,78,5530,1002,1010,918,189,175,171,163,63,27,38,3757,11,20,40,6,11,18,22,5,0,4,137,0,0,0,0,0,0,0,0,0,0,3,1014,1036,955,193,186,190,184,73,27,45,3896,0,0,0,0,0,0,0,0,0,9,14,3004,2427,2299,430,351,298,308,149,50,126,9444,3643,617,287,51,51,42,46,34,9,75,4869,1370,308,180,34,19,41,32,28,8,20,2025,41,24,32,6,7,13,15,12,0,0,153,3,0,0,0,0,0,0,0,0,0,4,1410,330,207,44,22,52,50,35,8,25,2179,0,0,0,0,0,0,0,0,0,12,14,5056,947,499,94,78,96,95,76,17,105,7060,3545,189,85,19,7,15,14,17,4,43,3927,1318,63,38,10
11802,1238,552,674,869,1038,344,49,63,5969,0,0,4,0,0,3,0,0,0,52,61,1324,935,2840,1121,1327,1725,1970,699,128,201,12284,1571,1445,1284,149,140,102,105,53,23,55,4927,1655,1257,1095,263,219,208,233,94,36,41,5104,35,52,43,24,17,25,27,4,6,0,231,0,0,0,0,0,0,0,0,0,0,3,1692,1309,1134,290,243,232,259,99,41,43,5340,0,0,0,0,0,0,0,0,0,52,54,3266,2752,2425,434,378,343,367,146,64,150,10322,3186,576,217,26,23,20,34,20,8,50,4154,2060,508,243,53,44,40,47,29,14,25,3068,93,51,37,9,9,15,17,5,0,12,260,0,0,0,0,0,0,0,0,0,0,0,2155,556,283,66,56,60,72,34,12,40,3327,0,0,0,0,0,0,0,0,0,44,47,5342,1138,494,93,80,81,96,51,21,134,7529,2733,109,67,9,12,3,9,8,0,39,2992,2441,126,57,6
11901,2756,606,674,704,565,199,58,216,9426,0,5,0,0,0,0,0,0,0,37,45,2202,2199,3004,642,745,771,606,220,64,292,10744,1003,314,201,29,30,20,21,8,7,46,1674,4313,2728,1394,254,240,175,131,50,14,116,9403,399,578,441,93,95,105,77,30,10,54,1873,4,7,9,0,0,0,0,0,0,0,19,4712,3316,1839,345,334,276,204,79,25,173,11298,3,3,0,0,0,0,0,0,0,33,41,5720,3632,2037,377,360,291,229,89,33,250,13015,1430,146,85,15,15,0,6,6,0,31,1740,6765,930,432,81,66,39,49,18,5,132,8513,1625,457,348,102,109,83,62,36,16,79,2906,13,0,0,0,0,0,0,0,0,4,22,8405,1384,778,181,175,116,106,51,20,216,11437,4,0,0,0,0,0,0,0,0,20,22,9838,1532,868,195,191,124,114,61,20,267,13198,1610,61,19,4,4,4,0,4,0,32,1748,6868,257,125,28
11902,3103,892,1146,1396,1255,251,71,225,11207,0,0,9,0,3,7,0,0,0,54,70,1537,1882,3433,978,1232,1486,1336,283,78,331,12582,781,324,218,21,25,29,24,9,6,29,1468,3048,2848,1498,271,293,266,274,62,19,100,8683,296,437,536,112,244,146,130,39,8,83,2029,4,4,3,0,3,4,5,0,0,3,29,3349,3291,2037,381,539,417,413,99,27,190,10744,0,3,0,0,0,0,0,0,0,38,52,4134,3621,2257,399,564,451,442,104,31,252,12255,1141,123,61,10,9,12,10,4,0,33,1394,4309,881,424,63,49,47,44,25,8,115,5960,1175,496,420,92,282,140,115,43,4,98,2869,12,0,9,0,4,0,0,0,0,8,29,5496,1381,848,153,340,187,165,63,12,219,8861,0,0,0,0,0,0,0,0,0,42,46,6636,1506,905,160,347,191,172,65,13,294,10298,1287,31,16,4,0,3,0,6,0,29,1376,5280,194,96,8
