SA3_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
10803,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,17,11,0,0,26,0,0,0,26,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,41,0,0,0,41,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,41,0,0,0,41,0,0,36,4,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,49,0,0,0,49,0,0,44
10804,122,6,0,0,120,22,0,143,3170,566,65,8,3805,36,9,45,3853,229,3,4085,3833,733,123,25,4712,31,9,35,4753,209,7,4965,408,71,68,0,547,5,0,5,552,23,0,578,43,8,0,52,102,0,0,0,102,11,13,130,7456,1374,250,84,9172,71,16,89,9264,473,20,9758,37,6,0,5,50,10,0,10,63,9,0,74,85,14,0,6,102,4,6,6,109,15,0,121,125,22,0,6,151,15,6,20,171,25,0,197,7580,1399,258,91,9327,90,17,110,9435,499,20,9955,1077,332,54,41,1507,45,11,54,1563,332,9,1900,8,0,0,9,14,0,0,0,14,9,34,56,8663,1734,310,135,10845,138,25,161,11008,831,66,11906
10805,39,0,0,0,39,6,0,44,1429,243,47,11,1722,23,0,26,1752,139,3,1889,1970,446,56,34,2504,36,8,42,2545,164,3,2710,193,51,23,3,274,3,3,6,287,12,0,288,43,10,0,36,91,0,0,0,91,6,4,97,3640,743,132,83,4589,59,12,78,4669,312,12,4991,35,7,0,0,39,10,0,10,51,9,0,60,65,10,0,4,76,19,7,30,102,7,0,111,100,15,0,4,113,29,7,37,158,12,0,168,3735,763,132,83,4712,95,22,113,4823,323,12,5159,697,227,63,45,1033,49,7,59,1094,410,10,1505,5,4,0,6,13,3,0,3,18,3,44,69,4437,992,194,131,5754,149,27,178,5935,742,64,6733
10901,94,0,0,0,97,10,0,107,2659,273,45,4,2992,47,10,56,3046,143,3,3192,3931,444,61,27,4460,31,3,31,4498,126,9,4628,414,40,31,4,500,11,0,11,510,19,0,533,42,0,0,23,62,0,0,0,62,0,7,75,7049,757,146,58,8015,84,9,99,8113,287,19,8422,19,6,0,3,27,7,0,7,37,13,0,45,68,16,3,0,83,6,0,6,91,11,0,97,90,22,3,3,113,11,0,11,124,24,0,147,7139,781,147,66,8134,97,9,110,8238,309,19,8567,1274,252,39,40,1602,32,12,47,1646,279,7,1935,0,0,0,14,18,0,0,0,18,0,13,29,8412,1031,186,111,9748,130,24,152,9902,588,45,10536
10902,12,0,0,0,12,0,0,12,502,26,10,3,541,10,0,10,549,23,0,579,643,68,18,8,738,4,0,4,744,13,0,760,74,0,10,0,88,0,0,0,88,0,0,89,14,3,0,11,32,0,0,0,32,0,0,32,1244,96,40,26,1398,8,0,8,1411,41,3,1458,3,0,0,0,8,0,0,0,8,0,0,8,10,0,0,0,10,0,0,0,12,6,0,16,18,0,0,0,21,3,0,3,22,6,0,25,1258,97,40,24,1417,17,0,17,1434,41,3,1482,229,46,0,16,289,11,4,13,299,56,5,360,4,0,0,0,5,0,0,0,5,0,16,26,1489,139,40,44,1716,24,4,29,1738,103,23,1862
10903,41,0,0,0,41,5,0,43,1639,134,23,12,1803,13,6,13,1822,57,0,1873,2362,236,40,42,2677,11,10,22,2695,64,3,2762,256,40,32,0,328,0,0,0,328,4,0,334,15,6,5,21,40,0,0,0,40,9,4,55,4271,412,98,71,4849,19,13,33,4886,133,4,5027,7,0,5,0,10,10,0,10,23,0,0,27,47,8,0,0,57,0,6,3,64,11,0,72,56,4,5,0,70,13,6,12,87,14,0,95,4324,422,101,74,4923,31,20,50,4965,143,4,5118,613,95,32,32,770,20,7,25,794,140,0,933,9,0,0,9,12,0,0,0,12,0,21,37,4947,511,137,113,5706,53,18,75,5777,283,31,6089
11001,41,3,0,3,47,17,0,62,1604,174,15,9,1804,8,5,14,1817,82,5,1904,1497,274,23,25,1825,9,6,16,1845,78,11,1931,144,38,37,0,223,7,0,7,229,8,0,238,31,0,0,12,39,0,0,0,39,7,3,46,3281,489,76,49,3892,21,14,39,3929,179,13,4115,26,5,3,0,34,0,0,0,36,9,0,44,31,10,0,0,44,0,4,4,49,4,0,52,60,17,3,0,80,0,3,3,88,8,0,98,3340,507,77,45,3969,21,20,43,4013,188,16,4214,560,182,20,13,779,33,21,52,831,350,3,1190,4,0,0,9,6,0,0,0,6,0,23,31,3905,696,94,68,4759,57,37,97,4856,539,37,5431
11002,18,0,0,0,18,5,0,21,1253,130,20,11,1405,8,5,15,1425,74,3,1500,1314,181,24,22,1545,14,7,20,1567,99,0,1665,145,17,8,0,174,0,0,0,172,8,0,178,31,0,4,26,65,0,0,0,65,4,0,71,2739,327,57,69,3194,25,11,41,3232,183,9,3420,40,5,0,0,44,14,4,15,62,13,0,72,53,8,0,0,65,9,5,9,70,0,0,77,94,14,0,0,106,18,9,26,138,14,0,147,2832,346,57,69,3303,44,23,63,3370,197,9,3563,545,147,10,12,721,35,12,42,765,284,0,1054,7,0,0,0,8,0,6,6,9,0,25,40,3390,486,70,81,4027,75,39,116,4143,482,28,4654
11003,30,0,0,0,30,0,0,31,1046,88,6,3,1140,10,0,10,1151,42,0,1195,1194,88,9,12,1303,0,0,0,1302,37,0,1343,164,15,17,4,197,0,0,0,197,5,0,205,13,0,0,22,39,0,0,0,39,0,3,44,2418,193,33,39,2685,10,0,9,2694,82,3,2779,18,4,0,5,22,0,0,0,20,0,0,20,15,7,0,0,21,0,0,0,21,0,0,22,32,6,0,5,41,0,0,0,45,0,0,50,2449,196,33,44,2729,11,0,15,2735,83,3,2828,412,45,16,25,504,4,18,21,522,88,0,603,0,4,0,0,5,0,0,0,5,6,12,26,2863,250,52,66,3230,17,17,32,3261,180,20,3461
11004,75,0,0,0,75,7,0,82,3981,346,93,17,4436,30,20,52,4484,175,3,4663,4154,393,70,40,4649,53,4,54,4701,146,5,4851,523,77,66,3,676,8,0,8,688,14,0,704,57,11,0,52,130,4,0,4,133,0,16,141,8713,825,238,115,9890,91,29,117,10007,337,19,10361,60,14,3,0,83,13,0,19,100,6,0,108,92,16,0,9,108,3,0,11,119,13,0,131,157,23,0,8,192,21,6,28,223,14,0,241,8868,849,242,118,10086,115,32,149,10231,354,19,10600,1509,164,56,64,1790,68,27,96,1880,396,8,2283,5,5,0,8,19,0,0,0,19,3,34,57,10386,1016,296,193,11897,183,60,239,12134,749,55,12940
11101,444,6,0,6,445,56,0,509,5073,649,120,37,5881,58,21,76,5957,314,9,6278,8094,1110,205,44,9445,87,16,102,9555,308,9,9870,1008,125,151,13,1294,6,7,11,1308,46,0,1354,65,3,3,62,134,0,0,0,132,8,20,164,14238,1891,476,153,16757,152,38,195,16951,676,42,17671,50,9,3,0,65,12,0,11,74,8,0,83,176,29,8,4,208,12,0,12,215,15,0,231,220,34,14,4,274,18,0,20,296,19,0,316,14460,1930,487,160,17033,169,43,217,17244,702,42,17984,1951,323,118,46,2434,65,9,70,2498,468,3,2973,10,3,0,14,26,0,0,0,27,7,36,65,16422,2256,603,213,19490,238,51,282,19772,1173,80,21021
11102,227,3,0,3,227,27,0,255,3197,384,92,18,3694,28,3,30,3723,175,17,3912,4358,723,112,31,5220,51,12,65,5290,167,15,5468,647,100,139,10,903,7,0,5,907,27,0,935,48,9,0,35,97,6,0,6,96,8,10,113,8253,1222,346,93,9912,91,14,102,10019,376,36,10428,42,14,0,0,57,11,0,11,65,16,0,78,99,9,3,0,111,5,4,8,117,12,0,126,143,17,8,0,170,11,4,17,179,25,0,203,8397,1241,350,97,10076,97,18,120,10195,402,36,10637,1551,321,80,34,1992,48,23,61,2055,440,17,2505,10,6,0,19,33,0,0,0,32,0,29,62,9957,1563,428,149,12100,143,35,183,12279,836,83,13201
11103,541,8,3,13,553,67,0,623,6656,962,183,35,7834,105,34,138,7973,472,4,8457,9596,1493,200,63,11356,95,37,132,11487,328,14,11822,1202,233,216,3,1656,22,8,27,1690,49,0,1736,66,6,9,44,121,3,0,3,121,5,11,136,17523,2699,610,146,20969,220,82,303,21272,854,35,22154,123,30,0,0,150,20,0,20,174,5,0,180,210,43,9,0,257,14,12,21,285,8,0,290,327,73,8,0,406,38,12,47,459,15,0,473,17847,2776,613,146,21380,256,89,349,21729,867,30,22622,2681,584,117,64,3449,110,67,176,3625,659,13,4300,33,8,3,22,65,0,0,0,65,8,38,106,20557,3375,741,225,24898,371,155,520,25420,1525,80,27029
11201,88,0,0,0,87,11,0,100,2326,501,74,27,2923,34,10,48,2968,202,8,3176,3762,1173,107,54,5105,21,12,39,5136,267,9,5413,404,109,75,12,605,0,0,5,607,47,0,661,50,4,0,59,112,0,0,0,113,3,15,133,6546,1790,258,152,8740,60,26,91,8827,521,34,9386,18,24,0,0,42,7,0,7,45,3,0,49,78,21,3,3,105,5,5,11,117,14,0,133,97,46,3,3,142,14,5,16,162,12,0,181,6643,1832,260,151,8886,71,37,108,8994,541,34,9560,1206,434,91,40,1771,38,17,53,1828,311,14,2142,16,10,0,7,31,0,0,0,31,3,40,80,7862,2277,351,199,10687,110,47,159,10849,856,84,11786
11202,72,0,0,0,72,19,0,89,2311,353,47,23,2739,22,6,36,2772,176,7,2956,2923,706,71,30,3730,25,12,38,3767,231,6,4004,275,71,50,0,400,0,0,0,406,26,11,437,21,10,0,58,90,3,0,3,95,14,4,109,5536,1146,168,115,6966,57,24,73,7046,443,25,7512,26,4,0,0,29,7,5,6,38,11,0,50,51,12,0,3,66,3,10,13,77,11,0,86,75,14,0,3,94,12,10,19,115,16,0,135,5613,1157,168,119,7061,61,39,99,7160,461,27,7643,1076,282,60,62,1479,20,18,39,1522,363,0,1886,8,0,0,0,8,0,0,0,5,0,33,35,6692,1441,229,187,8550,84,55,134,8686,825,57,9573
11203,168,4,0,3,179,18,0,192,2983,572,99,15,3667,49,9,58,3734,195,3,3934,4417,1016,135,30,5593,47,22,71,5670,247,28,5945,481,155,97,10,743,6,5,9,757,35,0,789,62,12,4,42,120,0,3,3,122,18,19,154,7942,1750,332,101,10125,102,46,146,10277,498,51,10821,29,12,0,0,48,6,0,6,52,18,4,75,134,23,0,0,156,16,10,22,183,11,0,197,166,35,3,0,205,21,10,29,237,34,4,270,8111,1787,336,101,10337,121,59,178,10513,530,50,11092,1504,338,58,74,1970,53,25,78,2052,371,0,2421,15,0,3,8,26,0,0,0,30,6,59,97,9626,2131,399,176,12334,171,89,257,12594,909,113,13615
11301,55,0,0,0,55,6,0,61,2110,178,26,16,2325,16,9,22,2347,94,3,2447,2873,228,7,35,3145,19,4,27,3172,86,17,3267,274,23,20,8,325,0,0,0,325,13,0,337,44,0,0,36,76,0,0,0,76,6,8,85,5295,432,60,89,5869,38,14,50,5917,194,22,6135,37,4,6,0,41,3,0,3,44,3,0,51,56,18,0,0,77,0,0,3,79,0,0,83,89,26,6,0,117,8,0,6,120,5,0,132,5384,451,60,89,5988,39,13,55,6041,202,26,6267,1088,152,37,36,1306,31,12,42,1344,252,0,1601,16,0,0,5,24,0,0,0,24,4,16,47,6487,606,96,130,7317,65,28,92,7412,462,45,7917
11302,5,0,0,0,5,4,0,9,529,44,17,3,595,3,0,3,594,31,0,626,807,81,7,12,906,9,0,9,911,28,6,950,67,4,13,3,91,0,0,0,89,7,0,98,15,0,0,12,30,0,0,0,30,4,0,34,1414,136,33,35,1624,14,0,14,1632,66,6,1705,8,0,0,0,12,7,0,7,21,0,0,21,5,0,0,0,5,0,0,0,10,0,0,13,17,0,0,0,25,6,0,6,29,0,0,34,1437,143,31,35,1640,24,0,24,1665,72,6,1739,253,38,8,5,305,9,10,19,320,103,0,421,0,0,0,0,0,0,0,0,0,0,15,17,1686,177,43,42,1943,34,12,46,1990,172,15,2178
11303,146,3,0,3,151,35,0,180,4852,503,63,26,5438,38,15,50,5492,192,0,5685,5431,544,88,43,6102,36,13,50,6150,159,12,6315,690,59,98,14,851,6,0,6,861,26,0,886,58,0,0,74,138,0,0,0,138,6,16,156,11027,1106,244,156,12528,79,31,103,12633,384,27,13039,49,7,0,0,65,20,0,20,84,6,0,90,95,23,0,6,119,9,7,16,141,12,0,153,151,30,0,8,183,32,7,34,221,24,0,244,11176,1135,245,162,12718,103,32,139,12856,403,27,13282,1886,315,51,69,2326,80,29,112,2428,643,10,3081,10,10,7,8,30,0,0,0,30,6,39,84,13070,1461,302,234,15071,189,61,250,15321,1049,76,16445
11401,100,3,0,3,102,31,0,128,2894,435,86,20,3427,30,15,47,3472,279,3,3764,4526,922,99,32,5575,43,19,55,5633,295,0,5935,593,123,69,6,797,10,4,13,808,28,0,838,58,14,5,49,127,0,0,0,127,13,0,139,8059,1496,252,111,9921,83,34,117,10034,625,9,10672,41,17,3,5,66,21,0,21,86,9,0,95,111,24,3,0,139,19,5,25,161,10,0,176,155,42,8,0,205,38,7,44,250,21,0,269,8214,1540,262,112,10129,117,44,160,10286,644,9,10941,1648,393,85,68,2197,81,16,89,2284,572,0,2862,25,9,0,4,42,0,0,0,42,0,45,84,9887,1936,348,184,12360,199,55,251,12613,1214,58,13886
11402,109,0,0,0,109,13,0,127,2023,304,70,9,2409,17,9,28,2440,94,0,2535,2773,546,95,22,3436,17,8,24,3463,117,0,3583,321,62,48,3,439,7,0,7,441,13,3,459,37,0,0,38,79,0,0,0,79,5,7,87,5153,916,213,76,6360,39,16,57,6420,232,9,6661,11,3,0,0,16,5,0,5,26,3,0,23,70,17,4,5,96,8,0,8,99,4,0,109,82,21,4,4,112,14,0,14,124,8,0,137,5241,933,219,82,6472,55,16,69,6545,241,9,6790,1021,179,52,47,1298,32,3,31,1330,187,7,1528,7,0,0,0,16,0,0,0,16,0,26,37,6265,1118,265,135,7784,86,21,104,7885,432,41,8357
11501,1619,48,8,58,1675,213,6,1889,12340,1231,431,57,14067,284,30,311,14379,654,24,15054,8357,1662,364,53,10440,151,28,176,10615,410,18,11048,1629,337,306,11,2277,26,6,31,2312,102,0,2409,89,14,8,121,232,0,0,5,237,3,18,264,22417,3243,1110,250,27014,460,64,526,27543,1166,61,28773,320,34,6,3,362,59,8,60,422,23,0,448,326,63,15,4,417,36,13,46,459,23,0,484,645,97,22,9,773,86,16,106,883,48,0,930,23062,3347,1131,252,27793,555,84,631,28423,1215,61,29701,4921,756,292,92,6052,134,17,149,6203,1068,9,7282,42,5,5,62,118,0,0,0,118,0,77,191,28025,4106,1427,411,33962,687,92,779,34740,2284,146,37171
11502,237,4,0,6,245,44,0,283,1601,181,60,9,1854,10,3,11,1866,96,0,1960,1563,410,79,14,2071,12,0,21,2090,88,4,2181,293,41,80,3,431,0,0,0,426,12,0,441,34,0,6,24,61,0,0,0,61,4,0,65,3493,642,224,54,4410,27,3,32,4449,191,4,4643,19,3,0,0,24,0,0,0,24,0,0,25,30,9,0,0,45,10,5,14,61,0,0,62,51,22,0,0,65,11,5,20,89,0,0,87,3539,654,224,56,4485,43,12,53,4531,200,4,4731,760,158,57,29,1003,20,7,26,1027,275,0,1307,0,0,6,9,17,0,0,0,17,0,37,48,4304,811,286,92,5498,62,18,76,5578,474,38,6087
11503,100,4,0,4,99,5,0,105,1124,159,73,9,1367,17,7,15,1384,85,0,1470,1368,332,108,16,1823,15,9,23,1844,71,3,1923,280,72,113,11,469,3,0,4,473,37,0,511,24,6,0,34,69,3,0,3,74,0,0,77,2800,574,293,68,3730,39,13,50,3775,194,5,3982,6,7,0,0,10,3,0,3,18,0,0,18,26,3,4,0,34,0,0,0,34,0,0,40,38,10,4,0,49,3,0,3,54,0,0,58,2833,582,294,68,3775,46,13,54,3826,197,5,4039,585,130,52,20,784,13,4,18,799,121,3,922,8,7,4,9,17,0,0,0,17,0,18,35,3428,715,342,94,4580,54,10,72,4649,318,23,4992
11504,410,12,5,13,428,59,3,485,5065,499,206,16,5789,96,7,103,5899,177,6,6081,3617,723,155,16,4504,28,3,32,4541,153,0,4695,938,190,207,15,1348,17,0,17,1358,51,0,1415,45,10,0,71,128,0,0,0,128,0,21,154,9662,1420,568,125,11772,140,15,151,11923,386,36,12342,120,19,6,0,141,25,0,25,168,0,0,170,144,24,6,6,171,6,5,15,185,12,0,202,259,42,8,6,317,35,5,39,352,19,0,373,9919,1464,576,127,12089,173,18,192,12280,399,36,12718,1871,288,150,56,2367,43,5,49,2417,367,0,2785,15,8,0,20,40,0,0,0,40,10,36,80,11812,1758,725,205,14493,218,21,245,14737,776,69,15586
11601,765,31,8,40,803,177,7,992,6475,926,613,58,8069,161,47,214,8277,666,12,8962,4206,1148,573,63,5992,113,31,145,6130,587,9,6729,1193,243,505,22,1970,29,3,34,2003,105,5,2112,67,18,21,106,211,0,4,3,217,28,29,277,11940,2344,1713,248,16243,308,89,389,16633,1386,57,18075,296,68,16,3,381,72,12,86,463,24,0,485,270,68,25,3,365,41,11,53,419,67,0,480,564,134,36,9,741,104,31,138,878,86,0,965,12501,2474,1750,257,16984,415,114,530,17516,1472,57,19042,3842,1027,706,159,5736,264,44,304,6042,2101,28,8166,50,12,6,80,151,3,0,4,156,15,91,266,16393,3510,2464,499,22867,679,162,839,23708,3589,174,27478
11602,938,16,6,26,966,129,5,1096,12879,1275,756,78,14993,225,20,250,15242,720,19,15979,7091,1391,645,74,9201,107,12,116,9320,461,11,9793,1849,258,626,16,2757,28,7,33,2788,92,10,2890,124,22,15,176,336,9,0,9,337,11,36,385,21942,2949,2041,343,27278,361,42,404,27685,1284,71,29041,466,58,25,15,560,96,3,93,655,36,0,683,438,54,19,6,516,34,7,39,556,22,0,582,901,114,47,19,1074,124,12,140,1212,55,0,1262,22846,3060,2087,362,28354,491,47,541,28896,1342,71,30314,4837,867,472,119,6294,191,21,217,6506,1258,40,7807,67,17,5,106,197,3,0,3,200,9,129,332,27747,3945,2564,588,34842,686,76,757,35598,2609,240,38448
11603,578,15,4,18,595,238,5,832,4250,692,438,38,5415,89,21,110,5529,593,17,6134,2687,761,360,55,3865,87,24,112,3971,451,19,4441,717,184,353,11,1262,31,4,34,1301,96,0,1399,52,31,18,99,202,13,0,13,214,46,22,289,7717,1668,1162,202,10750,219,50,267,11021,1185,61,12266,178,46,26,9,258,50,12,61,317,45,0,362,263,64,21,5,356,27,24,51,410,44,9,462,442,109,42,17,611,79,37,115,727,83,13,826,8157,1778,1205,215,11360,297,86,386,11747,1273,70,13090,4007,1315,727,234,6283,325,103,422,6709,3012,42,9762,37,3,8,61,105,0,0,0,105,27,110,245,12201,3093,1937,509,17751,626,185,810,18561,4315,223,23094
11701,227,4,8,9,240,51,0,293,2304,417,124,26,2863,52,17,65,2927,177,0,3111,1715,522,130,20,2390,36,10,36,2432,108,3,2538,521,148,125,9,791,14,0,14,801,39,0,844,23,0,0,18,43,0,0,0,45,4,8,57,4556,1084,375,69,6092,95,19,119,6205,335,11,6550,57,5,4,0,63,19,8,25,89,19,0,107,61,28,4,0,90,10,4,16,101,18,0,119,120,30,8,0,158,28,8,36,191,31,0,226,4679,1117,383,67,6247,127,25,150,6399,366,11,6780,1082,317,96,35,1526,45,19,62,1589,484,12,2087,13,3,0,19,36,0,0,0,36,0,23,55,5770,1439,474,124,7808,169,43,216,8025,852,42,8924
11702,136,0,0,4,139,35,0,178,2214,303,94,0,2611,47,21,59,2676,185,0,2860,1683,378,49,3,2117,41,0,41,2158,90,5,2253,423,58,64,8,550,3,0,3,556,30,0,587,3,4,0,22,33,0,0,0,33,6,4,38,4322,746,207,36,5314,86,16,103,5423,306,13,5738,40,4,10,0,57,5,0,8,65,9,0,72,43,8,3,0,53,11,0,11,62,5,0,66,81,12,11,0,113,19,3,22,130,18,0,145,4409,758,221,36,5426,103,22,123,5549,322,13,5883,685,154,62,18,910,10,3,13,922,210,4,1134,18,5,0,3,22,0,0,0,22,0,8,31,5109,914,280,55,6357,110,25,139,6495,532,22,7045
11703,258,9,0,9,266,59,0,328,4142,636,140,16,4934,90,24,114,5041,354,8,5408,2869,739,120,5,3734,56,7,70,3799,194,5,4001,1025,189,216,12,1438,20,6,27,1465,56,3,1521,24,16,6,33,76,0,0,3,87,5,0,91,8064,1578,476,58,10180,170,39,213,10394,614,16,11019,126,12,15,0,152,18,0,22,176,7,0,180,105,27,4,3,140,3,4,9,153,8,5,162,236,40,19,3,293,28,7,31,325,17,5,346,8299,1620,500,63,10474,196,44,242,10715,623,19,11365,1680,472,119,31,2300,68,27,94,2401,703,0,3101,19,6,4,12,41,0,0,0,41,7,43,84,9992,2098,623,108,12821,259,72,336,13154,1335,59,14547
11801,686,11,0,14,700,89,0,798,5616,654,111,37,6411,89,9,100,6511,377,8,6896,5233,967,87,22,6307,67,9,73,6377,241,7,6630,974,189,168,8,1338,10,0,11,1352,53,6,1405,81,11,3,92,183,0,0,0,183,9,16,208,11906,1819,366,152,14239,166,17,185,14426,679,39,15141,95,32,0,0,133,17,0,17,147,3,0,148,190,22,0,0,212,9,0,3,220,4,0,222,286,50,3,0,341,27,0,28,367,8,0,375,12190,1866,369,158,14578,185,18,210,14794,684,39,15515,3331,533,73,93,4036,71,7,76,4108,481,3,4598,32,9,0,26,66,0,0,0,66,4,47,118,15557,2403,441,277,18685,255,28,288,18971,1172,89,20234
11802,674,17,4,20,689,106,4,804,6505,919,221,19,7663,131,28,158,7824,486,11,8319,5510,1098,183,53,6844,86,13,100,6947,252,12,7206,1234,211,169,10,1622,10,0,13,1634,60,0,1691,46,9,8,73,134,3,0,5,142,7,4,153,13292,2238,577,151,16268,234,42,281,16545,803,27,17376,103,20,7,4,138,14,0,14,150,16,3,170,166,27,3,10,205,9,3,14,226,17,0,246,271,48,11,14,346,25,3,33,376,31,3,405,13566,2284,593,166,16610,258,47,308,16922,833,30,17778,2556,445,126,67,3196,42,15,61,3260,536,8,3802,17,3,5,19,51,0,0,0,51,3,54,105,16143,2736,720,253,19860,305,63,369,20225,1366,91,21681
11901,1100,32,15,47,1147,437,16,1604,5158,792,733,44,6731,135,37,170,6902,932,9,7847,4657,1544,778,68,7048,101,29,129,7179,945,20,8137,1192,416,969,22,2598,23,0,23,2624,319,3,2944,75,29,25,159,293,7,5,11,301,63,36,403,11084,2784,2504,293,16668,264,74,335,17001,2254,69,19327,137,51,20,5,214,78,13,87,300,74,0,380,223,117,42,6,390,96,24,115,502,87,0,589,356,169,65,15,604,165,29,200,805,163,0,962,11438,2954,2572,308,17271,434,102,532,17803,2416,75,20293,5200,2268,1871,387,9729,651,188,841,10570,7395,112,18079,40,35,15,110,199,3,0,3,200,36,285,523,16677,5259,4461,810,27198,1090,288,1378,28579,9847,476,38899
