POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2151,3782,2189,2859,3616,2770,2320,1750,1038,386,20702,0,6,0,4,3,0,3,3,3,21,41,31,61,46,35,39,28,36,53,366,0,0,0,0,0,5,0,0,0,10,0,0,0,0,4,0,4,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,57,48,42,44,34,42,53,393,45,40,57,51,44,47,38,44,54,419,3820,2233,2918,3668,2811,2360,1791,1081,438,21118
POA2152,2137,1092,1443,1806,1496,1086,914,735,333,11050,0,5,3,0,0,0,3,0,0,9,15,26,13,17,12,19,9,9,3,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,15,20,12,16,14,9,3,133,12,27,18,21,12,16,17,13,3,141,2154,1123,1460,1830,1505,1099,932,749,339,11189
POA2153,12769,6960,6082,10252,8347,6669,5750,3451,1170,61456,9,8,0,8,7,4,17,45,96,204,117,139,143,104,104,105,133,107,65,1015,0,5,0,0,6,0,5,0,0,21,6,0,3,0,7,11,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,119,148,149,117,116,119,144,106,68,1082,132,150,155,126,126,121,166,150,161,1285,12898,7115,6238,10380,8472,6794,5914,3601,1330,62744
POA2154,7592,4969,3324,5740,5767,4825,4112,2483,1340,40156,0,0,0,0,3,6,3,0,0,12,62,84,82,73,35,53,36,27,17,484,0,0,0,0,4,0,7,0,0,12,0,0,3,0,0,0,6,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,94,94,75,35,63,53,33,17,527,65,94,94,75,39,63,57,35,21,539,7655,5065,3417,5819,5807,4886,4166,2517,1358,40696
POA2155,17751,10295,8339,13647,11162,6680,4223,2016,544,74667,5,3,3,0,0,8,0,5,3,41,85,153,142,86,69,52,71,40,14,704,0,6,3,0,0,0,4,0,0,7,4,4,7,4,4,9,0,4,0,29,0,0,4,0,0,5,0,0,0,7,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,89,166,162,87,70,63,84,40,14,772,97,177,167,91,73,67,82,48,15,812,17843,10477,8510,13742,11235,6754,4308,2062,559,75479
POA2156,2261,1900,869,1285,1945,1755,1519,1116,430,13079,3,0,0,0,0,0,0,0,0,5,27,30,26,22,16,8,5,19,11,167,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,32,33,19,16,15,10,19,11,181,28,32,33,22,16,15,12,19,11,190,2289,1936,900,1308,1957,1772,1532,1127,438,13267
POA2157,791,535,330,469,609,525,423,220,62,3957,0,0,0,0,0,0,0,0,0,4,24,19,15,3,3,5,10,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,15,3,9,5,10,9,0,85,24,20,15,3,9,9,10,8,0,87,810,555,340,481,612,534,425,222,62,4044
POA2158,1547,1161,705,874,1342,1206,916,695,317,8760,0,3,0,0,0,0,6,0,0,8,23,29,29,14,23,15,12,8,6,162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,28,14,27,14,12,9,6,172,23,39,28,15,31,13,16,9,6,180,1573,1195,737,889,1369,1223,932,703,324,8941
POA2159,870,625,420,508,724,720,568,407,181,5018,0,0,0,0,0,0,0,0,0,0,14,15,15,13,10,9,11,5,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,19,9,11,10,12,5,0,108,14,15,19,9,11,10,12,5,0,106,882,647,436,514,737,732,578,414,183,5130
POA2160,8004,5151,7013,5692,4341,3921,2588,1429,609,38747,3,0,0,8,3,3,7,0,0,27,58,61,83,73,51,53,36,13,11,442,0,0,8,0,0,3,0,0,0,12,0,0,3,0,0,0,4,0,3,12,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,96,76,55,54,35,22,12,470,58,63,96,85,56,62,46,19,12,493,8066,5214,7106,5772,4397,3986,2634,1448,627,39244
POA2161,7883,4853,5807,4436,3565,3289,2205,1202,545,33786,5,0,4,7,8,8,3,4,0,39,54,48,76,52,36,55,28,13,3,383,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,56,81,58,42,61,33,15,3,410,61,54,82,67,48,69,41,18,9,454,7950,4912,5892,4507,3608,3365,2243,1215,549,34237
POA2162,4422,2973,2640,2453,2378,2328,1525,745,465,19924,4,4,5,0,5,0,0,0,0,24,48,32,41,47,41,27,22,11,7,273,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,36,45,46,41,32,27,7,7,288,56,32,52,52,46,32,22,7,6,311,4476,3005,2687,2503,2421,2362,1554,756,470,20233
POA2163,2016,1464,1516,1343,1295,1189,900,369,223,10317,0,0,0,4,0,0,0,4,0,14,27,30,35,14,19,14,14,3,4,159,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,36,19,19,14,10,3,4,169,32,34,38,22,19,19,13,4,4,177,2044,1491,1550,1367,1314,1210,914,375,227,10495
POA2164,4170,2666,2751,2503,2577,2544,2077,1161,478,20928,6,5,0,0,0,4,3,3,0,27,36,41,45,41,35,28,25,9,5,264,0,0,0,0,0,5,0,0,0,6,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,49,45,41,34,27,9,5,282,40,47,49,44,38,41,28,7,11,305,4212,2714,2795,2553,2624,2581,2103,1174,484,21235
POA2165,8328,6087,5626,5613,5851,5700,4032,2196,777,44221,9,3,3,9,3,4,13,11,3,60,60,63,71,87,64,46,32,17,8,448,0,0,6,3,5,0,0,0,0,10,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,70,74,91,66,57,36,17,10,483,67,72,78,98,75,63,48,33,16,547,8394,6166,5708,5712,5926,5764,4081,2224,797,44767
POA2166,8808,7757,7065,6354,7455,7314,4635,2145,1086,52628,0,6,9,12,11,24,18,73,106,259,109,103,139,128,111,120,62,8,7,798,0,0,3,0,4,3,0,0,0,14,3,5,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,106,150,128,114,125,74,8,11,834,115,114,159,140,129,152,91,77,115,1093,8921,7870,7230,6489,7582,7468,4733,2227,1202,53721
POA2167,2167,1187,1497,1741,1251,1045,702,407,317,10308,0,0,0,0,0,6,0,0,0,6,24,16,25,18,8,4,5,9,0,105,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,27,15,8,4,7,9,0,122,35,20,27,15,12,4,8,9,0,128,2200,1202,1521,1759,1258,1054,708,416,319,10437
POA2168,9666,6772,5578,5482,5507,5827,3337,1566,461,44191,4,7,13,3,3,11,8,5,0,53,147,87,111,112,63,69,32,24,3,655,3,0,0,3,0,3,0,0,0,9,0,4,5,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,149,88,115,110,70,74,36,31,3,684,158,99,126,113,75,79,45,36,9,733,9821,6874,5703,5598,5583,5909,3379,1595,469,44930
POA2170,23792,14880,16630,16071,13883,12069,8261,4581,1735,111909,23,21,14,14,29,26,44,87,112,372,286,233,342,293,261,277,241,193,111,2241,3,5,9,10,11,3,4,0,0,44,0,8,4,6,7,7,7,0,0,43,0,0,3,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,300,245,373,312,277,296,254,199,111,2361,324,264,387,328,307,321,294,283,220,2733,24116,15149,17020,16394,14188,12391,8560,4862,1953,114636
POA2171,9229,5932,4641,5893,5471,3995,2181,808,245,38384,0,0,0,0,0,5,0,0,0,9,48,53,70,46,48,31,25,19,14,343,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,77,50,49,34,30,20,11,358,45,55,72,50,49,38,30,16,18,372,9271,5987,4716,5941,5517,4024,2209,821,263,38759
POA2172,566,391,313,374,475,397,207,83,17,2828,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,4,3,0,0,34,0,4,9,5,0,4,3,0,0,34,572,400,318,383,477,403,210,84,17,2862
POA2173,3226,2077,2093,2197,2028,1522,709,307,86,14250,0,3,0,4,0,0,0,0,0,12,28,77,87,67,29,24,11,10,4,327,0,13,9,0,0,3,0,0,0,25,0,28,19,16,4,0,0,0,0,73,0,4,3,0,0,0,0,0,0,14,0,5,7,4,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,5,0,9,5,0,0,0,0,0,0,19,0,3,6,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,154,140,94,31,29,11,10,4,494,30,158,140,92,31,29,11,7,4,506,3258,2233,2237,2286,2061,1554,716,315,89,14755
POA2174,3238,1560,2164,2410,1327,716,367,105,36,11912,0,0,0,0,0,0,0,0,0,7,25,16,36,25,12,6,11,6,0,140,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,37,31,17,14,11,6,0,161,33,18,37,31,15,14,19,6,0,167,3271,1575,2199,2435,1345,729,379,108,38,12079
POA2175,291,238,173,175,254,248,188,149,43,1750,0,0,0,0,0,0,4,0,0,4,16,10,6,7,0,6,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,10,4,6,0,0,0,51,16,10,6,10,4,8,5,0,0,54,310,245,178,183,256,262,191,149,48,1808
POA2176,8423,6774,5907,5560,6153,6986,5670,2617,995,49088,9,12,3,9,6,5,9,10,0,57,102,64,87,74,83,85,83,78,65,721,0,4,0,0,0,4,0,0,0,10,0,0,3,0,4,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,99,68,95,77,94,86,89,80,63,748,105,77,96,83,98,89,95,84,66,805,8527,6852,6002,5642,6256,7077,5766,2704,1068,49892
POA2177,3094,2468,2230,1984,2167,2352,1664,616,262,16845,5,4,0,0,0,4,3,0,3,20,49,26,61,39,29,32,19,8,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,66,46,34,33,18,8,0,279,50,28,69,50,35,38,23,10,8,303,3141,2493,2296,2031,2204,2392,1692,630,264,17144
POA2178,673,623,410,419,615,533,458,222,104,4053,0,0,0,0,0,0,4,0,0,9,9,7,10,10,5,15,9,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,13,7,17,13,9,0,79,10,9,12,12,7,17,18,10,0,90,680,634,419,432,626,552,477,230,105,4142
POA2179,4101,1606,3280,2743,1435,1131,924,535,195,15961,0,0,3,4,0,0,0,0,0,7,28,10,43,28,17,13,25,31,37,230,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,47,26,20,13,21,31,37,241,34,13,51,26,20,13,21,31,37,255,4141,1623,3330,2773,1452,1145,951,565,229,16211
POA2190,6436,4058,3304,3421,3151,2914,2093,1167,490,27039,0,5,7,5,0,3,0,0,0,22,62,45,73,33,53,34,11,10,9,336,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,46,72,41,57,39,17,10,9,358,68,49,84,44,53,39,18,13,6,381,6501,4103,3387,3467,3210,2957,2110,1187,502,27422
POA2191,1221,792,732,821,918,796,579,391,151,6408,0,0,0,0,0,0,0,0,0,0,8,14,18,21,7,4,5,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,18,19,7,11,10,4,0,88,8,14,18,19,7,11,10,6,0,88,1232,800,746,842,926,811,586,395,151,6494
POA2192,2189,1652,2161,1858,1771,1590,1134,725,278,13361,0,0,0,4,0,7,17,46,60,128,16,22,29,26,30,14,10,0,0,151,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,37,26,28,20,11,0,0,157,16,24,36,27,34,25,32,50,57,283,2207,1678,2199,1889,1805,1610,1166,769,333,13645
POA2193,2641,1944,3227,2701,2229,2005,1384,865,328,17320,5,0,0,3,0,7,5,0,0,25,20,38,46,28,33,36,12,9,4,237,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,46,57,28,33,35,14,10,4,255,26,46,62,36,37,43,20,10,6,277,2665,1985,3289,2738,2263,2043,1410,870,330,17595
POA2194,3338,3168,5376,4058,3321,2963,1871,960,483,25523,0,0,3,4,11,4,0,0,0,24,38,49,85,40,38,43,33,41,47,416,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,49,91,40,38,47,35,41,47,427,37,51,98,49,46,56,35,41,47,447,3368,3218,5467,4107,3368,3014,1902,1000,528,25979
POA2195,6523,2950,5336,4337,2567,2188,1472,841,384,26602,3,4,13,3,3,0,3,0,0,33,24,31,61,26,30,29,16,8,0,230,0,5,0,0,0,7,0,0,0,11,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,43,68,32,30,35,16,7,0,256,28,43,86,35,32,36,16,10,3,288,6548,2990,5417,4373,2604,2227,1490,846,390,26887
POA2196,6958,4694,4842,4342,4070,3651,2488,1484,602,33121,4,4,6,12,4,4,4,4,0,43,77,74,93,48,44,32,32,21,7,427,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,74,98,50,48,35,34,20,7,451,80,75,109,62,52,41,39,25,7,496,7043,4776,4947,4401,4122,3693,2525,1507,611,33620
POA2197,2382,1364,1270,1223,1138,1085,781,466,222,9935,4,0,0,0,0,0,3,6,0,14,40,14,28,26,22,19,7,5,0,163,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,34,27,22,17,7,5,4,173,45,14,34,32,27,23,9,4,4,185,2432,1379,1303,1251,1162,1102,795,472,221,10117
POA2198,2250,1250,1092,1222,1159,868,793,677,326,9636,3,0,3,0,0,0,0,0,0,0,38,11,23,25,15,18,8,0,4,142,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,25,26,15,18,12,0,4,150,39,11,27,26,15,18,12,0,4,153,2297,1260,1118,1252,1179,886,803,671,329,9796
