POA_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA2425,5,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,16,0,0,0,0,3,0,0,10,0,5,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,12,10,8,3,0,0,29,3,10,3,5,4,0,0,23,0,0,0,0,0,0,0,8,3,20,15,9,7,0,0,62,5,3,0,10,3,0,0,21
POA2426,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,6,0,3,0,5,3,0,0,7,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,18,3,8,3,5,0,0,0,22,0,3,0,0,0,0,0,3,9,17,5,5,5,0,0,39,0,3,0,5,5,0,0,5
POA2427,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,4,0,0,0,0,0,5,9,14,10,5,6,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,15,10,7,8,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,10,7,4,0,0,58,14,3,4,3,8,0,0,38,0,0,0,0,0,0,0,0,28,19,23,13,17,0,0,93,0,7,0,0,4,0,0,12
POA2428,5,14,15,10,19,0,5,65,0,13,0,3,0,0,0,22,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,11,28,14,14,19,3,5,94,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,28,17,13,26,3,5,105,3,4,16,11,11,0,0,55,0,0,0,0,0,0,0,0,19,34,28,34,39,3,6,158,16,42,41,28,36,11,5,177,43,86,83,49,44,5,0,320,10,8,6,8,4,0,0,35,0,4,0,3,0,0,0,15,77,143,132,87,86,13,5,545,0,9,8,3,0,0,0,19,3,4,0,0,0,0,0,9,3,9,7,3,4,0,0,27,74,154,139,87,92,13,5,572,105,103,52,37,26,0,0,325,4,8,5,0,0,0,0,22,186,257,198,130,113,16,8,913,21,56,53,42,53,8,9,246
POA2429,5,7,10,4,9,4,0,31,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,8,7,7,9,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,7,9,3,0,50,4,3,8,7,0,0,0,31,0,0,0,0,0,0,0,0,10,17,15,13,11,3,0,78,12,25,13,18,14,4,0,78,24,44,30,19,22,3,0,138,4,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,32,72,46,38,31,7,0,230,0,5,0,0,0,0,0,11,6,9,7,3,3,0,0,21,4,16,0,5,9,0,0,33,40,83,49,40,41,7,0,260,59,42,26,21,15,5,0,165,0,0,0,0,0,0,0,4,99,123,79,63,55,6,0,433,12,29,20,21,21,8,0,104
POA2430,7,20,21,21,13,3,0,91,9,10,11,3,4,0,0,45,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,6,20,34,31,30,26,4,0,151,0,3,4,0,0,0,0,9,0,0,0,0,7,0,0,8,0,0,5,3,7,0,0,13,19,44,38,33,29,4,0,169,13,37,14,9,6,6,0,84,0,0,0,0,0,0,0,8,33,78,56,48,35,11,0,253,24,96,81,55,69,19,4,342,112,181,99,70,66,12,0,552,18,8,10,0,3,4,0,52,3,14,7,0,5,0,0,30,163,297,200,131,147,39,7,980,13,18,15,10,5,0,0,61,10,12,10,7,6,0,0,49,23,34,23,15,14,0,0,104,185,335,225,145,159,41,7,1088,230,201,123,82,65,3,3,717,6,10,10,6,4,0,0,36,425,549,359,239,227,46,7,1840,35,113,101,77,85,24,4,435
POA2431,0,4,6,0,0,0,0,10,0,0,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,0,12,3,0,6,5,0,0,0,9,0,0,0,0,0,0,0,0,0,6,7,7,4,0,0,31,12,4,12,5,12,3,0,40,3,17,13,3,8,0,0,44,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,6,13,17,29,10,23,3,0,93,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,13,21,32,10,23,3,0,104,34,19,11,0,3,0,0,70,0,0,0,0,0,0,0,0,50,43,41,7,29,3,0,170,12,8,9,5,15,6,0,47
POA2439,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,8,0,0,16,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,3,9,6,5,0,0,21,0,9,9,6,9,0,0,39,3,6,5,9,10,7,0,37,4,0,0,0,0,0,0,10,0,3,3,0,0,0,0,3,10,17,17,20,14,10,0,86,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,3,3,0,0,0,0,12,16,21,15,18,19,8,0,97,24,21,11,3,7,0,0,67,4,0,6,0,0,0,0,5,40,35,33,21,25,8,0,166,3,5,11,11,14,0,0,51
POA2440,8,13,10,12,16,0,0,59,0,9,11,8,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,14,18,23,0,0,89,3,3,6,3,0,0,0,15,0,0,0,0,0,0,0,4,5,3,6,3,5,0,0,21,12,19,22,19,28,0,0,110,12,22,19,12,8,0,0,74,0,4,3,0,0,0,0,13,27,51,41,38,39,0,0,194,26,63,47,47,65,7,0,255,58,108,75,45,45,3,4,348,13,6,14,7,10,3,0,51,0,5,4,0,0,0,0,18,99,188,142,98,122,22,7,676,6,15,12,10,11,0,0,48,10,9,5,8,0,0,0,33,20,28,16,15,8,0,0,82,116,217,160,112,131,22,7,758,193,178,95,61,55,4,4,595,10,4,5,0,3,0,0,21,319,400,259,173,193,29,8,1377,33,76,58,56,81,11,4,311
POA2441,0,5,5,6,0,0,0,16,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,6,4,0,4,28,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,3,12,4,5,11,4,4,33,3,0,3,3,3,0,0,25,6,23,14,7,7,0,0,58,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,32,16,15,14,4,0,95,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,5,16,34,16,15,19,4,0,100,17,15,5,3,3,0,0,45,0,5,0,0,0,0,0,9,30,47,24,25,20,4,0,152,11,11,8,10,5,0,0,45
POA2443,0,0,8,3,10,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,12,0,0,25,3,3,5,4,0,5,0,18,0,0,0,0,0,0,0,0,5,0,6,7,18,5,0,44,0,9,10,12,14,0,0,47,11,33,25,18,18,4,0,111,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,41,34,25,35,8,4,157,4,4,0,0,3,0,0,11,4,0,0,0,0,0,0,7,9,5,0,0,5,0,0,16,14,50,39,25,35,7,4,179,25,34,23,8,11,0,5,97,0,0,4,0,0,0,0,4,44,83,53,34,43,10,6,275,0,9,17,13,21,0,0,68
POA2444,10,15,32,27,28,11,7,117,3,12,18,13,10,4,0,54,0,0,0,0,3,0,0,6,0,4,3,0,0,0,0,6,12,28,49,38,38,12,7,179,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,7,12,30,53,38,38,11,9,185,8,25,22,14,13,3,0,77,0,6,0,0,0,0,0,8,18,55,75,53,51,17,9,276,37,102,98,93,131,18,9,490,100,196,125,110,110,15,0,660,20,8,8,6,9,0,0,51,5,7,4,3,0,0,0,17,164,307,238,207,251,38,15,1219,3,3,8,8,0,0,0,22,22,12,8,7,12,0,0,71,23,19,18,19,10,0,0,89,179,326,259,228,264,37,14,1311,226,171,113,74,88,14,6,695,8,4,0,6,4,0,0,15,416,506,372,303,348,51,25,2026,53,115,127,118,152,27,14,607
POA2445,6,3,0,5,10,0,0,21,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,8,3,5,13,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,5,13,0,0,34,0,4,5,3,0,0,0,8,0,0,0,0,0,0,0,0,10,12,8,12,11,0,0,43,6,9,14,9,15,0,0,57,8,27,20,13,12,0,0,84,8,0,4,0,0,0,0,13,0,0,0,0,0,0,0,4,24,37,39,23,37,7,0,158,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,24,42,38,23,37,7,0,166,9,26,16,4,8,0,0,61,0,0,0,0,0,0,0,0,28,60,51,25,42,6,0,222,16,14,19,8,19,0,0,79
POA2446,3,5,9,8,9,0,0,37,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,11,12,3,12,0,0,49,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,8,4,19,12,3,12,0,0,55,0,0,11,8,9,0,0,25,0,0,0,0,0,0,0,0,4,20,24,9,15,0,0,75,19,27,22,21,21,9,0,115,43,66,57,39,31,9,3,251,5,14,9,6,0,3,0,36,0,5,0,0,0,0,0,9,66,108,81,67,54,21,3,407,0,6,0,0,0,0,0,6,4,9,0,4,0,0,0,20,7,14,0,4,0,0,0,27,69,123,81,71,58,23,3,436,97,84,38,24,24,3,3,282,3,3,5,0,0,0,0,14,173,212,118,103,82,29,7,728,19,33,30,20,32,10,0,145
POA2447,0,10,0,0,4,0,0,11,3,4,4,0,5,0,0,16,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,5,18,7,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,17,5,0,8,0,0,34,4,4,6,8,0,0,0,25,0,0,0,0,0,0,0,0,5,20,10,13,8,0,0,54,7,14,17,14,15,4,0,63,15,32,19,16,18,5,0,103,4,6,3,0,0,0,0,9,4,0,0,0,0,0,0,12,28,51,42,29,31,10,0,187,0,0,0,3,0,0,0,4,0,0,5,0,0,0,0,10,3,0,0,3,4,0,0,17,32,54,45,33,31,10,0,200,43,43,16,11,9,0,0,116,0,0,0,0,0,0,0,4,72,93,60,45,42,6,0,325,3,18,13,18,17,4,0,79
POA2448,0,3,0,5,9,3,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,9,3,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,8,3,0,26,4,11,3,0,3,0,0,21,0,0,5,0,0,0,0,3,6,16,10,5,14,0,0,54,3,19,11,13,13,5,0,72,23,35,30,24,21,0,0,136,5,3,4,4,3,0,0,11,0,0,0,0,0,0,0,6,36,58,42,39,41,5,0,221,5,6,0,3,3,0,0,18,4,6,0,0,0,0,0,13,7,15,3,3,4,0,0,27,47,71,44,39,44,5,0,246,61,62,33,22,26,6,0,204,0,0,0,3,0,0,0,8,106,126,79,67,71,8,0,461,3,23,12,13,24,8,0,89
POA2449,0,0,0,0,5,0,0,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,4,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,4,3,3,10,0,0,14,0,0,4,0,4,0,0,9,7,8,10,3,3,0,0,35,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,7,10,12,6,11,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,7,3,0,0,0,15,10,15,16,10,11,4,0,68,18,20,6,10,7,0,0,64,3,3,4,0,0,0,0,14,37,36,26,21,19,4,0,145,0,0,4,0,3,0,0,18
POA2450,20,36,33,29,29,12,0,164,0,13,17,11,5,0,3,45,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,24,48,51,33,35,15,5,211,5,3,3,0,4,0,0,15,0,0,0,0,0,0,0,4,5,6,3,0,0,0,0,19,25,53,56,41,38,16,5,228,9,11,20,15,16,5,0,68,0,0,0,0,0,0,0,0,33,62,69,53,55,17,10,301,49,124,110,82,124,22,11,516,112,202,129,82,77,28,8,638,14,13,14,12,6,4,0,55,3,4,7,9,0,0,0,22,182,344,259,184,204,52,15,1234,7,6,10,11,10,0,0,48,14,19,17,5,7,0,0,59,16,28,26,15,18,0,0,107,196,371,281,197,221,49,20,1347,205,177,100,67,59,15,7,627,8,5,0,0,0,0,0,8,405,548,388,266,282,64,21,1980,64,158,149,112,150,41,12,686
POA2452,7,17,14,18,15,0,0,72,0,8,6,3,0,4,0,31,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,7,8,29,21,23,21,7,3,112,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,5,0,5,0,3,0,0,0,6,8,31,24,27,21,7,3,119,6,6,5,4,0,0,0,30,0,0,0,0,0,0,0,3,22,43,31,29,22,4,3,158,14,41,37,36,47,18,8,190,42,66,46,40,35,10,4,240,7,9,0,0,0,0,0,17,6,4,0,0,5,0,0,19,64,120,90,79,89,24,6,472,4,5,0,0,0,0,0,8,4,7,8,0,9,0,0,29,11,8,8,3,3,0,0,38,74,133,95,81,98,24,6,506,84,69,42,30,17,4,0,243,0,3,6,0,0,0,0,10,155,202,142,116,116,26,7,756,17,60,54,47,61,16,8,268
POA2453,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,0,17,3,0,9,5,3,0,0,17,4,8,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,4,3,0,0,43,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,14,19,7,3,0,0,48,4,14,4,0,0,0,0,23,3,0,0,0,0,0,0,3,11,26,20,7,4,7,0,73,3,0,8,4,0,0,0,21
POA2454,3,8,5,0,3,0,0,15,0,0,3,8,5,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,10,8,7,6,0,0,41,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,7,3,12,8,11,10,0,0,48,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,10,18,14,15,0,0,59,0,22,20,13,26,0,0,86,10,38,26,28,37,6,0,143,0,3,0,0,7,0,0,9,0,0,0,0,0,0,0,0,10,64,48,48,70,6,0,238,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,11,69,48,48,67,6,0,248,21,38,23,11,17,0,0,112,0,0,0,0,0,0,0,3,29,109,81,54,82,8,0,363,0,22,24,17,31,4,0,103
POA2455,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,10,5,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,7,3,5,3,4,0,0,21,0,11,9,5,4,0,0,32,8,13,5,4,0,0,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,25,12,17,14,0,0,81,0,3,0,0,0,0,0,6,0,3,5,0,0,0,0,4,0,5,5,0,0,0,0,11,14,31,15,17,14,0,0,93,16,14,11,4,11,0,0,53,0,0,0,0,0,0,0,0,31,44,30,21,24,0,0,146,5,10,10,8,4,0,0,39
POA2456,4,9,20,12,12,4,0,55,9,0,0,4,8,0,0,24,0,0,3,0,0,0,0,9,0,4,0,0,0,0,0,4,12,22,22,18,17,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,22,18,17,4,0,93,5,3,8,3,3,0,0,20,0,0,0,0,0,0,0,0,15,25,28,21,22,4,0,120,16,46,38,25,29,7,0,158,54,61,50,29,35,7,0,241,10,9,3,0,0,0,0,25,3,0,0,0,0,0,0,5,83,113,97,54,73,15,0,431,3,5,3,3,0,0,0,16,6,4,7,3,3,0,0,27,6,9,15,9,6,0,0,40,88,120,109,63,78,15,0,468,69,50,29,20,18,10,0,193,6,3,0,4,0,0,0,13,162,177,136,83,96,20,4,675,18,55,52,37,42,12,0,214
POA2460,19,22,22,13,25,3,0,96,0,6,12,11,7,0,0,43,0,3,5,0,0,0,0,9,3,0,0,0,0,0,0,3,22,32,32,26,30,3,0,148,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,10,0,11,5,0,0,0,0,20,29,38,39,30,32,3,0,171,18,23,11,12,12,0,0,82,0,0,0,0,0,0,0,4,45,65,54,44,38,9,3,254,37,85,67,44,57,9,0,292,86,147,92,57,60,4,0,447,8,13,11,7,5,0,0,42,0,5,0,0,0,0,0,8,130,237,170,109,125,18,5,793,0,13,8,6,11,0,0,33,6,12,6,0,3,0,0,33,7,24,16,7,9,0,0,68,136,262,184,118,138,17,4,860,194,196,116,76,71,5,0,659,4,9,7,3,0,0,0,32,339,470,311,195,208,26,4,1549,48,103,83,57,78,14,0,391
POA2462,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,18,0,5,3,4,0,0,0,14,3,3,5,3,0,0,0,21,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,4,10,7,12,6,4,3,0,39,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,10,11,18,9,4,3,0,46,10,13,8,5,6,0,0,43,0,0,0,0,0,0,0,0,17,22,22,16,8,0,0,87,0,3,5,4,3,0,0,15
