SA3_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
11002,168,92,111,105,145,149,156,67,20,1011,5,11,0,5,14,4,10,5,0,54,2768,1776,1531,1917,2895,3677,3939,2672,936,22121,21,5,52,25,8,8,7,0,0,126,20,5,10,16,5,9,3,0,0,55,4,0,5,0,4,10,0,0,0,18,9,0,6,3,5,4,0,0,0,21,0,0,5,6,3,6,3,0,0,26,5,17,18,12,20,22,11,5,0,106,12,22,28,17,28,29,13,0,0,152,2895,1580,1572,1249,1185,1394,1176,434,114,11594,876,455,482,500,570,603,565,326,123,4498,6610,3856,3694,3746,4723,5768,5731,3436,1176,38731
11003,164,69,64,59,56,53,44,19,5,528,0,3,0,0,4,3,0,0,0,8,2351,1349,1381,1448,1897,2287,1800,1097,358,13971,12,4,40,19,4,3,3,0,0,91,6,3,17,13,4,7,3,0,0,48,0,0,0,0,3,0,0,0,0,4,8,3,10,0,7,7,0,0,0,39,0,0,10,0,0,0,0,0,0,14,3,3,11,9,6,7,0,0,0,35,14,15,29,10,6,7,0,0,0,87,1786,909,1148,811,589,585,305,99,35,6261,879,492,542,506,548,573,373,184,65,4160,5062,2772,3175,2839,3066,3474,2482,1386,457,24713
11004,384,202,202,232,207,198,171,89,19,1705,5,3,6,9,6,6,10,4,4,49,7835,4572,4266,5256,6427,7361,6898,4561,1715,48890,114,36,264,114,18,14,8,0,0,569,95,29,114,71,29,6,3,0,0,352,0,0,0,7,0,3,0,0,0,15,21,7,7,5,6,3,0,0,0,55,42,10,96,38,4,4,0,0,0,185,31,36,43,40,40,22,5,9,0,225,88,47,150,90,48,31,7,9,0,458,7418,4048,4633,3218,2518,2160,1544,636,170,26347,1513,899,1018,908,837,811,731,500,257,7468,17124,9671,10560,9762,9937,10440,9223,5713,2144,84579
11101,578,361,328,379,448,407,288,132,55,2970,45,16,6,31,25,17,25,10,3,180,8454,5725,4455,6512,8723,9769,9783,6567,2721,62727,122,50,158,127,73,46,31,23,3,635,128,40,73,99,43,15,22,9,0,438,18,7,11,12,13,4,12,4,3,90,3,5,3,0,4,0,0,0,0,18,32,6,55,28,3,6,4,7,4,147,22,58,61,60,57,37,29,5,4,345,62,71,117,84,69,46,35,10,3,513,12972,7538,8229,7831,6454,5512,3881,1819,555,54780,1079,678,782,791,727,725,738,581,319,6416,22921,14174,13956,15650,16282,16266,14591,9036,3617,126496
11102,450,269,283,289,308,359,292,133,48,2433,85,43,22,34,45,31,42,17,8,333,5767,3897,3319,4245,5682,6607,6944,4546,1918,42932,140,37,111,144,44,24,16,5,3,530,128,27,66,95,36,10,12,7,0,380,0,4,0,0,5,9,9,5,0,33,8,4,0,4,4,0,0,0,0,20,29,5,20,21,3,0,3,0,0,82,7,16,31,33,41,28,25,9,0,190,43,29,53,61,41,27,25,13,0,291,8265,5007,5804,4539,3728,3468,2674,1333,403,35227,883,511,566,571,524,553,611,478,289,4995,15291,9565,10014,9773,10181,10800,10368,6413,2625,85022
11103,964,594,647,693,550,494,361,169,57,4522,11,12,23,14,15,30,23,18,4,137,10763,8547,7679,8816,10904,11801,10750,7146,3286,79687,328,247,605,356,169,92,53,21,6,1883,889,414,708,514,175,87,43,24,3,2857,24,21,28,19,24,15,20,8,0,156,8,4,10,6,5,3,0,0,0,41,56,32,146,63,12,15,5,8,8,326,27,96,107,92,82,78,34,6,3,531,97,136,266,161,98,92,34,19,8,898,15701,13763,16654,11521,8842,6991,4660,1883,687,80711,1441,1767,1715,1351,1195,1078,997,723,637,10907,29411,25129,28022,23119,21725,20370,16713,9872,4635,179000
11201,248,139,129,184,203,237,235,84,34,1490,3,9,11,5,13,15,14,4,3,86,3872,2384,1991,2898,4379,5560,6153,4021,1871,33133,43,21,73,59,37,48,24,3,0,311,28,3,25,28,22,11,14,0,0,132,122,48,38,82,92,49,43,18,0,498,8,8,7,4,4,4,4,0,0,42,28,10,41,29,0,16,10,7,6,152,30,24,46,70,98,65,56,14,4,414,64,48,93,107,100,90,68,24,6,605,8586,4602,6112,6392,5778,5409,4548,1473,418,43316,1379,823,1098,1189,1132,1130,1027,441,291,8507,14188,7984,9561,10956,11801,12569,12094,6029,2598,87772
11202,410,210,161,217,232,264,231,93,24,1837,60,40,21,40,18,25,30,12,5,258,4366,3029,2444,3140,4393,5892,5535,3365,1389,33548,28,24,64,40,17,14,21,5,0,221,45,15,34,52,17,9,7,3,0,178,12,4,3,6,9,4,11,4,0,65,3,4,4,0,9,8,3,0,0,32,39,14,43,21,5,3,12,6,0,146,40,33,58,86,117,93,60,10,3,498,81,47,108,105,132,108,76,17,3,672,6519,3846,3813,3562,3634,3748,2871,849,234,29074,1455,817,807,850,913,984,863,461,266,7430,12550,7813,7335,7875,9265,10913,9529,4723,1893,71896
11203,416,188,181,273,254,313,308,115,44,2092,9,3,5,6,13,10,19,0,7,71,5616,3346,2608,4187,5516,7412,8093,5746,2566,45087,145,62,141,107,86,96,74,15,0,722,17,6,15,17,22,9,17,3,0,105,26,9,5,22,11,17,28,13,3,138,0,3,4,3,6,4,0,0,0,29,53,30,87,53,19,13,20,7,3,289,28,27,47,65,54,69,56,15,3,361,83,64,133,123,86,86,78,22,8,680,8703,4850,5002,5489,5129,5101,4177,1804,611,40868,1423,803,876,1039,1068,1109,1009,833,641,8805,16084,9217,8868,11161,12115,14018,13616,8467,3844,97392
11301,206,108,126,103,94,94,74,26,12,846,4,0,0,0,4,9,4,0,3,22,5224,3301,3058,3135,3921,4463,3522,2311,1066,30000,257,88,409,367,206,126,23,0,0,1476,221,95,228,156,109,58,15,8,0,888,5,0,0,3,3,0,0,0,0,14,4,0,0,0,0,0,0,0,0,10,239,114,266,217,107,107,66,17,4,1126,11,8,12,24,21,11,6,0,0,97,256,130,282,234,132,116,66,17,4,1228,2901,1758,1975,1371,1181,966,583,243,74,11056,924,548,658,560,583,524,438,252,133,4614,9815,5937,6694,5889,6178,6275,4660,2832,1286,49559
11302,47,29,24,40,44,41,28,12,0,274,0,0,0,0,0,0,5,0,0,6,1294,737,641,868,1111,1528,1381,869,305,8732,21,0,16,16,4,0,0,0,0,67,3,0,3,5,5,5,0,0,0,30,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,4,0,7,0,0,0,0,0,0,11,0,3,0,3,9,4,3,4,0,31,10,7,8,10,9,4,0,4,0,56,1144,599,591,556,508,468,382,143,34,4421,264,140,188,201,187,205,151,133,60,1531,2752,1483,1469,1689,1845,2223,1919,1150,398,14931
11303,414,243,247,269,204,204,177,85,25,1864,3,4,0,3,3,10,7,5,0,31,9809,6402,5544,6164,7299,8396,7894,4953,2083,58555,189,73,269,190,66,21,11,6,0,819,220,63,153,151,67,30,10,0,0,701,4,7,0,0,4,3,0,3,5,25,0,4,3,0,0,9,0,0,0,22,51,24,107,53,7,0,0,0,0,243,301,233,190,132,103,56,32,9,5,1068,350,257,305,184,116,67,39,9,5,1327,7480,5062,5327,3639,2789,2535,1739,632,197,29391,1297,1159,1106,1017,911,823,723,498,279,7812,19434,13069,12801,11477,11324,11928,10453,6117,2566,99169
11401,420,228,218,291,258,377,361,165,50,2363,0,8,0,4,6,7,15,13,0,50,5776,3489,3165,4166,5887,9065,10885,6973,2624,52028,119,25,200,117,36,19,19,4,0,537,76,27,64,76,26,21,21,12,0,311,13,4,8,8,16,13,34,20,7,121,6,9,5,5,9,0,0,0,0,35,31,0,23,23,0,0,4,0,0,97,26,39,58,61,59,58,31,11,4,353,69,49,90,95,71,59,43,11,4,483,9714,5572,6188,5379,5027,5640,4903,2091,579,45088,1453,950,1181,1120,1037,1090,1062,680,292,8868,17311,10200,11007,11112,12278,16036,17051,9819,3504,108328
11402,226,137,114,154,197,170,186,116,21,1315,4,12,4,6,13,17,5,14,7,77,3871,2357,1817,2410,3700,4218,4821,3558,1160,27908,138,44,282,150,37,20,7,6,0,695,73,14,45,46,26,16,4,0,0,232,12,10,6,20,14,20,56,22,0,161,4,0,6,0,0,0,0,0,0,4,37,8,50,25,4,3,0,0,0,124,10,18,23,22,26,33,23,15,3,168,49,25,70,51,28,36,24,15,3,295,4059,2312,2182,2229,2454,2417,2297,1171,324,19436,533,314,273,337,409,445,497,381,272,3453,8788,5109,4741,5335,6739,7240,7792,5175,1765,52678
11501,779,543,480,631,593,550,381,150,72,4178,17,23,11,8,25,15,11,13,5,139,13097,9977,5502,8574,11473,10456,9219,6032,2452,76790,3141,1341,942,3234,1900,1060,718,269,85,12698,1563,724,573,1252,712,470,325,134,25,5774,32,10,23,22,25,29,23,8,6,173,0,0,0,0,0,0,0,0,0,5,370,214,228,329,252,189,119,62,25,1797,162,108,121,224,152,167,108,54,14,1105,536,323,353,550,405,362,226,118,36,2898,9890,6063,5203,7604,5593,4688,3693,1261,425,44414,1205,686,673,886,704,623,560,476,508,6321,30207,19638,13800,23147,21822,18612,15426,8512,3603,154767
11502,137,103,68,89,116,117,70,43,15,764,10,0,0,3,4,6,6,3,0,37,2963,2335,1187,1552,2674,2531,2039,1492,580,17354,79,52,16,76,89,20,9,6,0,360,88,50,31,62,44,19,10,7,0,324,3,5,0,4,4,6,4,4,0,29,0,0,0,0,0,0,0,0,0,0,23,15,11,21,14,17,9,0,0,107,16,14,8,14,18,14,13,5,0,113,45,28,18,37,36,31,18,6,0,222,1487,1146,824,952,1130,1038,803,340,109,7838,263,156,128,163,198,169,127,85,38,1323,4995,3824,2239,2925,4291,3894,3071,1945,729,27914
11503,89,49,67,63,66,78,73,17,0,497,4,0,6,3,0,0,6,0,0,19,2495,1698,1267,1493,2226,2281,1705,853,242,14257,0,3,12,8,4,12,0,0,0,45,13,7,9,13,8,8,3,3,0,57,5,0,0,0,0,8,8,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,8,3,5,7,0,0,0,21,11,7,9,11,10,11,6,6,0,73,16,12,10,11,18,16,6,8,0,97,1985,1357,1283,1133,1290,1108,639,253,46,9083,223,149,174,161,180,195,133,84,21,1322,4738,3235,2781,2830,3753,3650,2518,1193,307,25006
11504,354,195,215,273,203,143,76,17,6,1479,0,3,3,0,5,9,3,3,0,22,6753,4086,3145,4425,4765,3158,2161,1072,234,29805,1356,320,534,1488,476,216,131,46,11,4587,1105,385,367,813,342,178,79,25,8,3307,6,0,10,8,10,7,10,0,0,51,0,0,0,0,0,0,0,0,0,4,325,100,177,287,98,66,61,16,5,1134,53,35,48,61,31,48,19,3,0,297,373,132,230,343,134,112,77,20,5,1437,3663,1989,2292,2503,1707,974,540,184,34,13890,545,246,336,415,264,197,172,101,86,2372,14027,7272,7062,10322,7894,4983,3267,1470,389,56682
11601,1044,662,653,702,540,494,286,98,31,4511,22,11,17,22,10,17,14,3,3,122,11205,7760,7159,8621,9091,8938,8082,4263,1719,66840,4869,2056,3767,4998,1832,1070,624,246,54,19513,2355,1236,1465,1520,888,724,405,147,21,8753,13,7,5,12,13,9,10,10,0,68,4,0,3,0,4,3,0,0,0,8,1610,1279,2960,1292,335,217,139,40,5,7873,144,105,125,173,111,94,55,20,5,832,1759,1384,3085,1460,450,315,189,61,14,8715,5398,3980,4760,3839,3072,2790,1593,619,183,26235,1984,1303,1837,1506,1059,819,595,360,205,9675,27951,17965,22535,22493,16835,15037,11781,5792,2220,142602
11602,974,631,622,733,551,382,189,61,17,4150,29,21,10,12,24,9,0,0,0,106,13294,7684,7321,9628,8629,6150,4293,1916,520,59430,8300,1855,3754,8797,2425,1123,737,169,30,27195,2928,1127,1371,2102,933,598,327,108,12,9511,5,3,11,12,14,6,10,8,0,73,3,3,0,4,0,0,0,0,0,15,2309,1025,1600,1915,780,440,330,122,26,8551,184,86,137,248,103,91,43,19,5,902,2493,1107,1741,2164,880,533,372,140,30,9464,6536,3882,5178,4402,2833,1619,838,255,58,25605,1742,1014,1586,1716,892,479,309,135,47,7933,35969,17003,21381,29706,17173,10885,7138,2801,727,142771
11603,1340,844,852,636,534,476,280,71,25,5067,24,14,15,19,14,19,10,0,0,118,11212,8183,7191,7107,7958,8020,5954,2925,987,59528,1750,660,1026,1741,810,517,272,116,13,6899,4621,1823,1927,2482,1343,837,465,161,35,13689,0,0,6,4,6,4,6,0,0,22,6,4,0,0,4,0,0,0,0,14,574,155,446,452,117,62,56,12,3,1889,61,52,83,62,42,44,22,11,0,382,646,209,533,516,162,110,75,23,8,2293,6031,3811,3852,2585,2387,1729,879,369,78,21723,2696,1426,1601,1406,1070,785,552,332,266,10128,27163,16233,16308,16127,13940,12177,8326,3950,1395,115629
11701,238,249,422,268,182,124,67,47,9,1602,8,0,0,3,5,5,4,0,0,22,4404,3423,4942,4048,3810,2971,2422,1810,580,28410,181,202,466,260,97,69,61,20,5,1362,592,417,641,545,361,286,161,72,12,3089,189,124,99,126,149,136,115,57,13,1014,0,0,3,0,0,0,0,0,0,3,11,20,35,17,3,12,8,0,7,105,10,20,49,23,25,16,14,3,0,161,20,39,85,40,27,27,16,3,7,274,2707,2788,5538,2797,1606,1227,647,227,79,17610,571,583,1059,618,369,336,235,170,134,4074,8879,7979,13753,9023,6713,5287,3857,2435,844,58771
11702,105,65,136,135,115,67,56,50,13,744,0,7,6,0,4,0,4,0,0,23,2204,1391,2384,2484,2674,2292,1893,1644,745,17706,81,76,185,138,60,17,28,8,0,601,134,114,199,165,116,106,103,40,4,986,52,33,81,51,49,26,15,0,0,305,3,4,0,5,8,0,0,0,0,20,3,4,20,6,0,0,0,0,0,36,17,38,65,52,41,27,21,6,3,265,24,45,85,63,46,27,22,6,3,322,4222,3437,8077,5580,3867,2281,1242,338,89,29134,377,410,821,572,482,369,206,156,72,3467,7269,5687,12192,9449,7633,5489,3798,2296,958,54771
11703,261,569,1335,759,357,298,205,86,30,3898,0,10,19,20,22,21,11,8,4,113,4666,5661,14881,10364,7573,6733,5054,2885,1005,58818,227,645,1669,767,198,132,95,32,4,3772,350,445,1338,740,291,180,137,55,10,3555,210,161,518,336,212,221,294,174,90,2209,13,8,9,7,5,4,0,0,0,53,12,41,119,64,10,9,3,0,0,253,50,122,275,217,106,77,52,14,0,921,69,174,405,284,126,92,58,21,0,1229,9295,16251,39959,21224,11978,8733,5182,1955,545,115114,1335,2605,5992,3453,2044,1585,1130,639,325,19101,16676,27656,69874,40690,23759,18517,12566,5990,2059,217795
11801,163,101,292,247,165,133,104,57,18,1287,3,5,8,8,7,5,9,0,0,43,6301,3938,7411,6469,6316,5074,4113,3203,1401,44223,84,53,131,170,80,56,35,38,9,656,85,53,141,143,90,45,30,19,0,604,3458,2025,1787,2028,2257,2260,2662,1568,645,18677,0,0,0,4,0,0,0,0,0,4,9,3,13,22,12,9,3,5,0,71,29,18,60,70,49,34,22,14,0,291,41,22,73,87,60,42,28,13,0,365,8027,5287,13916,8892,6364,4286,2827,1386,405,51393,1239,895,2050,1476,1090,819,734,644,692,9638,19353,12343,25763,19641,16564,12806,10595,6941,3169,127167
11802,279,245,399,332,276,250,173,90,12,2054,3,4,0,3,4,7,8,3,0,46,9536,6684,8584,8218,8605,7464,5981,4531,2172,61776,175,323,486,276,124,88,63,49,8,1591,263,366,439,307,180,169,106,45,7,1888,1148,663,440,708,844,604,558,375,122,5468,3,3,0,3,4,0,0,0,0,24,22,8,32,29,11,15,4,3,0,137,30,39,80,90,51,24,33,5,5,356,58,52,116,127,67,46,38,13,9,513,8029,6602,11974,8557,5971,4330,2756,1176,367,49767,1282,1159,2027,1606,1193,939,750,574,630,10174,20665,16173,24573,20345,17462,14078,10662,6904,3371,134243
11901,827,620,589,654,660,562,381,177,72,4550,61,23,36,34,21,37,16,19,13,250,13216,9543,8444,9347,10693,10793,8857,5903,2824,79623,423,318,522,446,289,206,156,46,25,2429,15484,7575,7558,7185,4512,3049,1680,590,121,47750,5,5,6,11,9,10,8,6,0,64,0,0,0,4,3,0,0,0,0,3,107,81,128,93,45,58,36,13,3,570,124,93,87,127,85,97,66,29,3,704,230,178,210,223,138,153,104,47,9,1279,5274,4140,5352,3970,3199,3545,2145,846,385,28846,3377,1929,2221,2013,1608,1315,999,688,639,14785,39298,24948,25748,24733,22470,21148,15133,8555,4204,186245
11902,538,370,456,446,407,354,227,130,42,2969,4,7,9,7,13,5,6,0,0,45,9360,6692,6512,7208,8612,7619,6126,4896,2048,59068,682,963,1592,819,301,219,129,57,7,4778,9540,4218,6530,5386,2908,1803,1040,359,76,31853,17,9,12,20,21,15,14,4,6,116,0,4,0,0,3,3,0,0,0,10,72,35,86,66,29,14,10,4,0,321,37,41,46,64,59,37,35,16,7,348,107,84,133,130,86,59,45,23,10,674,3884,3280,4740,3825,3520,3338,1932,667,312,25497,2044,1416,2184,1709,1285,1170,715,602,559,11691,26255,17365,22847,20265,17935,15525,10845,6904,3146,141091
11903,616,428,496,552,519,461,362,170,65,3663,22,13,30,8,18,25,33,12,3,173,9764,7240,6090,7175,8836,8327,6863,4781,2281,61361,757,2146,3458,955,301,182,129,71,29,8025,1724,984,1141,1011,661,456,283,137,26,6421,19,11,14,21,27,27,30,14,4,162,6,0,0,0,0,0,0,0,0,7,26,26,40,32,20,14,7,0,0,159,30,27,48,57,66,40,31,12,6,321,59,53,89,92,83,59,33,11,8,489,6803,5121,6910,6094,4625,5406,3749,1470,615,40793,1280,958,1311,984,850,809,636,519,558,7906,20978,17064,20122,17504,16367,16396,12476,7320,3652,131869
11904,596,458,831,748,636,522,460,247,101,4599,6,3,8,10,12,15,9,3,4,62,10045,7048,8958,9202,9925,8753,7573,5718,2586,69812,1270,1858,3357,1625,394,199,134,58,13,8901,3523,2129,2773,2200,1398,1027,572,210,48,13879,41,22,41,43,49,34,55,28,10,308,0,0,3,0,0,0,0,0,0,12,31,26,66,47,20,15,9,4,0,217,32,29,106,86,73,62,39,17,0,444,61,58,178,133,94,78,39,13,0,667,5320,4158,8812,5836,3829,3873,2490,975,416,35714,1553,1137,2232,1585,1099,937,728,636,650,10544,22260,17018,27756,21936,17552,15671,12090,7835,3801,145918
12001,230,162,297,310,197,180,116,56,14,1563,3,0,4,7,4,9,7,4,3,43,7532,4627,5008,6130,6950,6234,5070,3473,1599,46637,430,290,674,606,204,128,115,68,16,2529,370,175,393,381,182,116,68,48,14,1757,19,8,12,27,21,27,29,28,3,173,0,0,0,0,0,0,0,0,0,3,26,14,43,38,13,7,8,6,0,153,40,26,28,74,42,42,33,11,0,288,62,42,70,106,60,47,39,14,0,443,4664,3005,6296,4756,3301,2856,2018,716,208,27823,679,473,914,714,497,419,394,276,335,4702,13934,8792,13918,13357,11596,10156,8028,4718,2206,86706
12002,87,39,103,123,73,75,66,26,9,599,4,0,0,4,3,7,4,3,0,34,3767,1695,2128,3336,3645,2837,2110,1280,533,21335,61,22,99,99,52,19,15,12,0,380,55,29,85,78,47,23,17,6,3,350,44,30,35,50,51,55,58,20,7,347,0,0,3,0,0,0,0,0,0,7,6,0,15,12,9,3,0,0,0,45,17,17,38,41,33,23,24,8,0,202,21,23,56,52,39,26,27,8,0,248,5508,2892,4993,5282,4478,3045,2363,835,155,29545,478,274,519,558,470,360,302,179,124,3251,10010,5018,8025,9681,8959,6508,5001,2373,827,56398
12003,409,370,704,482,391,368,232,137,100,3189,12,20,9,10,19,9,7,4,0,91,8658,6721,8286,7578,8671,8042,6412,4986,2736,62083,2123,4322,5637,2580,831,608,452,216,113,16880,986,518,1082,787,394,264,180,72,16,4308,33,18,59,55,26,33,26,7,12,283,4,6,5,6,3,0,0,0,0,18,51,46,121,55,27,14,17,7,0,355,47,80,159,116,81,56,37,21,0,600,104,133,282,177,113,69,52,28,5,970,8132,7883,15038,9156,6542,5838,3455,1179,481,57701,1222,1457,2528,1447,991,828,615,492,443,10027,21850,22178,35218,23438,18782,16938,11976,7317,3968,161666
12101,341,196,382,415,285,259,216,108,60,2260,3,8,0,6,9,12,7,5,10,54,8900,5046,4587,6928,7517,5967,4649,3245,1644,48487,969,347,912,1320,355,134,97,39,11,4182,347,142,330,411,151,99,80,24,6,1596,156,83,86,143,146,144,200,112,59,1126,0,0,0,0,0,0,0,0,0,3,47,9,68,71,14,16,13,10,0,248,53,55,86,122,88,83,59,18,6,567,106,68,156,186,104,99,72,24,6,819,9711,5750,8827,9059,6516,4751,3661,1534,540,50354,1103,565,1028,1088,769,565,485,328,371,6307,21710,12291,16714,20266,16302,12293,9709,5474,2698,117456
12102,460,281,264,393,350,337,189,98,39,2411,7,8,3,8,11,9,20,7,3,75,6646,4075,2918,4847,5969,5185,4053,2889,1223,37806,1500,584,1270,1750,484,246,145,72,20,6071,430,147,232,473,166,115,92,33,9,1702,63,33,13,48,64,38,35,26,19,340,0,0,0,0,0,0,0,0,0,0,109,32,99,106,25,24,5,6,4,409,60,38,56,68,68,40,33,19,7,390,166,74,157,175,100,62,38,19,10,801,7388,4391,4243,5770,4855,3561,2517,1005,318,34049,759,420,448,642,517,369,374,277,229,4030,17218,9885,9608,14347,12630,9934,7551,4421,1864,87455
12103,521,275,248,376,420,339,221,152,66,2617,12,7,6,11,16,18,14,18,3,108,9614,6977,2891,5541,8977,7477,6025,5236,2741,55482,706,284,241,747,461,288,166,95,20,3004,265,111,151,332,159,114,91,32,10,1251,527,411,140,280,387,448,417,212,95,2915,0,0,0,0,0,0,0,0,0,0,95,66,65,91,87,64,46,19,6,546,79,51,42,97,88,85,70,38,14,561,175,119,110,186,175,149,115,54,17,1104,11525,7348,5014,7819,7243,5671,4012,1957,764,51346,1026,657,436,696,714,588,489,405,443,5449,24203,16127,9353,16477,18869,15276,11737,8166,4145,124357
12104,150,82,314,281,204,170,137,86,25,1448,8,0,5,10,10,12,8,8,4,54,5616,3195,5040,5722,5825,5418,4915,3622,1357,40714,293,178,582,528,156,88,58,39,13,1954,116,38,174,189,67,56,26,26,0,686,89,41,128,108,101,124,190,93,54,924,0,0,0,0,0,0,0,0,0,6,29,11,31,37,8,14,11,3,0,145,22,29,75,74,41,49,31,11,4,341,52,35,111,113,51,64,41,22,8,491,6027,4236,9262,7239,5516,4314,3432,1704,459,42197,735,461,1015,954,711,669,522,445,216,5728,13063,8290,16661,15371,12805,11013,9397,6039,2136,94778
12201,109,57,98,93,79,79,52,28,3,608,0,0,3,3,6,4,3,0,0,26,3235,1881,1785,2372,3001,2713,2039,1525,647,19197,22,18,31,37,12,15,6,5,0,147,20,22,19,32,22,20,14,0,0,147,16,13,19,27,25,29,25,16,7,177,0,0,0,0,0,0,0,0,0,3,14,4,4,14,10,3,0,0,0,48,6,3,16,20,16,12,15,0,7,96,22,5,21,32,31,18,18,0,7,149,3997,2261,3727,3478,2996,2199,1249,642,189,20741,388,207,367,375,314,252,150,109,43,2213,7720,4436,6026,6425,6487,5325,3560,2303,891,43173
12202,245,141,99,143,164,209,120,64,25,1205,0,0,0,4,4,4,6,4,3,21,4712,3125,1619,2885,4471,4675,4210,3083,1177,29954,25,16,38,25,23,15,12,0,0,162,28,22,6,29,24,19,3,3,0,143,33,19,12,23,37,29,34,21,9,205,0,0,0,0,0,0,0,0,0,0,14,8,19,12,7,5,5,0,0,67,9,8,18,34,35,27,17,6,0,154,24,12,37,41,34,37,21,9,0,224,6033,3696,2815,3580,4186,3815,2829,1320,388,28665,550,367,298,396,469,451,421,376,293,3627,11443,7286,4876,7057,9358,9157,7609,4831,1863,63482
