SA3_CODE_2021,C16_F_65_69_Tot_LF,C16_F_65_69_Not_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Not_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75over_Em_FT,C16_F_75over_Em_PT,C16_F_75over_Emp_A_fr_wo,C16_F_75over_Em_Hou_wor_ns,C16_F_75over_Em_Tot,C16_F_75over_Unem_Lo_ft_wor,C16_F_75over_Unem_Lo_pt_wor,C16_F_75over_Unem_Tot,C16_F_75over_Tot_LF,C16_F_75over_N_lab_forc,C16_F_75over_LF_NS,C16_F_75over_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS,C16_F_Tot_Em_Tot,C16_F_Tot_Unem_Look_FT,C16_F_Tot_Unem_Look_PT,C16_F_Tot_Unem_Tot,C16_F_Tot_Tot_labo_for,C16_F_Tot_Not_LF,C16_F_Tot_LF_NS,C16_F_Tot_Tot,C21_F_15_19_Em_FT,C21_F_15_19_Em_PT,C21_F_15_19_Em_AFW,C21_F_15_19_Em_Hrs_NS,C21_F_15_19_Em_Tot,C21_F_15_19_Unem_Look_FT,C21_F_15_19_Unem_Look_PT,C21_F_15_19_Unem_Tot,C21_F_15_19_Tot_LF,C21_F_15_19_Not_LF,C21_F_15_19_LF_NS,C21_F_15_19_Tot,C21_F_20_24_Em_FT,C21_F_20_24_Em_PT,C21_F_20_24_Em_AFW,C21_F_20_24_Em_Hrs_NS,C21_F_20_24_Em_Tot,C21_F_20_24_Unem_Look_FT,C21_F_20_24_Unem_Look_PT,C21_F_20_24_Unem_Tot,C21_F_20_24_Tot_LF,C21_F_20_24_Not_LF,C21_F_20_24_LF_NS,C21_F_20_24_Tot,C21_F_25_29_Em_FT,C21_F_25_29_Em_PT,C21_F_25_29_Em_AFW,C21_F_25_29_Em_Hrs_NS,C21_F_25_29_Em_Tot,C21_F_25_29_Unem_Look_FT,C21_F_25_29_Unem_Look_PT,C21_F_25_29_Unem_Tot,C21_F_25_29_Tot_LF,C21_F_25_29_Not_LF,C21_F_25_29_LF_NS,C21_F_25_29_Tot,C21_F_30_34_Em_FT,C21_F_30_34_Em_PT,C21_F_30_34_Em_AFW,C21_F_30_34_Em_Hrs_NS,C21_F_30_34_Em_Tot,C21_F_30_34_Unem_Look_FT,C21_F_30_34_Unem_Look_PT,C21_F_30_34_Unem_Tot,C21_F_30_34_Tot_LF,C21_F_30_34_Not_LF,C21_F_30_34_LF_NS,C21_F_30_34_Tot,C21_F_35_39_Em_FT,C21_F_35_39_Em_PT,C21_F_35_39_Em_AFW,C21_F_35_39_Em_Hrs_NS,C21_F_35_39_Em_Tot,C21_F_35_39_Unem_Look_FT,C21_F_35_39_Unem_Look_PT,C21_F_35_39_Unem_Tot,C21_F_35_39_Tot_LF,C21_F_35_39_Not_LF,C21_F_35_39_LF_NS,C21_F_35_39_Tot,C21_F_40_44_Em_FT,C21_F_40_44_Em_PT,C21_F_40_44_Em_AFW,C21_F_40_44_Em_Hrs_NS,C21_F_40_44_Em_Tot,C21_F_40_44_Unem_Look_FT,C21_F_40_44_Unem_Look_PT,C21_F_40_44_Unem_Tot,C21_F_40_44_Tot_LF,C21_F_40_44_Not_LF,C21_F_40_44_LF_NS,C21_F_40_44_Tot,C21_F_45_49_Em_FT,C21_F_45_49_Em_PT,C21_F_45_49_Em_AFW,C21_F_45_49_Em_Hrs_NS,C21_F_45_49_Em_Tot,C21_F_45_49_Unem_Look_FT,C21_F_45_49_Unem_Look_PT,C21_F_45_49_Unem_Tot,C21_F_45_49_Tot_LF,C21_F_45_49_Not_LF,C21_F_45_49_LF_NS,C21_F_45_49_Tot,C21_F_50_54_Em_FT,C21_F_50_54_Em_PT,C21_F_50_54_Em_AFW,C21_F_50_54_Em_Hrs_NS,C21_F_50_54_Em_Tot,C21_F_50_54_Unem_Look_FT,C21_F_50_54_Unem_Look_PT,C21_F_50_54_Unem_Tot,C21_F_50_54_Tot_LF,C21_F_50_54_Not_LF,C21_F_50_54_LF_NS,C21_F_50_54_Tot,C21_F_55_59_Em_FT,C21_F_55_59_Em_PT,C21_F_55_59_Em_AFW,C21_F_55_59_Em_Hrs_NS,C21_F_55_59_Em_Tot,C21_F_55_59_Unem_Look_FT,C21_F_55_59_Unem_Look_PT,C21_F_55_59_Unem_Tot,C21_F_55_59_Tot_LF,C21_F_55_59_Not_LF,C21_F_55_59_LF_NS,C21_F_55_59_Tot,C21_F_60_64_Em_FT,C21_F_60_64_Em_PT,C21_F_60_64_Em_AFW,C21_F_60_64_Em_Hrs_NS,C21_F_60_64_Em_Tot,C21_F_60_64_Unem_Look_FT,C21_F_60_64_Unem_Look_PT,C21_F_60_64_Unem_Tot,C21_F_60_64_Tot_LF,C21_F_60_64_Not_LF,C21_F_60_64_LF_NS,C21_F_60_64_Tot,C21_F_65_69_Em_FT,C21_F_65_69_Em_PT,C21_F_65_69_Em_AFW,C21_F_65_69_Em_Hrs_NS,C21_F_65_69_Em_Tot,C21_F_65_69_Unem_Look_FT,C21_F_65_69_Unem_Look_PT,C21_F_65_69_Unem_Tot,C21_F_65_69_Tot_LF,C21_F_65_69_Not_LF,C21_F_65_69_LF_NS,C21_F_65_69_Tot,C21_F_70_74_Em_FT,C21_F_70_74_Em_PT,C21_F_70_74_Em_AFW,C21_F_70_74_Em_Hrs_NS,C21_F_70_74_Em_Tot,C21_F_70_74_Unem_Look_FT,C21_F_70_74_Unem_Look_PT,C21_F_70_74_Unem_Tot,C21_F_70_74_Tot_LF,C21_F_70_74_Not_LF,C21_F_70_74_LF_NS,C21_F_70_74_Tot,C21_F_75over_Em_FT,C21_F_75over_Em_PT,C21_F_75over_Emp_Aw_fr_w,C21_F_75over_Emp_Hou_w_ns,C21_F_75over_Em_Tot,C21_F_75over_Unem_Lo_ft_wor,C21_F_75over_Unem_Lo_pt_wor,C21_F_75over_Unemp_Tot,C21_F_75over_Tot_lab_for,C21_F_75over_N_lab_forc,C21_F_75over_LF_NS,C21_F_75over_yr_Tot,C21_F_Tot_Em_FT,C21_F_Tot_Em_PT,C21_F_Tot_Em_AFW,C21_F_Tot_Em_Hrs_NS
11003,181,399,89,660,24,37,4,5,70,0,0,0,67,367,62,499,20,22,7,6,52,0,0,0,54,712,189,953,2525,2141,245,119,5029,184,127,315,5340,3447,1191,9987,72,182,14,14,282,12,6,18,299,268,116,677,255,125,16,17,413,13,9,24,436,135,128,701,320,157,42,12,539,18,14,33,566,131,123,827,260,202,50,15,520,11,11,21,541,139,131,812,240,221,32,12,500,10,8,11,514,108,113,734,252,198,16,12,472,8,7,13,483,93,123,705,297,194,7,7,506,16,3,22,522,101,127,748,310,169,10,13,501,13,5,16,523,117,135,760,291,207,14,18,531,3,6,17,546,185,158,890,218,182,20,15,437,4,11,16,445,256,119,821,89,122,12,4,228,0,0,0,233,307,77,617,32,56,6,4,100,0,0,0,100,398,84,582,24,20,0,7,49,0,0,0,49,778,149,983,2664,2034,242,141
11004,508,1670,193,2370,58,133,12,12,213,0,3,3,216,1542,171,1929,31,54,3,13,117,0,0,0,115,3337,534,3987,8003,7450,739,338,16530,568,513,1081,17607,12820,2665,33102,263,922,52,41,1276,46,118,167,1439,859,192,2493,810,556,77,26,1463,58,55,117,1579,441,172,2189,1075,605,148,22,1853,45,41,88,1937,485,209,2634,1017,815,165,44,2040,47,52,91,2137,486,197,2821,910,881,125,23,1939,27,39,63,2003,396,206,2601,1073,714,65,24,1879,38,27,66,1951,350,175,2473,1077,728,55,18,1880,40,26,60,1942,351,182,2474,1146,694,68,16,1926,31,36,66,1991,442,172,2599,915,753,88,13,1769,30,32,57,1827,647,178,2656,658,707,86,14,1467,30,37,65,1531,1071,160,2761,245,386,37,9,690,6,8,16,698,1556,165,2425,61,169,20,13,260,0,0,3,262,1771,159,2193,30,88,9,21,142,0,4,4,150,3770,524,4443,9283,8012,992,287
11101,510,3187,162,3857,25,116,8,8,151,0,0,0,152,2804,156,3115,8,35,6,13,58,0,0,4,64,5590,677,6333,10873,13502,1177,327,25876,679,954,1630,27515,21074,2306,50890,242,1631,227,20,2120,54,222,271,2400,1036,106,3536,980,1349,168,41,2540,75,70,144,2682,468,113,3266,1384,965,236,51,2633,54,48,107,2739,458,137,3337,1213,1380,357,44,2987,40,62,100,3085,579,140,3800,1338,1647,292,33,3300,39,56,93,3396,576,137,4112,1416,1624,135,24,3193,46,57,99,3293,556,111,3957,1787,1486,124,28,3417,45,36,81,3494,587,128,4210,1607,1439,147,20,3216,35,61,94,3312,688,86,4088,1273,1417,178,16,2875,28,46,69,2951,1155,122,4224,764,1085,158,19,2015,24,51,75,2094,2052,110,4260,199,477,84,7,766,4,21,30,793,3052,140,3980,42,187,27,6,256,0,0,3,263,3340,142,3744,11,58,15,9,91,0,3,3,92,6486,651,7233,12249,14741,2136,300
11102,360,2023,144,2527,16,80,4,3,103,0,0,0,103,1806,120,2030,8,26,5,3,49,0,3,3,45,3465,552,4061,6435,7771,693,248,15151,488,549,1039,16187,13931,1657,31776,192,932,146,26,1297,47,137,188,1481,816,83,2386,682,786,139,31,1641,48,69,122,1760,409,92,2260,872,720,199,26,1824,40,30,76,1895,427,107,2429,878,947,233,32,2086,31,40,70,2148,458,98,2709,840,937,162,25,1969,33,35,65,2033,435,105,2572,876,853,92,18,1840,31,37,66,1906,434,89,2428,1033,854,101,26,2010,40,28,71,2083,451,95,2632,936,895,121,20,1968,27,19,45,2012,495,71,2590,795,841,107,23,1764,22,26,44,1811,851,87,2747,487,643,105,18,1248,13,35,49,1302,1496,91,2889,136,304,55,3,503,3,11,22,522,2149,115,2779,28,104,14,4,151,0,4,3,153,2324,134,2613,12,48,4,0,64,0,0,0,65,4451,509,5021,7775,8861,1473,260
11103,692,3167,226,4083,39,130,12,7,187,0,3,3,196,2856,240,3291,8,62,5,15,90,4,0,3,96,6039,1403,7529,17198,17965,1738,558,37441,1102,1524,2630,40074,25461,4184,69722,255,2204,348,43,2848,65,325,392,3238,1570,287,5098,1987,3247,456,92,5776,111,195,311,6086,1026,379,7494,3422,1953,411,86,5874,97,93,193,6067,877,310,7250,2620,2037,528,53,5240,77,79,155,5396,986,286,6671,2208,2253,389,46,4890,69,78,148,5034,884,255,6169,2195,1988,176,25,4394,52,78,128,4522,775,211,5509,2403,1820,143,39,4405,79,77,157,4564,830,224,5611,2255,1774,178,29,4235,58,65,121,4352,948,173,5479,1621,1676,191,18,3507,42,63,102,3607,1424,214,5244,923,1337,190,33,2479,32,53,87,2567,2462,162,5190,316,585,73,11,978,3,18,21,1000,3360,192,4555,56,210,26,3,295,0,11,13,306,3595,243,4142,19,91,11,13,134,0,4,4,135,7259,1026,8412,20288,21159,3122,487
11201,546,1989,236,2776,34,107,8,15,159,0,7,7,165,1623,182,1967,29,44,5,11,87,0,0,0,87,3606,639,4330,6233,9197,661,313,16410,416,546,964,17373,13462,3279,34116,109,949,110,30,1201,27,87,109,1314,673,129,2110,452,764,81,18,1314,43,53,93,1405,269,171,1848,674,804,114,44,1639,41,36,76,1709,340,208,2256,735,1087,181,49,2048,43,42,82,2129,461,253,2850,750,1113,157,47,2066,37,37,74,2140,512,234,2886,806,1185,100,25,2123,18,29,49,2169,465,214,2843,1064,1168,84,26,2346,46,61,105,2452,485,220,3157,1014,1103,105,40,2265,22,42,73,2330,570,215,3121,837,1125,94,25,2080,30,47,72,2151,781,190,3121,583,1031,113,29,1756,22,42,66,1823,1403,216,3438,187,553,62,11,808,5,16,22,830,2307,200,3339,50,230,13,12,304,0,6,6,308,2308,169,2786,14,96,8,15,129,0,3,3,128,4180,486,4799,7276,11199,1226,369
11202,469,1564,157,2194,41,90,3,9,146,0,4,4,153,1356,134,1642,28,47,5,20,94,0,0,0,92,2949,394,3441,5779,7062,550,281,13670,472,546,1017,14690,12373,2356,29420,141,789,53,32,1012,35,92,129,1141,698,184,2023,505,560,66,32,1162,48,52,102,1257,339,151,1750,565,560,113,23,1265,32,37,69,1333,354,178,1867,499,645,106,24,1275,27,36,60,1328,404,170,1906,577,714,65,19,1376,24,23,51,1432,402,172,2005,737,701,75,22,1529,18,31,48,1583,386,192,2151,826,767,75,30,1701,22,29,55,1746,421,173,2340,862,768,65,22,1716,18,33,55,1772,520,143,2430,854,774,74,19,1724,30,35,70,1791,709,189,2698,584,738,86,19,1432,28,35,62,1495,1135,172,2801,202,403,43,8,652,8,8,17,669,1762,187,2625,56,163,14,13,246,0,3,3,251,1742,140,2133,29,80,14,22,135,0,0,0,138,3113,443,3700,6431,7658,847,285
11203,530,2555,242,3323,30,108,5,0,148,0,14,14,159,2413,225,2801,22,46,7,19,84,0,6,0,91,5179,906,6175,6857,9748,751,345,17696,550,729,1283,18980,17720,3119,39811,131,1187,135,34,1482,43,128,172,1657,726,158,2536,480,851,90,36,1453,42,54,100,1554,295,135,1983,640,657,145,34,1481,42,30,74,1551,386,170,2108,689,932,225,39,1887,35,46,81,1967,439,178,2579,797,1146,153,32,2134,29,48,76,2212,537,210,2960,921,1122,119,44,2207,44,55,99,2307,455,192,2954,1109,1130,103,41,2382,35,43,85,2465,492,233,3186,1084,1058,123,26,2298,31,54,85,2387,558,168,3109,932,1175,143,39,2288,39,45,84,2370,971,214,3554,642,1131,125,38,1937,32,65,97,2032,1742,181,3955,230,537,70,15,845,4,14,20,871,2678,202,3749,39,162,25,6,236,0,5,3,241,2900,175,3314,24,65,13,15,112,0,0,0,115,5900,823,6836,7718,11164,1457,391
11301,288,764,131,1186,35,64,9,7,110,0,0,0,110,765,113,996,28,40,3,11,81,0,3,3,86,1763,407,2256,4693,4446,429,222,9780,249,228,478,10257,6931,1940,19134,168,538,39,24,765,20,33,53,817,621,105,1547,516,301,33,33,891,25,23,48,939,235,127,1303,640,379,75,23,1118,24,22,49,1164,291,138,1597,577,501,93,26,1191,19,26,45,1236,312,125,1678,534,524,49,16,1122,21,22,42,1166,228,127,1514,552,477,17,10,1066,24,10,38,1097,215,131,1445,654,433,31,12,1132,16,14,24,1163,207,121,1490,660,461,27,14,1159,17,20,34,1197,279,117,1592,556,510,41,10,1122,7,10,13,1138,320,112,1569,394,426,44,16,881,13,8,21,901,491,132,1519,129,237,19,11,393,0,5,6,393,737,108,1245,44,103,10,10,159,4,0,6,163,801,85,1054,19,76,10,15,112,0,0,0,112,1917,301,2333,5458,4961,495,212
11302,114,345,38,497,12,21,3,5,34,0,0,0,34,308,33,378,10,12,3,0,26,0,0,0,26,605,138,764,1167,1365,124,57,2716,79,69,156,2867,2416,561,5846,20,165,14,3,202,5,12,22,224,164,31,416,95,89,6,4,202,7,9,14,213,64,24,303,125,107,29,3,259,7,3,10,271,62,35,370,101,132,19,4,258,4,8,11,271,64,36,369,153,146,19,6,325,12,8,13,344,78,40,461,140,138,7,4,292,8,3,9,298,68,26,396,188,147,13,3,350,6,4,10,358,56,30,446,166,158,14,5,348,7,7,10,354,78,29,465,137,157,20,5,320,7,6,14,334,115,26,474,140,151,20,7,312,0,6,7,319,234,40,593,42,88,6,0,137,0,0,5,140,328,34,501,15,38,4,0,61,0,0,0,61,358,33,453,9,14,3,8,33,0,0,0,33,670,99,801,1337,1529,179,54
11303,586,1801,150,2542,65,108,15,6,191,0,0,5,195,1635,175,2003,33,82,13,22,144,3,0,3,148,3737,517,4400,9672,9244,921,340,20170,581,574,1154,21324,14257,2483,38058,369,1179,76,39,1661,35,144,185,1844,1079,188,3107,1058,1090,128,58,2333,58,68,122,2460,675,186,3325,1315,806,187,43,2356,60,56,114,2469,575,172,3216,1078,1030,202,34,2339,25,47,68,2413,591,156,3167,1136,1066,122,34,2352,36,38,74,2426,510,167,3101,1191,830,71,18,2106,36,24,61,2164,383,138,2687,1268,827,59,30,2189,28,31,58,2246,441,166,2852,1243,853,83,26,2205,43,18,63,2266,512,125,2902,1033,916,94,21,2069,15,19,40,2110,728,147,2984,760,858,79,23,1723,18,27,45,1769,1227,175,3170,256,425,58,13,750,9,13,18,769,1838,155,2759,79,197,20,18,307,3,0,3,306,2056,182,2548,40,77,11,18,157,0,0,0,157,4236,462,4858,10829,10151,1193,373
11401,570,3330,304,4204,27,113,9,4,156,0,0,0,157,2929,238,3326,12,45,0,24,79,6,0,6,85,5185,841,6116,6874,9418,862,346,17502,522,609,1130,18628,20549,3191,42373,178,1038,134,43,1386,39,105,138,1532,889,178,2596,691,736,111,40,1579,58,62,123,1699,390,150,2241,905,744,186,34,1866,33,38,72,1936,501,176,2612,754,1006,223,38,2019,41,43,83,2103,557,185,2839,783,1087,158,39,2069,40,43,82,2147,537,187,2872,913,1003,92,22,2033,38,39,74,2104,480,164,2746,1101,955,85,27,2180,36,39,73,2251,531,170,2952,1102,1091,110,35,2341,34,29,69,2407,767,165,3338,899,1227,142,29,2300,45,69,108,2410,1202,188,3799,622,1088,134,30,1874,21,72,98,1970,2371,217,4555,179,512,60,11,762,6,14,20,781,3496,209,4487,47,196,13,3,263,3,7,9,269,3740,197,4210,21,70,6,12,123,0,3,4,124,6294,633,7051,8209,10753,1455,369
11402,465,1463,120,2054,32,121,10,3,169,0,0,6,176,1442,129,1744,21,56,9,10,86,0,0,0,89,2486,335,2904,4283,5146,357,163,9945,183,238,418,10367,9111,1391,20867,101,496,94,24,713,11,48,58,775,649,59,1474,325,400,63,16,807,12,18,31,836,154,57,1050,430,300,75,16,824,11,14,24,848,169,47,1071,433,460,110,17,1026,24,17,36,1056,235,55,1348,447,514,66,14,1041,8,24,29,1066,222,51,1347,511,533,50,14,1108,6,17,26,1130,214,71,1409,669,619,54,8,1349,15,14,30,1377,244,65,1687,725,582,58,20,1383,15,26,37,1421,329,85,1839,618,608,79,18,1321,18,8,27,1348,462,100,1904,364,581,69,14,1036,10,15,24,1055,800,71,1925,165,395,44,8,610,6,7,10,623,1353,89,2067,60,209,18,10,292,0,3,0,295,1781,85,2164,37,96,11,11,152,0,4,4,152,3228,386,3765,4882,5787,799,191
11501,1025,2701,103,3831,75,211,8,16,307,0,3,3,313,2316,116,2742,6,67,3,4,78,0,0,6,90,4319,693,5094,17595,15160,1185,459,34392,613,1129,1749,36135,21197,2016,59348,107,1203,534,16,1863,20,226,248,2105,2787,84,4981,1243,1433,537,36,3249,73,133,203,3453,791,78,4324,1696,565,211,25,2503,82,38,113,2620,382,113,3110,1754,807,361,51,2976,61,52,118,3091,697,110,3901,2606,1477,395,59,4543,84,71,155,4695,1058,145,5900,2898,1684,311,46,4931,98,88,187,5116,1078,142,6336,2709,1565,272,31,4576,81,75,162,4734,953,128,5816,2383,1505,310,27,4235,65,56,127,4358,1023,100,5476,1872,1314,269,28,3482,61,57,115,3601,1285,112,4993,1076,1065,231,22,2399,28,40,74,2470,2101,77,4650,387,664,156,18,1224,6,12,19,1241,2972,87,4301,104,272,62,9,446,0,7,10,455,3219,98,3774,33,101,21,6,159,0,5,5,158,5886,733,6780,18865,13655,3673,380
11502,279,504,47,834,32,72,4,0,105,0,0,0,105,457,35,598,10,27,6,0,44,0,4,4,49,964,60,1071,2858,2996,213,108,6173,77,131,211,6384,3871,536,10791,43,292,117,3,460,4,30,31,491,483,20,990,228,265,90,7,599,19,12,27,629,123,20,777,264,104,53,7,427,7,8,14,441,82,24,548,173,158,52,3,390,5,9,17,406,89,23,521,206,217,55,13,493,3,6,8,502,141,38,684,333,266,56,10,666,8,8,16,686,145,22,855,431,340,58,10,839,8,10,15,855,190,34,1082,428,318,68,5,828,20,12,28,852,241,29,1129,300,350,60,6,721,6,8,18,737,262,34,1036,201,225,52,6,490,3,5,14,504,363,20,888,96,157,20,3,281,0,5,5,284,492,23,803,33,90,12,0,143,0,4,4,149,603,27,778,4,48,8,0,59,0,0,0,60,1220,126,1405,2766,2833,699,88
11503,164,463,50,680,21,26,3,0,50,0,5,5,58,383,43,486,16,12,0,4,39,0,0,0,39,458,47,544,2871,2719,219,99,5899,110,137,242,6147,2986,693,9820,64,246,102,10,415,6,22,26,446,348,22,824,232,236,95,11,576,7,11,14,592,107,18,712,221,178,76,18,491,3,3,12,502,126,29,655,227,227,84,16,556,0,7,10,562,125,24,709,228,244,70,10,544,5,3,8,552,112,30,693,262,259,53,5,577,7,9,14,593,100,24,713,402,315,60,13,790,8,9,12,803,121,34,956,378,321,65,11,767,9,10,17,784,157,30,974,319,284,62,9,675,3,5,12,687,218,40,949,214,217,61,5,499,9,8,13,513,340,20,872,69,98,25,3,196,0,0,0,198,425,22,646,20,51,6,0,73,0,5,5,77,475,28,580,9,19,5,0,37,0,3,3,42,667,31,738,2629,2713,768,104
11504,163,417,31,619,16,26,5,0,50,0,0,0,50,396,22,469,4,3,3,0,13,0,0,0,17,496,39,551,4065,3677,274,112,8123,130,228,356,8481,3713,471,12660,100,540,263,4,905,5,79,90,1001,897,40,1933,518,508,207,19,1255,22,35,58,1314,255,42,1611,791,307,144,19,1263,22,12,38,1298,176,69,1551,885,580,261,30,1752,39,22,58,1809,366,75,2247,1217,743,239,36,2239,42,46,91,2332,443,76,2846,1146,642,148,20,1958,30,25,52,2008,369,69,2449,1039,575,124,16,1761,24,22,46,1800,308,38,2149,823,444,113,5,1391,20,13,37,1431,315,37,1785,475,347,62,9,896,15,16,31,924,350,37,1316,282,219,72,6,584,4,8,19,599,550,38,1183,107,130,41,3,275,0,0,0,277,631,34,939,17,48,0,0,72,0,0,4,70,631,30,736,5,21,0,4,34,0,0,0,37,868,50,951,7407,5119,1681,175
11601,528,2318,188,3037,36,60,8,3,110,0,5,5,110,1796,133,2042,4,25,5,3,42,0,5,5,42,3624,358,4029,15474,10480,1070,558,27575,1132,1237,2367,29938,21371,2683,53992,95,778,290,13,1181,51,189,238,1420,2158,210,3791,1048,1267,472,72,2863,138,160,298,3159,1178,301,4642,1946,1086,343,94,3467,135,101,236,3704,1260,380,5340,1953,1202,479,92,3732,135,121,254,3985,1481,365,5833,2212,1313,449,66,4042,145,90,237,4279,1430,382,6091,1930,1128,263,38,3368,95,74,169,3534,1186,281,5002,1741,887,216,33,2886,72,70,144,3032,1032,232,4293,1486,800,269,40,2594,69,41,114,2705,1204,211,4118,1243,670,248,28,2185,36,46,84,2272,1436,155,3863,791,576,230,14,1610,42,45,89,1694,1904,161,3762,302,293,83,4,680,17,10,33,711,2526,137,3382,55,86,37,6,180,0,5,5,182,2475,153,2808,7,19,5,4,37,0,0,3,42,4091,359,4489,14816,10108,3388,501
11602,299,1149,65,1512,15,36,4,5,58,0,0,0,58,763,51,879,3,3,0,5,11,0,0,0,11,1104,74,1193,12277,8594,819,340,22027,607,795,1401,23428,10454,1282,35158,149,922,380,11,1466,49,203,256,1719,2265,119,4100,1211,1144,455,59,2864,105,118,216,3085,792,154,4033,2106,842,376,69,3397,84,65,145,3544,708,206,4458,2898,1384,630,103,5006,152,90,246,5251,1282,285,6813,3829,1866,564,98,6355,168,135,307,6660,1315,325,8302,3117,1478,288,48,4934,99,73,175,5107,984,221,6312,2305,1073,261,42,3678,54,47,101,3785,742,153,4680,1638,844,234,35,2751,54,20,74,2823,744,111,3676,1170,583,169,27,1945,40,30,68,2015,973,88,3070,583,394,148,18,1134,41,36,71,1205,1249,98,2558,197,176,52,4,429,0,13,20,452,1558,76,2079,44,58,26,5,129,0,0,0,134,1503,60,1694,4,20,0,5,28,0,0,0,28,1778,97,1904,19253,10770,3590,521
11603,304,1766,165,2237,25,33,0,3,72,0,0,0,72,1330,147,1550,6,6,0,4,20,0,0,0,21,2233,226,2475,11005,7659,693,569,19929,1111,1173,2285,22209,19009,2776,43990,168,711,213,40,1132,84,169,252,1389,2252,258,3902,934,903,356,54,2251,134,114,254,2501,1209,299,4006,1307,723,277,68,2371,103,91,196,2571,1242,397,4214,1157,751,301,63,2270,99,82,176,2449,1517,352,4323,1381,885,231,57,2551,90,93,185,2738,1334,377,4450,1255,712,186,42,2205,75,53,128,2334,1190,282,3807,1215,625,190,49,2087,84,46,129,2220,1088,260,3567,1181,611,177,29,1995,53,41,92,2087,1208,210,3501,938,534,203,29,1701,56,35,93,1791,1302,168,3263,603,406,133,20,1158,32,34,67,1220,1511,163,2893,181,167,58,14,415,9,5,18,433,1792,148,2379,33,58,21,9,119,0,0,0,122,1762,175,2061,10,8,9,4,27,0,0,0,30,2636,415,3076,10365,7078,2376,470
11701,207,683,56,949,18,37,4,0,58,0,0,0,58,712,54,828,4,13,4,0,24,0,0,0,29,1371,201,1599,6139,4039,420,195,10796,293,350,641,11438,6801,1356,19599,33,287,143,10,470,3,68,70,541,672,50,1263,651,651,274,32,1615,63,107,165,1776,641,180,2596,1563,723,241,57,2589,72,68,142,2731,556,223,3510,1352,638,296,50,2338,77,56,135,2470,577,206,3252,1000,575,233,21,1833,35,36,67,1898,458,135,2493,870,468,88,9,1436,27,25,58,1492,359,113,1956,832,453,93,12,1395,33,16,50,1444,304,75,1825,662,367,80,3,1107,25,17,35,1148,366,56,1565,512,301,82,7,897,19,21,38,935,437,89,1458,262,262,45,12,585,17,16,34,619,501,58,1173,120,125,28,4,275,7,4,7,285,786,72,1141,34,61,10,3,105,0,3,3,103,757,59,924,10,23,6,0,36,0,0,0,34,1626,208,1874,7904,4934,1615,229
11702,207,714,61,977,12,43,0,0,58,0,0,3,60,618,57,736,7,16,0,4,31,0,0,0,32,1491,119,1640,9290,5082,541,216,15134,331,395,734,15869,6285,1841,23989,12,225,97,7,345,7,40,47,392,570,34,996,524,563,262,22,1368,43,54,92,1456,326,104,1886,1669,593,244,31,2537,61,36,96,2630,287,145,3067,1764,596,250,33,2636,40,32,71,2706,316,142,3165,1321,585,226,23,2151,34,16,50,2204,308,103,2609,1086,516,89,12,1703,37,24,65,1763,272,80,2111,1041,468,85,6,1596,35,21,57,1653,292,72,2017,886,404,81,9,1379,46,17,64,1440,297,80,1818,604,294,48,9,957,36,23,57,1010,362,53,1424,327,234,59,5,624,11,16,29,651,539,39,1236,108,138,34,3,285,4,5,9,294,731,39,1064,31,61,6,3,103,0,3,5,114,747,52,908,3,18,4,3,29,0,0,0,29,1581,190,1803,9373,4692,1483,161
11703,838,1823,348,3008,98,157,16,14,280,0,14,15,296,1468,260,2028,41,78,7,6,135,0,3,7,145,2837,683,3656,35480,17769,1889,947,56084,1380,2309,3689,59776,25199,11107,96083,46,649,359,14,1078,10,147,156,1234,1498,191,2927,2631,2747,1179,125,6685,216,516,736,7412,3315,824,11556,8591,3165,1107,202,13063,398,344,736,13803,2729,1218,17746,8422,2832,1088,173,12518,295,249,539,13052,2214,1077,16341,5449,2053,825,90,8423,208,113,322,8748,1689,672,11108,3534,1376,359,52,5322,137,94,235,5555,1129,468,7154,2756,1028,233,25,4045,149,57,213,4258,916,340,5517,2176,838,218,19,3252,121,82,207,3455,1051,299,4807,1666,829,182,17,2691,89,69,158,2844,1272,261,4373,1011,722,147,28,1899,60,61,120,2023,1736,251,4007,411,512,78,12,1013,17,31,45,1057,2113,216,3389,122,250,40,6,419,0,9,14,430,2071,186,2686,37,125,20,7,185,3,7,5,196,3424,590,4205,36854,17118,5835,779
