SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
11004,2148,40,39,85,161,162,331,136,465,608,101,51,158,1587,1731,3318,877,600,1482,29,10,45,77,88,166,162,563,729,64,44,110,1213,1316,2527,542,324,870,6,11,17,51,38,91,161,656,811,35,39,79,791,1070,1869,292,130,422,9,11,18,17,22,47,215,881,1100,21,47,66,554,1090,1646,15097,15058,30159,962,1135,2101,2388,2857,5244,931,3475,4413,10093,8765,18857,29478,31293,60765,4,5,9,0,0,0,3,0,3,0,0,0,2550,2376,4927,2565,2383,4946,90,162,255,13,17,26,5,6,10,0,0,0,2040,1926,3971,2145,2112,4258,555,810,1361,39,81,120,15,25,40,3,5,12,1755,1532,3288,2366,2452,4819,1068,1263,2328,70,108,175,66,86,156,3,18,21,1103,954,2059,2306,2438,4740,1191,1331,2516,108,135,245,110,145,248,3,20,21,693,710,1412,2101,2343,4442,1449,1414,2864,126,160,288,171,238,406,4,27,35,658,562,1224,2410,2402,4817,1420,1509,2932,167
11101,3253,65,51,113,197,308,505,193,652,842,64,64,123,2239,2601,4840,1379,1088,2467,46,32,81,125,175,302,224,863,1081,51,50,102,1819,2209,4030,974,671,1639,27,11,37,79,108,190,273,1063,1337,34,47,81,1389,1896,3290,595,293,886,11,3,14,28,59,94,356,1369,1729,21,30,57,1012,1762,2777,24296,24410,48713,1274,1634,2901,3595,4970,8561,1418,5179,6602,15231,13111,28346,45812,49314,95125,3,0,4,0,5,3,8,0,3,3,0,3,3863,3544,7406,3880,3551,7426,67,148,216,7,13,21,0,3,8,4,5,4,3343,3073,6414,3422,3241,6667,642,976,1624,28,55,88,23,42,68,0,3,6,2376,2096,4471,3075,3176,6253,1648,1998,3643,66,121,194,65,130,190,6,5,12,1627,1285,2911,3411,3538,6951,1979,2147,4126,118,204,325,175,235,409,3,19,24,1036,946,1980,3308,3551,6863,2320,2430,4754,169,225,396,274,451,728,8,18,26,936,852,1790,3707,3980,7689,2436,2481,4921,232
11102,1999,39,29,67,183,167,348,90,355,442,52,57,104,1403,1554,2959,796,603,1401,21,17,39,109,101,213,149,489,641,49,41,92,1132,1255,2381,583,429,1012,12,4,20,64,51,118,188,631,823,31,26,55,880,1145,2026,376,229,607,10,7,16,25,42,72,290,976,1263,24,24,42,722,1281,2008,14297,14422,28715,819,997,1816,2347,3044,5386,966,3193,4159,9199,7706,16902,27624,29364,56985,7,7,14,0,5,5,0,0,0,0,0,0,2405,2250,4656,2413,2258,4668,64,166,224,0,8,15,0,0,3,0,0,0,2073,1847,3918,2143,2022,4167,520,764,1283,15,50,66,7,26,38,0,6,6,1407,1227,2639,1948,2075,4023,1086,1245,2334,51,86,140,43,88,137,5,0,5,914,743,1659,2103,2174,4274,1141,1231,2368,77,121,201,101,157,260,3,10,18,689,629,1312,2011,2149,4156,1305,1425,2728,114,159,272,190,290,487,8,27,35,601,508,1105,2216,2407,4623,1385,1389,2776,126
11103,3153,72,52,122,322,392,715,189,770,954,217,134,346,2491,2795,5291,1347,1065,2408,38,36,73,175,275,453,223,1039,1267,140,99,231,1924,2517,4437,987,791,1772,22,20,41,114,178,292,349,1405,1754,91,81,170,1568,2473,4032,695,375,1072,22,14,38,48,72,127,484,2062,2544,50,114,170,1302,2645,3953,27039,27180,54222,1816,2121,3935,5250,7074,12321,1726,6774,8498,27002,23013,50006,62831,66156,128989,10,8,15,0,3,3,5,0,3,4,0,5,4750,4551,9302,4769,4565,9332,135,269,409,17,23,43,6,4,13,0,0,9,6896,6717,13610,7057,7018,14074,1051,1573,2619,64,82,150,46,71,119,7,5,14,5439,4639,10081,6608,6377,12991,2558,2917,5471,123,166,289,120,193,322,4,17,21,3178,2568,5748,5991,5860,11854,2779,2989,5765,211,247,459,239,372,605,12,24,35,1896,1661,3561,5144,5290,10426,2904,3017,5924,242,292,531,385,620,1010,22,49,71,1651,1387,3043,5203,5371,10577,2742,2906,5648,270
11201,1889,40,31,73,178,213,392,98,363,462,72,52,121,1398,1544,2939,756,632,1387,24,26,48,116,129,239,114,506,616,56,31,87,1062,1318,2378,600,424,1022,21,12,32,63,99,165,190,665,860,41,32,68,911,1231,2142,418,220,636,10,6,14,42,75,114,273,978,1250,27,48,67,765,1321,2089,13421,13586,27001,952,1128,2081,3162,4280,7440,918,3263,4188,10229,9001,19232,28683,31260,59941,0,7,6,3,0,3,0,0,6,0,0,0,2226,2039,4262,2230,2044,4274,26,67,89,0,8,9,0,0,0,5,3,5,1431,1406,2837,1463,1491,2949,228,368,595,17,19,35,8,17,30,3,0,4,1409,1358,2767,1669,1770,3434,634,849,1484,31,50,82,36,72,108,5,0,7,1140,1093,2235,1848,2071,3923,931,1071,2006,66,120,182,82,174,251,6,10,18,957,931,1891,2049,2298,4344,1195,1418,2620,121,151,270,192,318,511,6,16,23,934,912,1848,2450,2820,5266,1283,1437,2714,134
11202,1634,38,28,59,154,163,311,80,353,429,73,53,131,1231,1338,2565,662,505,1168,24,23,47,89,100,190,111,414,522,78,40,115,956,1092,2046,481,300,776,14,5,24,51,57,107,125,561,694,52,43,91,718,965,1689,273,138,405,3,5,8,21,38,57,186,788,974,34,43,79,511,1009,1517,12318,12379,24701,937,1066,2003,2560,3308,5865,714,2828,3545,10366,8897,19266,26895,28479,55374,4,10,9,0,0,0,0,0,0,0,0,0,2283,2221,4502,2285,2223,4510,64,115,184,9,14,23,0,3,4,0,0,3,1806,1688,3498,1883,1827,3712,338,476,811,25,59,93,14,13,30,0,4,6,1225,1120,2344,1602,1680,3278,617,819,1435,39,78,118,30,68,100,9,3,9,891,797,1690,1587,1767,3353,834,927,1762,67,101,168,79,153,225,4,4,6,773,768,1540,1754,1958,3711,950,1076,2026,75,158,230,161,233,399,6,23,23,763,738,1501,1955,2228,4181,1081,1177,2257,111
11203,2846,67,37,104,278,304,582,148,483,633,116,74,183,2093,2259,4348,1272,1064,2331,52,54,104,180,192,373,217,773,988,94,66,161,1804,2147,3952,1028,647,1678,39,10,50,117,152,258,241,899,1145,54,26,82,1475,1730,3208,602,343,951,11,9,19,53,81,136,407,1306,1714,43,42,82,1120,1786,2902,16522,16715,33238,1127,1419,2549,3508,4630,8133,1332,4454,5787,10857,9385,20243,33343,36606,69947,9,11,24,0,0,8,0,0,0,0,0,3,2513,2448,4960,2525,2461,4989,40,87,124,0,14,18,0,0,4,0,0,4,2016,1771,3786,2058,1874,3930,337,552,890,11,28,38,18,25,47,6,0,9,1424,1275,2697,1802,1881,3678,912,1196,2107,51,87,139,45,79,122,0,3,4,1156,1004,2165,2164,2376,4540,1183,1395,2577,78,145,225,89,179,270,6,7,13,859,816,1674,2218,2551,4765,1518,1547,3067,110,180,293,190,335,525,0,24,30,824,770,1595,2638,2860,5502,1467,1646,3112,139
11301,1129,24,13,37,90,70,159,73,250,320,60,24,86,880,848,1730,488,353,844,23,11,29,41,35,73,86,329,417,45,20,62,679,737,1415,317,173,492,7,8,16,24,16,39,99,392,488,33,14,54,480,605,1084,162,87,247,0,4,6,5,10,23,116,481,597,11,17,30,301,600,900,9440,9303,18744,588,609,1196,1165,1188,2349,534,1940,2471,6230,5114,11339,17956,18154,36105,6,0,3,3,0,0,0,0,0,0,0,0,1678,1560,3230,1684,1560,3246,51,107,152,7,7,16,0,0,0,3,3,8,1353,1178,2529,1416,1287,2703,365,519,887,26,36,55,6,24,29,0,7,9,1142,944,2085,1535,1529,3058,750,836,1577,31,45,79,36,39,69,5,9,8,613,516,1124,1424,1433,2860,806,851,1656,38,57,95,39,64,107,0,7,7,440,340,777,1326,1325,2650,910,942,1856,77,83,157,105,123,227,5,22,27,394,320,719,1493,1492,2989,992,1038,2025,88
11302,441,8,0,7,38,31,71,31,81,114,32,7,40,356,321,670,164,114,278,4,10,10,15,13,31,46,106,147,17,8,22,246,245,486,95,63,163,7,0,7,9,4,11,45,133,183,11,3,18,169,208,383,67,34,104,0,0,0,8,6,7,40,183,221,4,12,16,127,222,349,2924,2874,5796,188,184,371,499,460,961,233,652,886,2009,1462,3470,5856,5633,11484,0,0,0,0,0,0,0,0,0,0,0,0,399,373,774,399,378,777,6,21,33,0,6,6,0,0,0,0,0,0,332,294,627,345,318,664,80,99,179,7,9,11,3,7,10,0,0,0,267,192,458,353,306,655,168,220,384,9,14,18,9,5,10,0,0,0,215,156,368,397,392,787,204,203,407,3,21,24,15,19,36,0,0,0,171,123,288,390,363,753,250,257,503,26,25,48,34,49,73,0,4,4,142,97,242,446,432,879,230,288,516,23
11303,2194,42,38,78,163,138,297,119,461,583,101,71,170,1580,1739,3325,849,674,1527,31,25,54,71,90,160,138,566,703,64,49,115,1155,1401,2558,572,351,916,12,13,27,35,56,90,196,711,905,66,42,112,880,1170,2048,329,161,486,9,6,14,19,43,63,223,1004,1229,28,57,82,602,1273,1878,17456,17230,34684,1072,1185,2261,2491,2942,5430,935,3616,4547,12775,10889,23659,34723,35866,70590,7,7,13,0,0,0,4,0,5,0,0,0,3189,2913,6103,3204,2923,6129,120,187,303,5,16,26,13,9,17,0,0,0,3044,3005,6054,3184,3214,6399,712,943,1658,29,63,85,20,26,46,4,0,0,2201,1915,4113,2955,2944,5901,1424,1552,2971,79,123,206,49,91,140,0,13,9,1291,1098,2395,2840,2875,5715,1552,1651,3202,92,140,233,110,149,256,3,15,13,915,705,1613,2668,2653,5318,1745,1745,3490,119,157,276,210,303,502,8,25,33,722,576,1293,2800,2797,5598,1792,1791,3583,178
11401,3636,85,41,121,296,296,591,222,578,799,112,69,180,2666,2662,5329,1427,1110,2539,46,45,89,184,175,358,250,775,1027,75,46,120,1993,2144,4135,991,698,1682,42,14,59,97,77,172,294,867,1156,55,43,101,1469,1704,3173,566,280,843,10,10,20,44,62,108,362,1162,1525,23,50,74,1009,1555,2568,19524,19499,39024,1295,1413,2704,3536,4284,7825,1548,4521,6070,11383,9262,20642,37282,38979,76257,7,6,10,0,0,0,6,0,5,0,0,5,2684,2591,5272,2699,2595,5294,106,162,264,3,9,17,4,4,6,0,0,4,2358,1965,4325,2468,2151,4619,463,681,1145,29,66,96,27,38,61,0,3,3,1826,1441,3257,2342,2230,4573,1014,1193,2208,60,103,166,48,92,141,9,12,19,1221,978,2198,2353,2382,4733,1208,1268,2476,109,147,256,133,195,331,4,19,23,904,711,1614,2355,2343,4700,1412,1493,2899,161,199,361,233,338,568,9,20,28,840,675,1518,2644,2731,5371,1510,1685,3193,147
11402,1600,48,20,65,110,139,251,84,244,322,62,63,124,1166,1203,2367,661,452,1113,24,17,36,52,93,148,69,298,371,43,31,78,854,898,1753,420,240,658,14,3,19,28,49,81,87,346,434,23,41,67,571,682,1253,225,135,360,0,0,9,19,36,53,132,555,691,8,43,54,390,778,1171,9598,9646,19244,530,677,1204,1357,2070,3426,512,1943,2456,4961,4507,9468,16949,18842,35797,0,0,0,0,0,0,0,0,0,0,0,0,1440,1582,3020,1446,1581,3031,41,79,125,0,4,9,0,0,0,0,0,0,945,814,1756,989,902,1889,239,408,651,3,12,16,3,3,10,0,0,3,696,575,1273,944,1002,1951,556,575,1132,14,35,57,33,31,61,0,0,0,420,351,768,1021,994,2017,631,737,1372,23,58,74,36,94,134,0,0,0,318,286,602,1009,1174,2181,865,972,1835,80,91,172,84,174,257,4,5,12,335,269,607,1367,1517,2887,905,1064,1968,80
11501,2891,24,31,48,81,147,229,87,400,484,31,53,87,1853,1888,3739,958,670,1631,19,9,25,56,98,155,97,511,613,26,36,69,1161,1330,2488,663,396,1060,11,12,21,29,70,99,153,696,851,23,52,74,869,1228,2100,387,200,590,3,12,12,19,52,73,293,1258,1553,16,67,84,718,1588,2310,32266,32728,64994,719,1060,1778,1917,3444,5363,862,3864,4724,15525,14074,29599,51288,55173,106462,13,19,29,0,0,0,0,0,0,0,5,5,5288,4920,10209,5298,4942,10239,62,118,176,0,3,10,0,3,3,0,0,3,4700,4183,8883,4762,4312,9070,625,1021,1652,16,40,53,14,42,53,0,0,0,2850,2257,5108,3505,3357,6868,2173,2959,5130,37,63,98,60,106,165,0,5,5,1325,970,2292,3595,4100,7697,3623,4326,7948,87,127,213,93,176,262,5,18,28,704,582,1284,4510,5229,9737,4346,4662,9011,99,191,287,166,337,503,12,25,32,548,453,1008,5179,5664,10842,4222,4527,8754,103
11502,695,15,10,23,27,43,72,25,88,115,18,8,22,464,462,927,251,160,413,6,10,13,22,20,42,24,107,132,15,3,21,317,297,620,155,93,256,3,4,5,22,17,36,45,140,194,10,9,14,239,264,504,107,54,159,0,0,4,8,14,28,64,234,294,5,5,9,182,309,491,5885,5921,11802,214,257,468,561,791,1355,217,757,978,3134,2601,5731,10012,10327,20332,4,5,10,0,0,0,0,0,0,0,0,0,1047,948,1997,1053,957,2004,19,27,45,0,3,5,0,0,0,0,0,0,846,742,1594,865,776,1644,94,170,271,3,4,9,0,0,0,3,0,3,478,382,862,583,556,1143,284,347,630,10,13,20,10,13,25,0,0,0,201,176,377,502,548,1054,415,468,880,13,20,27,18,34,50,0,0,0,152,121,277,596,643,1239,628,733,1370,16,24,45,44,63,107,0,4,3,124,128,248,818,958,1780,714,839,1560,34
11503,479,10,8,21,31,31,65,18,51,76,22,21,42,373,308,677,161,114,274,8,3,10,10,20,28,18,61,74,20,6,28,215,210,417,92,48,145,8,0,6,10,8,21,16,57,75,7,5,9,130,125,255,52,26,79,3,0,5,7,10,18,25,107,127,3,5,7,91,149,234,5304,5318,10615,262,261,523,665,831,1495,157,470,625,3238,2485,5719,9622,9361,18984,0,0,0,0,0,0,0,0,4,0,0,0,930,835,1765,933,834,1768,40,60,98,0,3,3,0,0,0,0,0,0,722,717,1438,760,780,1541,173,239,416,8,6,18,0,4,12,0,0,0,493,357,852,683,612,1299,319,393,714,5,18,18,16,23,38,0,5,5,246,191,441,584,629,1210,431,499,930,17,22,45,28,42,73,0,3,3,179,119,302,655,690,1349,573,655,1228,25,39,67,57,80,143,3,5,8,153,134,290,812,915,1730,692,745,1439,42
11504,403,9,11,19,25,28,54,17,63,81,11,8,20,302,272,571,117,81,192,5,5,7,17,11,30,21,69,87,5,0,7,161,166,330,61,38,97,0,0,4,9,9,17,15,67,79,8,5,10,90,118,208,35,11,47,0,3,3,4,3,7,19,75,92,0,3,0,61,100,156,6124,6173,12295,240,278,515,507,676,1183,131,446,575,3058,2466,5527,10061,10040,20103,9,5,12,0,0,0,0,0,0,0,0,0,1337,1250,2591,1344,1257,2601,33,48,79,0,0,0,0,0,5,0,0,3,959,868,1830,995,921,1920,220,337,562,6,13,19,6,12,11,0,0,0,615,478,1086,852,830,1684,617,805,1426,6,28,31,15,28,36,0,0,0,299,223,523,934,1083,2013,916,1083,2002,21,37,58,34,64,98,0,0,0,169,160,330,1140,1343,2487,1214,1261,2479,31,61,90,79,115,194,4,4,10,156,113,264,1484,1549,3033,1110,1070,2184,40
11601,2086,60,46,103,136,185,322,119,555,677,62,28,87,1562,1722,3282,838,564,1402,38,32,69,78,135,210,176,798,977,47,36,79,1184,1559,2745,535,313,848,18,17,36,39,76,114,209,710,922,33,26,51,843,1143,1982,262,142,402,10,12,25,29,31,56,188,880,1068,27,28,58,522,1089,1611,25566,25529,51097,1342,1841,3183,2925,4223,7146,1054,4297,5355,17505,14348,31848,48391,50243,98633,9,32,41,3,0,3,0,0,5,4,0,4,4417,4014,8431,4438,4042,8482,218,526,747,7,25,29,3,11,14,0,0,3,4518,3709,8229,4746,4275,9019,1552,2527,4082,61,83,144,53,54,100,0,3,3,3474,2524,5995,5142,5191,10335,3638,4099,7730,115,189,305,125,144,268,3,15,17,1942,1474,3412,5830,5911,11740,3864,3735,7600,147,231,378,207,291,501,9,23,31,1249,922,2172,5477,5197,10677,3230,2970,6204,162,233,389,282,402,682,6,30,34,969,815,1786,4645,4449,9094,2725,2656,5382,209
11602,740,20,19,40,67,63,133,43,205,252,20,13,36,595,596,1190,221,143,368,11,4,18,21,33,56,55,185,237,18,6,23,329,370,698,131,72,197,9,3,6,10,29,38,59,176,225,4,8,12,206,284,491,47,16,69,4,5,8,3,7,11,39,202,235,0,4,9,93,229,325,16478,16271,32742,644,852,1491,1322,2024,3352,311,1284,1598,9082,7565,16646,27834,27996,55831,9,13,25,0,0,0,0,0,3,0,0,0,3262,2997,6251,3274,3005,6283,103,187,290,3,10,15,3,9,8,0,3,4,2834,2442,5277,2940,2646,5591,889,1414,2303,30,56,84,32,38,66,4,0,5,1926,1512,3438,2880,3011,5897,2531,3296,5828,64,98,154,88,110,199,5,8,8,1118,808,1925,3811,4323,8127,3640,3704,7347,82,137,219,137,196,331,4,10,17,668,490,1159,4529,4543,9068,3315,3044,6364,122,164,283,190,310,500,7,36,43,503,396,908,4143,3948,8088,2535,2368,4904,122
11603,1244,65,43,102,97,154,259,95,388,487,44,30,74,1029,1133,2162,435,253,687,33,22,51,40,83,123,96,421,516,25,17,45,623,800,1424,231,152,384,15,10,20,23,34,65,99,373,470,18,23,45,388,589,983,124,55,177,8,0,9,10,26,32,88,503,588,11,33,48,246,615,857,17901,17966,35875,1301,1912,3211,2223,3326,5547,694,2956,3660,15080,13668,28751,37206,39823,77035,10,23,37,0,9,5,0,4,8,7,0,4,4405,4203,8604,4421,4235,8655,177,411,594,16,33,49,3,14,19,8,6,10,3964,3726,7689,4174,4188,8361,1045,1693,2738,44,100,146,27,74,102,5,7,11,2731,2428,5156,3850,4304,8155,2150,2655,4810,135,180,319,84,153,236,11,20,26,1610,1469,3078,3986,4481,8470,2488,2489,4977,153,235,389,129,200,331,4,27,34,1013,958,1972,3798,3910,7711,2278,2284,4565,177,256,435,206,377,580,5,52,57,813,813,1628,3477,3785,7264,2188,2227,4412,198
11701,781,32,14,52,90,76,171,42,217,263,78,46,120,684,699,1380,328,224,552,14,17,32,40,59,100,39,229,276,55,31,87,482,558,1047,237,124,361,9,4,18,28,39,70,64,288,353,22,36,60,365,499,859,106,49,160,5,0,7,13,20,29,68,362,425,27,23,51,213,457,672,7657,7674,15328,461,612,1070,1101,1510,2605,332,1538,1866,6219,5117,11337,15771,16442,32212,8,7,15,0,0,0,0,0,0,0,0,0,1379,1256,2642,1386,1268,2655,70,161,232,0,4,5,0,4,6,3,3,8,1845,1701,3549,1920,1876,3796,474,701,1178,20,26,42,11,33,46,3,0,7,1761,1376,3136,2273,2136,4411,1088,1227,2311,36,38,73,48,72,120,4,4,3,996,854,1858,2168,2198,4370,1175,1203,2380,33,59,91,51,114,166,0,11,12,612,488,1098,1871,1871,3745,1060,1119,2180,60,81,142,101,156,255,0,16,16,441,367,813,1678,1737,3415,897,920,1811,61
11702,750,29,22,53,71,76,144,36,211,245,131,68,199,682,706,1387,354,270,625,17,9,29,40,54,93,58,229,288,89,42,131,562,602,1166,230,129,363,10,13,28,22,19,43,66,216,286,53,34,82,382,415,796,131,52,180,4,0,4,8,19,26,82,265,346,32,44,84,255,390,644,7778,7656,15431,620,642,1262,1568,1935,3506,343,1339,1679,11136,10182,21319,21440,21751,43196,0,10,8,0,0,0,0,0,3,3,0,3,945,912,1853,950,922,1873,50,123,180,5,0,13,8,11,18,0,0,0,1871,2107,3973,1934,2245,4174,362,508,875,15,30,44,26,54,74,0,6,6,2657,2733,5389,3062,3325,6387,978,1116,2092,19,50,71,82,95,177,0,15,14,2010,1821,3827,3084,3092,6185,1064,1133,2198,54,57,104,101,151,253,5,14,14,1195,1200,2400,2420,2552,4971,1068,1062,2130,53,89,148,166,188,357,7,19,20,972,942,1924,2272,2310,4577,875,809,1680,84
11703,1372,83,64,145,300,340,642,113,416,523,410,181,594,1665,1619,3282,557,429,976,54,31,88,190,215,404,128,442,567,314,120,439,1243,1229,2472,394,188,580,34,11,48,78,142,218,136,511,648,175,101,273,812,955,1766,215,75,288,9,12,23,39,66,106,140,715,853,85,108,196,490,984,1475,20804,20323,41128,1902,1769,3666,5905,6726,12627,855,3135,3986,56164,44385,100547,85629,76324,161954,23,25,53,0,4,3,4,0,8,7,14,14,3824,4655,8478,3855,4691,8550,383,676,1064,28,29,55,26,22,46,12,3,13,13100,14938,28040,13543,15673,29216,2422,3181,5597,76,120,197,116,186,299,18,19,39,16705,15580,32285,19329,19093,38420,5025,5192,10217,219,249,465,402,492,891,6,23,27,11430,9271,20705,17075,15230,32308,4199,3705,7906,244,202,448,553,605,1151,9,22,35,6389,4610,10994,11392,9143,20531,2879,2474,5353,221,212,436,613,696,1306,27,33,68,4567,2858,7423,8313,6273,14587,2090,2024,4115,240
11801,2017,57,52,111,216,347,561,84,403,485,221,206,422,1671,1924,3598,828,561,1389,25,31,52,132,156,286,91,585,674,163,137,300,1227,1474,2704,668,431,1100,20,18,30,75,123,194,145,745,892,126,138,256,1030,1448,2481,548,249,800,19,11,33,58,129,182,294,1432,1728,87,140,223,1000,1962,2962,20094,20294,40385,915,1165,2085,3376,4872,8252,839,4001,4841,23615,22972,46591,48844,53308,102148,3,8,14,0,0,0,0,0,5,0,4,4,2609,2597,5206,2610,2615,5226,30,88,116,5,5,7,0,0,6,3,0,3,3202,3687,6891,3240,3783,7019,421,863,1286,14,20,38,25,43,68,0,5,5,5213,6172,11395,5684,7110,12787,1996,2642,4634,37,81,119,117,218,329,0,6,6,4384,4332,8712,6530,7269,13802,2713,2915,5626,98,142,235,217,304,523,3,10,17,2483,2280,4759,5518,5649,11159,2638,2765,5408,99,148,245,292,435,727,14,30,37,1571,1486,3063,4621,4860,9484,2484,2509,4991,157
11802,2187,59,52,111,194,279,471,98,481,582,196,186,376,1727,1998,3724,957,706,1662,48,31,83,123,178,303,103,637,740,139,133,272,1372,1684,3063,733,464,1200,28,32,56,75,138,212,193,869,1063,118,147,267,1146,1644,2794,493,223,712,17,9,26,45,87,129,315,1337,1650,94,169,260,956,1819,2772,21985,21759,43745,1172,1383,2557,3108,4640,7748,977,4305,5285,26109,24045,50152,53351,56138,109484,18,18,31,3,3,4,0,0,0,0,11,10,4103,3992,8099,4125,4023,8143,110,142,251,10,5,12,8,6,9,4,9,7,7524,7165,14693,7656,7322,14978,834,1132,1961,25,44,69,48,49,94,11,0,5,6068,5654,11721,6974,6877,13859,2241,2669,4908,53,83,140,92,182,272,11,8,19,3879,3496,7376,6284,6433,12713,2939,3192,6131,106,123,231,179,291,468,10,11,16,2208,2042,4254,5444,5664,11107,3016,2888,5903,134,175,310,287,413,700,5,29,31,1499,1442,2948,4935,4953,9885,2617,2671,5290,152
