SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
11802165316,55,0,0,0,0,0,0,56
11802165317,82,10,0,0,0,0,0,94
11802165318,46,0,0,0,0,0,0,48
11802165319,46,7,0,0,0,0,0,51
11802165320,63,9,0,0,0,0,0,75
11802165321,36,4,4,0,0,0,0,39
11802165322,66,9,0,0,0,0,0,72
11802165323,43,0,4,0,0,0,0,45
11802165324,49,4,0,0,0,0,0,50
11802165325,52,5,0,0,0,0,0,54
11802165326,16,0,0,0,0,0,0,18
11802165327,53,0,0,0,0,0,0,61
11802165328,77,8,0,0,0,0,0,90
11802165329,48,0,0,0,0,0,0,53
11802165401,9,0,0,0,0,0,0,11
11802165402,45,6,0,0,0,0,0,48
11802165403,29,3,0,0,0,0,0,36
11802165404,44,5,0,0,0,0,0,50
11802165405,79,6,3,0,0,0,0,90
11802165406,37,3,3,0,0,0,0,45
11802165407,52,6,0,0,0,0,0,56
11802165408,43,4,0,0,0,0,0,42
11802165409,34,0,0,0,0,0,0,31
11802165410,48,3,0,0,0,0,0,50
11802165411,57,0,0,0,0,0,0,56
11802165412,48,5,0,0,0,0,0,48
11802165413,35,0,0,0,0,0,0,39
11802165414,42,7,0,0,0,0,0,45
11802165415,54,8,0,0,0,0,0,59
11802165416,9,3,0,0,0,0,0,16
11901135401,44,0,0,0,0,0,0,49
11901135402,61,5,0,0,0,0,0,67
11901135403,81,0,0,0,0,0,4,90
11901135404,49,0,4,0,0,0,0,53
11901135405,46,0,0,0,0,0,0,49
11901135406,64,3,4,3,0,0,0,68
11901135407,43,0,0,0,0,0,0,40
11901135408,45,7,3,0,0,0,0,53
11901135409,61,0,0,0,0,0,0,66
11901135410,68,5,0,4,0,0,0,78
11901135411,42,4,0,0,0,0,0,48
11901135412,60,3,6,0,0,0,3,76
11901135413,87,8,3,0,0,0,0,93
11901135414,75,0,0,7,0,0,0,89
11901135415,134,6,3,8,0,0,0,161
11901135416,0,0,0,0,0,0,0,0
11901135417,52,9,0,0,0,0,0,59
11901135418,74,3,0,0,0,0,0,80
11901135419,63,0,0,0,0,0,0,67
11901135420,62,0,0,0,0,0,0,64
11901135421,78,0,0,0,0,0,0,81
11901135422,73,3,0,3,0,0,0,75
11901135423,0,0,0,0,0,0,0,0
11901135424,54,0,0,0,0,0,0,54
11901135425,47,0,8,0,0,0,0,53
11901135426,29,3,0,0,0,0,0,30
11901135427,92,0,0,0,0,0,0,94
11901135428,50,3,0,3,0,0,0,58
11901135429,35,0,0,0,0,0,0,40
11901135430,25,0,0,0,0,0,0,21
11901135431,55,6,0,0,0,0,0,57
11901135432,39,9,0,0,0,0,0,48
11901135433,41,0,0,0,0,0,0,43
11901135434,49,3,0,0,0,0,0,53
11901135435,76,6,7,3,0,0,0,89
11901135436,45,4,0,0,0,0,0,47
11901135437,0,0,0,0,0,0,0,0
11901135438,37,0,0,0,0,0,0,40
11901135439,71,0,0,0,0,0,0,71
11901135440,36,0,0,0,0,0,0,40
11901135441,46,4,5,0,0,0,0,53
11901135442,43,3,0,0,0,0,0,49
11901135443,61,7,0,0,0,0,0,70
11901135444,61,0,0,0,0,0,0,67
11901135445,39,4,0,0,0,0,0,43
11901135446,38,6,0,0,0,0,0,39
11901135447,31,4,4,0,0,0,0,41
11901135448,39,0,6,0,0,0,0,44
11901135449,33,3,0,0,0,0,0,41
11901135450,59,5,4,5,0,0,0,75
11901135451,43,5,0,0,0,0,0,47
11901135452,32,5,5,0,0,0,0,41
11901135453,22,0,4,0,0,0,0,24
11901135454,22,0,0,0,0,0,0,29
11901135501,0,0,0,0,0,0,0,0
11901135502,195,7,0,6,0,0,0,214
11901135601,0,0,0,0,0,0,0,0
11901135602,0,0,0,0,0,0,0,0
11901135603,57,3,0,0,0,0,0,60
11901135604,0,0,0,0,0,0,0,0
11901135605,0,0,0,0,0,0,0,0
11901135606,76,3,0,0,0,0,0,81
11901135607,53,0,0,0,0,0,0,58
11901135608,76,5,8,0,0,0,0,81
11901135609,61,10,0,0,0,0,0,68
11901135610,84,10,3,3,0,0,0,101
11901135611,78,7,6,0,0,0,0,88
11901135612,73,4,5,0,0,0,0,80
11901135613,90,0,0,0,0,0,0,98
11901135614,60,4,0,0,0,0,0,68
11901135615,72,0,0,0,0,0,0,82
11901135616,54,4,0,0,0,0,0,58
11901135617,52,9,0,0,0,0,0,58
11901135618,77,3,5,0,0,0,0,83
11901135619,97,3,5,4,0,0,0,110
11901135620,0,0,0,0,0,0,0,0
11901135621,56,6,0,3,0,0,0,59
11901135622,0,0,0,0,0,0,0,0
11901135623,75,4,4,5,0,0,0,90
11901135624,70,4,4,0,0,0,0,77
11901135625,56,4,0,0,0,0,0,57
11901135626,58,3,7,3,0,0,0,70
11901135627,52,4,3,0,0,0,0,59
11901135628,65,0,3,0,0,0,0,70
11901135629,38,0,0,0,0,0,0,37
11901135801,51,0,0,0,0,0,0,61
11901135802,38,0,3,0,0,0,3,39
11901135803,73,7,0,0,0,0,0,80
11901135804,87,3,6,4,0,0,0,98
11901135805,51,0,0,0,0,0,0,55
11901135806,0,0,0,0,0,0,0,0
11901135807,31,0,0,0,0,0,0,38
11901135808,70,6,0,0,0,0,0,77
11901135809,65,6,0,0,0,0,0,71
11901135810,89,3,0,0,0,0,0,93
11901135811,49,3,0,0,0,0,0,60
11901135812,47,0,0,0,0,0,0,50
11901135813,50,5,4,0,0,0,0,51
11901135814,62,4,3,0,0,0,0,68
11901135815,39,0,4,0,0,0,0,46
11901135816,47,0,0,0,0,0,0,57
11901135817,0,0,0,0,0,0,0,0
11901135818,50,4,0,3,0,0,0,58
11901135819,52,3,0,0,0,0,0,61
11901135820,76,7,0,0,0,0,0,82
11901135821,77,5,4,0,0,0,0,88
11901135822,35,0,0,0,0,0,0,39
11901135823,89,0,5,0,0,0,0,92
11901135824,42,0,0,0,0,0,0,48
11901135825,16,0,0,0,0,0,0,14
11901135826,17,0,0,0,0,0,0,16
11901135827,70,8,3,0,0,0,0,78
11901135828,56,0,3,0,0,0,0,58
11901135829,41,3,0,0,0,0,0,45
11901135830,56,5,0,0,0,0,0,63
11901135831,48,3,0,0,0,0,0,56
11901135832,41,4,5,0,0,0,0,52
11901135833,38,0,0,0,0,0,0,39
11901135834,48,5,0,0,0,0,0,57
11901135835,0,0,0,0,0,0,0,0
11901135836,44,0,4,0,0,0,0,52
11901135837,43,3,0,0,0,0,0,42
11901135838,69,10,0,0,0,0,0,80
11901135839,60,4,3,0,0,0,0,63
11901135840,50,0,4,0,0,0,0,58
11901135841,43,6,0,0,0,0,0,49
11901135842,73,5,4,0,0,0,0,82
11901136001,66,6,9,0,0,0,0,80
11901136002,63,4,0,0,0,0,0,69
11901136003,85,3,0,4,0,0,0,96
11901136004,51,5,0,0,0,0,0,60
11901136005,47,7,4,0,0,0,0,52
11901136006,42,3,0,0,0,0,0,50
11901136007,60,5,0,0,0,0,0,64
11901136008,71,6,0,3,0,0,0,76
11901136009,71,8,0,0,0,0,0,80
11901136010,49,7,0,0,0,0,0,57
11901136011,52,0,0,0,0,0,0,55
11901136012,42,3,3,0,0,0,0,42
11901136013,56,0,4,0,0,0,0,64
11901136014,71,6,7,0,0,0,0,78
11901136015,50,12,0,0,0,0,0,60
11901136016,102,9,3,0,0,0,0,120
11901136017,85,6,3,0,0,0,0,96
11901136018,97,11,3,3,0,0,0,115
11901136019,66,4,3,0,0,0,0,75
11901136020,22,0,0,0,0,0,0,28
11901136021,55,0,0,0,0,0,0,59
11901136022,55,0,0,0,0,0,0,59
11901136023,48,0,0,0,0,0,0,51
11901136024,62,0,4,0,0,0,0,65
11901136025,31,4,0,0,0,0,0,37
11901136026,82,0,7,0,0,0,0,89
11901136027,92,5,4,0,0,0,0,107
11901136028,32,6,0,0,0,0,0,31
11901136029,80,3,3,0,0,0,0,89
11901136030,78,0,0,0,0,0,0,78
11901136031,36,5,3,0,0,0,0,46
11901136032,69,11,3,0,0,0,0,79
11901136033,74,0,0,0,0,0,0,72
11901136034,40,9,0,0,0,0,0,47
11901136035,58,4,0,0,0,0,0,63
11901136101,45,0,3,0,0,0,0,50
11901136102,0,0,0,0,0,0,0,0
11901136103,43,0,0,0,0,0,0,41
11901136104,85,5,3,0,0,0,0,95
11901136105,40,3,0,0,0,0,0,43
11901136106,46,0,3,0,0,0,0,53
11901136107,68,0,3,0,0,0,0,69
11901136108,66,3,3,0,0,0,3,72
11901136109,46,3,3,0,0,0,0,47
11901136110,43,4,0,0,0,0,0,50
11901136111,32,0,0,0,0,0,0,35
11901136112,63,4,0,5,0,0,0,73
11901136113,81,3,7,5,0,0,0,91
11901136114,61,5,0,0,0,0,0,69
11901136115,59,5,0,0,0,0,0,63
11901136116,47,0,3,4,0,0,0,57
11901136117,72,15,9,0,0,0,0,88
11901136118,62,0,0,0,0,0,0,65
11901136119,59,5,3,5,0,0,0,71
11901136120,63,0,3,0,0,0,0,70
11901136122,91,9,0,0,0,0,0,94
11901136123,40,4,3,0,0,0,0,47
11901136124,72,5,0,0,0,0,0,78
11901136125,41,3,0,4,0,0,0,50
11901136126,69,4,0,0,0,0,0,78
11901136127,66,3,0,0,0,0,0,76
11901136128,52,3,0,0,0,0,0,54
11901136129,60,5,0,0,0,0,0,64
11901136130,56,3,0,0,0,0,0,59
11901136131,51,0,0,0,0,0,0,51
11901136132,72,4,0,3,0,0,0,76
11901136133,62,5,0,0,0,0,0,66
11901136134,96,6,0,0,0,0,0,110
11901136135,55,0,0,0,0,0,0,61
11901136136,45,3,0,0,0,0,0,50
11901136137,54,5,4,0,0,0,0,66
11901136138,54,5,0,0,0,0,0,59
11901136139,39,3,0,0,0,0,0,37
11901136140,66,0,4,0,0,0,0,71
11901136141,58,0,0,0,0,0,0,61
11901136142,83,4,4,3,0,0,0,93
11901136143,25,0,0,0,0,0,0,27
11901136144,32,0,0,3,0,0,0,36
11901136145,54,0,0,0,0,0,0,62
11901136146,62,4,0,0,0,0,0,66
11901136147,0,0,0,0,0,0,0,0
11901136148,64,0,0,0,0,0,0,71
11901157101,42,0,4,0,0,0,0,42
11901157102,32,0,0,0,0,0,0,35
11901157103,59,3,0,0,0,0,0,61
11901157104,59,3,0,0,0,0,0,62
11901157106,50,4,0,5,0,0,0,57
11901157107,50,0,0,0,0,0,0,55
11901157108,25,4,0,0,0,0,0,34
11901157109,55,3,0,0,0,0,0,61
11901157110,72,7,4,3,0,0,0,83
11901157111,66,0,0,0,0,0,0,69
11901157112,32,0,0,0,0,0,0,36
11901157113,52,0,8,0,0,0,0,62
11901157114,39,0,0,0,0,0,0,42
11901157116,63,0,4,0,0,0,0,66
11901157117,29,3,0,0,0,0,0,35
11901157118,54,3,0,0,0,0,0,58
11901157119,52,0,0,3,0,0,0,59
11901157120,26,0,0,0,0,0,0,26
11901157121,0,0,0,0,0,0,0,0
11901157122,53,3,4,4,0,0,0,57
11901157123,38,11,5,0,0,0,0,47
11901157124,75,0,5,0,0,0,0,80
11901157125,76,10,0,0,0,0,0,83
11901157126,68,8,0,0,0,0,0,76
11901157127,44,0,3,0,0,0,0,52
11901157128,58,5,0,0,0,0,0,64
11901157129,27,3,4,0,0,0,0,34
11901157130,68,3,0,0,0,0,0,75
11901157131,61,5,3,5,0,0,0,77
11901157132,56,0,7,0,0,0,0,65
11901157133,37,0,0,0,0,0,0,35
11901157134,36,6,0,0,0,0,0,41
11901157135,25,0,0,0,0,0,0,33
11901157136,36,0,0,0,0,0,0,39
11901157137,56,3,0,0,0,0,0,59
11901157138,0,0,0,0,0,0,0,0
11901157139,0,0,0,0,0,0,0,0
11901157140,25,0,0,0,0,0,0,31
11901157141,22,0,0,0,0,0,0,25
11901157142,62,6,0,0,0,0,0,63
11901157143,25,5,0,0,0,0,0,29
11901157144,48,0,0,0,0,0,0,49
11901157145,72,4,3,0,0,0,0,84
11901157201,35,8,4,0,0,0,0,44
11901157202,0,0,0,0,0,0,0,0
11901157203,25,0,0,0,0,0,0,30
11901157204,16,5,0,0,0,0,0,23
11901157205,96,0,3,0,0,0,0,101
11901157206,18,3,0,3,0,0,0,22
11901157207,87,4,0,6,0,0,0,93
11901157208,86,15,0,0,0,0,0,102
11901157209,58,9,0,0,0,0,0,66
11901157210,51,3,3,3,0,0,0,56
11901157211,43,0,0,6,0,0,0,43
11901157212,66,12,0,0,0,0,0,79
11901157213,45,6,3,0,0,0,0,55
11901157214,57,9,5,0,0,0,0,70
11901157215,41,9,0,0,0,0,0,53
11901157216,52,7,0,6,0,0,0,66
11901157217,54,3,4,0,0,0,0,60
11901157218,0,0,0,0,0,0,0,0
11901157219,48,3,0,0,0,0,0,57
11901157220,0,0,0,0,0,0,0,0
11901157221,47,4,0,0,0,0,0,57
11901157222,24,5,0,3,0,0,0,35
11901157223,54,4,3,0,0,0,0,55
11901157224,68,5,8,3,0,0,0,81
11901157225,0,0,0,0,0,0,0,0
11901157226,51,7,0,0,0,0,0,60
11901157227,67,10,0,0,0,0,0,76
11901157228,0,0,0,0,0,0,0,0
11901157229,45,5,0,0,0,0,0,63
11901157230,40,4,0,0,0,0,0,49
11901157231,32,0,0,0,0,0,0,37
11901157232,37,5,0,4,0,0,0,44
11901157233,0,0,0,0,0,0,0,0
11901157234,55,0,0,0,0,0,0,60
11901157235,39,3,0,0,0,0,0,45
11901157236,53,5,0,0,0,0,0,59
11901157237,64,3,0,0,0,0,0,77
11901157238,0,0,0,0,0,0,0,0
11901157239,0,0,0,0,0,0,0,0
11901157240,30,3,0,0,0,0,0,36
11901157242,65,3,0,0,0,0,0,71
11901157243,34,0,3,0,0,0,0,41
11901157244,81,3,0,0,0,0,0,84
11901157245,36,0,0,0,0,0,0,35
11901157246,51,4,0,0,0,0,0,59
11901165501,0,0,0,0,0,0,0,0
11901165502,63,4,4,0,0,0,0,70
11901165503,44,3,0,0,0,0,0,53
11901165504,66,5,0,0,0,0,0,78
11901165505,84,3,0,0,0,0,0,89
11901165506,45,0,8,0,0,0,0,57
11901165507,56,0,0,0,0,0,0,57
11901165508,75,4,3,0,0,0,0,87
11901165509,71,5,0,0,0,0,0,71
11901165510,56,0,0,0,0,0,0,60
11901165511,55,4,0,0,0,0,0,53
11901165512,71,7,0,0,0,0,0,75
11901165513,26,0,0,0,0,0,0,26
11901165514,57,0,0,0,0,0,0,63
11901165515,48,3,3,0,0,0,0,58
11901165516,59,3,0,0,0,0,0,64
11901165517,50,3,0,0,0,0,0,52
11901165518,52,0,0,0,0,0,0,58
11901165519,33,3,0,0,0,0,0,39
11901165520,56,6,0,0,0,0,0,64
11901165521,81,7,4,3,0,0,0,92
11901165522,77,7,0,0,0,0,0,84
11901165523,23,9,0,0,0,0,0,30
11901165524,85,6,0,0,0,0,0,98
11901165525,28,0,0,0,0,0,0,32
11901165526,88,9,3,0,0,0,0,95
11901165527,90,0,0,0,0,0,0,98
11901165528,70,3,0,0,0,0,0,79
11901165529,89,5,5,0,0,0,0,96
11901165530,51,0,7,0,0,0,0,57
11901165531,17,0,0,0,0,0,0,16
11901165601,50,0,0,0,0,0,0,58
11901165602,68,3,3,3,0,0,0,81
11901165603,45,5,0,0,0,0,0,53
11901165604,72,3,3,0,0,0,0,81
11901165605,56,0,0,0,0,0,0,55
11901165606,44,3,0,0,0,0,0,47
11901165607,92,0,0,0,0,0,0,96
11901165608,60,0,0,0,0,0,0,66
11901165609,92,4,0,0,0,0,0,101
11901165610,65,5,0,0,0,0,0,70
11901165611,39,0,0,0,0,0,0,43
11901165612,65,0,0,0,0,0,0,68
11901165613,74,3,0,3,0,0,0,79
11901165614,48,0,0,0,0,0,0,56
11901165615,25,0,4,0,0,0,0,26
11901165616,88,10,0,0,0,0,0,100
11901165617,53,4,0,0,0,0,0,61
11901165618,70,0,0,0,0,0,0,69
11901165619,68,5,0,0,0,0,0,73
11901165620,98,0,4,0,0,0,0,99
11901165621,61,8,5,0,0,0,0,75
11901165622,106,3,5,0,0,0,0,116
11901165623,82,9,0,0,0,0,0,89
11901165624,52,5,0,0,0,0,0,58
11901165625,33,3,0,0,0,0,0,41
11901165626,63,4,0,3,0,0,0,71
11901165627,34,5,0,0,0,0,0,33
11901165701,57,0,3,0,0,0,0,61
11901165702,70,3,5,0,0,0,0,81
11901165703,90,5,0,0,0,0,0,99
11901165704,66,7,5,0,0,0,0,81
11901165705,47,3,0,0,0,0,0,54
11901165706,0,0,0,0,0,0,0,0
11901165707,67,3,0,0,0,0,0,72
11901165708,88,5,0,5,0,0,0,99
11901165709,0,0,0,0,0,0,0,0
11901165710,69,4,3,0,0,0,0,78
11901165711,41,5,0,0,0,0,0,45
11901165712,60,3,4,0,0,0,0,65
11901165713,59,0,0,0,0,0,0,63
11901165714,47,7,0,0,0,0,0,53
11901165715,71,3,0,0,0,0,0,76
11901165716,50,6,0,0,0,0,0,55
11901165717,74,7,3,0,0,0,0,86
11901165718,55,5,0,0,0,0,0,59
11901165719,57,5,6,0,0,0,0,61
11901165720,58,0,0,0,0,0,0,61
11901165721,51,0,4,0,0,0,0,58
11901165722,43,0,4,0,0,0,0,47
11901165723,0,0,0,0,0,0,0,0
11901165724,48,3,0,0,0,0,0,49
11901165725,40,10,0,0,0,0,0,44
11901165726,52,9,0,4,0,0,0,58
11901165727,48,10,0,0,0,0,0,63
11901165728,60,5,0,0,0,0,0,66
11901165801,94,11,5,0,0,0,0,101
11901165802,69,7,0,0,0,0,0,76
11901165803,75,4,0,0,0,0,0,84
11901165804,88,4,5,3,0,0,0,93
11901165805,59,10,0,0,0,0,0,70
11901165806,85,0,0,0,0,0,0,87
11901165807,58,3,0,0,0,0,0,63
11901165808,81,5,0,0,0,0,0,88
11901165809,0,0,0,0,0,0,0,0
11901165810,86,7,0,0,0,0,0,96
11901165811,60,4,3,0,0,0,0,67
11901165812,53,0,0,0,0,0,0,53
11901165813,79,4,0,0,0,0,0,91
11901165814,69,3,0,0,0,0,0,72
11901165815,65,3,0,3,0,0,0,75
11901165816,81,11,0,0,0,0,0,92
11901165817,40,0,4,0,0,0,0,42
11901165818,44,11,0,0,0,0,0,61
11901165819,79,6,8,0,0,0,0,92
11901165820,34,4,0,0,0,0,0,40
11901165821,66,0,3,0,0,0,0,69
11901165822,72,0,0,0,0,0,0,74
11901165823,65,11,0,0,0,0,0,81
11901165824,69,5,4,0,0,0,0,81
11901165825,72,7,4,0,0,0,0,86
11901165826,56,0,0,0,0,0,0,57
11901165827,76,9,0,0,0,0,0,87
11901165828,87,4,6,0,0,0,0,92
11901165829,35,7,3,0,0,0,0,42
11901165830,42,0,0,0,0,0,0,44
11901165831,41,3,6,4,0,0,0,50
11901165832,82,5,0,0,0,0,0,84
11901165833,60,7,0,0,0,0,0,74
11902136201,28,0,3,0,0,0,0,31
11902136202,31,4,0,0,0,0,0,36
11902136203,55,4,0,0,0,0,0,57
11902136204,56,5,0,0,0,0,0,68
11902136206,43,3,3,0,0,0,0,51
11902136207,74,4,0,0,0,0,0,77
11902136208,36,4,0,0,0,0,0,41
11902136209,61,5,0,0,0,0,0,65
11902136210,44,4,0,0,0,0,0,53
11902136212,70,8,0,0,0,0,0,76
11902136213,71,0,0,0,0,0,0,75
11902136214,35,3,0,0,3,0,0,44
11902136215,39,3,0,0,0,0,0,45
11902136216,69,0,0,0,0,0,0,68
11902136217,57,0,3,0,0,0,0,67
11902136218,55,5,0,0,0,0,0,56
11902136219,80,3,0,0,0,0,0,83
11902136220,60,4,0,0,0,0,0,63
11902136221,63,0,0,0,0,0,0,66
11902136222,46,4,3,0,0,0,0,51
11902136223,47,3,0,3,0,0,0,58
11902136224,50,0,0,0,0,0,0,55
11902136225,67,8,3,0,0,0,0,76
11902136226,65,6,0,0,0,0,0,75
11902136227,88,5,5,0,0,0,0,93
11902136228,66,3,4,4,0,0,0,77
11902136229,53,0,0,0,0,0,0,56
11902136230,76,6,0,0,0,0,0,84
11902136231,39,0,0,0,0,0,0,44
11902136233,44,0,0,0,0,0,0,49
11902136234,33,0,0,0,0,0,0,35
11902136235,81,0,0,0,0,0,0,88
11902136236,39,4,0,0,0,0,0,36
11902136237,25,0,3,0,0,0,0,23
11902136238,40,8,0,0,0,0,0,44
11902136239,41,5,0,0,0,0,0,47
11902136240,40,8,0,0,0,0,0,46
11902136241,20,0,0,0,0,0,0,19
11902136242,23,0,0,0,0,0,0,28
11902136243,38,0,0,0,0,0,0,46
11902136244,24,0,0,0,0,0,0,18
11902136245,29,0,0,0,0,0,0,35
11902136246,37,0,0,0,0,0,0,43
11902136247,27,3,0,0,0,0,0,36
11902136248,36,0,0,0,0,0,0,37
11902136249,18,3,0,0,0,0,0,18
11902136601,55,0,4,0,0,0,0,60
11902136602,64,7,0,0,0,0,0,71
11902136603,40,0,0,0,0,0,0,42
11902136604,65,0,0,0,0,0,0,67
11902136605,48,4,0,0,0,0,0,55
11902136606,65,3,0,4,0,0,0,78
11902136607,55,5,0,3,0,0,0,60
11902136608,46,3,0,0,0,0,0,51
11902136609,68,5,0,0,0,0,0,75
11902136610,53,5,0,4,0,0,0,64
11902136611,41,0,4,0,0,0,0,46
11902136612,85,9,6,4,0,0,0,95
11902136613,42,3,0,0,0,0,0,47
11902136614,30,4,0,0,0,0,0,36
11902136615,44,4,0,6,0,0,0,58
11902136616,45,0,0,0,0,0,0,51
11902136617,37,0,0,0,0,0,0,44
11902136618,64,3,5,0,0,0,0,74
11902136619,24,0,0,0,0,0,0,25
11902136620,42,0,0,0,0,0,0,43
11902136621,89,3,0,0,0,0,0,97
11902136622,45,0,5,0,0,0,0,50
11902136623,59,0,0,0,0,0,0,65
11902136624,68,4,0,0,0,0,0,73
11902136625,44,0,0,0,0,0,0,45
11902136626,76,0,0,0,0,0,0,79
11902136627,57,5,0,0,0,0,0,61
11902136628,56,6,0,0,0,0,0,64
11902136629,88,5,0,0,0,0,0,94
11902136630,47,3,0,3,0,0,0,48
11902136631,43,3,0,5,0,0,0,51
11902136632,71,0,0,0,0,0,0,73
11902136633,36,4,0,0,0,0,0,43
11902136634,65,4,5,0,0,0,0,72
11902136635,51,4,0,9,0,0,0,59
11902136636,59,4,3,0,0,0,0,68
11902136637,81,7,0,0,0,0,0,92
11902136638,64,3,0,0,0,0,0,77
11902136639,63,0,4,0,0,0,0,70
11902136640,42,0,0,0,0,0,0,47
11902136641,0,0,0,0,0,0,0,0
11902136642,69,6,0,0,0,0,0,79
11902136643,55,3,0,0,0,0,0,59
11902136644,0,0,0,0,0,0,0,0
11902136645,59,6,3,3,0,0,0,70
11902136646,39,3,6,0,0,0,0,48
11902136647,28,0,0,0,0,0,0,27
11902136648,31,0,0,0,0,0,0,30
11902136701,58,3,7,0,0,0,0,63
11902136702,63,0,0,3,0,0,0,66
11902136703,48,0,0,0,0,0,0,48
11902136704,62,6,0,0,0,0,0,65
11902136705,29,6,0,0,0,0,0,32
11902136706,53,4,0,0,0,0,0,52
11902136707,56,5,4,3,0,0,0,67
11902136708,59,6,0,0,0,0,0,69
11902136709,62,3,0,0,0,0,0,69
11902136710,41,0,0,0,0,0,0,46
11902136711,69,3,0,0,0,0,0,80
11902136712,61,3,7,0,0,0,0,68
11902136713,87,5,0,0,0,0,0,94
11902136714,63,3,0,0,0,0,0,69
11902136715,58,0,0,0,0,0,0,63
11902136716,66,0,3,0,0,0,0,68
11902136717,74,3,0,0,0,0,0,75
11902136718,87,9,0,0,0,0,0,94
11902136719,58,11,0,0,0,0,0,69
11902136720,103,5,0,0,0,0,0,106
11902136721,53,4,0,0,0,0,0,60
11902136722,64,3,0,0,0,0,0,65
11902136723,82,0,0,0,0,0,0,83
11902136724,109,3,0,5,0,0,0,115
11902136725,88,3,0,0,0,0,0,97
11902136726,69,4,4,0,0,0,0,81
11902136727,85,0,0,0,0,0,0,90
11902136728,66,6,3,0,0,0,0,70
11902157301,51,3,0,0,0,0,0,58
11902157302,47,5,0,3,0,0,0,54
11902157303,73,0,0,0,0,0,0,80
11902157304,62,3,0,0,0,0,0,66
11902157305,83,3,0,0,0,0,0,85
11902157306,77,0,3,0,0,0,0,82
11902157307,54,3,0,0,0,0,0,55
11902157308,109,7,0,0,0,0,0,120
11902157309,98,3,0,3,0,0,0,111
11902157310,71,7,3,3,0,0,0,79
11902157311,81,5,4,0,0,0,0,86
11902157312,62,0,0,0,0,0,0,64
11902157313,63,0,0,0,0,0,0,68
11902157314,75,5,0,0,0,0,0,83
11902157315,61,6,0,0,0,0,0,67
11902157316,80,3,0,0,0,0,0,91
11902157317,38,7,0,0,0,0,0,45
11902157318,82,0,0,0,0,0,0,88
11902157319,75,0,0,0,0,0,0,78
11902157320,60,0,0,0,0,0,0,62
11902157321,73,0,0,0,0,0,0,78
11902157322,67,0,0,0,0,0,0,73
11902157323,119,4,4,0,0,0,0,130
11902157324,61,0,0,0,0,0,0,65
11902157325,68,4,0,0,0,0,0,73
11902157326,40,0,0,0,0,0,0,44
11902157327,37,7,0,0,0,0,0,43
11902157328,43,0,0,0,0,0,0,43
11902157329,35,0,0,0,0,0,0,41
11902157330,63,4,0,0,0,0,0,70
11902157331,62,0,0,0,0,0,0,66
11902157401,39,5,0,0,0,0,0,45
11902157402,75,3,0,0,0,0,0,75
11902157403,71,0,4,0,0,0,0,75
11902157404,84,0,0,0,0,0,0,85
11902157405,50,3,0,0,0,0,0,54
11902157406,61,0,0,0,0,0,0,62
11902157407,73,3,5,0,0,0,0,83
11902157408,53,0,0,0,0,0,0,54
11902157409,52,0,0,0,0,0,0,54
11902157410,58,0,0,6,0,0,0,58
11902157411,62,0,0,0,0,0,0,64
11902157412,51,0,0,0,0,0,0,55
11902157413,94,5,4,0,0,0,0,105
11902157414,76,5,4,0,0,0,0,84
11902157415,41,0,0,0,0,0,0,47
11902157416,47,0,0,4,0,0,0,52
11902157417,87,0,0,3,0,0,0,95
11902157418,36,3,0,0,0,0,0,39
11902157419,66,0,0,0,0,0,0,66
11902157420,33,0,4,0,0,0,0,36
11902157421,67,0,0,0,0,0,0,74
11902165901,26,0,4,0,0,0,0,35
11902165902,30,7,0,0,0,0,0,30
11902165903,48,0,4,0,0,0,0,54
11902165904,40,0,0,0,0,0,0,44
11902165905,39,4,0,0,0,0,0,48
11902165906,59,0,0,3,0,0,0,67
11902165907,31,5,0,0,0,0,0,31
11902165908,26,0,0,0,0,0,0,28
11902165909,45,5,0,0,0,0,0,51
11902165910,46,0,0,0,0,0,0,55
11902165911,24,4,0,0,0,0,0,32
11902165912,33,3,0,0,0,0,0,44
11902165913,64,7,0,4,0,0,0,83
11902165914,31,5,0,0,0,0,0,29
11902165915,66,5,0,0,0,0,0,76
11902165916,20,3,0,0,0,0,0,26
11902165917,35,0,0,0,0,0,0,34
11902165918,36,0,0,0,0,0,0,47
11902165919,22,4,0,0,0,0,0,24
11902165920,32,4,0,0,0,0,0,36
11902165921,27,0,0,0,0,0,0,29
11902165922,43,0,3,0,0,0,0,48
11902165923,43,0,0,0,0,0,0,45
11902165924,57,4,5,0,0,0,0,67
11902165925,30,0,0,0,0,0,0,33
11902165926,27,3,0,0,0,0,0,34
11902165927,26,3,0,0,0,0,0,33
11902165928,44,5,0,0,0,0,0,54
11902165929,21,0,0,0,0,0,0,20
11902166001,40,3,0,0,0,0,0,42
11902166002,26,0,0,0,0,0,0,25
11902166003,52,3,0,0,0,0,0,63
11902166004,30,0,0,0,0,0,0,30
11902166005,33,4,3,0,0,0,0,43
11902166006,34,0,0,0,0,0,0,39
11902166007,33,6,0,0,0,0,0,34
11902166008,43,0,0,0,0,0,0,43
11902166009,35,0,0,0,0,0,0,41
