SA4_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
121,847,1487,1215,758,3693,7827,2478,8110,152,26558,926,3273,2255,1630,8101,14863,3606,9799,254,44708,1165,1246,905,523,1874,2884,596,937,140,10281,1287,1066,547,260,571,534,206,265,55,4798,357,772,498,308,1778,2089,534,1090,48,7466,673,1393,734,329,1004,1377,360,799,56,6722,347,572,379,191,553,441,139,233,34,2885,701,1407,647,276,597,529,119,215,43,4548,108,204,154,100,263,398,81,295,380,1989,6419,11416,7336,4376,18426,30953,8109,21754,1170,109955,1097,1342,1498,1043,3322,4845,1619,3703,118,18594,2169,5603,5131,3506,8515,11201,2830,5839,273,45052,554,522,424,218,553,480,89,144,30,3008,2179,2744,1684,909,1144,745,174,252,95,9915,1102,3430,2988,1518,4382,3798,741,1008,110,19080,1667,2069,973,414,908,895,217,311,58,7518,49,122,94,26,73,70,7,20,0,461,417,825,403,133,249,142,28,57,34,2284,125,216,169,73,234,254,49,141,336,1594,9374,16870,13363,7842,19378,22424,5748,11463,1049,107520
122,526,980,727,516,2054,4929,1611,5400,112,16852,490,1515,1109,841,2965,6010,1662,4350,106,19048,1215,1475,1093,665,2011,3860,717,1242,152,12425,883,734,385,211,471,375,258,258,28,3597,139,406,278,160,735,947,293,598,26,3587,436,1108,571,241,657,1147,290,658,46,5146,283,588,440,195,678,581,186,261,43,3249,602,1170,615,303,635,684,151,250,49,4455,69,113,82,42,147,231,55,168,233,1139,4636,8080,5301,3173,10349,18772,5222,13171,798,69496,845,949,1031,897,1901,2838,919,2145,64,11591,1307,3190,3155,2121,3594,4973,1282,2725,132,22483,548,433,355,166,324,283,53,98,27,2283,1684,2301,1493,731,1083,651,155,219,87,8402,826,2662,2428,1216,2519,2089,398,528,84,12759,1249,1607,790,361,687,687,142,239,70,5835,51,150,110,56,140,44,15,15,6,593,373,685,304,109,233,110,21,31,24,1892,110,119,79,47,108,130,22,63,212,887,7000,12095,9748,5707,10587,11820,3006,6053,705,66725
123,583,596,386,284,1769,2597,757,2285,97,9360,319,620,465,378,2819,3109,631,1312,103,9759,2918,1405,893,534,3516,3985,951,1668,259,16122,677,418,371,248,897,673,363,347,77,4076,295,302,267,150,1589,1273,334,559,48,4810,545,901,500,233,791,758,172,280,70,4248,1240,921,879,547,2760,2371,785,1684,233,11424,1694,1581,741,451,1483,1262,266,474,184,8129,206,112,81,40,273,263,58,132,431,1596,8471,6856,4580,2874,15895,16295,4311,8741,1502,69519,673,517,450,345,1388,1304,360,827,62,5934,1019,1595,1694,1257,3448,3300,707,1362,152,14526,623,310,340,173,507,318,56,103,33,2456,1918,2064,1882,1334,2059,958,238,397,159,11009,1371,2242,1941,1275,4433,2601,428,572,151,15011,1421,2038,1189,566,1087,550,109,112,109,7187,212,221,221,157,517,255,63,85,30,1761,701,1113,728,365,730,426,111,122,70,4358,132,126,88,59,260,144,17,41,311,1176,8064,10224,8534,5529,14433,9849,2088,3615,1074,63419
124,602,679,495,327,1974,2974,976,2871,105,11012,421,950,678,547,3082,3776,873,1818,81,12240,2291,1958,1210,777,4039,4993,1147,2002,317,18738,856,571,419,293,1128,874,512,429,72,5160,267,407,298,193,1758,1443,370,696,53,5487,522,937,507,247,887,825,221,361,42,4548,1116,994,1009,700,2764,2725,953,2081,234,12571,1472,1928,947,512,1615,1462,323,682,188,9125,182,128,99,54,269,296,54,145,437,1659,7734,8555,5662,3657,17511,19364,5428,11095,1516,80530,853,643,598,431,1666,1661,566,1161,50,7613,1257,2225,2326,1704,4023,4218,989,1940,118,18795,776,428,420,233,594,395,75,126,38,3084,2326,2493,2075,1377,2166,1212,251,382,182,12454,1455,2626,2550,1557,5375,3153,553,671,165,18101,1544,2263,1227,574,1140,630,140,187,96,7798,187,262,301,141,543,311,85,95,42,1969,791,1169,719,378,676,388,79,115,70,4389,123,119,93,48,270,176,21,52,265,1173,9314,12229,10304,6437,16452,12140,2751,4735,1025,75383
125,1401,1049,741,498,3170,4506,946,2417,213,14947,796,1851,1248,952,8335,11397,1494,2808,394,29261,4908,1765,1331,641,3373,3285,626,879,499,17299,997,826,772,374,1078,759,377,390,150,5714,528,696,649,335,3062,2396,467,810,118,9062,927,1514,1124,421,1341,1102,186,323,172,7110,1473,1490,1640,728,2724,2021,563,913,327,11875,2475,2057,1829,641,1934,1233,254,365,292,11072,337,220,225,96,503,435,72,130,1033,3045,13857,11461,9557,4679,25517,27124,4984,9028,3192,109389,926,727,691,463,2164,2217,560,1021,107,8868,1657,2910,2736,1915,7680,8136,1284,2082,326,28723,815,498,481,244,796,518,76,139,63,3622,2271,2754,2625,1401,2186,1098,206,426,310,13277,1754,2634,2474,1338,6149,3870,521,689,216,19648,1772,2210,1397,553,1168,688,135,170,156,8258,275,289,399,184,610,294,50,60,45,2204,1162,1250,1110,454,1194,573,98,133,135,6110,194,192,170,84,406,295,37,66,663,2114,10823,13461,12083,6641,22351,17695,2968,4780,2025,92818
126,473,641,465,326,1835,2927,860,2372,72,9972,423,1397,914,672,4895,6975,1291,2722,166,19464,1007,811,541,273,1285,1632,307,503,121,6485,631,437,281,113,303,243,100,131,31,2286,206,396,314,156,1294,1121,235,436,37,4200,430,727,452,179,547,595,131,245,50,3363,286,320,280,137,412,372,82,174,38,2104,491,767,406,177,396,343,68,111,55,2809,79,90,64,29,140,165,33,57,276,932,4027,5598,3726,2063,11122,14372,3105,6751,851,51614,516,541,487,376,1320,1689,510,1121,37,6595,1000,2235,2114,1366,4705,5019,972,1903,110,19417,356,292,216,130,342,291,44,54,17,1748,1080,1341,888,457,655,413,94,117,55,5090,663,1557,1452,719,2673,1852,315,376,79,9683,899,1060,604,223,505,392,75,110,42,3898,35,68,54,22,78,37,6,6,3,310,318,444,248,67,196,108,20,36,17,1467,80,82,84,34,135,109,23,23,198,767,4955,7621,6139,3393,10592,9911,2069,3748,565,48985
127,1167,814,582,368,2399,3079,774,2018,159,11372,520,968,616,544,4238,4793,782,1580,175,14208,5194,1557,1086,598,3778,3576,698,1187,473,18158,966,636,503,302,988,900,402,423,111,5231,488,526,457,279,2544,1961,452,728,91,7530,889,1220,733,290,1125,877,169,318,101,5714,2129,1511,1428,928,4243,3033,883,1636,387,16178,2780,1863,1141,543,2196,1408,311,488,281,11009,338,173,135,76,443,345,63,124,736,2436,14478,9265,6676,3936,21954,19976,4535,8505,2526,91836,866,616,529,371,1836,1589,360,776,87,7033,1350,2020,2040,1530,5286,4711,848,1513,261,19558,774,382,324,210,646,390,68,119,39,2957,2582,2409,2066,1291,2105,1039,227,460,272,12453,1976,2450,2363,1435,5828,3355,467,633,221,18735,2147,2417,1363,559,1245,609,127,154,145,8766,422,458,403,245,1023,462,94,117,56,3274,1092,1240,1004,510,1613,787,140,162,130,6674,180,144,116,88,364,233,36,57,516,1730,11397,12128,10226,6240,19945,13180,2362,3989,1724,81180
128,555,719,537,369,1774,3422,1189,3727,74,12371,445,972,694,529,2453,4197,1052,2493,89,12923,1435,1325,921,652,2384,4060,841,1483,168,13276,739,486,287,163,656,637,414,369,47,3796,197,341,238,158,1063,1174,319,607,29,4126,424,810,414,189,612,816,195,392,32,3885,396,424,358,238,693,726,245,478,52,3610,620,1193,449,234,642,637,159,244,49,4228,107,91,67,26,180,195,41,114,195,1023,4915,6358,3970,2564,10471,15852,4457,9916,740,59245,629,686,712,574,1392,1750,611,1204,32,7586,1245,2329,2573,1626,3283,3961,966,1835,94,17912,552,318,260,150,290,239,51,77,27,1960,1671,1990,1258,700,1089,710,195,240,83,7941,1057,2610,2481,1326,3199,2351,454,509,100,14093,1221,1571,812,363,679,541,112,157,44,5508,45,106,66,43,78,59,16,21,3,439,319,622,267,119,196,106,22,46,14,1713,75,83,67,38,109,111,26,36,157,703,6821,10323,8499,4940,10316,9828,2454,4133,546,57853
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,11,12,8,4,27,33,10,28,3,133,19,26,18,17,46,59,13,35,5,236,38,28,18,16,39,52,13,35,13,241,7,16,25,5,13,20,8,20,6,122,5,3,6,0,16,12,0,12,3,63,6,12,13,4,10,6,6,7,3,69,30,16,19,19,35,31,19,57,3,216,24,48,46,21,34,39,17,17,12,254,5,7,0,0,5,3,0,3,21,55,152,170,146,86,224,249,75,208,66,1388,13,6,8,12,21,25,11,14,0,104,34,37,36,21,36,48,9,44,3,264,0,8,11,3,9,12,0,3,0,47,43,56,38,18,20,19,3,12,0,216,13,35,23,12,47,26,3,6,0,168,26,33,17,13,14,7,0,0,0,104,0,10,6,0,3,5,0,3,0,35,10,48,29,16,26,17,4,20,6,165,0,4,0,0,0,3,0,0,8,22,136,241,168,98,172,161,35,102,20,1128
