region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
UCL114004,0,0,0,5,4,9,0,0,0,0,0,0,0,3,3,677,631,1308,71,58,129,37,0,37,14,0,14,23,7,30,3,4,7,88,77,165,918,784,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,21,40,61,88,119,207,15,12,27,1051,958,2009
UCL114005,0,0,0,6,0,6,0,0,0,0,0,0,4,0,4,901,680,1581,90,63,153,23,3,26,0,0,0,13,5,18,8,10,18,49,52,101,1094,813,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,7,4,11,0,0,0,3,0,3,3,0,3,6,0,6,32,39,71,86,160,246,16,13,29,1241,1029,2270
UCL114006,0,0,0,3,3,6,0,0,0,0,0,0,4,3,7,1039,830,1869,136,103,239,50,0,50,20,0,20,14,0,14,15,3,18,84,72,156,1365,1014,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,31,70,101,110,203,313,45,29,74,1559,1323,2882
UCL114007,0,0,0,5,3,8,0,0,0,3,0,3,0,3,3,973,834,1807,71,91,162,31,3,34,10,0,10,23,13,36,18,12,30,92,93,185,1226,1052,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,4,11,15,0,3,3,0,0,0,0,0,0,0,3,3,34,55,89,94,155,249,40,27,67,1398,1303,2701
UCL114008,0,0,0,11,12,23,0,0,0,0,0,0,4,8,12,946,797,1743,89,103,192,52,0,52,12,0,12,11,0,11,10,3,13,74,63,137,1209,986,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,7,4,11,10,4,14,0,0,0,0,0,0,0,3,3,0,3,3,35,66,101,111,196,307,29,25,54,1394,1280,2674
UCL114009,0,0,0,3,0,3,0,0,0,0,0,0,3,5,8,601,564,1165,76,53,129,47,0,47,4,0,4,16,4,20,4,0,4,92,82,174,846,708,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,34,47,81,84,120,204,18,21,39,989,899,1888
UCL114010,0,0,0,8,6,14,0,0,0,0,0,0,10,4,14,1177,962,2139,172,108,280,69,0,69,17,0,17,11,0,11,12,4,16,78,79,157,1554,1163,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,27,63,90,122,195,317,32,25,57,1747,1456,3203
UCL114011,148,132,280,3,0,3,0,0,0,0,0,0,0,0,0,967,785,1752,46,55,101,40,3,43,25,3,28,5,3,8,11,0,11,28,23,51,1273,1004,2277,20,26,46,0,0,0,0,5,5,33,46,79,3,11,14,7,0,7,63,88,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,74,88,162,17,9,26,0,0,0,0,0,0,17,9,26,19,75,94,144,240,384,23,22,45,1550,1438,2988
UCL114012,0,0,0,6,0,6,0,0,0,0,0,0,9,6,15,1236,1054,2290,143,147,290,61,0,61,29,3,32,12,7,19,9,9,18,71,88,159,1576,1314,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,49,109,158,125,191,316,31,23,54,1788,1642,3430
UCL114013,0,0,0,6,3,9,0,0,0,0,0,0,3,3,6,1025,869,1894,120,93,213,22,0,22,10,0,10,28,4,32,10,5,15,83,64,147,1307,1041,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,19,44,63,108,172,280,23,30,53,1466,1291,2757
UCL114014,0,0,0,3,10,13,3,0,3,0,0,0,0,4,4,971,914,1885,57,63,120,27,0,27,9,0,9,28,11,39,14,6,20,43,52,95,1155,1060,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,7,8,15,7,14,21,0,0,0,0,0,0,3,0,3,3,0,3,75,125,200,133,231,364,27,16,43,1400,1446,2846
UCL114015,0,0,0,5,16,21,3,0,3,0,0,0,0,0,0,1653,1276,2929,100,104,204,57,0,57,50,3,53,20,5,25,11,6,17,21,24,45,1920,1434,3354,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,3,6,9,18,18,36,24,24,48,3,0,3,3,0,3,3,3,6,9,3,12,40,92,132,162,273,435,32,23,55,2187,1849,4036
UCL114016,0,3,3,3,16,19,0,0,0,0,0,0,0,3,3,908,745,1653,81,92,173,20,0,20,13,0,13,4,3,7,15,12,27,71,81,152,1115,955,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,94,103,197,126,209,335,14,16,30,1358,1291,2649
UCL114017,3,3,6,3,3,6,0,0,0,0,0,0,5,5,10,1138,957,2095,141,110,251,61,3,64,29,3,32,24,3,27,16,8,24,89,89,178,1509,1184,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,11,8,19,0,0,0,0,0,0,0,0,0,0,0,0,27,69,96,98,141,239,46,21,67,1691,1423,3114
UCL114018,14,13,27,14,0,14,0,0,0,0,0,0,4,0,4,1175,992,2167,94,102,196,59,3,62,8,0,8,14,0,14,17,13,30,64,59,123,1463,1182,2645,3,3,6,0,0,0,0,0,0,4,3,7,0,3,3,0,3,3,7,12,19,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,5,15,20,17,37,0,4,4,0,0,0,0,0,0,0,4,4,68,84,152,137,202,339,39,34,73,1727,1523,3250
UCL114019,0,0,0,9,4,13,0,0,0,0,0,0,8,9,17,1499,1189,2688,229,167,396,59,5,64,19,3,22,29,6,35,14,7,21,105,145,250,1971,1535,3506,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,36,33,6,39,0,0,0,3,0,3,0,0,0,3,0,3,55,90,145,223,307,530,24,27,51,2309,1965,4274
UCL114020,3,0,3,7,6,13,0,0,0,0,0,0,3,4,7,1084,892,1976,74,93,167,71,5,76,20,3,23,38,9,47,11,6,17,73,106,179,1384,1124,2508,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,18,9,27,3,0,3,0,0,0,0,3,3,3,3,6,43,74,117,122,209,331,29,23,52,1599,1442,3041
UCL114021,0,0,0,12,5,17,3,0,3,0,0,0,0,5,5,499,516,1015,49,52,101,29,3,32,10,3,13,5,4,9,8,5,13,42,46,88,657,639,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,8,0,8,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,48,54,102,93,114,207,8,17,25,817,824,1641
UCL114022,0,0,0,21,10,31,0,0,0,0,0,0,4,0,4,911,802,1713,129,68,197,53,0,53,6,3,9,16,0,16,6,7,13,58,79,137,1204,969,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,7,6,13,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,34,64,98,87,144,231,33,23,56,1368,1206,2574
UCL114023,0,3,3,14,12,26,3,0,3,0,0,0,0,0,0,857,690,1547,47,43,90,19,0,19,15,0,15,16,8,24,15,3,18,11,37,48,997,796,1793,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,16,6,22,0,0,0,0,0,0,3,0,3,3,0,3,28,76,104,99,171,270,16,13,29,1159,1062,2221
UCL114024,0,3,3,7,5,12,0,0,0,0,0,0,0,0,0,674,531,1205,42,65,107,13,0,13,9,0,9,8,6,14,8,5,13,21,25,46,782,640,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,6,0,6,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,40,57,97,96,140,236,18,13,31,945,850,1795
UCL114025,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,862,677,1539,97,68,165,39,0,39,7,0,7,10,3,13,11,4,15,75,90,165,1101,849,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,18,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,23,49,72,121,146,267,18,17,35,1277,1065,2342
UCL114026,3,0,3,5,5,10,0,0,0,0,0,0,3,0,3,1055,908,1963,72,89,161,58,0,58,11,0,11,3,0,3,13,3,16,30,35,65,1253,1040,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,9,6,15,14,6,20,0,0,0,3,0,3,0,0,0,3,0,3,32,65,97,128,216,344,23,19,42,1453,1346,2799
UCL114027,12,0,12,9,11,20,0,0,0,0,0,0,0,0,0,825,646,1471,49,39,88,36,0,36,6,0,6,0,0,0,13,3,16,10,14,24,960,713,1673,0,0,0,0,0,0,0,0,0,8,0,8,0,8,8,0,0,0,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,18,8,26,0,0,0,0,0,0,0,0,0,0,0,0,23,39,62,108,149,257,16,11,27,1125,920,2045
UCL114028,3,0,3,0,4,4,0,0,0,3,0,3,0,3,3,1000,730,1730,145,87,232,34,0,34,9,0,9,5,0,5,8,3,11,80,75,155,1287,902,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,24,39,63,110,178,288,23,21,44,1452,1143,2595
UCL114029,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,808,703,1511,66,63,129,50,0,50,16,0,16,7,0,7,8,0,8,43,56,99,1002,825,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,10,3,13,0,0,0,0,3,3,0,0,0,0,3,3,29,44,73,94,197,291,21,25,46,1156,1097,2253
UCL114030,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,573,523,1096,42,75,117,28,0,28,7,0,7,32,15,47,12,5,17,64,82,146,766,700,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,48,87,135,97,133,230,19,15,34,941,938,1879
UCL114031,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,290,225,515,20,11,31,11,3,14,0,0,0,19,3,22,4,3,7,23,16,39,370,264,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,53,37,48,85,10,9,19,438,353,791
UCL114032,0,0,0,24,20,44,0,0,0,0,0,0,5,0,5,924,736,1660,79,131,210,67,3,70,4,0,4,4,3,7,5,6,11,64,68,132,1176,967,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,7,0,0,0,7,4,11,13,10,23,20,14,34,0,0,0,0,0,0,0,0,0,0,0,0,33,59,92,113,166,279,27,13,40,1369,1219,2588
UCL114033,0,0,0,5,3,8,0,0,0,0,0,0,3,5,8,943,806,1749,115,70,185,47,3,50,6,0,6,9,0,9,6,5,11,88,79,167,1222,971,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,14,3,17,0,0,0,0,0,0,0,3,3,0,3,3,23,25,48,103,179,282,25,23,48,1387,1204,2591
UCL115001,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,360,255,615,44,23,67,7,0,7,0,0,0,0,0,0,3,0,3,16,13,29,430,295,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,58,47,105,12,3,15,512,361,873
UCL115002,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,679,656,1335,46,47,93,26,0,26,3,0,3,6,3,9,5,6,11,32,47,79,804,767,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,5,3,8,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,21,46,67,76,153,229,13,12,25,919,984,1903
UCL115003,0,0,0,7,10,17,0,0,0,0,0,0,0,0,0,448,410,858,36,39,75,12,0,12,9,3,12,10,0,10,6,0,6,15,19,34,543,481,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,8,7,15,0,4,4,0,0,0,0,0,0,0,4,4,16,16,32,70,126,196,16,13,29,653,647,1300
UCL115004,4,3,7,3,3,6,0,0,0,0,0,0,0,3,3,299,234,533,13,10,23,21,0,21,7,0,7,0,0,0,3,0,3,5,5,10,355,258,613,0,0,0,0,0,0,0,0,0,5,9,14,3,3,6,0,0,0,8,12,20,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,11,15,26,3,0,3,0,0,0,0,0,0,3,0,3,7,13,20,30,46,76,6,4,10,412,336,748
UCL115005,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,170,161,331,8,18,26,8,0,8,5,0,5,4,0,4,3,3,6,14,9,23,212,194,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,17,32,24,45,69,7,9,16,262,265,527
UCL115006,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,152,118,270,26,16,42,7,0,7,0,0,0,6,4,10,3,3,6,18,28,46,216,169,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12,13,25,35,28,63,6,8,14,272,221,493
UCL115007,0,0,0,6,0,6,0,0,0,0,0,0,3,0,3,211,208,419,8,10,18,3,0,3,3,0,3,3,0,3,0,3,3,24,32,56,261,253,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,71,41,48,89,4,4,8,334,348,682
UCL115008,17,16,33,8,0,8,0,0,0,0,0,0,0,3,3,562,428,990,32,35,67,33,0,33,5,0,5,3,0,3,9,0,9,3,8,11,672,490,1162,4,0,4,0,0,0,0,0,0,4,5,9,7,0,7,0,0,0,15,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,25,5,30,0,0,0,0,0,0,0,0,0,0,0,0,9,30,39,52,112,164,18,20,38,776,657,1433
UCL115009,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,158,104,262,8,11,19,7,0,7,0,0,0,5,0,5,3,4,7,13,26,39,197,145,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,18,23,35,58,3,3,6,226,198,424
UCL115010,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,272,216,488,13,16,29,7,0,7,3,3,6,3,0,3,3,0,3,3,12,15,307,247,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,0,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,34,40,74,5,9,14,367,310,677
UCL115011,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,91,76,167,6,13,19,8,0,8,0,0,0,0,0,0,4,0,4,23,28,51,136,117,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,13,21,34,10,7,17,169,157,326
UCL115012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,165,352,13,10,23,9,0,9,3,0,3,4,0,4,0,0,0,3,6,9,219,181,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,12,17,26,34,60,5,7,12,258,234,492
UCL115013,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,128,111,239,21,13,34,6,0,6,0,0,0,0,0,0,0,0,0,12,23,35,175,147,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,20,11,31,3,7,10,207,179,386
UCL115014,0,0,0,0,4,4,0,0,0,0,0,0,3,0,3,515,443,958,55,68,123,31,0,31,5,3,8,17,3,20,9,0,9,81,102,183,716,623,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,32,38,70,55,123,178,16,8,24,828,796,1624
UCL115015,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,302,344,646,36,43,79,10,0,10,8,0,8,12,7,19,6,4,10,49,57,106,429,455,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,12,0,12,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,48,56,104,51,85,136,8,0,8,548,600,1148
UCL115016,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,147,137,284,12,15,27,6,0,6,0,0,0,3,0,3,0,0,0,11,20,31,183,172,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,3,0,3,0,0,0,0,0,0,3,0,3,10,27,37,27,33,60,7,5,12,234,237,471
UCL115017,6,4,10,0,5,5,0,0,0,0,0,0,0,0,0,234,204,438,13,16,29,15,0,15,0,0,0,5,0,5,3,5,8,22,24,46,298,258,556,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,40,67,24,61,85,5,0,5,361,359,720
UCL115018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,94,163,12,3,15,17,3,20,0,0,0,4,0,4,3,3,6,23,15,38,128,118,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,14,28,42,4,0,4,150,154,304
UCL115019,55,45,100,4,7,11,0,0,0,0,3,3,0,3,3,485,416,901,19,43,62,21,0,21,5,0,5,3,3,6,7,3,10,31,33,64,630,556,1186,8,5,13,0,0,0,0,0,0,3,9,12,4,3,7,6,0,6,21,17,38,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,3,5,8,24,26,50,4,3,7,0,0,0,0,0,0,4,3,7,74,76,150,103,148,251,13,14,27,848,823,1671
UCL115020,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,452,363,815,38,32,70,21,0,21,3,0,3,3,0,3,5,3,8,22,22,44,548,423,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,3,9,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,8,25,33,51,59,110,11,3,14,624,516,1140
UCL115021,0,0,0,4,0,4,0,0,0,0,0,0,0,3,3,205,152,357,11,10,21,5,0,5,0,0,0,0,0,0,5,3,8,4,3,7,234,171,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,4,0,4,12,28,40,27,39,66,3,4,7,280,246,526
UCL115022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,148,340,18,12,30,17,0,17,6,0,6,4,0,4,3,3,6,26,25,51,266,188,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,22,27,49,5,3,8,307,233,540
UCL115023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,378,749,33,21,54,12,0,12,9,0,9,0,0,0,7,3,10,11,6,17,443,408,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,3,3,6,0,0,0,0,0,0,3,0,3,3,0,3,26,30,56,61,77,138,3,0,3,539,518,1057
UCL115024,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,134,111,245,26,11,37,19,0,19,0,0,0,7,0,7,3,0,3,20,17,37,209,145,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,34,40,74,5,3,8,255,206,461
