CED_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
CED125,5568,50,7,0,0,0,0,534,6162,5060,547,175,40,13,3,0,533,6368,4331,1476,1024,352,87,19,13,495,7790,2680,2197,2508,930,285,102,52,531,9281,1382,1721,3182,1432,484,144,104,468,8921,847,1033,2482,1402,525,193,175,353,6999,747,855,2202,1207,557,200,167,321,6256,559,727,1949,1171,519,192,131,232,5469,530,646,1979,1300,559,174,152,278,5617,433,529,1870,1263,593,205,132,225,5249,327,428,1566,1112,512,187,130,253,4510,248,316,1243,922,403,152,100,246,3622,122,156,609,547,286,124,106,233,2179,64,81,341,293,192,95,110,160,1338,55,87,211,209,148,98,125,179,1104,22943,10842,21341,12184,5155,1879,1480,5043,80872
CED126,4406,0,0,0,0,0,0,261,4669,3586,52,8,0,0,0,3,231,3886,2680,287,123,26,0,0,0,221,3346,1896,952,788,155,32,5,0,193,4026,1126,954,1918,624,96,6,3,197,4922,799,815,2455,893,161,24,9,173,5318,768,825,2730,1252,267,33,13,205,6089,843,814,2572,1157,292,44,23,171,5916,795,747,2225,1127,270,39,20,156,5371,705,632,1870,1011,300,67,22,180,4789,554,526,1702,938,310,68,23,148,4262,403,440,1711,960,295,66,20,171,4064,298,337,1440,884,315,71,30,219,3590,163,190,876,623,252,92,31,198,2421,198,224,847,765,343,155,94,428,3058,19224,7797,21269,10405,2920,673,295,3142,65719
CED127,3991,15,4,0,0,0,0,304,4313,3131,179,62,11,0,0,0,217,3608,2301,642,418,134,38,3,5,220,3753,1483,908,1093,468,123,21,10,170,4283,925,716,1534,812,209,58,34,196,4488,685,656,1653,915,324,79,51,178,4542,768,706,1904,1057,376,87,54,197,5152,817,726,1883,1092,398,115,68,188,5292,818,649,1788,1132,396,107,64,198,5150,818,587,1751,1169,475,128,64,175,5160,668,519,1530,1061,436,121,60,174,4573,515,405,1476,1025,404,113,56,190,4189,323,251,988,708,296,97,64,216,2957,185,148,479,448,225,94,72,180,1831,189,148,439,362,230,103,100,298,1872,17606,7264,16997,10394,3934,1147,700,3109,61152
CED128,4911,14,3,0,0,0,0,539,5472,4671,277,118,25,3,0,0,470,5565,3602,866,721,237,60,16,4,525,6028,2021,1110,1462,761,272,72,35,477,6212,1128,908,1875,1169,449,163,73,442,6219,834,726,1796,1164,535,204,114,377,5755,767,697,1737,1093,496,233,144,352,5523,741,662,1748,1132,563,207,146,303,5503,634,622,1852,1116,532,219,173,321,5475,554,532,1646,1132,554,244,196,267,5129,396,433,1280,927,502,205,206,244,4198,278,306,1067,823,412,209,203,243,3538,166,178,664,540,330,135,189,230,2437,104,121,416,371,240,111,203,205,1771,93,125,354,301,224,130,281,361,1859,20885,7585,16753,10796,5182,2143,1986,5353,70676
CED129,5709,8,0,0,0,0,0,286,6010,4850,84,26,3,0,0,0,247,5214,3465,449,190,49,11,0,0,208,4367,2282,1575,1494,358,66,10,3,196,5985,1270,1954,3699,1010,198,41,17,222,8415,823,1404,3911,1346,295,73,14,189,8051,705,1075,3392,1434,344,76,36,160,7221,582,953,2874,1281,304,70,41,132,6239,501,856,2340,1037,276,67,34,132,5239,386,866,2069,987,284,70,28,120,4801,342,845,1703,928,322,80,40,97,4358,290,527,1629,989,286,65,41,106,3936,183,257,1103,756,271,87,46,105,2801,94,148,569,464,204,82,43,117,1721,116,151,468,362,223,84,111,184,1707,21602,11130,25469,11010,3096,801,447,2511,76072
CED130,4308,62,8,3,0,0,0,710,5093,3063,423,208,68,12,0,0,517,4288,2334,772,646,268,85,27,15,466,4613,1402,839,1230,646,215,77,41,416,4859,741,658,1345,893,347,120,78,405,4585,555,490,1384,963,369,129,118,351,4358,569,494,1493,1125,427,151,139,397,4798,611,496,1622,1143,419,134,96,405,4934,660,515,1697,1234,475,168,103,422,5268,591,462,1806,1402,568,192,107,391,5522,508,415,1551,1270,591,166,84,386,4978,390,309,1448,1200,514,160,91,411,4528,298,223,986,883,466,178,101,394,3529,182,127,573,653,429,154,146,343,2609,173,135,454,556,408,216,234,419,2596,16385,6433,16450,12300,5343,1868,1367,6422,66569
CED131,4387,25,0,0,0,0,0,415,4831,6320,195,47,9,5,0,0,608,7187,5342,633,294,91,14,14,6,440,6831,3149,1290,1096,293,86,29,15,303,6254,1492,1037,1971,740,168,34,46,253,5745,902,792,2042,895,233,66,45,200,5189,830,769,2102,1000,262,74,55,229,5318,828,794,2010,945,273,81,40,191,5152,749,701,1889,971,279,70,51,226,4935,676,603,1782,1102,355,92,28,173,4809,497,474,1564,976,300,92,33,196,4130,381,349,1352,855,328,86,26,201,3573,249,233,938,649,261,79,44,212,2659,168,120,551,484,240,94,65,240,1964,179,223,657,550,316,176,112,534,2746,26146,8244,18282,9555,3114,976,586,4427,71326
CED132,3571,0,0,0,0,0,0,234,3812,3867,22,3,0,0,0,0,224,4116,5675,239,52,6,5,0,3,343,6319,5159,1429,608,90,3,0,0,399,7690,3044,1901,2100,433,41,0,8,335,7864,1986,1470,2493,667,110,17,10,274,7018,1585,1103,2300,865,163,19,5,215,6260,1443,1016,1917,851,183,30,11,201,5645,1134,907,1746,810,173,31,12,173,4983,961,856,1517,711,177,36,14,175,4452,828,791,1353,671,220,49,18,176,4104,673,589,1407,702,206,47,27,182,3833,436,303,1019,542,201,49,24,183,2755,296,167,561,416,185,60,31,181,1903,339,196,586,491,286,132,89,478,2591,30986,10987,17663,7255,1958,467,252,3771,73342
CED133,3816,39,5,0,0,0,0,561,4428,2756,361,160,34,4,0,0,411,3725,2036,726,597,248,64,10,6,424,4111,1265,792,1194,561,205,65,31,408,4527,778,625,1430,882,339,94,74,405,4620,683,563,1622,1001,366,121,71,405,4825,756,652,1783,1025,463,140,111,399,5323,807,676,1846,1153,534,156,114,384,5664,868,692,1981,1355,607,161,95,429,6198,867,653,2259,1543,697,200,98,407,6725,749,589,2106,1630,664,161,85,460,6444,526,443,1837,1409,596,189,79,371,5447,323,253,1180,949,486,162,95,324,3781,210,147,602,611,462,207,139,290,2666,201,164,577,598,508,230,236,413,2922,16651,7375,19164,12999,5988,1899,1230,6086,71394
CED134,3438,60,9,4,0,0,0,679,4186,2681,480,185,53,15,0,3,577,3990,2493,864,807,353,95,27,10,639,5291,1341,942,1267,709,249,71,46,636,5268,666,577,1363,928,394,111,76,616,4726,493,417,1182,929,443,132,107,545,4257,459,398,1257,991,491,160,126,524,4407,502,427,1428,1083,491,170,146,583,4836,524,430,1586,1196,516,143,109,602,5111,473,395,1618,1227,612,184,105,560,5170,344,281,1261,1091,542,173,96,504,4297,274,222,1169,943,480,160,96,481,3825,194,153,768,734,447,155,117,435,2998,126,76,406,554,396,179,154,389,2281,113,98,373,447,388,198,216,490,2320,14110,5821,14680,11235,5568,1872,1424,8253,62965
CED135,3874,12,0,0,0,0,0,474,4363,5776,225,65,10,0,0,0,716,6792,6656,1270,464,122,35,13,3,889,9450,4252,3213,1858,451,141,29,13,728,10681,2150,2711,3280,782,291,70,42,689,10016,1280,1407,2327,786,311,111,66,467,6753,1114,1048,1953,802,297,130,63,353,5753,920,983,1724,744,301,120,86,313,5194,789,997,1691,783,285,82,101,278,5001,622,1003,1418,737,304,121,78,295,4580,482,753,1195,656,306,113,96,258,3870,337,456,953,562,277,102,97,186,2977,177,220,727,453,241,94,89,180,2182,104,131,493,355,184,111,107,146,1621,97,128,362,325,206,104,121,243,1594,28626,14556,18507,7577,3183,1201,956,6213,80820
CED136,4466,48,8,0,0,0,5,375,4896,3866,472,191,38,9,0,4,327,4909,3003,1134,850,277,91,17,10,288,5674,1609,1259,1737,750,198,65,40,263,5920,931,881,2061,1025,359,88,64,243,5649,644,630,1873,1110,431,139,77,230,5133,640,693,1952,1170,468,161,120,233,5428,623,652,1988,1252,426,141,101,218,5405,579,549,2140,1251,478,131,93,220,5450,533,566,2256,1450,496,134,73,247,5756,480,432,2064,1464,515,129,59,275,5419,407,378,1888,1320,522,146,81,334,5069,273,259,1267,956,436,123,84,329,3715,164,137,653,543,310,141,94,236,2277,141,146,483,498,342,146,134,362,2242,18357,8242,21412,13088,5078,1556,1030,4177,72939
CED137,3912,6,3,0,0,0,0,291,4206,7240,86,16,3,0,0,5,708,8055,8967,765,237,36,9,0,0,864,10875,6640,2368,1147,212,52,0,3,755,11173,3112,2205,2240,509,123,29,9,480,8716,1689,1440,2185,714,149,37,15,364,6594,1397,1269,2219,789,175,36,19,286,6193,1175,1194,2196,787,203,52,29,221,5846,987,1275,2164,831,201,57,31,223,5768,812,1209,1817,726,222,51,39,192,5065,661,1002,1479,708,226,73,34,208,4387,420,516,1360,730,247,53,34,171,3522,289,254,913,579,208,78,49,184,2551,168,174,661,446,208,79,71,168,1977,225,193,588,464,247,127,131,460,2428,37694,13955,19214,7537,2246,660,468,5574,87359
CED138,3705,19,4,0,0,0,0,439,4172,2852,160,52,19,0,0,4,389,3474,2688,489,307,94,16,0,0,426,4028,2124,939,1006,359,83,19,11,438,4979,1281,876,1732,746,197,52,25,466,5371,910,851,1929,857,243,81,31,400,5308,924,864,2034,997,337,91,46,468,5764,949,793,1927,1047,360,83,41,393,5597,1030,808,2037,1198,408,89,62,438,6063,1040,792,2204,1447,546,153,62,440,6680,889,697,2226,1406,529,135,75,437,6390,620,571,1955,1229,520,117,56,389,5453,353,328,1339,977,425,105,81,365,3986,215,179,778,737,373,158,91,380,2919,259,252,707,759,470,200,188,721,3549,19837,8629,20237,11865,4506,1278,778,6597,73723
CED139,4294,51,8,0,3,0,0,524,4875,3664,485,205,59,9,0,3,422,4842,2520,849,732,323,84,16,11,349,4881,1276,926,1255,692,224,59,43,317,4806,718,618,1496,1015,418,135,104,319,4829,511,420,1325,999,481,166,122,285,4312,486,423,1436,1178,482,181,134,311,4631,512,452,1516,1246,561,173,124,307,4886,558,436,1522,1285,592,228,122,344,5082,542,433,1515,1373,696,211,144,357,5273,411,322,1419,1272,640,238,135,334,4766,328,296,1381,1187,614,214,151,367,4533,248,173,781,846,511,202,136,314,3220,172,109,508,598,452,199,200,317,2553,175,154,451,562,499,264,286,386,2773,16405,6140,15548,12629,6262,2294,1705,5264,66254
CED140,3810,21,6,0,0,0,0,295,4136,3269,207,62,11,0,0,5,260,3808,2418,522,323,83,18,5,0,248,3616,1609,978,944,374,90,16,12,222,4232,916,891,1764,720,176,55,16,225,4763,701,699,1921,899,272,79,35,238,4832,780,679,1969,941,336,78,41,228,5047,746,731,1932,1032,367,89,56,197,5146,767,683,2005,1130,372,101,56,255,5376,723,659,2058,1238,422,111,48,217,5479,628,578,1896,1194,393,87,39,287,5100,483,508,1822,1175,433,112,51,337,4913,332,333,1297,904,348,100,39,351,3701,208,191,780,628,330,108,59,302,2602,257,213,731,671,355,136,125,609,3093,17639,7895,19500,10999,3895,1075,584,4259,65846
CED141,3849,23,3,0,0,0,0,268,4144,3255,239,93,8,0,0,0,259,3858,2460,667,465,136,38,8,0,232,4010,1439,1004,1247,424,104,22,18,178,4440,804,779,1910,814,216,60,33,192,4812,553,575,1892,918,303,75,58,176,4545,545,657,2000,1034,329,100,58,180,4900,561,559,2091,1087,373,92,54,152,4965,557,595,2058,1203,367,101,59,173,5115,541,530,2060,1315,440,103,58,199,5251,416,448,1964,1314,428,83,30,233,4914,321,396,1948,1232,452,102,65,282,4789,226,289,1369,968,414,107,54,288,3720,157,150,731,695,339,128,85,269,2556,150,179,658,641,372,143,117,366,2632,15824,7087,20495,11799,4176,1118,701,3450,64660
CED142,2498,3,0,0,0,0,0,280,2788,9863,53,11,4,0,0,3,1125,11057,14737,423,110,13,8,0,0,1508,16798,11972,1613,517,82,18,0,0,1195,15408,6352,1876,1181,180,47,8,8,783,10433,3438,1235,1143,286,53,17,12,514,6697,2357,950,1021,263,60,17,15,368,5044,1827,837,1054,300,64,21,13,322,4438,1369,868,993,375,89,34,26,272,4032,1170,749,928,390,120,30,18,288,3713,775,703,843,370,118,39,14,231,3100,518,445,771,336,116,28,39,208,2459,275,229,527,255,101,38,23,156,1605,137,140,334,200,95,24,30,150,1109,100,129,259,160,77,50,43,165,985,57394,10246,9691,3206,969,316,259,7583,89657
CED143,3935,0,0,0,0,0,0,221,4161,3512,24,13,0,0,0,0,199,3746,4191,222,75,9,4,0,0,275,4768,3786,1055,547,88,3,4,0,267,5754,2159,1237,1676,470,51,8,4,223,5826,1283,942,2323,857,139,16,0,196,5749,1225,887,2546,1052,200,28,7,192,6141,1097,883,2269,1117,220,39,11,197,5834,976,727,1987,919,204,39,9,145,5005,810,610,1574,808,201,36,23,148,4203,625,473,1353,711,223,38,13,129,3571,574,392,1303,672,199,62,24,114,3329,360,288,1054,621,230,52,22,134,2763,215,155,642,461,193,67,26,144,1906,226,183,528,493,264,91,72,326,2188,24972,8087,17880,8281,2129,480,221,2896,64948
CED144,4574,11,8,0,0,0,0,513,5102,5092,277,87,12,0,0,0,623,6084,4473,928,613,219,68,10,6,695,7011,2707,1463,1283,617,238,55,24,569,6971,1483,1208,1732,960,420,188,62,519,6570,1098,879,1786,1019,468,188,98,425,5958,948,920,1717,976,452,188,115,369,5688,904,1010,1773,997,452,186,117,383,5816,795,927,1697,877,432,182,115,357,5374,673,883,1417,799,404,190,179,280,4829,550,671,1174,710,382,159,175,243,4065,417,392,1018,619,314,140,137,244,3280,250,215,762,477,262,144,121,221,2447,166,170,596,399,239,108,123,204,2012,197,204,578,429,257,146,240,394,2431,24329,10149,16243,9109,4380,1879,1522,6043,73641
CED145,2883,0,0,0,0,0,0,238,3124,3738,13,8,4,0,0,0,299,4052,6868,169,38,11,0,0,0,617,7703,6087,984,434,78,17,0,0,539,8135,3014,1204,1389,374,68,8,7,371,6435,1546,906,1775,628,102,5,14,267,5233,1305,848,1781,772,149,25,16,229,5125,1123,766,1609,768,163,10,16,237,4691,992,602,1338,625,141,27,21,173,3915,823,640,1238,579,153,24,14,181,3650,710,490,1095,479,132,32,26,150,3119,660,480,1167,612,169,27,7,204,3335,410,290,883,504,153,29,21,222,2512,271,190,513,407,153,41,27,274,1875,243,219,533,404,167,48,55,741,2412,30660,7790,13793,6242,1559,287,223,4758,65315
CED146,6328,32,5,0,0,0,0,682,7047,5645,362,170,40,10,0,0,503,6732,4051,1048,741,294,90,30,9,528,6782,2203,1511,1989,805,323,86,42,435,7392,1191,1321,2701,1384,567,179,103,488,7940,695,831,2453,1420,650,273,168,423,6908,604,758,2462,1495,650,268,176,356,6761,580,725,2197,1390,575,235,174,334,6206,460,679,2138,1263,609,258,181,310,5897,417,552,1786,1190,550,245,184,296,5215,290,362,1306,919,520,210,171,256,4050,193,260,962,689,382,170,160,218,3030,95,140,499,456,273,134,152,213,1955,51,81,342,297,208,106,171,194,1446,46,83,235,222,160,89,236,333,1394,22836,8741,19975,11862,5557,2277,1932,5571,78757
CED147,4652,26,3,0,0,0,0,353,5037,3756,342,131,17,10,0,0,303,4560,2810,865,648,207,48,3,4,297,4879,1562,1131,1458,605,162,36,11,240,5203,864,846,1941,906,285,88,60,240,5220,633,659,1940,1047,375,114,71,227,5072,599,653,2166,1203,406,122,94,253,5496,640,639,2112,1200,431,127,71,195,5420,617,599,2144,1305,441,128,72,207,5510,613,549,2098,1374,536,132,65,211,5579,546,465,1918,1360,491,146,70,253,5245,442,432,1834,1262,468,128,61,268,4902,312,287,1306,985,428,135,76,272,3800,198,166,755,720,375,149,78,311,2760,149,150,616,599,344,185,120,458,2620,18389,7804,21065,12796,4804,1505,861,4084,71307
CED194,171,8,0,0,0,0,0,93,279,219,27,21,4,0,0,0,147,418,277,43,21,14,6,0,0,170,533,184,51,46,17,12,5,0,175,495,104,37,45,27,5,4,9,153,392,87,19,48,16,12,9,9,149,357,59,39,54,24,20,10,9,121,332,68,33,59,44,14,10,10,91,333,65,34,87,44,22,4,0,96,359,46,28,110,57,24,7,3,64,339,24,29,61,44,17,5,7,53,236,14,10,60,42,11,12,3,18,163,3,4,22,15,11,3,0,17,66,5,0,5,7,4,0,0,12,39,3,0,3,7,5,0,6,13,32,1342,373,647,366,165,69,56,1357,4381
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
