CED_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED129,40290,22696,19297,31248,26034,19173,15217,8428,2725,185113,25,11,16,15,16,20,22,52,99,269,284,387,370,279,229,229,255,176,98,2322,0,6,11,0,9,9,7,4,0,45,9,10,17,4,11,16,17,3,0,93,0,4,3,5,3,0,0,0,0,19,0,4,0,3,0,4,3,0,0,19,0,0,3,4,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,300,426,407,298,253,261,293,188,101,2523,323,436,420,317,269,282,313,236,202,2797,40610,23135,19721,31566,26305,19453,15538,8664,2920,187908
CED130,28750,17510,17505,16735,18202,20017,17968,11031,3984,151711,48,59,38,42,55,73,82,57,28,472,769,1308,904,614,659,757,648,336,160,6157,12,14,18,14,26,40,14,19,0,155,26,97,74,54,80,106,79,16,5,537,5,9,0,3,9,0,14,4,0,44,0,3,3,0,6,3,0,0,0,23,4,0,0,4,4,11,8,0,0,29,0,0,5,0,3,0,0,0,0,12,0,8,4,3,3,10,0,0,4,28,0,0,0,0,0,0,0,0,0,0,812,1441,1013,699,791,923,762,377,169,6985,858,1496,1045,735,843,1001,844,436,199,7456,29601,19011,18549,17476,19049,21015,18816,11468,4182,159169
CED131,26478,22266,25044,20936,19771,18145,14142,8115,4027,158926,15,31,17,18,33,38,34,36,43,271,610,1033,1023,634,538,566,495,356,189,5454,9,11,25,8,14,12,14,3,0,97,0,26,29,15,23,21,10,0,0,127,0,3,3,0,6,3,3,0,0,13,0,5,0,0,9,7,3,0,0,21,0,0,6,0,7,3,0,4,0,19,0,3,0,0,0,0,0,0,0,3,0,11,4,0,5,8,5,0,0,35,0,0,0,0,0,0,0,0,0,4,622,1093,1091,665,596,621,535,369,185,5780,639,1126,1110,686,627,665,566,403,228,6051,27117,23390,26159,21614,20401,18809,14710,8520,4259,164976
CED132,26855,15545,25672,27689,22022,17267,13948,8140,3553,160686,15,10,5,8,27,10,42,79,202,400,423,486,651,570,410,471,445,325,252,4033,3,6,25,13,13,14,22,3,0,106,10,11,13,18,17,27,24,14,3,135,0,0,7,4,0,8,3,0,0,26,0,0,0,0,6,5,8,5,0,28,0,0,4,0,0,5,4,0,0,14,0,0,0,0,0,0,4,0,0,12,3,44,4,4,11,3,9,5,0,78,0,0,0,0,0,0,0,0,0,0,442,550,706,610,461,537,520,348,257,4437,454,558,717,619,491,547,564,433,459,4835,27311,16105,26389,28311,22511,17817,14510,8565,4012,165524
CED133,28236,16145,16173,17521,20426,24241,22656,11910,4611,161909,37,56,39,47,45,74,76,81,32,481,604,873,754,608,728,1014,1122,441,158,6305,6,22,28,20,41,105,386,206,10,826,44,77,93,75,86,142,130,28,10,694,0,3,0,5,8,16,16,4,0,59,0,0,5,0,4,12,10,0,0,45,0,4,20,10,7,11,15,3,0,74,0,0,0,3,0,0,0,0,0,10,4,5,9,0,4,16,24,12,5,83,0,0,0,0,0,0,0,0,0,0,662,987,913,725,877,1313,1713,705,187,8091,699,1049,949,774,926,1385,1791,788,220,8576,28934,17188,17121,18290,21358,25624,24443,12696,4826,170486
CED134,30444,15544,19372,16600,17278,19438,15718,9496,3627,147505,65,72,53,49,61,84,89,82,26,581,830,1366,1202,909,1119,1417,1190,408,110,8556,13,37,45,48,50,79,111,62,8,444,35,94,115,74,140,160,86,26,0,738,3,38,43,35,54,67,82,19,5,344,0,8,7,0,10,15,16,7,0,60,0,6,3,6,3,16,22,3,0,68,0,3,3,0,4,3,4,4,0,27,0,9,4,4,4,32,20,5,0,87,0,0,0,0,0,0,0,0,0,0,885,1566,1435,1072,1378,1795,1538,532,122,10321,951,1639,1482,1122,1436,1878,1629,623,146,10902,31394,17183,20851,17721,18708,21313,17348,10115,3774,158405
CED135,38012,23381,40488,35336,21381,18523,12863,6801,2591,199365,11,16,33,24,27,14,22,24,43,209,695,451,690,489,372,413,353,294,260,4022,0,3,27,17,4,12,3,0,0,63,4,8,12,13,9,12,10,0,3,75,0,8,0,3,0,0,7,0,0,19,0,6,3,0,0,0,4,0,0,20,0,0,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,5,13,11,8,4,10,6,5,0,0,40,0,0,0,0,0,0,0,0,0,0,714,486,740,533,399,440,382,298,264,4261,724,497,773,554,428,456,407,330,304,4472,38733,23888,41261,35884,21810,18972,13270,7132,2891,203834
CED136,33390,19264,21703,20288,20375,20493,19007,10964,3426,168917,24,26,21,15,18,34,56,39,15,254,776,782,727,524,487,546,425,240,130,4638,0,7,5,4,5,11,18,9,4,67,9,4,35,8,20,28,14,7,0,120,3,3,3,0,4,0,3,0,0,17,0,0,4,3,3,11,10,0,0,31,0,4,0,0,4,0,3,0,0,19,3,0,3,6,0,0,0,0,0,14,3,4,8,3,3,4,7,5,0,26,5,0,0,0,0,0,0,0,0,4,802,806,779,544,528,603,481,264,135,4936,822,827,799,564,549,639,545,307,147,5197,34216,20092,22501,20848,20926,21135,19547,11275,3568,174109
CED137,28741,24641,43901,30850,22564,20056,14584,8168,3847,197344,10,10,29,17,9,13,25,36,55,200,386,443,832,476,368,356,319,249,188,3612,0,25,34,7,12,5,9,3,0,93,3,18,28,9,14,23,12,5,0,119,0,3,13,0,0,4,0,0,0,30,0,6,6,8,3,0,5,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,16,3,4,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,395,510,928,507,404,391,348,259,188,3929,408,517,957,525,412,408,376,291,241,4133,29150,25159,44854,31374,22976,20457,14958,8466,4089,201473
CED138,26809,14647,16109,19458,20698,22651,21762,12475,5537,160140,29,27,36,27,36,51,61,71,28,356,547,641,731,608,669,945,878,339,134,5495,17,40,81,36,58,148,370,238,21,1014,92,159,226,183,178,201,156,56,13,1260,5,9,11,4,7,29,38,23,0,128,3,6,8,11,3,9,11,8,0,59,0,0,0,9,0,20,38,27,9,92,3,0,3,4,0,0,0,0,0,11,0,4,4,7,10,23,40,15,7,100,0,0,0,0,0,0,0,0,0,0,677,861,1054,860,930,1379,1530,695,180,8166,700,894,1091,889,964,1428,1590,763,206,8526,27511,15535,17204,20349,21654,24076,23354,13244,5743,168662
CED139,30547,18590,18348,17353,17984,19517,17337,10408,4240,154330,52,31,60,33,36,59,77,83,36,463,696,1577,998,628,694,818,589,293,142,6442,6,112,87,52,44,68,64,7,0,446,6,192,85,43,52,49,26,12,0,461,4,31,17,20,12,10,9,0,0,103,3,38,9,5,6,13,9,5,0,87,0,11,7,3,0,5,4,0,0,32,0,8,7,3,0,0,5,0,0,20,21,56,37,22,37,49,26,6,0,262,0,0,0,0,0,0,0,0,0,0,738,2029,1257,773,844,1017,730,324,144,7857,785,2067,1315,807,883,1075,806,404,180,8320,31336,20655,19663,18154,18869,20593,18144,10811,4424,162649
CED140,25512,15602,15009,17981,19363,19929,17866,11375,4668,147310,19,23,14,21,18,34,47,29,23,231,631,636,547,418,526,556,513,288,194,4307,4,3,3,11,9,9,11,0,0,58,8,9,11,4,16,20,20,8,0,104,0,0,3,0,0,0,3,0,0,7,0,3,5,0,0,6,0,3,0,23,0,0,0,0,0,3,3,5,0,12,0,0,3,0,0,0,0,0,0,0,3,4,4,0,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,655,657,568,440,559,590,556,306,201,4527,674,680,586,457,577,623,598,336,225,4754,26187,16284,15591,18439,19939,20551,18467,11709,4891,152067
CED141,26525,16108,15875,17479,18745,19052,17325,11229,4110,146456,18,29,14,11,24,32,40,51,20,238,545,594,548,418,419,394,323,173,103,3516,0,11,5,5,9,12,6,4,0,54,0,10,14,7,9,19,17,4,0,80,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,0,0,11,4,0,4,0,0,0,0,4,0,6,0,0,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,555,619,569,436,437,434,360,190,102,3703,568,648,588,452,460,464,400,241,127,3943,27096,16755,16463,17929,19207,19516,17726,11473,4232,150396
CED142,15278,24598,63488,36747,20945,16225,10873,5177,1616,194954,13,40,51,42,31,33,30,25,10,270,590,1694,2763,1613,1220,947,618,321,217,9977,77,113,233,157,111,80,34,3,0,817,34,343,345,156,143,82,37,11,0,1163,0,28,66,26,32,13,13,5,0,179,7,147,129,80,57,28,11,9,0,460,4,14,23,15,17,5,10,3,0,98,0,10,18,11,4,10,0,6,0,61,11,31,69,75,47,39,15,4,0,283,0,0,0,0,0,0,0,0,0,0,732,2383,3635,2135,1619,1204,740,360,220,13037,748,2421,3682,2184,1659,1239,769,388,230,13312,16024,27022,67170,38927,22602,17466,11641,5564,1848,208260
CED143,26187,15295,19117,21367,22164,17172,12242,8113,3442,145108,15,0,13,17,11,11,20,17,10,116,307,434,473,322,294,269,193,118,98,2521,6,14,15,12,4,20,10,9,3,80,3,13,15,12,15,23,14,8,3,107,0,0,4,0,0,3,4,0,0,8,0,4,4,10,0,7,4,3,0,34,0,0,0,0,3,3,0,0,0,11,0,6,0,0,0,0,0,0,0,7,0,32,7,0,0,3,3,0,0,44,0,0,0,0,0,0,0,0,0,0,319,505,516,359,314,325,234,135,104,2815,331,507,529,375,333,333,252,153,112,2929,26525,15803,19643,21751,22493,17509,12494,8265,3554,148040
CED144,34302,22982,28899,25283,22115,19843,13851,8238,3848,179368,10,15,37,29,23,23,22,31,39,231,301,343,510,311,287,264,178,117,107,2412,0,7,9,9,4,15,4,0,0,45,0,5,7,6,6,15,5,7,0,36,0,0,3,0,0,0,0,0,0,9,4,8,5,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,6,0,6,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,308,366,537,328,304,297,188,122,102,2551,317,381,576,356,322,316,212,157,138,2783,34620,23362,29470,25640,22438,20165,14064,8400,3989,182150
CED145,20974,12676,28021,21918,18363,14119,11505,7513,3369,138452,5,3,17,17,10,12,53,102,314,533,283,390,625,424,299,295,252,168,97,2828,0,22,23,28,22,21,11,3,0,135,0,13,11,11,10,23,16,9,0,102,0,0,3,3,4,3,5,0,0,16,3,8,20,4,0,10,6,0,0,47,0,0,0,0,5,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,29,10,0,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,287,462,693,475,336,360,298,182,97,3188,297,465,708,488,346,376,343,287,411,3720,21270,13144,28724,22405,18711,14495,11845,7802,3779,142172
CED146,44450,28079,26410,28270,24886,21748,13435,6210,2165,195646,26,25,32,14,17,33,34,44,44,269,465,308,500,369,278,241,163,121,80,2524,11,4,8,5,8,3,3,4,0,44,14,8,14,18,10,10,6,0,0,88,0,0,4,5,0,0,0,0,0,11,0,3,0,0,5,0,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,488,327,530,403,305,262,173,126,76,2697,512,356,561,415,323,294,212,168,127,2964,44957,28434,26966,28686,25207,22041,13643,6378,2295,198618
CED147,30725,18841,18950,19490,20557,20618,18425,11770,4308,163682,16,20,18,16,23,31,35,38,19,231,590,716,612,438,434,409,375,235,132,3951,5,4,4,6,3,7,8,0,0,40,7,14,3,15,21,25,18,8,0,109,0,0,4,0,0,4,3,0,0,17,0,0,0,0,4,10,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,7,0,9,0,3,4,5,4,0,0,34,0,0,0,0,0,0,0,0,0,0,605,756,623,462,473,463,415,246,136,4179,619,774,643,479,496,502,452,282,155,4409,31350,19619,19594,19971,21051,21112,18880,12049,4465,168092
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,13,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,3,0,0,32,0,0,0,4,18,8,3,0,0,32,0,0,0,4,18,8,3,0,0,32
