CED_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
CED131,2204,341,29,16,1985,279,4851,2447,1366,153,60,2512,507,7046,3998,4156,725,263,3382,747,13278,2611,4057,1180,434,1955,553,10781,2487,3689,1013,338,1959,518,10005,2256,3113,915,368,2201,428,9281,1292,2112,995,433,1966,397,7182,586,814,432,260,1420,288,3802,158,191,100,52,719,229,1453,18035,19835,5538,2226,18089,3952,67683,2293,602,47,35,1553,307,4831,2556,2090,312,138,1677,405,7187,2822,4858,1589,1250,1973,599,13086,1220,3763,2435,1900,1164,457,10934,1328,3986,2245,1197,1315,399,10478,1238,3434,1996,1044,1659,379,9747,669,1980,1654,1150,1874,371,7705,422,871,684,611,1602,431,4621,299,315,157,95,1297,579,2746,12843,21903,11116,7421,14109,3932,71326,4491,942,76,50,3531,591,9686,5006,3456,465,199,4194,913,14233,6820,9016,2310,1515,5356,1348,26362,3833,7820,3615,2332,3116,1008,21715,3818,7670,3258,1538,3275,919,20481,3489,6544,2908,1410,3857,811,19021,1956,4093,2648,1579,3834,765,14886,1011,1689,1113,872,3019,719,8421,455,508,260,152
CED132,2169,325,14,20,1555,120,4189,1731,879,86,34,1363,169,4271,3803,4185,638,209,3153,637,12630,3382,5211,1484,526,2400,601,13602,2754,4413,1275,408,1590,418,10863,2119,3444,962,325,1433,309,8585,1513,2399,842,335,1369,285,6738,778,1206,479,171,1050,224,3911,214,246,107,62,566,188,1384,18458,22313,5876,2094,14479,2953,66175,1996,430,25,14,1197,143,3812,1678,1121,175,47,959,142,4116,3359,5184,1344,864,2602,658,14003,1968,4925,2852,2484,2045,613,14883,1528,4315,2765,1683,1211,403,11905,1199,3451,2122,1126,1220,320,9436,839,2422,1856,1047,1421,351,7939,557,1110,912,562,1173,336,4658,289,385,181,146,1109,487,2591,13406,23340,12238,7970,12938,3444,73342,4164,755,42,27,2749,260,8001,3403,2003,258,81,2318,317,8384,7162,9366,1974,1078,5754,1297,26637,5351,10136,4337,3008,4445,1218,28485,4282,8728,4043,2091,2804,820,22770,3313,6888,3087,1453,2655,628,18016,2352,4821,2691,1386,2790,629,14675,1338,2309,1388,739,2223,560,8564,508,633,295,205
CED133,2042,381,46,14,1906,475,4855,1309,640,124,56,1374,476,3985,2046,2270,604,266,2053,1074,8308,1882,2865,975,475,1543,1027,8773,2303,3386,1165,502,1979,964,10301,2597,3909,1429,796,2847,1003,12575,1828,3374,1732,1081,3139,815,11974,789,1349,784,571,1986,482,5958,230,280,150,116,837,235,1846,15025,18455,7001,3888,17659,6545,68579,1966,548,69,27,1366,451,4428,1033,996,273,192,891,336,3725,1158,2549,1308,1466,1384,765,8636,817,2990,2028,1833,977,799,9447,1250,3967,2240,1491,1298,738,10985,1380,4253,2710,1854,1944,781,12912,858,2769,2622,2312,2578,753,11886,490,1063,1046,1122,2125,599,6444,316,371,206,187,1402,444,2922,9274,19508,12499,10485,13952,5669,71394,4007,925,116,44,3273,926,9286,2347,1637,399,257,2264,807,7703,3203,4819,1907,1733,3439,1842,16948,2697,5857,3002,2309,2516,1831,18220,3557,7354,3405,1996,3277,1703,21285,3979,8163,4137,2647,4791,1778,25491,2688,6147,4354,3395,5717,1566,23867,1280,2413,1827,1694,4106,1079,12398,541,646,355,303
CED134,1562,381,35,16,1764,681,4438,1154,626,90,59,1589,583,4108,2433,2499,595,267,2729,1286,9813,1867,2530,696,351,1838,1143,8423,2062,2497,702,340,2197,1134,8933,2265,2685,733,448,2865,1245,10240,1464,1885,817,548,2784,1026,8527,642,852,453,352,1752,655,4706,185,171,77,76,709,241,1461,13634,14125,4205,2465,18228,8004,60664,1518,522,88,41,1432,595,4186,914,1015,280,211,1063,511,3990,1209,2938,1480,1755,1919,1258,10566,652,2543,1787,1656,1197,1144,8984,817,2997,1755,1131,1442,1107,9238,950,2930,1844,1456,2001,1102,10281,567,1595,1495,1461,2106,892,8120,436,748,677,808,1817,797,5280,220,225,130,131,1184,434,2320,7275,15518,9525,8644,14155,7840,62965,3077,902,123,59,3190,1274,8622,2066,1647,369,271,2653,1097,8098,3649,5437,2074,2025,4649,2548,20378,2525,5071,2480,2006,3031,2287,17408,2879,5495,2449,1473,3642,2244,18177,3214,5616,2579,1905,4860,2348,20522,2032,3486,2310,2012,4891,1922,16652,1076,1599,1128,1160,3575,1453,9984,401,399,213,210
CED135,1720,459,40,19,2238,323,4802,1829,1142,207,102,3943,772,7999,3893,4445,1140,535,9188,2030,21228,3155,5330,1749,842,6524,1501,19107,2082,3072,1042,483,3355,791,10828,1733,2520,877,409,3135,655,9335,1011,1535,676,384,2350,376,6336,518,645,303,178,1355,222,3224,157,178,67,49,550,153,1157,16100,19329,6116,2996,32646,6817,84005,1556,599,81,36,1751,332,4363,1586,1357,371,220,2735,523,6792,2439,4509,2372,2410,6794,1606,20127,1241,3742,3042,3326,4167,1249,16769,971,2745,2036,1865,2654,685,10946,796,2262,1730,1533,2695,559,9578,536,1381,1280,1064,2177,410,6847,397,768,529,428,1377,296,3800,176,197,116,80,820,205,1594,9702,17559,11563,10966,25167,5867,80820,3279,1062,125,59,3986,656,9165,3415,2498,582,317,6673,1289,14787,6330,8960,3512,2944,15978,3628,41351,4401,9073,4785,4164,10695,2755,35876,3052,5816,3076,2347,6010,1470,21774,2531,4780,2615,1940,5828,1219,18912,1545,2914,1961,1452,4527,788,13183,913,1420,831,607,2733,522,7022,338,371,188,133
CED136,2215,426,29,15,2323,293,5297,1661,801,133,56,2113,264,5030,2969,3333,744,294,3014,635,10986,2461,3611,1035,453,2105,540,10214,2389,3499,982,426,2433,505,10225,2274,3333,1069,492,2627,519,10316,1557,2617,1266,789,2922,513,9657,754,1218,632,468,1936,430,5433,178,208,104,75,598,179,1345,16446,19045,5991,3068,20071,3877,68504,2129,562,62,28,1862,249,4896,1358,1292,358,254,1402,241,4909,1541,3661,1913,2021,1914,539,11589,968,3442,2290,2294,1306,481,10778,1072,3876,2235,1528,1707,416,10834,1167,3435,2337,1649,2166,451,11206,686,2273,2186,1911,2893,542,10493,488,1041,918,876,2161,505,5994,258,283,147,124,1073,357,2242,9665,19875,12448,10681,16484,3784,72939,4342,991,98,49,4187,545,10202,3018,2089,494,308,3512,511,9935,4513,6996,2660,2307,4933,1175,22578,3428,7059,3327,2743,3414,1023,20994,3456,7376,3216,1949,4138,922,21056,3439,6767,3410,2144,4793,970,21520,2246,4889,3447,2709,5813,1050,20148,1241,2262,1549,1343,4090,936,11427,432,494,250,205
CED137,1740,346,32,10,1805,183,4115,2154,1242,226,115,4452,815,8999,4827,5204,1001,469,9396,2003,22893,3360,4745,1383,658,4722,1249,16131,2622,3603,1011,417,2648,637,10942,2207,3028,963,396,2669,450,9713,1355,1974,831,365,2168,361,7053,696,921,411,182,1382,244,3829,240,227,107,51,765,207,1608,19202,21292,5973,2659,30004,6160,85290,1874,480,48,23,1612,178,4206,2100,1663,330,191,3258,515,8055,3766,5824,2030,1615,7401,1406,22044,1673,4098,2664,2629,3408,846,15313,1179,3746,2556,1860,2215,481,12039,1057,3123,2217,1617,2394,424,10831,684,1978,1625,1257,2028,334,7913,470,947,753,602,1429,327,4531,242,346,168,102,1174,407,2428,13047,22202,12383,9890,24916,4925,87359,3610,820,80,30,3411,371,8326,4257,2906,551,304,7705,1332,17054,8588,11024,3031,2085,16795,3406,44942,5032,8844,4050,3287,8126,2101,31446,3801,7350,3568,2274,4873,1123,22985,3262,6151,3178,2013,5065,869,20547,2042,3956,2461,1617,4196,692,14966,1168,1863,1165,784,2806,573,8357,480,573,274,157
CED138,1908,287,22,10,1709,389,4329,1248,551,90,33,1236,305,3465,2284,2154,478,177,2016,798,7907,2331,3400,968,396,1629,872,9598,2449,3643,1072,464,1793,826,10254,2518,3724,1263,557,2334,801,11198,1905,3348,1565,807,2861,783,11272,919,1422,746,492,1994,514,6081,252,299,142,124,1115,317,2246,15815,18836,6347,3061,16685,5605,66349,2025,439,43,21,1336,321,4172,1183,845,167,115,848,317,3474,1722,2694,1137,1160,1497,796,9000,1157,3400,2276,2005,991,852,10680,1359,4163,2428,1418,1177,812,11362,1635,4376,2574,1461,1870,828,12748,1071,3009,2614,1845,2581,722,11840,600,1262,1117,978,2282,659,6900,348,402,189,184,1810,617,3549,11094,20595,12540,9187,14386,5919,73723,3932,722,64,30,3040,714,8502,2424,1398,256,148,2084,624,6937,4003,4848,1618,1333,3511,1597,16911,3486,6799,3245,2407,2617,1723,20279,3817,7811,3497,1887,2967,1642,21616,4150,8106,3838,2017,4208,1625,23944,2975,6364,4178,2658,5446,1501,23116,1518,2678,1857,1469,4278,1174,12984,605,701,332,300
CED139,2044,451,50,25,2137,505,5198,1465,796,115,61,1879,532,4852,2575,2688,599,263,2540,952,9615,2144,2784,833,391,1792,880,8826,2329,2890,824,319,1947,845,9152,2443,2982,867,446,2619,778,10145,1714,2271,973,664,2863,670,9161,811,1033,550,381,1948,509,5231,216,228,113,97,837,209,1702,15734,16115,4925,2650,18558,5893,63872,2075,625,78,38,1628,423,4875,1280,1408,334,251,1226,345,4842,1269,2937,1567,1747,1523,642,9687,734,2834,2063,1870,1027,604,9133,910,3379,2076,1328,1245,580,9516,985,3266,2128,1520,1790,660,10358,665,1984,1870,1813,2317,650,9295,446,955,873,821,2131,546,5771,291,326,187,170,1459,349,2773,8646,17719,11172,9559,14350,4803,66254,4117,1078,129,65,3767,927,10076,2744,2207,448,311,3104,880,9694,3841,5630,2164,2007,4067,1595,19302,2877,5614,2895,2263,2819,1490,17955,3240,6265,2903,1649,3193,1431,18668,3426,6252,3000,1971,4409,1440,20494,2378,4248,2850,2474,5182,1322,18454,1256,1985,1421,1203,4075,1062,10999,513,551,293,263
CED140,2068,346,33,9,1697,222,4377,1507,623,110,54,1440,205,3931,2194,2226,579,226,1988,480,7703,1994,3312,1105,490,1483,427,8815,2260,3667,1126,470,1684,499,9696,2109,3509,1115,506,2024,489,9751,1431,2577,1241,695,2151,476,8574,810,1347,734,414,1769,391,5463,237,276,135,107,730,327,1804,14604,17889,6170,2965,14974,3518,60119,2027,464,59,22,1386,175,4136,1383,978,219,132,906,191,3808,1267,2571,1143,1232,1215,418,7848,827,2820,2245,2285,944,477,9598,1089,3691,2317,1547,1151,407,10200,1222,3816,2248,1481,1646,439,10855,745,2429,2213,1646,2434,553,10015,580,1159,980,876,2108,603,6305,329,401,195,157,1349,666,3093,9472,18322,11602,9380,13135,3928,65846,4098,806,93,30,3087,400,8514,2886,1602,327,181,2345,394,7741,3460,4798,1719,1456,3207,905,15546,2822,6134,3344,2779,2428,903,18415,3345,7359,3438,2015,2838,903,19900,3332,7322,3361,1988,3676,926,20601,2179,5012,3453,2338,4584,1031,18589,1396,2509,1709,1285,3876,994,11769,570,675,331,265
CED141,2021,310,29,11,1983,217,4577,1603,600,81,38,1697,199,4208,2304,2504,561,256,2071,437,8141,2038,3271,1032,400,1531,408,8684,2340,3441,1020,376,1883,421,9487,2105,3190,1051,462,2273,389,9472,1306,2439,1270,670,2446,379,8509,781,1278,681,447,1793,391,5367,224,265,148,92,721,211,1667,14717,17299,5873,2761,16401,3057,60106,1958,428,39,22,1525,165,4144,1386,938,195,116,1043,171,3858,1321,2783,1318,1351,1295,376,8448,817,3099,2269,1883,930,362,9352,1066,3630,2255,1340,1242,340,9862,1119,3382,2202,1459,1841,354,10362,648,2251,2122,1669,2542,477,9706,586,1119,1041,910,2120,502,6275,300,374,185,140,1280,367,2632,9205,17998,11635,8886,13810,3115,64660,3977,740,70,36,3512,386,8720,2987,1540,275,155,2740,368,8066,3626,5288,1880,1615,3369,816,16592,2858,6370,3302,2281,2462,770,18037,3409,7066,3275,1716,3125,761,19352,3224,6572,3256,1926,4111,749,19836,1950,4695,3387,2339,4987,857,18216,1363,2401,1725,1358,3910,895,11649,520,640,335,230
CED142,911,255,27,12,1034,194,2433,2616,1901,287,128,4404,914,10251,9076,9482,1366,491,10761,2709,33884,5555,6878,1451,543,5013,1547,20990,3152,4154,1033,377,2712,994,12424,2189,3054,792,280,2275,778,9368,1116,1670,590,200,1862,532,5974,465,642,209,89,1036,309,2749,120,100,36,9,361,111,735,25204,28138,5790,2132,29454,8094,98806,1128,412,36,20,980,205,2788,2861,2777,449,161,3953,855,11057,7351,10562,2200,1062,8705,2331,32205,3079,5609,2203,1532,3563,1141,17131,1688,3305,1511,785,1566,630,9484,1239,2628,1195,609,1549,519,7743,679,1556,1022,513,1394,394,5557,329,610,372,243,878,278,2712,144,145,63,36,436,167,985,18503,27599,9035,4960,23028,6525,89657,2043,669,65,38,2013,398,5221,5476,4671,735,290,8358,1772,21303,16420,20044,3565,1548,19463,5043,66085,8641,12490,3646,2076,8573,2694,38113,4840,7459,2544,1167,4273,1622,21905,3429,5685,1985,883,3824,1296,17105,1797,3228,1609,716,3259,931,11536,797,1249,579,335,1919,588,5460,271,243,92,49
CED143,2278,258,9,5,1678,135,4371,1654,568,50,26,1315,143,3751,3151,2917,432,134,2317,426,9384,2800,4180,1110,366,1587,426,10472,2926,4659,1195,423,1418,338,10966,2349,3537,975,333,1283,319,8789,1314,2196,738,299,1190,224,5972,776,1073,472,188,1075,195,3780,242,286,119,63,575,120,1406,17496,19671,5104,1831,12437,2337,58881,2300,386,26,9,1325,114,4161,1582,982,127,37,897,112,3746,2677,3980,984,672,1748,448,10524,1552,3849,2360,2193,1230,390,11576,1418,4480,2964,1807,957,355,11972,1251,3567,2114,1037,957,280,9210,712,2144,1627,956,1206,248,6898,505,1181,889,632,1204,263,4672,267,379,187,120,926,311,2188,12266,20956,11267,7467,10459,2526,64948,4583,648,34,17,3003,249,8534,3236,1547,182,65,2216,256,7500,5838,6899,1412,810,4067,879,19905,4356,8036,3467,2560,2819,817,22047,4341,9144,4158,2223,2380,691,22937,3598,7097,3086,1370,2241,592,17994,2030,4341,2363,1256,2401,476,12869,1285,2251,1359,818,2279,455,8447,502,657,306,184
CED144,1668,448,53,20,2838,403,5430,1649,843,141,81,3496,627,6840,3024,2823,734,426,7136,1544,15677,2385,3179,1073,614,4840,1178,13263,2111,2695,900,475,4043,829,11052,1792,2392,834,445,3883,696,10043,1108,1426,612,345,2889,452,6830,608,696,313,173,1885,345,4011,198,194,85,46,877,195,1598,14539,14686,4734,2631,31883,6279,74749,1651,713,95,37,2243,355,5102,1498,1281,344,198,2287,476,6084,1883,3114,1367,1959,4499,1156,13979,954,2500,1980,2768,3344,985,12533,896,2662,1955,2128,3089,773,11507,804,2238,1678,1737,3118,631,10202,615,1384,1280,1144,2465,462,7345,457,771,551,451,1824,405,4453,263,263,160,78,1325,347,2431,9013,14923,9410,10499,24195,5602,73641,3317,1160,147,65,5080,764,10532,3148,2121,487,278,5784,1102,12922,4907,5932,2103,2388,11634,2699,29658,3344,5676,3048,3377,8187,2173,25802,3006,5356,2854,2602,7131,1610,22568,2593,4630,2512,2188,7004,1324,20243,1722,2806,1888,1483,5351,914,14172,1066,1465,859,627,3705,748,8469,460,455,253,129
CED145,1590,189,11,8,1244,191,3233,1335,578,60,34,1119,226,3343,4564,3781,461,141,3734,1003,13674,3196,4080,970,326,1957,694,11224,2571,3655,931,341,1407,459,9365,2118,2691,664,214,1238,356,7288,1477,1912,517,174,1376,301,5753,771,874,289,133,1174,333,3567,217,237,90,32,550,365,1494,17838,17991,3988,1403,13797,3921,58943,1580,313,25,7,1045,155,3124,1600,1087,125,36,973,222,4052,4638,5355,1142,572,3118,999,15835,1926,3913,2056,1841,1329,603,11670,1329,3531,2240,1397,890,439,9818,1081,2892,1591,774,903,330,7561,862,2109,1241,672,1234,339,6450,532,1067,652,453,1176,501,4388,293,346,130,83,799,767,2412,13842,20618,9192,5839,11466,4360,65315,3168,501,35,14,2287,346,6356,2939,1663,184,69,2099,449,7399,9202,9141,1602,713,6850,1999,29509,5122,7993,3028,2167,3286,1298,22889,3900,7184,3171,1734,2292,902,19184,3197,5585,2252,993,2139,682,14854,2336,4019,1756,845,2608,637,12206,1304,1940,942,588,2350,831,7953,509,582,215,111
CED146,2227,690,84,46,3999,511,7550,1889,933,179,96,3705,417,7219,2736,2550,673,411,5603,900,12879,2503,3392,1161,786,5059,939,13833,2212,3078,1032,619,4618,682,12241,2058,2473,876,534,4415,672,11035,1088,1314,571,384,2923,413,6694,488,459,241,152,1376,344,3070,96,78,35,29,452,246,938,15295,14975,4843,3063,32147,5131,75458,2165,941,187,73,3229,455,7047,1673,1439,384,269,2574,387,6732,1771,3014,1565,2256,4618,958,14177,931,2962,2339,3308,4307,999,14845,874,2861,2297,2536,3669,727,12970,828,2334,1816,1937,3618,570,11107,591,1250,1069,1046,2666,461,7078,357,492,331,306,1509,401,3399,144,107,63,44,674,364,1394,9333,15402,10054,11779,26867,5320,78757,4386,1631,270,122,7225,961,14596,3569,2379,563,364,6277,807,13950,4510,5568,2238,2666,10222,1855,27054,3431,6352,3500,4093,9364,1940,28678,3090,5945,3332,3156,8291,1408,25218,2886,4809,2695,2476,8034,1244,22144,1676,2562,1645,1430,5580,872,13772,846,957,565,460,2889,754,6466,237,183,98,72
CED147,2254,397,34,21,2246,272,5231,1610,684,107,34,2062,239,4727,2590,2724,693,343,2714,476,9538,2232,3403,1063,470,2042,490,9699,2399,3503,1035,465,2286,496,10181,2249,3183,1119,554,2627,418,10150,1378,2516,1275,755,2572,437,8936,785,1274,699,493,1893,443,5585,218,294,151,81,770,354,1873,15717,17982,6175,3215,19210,3621,65928,2210,666,66,25,1823,249,5037,1445,1098,293,177,1339,215,4560,1313,3095,1644,1781,1733,514,10083,826,3166,2251,2286,1304,456,10295,1032,3640,2461,1754,1576,463,10917,1032,3334,2392,1862,2047,437,11092,693,2336,2098,1944,2583,485,10147,556,1230,1085,990,2188,511,6556,261,342,203,132,1239,441,2620,9365,18913,12488,10944,15826,3765,71307,4469,1067,104,43,4064,525,10265,3056,1781,402,213,3401,445,9290,3901,5820,2341,2123,4442,988,19618,3056,6568,3315,2757,3349,947,19998,3433,7148,3491,2208,3860,959,21099,3276,6516,3506,2414,4675,854,21244,2069,4860,3368,2701,5158,918,19079,1343,2499,1785,1484,4080,958,12146,477,638,353,219
CED194,50,20,3,3,80,90,253,86,34,8,4,140,140,411,198,139,45,15,347,417,1164,144,138,25,26,286,491,1108,127,102,41,24,279,438,1010,143,157,33,22,268,323,949,87,117,47,29,236,133,648,17,23,11,13,69,36,166,5,0,0,0,8,4,19,850,732,215,144,1707,2077,5734,72,22,8,4,88,91,279,84,72,20,16,94,137,418,161,178,70,59,220,341,1022,102,120,68,56,117,291,749,106,132,71,37,112,210,666,118,159,89,46,142,145,698,56,77,62,28,122,59,404,16,17,6,15,40,22,104,6,0,0,5,14,12,32,714,776,400,263,935,1298,4381,122,44,11,7,168,184,532,167,110,29,19,232,273,829,360,317,110,76,562,756,2187,244,252,97,87,402,780,1859,232,237,110,60,389,649,1678,263,317,124,69,407,466,1648,141,195,111,59,355,192,1055,26,38,21,25,109,59,277,8,0,0,4
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
