UCL_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
UCL115015,0,3,6,4,0,4,0,6,9,3,31,29,16,55,65,9,39,41,59,26,81,48,22,73,52,24,75,50,6,56,42,16,57,33,3,41,65,11,77,54,4,54,20,0,20,14,0,18,26,0,31,55,3,55,4,11,17,566,259,826
UCL115016,7,8,11,3,0,3,3,13,19,0,30,32,16,55,74,10,18,25,48,21,64,25,18,43,33,14,48,32,0,34,9,4,16,15,4,12,21,0,19,4,0,4,0,0,0,0,0,0,0,0,0,21,7,29,8,17,26,263,207,466
UCL115017,7,15,26,3,8,14,6,27,38,3,59,60,33,131,162,54,100,156,113,63,182,104,68,167,115,64,175,108,37,147,74,30,101,70,36,103,130,24,152,75,4,77,35,0,39,35,6,40,58,0,53,110,13,118,14,35,57,1141,723,1862
UCL115018,4,3,5,3,0,10,11,26,39,14,49,61,28,90,116,32,38,75,68,29,96,70,29,98,53,29,84,74,6,88,47,13,60,53,8,66,92,4,103,54,3,59,20,0,20,23,3,27,14,0,14,57,0,62,11,28,36,744,366,1106
UCL115019,0,5,7,4,4,8,5,13,20,3,9,17,11,31,48,12,11,30,29,12,39,28,22,44,24,17,40,37,10,45,19,3,18,19,8,28,37,3,46,25,0,25,10,0,10,7,0,8,3,3,6,22,0,21,9,14,22,296,175,473
UCL115020,5,4,11,0,4,5,0,13,14,8,22,30,20,56,74,32,21,56,76,16,91,64,23,89,70,22,90,81,11,96,47,12,57,53,0,54,100,16,107,57,4,59,36,0,36,22,3,24,28,0,34,86,0,85,9,13,22,799,239,1036
UCL115021,0,3,4,0,5,9,0,6,11,0,17,22,11,63,72,15,18,37,41,21,66,32,14,47,28,15,37,33,8,45,15,3,21,27,9,30,32,4,38,7,0,7,17,0,17,3,0,4,6,0,6,33,0,31,10,9,18,314,195,508
UCL115022,0,9,11,0,0,0,3,6,12,6,9,15,6,35,38,5,11,23,28,10,45,26,23,50,16,23,47,34,16,45,18,11,33,20,10,33,45,7,60,39,0,39,24,0,23,9,4,14,8,0,13,54,3,53,23,12,41,387,198,582
UCL115023,3,3,6,0,3,3,0,3,3,4,3,6,5,12,16,7,5,7,17,7,27,19,5,26,25,10,36,29,3,34,31,7,41,29,7,39,52,6,65,29,0,29,40,0,40,19,0,19,22,0,28,34,0,37,5,0,8,386,86,475
UCL115024,3,3,9,0,0,0,3,6,14,4,15,16,15,41,52,14,22,32,30,13,46,23,12,34,29,15,49,25,8,32,12,3,17,22,11,30,34,3,43,21,0,20,12,0,12,13,0,12,11,0,11,37,4,39,6,13,22,319,176,494
UCL115025,8,3,8,0,3,3,3,10,13,10,16,21,17,44,63,23,13,36,42,24,66,30,20,53,60,22,90,54,16,70,46,19,62,55,9,67,124,21,147,79,0,79,42,0,42,30,5,33,39,3,39,63,3,61,8,13,21,732,255,989
UCL115026,3,10,15,0,5,3,3,12,18,3,29,30,14,60,79,17,39,55,64,29,86,56,25,78,51,25,71,65,12,70,37,12,46,36,6,40,60,13,71,38,0,38,23,0,23,12,4,13,34,0,31,71,3,74,6,14,23,584,289,872
UCL115027,0,6,6,3,4,5,3,19,21,5,31,37,10,74,86,21,36,58,32,31,68,40,25,61,47,19,66,22,15,34,27,5,33,28,3,30,29,9,42,24,0,23,6,0,6,11,3,10,11,0,11,36,12,51,9,15,21,369,307,679
UCL115028,3,3,7,9,0,9,3,6,11,7,17,18,22,53,75,18,6,27,62,15,74,19,11,32,32,3,34,22,5,26,17,3,19,18,0,22,19,0,24,8,0,8,8,0,8,0,0,3,0,0,0,26,5,26,9,23,33,295,144,445
UCL115029,4,12,12,3,0,6,12,15,21,3,32,39,23,71,88,31,40,70,61,31,96,62,35,101,72,27,97,75,13,90,44,12,52,50,6,59,66,8,74,35,0,35,17,0,17,23,4,26,31,0,31,62,3,68,9,18,28,698,331,1033
UCL115030,3,8,6,0,3,8,4,4,10,0,10,10,10,30,43,19,11,31,30,16,51,27,16,41,35,20,52,42,6,47,24,7,31,32,6,39,71,13,80,53,0,56,32,0,32,23,7,31,52,0,58,52,6,58,8,3,10,531,176,710
UCL115031,4,0,11,0,0,0,3,4,5,0,6,9,14,17,33,6,19,25,14,13,27,31,15,43,39,11,52,31,8,42,43,9,51,32,5,40,130,15,147,115,0,110,116,3,118,86,4,89,144,0,144,85,3,86,14,4,22,909,145,1055
UCL115032,0,3,7,0,0,0,0,3,5,3,3,9,8,12,20,10,3,16,23,9,26,19,7,29,33,3,33,30,6,44,32,6,42,47,0,44,81,4,82,43,0,43,29,0,29,17,0,21,20,0,20,41,0,41,7,6,10,451,76,529
UCL115033,9,7,10,0,3,5,3,8,16,3,8,11,14,36,50,20,24,50,67,29,96,45,24,67,74,23,96,77,17,98,48,10,64,66,11,82,128,11,137,63,4,66,40,0,45,22,0,21,23,0,25,78,3,80,10,8,18,801,243,1043
UCL115034,12,11,27,5,0,3,11,22,29,5,39,42,46,76,114,39,38,81,107,19,132,97,21,112,83,29,110,72,9,80,51,5,58,49,13,58,68,9,71,44,0,44,31,0,28,16,6,25,25,0,26,80,3,86,17,26,41,844,325,1166
UCL115035,3,0,3,0,0,0,5,0,3,0,5,5,4,8,11,3,8,7,20,3,27,17,5,24,21,3,25,24,0,26,17,4,24,21,7,23,47,3,50,29,0,29,30,0,30,14,0,14,34,0,34,47,0,47,0,0,0,334,48,379
UCL115036,4,9,7,3,4,4,4,18,27,3,38,37,18,65,84,9,22,38,51,27,80,32,25,59,44,9,52,36,3,35,27,4,35,19,3,19,37,9,43,23,0,23,7,0,7,0,3,5,8,0,8,29,3,34,8,14,19,355,252,611
UCL115037,3,6,14,0,3,3,3,24,30,4,41,49,20,64,85,25,27,50,63,36,103,44,22,70,34,35,72,56,31,87,48,23,76,47,31,78,127,52,175,90,0,92,72,4,72,40,11,52,75,0,75,86,9,92,24,37,68,883,463,1344
UCL115038,3,0,4,0,0,0,3,3,6,0,8,4,16,23,36,7,9,15,32,3,34,15,10,27,26,4,34,28,9,39,37,0,38,26,6,33,41,3,43,45,0,45,17,0,17,11,0,11,19,0,19,43,3,42,6,7,12,364,91,457
UCL115039,6,7,19,3,0,3,4,25,31,8,47,54,28,66,93,42,34,74,80,26,108,51,37,89,76,28,98,42,8,54,50,11,56,41,4,45,82,10,93,30,0,30,16,0,16,9,5,18,23,0,23,79,0,83,21,27,43,681,350,1036
UCL115040,0,8,8,0,7,7,6,9,10,3,16,14,10,49,61,9,12,26,45,9,55,27,8,36,50,5,56,44,10,53,30,4,31,40,0,36,48,3,52,28,0,24,17,0,17,11,5,13,16,0,16,38,0,38,11,13,25,432,158,591
UCL115041,3,9,15,3,6,8,0,29,32,10,46,56,38,96,130,30,39,68,75,25,101,60,36,95,72,25,91,49,9,56,34,9,44,37,5,37,62,3,65,26,0,25,7,0,7,9,3,11,3,0,3,79,0,82,19,30,51,609,375,981
UCL115042,3,3,3,3,4,11,0,30,26,5,35,47,30,69,97,25,31,53,59,27,82,35,22,57,50,22,70,54,16,72,26,10,42,35,6,42,52,4,59,30,0,31,20,0,20,5,3,6,11,0,11,53,9,60,20,29,48,516,320,830
UCL115043,7,0,11,0,5,0,3,6,11,0,7,10,11,26,32,14,8,22,36,14,46,38,18,51,38,18,56,41,5,51,33,3,37,24,3,29,56,3,60,28,4,33,19,0,19,4,0,4,13,0,11,44,0,48,5,3,9,408,120,524
UCL115044,4,14,20,3,10,10,6,16,23,8,43,51,21,84,109,16,35,54,73,29,101,42,32,71,49,20,71,53,10,67,41,3,44,40,3,43,65,3,69,30,0,30,17,0,17,11,0,12,11,0,11,45,3,48,8,15,32,554,329,880
UCL115045,9,15,20,4,4,5,10,31,37,11,40,48,43,110,150,27,62,89,137,39,177,82,38,121,99,37,140,94,21,109,69,21,87,41,6,51,66,14,75,40,0,40,25,0,25,11,0,14,27,0,32,99,10,108,19,23,49,917,470,1385
UCL115046,0,0,3,4,0,4,0,4,7,3,10,15,13,40,53,10,7,26,29,11,40,36,13,51,31,8,37,36,5,39,17,6,17,20,5,22,28,3,31,8,0,13,0,0,0,0,0,3,9,0,9,27,3,25,10,12,21,278,147,423
UCL115047,8,6,14,3,3,9,7,8,11,5,24,28,21,57,75,23,46,63,82,24,109,51,24,72,58,16,70,63,10,70,26,10,29,29,3,34,44,0,45,18,0,18,15,0,15,3,3,6,14,0,14,50,0,50,6,20,31,506,248,753
UCL115048,3,0,6,0,5,7,3,5,4,10,25,37,4,35,40,10,18,32,30,17,55,27,12,42,33,16,43,17,11,28,18,5,29,20,3,23,34,15,46,28,0,28,18,0,18,6,0,9,19,0,19,36,3,38,9,17,24,331,196,529
UCL115049,0,3,9,0,3,5,3,11,13,0,25,25,10,68,80,12,32,46,37,14,51,28,9,41,33,13,41,28,4,34,19,0,17,17,3,19,16,3,14,5,0,5,10,0,10,0,0,0,3,0,3,35,3,32,5,12,21,266,200,464
UCL115050,0,0,4,0,0,0,0,3,3,0,3,3,3,6,8,6,3,7,16,10,25,15,4,17,18,7,23,15,3,18,15,0,16,23,3,23,37,3,44,37,0,41,29,0,27,19,3,20,30,0,30,30,0,29,5,0,5,290,46,341
UCL115051,3,8,6,6,5,12,12,25,31,4,33,43,26,84,116,32,37,67,70,35,103,41,30,67,75,15,88,56,10,67,37,12,47,28,3,36,51,10,55,19,0,15,11,0,11,3,5,11,9,0,9,59,3,55,12,12,28,552,325,880
UCL115052,11,11,17,3,10,10,9,34,40,7,64,73,40,126,166,24,42,65,90,38,134,74,36,107,81,29,107,79,20,98,40,6,47,42,3,49,77,5,83,35,3,39,20,0,20,6,0,6,5,0,5,94,3,104,11,44,52,750,466,1215
UCL115053,7,4,7,0,3,4,0,6,6,0,9,9,7,28,35,16,17,29,33,17,56,38,33,73,41,30,78,58,34,89,56,19,75,55,19,77,125,25,149,89,3,93,45,4,54,44,4,46,40,0,46,74,32,103,10,10,19,730,302,1028
UCL115054,6,6,13,3,3,9,3,16,26,5,57,59,26,137,166,25,49,73,102,53,155,75,28,105,84,36,120,81,15,95,22,9,34,53,11,67,57,11,66,51,0,49,30,0,30,12,7,13,21,0,24,67,5,71,19,38,50,743,480,1224
UCL115055,6,5,10,5,3,6,0,16,17,0,22,19,24,48,66,12,30,42,72,20,91,50,19,66,49,13,64,41,5,45,22,9,27,20,6,25,43,4,44,20,0,20,11,0,11,7,3,11,8,0,8,39,3,41,13,15,24,429,213,637
UCL115056,3,5,7,3,0,8,6,16,27,4,30,33,22,68,95,22,34,57,53,34,91,33,28,65,50,24,76,49,6,58,35,4,36,37,5,41,37,7,44,17,0,14,4,0,4,4,8,16,5,0,5,53,4,55,12,32,35,459,315,767
UCL115057,3,3,6,0,0,0,0,7,3,3,11,14,13,18,33,22,18,36,33,13,51,30,17,44,58,19,74,59,13,68,48,10,60,47,8,58,81,9,88,46,0,50,21,0,21,4,0,4,11,0,11,46,3,53,11,6,17,527,162,686
UCL115058,0,3,3,0,3,3,0,6,7,6,14,16,7,35,42,15,5,16,40,11,55,23,11,33,30,3,29,37,3,40,27,0,27,14,3,13,20,0,22,17,0,17,5,0,5,4,0,3,4,0,4,19,0,18,9,3,10,267,96,363
UCL115059,0,4,6,4,0,3,4,3,6,3,5,9,4,12,17,5,3,8,13,7,12,18,12,29,21,12,32,29,4,35,25,3,29,23,10,28,63,4,69,46,0,47,17,0,22,16,0,11,30,0,30,39,3,40,4,0,4,358,77,436
UCL115060,3,0,3,0,0,0,3,0,6,3,3,10,6,13,18,7,12,18,13,0,21,13,3,12,27,13,36,24,11,32,22,10,32,8,7,12,37,3,35,38,0,38,27,0,27,13,6,23,41,0,41,28,3,28,3,0,4,319,77,393
UCL115061,3,7,7,5,3,9,6,11,18,0,30,35,24,59,81,26,42,71,72,31,100,65,49,120,95,24,122,84,22,100,63,13,77,80,15,93,118,13,131,114,6,112,71,5,69,61,3,62,112,4,114,126,9,132,13,12,28,1135,362,1494
UCL115062,7,7,10,4,4,10,0,29,26,3,48,51,33,89,120,22,40,60,88,27,120,53,32,89,82,21,107,45,10,60,41,10,52,27,12,34,53,13,64,28,0,31,19,0,19,6,0,10,13,0,13,68,0,68,26,15,42,624,356,981
UCL115063,6,0,3,8,0,8,6,4,10,0,3,10,14,14,28,6,9,16,31,9,35,18,13,37,45,11,60,46,11,55,60,8,70,59,0,61,143,5,145,82,0,82,40,0,40,20,8,28,37,0,41,55,0,55,9,4,13,690,101,788
UCL115064,5,13,15,8,7,14,7,7,16,15,51,67,38,130,166,26,47,75,95,32,122,65,31,100,90,23,106,59,11,68,30,8,32,39,7,45,42,12,48,22,3,26,12,0,12,10,3,8,8,0,8,61,0,64,9,27,40,620,406,1032
UCL115065,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,5,0,0,0,4,3,10,11,0,14,11,5,14,31,6,39,57,7,67,71,0,77,59,0,59,50,3,52,71,0,71,34,0,34,0,0,0,410,35,451
UCL115066,6,4,7,5,3,3,0,14,11,3,21,21,21,48,75,8,16,24,55,22,81,36,9,51,46,10,56,40,6,47,10,9,19,12,3,14,32,5,35,12,0,12,11,0,11,0,0,3,7,0,7,27,0,25,6,20,24,346,191,535
UCL115067,7,8,15,6,3,5,6,23,32,6,44,49,26,109,133,15,38,54,88,27,117,53,29,76,58,29,87,45,10,59,35,9,39,18,7,27,30,3,32,24,0,28,10,0,10,3,0,3,16,0,16,42,4,54,13,34,40,506,373,875
UCL115068,6,11,14,4,3,3,3,11,17,8,23,28,19,47,71,15,19,34,62,21,82,48,16,70,56,15,75,55,10,66,48,10,54,54,14,60,103,18,123,74,0,76,24,0,31,20,3,24,32,0,30,69,4,70,10,12,29,715,232,945
UCL115069,3,8,10,0,0,3,6,17,23,3,23,32,30,65,90,12,25,35,50,22,68,40,17,56,43,21,65,34,6,47,27,3,35,31,8,42,51,21,69,35,3,41,20,0,20,10,3,15,13,0,13,44,0,45,13,16,29,465,262,733
UCL115070,3,4,9,6,0,7,3,3,8,0,3,5,30,10,43,17,7,21,79,5,86,39,4,48,47,5,57,51,0,51,27,0,27,28,0,31,47,0,47,25,0,26,13,0,13,11,0,11,6,0,6,45,4,47,10,8,20,486,67,554
UCL115071,3,4,12,3,3,8,8,14,23,3,30,32,23,68,87,21,39,64,50,17,69,42,19,64,51,17,68,45,11,57,29,4,32,37,4,43,58,5,58,25,0,25,13,0,13,3,3,5,16,0,16,61,4,60,14,27,38,502,275,773
UCL115072,9,5,11,7,0,12,0,13,12,9,27,35,10,42,61,16,29,46,62,40,95,40,25,61,65,9,73,47,3,52,44,11,51,32,3,35,43,6,50,25,0,22,6,0,6,0,0,3,6,0,6,53,4,59,7,16,28,494,234,732
UCL115073,5,0,9,0,3,3,4,16,16,5,31,37,24,90,109,20,22,41,87,34,116,41,27,72,55,17,67,42,14,54,25,10,39,34,3,43,40,10,49,23,0,23,5,0,5,3,0,3,7,0,7,60,3,65,13,37,47,508,313,820
UCL115074,20,9,33,11,5,13,5,27,32,4,41,47,57,127,186,36,50,83,182,16,203,98,22,120,106,24,132,88,5,93,46,4,52,43,3,45,44,7,53,28,0,28,5,0,5,8,5,13,19,0,19,71,5,78,10,25,38,885,392,1279
UCL115075,8,6,19,4,6,10,7,22,33,13,33,41,18,74,88,18,22,43,60,24,83,43,28,66,58,30,87,56,17,73,35,7,45,27,9,36,68,13,79,26,0,26,10,0,10,9,8,18,13,0,13,58,3,63,19,40,54,563,325,891
UCL115076,3,3,8,3,0,4,4,9,12,3,12,16,15,29,46,13,3,18,36,12,47,34,14,45,46,22,68,47,7,54,39,4,45,46,3,49,114,3,115,57,3,53,19,0,19,21,0,23,12,0,12,57,4,63,7,6,17,572,137,714
UCL115077,0,0,3,0,4,4,3,9,7,0,13,18,7,30,36,9,14,21,25,12,38,12,18,30,25,11,39,26,5,31,26,7,27,18,3,26,28,4,35,13,0,20,5,0,7,4,0,6,9,0,9,37,0,37,6,8,16,253,144,401
UCL115078,0,0,3,0,3,3,5,13,18,3,26,30,18,60,74,12,12,21,42,16,60,26,12,36,27,22,49,32,4,35,22,8,35,21,0,22,29,3,32,13,0,13,7,0,7,0,0,6,11,0,11,34,0,35,10,15,28,307,196,505
UCL115079,3,4,9,8,4,8,4,10,17,0,21,21,32,74,102,18,34,55,86,17,101,59,35,96,63,23,85,68,9,80,38,0,46,40,0,44,70,11,81,42,0,39,26,0,22,4,4,7,10,3,18,62,3,65,14,24,37,636,289,927
UCL115080,6,3,12,7,4,11,4,22,26,3,49,55,51,100,149,29,33,55,103,26,126,60,21,90,60,19,75,45,4,49,13,3,14,15,4,22,29,3,28,8,0,8,3,0,3,0,3,3,12,0,12,31,0,37,18,26,39,489,317,803
UCL115081,0,3,4,0,3,5,0,8,8,0,22,18,3,23,28,12,30,40,22,36,58,15,33,51,35,28,61,27,20,49,33,17,58,21,8,35,48,19,64,31,10,41,22,0,22,14,0,13,13,9,23,44,18,61,3,3,10,342,298,646
UCL115082,0,0,0,4,0,4,0,4,4,0,4,4,7,12,22,14,4,18,23,12,37,30,12,40,24,9,33,39,9,48,36,3,36,28,0,27,40,3,44,18,0,18,14,0,14,3,0,3,7,0,7,25,0,25,3,3,11,319,87,399
UCL115083,4,0,4,0,4,6,0,3,3,0,4,10,10,27,40,16,10,23,46,15,66,32,10,40,45,12,55,33,4,43,21,3,24,25,3,24,43,7,48,25,0,25,20,0,20,10,0,10,10,0,10,30,4,36,7,8,16,388,106,494
UCL115084,7,14,20,7,9,9,9,28,36,9,52,57,31,109,134,26,44,69,119,43,160,66,39,105,97,32,127,92,18,111,61,13,69,64,6,69,107,17,122,62,0,66,37,0,35,16,8,30,28,3,28,91,3,90,19,32,47,939,466,1404
UCL115085,0,3,7,3,6,9,9,22,25,5,36,36,19,89,108,14,17,28,58,19,77,22,14,33,36,16,54,17,4,22,23,8,23,9,0,12,20,0,20,9,0,9,0,0,0,0,3,6,6,0,6,25,3,28,13,26,33,289,259,549
UCL115086,4,5,8,3,0,3,0,10,10,3,21,27,22,49,69,24,11,39,62,9,68,21,13,34,35,9,44,26,3,32,18,5,18,22,5,23,27,0,30,11,0,11,8,0,8,0,0,0,3,0,3,25,0,25,14,17,31,324,168,489
UCL115087,3,0,7,0,0,3,0,3,9,4,19,22,9,37,47,17,21,39,52,17,62,35,15,46,46,19,63,55,13,67,37,6,41,27,4,28,53,5,54,30,0,30,13,0,18,8,0,11,4,0,4,45,3,44,12,10,22,442,178,621
UCL115088,3,4,10,0,0,0,0,0,4,0,7,7,7,14,24,0,8,12,16,3,20,17,9,27,18,6,24,25,5,27,13,4,20,17,5,16,39,3,43,22,0,23,32,0,32,18,9,24,34,0,34,28,0,28,3,3,9,293,92,383
UCL115089,5,11,20,3,0,0,6,21,24,4,65,69,34,121,150,24,47,66,108,36,150,65,46,104,93,31,126,65,19,83,45,3,52,39,4,48,36,3,39,17,0,17,10,0,10,11,3,13,21,0,23,57,5,60,11,28,40,653,443,1099
UCL115090,4,4,4,3,4,5,4,11,16,5,23,33,11,21,32,11,14,28,34,8,40,16,7,26,50,10,54,34,8,41,15,0,15,13,0,14,32,0,31,11,3,11,4,0,4,0,0,4,3,0,3,28,0,31,10,14,21,295,131,425
UCL115091,7,9,10,8,6,11,15,10,25,4,28,29,26,76,100,35,22,51,91,28,123,86,28,106,96,17,110,66,11,74,42,3,47,48,8,53,78,3,88,57,0,57,42,0,46,16,0,16,23,0,23,87,0,87,18,20,39,845,260,1103
UCL115092,8,12,19,3,7,10,5,15,29,11,18,27,26,79,108,31,32,56,114,27,139,62,33,97,67,29,96,77,10,90,53,18,69,47,6,54,68,9,79,34,0,34,19,0,19,14,3,18,15,0,14,61,3,62,6,18,33,729,323,1051
UCL115093,0,3,3,0,6,9,3,16,20,3,45,49,18,60,79,23,22,50,44,17,56,37,16,58,35,23,55,32,7,35,18,12,26,8,4,14,12,5,23,16,0,16,7,0,7,4,0,4,8,0,8,35,3,39,12,30,44,311,272,583
UCL115094,3,3,8,5,5,10,4,13,16,8,43,48,33,100,131,36,42,81,95,41,143,74,34,108,80,16,98,88,10,94,50,11,52,41,5,47,57,3,54,25,0,31,9,0,9,5,4,10,6,0,6,61,8,67,13,35,48,692,372,1065
UCL115095,6,7,13,0,5,5,3,21,31,3,42,48,25,116,143,25,55,81,108,30,138,81,40,120,83,18,99,61,11,65,46,10,52,27,9,35,43,8,53,18,0,23,10,0,10,5,5,8,14,0,14,71,13,81,13,24,37,650,414,1066
UCL115096,3,10,15,3,0,3,4,16,22,3,14,21,25,37,61,22,23,41,66,19,87,51,30,82,70,19,86,55,14,68,44,11,50,53,4,60,69,12,78,38,0,39,20,0,20,9,3,13,16,0,16,58,4,61,10,13,27,631,221,846
UCL115097,0,0,5,0,3,3,11,21,28,4,50,52,20,94,113,27,36,68,86,19,105,51,19,72,52,14,68,63,10,77,28,3,37,28,3,33,35,0,37,15,0,15,7,0,7,3,0,5,7,0,7,46,3,51,17,31,48,503,317,827
UCL115098,3,4,5,0,3,3,0,9,10,3,12,16,9,38,42,12,18,27,28,9,37,25,13,36,36,6,40,38,9,47,24,5,27,21,7,29,31,4,34,13,0,13,15,0,15,7,6,10,5,0,5,42,3,43,3,20,20,306,154,461
UCL115099,3,3,5,5,7,6,3,11,13,6,15,21,6,64,67,16,23,42,51,19,69,38,24,55,29,13,44,43,8,49,27,3,32,31,3,32,54,4,59,25,0,25,14,0,14,6,0,6,6,0,6,46,0,50,7,14,20,423,192,620
UCL115100,3,9,7,0,11,9,7,32,40,9,66,74,28,111,142,35,55,89,94,31,120,77,43,116,69,27,92,63,8,74,25,4,31,34,3,35,59,3,61,24,0,24,6,0,6,9,3,15,8,0,8,67,7,74,22,27,48,639,429,1065
UCL115101,5,8,12,3,4,8,4,26,29,8,45,55,35,94,129,34,53,87,78,43,125,61,35,97,100,31,129,79,25,104,50,5,54,52,6,60,71,15,81,30,3,31,21,0,18,13,3,18,21,3,19,113,12,122,11,18,35,790,428,1222
UCL115102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,4,3,10,3,9,12,18,6,26,14,10,21,17,9,27,20,3,21,51,5,63,41,3,42,55,0,57,47,4,55,122,0,124,52,0,52,3,3,10,459,70,529
UCL115103,5,9,16,6,7,13,5,29,40,15,88,102,42,166,208,35,86,118,139,42,180,89,35,125,116,29,146,108,19,121,46,13,59,50,13,61,61,6,70,38,0,38,14,0,14,9,8,15,17,0,21,76,4,83,21,40,59,893,605,1493
UCL115104,11,14,21,6,0,10,3,32,38,9,78,87,40,140,183,47,58,104,95,49,142,70,34,104,93,41,136,97,20,114,49,10,64,60,4,64,93,5,102,46,0,42,18,0,18,16,7,18,14,0,14,104,10,109,25,41,69,888,552,1440
UCL115105,5,6,15,7,10,17,15,26,39,5,41,46,33,97,129,47,42,91,112,33,147,57,36,91,79,27,101,74,25,100,65,10,73,54,3,56,85,8,92,49,0,50,24,0,24,19,6,19,24,0,24,103,9,112,29,34,60,876,417,1287
UCL115106,0,3,5,0,0,3,5,13,24,3,33,36,22,59,84,13,18,30,57,11,68,33,30,65,26,24,49,22,14,37,31,17,49,24,10,28,54,13,70,33,0,33,23,0,23,18,7,25,21,0,21,62,4,70,12,17,33,477,277,753
UCL115107,6,11,16,3,10,14,13,26,31,7,30,36,25,75,96,10,27,40,70,20,91,32,32,57,59,31,87,68,15,81,58,18,78,40,3,51,76,12,85,30,0,30,14,3,22,11,3,19,15,0,15,49,3,54,19,22,43,600,344,948
UCL115108,8,6,16,6,9,13,6,29,36,10,53,59,33,106,139,59,63,127,106,71,177,78,59,136,116,47,165,102,37,145,84,18,105,76,13,90,115,17,133,63,9,70,21,0,27,22,3,27,26,0,27,139,25,165,8,22,35,1098,608,1703
UCL115109,8,12,18,4,3,13,7,18,27,12,47,61,49,147,197,45,62,110,170,53,229,103,38,141,115,29,142,77,17,97,56,20,77,62,16,80,93,11,109,64,3,64,21,0,27,17,3,18,25,0,22,94,6,96,24,28,56,1051,532,1587
UCL115110,10,6,13,4,7,12,9,20,25,0,15,15,19,53,72,13,25,34,80,13,87,33,23,54,53,17,62,41,7,43,31,6,34,24,0,22,26,3,34,15,0,15,8,0,8,0,0,0,3,0,3,29,0,28,5,24,33,397,212,608
UCL115111,3,10,8,0,0,0,3,13,13,4,22,26,23,47,75,23,28,51,40,23,62,32,14,47,44,19,64,49,13,60,27,3,37,16,3,19,47,4,53,29,0,29,14,0,15,9,3,11,11,0,11,39,3,43,5,14,21,418,226,647
UCL115112,6,5,12,0,3,3,4,8,11,10,32,42,22,50,70,20,22,48,56,21,80,57,26,83,58,20,82,61,13,75,54,18,68,48,12,62,133,12,145,101,0,98,61,0,61,46,3,52,87,0,94,95,0,95,8,24,32,922,281,1201
UCL115113,3,0,7,7,3,10,0,5,9,3,6,11,9,7,23,4,5,12,26,0,24,19,6,26,31,6,38,29,4,31,39,3,41,41,5,46,99,7,111,106,0,107,70,0,71,45,0,44,89,0,89,63,0,64,4,4,8,675,78,759
UCL115114,4,5,9,3,3,10,4,19,26,0,29,32,18,66,84,21,17,39,58,19,74,41,21,62,40,21,68,54,9,62,20,5,26,24,8,26,37,7,44,25,0,25,13,0,13,9,0,9,20,0,15,67,0,67,16,11,33,479,238,714
UCL115115,6,6,12,0,5,4,5,24,32,8,49,60,16,79,96,37,45,77,82,33,113,59,35,99,60,31,91,65,8,75,48,13,62,42,12,52,75,16,88,31,0,32,19,0,19,4,5,11,21,0,21,74,0,71,26,30,61,676,389,1068
UCL115116,4,9,12,3,4,14,3,18,25,10,23,36,27,69,96,28,33,56,72,40,110,61,40,94,100,34,129,89,32,120,78,23,96,78,19,100,144,13,159,91,0,97,49,0,55,40,6,43,51,0,54,95,8,102,8,9,20,1044,378,1417
UCL115117,7,7,12,6,0,9,0,7,11,0,12,12,14,15,26,8,16,22,35,3,39,18,16,35,28,12,38,34,13,46,38,6,42,25,3,25,35,4,40,30,0,30,17,0,17,6,0,10,15,0,15,35,0,39,7,6,18,356,113,470
