LGA_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
LGA14500,0,0,0,110,86,27,16,14,7,151,6,0,0,0,0,5,198,55,25,14,7,296,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,3,3,0,0,0,8,3,3,3,0,0,8,0,0,0,0,0,0,18,4,3,0,0,30,0,0,0,0,0,0,10,0,0,0,0,10,101,6,0,0,0,107,24,15,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,135,29,4,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,358,92,26,11,7,493,0,0,0,0,0,3,6,0,0,0,0,6,24,0,0,0,0,21,63,10,6,0,0,78,81,29,28,16,7,167,8,0,0,0,0,12,189,42,38,19
LGA14550,0,0,0,41,13,0,0,0,0,14,8,0,0,0,0,8,78,3,5,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,78,3,5,3,0,88,0,0,0,0,0,0,5,0,0,0,0,5,28,0,0,0,0,28,49,8,0,0,0,52,18,0,0,0,0,16,4,0,0,0,0,4,96,9,0,0
LGA14600,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,40,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,4,0,0,0,17,8,0,0,0,0,5,0,0,0,0,0,0,29,8,0,0
LGA14650,15,0,0,723,215,50,28,5,0,298,27,3,0,0,0,33,1185,141,46,5,5,1383,0,0,0,0,0,0,4,0,0,0,0,4,59,3,0,0,0,63,50,15,0,0,0,63,8,3,0,0,0,6,9,0,0,0,0,9,125,19,0,0,0,145,3,0,0,0,0,3,12,0,0,0,0,12,51,3,0,0,0,51,23,8,0,0,0,28,3,0,0,0,0,3,6,0,0,0,0,5,91,11,3,0,0,101,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,18,0,0,0,0,0,0,1419,171,50,5,5,1652,0,3,0,0,0,3,18,0,0,0,0,18,268,9,0,0,0,276,589,85,16,0,0,688,252,75,35,7,9,382,49,3,0,0,3,57,1175,178,47,7
LGA14700,3,0,0,35,18,8,8,3,7,34,5,0,0,0,0,3,64,17,10,3,7,102,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,10,4,3,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,22,4,3,0,0,33,3,0,0,0,0,3,10,0,0,0,0,17,284,29,0,0,0,316,51,57,6,0,0,110,0,0,4,4,0,10,5,0,0,0,0,3,362,84,7,5,0,457,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,451,108,26,11,4,604,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,13,30,9,0,0,0,36,22,8,9,3,0,41,3,0,0,0,0,9,66,21,13,3
LGA14750,0,0,0,27,11,0,0,0,0,10,4,0,0,0,0,4,51,12,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,76,10,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,33,3,0,0,0,38,19,6,0,0,0,29,0,0,0,0,0,0,60,12,0,0
LGA14850,9,3,0,337,92,48,31,8,0,180,12,5,0,0,0,15,495,113,42,10,5,667,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,22,3,0,0,0,29,4,3,0,0,0,13,0,0,0,0,0,3,53,11,0,0,0,66,0,0,0,0,0,0,4,0,0,0,0,5,39,7,0,0,0,48,11,5,3,0,0,14,3,0,0,0,0,4,0,0,0,0,0,0,60,12,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,612,136,46,17,5,811,6,0,0,0,0,7,10,0,0,0,0,10,105,4,0,0,0,108,283,48,3,0,0,333,82,27,23,13,3,137,20,4,3,0,0,25,506,84,25,9
LGA14870,0,0,0,72,24,4,0,0,0,33,3,0,0,0,0,3,146,3,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,8,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,44,72,0,0,0,0,76,25,4,3,0,0,29,6,0,0,0,0,8,144,7,3,0
LGA14900,6,0,0,319,123,25,21,8,3,182,24,3,0,0,0,31,476,63,28,9,5,584,0,0,0,0,0,0,5,0,0,0,0,5,40,0,0,0,0,40,71,13,7,0,0,92,9,0,0,0,0,13,0,0,0,0,0,3,133,20,7,0,0,155,3,0,0,0,0,0,12,0,0,0,0,12,160,12,0,0,0,177,29,3,0,0,0,36,0,0,0,0,0,3,6,0,0,0,0,9,209,21,3,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,830,100,34,12,4,977,0,0,0,0,0,4,4,0,0,0,0,10,35,3,0,0,0,44,228,38,3,0,3,276,140,36,16,13,4,208,29,3,0,0,0,35,437,90,28,16
LGA14920,0,0,0,38,11,0,0,0,0,12,0,0,0,0,0,0,67,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,71,3,0,0,0,79,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,33,3,0,0,0,40,14,0,0,0,0,10,4,0,0,0,0,3,67,3,0,0
LGA14950,0,0,0,13,5,0,0,0,0,5,3,0,0,0,0,3,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,3,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,13,3,0,0
LGA15050,3,0,0,230,103,21,8,3,0,135,11,0,0,0,0,15,377,44,14,3,0,444,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,55,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,0,74,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,24,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,35,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,494,53,17,3,0,569,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,240,31,3,0,0,270,149,40,9,4,0,204,9,4,3,0,0,20,460,74,12,4
LGA15240,4,0,0,355,121,17,12,0,0,145,13,3,0,0,0,12,596,46,8,0,0,657,0,0,0,0,0,0,4,0,0,0,0,4,41,0,0,0,0,40,35,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,79,6,0,0,0,86,0,0,0,0,0,0,3,0,0,0,0,3,79,3,0,0,0,81,15,3,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,106,6,0,0,0,109,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,801,59,16,0,0,879,4,0,0,0,0,4,3,3,0,0,0,6,142,5,0,0,0,152,362,35,6,0,0,401,147,21,12,3,0,185,21,0,0,3,0,28,689,66,16,5
LGA15270,0,0,0,81,34,9,0,0,0,46,0,0,3,0,0,7,162,13,4,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,195,14,4,0,0,219,3,0,0,0,0,3,0,0,0,0,0,0,43,3,0,0,0,49,93,6,0,0,0,104,40,7,3,5,0,54,3,0,3,0,0,6,184,22,7,5
LGA15300,0,0,0,34,22,3,0,0,0,33,8,0,0,0,0,8,86,8,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,8,6,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,39,3,0,0,0,46,20,3,0,0,0,26,5,3,0,0,0,11,87,10,0,0
LGA15350,0,0,0,16,9,4,3,0,0,19,0,0,0,0,0,0,31,11,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,16,0,4,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,31,4,4,0,0,38,0,0,0,0,0,0,20,0,0,0,0,20,192,12,3,0,0,200,16,15,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,227,29,4,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,39,12,0,0,346,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,11,4,0,0,0,15,12,0,0,0,0,13,0,0,0,0,0,0,24,6,0,0
LGA15520,0,0,0,48,10,3,0,0,0,15,0,0,0,0,0,0,61,12,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,72,15,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,38,0,0,0,0,41,11,3,0,0,0,16,3,0,0,0,0,5,66,5,0,0
LGA15560,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0
LGA15650,0,0,0,76,38,4,3,0,0,46,5,0,0,0,0,11,130,15,4,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,19,9,0,0,185,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,76,4,0,0,0,86,39,6,3,0,0,49,3,0,0,0,0,3,132,12,5,0
LGA15700,0,0,0,111,28,0,0,0,0,32,0,0,0,0,0,0,177,10,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,32,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,215,14,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,39,107,12,0,3,0,119,31,7,5,0,0,45,3,0,0,0,0,3,190,14,6,0
LGA15750,0,0,0,53,16,6,3,0,0,18,0,0,0,0,0,0,82,11,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,100,10,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,59,4,0,0,0,63,27,3,0,0,0,25,3,0,0,0,0,4,102,9,3,0
LGA15800,0,0,0,15,4,0,0,0,0,7,0,0,0,0,0,0,34,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,16,18,0,0,0,0,19,7,4,0,0,0,14,0,0,0,0,0,0,42,9,0,0
LGA15850,0,0,0,27,4,0,0,0,0,7,0,0,0,0,0,4,41,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,13,3,0,0,0,14,0,0,0,0,0,6,44,3,0,0
LGA15900,41,3,0,1126,176,125,163,90,57,611,25,15,3,0,3,45,1418,525,211,100,60,2317,3,0,0,0,0,3,14,0,0,0,0,16,285,16,3,0,0,305,153,125,18,3,0,300,14,18,32,10,0,70,8,4,6,0,0,20,473,164,54,10,3,708,3,0,0,0,0,7,44,0,0,0,0,44,482,26,0,0,0,509,96,104,11,3,0,208,7,0,10,4,4,22,20,4,0,0,0,27,653,134,19,9,4,819,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,4,6,0,0,0,12,0,0,4,0,0,5,0,0,0,0,0,0,19,4,3,0,0,31,3,0,0,0,0,3,2569,829,289,121,69,3879,0,5,6,0,0,9,19,3,0,0,0,29,430,19,0,0,0,449,737,419,49,7,0,1213,187,148,211,79,69,697,49,26,14,5,6,96,1417,614,277,99
LGA15950,7,0,0,63,11,13,3,4,0,35,0,0,0,0,0,0,73,46,10,4,0,134,0,0,0,0,0,0,6,0,0,0,0,6,87,6,3,0,0,98,83,89,15,0,0,179,11,8,18,0,0,35,0,0,0,0,0,3,183,107,35,0,0,327,8,4,0,0,0,12,112,3,0,0,0,113,1068,85,7,3,0,1166,142,224,23,3,0,387,3,3,7,0,0,12,8,3,0,0,0,12,1342,319,33,3,0,1709,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,8,0,0,0,0,8,1614,472,82,8,5,2176,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,10,16,15,4,0,0,33,16,3,11,8,0,30,0,0,0,0,0,0,47,21,9,8
