LGA_CODE_2016,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,18,0,0,0,0,18,8,0,0,0,0,13,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,22,4
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,38,3,0,0,0,45,6,0,0,0,0,6,0,0,0,0,0,0,68,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,82,8,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,35,4
LGA12750,0,0,0,0,0,0,3,0,0,0,0,3,55,0,0,0,0,56,141,9,0,0,0,150,53,3,3,4,0,67,8,0,0,0,0,8,268,12,3,4,0,287,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,17,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,19,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,327,16,9,4,0,360,0,0,0,0,0,0,3,0,0,0,0,3,46,4,0,0,0,55,130,12
LGA12850,3,0,0,0,0,3,3,0,0,0,0,3,94,3,8,0,0,103,315,49,20,9,0,388,105,25,14,9,0,150,22,3,3,3,0,35,541,77,39,17,7,681,0,0,0,0,0,0,7,0,0,0,0,7,27,3,7,0,0,36,58,9,3,0,0,64,9,0,0,0,0,8,7,0,0,0,0,5,103,17,5,0,0,122,0,0,0,0,0,0,12,0,0,0,0,12,192,15,8,0,0,213,17,11,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,11,230,27,13,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,875,123,60,22,5,1075,3,0,0,0,0,3,5,3,0,0,0,15,89,8,3,0,0,99,303,59
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,35,0,3,0,0,38,18,0,0,0,0,14,3,0,0,0,0,3,67,7,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,97,9,3,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,48,3
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,31,7,3,0,0,37,8,0,3,0,0,18,0,0,0,0,0,0,55,4,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,4,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,32,4
LGA12930,0,0,0,0,0,0,7,0,0,0,0,7,102,8,0,0,0,108,167,39,13,3,0,218,63,16,23,7,6,120,3,7,0,0,0,16,348,68,40,11,11,477,0,0,0,0,0,0,6,0,0,0,0,6,31,7,0,0,0,38,39,7,3,10,0,61,3,4,0,0,0,12,0,0,0,0,0,3,85,14,3,10,4,117,3,0,0,0,0,6,26,3,0,0,0,25,485,81,26,6,3,606,69,73,33,15,4,204,3,4,0,0,0,9,9,11,7,0,0,27,601,173,74,23,4,878,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,1041,257,121,46,20,1478,3,3,0,0,0,6,3,0,0,0,0,3,104,9,0,0,0,110,157,37
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0
LGA13010,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,23,5,0,0,0,28,8,0,0,0,0,8,0,0,0,0,0,0,55,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,22,39,0
LGA13310,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,40,100,10,0,0,0,110,22,4,7,0,0,39,0,0,0,0,0,0,164,8,16,3,0,191,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,7,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,25,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,216,20,15,3,0,256,0,0,0,0,0,0,6,0,0,0,0,6,44,0,0,0,0,46,103,12
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,28,4,0,0,0,34,7,0,0,0,0,5,0,0,0,0,0,0,52,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,38,0
LGA13450,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,35,70,11,3,0,0,84,15,7,8,0,0,26,0,0,0,0,0,0,120,17,8,3,0,151,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,35,6,0,0,0,47,3,5,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,48,13,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,185,27,11,3,0,230,0,0,0,0,0,0,4,0,0,0,0,3,28,0,0,0,0,31,65,7
LGA13510,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,31,0,3,0,0,30,14,0,3,0,0,18,4,0,0,0,0,4,59,0,8,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,8,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,29,0
LGA13550,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,49,5,0,0,0,56,12,0,0,0,0,17,4,0,0,0,0,6,86,8,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,8,3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,51,9
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,22,0,0,0,0,22,7,0,0,0,0,7,0,0,0,0,0,3,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,21,0
LGA13800,0,0,0,0,0,0,7,0,0,0,0,7,42,0,0,0,0,43,186,12,4,0,0,206,75,7,8,5,0,100,7,0,0,0,0,12,320,28,16,7,0,370,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,33,36,6,6,0,3,52,3,0,0,0,0,7,0,0,0,0,0,0,73,8,7,0,3,94,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,32,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,43,0,3,0,0,49,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,449,35,20,5,6,515,3,0,0,0,0,3,4,0,0,0,0,10,57,4,0,0,0,61,171,25
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0
LGA13910,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,54,11,8,0,0,65,19,0,3,0,0,22,3,0,0,0,0,3,102,12,5,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,122,16,5,0,0,139,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,42,68,6
LGA14000,0,0,0,0,0,0,3,0,0,0,0,9,73,9,0,0,0,79,197,33,11,3,0,243,129,32,31,12,5,202,3,0,4,0,0,8,406,73,44,8,12,542,0,0,0,0,0,0,4,0,0,0,0,3,11,0,0,0,0,17,33,12,4,0,0,47,6,0,0,0,0,4,0,0,0,0,0,0,53,12,4,0,0,71,0,0,0,0,0,0,16,0,0,0,0,16,258,11,5,0,0,282,17,11,5,0,0,31,0,0,0,0,0,0,11,0,0,0,0,9,307,26,8,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,764,111,62,11,13,956,0,0,0,0,0,0,3,0,0,0,0,3,66,4,0,0,0,66,173,21
LGA14100,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,3,0,0,0,14,10,3,0,3,0,12,0,0,0,0,0,0,35,3,4,3,0,41,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,11,0,3,0,0,17,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,18,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,70,10,8,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,20,3
LGA14170,0,0,0,0,0,0,21,3,0,4,0,27,389,14,7,3,0,415,376,201,70,9,0,654,98,55,91,56,28,330,23,10,5,0,0,41,908,287,175,73,33,1466,0,0,0,0,0,3,18,3,0,0,0,22,650,35,13,4,0,694,359,288,76,13,6,741,47,45,80,37,16,223,15,4,3,0,0,24,1094,369,177,54,24,1714,21,0,0,0,0,19,131,3,0,0,0,135,1392,123,45,16,0,1583,91,112,39,10,3,265,3,3,12,7,0,28,48,12,3,0,3,64,1684,258,105,34,14,2087,0,0,0,0,0,0,3,0,0,0,0,4,49,0,3,0,0,56,9,9,0,0,0,25,0,0,5,0,0,6,3,0,0,0,0,5,72,15,7,3,0,95,6,0,0,0,0,4,3759,928,456,162,66,5377,3,4,0,0,0,9,14,0,3,0,0,12,311,20,6,0,0,343,359,274
LGA14200,0,0,0,0,0,0,3,0,0,0,0,3,24,3,0,0,0,23,56,3,0,0,0,65,14,3,3,0,0,26,3,0,0,0,0,3,101,13,3,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,118,14,3,3,0,140,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,27,48,13
LGA14300,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,16,0
LGA14350,0,0,0,0,0,0,7,0,0,0,0,7,60,0,0,0,0,60,96,7,0,0,0,109,21,0,0,0,0,22,4,0,0,0,0,10,191,9,3,3,0,204,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,226,9,3,3,0,242,0,0,0,0,0,0,8,0,0,0,0,8,66,0,0,0,0,66,125,11
LGA14400,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,48,3,0,0,0,53,18,3,0,0,0,26,4,0,0,0,0,4,84,9,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,8,3,0,0,118,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,38,7
