LGA_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
LGA14920,72,1911,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,7,3,3,0,3,0,8,0,0,0,0,0,0,8,8,0,3,0,22,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,3,0,0,0,0,3,8,0,3,0,0,15,4,3,0,0,0,5,1017,364,336,171,72,1954
LGA14950,45,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,11,3,0,0,3,0,7,407,120,150,74,41,797
LGA15050,908,19338,0,0,0,0,0,0,11,0,0,0,0,11,409,64,20,4,0,503,269,142,70,19,3,500,12,23,13,16,12,64,8,0,0,0,0,12,716,226,106,32,15,1094,0,0,0,0,0,0,25,3,0,0,0,29,74,20,7,0,0,98,8,0,4,0,0,17,3,0,0,0,0,4,4,0,0,0,0,3,118,29,14,0,0,156,5,0,0,0,0,4,3,0,0,0,0,3,0,3,0,0,0,5,8,11,3,0,0,21,9,3,3,0,0,13,0,0,0,0,0,3,21,15,11,3,0,56,90,14,5,3,0,118,8684,4524,4621,2013,922,20758
LGA15240,794,21543,0,0,0,0,0,0,27,0,0,0,0,32,502,70,31,3,0,606,600,130,54,20,4,809,38,19,10,10,4,82,28,0,3,0,0,32,1196,226,89,30,7,1555,0,0,0,0,0,0,38,3,0,0,0,35,387,99,31,3,0,522,158,63,29,4,3,249,10,0,4,3,0,18,12,8,0,0,0,13,601,163,61,11,10,849,12,4,0,0,0,9,55,6,3,0,0,62,100,13,9,0,0,126,36,17,13,3,0,69,10,3,3,0,3,28,17,0,0,0,0,16,225,49,23,4,3,311,92,23,24,3,3,151,14210,4289,3481,1606,822,24408
LGA15270,241,5726,0,0,0,0,0,0,3,0,0,0,0,3,31,10,3,0,0,52,19,21,0,3,0,42,3,5,0,0,0,5,4,0,0,0,0,3,59,39,9,3,3,113,0,0,0,0,0,0,4,0,0,0,0,7,18,9,3,3,0,32,12,6,3,0,0,28,0,3,0,0,0,3,5,0,0,0,0,5,45,15,8,4,0,72,0,0,0,0,0,0,4,0,0,0,0,4,11,3,3,0,0,14,7,3,4,0,0,12,8,0,0,0,0,7,0,0,0,0,0,3,26,3,9,3,0,43,18,7,4,6,0,40,2907,1192,1103,546,242,5993
LGA15300,165,2755,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,22,33,10,3,6,0,56,19,16,21,9,4,62,4,0,0,0,0,3,67,28,29,14,4,144,0,0,0,0,0,0,7,0,0,0,0,7,67,21,3,0,0,92,15,10,0,0,0,30,0,3,0,0,0,4,6,0,0,0,0,6,94,31,4,0,0,135,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,3,10,0,4,0,0,8,6,0,0,0,0,5,5,0,0,0,0,3,24,0,0,5,0,35,6,3,3,0,0,12,1381,668,563,294,174,3077
LGA15350,147,3406,0,0,0,0,0,0,8,0,0,0,0,9,109,28,23,0,0,161,282,154,162,30,4,629,60,58,86,32,11,238,0,5,3,0,0,10,454,245,273,66,13,1052,8,0,0,0,0,5,440,33,4,0,0,480,1103,417,163,22,3,1699,362,154,123,25,3,665,26,15,19,12,3,70,20,4,3,0,0,31,1958,619,312,56,9,2949,0,0,0,0,0,0,5,0,0,0,0,5,5,6,0,0,0,17,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,9,4,5,0,36,3,3,8,0,0,19,3448,1548,1621,671,169,7458
LGA15520,92,2858,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,49,5,0,0,0,0,8,3,0,3,0,0,6,0,0,0,0,0,0,57,0,3,0,0,63,0,0,0,0,0,0,4,0,0,0,0,4,53,11,3,0,0,63,10,4,3,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,63,9,3,0,4,82,0,0,0,0,0,0,10,0,0,0,0,10,24,0,0,0,0,21,13,3,5,0,0,20,3,0,3,3,0,12,0,0,0,0,0,0,45,8,7,3,0,63,6,0,6,0,0,16,1756,487,488,257,95,3088
LGA15560,45,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,3,12,3,0,0,0,0,3,446,191,155,96,48,941
LGA15650,169,3794,0,0,0,0,0,0,3,0,0,0,0,8,49,7,5,0,0,67,44,35,13,4,0,95,6,10,4,7,0,19,3,0,0,0,0,5,111,51,18,11,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,14,8,7,0,0,30,1772,883,830,381,166,4038
LGA15700,198,4528,0,0,0,0,0,0,0,0,0,0,0,3,43,3,4,0,0,46,31,14,7,6,0,50,0,0,0,0,0,4,0,0,0,0,0,0,80,19,6,6,0,110,0,0,0,0,0,0,13,0,0,0,0,10,62,22,3,0,0,83,41,5,4,4,0,57,6,0,0,0,0,6,4,0,0,0,0,5,123,28,9,11,0,165,8,0,0,0,0,6,27,0,0,0,0,28,76,3,0,0,0,82,11,9,4,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,123,11,9,0,0,152,11,4,0,3,0,24,2774,891,716,386,205,4981
LGA15750,149,3065,0,0,0,0,0,0,3,0,0,0,0,5,16,0,3,0,0,23,3,5,0,0,0,8,4,0,3,0,0,5,5,0,0,0,0,5,29,7,3,3,0,43,0,0,0,0,0,0,0,0,0,0,0,3,30,12,4,0,0,47,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,39,14,3,0,0,65,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,5,0,3,0,0,0,8,0,0,0,0,0,0,12,3,3,0,0,25,10,3,7,3,0,17,1527,601,600,329,154,3211
LGA15800,60,1364,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,9,3,0,0,0,8,708,262,249,134,59,1407
LGA15850,91,1576,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,14,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,0,12,802,302,251,172,91,1616
LGA15900,1050,31050,0,0,0,0,0,0,114,10,3,0,0,126,1399,300,115,30,3,1843,1046,553,363,109,41,2109,100,86,103,59,23,370,34,16,9,0,7,54,2686,956,584,204,73,4507,13,0,0,0,0,15,326,31,3,0,0,355,1098,248,70,14,3,1435,429,160,81,17,12,706,23,16,19,7,5,73,28,10,0,7,0,41,1912,467,181,39,17,2627,4,0,0,0,0,5,5,0,0,0,0,5,18,8,3,0,0,34,15,8,6,3,4,37,5,3,5,3,0,17,3,0,0,0,0,4,52,23,15,3,4,102,60,18,18,0,3,98,17728,8476,7969,3066,1150,38386
LGA15950,84,2681,0,0,0,0,0,3,52,9,0,0,0,63,441,183,75,7,0,702,779,473,391,76,10,1716,129,98,144,67,16,451,8,5,3,0,0,22,1409,761,609,143,28,2954,112,10,0,0,0,118,2085,173,26,5,0,2284,4191,1543,568,77,12,6381,1338,656,524,80,31,2629,65,40,58,14,6,181,60,23,17,3,0,104,7851,2436,1194,184,45,11697,0,0,0,0,0,0,9,0,0,0,0,10,10,11,3,0,0,20,0,4,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,23,7,8,0,0,41,26,6,3,6,0,39,10293,3788,2559,615,155,17411
LGA15990,2374,43858,4,0,0,0,0,4,140,12,3,0,0,159,763,240,132,20,0,1152,1204,663,805,159,35,2860,185,164,292,150,49,843,34,12,3,3,0,53,2322,1094,1236,334,91,5070,43,12,3,0,0,55,2005,202,38,5,0,2255,6111,2892,1369,217,35,10620,1384,727,662,147,35,2953,70,50,87,53,24,286,138,37,26,11,3,219,9760,3909,2185,427,99,16381,0,0,0,0,0,3,23,0,0,0,0,24,73,33,19,0,0,121,31,9,10,3,3,59,4,8,10,3,3,27,3,3,0,0,0,4,131,51,37,7,10,239,100,52,41,20,9,209,25220,13603,17345,7024,2578,65764
LGA16100,51,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,24,0,3,3,3,39,690,230,236,107,54,1316
LGA16150,442,9409,0,0,0,0,0,0,16,0,0,0,0,16,194,48,25,4,0,263,91,31,22,6,0,153,3,0,4,3,3,20,9,5,0,0,0,15,322,80,47,12,0,468,0,0,0,0,0,0,20,3,0,0,0,21,67,15,3,0,0,90,9,8,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,100,31,9,3,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,16,3,7,3,0,36,4579,2052,2036,950,448,10053
LGA16200,194,3440,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,23,13,3,4,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,39,5,12,0,0,57,0,0,0,0,0,0,3,0,0,0,0,5,35,9,0,0,0,48,5,0,0,0,0,5,0,0,0,3,0,3,3,0,0,0,0,3,53,10,3,3,0,70,0,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,6,0,3,0,0,0,6,3,3,0,0,0,5,0,0,0,0,0,0,10,7,0,0,0,19,10,7,3,3,6,28,1738,699,624,353,203,3609
LGA16260,2096,29055,3,0,0,0,0,8,114,19,3,0,0,139,802,439,234,52,11,1537,1402,1468,1490,492,194,5049,304,428,548,286,168,1732,46,20,17,12,9,91,2671,2385,2292,834,382,8565,76,15,6,3,0,100,1286,381,88,13,3,1768,5758,4605,2638,556,185,13739,881,904,874,307,148,3107,29,26,31,24,16,116,135,87,55,22,15,312,8156,6021,3694,916,359,19143,0,0,0,0,0,0,3,0,3,0,0,6,25,30,25,7,0,92,9,11,13,6,3,48,0,0,3,0,3,7,0,0,0,0,0,3,42,43,44,16,9,160,62,46,29,13,14,158,19887,14959,13966,5406,2855,57074
LGA16350,3256,43349,3,3,0,0,0,7,40,4,3,0,0,48,451,115,33,8,3,616,1394,965,642,238,107,3346,86,70,108,62,57,386,60,14,11,3,0,90,2038,1177,796,323,170,4495,3,0,0,0,0,7,46,9,0,0,0,62,828,310,162,28,9,1332,92,68,59,13,12,241,3,3,3,0,3,17,22,5,0,0,0,34,1001,400,226,44,24,1687,0,0,0,0,0,0,11,0,0,0,0,16,20,14,0,0,0,33,16,9,0,0,0,30,7,4,0,3,4,21,0,0,0,0,0,0,59,22,6,9,3,97,65,33,22,19,23,156,17474,11419,11803,5611,3471,49777
LGA16380,664,17565,0,0,0,0,0,0,20,0,0,0,0,27,641,112,28,3,0,786,655,201,86,23,4,977,62,19,26,10,10,125,31,4,0,0,3,45,1416,338,147,36,18,1953,0,0,0,0,0,0,67,5,0,0,0,70,558,116,25,4,0,704,292,66,34,11,0,403,7,6,0,0,0,15,30,3,0,0,0,31,953,192,61,16,5,1227,6,0,0,0,0,6,46,0,0,0,0,48,115,8,4,3,0,135,24,7,5,3,0,37,4,0,0,0,0,10,14,0,0,0,0,15,214,22,5,4,0,249,55,16,6,8,3,94,11611,3780,3422,1584,692,21086
LGA16400,731,15804,0,0,0,0,0,0,13,0,0,0,0,13,429,54,15,3,0,505,675,255,136,40,6,1105,116,71,53,39,19,298,33,4,0,0,0,34,1262,383,205,84,28,1957,0,0,0,0,0,0,18,3,0,0,0,19,127,24,4,0,0,167,110,29,10,0,0,150,25,3,3,3,4,36,10,0,0,0,0,10,288,61,23,4,4,383,9,0,0,0,0,9,41,3,0,0,0,40,65,8,3,3,0,80,40,9,3,0,0,52,9,3,11,0,0,24,39,0,0,0,0,35,196,23,19,3,5,245,35,11,7,3,3,62,9215,3503,3423,1539,771,18447
LGA16490,521,11943,0,0,0,0,0,0,24,3,0,0,0,25,392,143,53,11,3,599,331,189,143,34,10,712,22,22,23,12,3,84,15,9,0,0,0,26,786,364,222,52,24,1447,0,0,0,0,0,0,112,32,3,0,0,150,354,182,75,18,3,633,27,32,15,5,0,81,0,3,3,3,0,11,9,3,3,0,0,16,503,254,102,33,3,902,3,0,0,0,0,3,6,0,0,0,0,12,7,7,3,0,0,17,4,0,7,0,0,14,3,3,0,4,0,11,0,0,0,0,0,0,26,10,7,8,0,53,20,7,11,0,3,45,5972,3139,3291,1427,553,14382
LGA16550,682,10902,7,0,0,0,0,3,57,9,8,0,0,73,628,305,218,34,4,1192,991,884,1122,274,52,3319,276,330,649,292,110,1648,34,18,9,3,0,73,1996,1546,2004,598,170,6314,77,10,0,0,0,88,1865,214,41,0,0,2131,5183,2479,1204,206,39,9113,877,711,679,153,49,2480,34,30,60,44,23,186,148,57,20,3,5,231,8187,3504,2005,414,117,14229,3,0,0,0,0,3,33,3,4,0,0,42,58,21,12,3,3,101,14,20,20,11,3,57,6,3,6,9,5,31,3,0,0,0,0,5,114,46,40,21,14,241,29,18,18,15,10,89,13571,7336,7292,2593,989,31774
LGA16610,293,5272,0,0,0,0,0,0,4,3,0,0,0,5,57,8,3,3,0,71,64,18,16,5,0,106,6,5,4,3,3,16,3,0,0,0,0,3,137,37,23,8,3,212,0,0,0,0,0,0,9,0,0,0,0,9,80,17,6,0,0,105,27,15,15,4,0,62,4,0,5,0,4,16,0,0,0,0,0,3,124,37,28,10,4,197,12,0,0,0,0,12,20,0,0,0,0,20,16,9,0,0,0,25,7,3,4,0,0,17,3,0,0,3,0,9,4,0,0,0,0,12,62,10,7,3,0,86,7,4,3,0,0,15,2864,1117,979,524,305,5784
LGA16650,1199,13151,0,0,0,0,0,4,39,8,4,0,0,56,609,267,182,49,13,1124,751,534,513,177,70,2051,80,82,162,99,47,468,19,11,5,10,3,44,1509,905,872,330,137,3752,15,7,12,3,0,33,747,135,29,8,3,925,3217,2256,1463,381,120,7437,376,306,310,139,93,1233,9,4,15,9,10,51,82,39,34,19,4,188,4453,2751,1861,561,235,9857,3,0,0,0,0,3,11,5,0,0,0,23,31,22,13,5,0,77,12,14,10,7,11,50,8,0,5,0,3,12,0,0,4,0,0,5,69,49,31,15,12,170,47,23,6,5,6,79,10203,6519,6091,2608,1585,27005
LGA16700,1096,16094,3,0,3,0,0,8,69,8,0,0,0,82,771,406,211,41,7,1438,785,688,640,160,61,2339,94,140,189,105,55,576,21,12,11,9,4,50,1744,1257,1059,309,123,4494,12,3,0,3,0,21,1344,241,40,8,0,1635,2945,1828,951,163,40,5928,312,255,231,78,28,902,12,10,18,13,7,61,48,20,16,3,0,81,4670,2364,1249,272,78,8631,0,0,0,0,0,0,7,3,0,0,0,8,13,8,0,0,0,21,3,3,7,3,0,22,3,3,0,0,3,7,0,0,0,0,0,0,25,19,10,3,0,61,52,27,21,7,6,116,11314,7128,6990,2654,1307,29386
LGA16900,841,15849,0,0,0,0,0,0,22,3,3,0,0,27,479,89,32,4,0,604,520,295,177,31,15,1044,49,41,41,17,7,154,31,8,0,0,0,37,1100,430,257,54,29,1871,0,0,0,0,0,0,17,0,0,0,0,14,181,48,14,7,0,254,66,22,19,3,3,115,8,3,3,0,3,21,4,0,0,0,0,9,277,83,41,9,5,409,3,0,0,0,0,3,17,0,0,0,0,17,78,7,0,0,0,79,10,3,4,0,0,17,3,0,0,0,0,9,3,0,0,0,0,5,113,12,8,0,0,133,46,10,6,0,0,67,7408,3985,4238,1807,881,18321
LGA16950,939,24440,0,0,0,0,0,0,15,9,0,0,0,24,372,39,18,0,0,435,280,83,37,12,3,421,18,10,11,8,8,53,19,0,0,0,0,28,717,143,67,26,14,959,0,0,0,0,0,0,17,0,3,0,0,14,131,27,4,0,0,163,78,24,9,0,3,123,13,8,3,6,3,23,0,0,0,0,0,0,237,58,23,12,3,335,5,3,0,0,0,9,53,3,4,0,0,59,187,17,10,3,0,212,59,10,3,0,4,79,7,3,9,3,0,30,15,0,0,0,0,14,326,30,22,7,5,403,82,23,28,15,7,154,14372,4818,4198,1937,972,26292
LGA17000,253,5457,0,0,0,0,0,0,3,0,0,0,0,3,54,14,4,0,0,66,73,57,17,5,0,157,7,3,3,0,0,22,4,0,0,0,0,4,139,69,21,10,3,250,0,0,0,0,0,0,3,0,0,0,0,3,23,6,3,0,0,38,21,12,4,0,0,41,0,0,0,0,0,6,0,0,0,0,0,0,59,20,9,0,0,90,0,0,0,0,0,0,7,0,0,0,0,14,6,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,26,11,7,6,0,0,26,2413,1234,1346,599,260,5850
LGA17040,141,4538,0,0,0,0,0,0,3,0,0,0,0,9,39,6,0,0,0,45,34,19,8,7,0,67,0,7,5,0,0,18,3,0,0,0,0,3,85,31,19,6,3,141,3,0,0,0,0,3,17,0,0,0,0,17,26,5,7,0,0,39,15,10,4,0,0,33,3,0,4,6,0,16,8,0,3,0,0,10,71,18,22,6,0,114,0,0,0,0,0,0,8,0,0,0,0,8,9,3,0,0,0,10,6,4,3,0,0,14,5,0,3,0,0,11,0,0,0,0,0,0,26,9,8,3,0,47,71,25,23,9,3,122,2589,952,899,376,149,4969
LGA17080,129,3605,0,0,0,0,0,0,6,0,0,0,0,8,13,0,0,0,0,11,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,26,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,4,0,0,41,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,3,4,4,0,0,0,8,3,0,0,0,0,7,0,0,0,0,0,0,13,4,0,0,0,15,10,3,3,6,0,22,2006,623,661,293,129,3715
LGA17100,477,4518,0,0,0,0,0,0,7,0,0,0,0,7,59,49,36,4,3,146,84,96,88,31,9,306,22,40,27,26,16,128,3,3,3,0,0,8,176,180,155,63,33,600,0,8,0,0,0,10,247,68,18,6,0,334,1060,956,708,180,55,2952,133,189,217,95,58,692,16,18,20,19,28,98,32,17,12,13,4,78,1490,1246,987,313,142,4166,0,0,0,0,0,0,3,3,0,0,0,3,13,14,4,0,3,40,5,8,8,9,0,31,3,0,0,0,0,3,0,0,0,0,0,4,22,27,15,9,7,77,27,24,13,0,3,63,2910,2395,2393,1072,654,9434
LGA17150,2103,42366,3,0,0,0,0,3,73,6,0,0,0,86,822,279,104,16,3,1222,2052,1250,1038,238,52,4633,256,215,271,151,52,943,53,6,11,3,0,74,3247,1767,1422,406,114,6956,13,3,0,0,0,16,550,41,3,5,0,600,4126,1578,579,81,10,6374,881,487,299,100,17,1786,28,18,19,13,11,85,77,20,6,4,0,105,5670,2139,916,202,35,8967,4,0,0,0,0,7,19,0,0,0,0,21,41,22,9,0,0,77,12,5,9,7,0,39,10,7,3,3,0,19,4,0,0,0,0,6,89,39,24,9,4,170,51,26,20,7,7,117,22501,12523,14837,6454,2266,58577
LGA17200,58,1205,14,0,0,4,0,17,497,32,10,3,0,544,2206,672,323,26,9,3235,1621,1072,914,171,43,3821,420,381,517,254,112,1682,64,34,19,12,13,135,4829,2190,1777,473,179,9446,590,49,6,0,3,646,8772,710,140,27,8,9655,8746,3483,1729,383,220,14569,1680,958,761,222,147,3769,90,51,65,33,26,266,257,78,42,28,33,443,20123,5333,2742,705,440,29348,0,0,0,0,0,0,28,6,0,0,0,33,25,16,5,3,0,48,12,9,3,7,4,32,8,3,3,4,3,20,0,0,0,0,0,3,71,29,18,9,8,132,110,42,24,11,3,194,25601,7839,4882,1322,688,40324
LGA17310,608,14034,3,0,0,0,0,3,28,4,0,0,0,35,265,75,15,3,0,355,75,44,17,0,5,146,6,3,6,3,3,25,16,0,0,0,0,21,394,133,46,8,6,582,0,0,0,0,0,0,3,4,0,0,0,7,62,17,10,0,0,90,10,4,3,4,0,19,0,0,0,0,0,6,3,0,0,0,0,4,75,26,18,3,0,125,12,3,0,0,0,11,15,0,0,0,0,15,14,7,4,0,3,21,74,45,35,7,5,169,17,8,11,4,6,52,3,0,0,0,0,3,131,66,52,7,16,263,47,21,14,8,4,90,7161,3117,2822,1355,633,15096
