LGA_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
LGA14500,14392,8906,4113,9033,9934,8272,5737,4995,2134,67509,250,118,96,228,185,87,38,20,0,1028,104,111,88,97,98,66,18,7,0,590,803,728,217,435,873,487,170,215,54,3989,0,0,0,0,0,0,0,0,0,0,57,44,24,44,33,20,13,3,0,230,88,81,63,76,106,63,25,17,3,518,138,119,91,112,140,81,35,16,3,745,3193,2729,1407,2463,2860,2087,963,674,182,16551,1784,1239,617,1086,1328,1023,576,528,374,8547,20909,14230,6841,13846,15881,12423,7672,6521,2771,101082,300,278,323,472,539,426,203,82,30,2652,5325,3089,1184,3207,3974,3166,2798,2111,1317,26176,0,0,0,0,0,0,0,0,0,3,207,159,145,192,219,175,93,51,44,1279,6,3,0,3,6,3,4,4,3,33,5787,3174,1524,3129,3673,2487,1697,1151,492,23113,18,8,9,7,17,13,20,0,4,93,288,137,94,239,202,111,110,77,33,1291,13,9,19,13,11,9,12,3,3,98
LGA14550,1258,628,449,823,1023,879,625,438,130,6248,0,0,0,0,3,3,3,0,0,14,0,0,0,4,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,6,3,9,15,23,12,0,0,0,61,7,3,7,15,26,12,0,0,0,73,475,211,166,237,348,187,57,30,6,1722,254,126,76,137,201,136,51,44,13,1040,2025,977,706,1228,1652,1254,742,511,159,9257,20,6,4,19,37,40,16,0,0,148,283,161,154,222,320,352,249,174,67,1977,0,0,0,0,0,0,0,0,0,0,9,5,3,8,16,6,3,7,0,63,0,0,0,0,0,0,0,0,0,0,361,204,125,192,322,294,163,120,40,1812,0,0,0,0,0,0,0,0,0,5,5,3,0,3,3,0,0,3,0,23,6,8,4,3,8,6,5,0,3,53
LGA14600,1182,627,578,676,800,694,585,370,120,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,10,160,64,86,56,56,45,25,15,6,517,136,64,50,57,64,47,39,30,9,497,1479,762,718,793,928,786,645,417,135,6672,4,3,3,4,3,5,0,0,0,22,329,172,216,202,271,275,203,148,48,1866,0,0,0,0,0,0,0,0,0,0,6,3,8,3,4,4,0,3,0,34,48,36,41,13,18,16,7,4,0,181,444,231,180,236,233,242,194,104,32,1893,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,3,0,0,24,5,3,0,3,3,5,0,3,0,16
LGA14650,23623,16007,13339,18191,19870,18401,13141,9574,3053,135190,35,24,13,36,50,25,13,11,0,209,62,35,30,38,28,16,5,3,0,212,4,3,5,3,14,15,3,0,0,55,3,5,0,3,0,0,0,0,0,12,6,3,5,3,4,5,5,0,0,34,27,59,64,67,66,34,21,10,5,348,37,64,69,76,72,41,28,5,5,395,8009,4512,3895,3882,3646,2405,1196,781,238,28553,3984,2415,1884,2341,2407,1952,1284,1046,327,17634,35875,23156,19336,24755,26297,22966,15702,11435,3617,183142,165,159,194,268,281,186,52,26,0,1328,7389,4748,4357,6646,7204,7514,6025,3943,1599,49425,0,0,0,0,0,0,0,0,0,0,885,529,415,566,658,678,554,312,129,4731,51,27,27,22,25,17,24,11,16,220,8600,5890,4397,5658,6177,5432,3811,2360,826,43160,14,18,3,17,29,19,23,35,13,155,252,169,185,248,217,238,163,105,41,1613,149,83,97,107,119,102,73,52,19,805
LGA14700,3633,2232,2598,2942,2545,2092,1240,1114,576,18988,76,49,175,75,30,16,6,3,0,424,85,57,67,64,41,29,9,5,0,354,53,31,37,37,57,71,30,38,18,372,0,0,0,0,0,0,0,0,0,0,8,10,12,9,5,6,0,0,0,46,19,24,32,32,28,12,3,5,0,158,32,33,40,40,38,15,10,5,0,204,966,751,1180,985,886,685,279,162,78,5972,623,478,600,499,460,387,174,132,74,3415,5547,3683,4870,4765,4181,3370,1783,1478,756,30427,84,73,172,192,119,119,42,31,6,825,997,443,594,906,791,672,512,329,284,5530,0,0,0,0,0,0,0,0,0,0,43,12,57,54,25,21,24,12,6,255,0,0,0,0,0,0,0,3,0,5,2256,1245,1132,1385,1337,901,569,320,180,9324,11,3,7,9,8,6,3,6,0,45,134,72,92,130,105,56,62,43,8,705,0,4,10,4,9,3,0,3,0,31
LGA14750,2059,1123,967,1237,1244,1034,768,462,143,9047,5,3,0,3,0,3,0,0,0,11,12,3,4,3,3,0,0,0,0,27,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,6,6,14,7,0,3,0,0,56,5,4,6,3,3,0,0,0,0,19,25,7,13,20,13,4,3,0,0,78,345,215,134,111,92,39,31,5,3,987,239,134,109,123,115,92,77,32,10,939,2691,1489,1237,1512,1474,1163,883,508,155,11109,3,7,6,4,6,0,0,0,0,29,498,317,230,324,371,329,255,155,54,2551,0,0,0,0,0,0,0,0,0,0,4,7,3,10,9,9,5,9,0,53,38,31,18,16,13,5,9,0,3,132,1047,668,364,530,595,388,330,182,51,4156,0,0,0,0,0,0,0,0,0,0,6,0,3,3,6,7,3,0,0,27,6,3,0,7,4,5,3,0,0,35
LGA14850,5204,3703,2673,3806,4453,3409,2400,1753,720,28116,4,13,8,12,17,8,5,0,0,68,11,18,14,14,9,4,0,0,0,66,0,4,3,10,8,3,3,0,0,36,0,0,0,4,0,3,0,0,0,13,5,8,0,6,10,7,0,0,0,37,70,46,70,95,72,33,13,3,0,401,71,54,75,106,80,47,11,7,0,448,2162,1427,1166,1161,1265,758,215,122,33,8300,1095,698,567,665,700,425,246,157,72,4612,8619,5983,4586,5860,6676,4741,2892,2033,822,42209,95,73,87,138,156,151,43,0,3,753,1089,851,619,1023,1379,1279,867,617,263,7996,0,0,0,0,0,0,0,0,0,0,57,39,43,49,58,66,33,21,3,377,0,0,0,0,0,3,4,0,0,10,2231,1486,1011,1186,1578,1324,830,599,230,10467,17,8,10,8,11,13,10,4,5,83,25,15,5,7,25,16,3,7,0,103,39,27,27,32,27,37,37,7,11,230
LGA14870,2674,1670,1490,1977,2214,2166,1390,885,277,14738,0,4,4,3,0,3,3,0,0,16,3,3,0,3,4,0,3,0,0,19,0,0,0,0,0,3,0,3,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,8,13,21,7,3,0,0,60,0,7,14,16,21,7,7,0,0,65,728,409,318,370,350,233,117,44,18,2579,446,246,312,361,296,272,157,106,24,2227,3860,2345,2159,2752,2906,2704,1679,1042,316,19760,34,14,15,28,20,31,13,0,0,161,664,475,431,658,867,862,633,377,133,5115,0,0,0,0,0,0,0,0,0,0,63,49,27,39,45,36,44,27,8,332,46,23,12,19,14,11,13,6,4,153,1175,692,510,635,779,690,558,251,81,5371,0,0,0,0,0,3,3,0,0,7,5,3,3,11,10,11,9,8,0,60,21,9,7,14,11,22,10,4,0,98
LGA14900,24053,14714,15201,16916,14020,10633,6374,3494,947,106348,1601,861,1189,1337,929,319,146,55,10,6456,4863,2431,2305,1975,1266,610,215,77,10,13740,11,5,6,5,11,8,3,0,0,51,3,3,0,3,0,0,0,0,0,11,84,55,68,64,29,22,16,4,0,355,436,319,262,267,187,98,52,19,4,1645,529,377,333,333,220,117,63,30,8,2009,3360,1908,1949,1734,1190,585,292,145,31,11189,4297,2254,2355,2295,1813,1286,711,455,125,15581,40922,23874,24883,26345,20914,14105,8023,4376,1163,164601,2216,1505,1534,1881,1804,1039,328,158,47,10513,3270,2287,2196,2991,3030,2438,1700,1021,339,19264,271,182,204,175,179,123,46,23,3,1203,613,374,409,366,376,293,133,70,29,2651,5,10,5,4,11,6,3,3,0,39,13172,8356,7607,8538,8146,5902,3829,2091,637,58282,21,14,30,18,24,30,18,8,0,165,2842,1793,1946,2339,1818,1441,836,370,63,13447,109,107,187,168,124,108,83,39,10,946
LGA14920,1105,576,555,804,931,935,639,428,140,6099,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,4,0,3,0,0,0,13,206,85,74,80,75,74,32,16,4,639,209,70,74,106,89,94,84,40,12,767,1517,736,700,997,1101,1104,754,480,151,7537,3,5,4,0,4,0,0,0,0,17,567,301,265,395,444,490,371,245,93,3182,0,0,0,0,0,0,0,0,0,0,3,3,3,3,11,19,6,0,0,43,0,0,0,0,0,0,0,0,0,0,345,204,163,223,243,248,215,109,36,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,9,5,6,9,3,0,0,46
LGA14950,594,274,238,363,416,376,238,170,76,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,12,29,49,24,31,12,3,0,239,36,13,6,30,29,32,21,14,0,188,712,298,278,440,469,443,279,184,72,3182,0,0,0,3,0,0,0,0,0,9,82,53,39,90,105,102,71,55,21,616,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,240,97,75,114,134,108,75,45,25,911,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA15050,10361,6259,6137,7021,6901,5469,3315,2324,719,48503,24,4,12,19,7,4,3,0,0,78,36,19,12,20,16,10,4,3,0,113,3,0,3,4,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,22,19,27,21,22,27,15,3,0,0,124,20,30,30,17,32,13,3,3,0,148,2414,1272,1254,990,847,440,177,86,17,7497,1333,815,664,674,734,539,281,215,72,5327,14212,8428,8142,8783,8587,6497,3785,2639,815,61883,32,41,46,60,64,36,6,3,0,291,3599,2251,2382,2870,2765,2549,1702,998,396,19508,0,0,0,0,0,0,0,0,0,0,314,187,193,206,228,157,79,35,19,1422,28,33,25,11,19,9,3,9,0,140,4690,2672,2339,2726,2653,2056,1288,801,277,19508,11,9,12,6,16,24,18,10,3,102,24,25,24,37,24,18,26,3,10,198,37,21,38,22,31,44,19,8,0,212
LGA15240,9924,5699,4440,7353,8797,9931,8553,5637,1566,61902,6,11,13,7,11,5,3,3,0,58,11,10,4,17,16,4,6,0,0,78,5,3,0,3,5,14,6,0,3,42,8,3,3,3,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,20,14,30,35,39,14,5,0,0,160,34,19,35,42,39,18,5,0,0,195,3356,1638,1183,1456,1634,1305,779,458,107,11913,1816,856,711,918,1092,1011,780,596,348,8127,15208,8273,6431,9880,11715,12330,10147,6704,2026,82707,82,67,59,97,143,124,27,7,0,597,4048,2181,1763,2956,3874,4916,4692,2968,1120,28522,0,0,0,0,0,0,0,0,0,0,282,154,116,172,223,276,262,178,61,1715,0,0,0,4,0,0,3,3,4,12,2929,1803,1234,1927,2457,2673,2558,1415,358,17351,33,16,13,20,30,30,35,19,14,199,19,19,13,28,43,37,37,24,8,227,128,66,59,84,90,85,55,39,9,601
LGA15270,3106,1657,1510,2300,2273,2407,1603,984,338,16180,0,0,3,0,0,0,0,0,0,4,6,8,4,3,4,4,0,0,0,24,0,0,4,5,3,0,0,0,0,12,0,0,0,0,5,0,0,0,0,3,4,0,3,0,0,0,0,0,0,6,17,4,13,10,15,8,5,0,0,67,20,4,16,10,18,8,6,0,0,80,803,394,306,348,336,292,127,60,15,2675,490,196,164,303,293,263,199,86,36,2036,4429,2268,2018,2986,2939,2980,1943,1133,394,21088,10,6,17,21,27,16,7,5,0,103,1250,678,654,930,1071,1058,933,541,206,7314,0,0,0,0,0,0,0,0,0,0,37,26,30,47,43,34,31,8,9,264,0,0,0,3,0,0,0,0,0,3,1383,761,617,808,846,741,574,288,89,6101,0,0,0,0,0,0,0,0,0,5,6,6,9,11,13,16,8,9,7,82,15,7,13,18,15,19,8,12,0,102
LGA15300,2633,1276,1535,1696,1508,1272,738,348,78,11091,9,0,3,5,0,3,0,0,0,24,0,0,3,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,0,0,0,0,19,4,0,4,3,9,3,0,0,0,24,347,133,183,141,108,53,21,10,7,1009,458,201,241,226,223,191,125,80,35,1780,3459,1615,1977,2083,1862,1527,892,441,121,13973,4,3,5,5,4,7,0,0,0,27,836,485,454,617,671,567,439,202,60,4339,0,0,0,0,0,0,0,0,0,0,34,23,17,17,18,18,3,5,0,153,0,0,0,0,0,3,0,0,0,4,1032,538,522,544,503,375,275,132,42,3969,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,13,8,3,0,39,11,8,7,8,4,5,3,4,0,51
LGA15350,3079,1583,2148,2686,2333,2254,1233,1078,597,16989,28,23,37,24,19,5,6,4,0,146,11,13,20,12,18,8,3,4,0,92,43,22,27,27,40,65,29,36,5,291,0,0,0,0,0,0,0,0,0,0,6,3,3,3,4,0,0,0,0,18,14,13,13,26,14,12,4,3,0,96,19,20,16,25,19,8,4,3,0,119,831,545,960,826,771,637,276,169,70,5088,527,328,492,495,428,405,217,148,81,3119,4568,2564,3787,4195,3699,3431,1781,1454,761,26237,37,32,80,85,85,54,20,7,4,402,1234,609,543,981,967,956,768,434,285,6765,0,0,0,0,0,0,0,0,0,0,21,13,30,29,19,15,10,11,0,143,0,0,0,0,0,0,0,0,0,0,1583,714,867,1092,1071,699,496,309,197,7030,0,3,0,0,0,0,0,0,0,5,113,42,58,102,79,43,35,21,11,508,0,0,0,8,0,3,3,0,0,25
LGA15520,1325,650,605,1004,1171,1150,973,620,136,7629,0,0,6,0,0,0,0,0,0,6,0,3,6,8,0,4,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,4,5,3,0,5,0,0,0,16,3,3,5,3,3,8,0,0,0,33,517,248,239,268,242,170,106,50,11,1840,243,147,119,129,171,185,124,92,32,1229,2089,1043,980,1415,1599,1519,1196,763,179,10782,10,9,6,10,8,3,0,3,0,49,292,143,127,289,406,453,435,302,86,2531,0,0,0,0,0,0,0,0,0,0,31,14,11,16,19,33,27,18,9,172,0,0,0,0,0,0,0,0,0,0,552,327,253,327,395,384,323,164,36,2764,9,0,0,4,7,9,8,3,4,49,3,3,0,3,9,4,3,0,0,31,7,8,0,0,4,4,0,3,0,32
LGA15560,722,353,350,473,505,449,304,172,54,3385,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,10,136,49,62,49,48,27,13,8,5,396,92,47,38,47,39,34,22,9,7,332,953,454,457,581,594,509,336,193,66,4145,0,3,3,8,0,0,0,0,0,12,166,103,81,125,173,141,115,66,29,999,0,0,0,0,0,0,0,0,0,0,8,4,3,3,5,4,4,4,0,32,0,0,0,0,0,0,0,0,0,0,278,134,104,135,164,137,114,54,11,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,0,3,0,0,0,0,0,7
LGA15650,2606,1510,1489,1743,1643,1311,792,463,162,11703,0,0,3,3,0,0,0,0,0,3,4,0,3,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,16,0,0,5,3,4,5,0,0,0,25,609,304,260,231,148,91,24,9,0,1678,459,235,304,295,206,151,56,30,15,1754,3690,2060,2075,2296,2008,1557,874,499,171,15236,13,10,17,15,13,12,0,0,0,80,1129,716,638,777,840,711,447,268,94,5630,0,0,0,0,0,0,0,0,0,0,75,26,29,51,33,15,8,3,0,246,0,0,0,0,0,0,0,0,0,0,965,622,604,536,594,412,236,116,33,4124,0,0,0,0,0,0,3,0,0,3,8,0,3,6,5,4,0,3,0,30,10,14,8,4,8,6,4,7,0,54
LGA15700,1998,1064,841,1375,1855,1972,1648,1258,369,12386,0,0,3,5,0,0,0,0,0,10,8,0,5,4,0,0,0,0,0,19,0,0,0,3,3,3,0,0,0,13,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,5,6,20,22,5,0,0,0,71,10,5,6,19,22,5,0,0,0,78,849,448,288,359,545,367,229,117,26,3229,472,235,136,227,307,237,180,160,52,2010,3348,1778,1304,2021,2780,2615,2066,1538,444,17894,16,15,26,27,50,53,16,3,0,206,536,351,238,458,730,869,824,555,227,4792,0,0,0,0,0,0,0,0,0,0,19,9,3,14,28,32,27,25,17,169,0,0,0,0,0,0,0,0,0,0,831,420,269,422,596,629,501,278,118,4065,4,0,0,4,0,0,0,0,0,16,8,0,6,0,3,9,0,3,0,39,51,18,26,29,32,29,17,6,5,215
LGA15750,2236,1155,1214,1543,1570,1360,939,558,178,10749,6,3,3,5,0,0,0,0,0,22,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,459,187,204,156,107,85,22,15,5,1252,295,135,115,141,134,93,86,51,9,1052,2999,1490,1542,1848,1819,1547,1048,624,197,13113,0,0,6,5,4,6,0,0,0,20,886,514,474,633,761,703,545,291,108,4907,0,0,0,0,0,0,0,0,0,0,18,0,9,12,3,4,6,0,3,57,0,0,0,0,0,0,0,0,0,0,803,410,400,436,458,362,303,170,61,3404,0,0,0,0,0,0,0,0,0,4,5,4,0,3,3,5,4,0,0,19,3,8,0,6,3,3,0,0,0,25
LGA15800,937,506,471,589,707,674,494,383,140,4899,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,14,3,0,6,0,5,0,0,0,0,14,207,94,79,83,68,46,20,19,4,620,139,40,50,63,65,40,35,31,9,471,1291,642,604,740,845,756,552,434,147,6011,7,0,0,6,0,0,0,0,0,11,309,128,148,191,263,277,195,150,63,1720,0,0,0,0,0,0,0,0,0,0,5,3,5,7,0,12,3,0,0,34,0,0,0,0,0,0,0,0,0,0,348,222,159,175,239,189,157,114,18,1625,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,8,4,3,4,3,5,9,0,0,36
LGA15850,1210,593,552,727,801,682,497,298,81,5437,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11,0,3,0,4,0,0,0,0,0,6,190,67,78,62,58,32,24,14,3,519,127,65,51,64,81,80,41,21,4,530,1530,730,679,856,945,790,556,331,87,6511,5,3,0,9,0,3,3,0,0,22,374,192,172,270,308,336,254,138,39,2085,0,0,0,0,0,0,0,0,0,0,13,10,0,12,14,10,14,3,0,82,0,0,0,0,0,0,0,0,0,0,519,237,211,219,249,201,151,82,19,1893,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4
LGA15900,15986,13734,12632,13717,13974,11423,8487,7647,2749,100354,75,74,119,79,54,22,20,4,0,457,160,139,159,85,50,30,16,0,0,642,16,23,12,14,17,19,5,3,0,108,0,3,3,3,3,0,0,0,0,11,3,5,12,4,3,5,0,0,0,31,44,102,134,102,65,34,6,14,0,497,44,108,144,110,71,41,10,14,0,539,5158,4769,4509,3212,2752,1660,666,430,138,23293,2751,2667,2234,1977,1973,1333,932,847,369,15085,24322,21761,20111,19411,19121,14620,10185,8965,3264,141754,158,338,362,334,260,171,64,29,5,1729,4571,3477,3797,4508,4836,4665,3409,2547,1257,33068,0,0,0,0,0,0,0,0,0,0,483,443,393,365,402,378,229,209,93,2991,9,12,6,8,9,5,11,13,3,80,6952,5610,4906,5059,5182,4017,2783,2116,994,37618,16,17,9,8,32,15,21,19,7,138,480,363,366,431,458,426,382,279,77,3270,42,34,50,30,44,51,24,15,8,295
LGA15950,3101,3103,8185,5086,3708,3975,2171,1593,788,31712,87,109,304,108,42,35,18,7,0,710,34,37,101,58,30,21,6,6,4,294,69,63,166,77,93,105,62,52,17,709,0,0,0,0,0,0,0,0,0,0,5,12,16,3,14,8,0,0,0,58,17,33,75,55,43,25,9,3,0,251,21,46,90,61,49,33,9,3,0,308,1288,1586,4185,2531,1680,1342,594,254,96,13559,859,1049,2536,1507,1102,1024,594,422,163,9256,5598,6173,16083,9764,6975,6710,3505,2368,1079,58260,145,176,572,474,264,197,102,28,7,1958,1142,755,2201,1860,1264,1531,1192,569,326,10836,0,0,8,0,0,0,0,0,0,7,47,40,157,81,65,48,29,11,5,483,0,0,0,0,0,0,0,0,0,0,1917,1206,3666,2491,1702,1531,994,584,255,14339,3,9,13,6,8,13,6,3,3,57,132,55,202,202,139,75,55,38,22,907,10,12,41,20,15,13,5,3,0,120
