LGA_CODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
LGA14600,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,16,0,0,5,3,4,3,3,0,0,19,0,0,3,0,0,0,0,0,0,4,0,11,14,13,11,0,3,0,0,54,3,4,31,39,45,35,21,15,13,204,0,13,58,50,33,32,11,7,0,209,7,11,44,44,36,37,12,5,0,188,0,12,31,15,18,12,3,0,0,101,0,0,0,3,3,0,0,0,0,6,3,13,16,14,8,7,3,0,0,69,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,5,20,24,7,35,34,37,35,29,17,256,41,94,213,230,197,174,94,60,37,1142,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,0,8,0,0,0,0,7,4,5,0,0,19,3,0,0,0,0,0,0,0,0,3,0,3,12,9,8,5,0,0,0,38
LGA14650,3,58,142,194,166,146,48,14,0,779,0,17,43,98,83,62,18,6,0,327,6,28,109,143,156,107,100,97,33,782,0,18,71,56,40,17,8,3,3,218,18,31,84,84,69,31,19,5,0,349,48,353,1144,1366,1730,1275,613,327,82,6930,8,134,807,966,1148,1260,636,253,70,5278,194,789,1908,2138,1899,1450,705,310,111,9494,80,394,992,1116,1074,708,301,89,19,4779,15,121,283,218,166,138,103,40,17,1102,108,365,653,602,426,300,153,70,17,2690,3,7,9,5,9,8,4,4,0,50,0,17,41,67,65,50,28,10,3,281,495,263,444,649,759,819,1029,1209,730,6398,969,2587,6729,7712,7796,6374,3768,2436,1091,39461,3,54,200,219,181,175,98,20,11,957,3,9,61,70,83,68,32,12,0,343,3,22,133,136,170,139,102,102,62,869,0,19,66,92,63,40,23,6,0,304,15,43,81,109,77,47,24,4,3,400
LGA14700,0,31,99,106,85,59,43,16,4,434,0,9,76,63,57,22,8,0,0,230,0,11,68,57,39,19,14,21,3,224,0,5,50,35,41,18,7,3,3,166,0,12,17,10,22,3,5,0,0,65,0,41,270,313,306,221,148,94,24,1411,0,22,152,175,199,253,140,53,23,1016,9,136,692,721,501,345,139,63,45,2655,3,91,362,417,313,263,123,54,17,1652,0,71,182,139,84,52,23,9,0,574,3,25,80,73,47,39,10,3,3,279,0,0,0,0,0,0,0,0,0,6,0,3,34,43,21,29,12,11,0,154,43,49,120,113,108,91,77,94,116,813,64,502,2199,2270,1811,1420,754,420,227,9676,0,28,104,130,79,69,54,20,7,491,0,3,91,107,57,34,7,0,0,298,0,11,99,91,48,35,5,13,10,325,0,12,67,44,46,28,10,6,0,220,0,3,20,20,20,6,3,3,0,78
LGA14750,0,3,12,10,12,0,0,0,0,35,0,0,0,3,4,4,3,0,0,15,0,0,6,7,10,6,3,0,0,31,0,0,0,3,0,0,0,0,0,5,0,3,11,15,11,4,0,0,0,38,0,6,20,61,57,32,18,20,3,219,0,17,56,65,59,34,22,12,0,270,10,37,88,92,99,71,28,10,3,432,8,17,48,50,38,20,8,3,0,185,0,3,10,6,4,4,0,0,0,25,14,19,48,28,16,4,6,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,9,54,30,67,50,61,61,61,65,31,484,80,131,362,392,354,255,149,112,39,1878,0,3,5,8,10,3,0,0,0,35,0,0,0,3,3,8,0,3,0,17,0,3,10,12,10,6,7,3,0,48,0,0,3,3,3,0,0,0,0,8,20,3,11,15,14,9,0,0,0,63
LGA14850,0,5,29,31,44,43,17,3,0,172,4,9,8,18,27,18,4,0,0,95,3,6,23,25,23,24,14,18,4,138,0,0,6,9,10,10,3,0,0,39,9,24,45,64,48,25,6,0,0,220,11,74,234,341,481,369,130,55,19,1724,0,39,184,228,326,344,134,40,15,1309,37,147,333,442,452,293,125,36,10,1880,14,88,240,357,398,265,87,20,3,1474,10,30,105,128,122,67,23,8,0,489,20,92,160,108,90,52,25,13,0,554,3,0,3,3,3,0,0,0,0,17,0,4,19,25,22,26,11,3,3,107,137,80,116,155,174,144,166,168,88,1230,245,596,1507,1935,2224,1689,745,364,151,9454,0,10,32,52,44,50,22,8,3,219,3,3,11,16,25,20,14,3,0,89,3,7,24,41,37,28,19,17,12,189,0,0,10,15,14,16,3,0,0,49,11,27,36,52,52,39,13,3,0,228
LGA14870,0,0,12,11,8,11,0,0,0,43,3,0,3,18,13,8,3,0,0,47,3,0,8,19,15,16,4,5,3,70,0,0,0,8,7,3,3,0,0,20,4,4,12,15,15,14,0,0,0,71,4,37,78,102,146,111,39,26,7,557,0,12,49,86,87,102,56,20,5,408,10,71,120,149,156,122,54,22,9,711,7,41,83,85,91,81,27,3,0,421,0,4,14,18,27,10,13,3,0,82,11,35,83,65,43,22,10,4,0,275,0,4,0,3,0,3,0,0,0,6,0,0,4,8,4,0,0,5,0,21,78,31,68,77,117,111,118,128,67,794,123,247,535,657,718,615,335,216,90,3528,0,0,12,10,11,6,6,0,4,58,0,0,11,3,3,8,5,0,0,31,0,0,14,13,16,15,11,8,0,92,0,3,4,0,8,3,0,0,0,27,4,3,13,17,13,17,3,0,0,83
LGA14900,4,90,265,245,168,64,11,3,0,857,6,44,299,222,87,39,3,0,0,706,0,21,152,201,246,131,68,36,12,864,5,27,56,43,37,13,3,0,0,187,8,14,45,44,38,19,5,0,0,173,30,265,872,958,731,392,119,53,12,3424,5,217,871,859,606,405,145,49,5,3164,151,866,2815,2439,1612,753,183,72,17,8910,95,495,1177,955,724,332,68,19,8,3868,15,172,297,204,112,50,20,7,3,870,87,308,686,562,323,153,60,13,6,2194,9,5,9,8,15,12,7,4,0,72,3,38,83,91,69,36,12,8,0,339,778,563,1218,1169,1179,959,788,528,236,7413,1193,3126,8831,8000,5943,3359,1492,791,295,33031,7,129,331,311,227,141,42,10,0,1194,0,48,277,311,147,42,25,0,0,842,5,31,169,212,257,178,76,53,21,995,3,59,84,55,33,20,8,0,0,265,3,19,43,50,42,39,8,0,0,205
LGA14920,0,0,3,4,5,3,0,0,0,12,0,0,0,0,5,10,0,0,0,12,0,0,0,4,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,6,17,16,3,3,3,0,0,54,5,12,29,33,66,56,37,9,7,252,0,3,36,25,46,27,20,5,0,164,4,16,41,58,59,41,30,11,0,258,0,11,30,27,30,23,6,0,0,139,0,0,5,10,3,0,4,3,0,22,4,12,17,17,16,10,0,0,0,78,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,0,0,0,12,18,6,25,31,50,42,43,41,18,279,37,76,211,231,276,212,148,71,26,1289,0,0,3,3,3,3,3,0,0,15,0,0,0,0,3,0,0,0,0,10,0,0,3,0,0,3,5,3,0,14,0,0,0,0,0,0,0,0,0,3,0,5,13,9,13,6,3,0,0,56
LGA14950,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,0,0,0,0,23,0,3,13,23,37,25,22,3,3,131,0,5,13,13,19,23,4,3,0,74,0,6,20,34,38,20,9,3,0,136,3,6,8,16,15,17,3,0,0,65,0,0,0,3,0,0,3,0,0,7,0,0,3,10,6,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,9,18,12,20,9,11,100,23,23,83,117,143,102,61,23,16,585,0,0,3,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,9,9,7,3,0,0,0,24
LGA15050,0,15,62,90,56,34,3,5,0,265,3,7,29,38,44,25,4,3,0,151,0,10,62,58,57,27,14,16,11,248,0,5,19,23,16,4,0,0,0,70,12,16,41,50,17,10,9,0,0,148,14,123,438,506,517,369,179,62,20,2225,0,49,269,371,348,327,117,61,26,1571,80,308,860,843,653,360,145,53,34,3332,35,138,460,385,350,170,50,14,0,1598,7,44,102,64,45,39,9,14,0,326,50,180,302,269,121,75,21,8,0,1029,0,0,0,0,3,0,0,0,0,8,0,4,16,18,11,22,4,6,4,88,205,116,225,285,278,272,299,301,135,2118,411,1023,2882,3000,2513,1744,860,533,225,13192,0,17,82,101,67,55,21,0,3,350,0,3,33,29,31,21,15,3,0,142,3,20,90,58,73,37,14,9,8,324,0,13,41,27,25,12,4,3,0,120,8,25,40,48,34,16,10,0,0,188
LGA15240,0,3,23,44,53,56,29,8,4,220,3,7,15,35,46,41,9,3,0,156,0,5,16,41,59,54,62,46,14,294,0,0,3,23,8,22,6,0,0,67,16,15,51,74,76,48,20,3,0,304,18,121,302,542,787,664,419,176,50,3081,3,34,195,293,428,555,315,131,29,1977,58,209,462,657,821,776,477,185,46,3685,49,150,372,414,470,331,157,32,11,1982,4,22,59,85,90,87,63,19,6,443,48,110,222,256,202,168,91,48,9,1161,3,0,0,0,6,4,4,4,0,28,0,3,9,26,31,17,14,10,0,112,291,109,187,341,386,509,685,807,533,3835,492,793,1937,2821,3458,3332,2360,1463,697,17357,0,7,19,52,46,67,43,17,6,257,4,8,8,27,35,55,28,8,0,174,0,4,26,45,67,62,69,55,36,362,0,0,11,20,27,10,15,5,0,90,8,23,51,69,77,67,38,5,0,346
LGA15270,0,4,17,13,15,18,8,3,0,83,0,0,7,7,3,6,3,0,0,32,0,4,12,23,11,5,13,6,8,84,0,3,5,11,5,0,0,0,0,26,0,8,29,45,35,17,17,6,0,153,3,20,83,152,160,130,83,42,16,691,0,27,99,113,104,119,58,22,4,553,16,51,151,212,218,158,61,32,10,907,10,34,108,104,101,71,30,3,0,453,3,7,23,27,13,18,19,6,0,119,10,40,76,63,53,32,11,0,0,301,0,3,0,0,0,0,0,0,0,8,0,0,0,8,12,3,0,0,3,30,79,36,65,122,93,126,156,117,73,859,117,228,682,910,834,702,454,248,115,4297,0,3,17,20,22,15,10,3,0,88,0,0,4,3,8,7,3,0,0,22,4,3,19,19,23,12,7,6,0,101,3,8,8,9,10,6,5,0,0,48,6,9,36,40,32,22,21,0,0,165
LGA15300,0,0,3,7,5,0,4,0,0,17,0,3,3,0,8,0,3,0,0,15,0,0,3,3,3,9,3,0,0,21,0,0,0,0,3,0,0,0,0,6,7,9,29,10,10,4,6,0,0,79,0,17,47,46,84,60,23,10,3,293,0,12,76,96,53,58,16,5,5,326,14,51,145,140,112,48,13,4,0,533,6,25,79,77,72,33,10,7,0,301,0,0,10,10,11,3,4,0,0,42,3,30,43,28,20,10,7,3,0,143,0,0,0,0,0,0,0,0,0,6,0,3,8,5,0,3,0,0,0,17,60,55,97,98,104,95,78,62,14,659,96,217,540,527,480,312,167,93,23,2454,0,3,5,11,0,0,3,0,0,17,0,0,0,3,0,0,0,3,0,10,0,0,3,7,9,3,3,6,0,25,0,0,0,6,3,0,0,0,0,15,0,14,23,22,13,8,3,3,0,84
LGA15350,0,15,44,62,70,41,26,10,6,275,0,3,33,41,23,21,5,0,0,132,0,3,22,27,24,12,13,10,7,112,0,13,21,33,53,20,20,3,0,162,0,6,16,10,7,8,5,4,0,64,0,31,161,163,212,194,140,85,52,1043,0,14,74,125,145,209,139,70,24,802,3,107,511,738,514,341,163,81,54,2506,0,55,298,402,373,294,147,60,25,1662,3,56,192,157,134,84,39,23,9,701,7,14,51,59,39,23,14,9,4,222,0,0,3,0,0,3,0,0,0,7,0,10,27,46,34,34,19,8,8,186,64,62,173,182,143,149,120,94,106,1090,77,388,1629,2049,1776,1431,844,457,294,8949,0,4,54,64,66,51,41,12,4,292,0,0,23,34,50,17,12,0,0,139,0,5,43,34,27,16,13,5,3,144,0,7,33,40,29,26,16,10,0,159,0,3,13,17,11,8,7,0,0,64
LGA15520,0,0,7,6,7,3,3,0,0,27,0,0,3,0,0,0,0,0,0,5,0,0,4,3,7,3,7,4,0,35,0,0,0,0,0,0,0,0,0,9,0,10,14,19,13,6,3,0,0,62,0,7,46,55,88,81,45,22,3,349,0,9,49,50,64,40,42,10,3,272,3,27,60,66,58,49,20,11,4,299,4,9,38,57,51,44,15,4,0,221,0,5,8,6,6,3,3,0,0,37,3,26,44,41,36,22,11,3,0,190,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,10,41,6,26,38,48,66,101,99,29,459,54,93,308,355,395,316,254,158,49,1978,0,0,3,8,9,6,0,3,0,33,0,0,0,0,0,0,0,0,0,3,0,0,7,5,11,6,3,3,7,48,0,0,4,3,0,0,0,0,0,14,0,7,26,20,23,9,6,0,0,98
LGA15560,0,0,0,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,7,12,6,8,0,0,0,0,33,3,3,8,26,18,20,14,0,0,98,0,8,13,20,21,15,4,0,3,89,4,7,24,33,23,14,6,0,0,120,0,8,9,5,13,17,3,0,0,59,0,0,0,0,0,3,0,0,0,7,0,3,8,6,4,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,13,6,18,24,23,21,28,5,141,18,50,92,124,124,102,57,27,10,605,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,7,16,13,3,3,0,0,0,39
LGA15650,0,0,17,7,6,3,3,0,0,39,0,3,10,6,5,4,0,0,0,23,0,10,16,19,20,3,0,3,0,74,0,0,0,0,4,0,0,0,0,3,4,14,31,24,11,4,0,0,0,91,6,23,73,78,94,67,35,10,3,378,0,11,56,62,72,42,11,3,0,253,27,91,170,130,109,73,20,12,3,646,5,36,59,51,59,24,5,4,0,242,0,6,28,11,7,6,0,0,0,61,7,39,60,50,23,19,4,0,0,207,0,0,0,3,0,0,0,0,0,3,0,3,3,3,3,3,0,0,0,18,79,38,60,105,82,62,69,63,24,583,128,264,587,552,492,313,153,98,32,2617,0,3,14,6,16,8,0,0,0,49,0,0,0,3,3,5,0,0,0,19,0,14,31,19,33,10,4,3,3,104,0,0,8,0,0,0,0,0,0,9,5,19,33,26,19,8,4,0,0,109
LGA15700,0,0,3,8,14,7,5,3,0,45,0,3,3,11,13,9,7,0,0,37,0,0,4,3,19,17,4,16,8,71,0,0,3,3,0,4,3,0,0,14,0,3,6,17,15,11,0,0,0,62,9,17,48,87,163,153,89,32,6,596,0,0,36,81,121,125,79,29,10,479,17,44,113,133,189,133,79,30,10,746,3,18,64,105,173,122,40,12,5,550,0,3,18,20,27,17,21,7,0,121,10,27,60,51,54,39,21,9,6,269,0,0,0,0,0,0,0,0,0,6,0,0,3,12,6,7,7,0,0,39,64,31,41,76,91,102,148,154,80,784,103,150,410,598,890,750,498,293,130,3816,0,0,5,13,12,9,14,6,0,54,0,3,3,6,11,11,4,0,0,28,0,3,10,3,17,19,11,4,9,68,0,0,0,0,3,4,0,0,0,11,0,3,12,17,26,20,7,3,3,93
LGA15750,0,0,7,6,8,3,3,0,0,34,0,0,3,4,8,4,0,0,0,21,0,3,0,6,7,6,3,0,0,29,0,0,0,0,0,0,0,0,0,0,4,6,22,29,16,4,0,0,0,90,3,14,55,82,99,88,32,17,3,393,0,14,59,67,56,53,28,10,3,283,3,29,113,111,111,52,22,10,0,459,6,25,60,61,51,34,5,0,0,250,0,3,8,6,8,4,0,0,0,40,3,23,36,40,24,13,0,3,0,148,0,0,0,0,0,0,0,0,0,0,3,0,10,9,4,0,3,0,0,21,53,22,49,72,62,58,76,84,43,516,76,146,427,498,460,321,179,124,47,2279,0,0,9,12,9,12,4,0,0,43,0,0,3,0,5,7,0,0,0,17,0,3,3,3,3,5,6,3,0,32,0,0,3,0,0,0,0,0,0,9,4,9,29,34,17,10,8,0,0,103
LGA15800,0,0,3,8,4,0,0,0,0,15,0,0,4,7,3,3,4,0,0,14,0,0,0,4,4,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,7,11,5,3,0,0,0,30,0,0,32,33,41,33,20,16,3,177,0,3,23,26,28,29,19,7,0,144,0,13,48,51,49,21,8,3,3,184,0,14,22,21,28,11,4,3,0,108,0,0,5,3,5,0,0,0,0,14,0,3,17,10,11,5,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,6,30,32,41,39,53,60,36,321,28,46,204,199,216,142,111,81,43,1075,0,0,3,10,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,4,0,13,0,0,0,3,0,0,0,0,0,6,0,0,8,11,3,5,0,0,0,32
LGA15850,0,0,0,3,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,6,3,3,4,3,0,22,0,0,0,0,0,0,0,0,0,4,0,3,12,18,10,0,0,0,0,42,0,10,25,24,51,41,23,18,4,195,0,6,37,52,30,32,5,6,0,179,0,15,50,57,41,41,14,3,0,215,4,10,38,31,33,30,3,4,0,147,0,0,7,3,5,0,0,0,0,16,5,3,13,21,8,9,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,36,3,29,26,32,34,47,45,23,268,47,57,207,246,216,199,102,73,32,1178,0,0,0,3,4,0,0,0,0,12,0,0,0,0,6,3,0,0,0,10,0,0,3,3,0,0,7,0,0,17,0,0,6,0,0,0,0,0,0,6,3,8,12,13,19,6,0,0,0,55
LGA15900,7,99,268,247,182,122,35,11,3,983,6,24,96,103,49,29,11,4,0,319,3,59,219,162,141,66,66,54,17,780,0,52,106,69,45,13,8,4,0,288,9,42,110,81,39,12,4,4,0,295,31,422,1415,1336,1347,840,419,214,73,6093,8,175,858,831,867,863,356,187,55,4197,130,768,1904,1594,1247,859,330,163,57,7042,53,457,1282,1089,918,647,251,80,18,4792,25,261,543,295,202,106,56,21,12,1517,64,284,602,452,295,157,78,54,19,2000,3,4,4,4,6,3,4,0,3,30,8,34,67,73,73,42,21,8,4,326,349,351,582,555,628,586,719,905,758,5441,691,3023,8051,6878,6038,4347,2355,1711,1016,34105,5,110,314,245,180,146,78,15,4,1091,0,16,92,101,76,48,17,3,0,355,3,39,237,199,135,103,56,47,28,847,0,43,104,94,60,27,8,8,0,347,7,46,104,97,64,28,15,0,0,361
LGA15950,0,35,298,172,124,87,52,16,4,788,0,11,226,180,89,50,7,3,0,572,0,21,183,103,82,32,17,19,10,457,0,21,149,86,58,37,21,10,0,387,0,11,42,37,20,16,16,3,0,141,0,109,680,420,351,355,259,142,46,2353,0,52,375,286,252,445,273,108,23,1824,10,379,2494,1707,885,622,331,102,50,6574,9,200,1376,954,594,541,289,100,31,4087,5,173,799,407,209,148,49,31,11,1845,16,66,220,154,90,61,33,4,9,653,3,3,0,0,0,3,0,0,0,16,3,25,127,82,64,57,40,12,4,407,87,171,726,490,348,305,275,224,204,2827,133,1283,7697,5091,3149,2753,1659,768,392,22934,0,52,287,211,129,111,76,33,11,903,0,16,192,201,108,67,20,5,0,610,0,19,245,139,81,46,22,15,7,582,0,28,174,127,50,53,23,13,4,469,0,13,68,43,21,18,12,8,0,176
LGA15990,0,79,394,554,448,264,123,34,18,1914,4,21,207,312,283,129,23,0,0,985,7,34,215,313,256,154,116,111,57,1256,3,46,229,271,172,81,27,9,3,834,10,33,144,159,109,56,26,7,3,546,17,252,1366,1795,1876,1294,813,450,121,7985,6,157,1171,1542,1580,1542,884,361,119,7355,79,881,3639,5171,3561,2297,1281,571,265,17746,52,546,1874,2495,1704,1121,540,194,62,8600,21,409,1236,1154,696,343,174,90,42,4174,80,311,836,893,593,342,243,97,39,3442,3,0,7,4,6,8,7,11,6,58,5,44,131,222,155,94,49,26,10,735,460,334,908,1037,884,834,895,1070,1183,7601,747,3144,12360,15927,12314,8558,5202,3035,1937,63227,0,112,374,568,508,367,191,68,19,2199,0,20,146,305,286,161,61,8,0,995,9,31,211,299,315,189,118,105,61,1345,3,54,295,314,254,130,49,21,3,1120,5,13,128,202,128,81,33,13,3,604
LGA16100,0,0,3,3,0,3,5,0,0,14,0,0,3,0,3,3,0,0,0,11,0,0,0,4,7,4,0,0,0,23,0,0,0,3,0,0,3,0,0,4,0,4,0,11,5,7,3,0,0,31,0,4,15,25,22,46,19,4,3,143,0,3,17,17,23,30,14,4,0,106,5,12,32,30,46,44,19,3,0,192,0,13,11,24,20,14,13,3,0,101,0,0,4,9,5,4,3,3,0,36,3,11,11,14,6,4,7,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,8,21,6,8,8,23,35,27,19,5,159,34,58,113,166,167,197,109,42,16,899,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,4,4,3,6,3,0,0,27,0,0,3,0,0,0,0,0,0,10,0,4,6,8,13,5,4,0,0,33
LGA16150,0,16,48,33,35,16,9,3,0,165,3,3,14,17,23,12,7,0,0,75,0,9,27,26,21,9,10,6,4,103,0,6,13,14,8,6,4,0,0,38,9,23,41,41,30,15,6,3,4,167,10,116,300,302,347,252,124,63,20,1540,0,47,175,215,205,215,95,41,11,996,28,136,435,403,325,271,114,44,14,1761,22,95,256,224,191,134,33,11,3,978,3,19,70,46,34,24,15,4,3,215,30,93,183,123,54,45,14,11,6,563,0,3,0,3,0,0,0,3,0,12,0,3,11,12,3,6,0,0,0,37,134,84,154,224,179,170,186,187,85,1395,238,654,1714,1672,1462,1164,623,381,150,8061,0,18,51,59,28,26,7,6,0,195,0,3,9,13,16,15,8,3,0,68,0,8,42,17,17,13,14,3,5,135,0,3,10,12,13,10,3,0,0,53,8,20,45,41,35,22,20,3,0,195
