SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL11227,0,0,9,0,0,16,0,16
SAL11228,0,0,0,0,0,0,0,0
SAL11229,1101,5054,2726,557,270,9712,156,9863
SAL11230,0,0,0,0,0,4,0,4
SAL11231,0,3,14,14,5,35,0,35
SAL11232,0,0,5,0,0,3,0,3
SAL11233,11,75,67,25,15,193,3,196
SAL11234,5,14,18,6,7,49,3,52
SAL11235,4,45,45,22,5,122,10,130
SAL11236,4,69,74,35,27,203,3,205
SAL11237,64,803,1182,337,255,2640,30,2674
SAL11238,3,102,95,16,11,222,5,225
SAL11239,179,1115,1116,357,167,2927,63,2990
SAL11240,56,457,502,132,84,1230,7,1240
SAL11241,44,246,294,104,34,718,3,723
SAL11242,11,105,137,42,9,301,0,301
SAL11243,33,246,254,100,66,709,9,718
SAL11244,0,0,6,0,0,13,0,13
SAL11245,0,5,7,0,0,14,0,14
SAL11246,0,0,0,0,0,0,0,0
SAL11247,0,9,3,5,0,19,0,19
SAL11248,0,4,3,0,0,8,0,8
SAL11249,0,4,0,0,0,4,0,6
SAL11250,79,324,305,112,43,850,11,864
SAL11251,0,4,6,0,0,15,0,15
SAL11252,0,0,5,0,3,9,0,9
SAL11253,0,115,164,65,24,375,5,379
SAL11254,0,0,0,0,0,3,0,3
SAL11255,7,9,10,0,0,25,0,25
SAL11256,0,6,0,0,0,12,0,12
SAL11257,0,12,15,8,5,32,0,36
SAL11258,0,7,10,0,0,13,0,17
SAL11259,0,0,4,3,0,11,0,11
SAL11260,0,0,0,0,0,0,0,0
SAL11261,0,11,4,4,0,18,0,18
SAL11262,0,0,7,10,11,31,0,31
SAL11263,0,9,9,6,10,32,0,32
SAL11264,0,12,11,6,8,40,4,37
SAL11265,0,8,15,4,0,24,0,24
SAL11266,0,6,0,3,0,16,0,16
SAL11267,0,0,0,0,0,0,0,0
SAL11268,6,40,86,45,38,208,0,208
SAL11269,49,381,229,43,22,723,8,738
SAL11270,0,8,12,7,0,26,0,26
SAL11271,0,43,62,14,5,135,0,134
SAL11272,0,9,15,15,5,44,0,46
SAL11273,0,0,0,5,0,7,0,9
SAL11274,4,68,96,53,32,258,0,259
SAL11275,0,8,16,3,3,36,0,36
SAL11276,4,80,35,13,6,139,0,144
SAL11277,472,1616,1435,445,240,4214,109,4321
SAL11278,0,14,33,25,24,99,0,99
SAL11279,17,228,264,104,71,689,15,705
SAL11280,36,235,181,56,28,541,6,545
SAL11281,0,13,22,6,0,44,0,44
SAL11282,0,12,25,13,7,57,0,61
SAL11283,381,1072,527,77,29,2094,33,2130
SAL11284,0,13,22,8,6,56,0,61
SAL11285,5,73,140,95,107,424,7,427
SAL11286,67,333,602,158,143,1301,13,1314
SAL11287,0,3,15,9,12,32,0,37
SAL11288,0,30,37,22,10,102,0,104
SAL11289,16,148,33,9,3,214,4,218
SAL11290,0,4,10,0,0,10,0,10
SAL11291,0,0,0,0,0,0,0,0
SAL11292,3,48,33,9,6,99,5,103
SAL11293,6,13,17,3,5,39,0,42
SAL11294,0,0,0,5,0,8,0,8
SAL11295,0,9,10,4,5,26,0,26
SAL11296,429,2342,1599,353,139,4866,50,4919
SAL11297,0,0,3,9,0,11,0,11
SAL11298,0,3,7,0,3,17,0,16
SAL11299,836,5387,5929,2004,1067,15231,268,15498
SAL11300,0,3,6,7,0,14,0,18
SAL11301,0,3,20,5,5,33,0,33
SAL11302,0,3,3,9,0,12,0,12
SAL11303,23,227,409,143,71,872,0,871
SAL11304,0,18,61,23,46,150,0,152
SAL11305,0,3,18,4,14,40,0,40
SAL11306,1029,3293,1285,222,97,5939,61,5999
SAL11307,0,7,24,10,4,41,0,42
SAL11308,0,3,17,3,0,27,0,27
SAL11309,3,6,3,4,3,22,0,25
SAL11310,0,4,8,0,4,10,0,10
SAL11311,0,0,0,0,0,0,0,0
SAL11312,0,26,70,22,15,125,3,130
SAL11313,10,193,172,55,17,446,21,471
SAL11314,0,3,11,0,8,23,0,27
SAL11315,96,609,638,190,91,1617,12,1631
SAL11316,192,684,711,246,95,1920,45,1964
SAL11317,0,13,14,12,17,61,0,61
SAL11318,8,25,10,5,0,50,8,59
SAL11319,28,162,149,61,48,438,16,451
SAL11320,0,0,4,0,4,13,0,14
SAL11321,0,19,34,14,15,79,0,77
SAL11322,0,0,0,0,0,0,0,0
SAL11323,48,363,300,88,56,855,6,855
SAL11324,0,17,53,32,22,126,0,124
SAL11325,0,3,6,0,3,14,0,14
SAL11326,0,18,58,21,12,109,0,111
SAL11327,12,18,15,10,0,52,4,59
SAL11328,0,80,126,43,22,275,4,279
SAL11329,0,28,78,40,44,185,3,187
SAL11330,0,0,0,0,0,7,0,7
SAL11331,74,642,948,398,415,2472,26,2498
SAL11332,0,0,0,0,0,0,0,0
SAL11333,0,12,39,19,18,89,0,87
SAL11334,0,17,32,13,13,75,0,75
SAL11335,0,41,67,40,25,171,0,178
SAL11336,0,7,11,11,6,28,0,31
SAL11337,0,4,23,3,4,38,0,38
SAL11338,0,5,9,0,0,16,0,16
SAL11339,0,3,11,4,11,27,0,27
SAL11340,0,0,0,0,0,0,0,0
SAL11341,0,33,46,23,18,125,5,132
SAL11342,0,15,15,7,5,41,0,39
SAL11343,0,4,12,4,5,30,0,30
SAL11344,86,549,708,289,145,1777,21,1797
SAL11345,0,15,26,16,14,77,0,77
SAL11346,535,2288,2113,703,430,6072,68,6138
SAL11347,200,1050,955,282,113,2606,22,2627
SAL11348,55,891,1022,264,125,2359,47,2409
SAL11349,13,196,267,123,60,658,10,659
SAL11350,0,19,30,6,19,79,3,78
SAL11351,125,555,521,125,75,1407,17,1422
SAL11352,252,915,570,146,63,1950,26,1975
SAL11353,5,31,51,21,25,128,0,131
SAL11354,147,423,390,164,94,1214,15,1234
SAL11355,6,74,150,58,56,347,3,349
SAL11356,0,3,14,3,3,27,0,27
SAL11357,33,236,188,59,23,534,17,547
SAL11358,20,219,428,147,65,873,9,882
SAL11359,4,54,223,141,220,641,8,648
SAL11360,51,353,524,159,70,1161,7,1169
SAL11361,142,829,672,178,98,1921,32,1953
SAL11362,0,13,16,0,8,35,0,39
SAL11363,422,1860,1707,551,286,4816,76,4895
SAL11364,22,223,380,126,61,816,0,818
SAL11365,0,12,40,22,31,108,0,113
SAL11366,113,867,858,228,96,2170,25,2192
SAL11367,0,30,39,8,6,83,0,86
SAL11368,5,28,53,23,11,114,0,112
SAL11369,8,80,85,42,25,240,4,244
SAL11370,180,753,483,100,29,1547,24,1569
SAL11371,575,1118,528,142,73,2431,61,2499
SAL11372,856,2758,2037,537,231,6415,86,6504
SAL11373,4,14,31,17,6,76,0,74
SAL11374,9,35,105,62,90,300,3,305
SAL11375,4,13,19,15,5,59,0,58
SAL11376,0,3,9,0,0,13,0,13
SAL11377,0,0,0,0,0,0,0,0
SAL11378,106,519,480,143,58,1307,37,1342
SAL11379,0,18,25,10,3,58,0,58
SAL11380,129,763,1024,562,385,2862,28,2890
SAL11381,0,9,15,0,0,29,0,32
SAL11382,321,616,208,25,14,1187,28,1215
SAL11383,0,4,12,8,9,24,0,24
SAL11384,199,852,871,341,190,2455,36,2484
SAL11385,0,12,20,8,4,43,0,47
SAL11386,104,1058,1495,454,194,3305,47,3349
SAL11387,0,0,0,0,0,0,0,0
SAL11388,0,0,0,6,3,6,0,6
SAL11389,13,244,482,194,93,1016,9,1026
SAL11390,0,0,0,0,0,0,0,0
SAL11391,0,39,29,11,0,80,4,78
SAL11392,27,280,664,236,195,1406,8,1413
SAL11393,0,3,3,3,0,7,0,7
SAL11394,119,799,1159,388,222,2687,32,2720
SAL11395,0,0,14,7,15,37,0,37
SAL11396,27,577,1068,365,241,2281,5,2292
SAL11397,123,875,874,259,152,2280,18,2298
SAL11398,1264,1300,242,27,12,2846,37,2885
SAL11399,0,34,46,16,4,93,0,98
SAL11400,14,159,388,156,99,815,8,823
SAL11401,6,98,178,85,67,433,3,437
SAL11402,0,22,46,33,20,120,0,123
SAL11403,0,19,38,27,11,94,3,96
SAL11404,0,20,27,7,5,62,0,64
SAL11405,0,0,9,5,6,13,0,13
SAL11406,0,5,7,0,0,16,4,17
SAL11407,0,20,16,4,9,52,0,52
SAL11408,0,35,95,67,61,267,0,265
SAL11409,0,18,21,17,3,54,0,56
SAL11410,0,3,22,14,15,55,0,55
SAL11411,0,14,24,8,13,52,0,55
SAL11412,0,21,42,25,18,107,3,110
SAL11413,7,22,10,0,0,41,0,41
SAL11414,16,240,429,151,87,923,9,934
SAL11415,0,7,26,13,3,50,0,50
SAL11416,121,304,188,55,37,696,27,716
SAL11417,14,89,76,32,10,216,4,225
SAL11418,31,254,361,116,105,869,12,880
SAL11419,0,18,18,20,11,64,3,69
SAL11420,25,270,471,177,142,1086,3,1093
SAL11421,175,1034,1119,408,223,2964,28,2989
SAL11422,0,9,28,10,6,51,0,51
SAL11423,0,0,0,0,0,0,0,0
SAL11424,141,447,345,85,49,1066,15,1085
SAL11425,227,1760,2673,824,488,5975,47,6017
SAL11426,14,69,53,6,7,145,0,145
SAL11427,0,0,5,4,3,13,0,13
SAL11428,389,817,285,57,33,1573,20,1599
SAL11429,10,13,5,11,3,37,13,54
SAL11430,0,0,0,0,0,0,0,0
SAL11431,1099,4986,3128,716,292,10223,117,10336
SAL11432,0,17,31,21,17,86,0,88
SAL11433,0,0,0,4,0,11,0,11
SAL11434,0,0,3,3,4,6,0,8
SAL11435,0,0,6,4,0,10,0,10
SAL11436,261,1047,507,162,107,2076,74,2147
SAL11437,4,28,54,26,22,133,0,135
SAL11438,370,1500,1626,476,241,4208,63,4274
SAL11439,7,80,121,28,27,255,10,262
SAL11440,0,3,9,5,3,19,0,19
SAL11441,22,447,783,398,301,1955,23,1976
SAL11442,1133,2674,593,68,23,4493,42,4540
SAL11443,0,3,26,6,3,31,0,31
SAL11444,29,287,366,125,71,875,11,884
SAL11445,0,0,0,0,0,0,0,0
SAL11446,0,4,21,5,6,35,0,33
SAL11447,60,275,366,131,46,882,15,893
SAL11448,306,1312,647,128,54,2446,63,2507
SAL11449,0,0,11,5,6,19,0,26
SAL11450,0,0,0,0,0,0,0,0
SAL11451,0,11,27,12,8,53,7,55
SAL11452,3,8,24,11,3,50,0,52
SAL11453,0,0,3,4,0,6,0,6
SAL11454,0,8,21,13,10,48,0,49
SAL11455,3,13,22,10,10,53,0,53
SAL11456,0,4,8,3,0,18,0,18
SAL11457,0,86,141,53,30,310,4,315
SAL11458,0,3,6,7,8,25,0,25
SAL11459,4,25,55,21,22,123,3,128
SAL11460,0,7,22,16,15,51,0,51
SAL11461,3,41,68,13,16,143,7,148
SAL11462,0,27,29,19,5,79,0,78
SAL11463,0,43,38,10,10,115,5,117
SAL11464,0,34,43,21,14,116,6,122
SAL11465,0,0,8,5,0,12,0,12
SAL11466,0,5,10,7,0,25,0,23
SAL11467,0,21,39,30,31,112,0,118
SAL11468,0,6,13,7,5,30,0,30
SAL11469,0,3,12,5,6,23,0,23
SAL11470,0,12,28,10,13,66,0,66
SAL11471,4,63,100,36,25,227,7,235
SAL11472,82,521,441,134,40,1217,33,1247
SAL11473,0,12,21,13,17,56,0,57
SAL11474,78,135,41,10,3,260,0,265
SAL11475,0,10,23,12,19,61,0,61
SAL11476,0,10,16,4,0,31,0,31
SAL11477,3,67,128,47,54,301,3,305
SAL11478,8,110,186,73,49,419,12,425
SAL11479,3,86,109,57,30,283,3,290
SAL11480,1129,2489,1491,461,258,5830,142,5978
SAL11481,181,492,448,209,89,1415,47,1462
SAL11482,256,830,749,270,139,2247,48,2297
SAL11483,258,1145,1231,539,327,3501,62,3564
SAL11484,0,3,9,4,0,15,0,15
SAL11485,163,1200,801,161,72,2394,13,2407
SAL11486,0,27,69,21,26,147,0,147
SAL11487,354,1259,867,300,183,2964,34,2995
SAL11488,0,0,4,0,0,8,0,8
SAL11489,0,0,4,3,3,14,0,14
SAL11490,0,61,124,73,70,320,3,326
SAL11491,0,21,35,25,11,83,0,83
SAL11492,0,0,3,4,0,5,0,5
SAL11493,4,52,99,25,23,203,3,205
SAL11494,33,357,642,246,124,1391,17,1408
SAL11495,0,4,3,3,0,9,0,9
SAL11496,0,18,20,0,5,41,0,45
SAL11497,0,0,7,0,0,12,0,12
SAL11498,12,95,86,27,24,243,0,242
SAL11499,45,438,634,233,121,1465,13,1483
SAL11500,0,18,20,5,0,41,0,41
SAL11501,0,14,22,7,13,53,0,53
SAL11502,3,78,106,49,33,271,4,273
SAL11503,35,218,289,108,44,687,15,698
SAL11504,71,687,623,157,77,1620,23,1641
SAL11505,0,5,3,7,0,15,0,15
SAL11506,0,0,0,0,0,8,0,8
SAL11507,0,7,3,0,0,13,0,14
SAL11508,0,10,12,10,8,42,0,40
SAL11509,0,14,23,11,0,52,0,56
SAL11510,84,137,111,51,23,409,11,424
SAL11511,0,13,42,21,17,100,0,100
SAL11512,0,31,67,26,18,143,3,150
SAL11513,0,0,11,6,0,17,0,21
SAL11514,0,15,40,20,17,85,3,87
SAL11515,0,11,7,7,9,31,0,33
SAL11516,0,11,20,17,20,66,0,68
SAL11517,0,8,11,11,10,36,0,36
SAL11518,184,1230,1840,605,393,4254,34,4290
SAL11519,0,4,11,3,0,14,0,14
SAL11520,0,0,4,5,4,8,0,8
SAL11521,33,352,239,54,25,698,3,703
SAL11522,9,67,94,38,18,221,4,229
SAL11523,35,370,340,112,76,930,17,949
SAL11524,0,17,43,20,14,97,0,98
SAL11525,0,9,23,5,0,28,0,28
SAL11526,3,75,79,32,11,207,4,206
SAL11527,3,28,20,8,4,64,7,68
SAL11528,0,0,11,4,3,21,0,21
SAL11529,5,102,203,65,45,418,7,422
SAL11530,0,0,5,0,0,8,0,8
SAL11531,0,0,0,0,4,4,0,3
SAL11532,0,14,35,21,13,83,0,90
SAL11533,408,1606,1330,294,155,3786,44,3833
SAL11534,0,0,4,3,0,8,0,8
SAL11535,0,3,10,3,0,14,0,14
SAL11536,39,491,1312,362,216,2424,5,2429
SAL11537,62,645,1003,387,262,2361,18,2380
SAL11538,7,174,263,103,75,625,3,629
SAL11539,183,1153,1155,396,202,3086,77,3167
SAL11540,0,3,11,4,3,19,3,24
SAL11541,0,4,5,0,0,9,0,9
SAL11542,0,13,23,10,13,55,0,55
SAL11543,0,3,3,5,3,11,0,14
SAL11544,0,5,13,6,7,29,0,29
SAL11545,0,8,10,5,8,25,0,25
SAL11546,0,10,15,10,8,35,0,36
SAL11547,21,265,374,108,52,819,9,831
SAL11548,0,0,0,0,0,0,0,0
SAL11549,639,1216,362,52,14,2276,19,2294
SAL11550,0,21,75,33,29,165,0,172
SAL11551,198,979,1148,331,211,2868,27,2898
SAL11552,26,439,502,163,98,1236,7,1240
SAL11553,424,2913,2046,553,217,6148,107,6253
SAL11554,0,4,6,3,0,14,0,14
SAL11555,0,3,9,4,5,28,0,28
SAL11556,0,7,21,6,5,38,0,38
SAL11557,3,27,91,48,50,218,0,218
SAL11558,0,0,0,0,0,0,0,0
SAL11559,0,0,0,0,0,3,0,3
SAL11560,0,0,0,0,0,8,0,8
SAL11561,0,11,27,11,9,58,0,67
SAL11562,0,0,0,0,0,0,0,0
SAL11563,0,18,37,10,11,74,0,74
SAL11564,29,194,159,73,51,508,10,515
SAL11565,0,0,0,0,0,0,0,0
SAL11566,0,0,0,0,0,0,0,0
SAL11567,10,133,253,126,137,656,3,660
SAL11568,11,9,9,5,8,45,3,52
SAL11569,0,0,5,0,3,6,0,6
SAL11570,0,0,0,4,0,6,0,6
SAL11571,112,1119,2010,740,413,4386,20,4408
SAL11572,199,1556,1338,274,168,3538,37,3577
SAL11573,0,13,22,11,13,55,3,54
SAL11574,0,14,23,7,12,55,0,58
SAL11575,0,3,19,5,4,37,0,37
SAL11576,0,0,0,3,0,5,0,5
SAL11577,5,4,8,4,0,21,0,21
SAL11578,7,140,111,32,20,303,3,310
SAL11579,0,4,7,4,0,21,0,21
SAL11580,6,207,519,134,76,941,9,948
SAL11581,0,9,4,3,3,23,0,23
SAL11582,0,0,5,0,0,4,0,4
SAL11583,0,4,14,12,7,29,0,27
SAL11584,0,27,27,16,10,76,4,81
SAL11585,0,10,10,5,5,25,0,25
SAL11586,43,248,384,182,199,1067,10,1072
SAL11587,0,6,21,3,8,38,0,40
SAL11588,0,4,0,4,6,11,0,11
SAL11589,6,106,99,68,26,308,12,316
SAL11590,3,30,26,16,10,84,3,86
SAL11591,14,151,295,101,66,632,0,634
SAL11592,0,5,14,5,4,28,3,33
SAL11593,0,3,9,5,3,21,0,24
SAL11594,0,0,3,0,0,3,0,3
SAL11595,0,9,20,8,3,38,0,39
SAL11596,0,12,12,6,6,38,0,38
SAL11597,4,10,25,12,10,62,0,62
SAL11598,129,466,388,119,62,1161,22,1186
SAL11599,0,0,0,0,0,0,0,0
SAL11600,0,0,0,0,0,0,0,0
SAL11601,0,5,23,17,9,57,0,57
SAL11602,0,0,3,0,3,9,0,9
SAL11603,13,115,108,35,20,279,3,289
SAL11604,0,0,6,0,0,3,0,3
SAL11605,108,783,1081,427,266,2664,39,2701
SAL11606,0,11,30,21,15,74,0,74
SAL11607,57,322,360,88,32,853,9,866
SAL11608,0,29,45,11,5,91,3,100
SAL11609,0,32,87,53,36,207,0,210
SAL11610,61,473,633,189,111,1474,17,1489
SAL11611,6,85,98,18,19,228,3,237
SAL11612,0,70,108,38,43,258,0,258
SAL11613,0,4,8,0,4,18,0,18
SAL11614,0,6,6,4,0,14,0,15
SAL11615,0,3,10,3,6,27,0,27
SAL11616,0,13,23,17,6,56,0,53
SAL11617,0,8,6,0,0,10,0,10
SAL11618,0,0,0,0,0,0,0,0
SAL11619,0,7,12,3,0,18,0,18
SAL11620,0,6,9,8,5,26,0,26
SAL11621,19,281,72,13,6,389,9,397
SAL11622,4,63,100,63,26,254,9,255
SAL11623,90,403,401,150,61,1110,37,1152
SAL11624,0,0,0,9,0,15,0,15
SAL11625,0,0,0,0,0,0,0,0
SAL11626,0,8,14,6,7,26,0,32
SAL11627,0,4,0,9,6,13,0,11
SAL11628,30,494,794,248,106,1672,16,1686
SAL11629,0,4,4,0,0,9,0,9
SAL11630,0,11,27,18,21,74,0,77
SAL11631,0,16,15,10,9,49,0,49
SAL11632,0,4,4,0,10,17,4,21
SAL11633,0,0,4,0,0,4,0,4
SAL11634,0,15,10,5,0,28,0,28
SAL11635,48,267,193,53,11,576,7,588
SAL11636,0,0,10,7,3,23,0,26
SAL11637,0,0,0,0,0,0,0,0
SAL11638,0,0,5,3,6,21,0,21
SAL11639,0,5,6,3,0,18,0,18
SAL11640,148,877,649,134,68,1879,29,1903
SAL11641,0,18,21,12,10,68,4,73
SAL11642,542,2365,1674,397,199,5174,59,5238
SAL11643,3,43,61,17,16,145,4,151
SAL11644,0,3,24,17,14,61,0,61
SAL11645,1709,2490,741,130,48,5120,117,5231
SAL11646,33,392,971,278,135,1805,15,1821
SAL11647,0,8,11,3,0,22,0,22
SAL11648,0,5,5,0,4,12,0,9
SAL11649,21,245,546,303,210,1328,18,1340
SAL11650,0,11,24,5,0,48,3,44
SAL11651,0,4,0,0,0,7,0,7
SAL11652,0,0,5,0,0,5,0,5
SAL11653,209,1076,790,290,155,2521,57,2577
SAL11654,0,3,33,11,9,54,0,56
SAL11655,0,0,0,0,0,0,0,0
SAL11656,0,6,53,26,36,123,3,122
SAL11657,0,0,0,0,0,0,0,0
SAL11658,0,9,21,8,7,50,0,47
SAL11659,0,11,10,4,3,32,0,27
SAL11660,53,509,763,258,206,1785,6,1792
SAL11661,0,24,28,13,10,73,0,74
SAL11662,85,467,465,157,88,1258,14,1269
SAL11663,45,415,664,229,99,1456,20,1475
SAL11664,0,6,11,5,8,37,0,37
SAL11665,0,10,56,23,17,106,0,106
SAL11666,0,3,7,10,4,16,0,16
SAL11667,0,5,20,10,11,43,0,43
SAL11668,232,1247,1222,350,138,3186,43,3228
SAL11669,70,812,804,225,75,1989,26,2012
SAL11670,0,15,11,10,0,33,0,33
SAL11671,57,605,898,372,300,2229,21,2249
SAL11672,0,44,59,24,20,153,4,155
SAL11673,0,4,14,7,11,33,0,33
SAL11674,132,1836,3518,1386,874,7749,59,7801
SAL11675,0,5,10,6,0,17,0,17
SAL11676,11,167,305,124,93,697,5,697
SAL11677,15,178,388,237,305,1115,17,1130
SAL11678,0,10,31,18,20,78,5,82
SAL11679,5,86,121,55,33,301,7,309
SAL11680,18,32,24,23,8,108,3,111
SAL11681,0,0,0,0,0,0,0,0
SAL11682,31,500,558,167,90,1347,9,1358
SAL11683,0,3,16,8,4,31,0,31
SAL11684,0,21,30,19,8,76,7,89
SAL11685,0,19,30,15,5,79,4,80
SAL11686,82,1170,2025,790,383,4454,48,4500
SAL11687,0,4,0,0,0,3,0,3
SAL11688,6,166,357,204,171,906,16,916
SAL11689,74,581,472,124,75,1333,27,1359
SAL11690,0,0,0,0,0,0,0,0
SAL11691,0,0,0,0,0,0,0,0
SAL11692,0,0,10,5,3,19,0,19
SAL11693,5,161,392,93,53,699,10,714
SAL11694,0,10,8,11,5,42,0,44
SAL11695,0,8,10,0,3,20,3,23
SAL11696,0,4,7,0,3,14,0,14
SAL11697,10,106,306,143,66,640,9,648
SAL11698,0,4,10,10,4,36,0,36
SAL11699,0,6,10,8,0,30,0,37
SAL11700,0,3,3,3,0,11,3,12
SAL11701,0,0,4,9,3,14,0,14
SAL11702,0,0,0,0,0,0,0,0
SAL11703,0,8,9,8,6,31,0,31
SAL11704,0,3,5,0,5,13,0,13
SAL11705,0,13,16,9,14,51,3,57
SAL11706,0,0,0,0,0,0,0,0
SAL11707,0,8,17,3,0,29,0,29
SAL11708,13,18,12,7,8,64,23,80
SAL11709,4,20,9,7,0,37,0,36
SAL11710,9,370,1345,350,204,2282,23,2301
SAL11711,6,31,55,26,17,137,9,139
SAL11712,0,0,3,11,4,21,0,21
SAL11713,0,7,8,7,12,33,0,33
SAL11714,0,13,19,19,12,56,0,56
SAL11715,9,47,58,28,22,161,4,164
SAL11716,0,7,3,5,3,16,0,16
SAL11717,299,2029,1989,621,264,5201,74,5270
SAL11718,3,47,54,29,21,143,4,151
SAL11719,0,0,5,0,0,5,0,5
SAL11720,0,0,8,4,3,13,0,13
SAL11721,0,3,8,3,8,31,0,26
SAL11722,0,0,10,4,7,22,0,22
SAL11723,0,0,0,0,0,10,0,10
SAL11724,211,1544,1074,228,109,3167,29,3199
SAL11725,0,0,3,0,0,7,0,7
SAL11726,37,139,67,37,15,288,11,298
SAL11727,281,1521,1138,297,185,3434,57,3492
SAL11728,336,1415,516,70,27,2360,39,2400
SAL11729,0,4,8,8,3,27,0,27
SAL11730,0,0,3,3,0,9,0,4
SAL11731,710,3573,3108,1134,594,9120,161,9283
SAL11732,0,0,0,0,0,4,0,4
SAL11733,0,0,11,4,0,15,0,15
SAL11734,0,6,3,0,6,17,0,14
SAL11735,0,13,43,30,23,106,0,108
SAL11736,0,3,16,7,6,30,0,32
SAL11737,0,31,33,18,10,94,6,102
SAL11738,0,3,11,10,0,25,0,23
SAL11739,364,1874,1391,423,186,4236,79,4309
SAL11740,0,0,6,0,0,3,0,3
SAL11741,0,10,8,4,9,27,0,26
SAL11742,0,11,12,4,9,30,0,32
SAL11743,18,311,588,132,54,1103,15,1117
SAL11744,0,0,0,0,0,0,0,0
SAL11745,1003,2510,1245,352,195,5308,145,5452
SAL11746,52,176,168,98,135,624,3,629
SAL11747,0,12,9,10,4,32,0,32
SAL11748,0,32,43,33,15,127,0,130
SAL11749,0,24,42,25,16,106,0,109
SAL11750,11,191,452,179,137,967,4,974
SAL11751,3,14,6,0,0,30,0,30
SAL11752,0,23,28,12,11,71,0,71
SAL11753,0,0,0,0,0,0,0,0
SAL11754,0,4,3,0,0,5,0,5
SAL11755,0,0,0,0,0,3,0,3
SAL11756,0,0,7,0,3,14,0,18
SAL11757,0,5,0,3,0,7,0,7
SAL11758,0,0,0,0,0,0,0,0
SAL11759,0,25,24,7,10,66,0,66
SAL11760,168,1024,951,329,142,2618,24,2635
SAL11761,3,69,103,30,9,215,9,221
SAL11762,154,941,1266,715,420,3497,49,3545
SAL11763,650,2196,2451,1037,633,6973,153,7121
SAL11764,0,14,14,3,5,38,0,37
SAL11765,0,6,25,8,31,77,3,83
SAL11766,3,17,29,15,11,79,5,84
SAL11767,70,470,511,247,170,1465,24,1489
SAL11768,0,0,0,0,0,0,0,8
SAL11769,6,76,87,25,23,223,9,229
SAL11770,0,25,186,90,62,363,0,368
SAL11771,0,6,10,3,8,30,0,30
SAL11772,0,0,5,0,0,8,0,8
SAL11773,0,49,93,58,48,245,0,249
SAL11774,0,0,24,14,9,44,0,44
SAL11775,19,210,214,79,26,551,10,557
SAL11776,192,1024,680,147,62,2109,23,2128
SAL11777,0,7,21,17,9,47,0,51
SAL11778,0,5,5,0,0,11,0,15
SAL11779,0,9,35,25,17,81,0,81
SAL11780,54,746,1458,355,166,2778,24,2805
SAL11781,0,11,35,16,10,70,0,72
SAL11782,76,408,371,158,92,1104,15,1122
SAL11783,0,24,39,17,11,94,0,94
SAL11784,33,308,458,210,148,1148,13,1157
SAL11785,0,0,9,9,4,27,0,22
SAL11786,0,16,5,3,6,33,7,36
SAL11787,324,2310,2994,1091,644,7365,92,7453
SAL11788,418,2358,2504,889,517,6684,150,6837
SAL11789,0,0,8,5,7,23,4,23
SAL11790,4,20,39,13,14,91,3,92
SAL11791,0,55,125,87,123,389,4,391
SAL11792,0,31,83,54,55,209,0,215
SAL11793,0,0,7,0,6,14,0,14
SAL11794,0,3,0,0,0,4,0,4
SAL11795,0,3,11,0,0,23,0,23
SAL11796,968,2684,1951,739,480,6830,186,7013
SAL11797,114,465,594,211,131,1523,35,1559
SAL11798,19,69,60,33,16,194,5,203
SAL11799,0,4,6,0,7,14,0,14
SAL11800,46,335,350,154,100,989,17,1012
SAL11801,6,133,362,113,80,693,7,696
SAL11802,0,6,21,21,10,66,3,65
SAL11803,0,3,13,9,5,40,0,40
SAL11804,0,0,5,4,0,6,0,4
SAL11805,0,6,10,4,6,22,0,22
SAL11806,0,27,62,21,24,134,4,140
SAL11807,0,51,77,46,17,187,4,191
SAL11808,0,0,8,3,0,11,0,11
SAL11809,38,235,230,87,41,632,11,642
SAL11810,0,0,0,0,0,7,0,7
SAL11811,3,51,176,87,68,388,6,396
SAL11812,0,11,33,28,20,98,3,98
SAL11813,0,0,5,0,0,7,0,7
SAL11814,3,36,29,10,11,86,0,88
SAL11815,0,26,24,12,5,66,0,66
SAL11816,0,21,22,11,13,69,0,69
SAL11817,0,0,6,0,0,0,0,0
SAL11818,214,1327,1418,509,264,3734,66,3798
SAL11819,5,73,134,47,29,284,0,288
SAL11820,0,4,8,7,5,22,0,22
SAL11821,0,7,6,10,7,27,0,27
SAL11822,0,0,0,0,5,7,0,7
SAL11823,0,3,3,4,3,12,0,12
SAL11824,0,11,15,14,16,58,0,58
SAL11825,0,0,0,0,0,0,0,0
SAL11826,0,10,13,0,0,24,0,24
SAL11827,0,4,7,9,5,26,0,27
SAL11828,0,5,13,11,9,44,0,44
SAL11829,33,264,254,96,55,704,18,724
SAL11830,5,12,14,6,6,43,0,48
SAL11831,41,438,610,207,116,1412,18,1426
SAL11832,125,429,291,105,75,1031,12,1044
SAL11833,256,1413,1107,277,168,3217,14,3238
SAL11834,49,484,1019,374,256,2185,10,2192
SAL11835,205,745,836,271,149,2204,19,2224
SAL11836,0,3,0,0,0,5,0,5
SAL11837,59,519,327,132,64,1101,29,1131
SAL11838,0,29,30,20,9,79,3,88
SAL11839,0,51,101,52,32,234,4,234
