SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL13733,406,28,19,0,0,454,334,41,43,0,0,418,69,33,36,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,86,38,37,0,0,159,12,0,0,0,0,14,13,0,0,0,0,13,852,111,98,0,0,1068
SAL13734,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL13735,8,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14
SAL13736,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,13,0,0,0,0,0,0,7,0,0,0,3,13,4,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,3,22
SAL13737,195,0,0,0,0,195,252,0,0,0,0,252,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,3,10,0,0,0,0,10,472,0,0,0,0,472
SAL13738,81,0,0,0,5,82,36,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,32,0,0,0,0,32,12,0,0,0,0,17,18,0,0,0,0,18,180,0,0,5,5,185
SAL13739,74,0,0,0,0,74,85,0,0,0,0,88,32,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,206,0,5,0,0,207
SAL13740,33,0,0,0,0,33,50,0,0,0,0,50,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,95,0,0,0,0,95
SAL13741,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13742,470,45,0,0,4,518,784,27,9,0,0,820,399,55,9,3,0,464,31,7,0,0,0,39,32,9,0,0,0,36,74,7,0,0,0,80,11,0,0,0,0,12,0,0,0,0,0,3,550,74,9,3,0,638,15,12,0,0,0,22,19,0,0,0,0,24,1836,156,17,0,4,2023
SAL13743,46,0,0,0,0,46,28,0,0,0,0,28,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,90,0,0,0,0,90
SAL13744,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL13745,51,0,0,0,0,52,10,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,0,0,22,0,0,0,0,19,3,0,0,0,0,3,4,0,0,0,0,4,88,0,0,0,3,93
SAL13746,23,0,0,0,0,23,27,0,0,0,0,27,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59
SAL13747,79,0,10,0,0,91,937,26,95,0,0,1063,565,16,103,0,5,693,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,0,41,6,0,0,0,0,6,0,0,0,0,0,0,614,18,108,0,5,745,8,0,5,0,0,8,25,0,3,0,0,26,1666,46,216,0,8,1938
SAL13748,30,0,0,0,0,30,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,62,0,0,0,0,60
SAL13749,137,0,0,0,0,137,143,0,0,0,0,143,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,27,0,0,0,0,27,6,0,0,0,0,6,8,0,0,0,0,8,319,0,0,0,0,319
SAL13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13751,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL13752,14,0,0,0,0,14,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SAL13753,254,0,0,0,0,254,126,0,0,0,0,126,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,37,4,0,0,0,0,4,5,0,0,0,0,5,409,0,0,0,0,414
SAL13754,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,20
SAL13755,10,0,0,0,0,15,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,33
SAL13756,15,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,29
SAL13757,66,28,50,0,0,150,40,37,60,0,0,139,8,15,166,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,7,7,43,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,15,22,210,0,0,247,4,0,5,0,0,11,0,0,0,0,0,0,127,90,338,0,0,545
SAL13758,14,0,0,0,0,14,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
SAL13759,59,0,0,0,0,62,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,15,0,0,0,0,0,0,98,0,0,0,0,102
SAL13760,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL13761,0,0,0,0,0,4,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,6,4,17
SAL13762,12,0,0,3,0,20,0,0,0,0,0,4,10,23,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,17,28,0,3,0,46,13,0,0,0,0,14,4,0,0,0,0,4,50,29,3,3,3,90
SAL13763,11,0,0,0,0,14,18,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,43,0,0,0,0,39
SAL13764,509,25,0,0,0,541,352,13,0,0,0,364,213,35,0,3,0,246,8,0,0,0,0,9,21,0,0,0,0,21,43,3,0,0,0,49,13,0,0,0,0,14,0,0,0,0,0,0,297,43,0,3,0,338,12,0,0,0,0,17,16,5,0,0,0,17,1184,83,0,0,0,1279
SAL13765,35,0,0,0,0,43,20,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,73,0,0,6,0,73
SAL13766,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL13767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13768,28,0,0,0,0,28,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55
SAL13769,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL13770,117,0,0,0,0,118,93,0,0,0,0,93,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,218,0,0,0,0,218
SAL13771,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL13772,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL13773,65,0,0,0,0,63,83,0,0,0,0,83,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,175,0,0,0,0,180
SAL13774,90,0,0,0,0,88,47,0,0,0,0,47,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,23,3,0,0,0,0,3,5,0,0,0,0,5,157,0,4,0,0,165
SAL13775,35,0,0,0,0,35,30,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,69,0,0,0,0,69
SAL13776,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL13777,32,0,0,0,0,32,31,0,0,0,0,31,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,74,0,0,0,0,74
SAL13778,78,0,0,0,0,78,38,0,0,0,0,38,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,24,17,0,0,0,0,17,3,0,0,0,0,3,161,0,0,0,0,166
SAL13779,2141,233,73,0,0,2446,1399,55,18,0,0,1476,908,238,305,7,4,1457,205,53,78,0,0,338,86,70,85,0,0,237,265,42,42,4,3,349,30,26,11,0,0,58,10,15,3,0,0,32,1494,447,521,14,5,2478,58,32,9,0,0,98,131,27,23,0,0,179,5223,794,643,14,6,6682
SAL13780,62,0,0,0,0,62,30,0,0,0,0,30,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,6,0,0,0,26,0,26,103,0,0,24,0,128
SAL13781,188,56,49,0,0,296,117,41,8,0,0,166,24,14,0,0,0,46,0,0,0,0,0,0,0,0,6,0,0,6,6,3,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,37,20,6,0,0,63,3,0,160,0,0,171,8,0,13,0,0,20,348,125,234,0,0,708
SAL13782,31,0,0,0,0,31,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,59,0,0,0,0,59
SAL13783,69,0,0,0,0,70,41,0,0,0,0,44,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,133,3,0,0,0,134
SAL13784,237,75,11,0,0,325,181,43,0,0,0,222,42,51,3,0,0,100,36,54,0,0,0,95,3,13,9,0,0,32,19,8,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,7,106,122,20,0,0,247,5,13,25,0,0,47,3,4,0,0,0,7,529,253,61,0,4,855
SAL13785,9,0,0,0,0,9,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,34,0,0,0,0,33
SAL13786,317,12,0,0,0,328,210,10,0,0,0,221,72,14,3,0,0,91,4,4,0,0,0,6,12,3,0,0,0,19,27,0,0,0,0,27,9,0,0,0,0,9,0,0,0,0,0,0,124,25,3,0,0,156,11,0,0,0,0,11,10,0,0,0,0,10,671,47,3,0,0,719
SAL13787,223,6,0,0,0,222,276,0,0,0,0,275,99,0,7,4,0,111,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,117,3,10,4,0,135,11,0,0,0,0,13,0,0,0,0,0,0,628,9,9,4,0,654
SAL13788,34,0,0,0,0,34,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,76,0,0,0,0,76
SAL13789,309,33,4,0,0,352,124,10,0,0,0,146,61,49,13,0,0,125,0,0,0,0,0,0,0,4,0,0,0,10,29,12,9,0,0,49,3,0,0,0,0,7,0,0,0,0,0,0,91,70,22,0,0,187,4,0,0,7,0,13,11,9,0,0,0,15,544,123,32,10,3,714
SAL13790,291,0,31,0,3,331,341,0,7,0,0,350,89,5,38,0,0,131,3,0,0,0,0,3,0,0,0,0,0,0,18,0,4,0,0,22,20,0,0,0,0,20,0,0,0,0,0,0,134,0,42,0,0,177,0,0,0,0,0,0,3,0,0,0,0,0,769,3,84,0,3,863
SAL13791,30,0,0,0,0,30,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
SAL13792,22,0,0,0,0,22,13,0,0,0,0,13,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,0,55
SAL13793,17,0,0,0,0,17,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SAL13794,758,46,11,0,0,823,201,17,0,0,0,219,100,24,9,10,0,139,0,0,0,0,0,0,4,0,0,0,0,3,15,0,0,0,0,22,18,0,0,0,0,18,0,0,0,0,0,0,142,34,4,15,0,191,281,9,0,0,0,289,21,0,0,0,0,23,1409,104,21,13,0,1541
SAL13795,261,6,5,0,0,272,361,6,3,0,0,367,114,25,10,0,0,145,43,11,14,0,0,70,8,5,9,0,0,24,61,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,230,45,38,0,0,308,4,0,0,0,0,4,13,0,0,0,0,10,862,59,43,0,0,963
SAL13796,86,0,0,0,0,84,76,0,0,0,0,76,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,3,0,0,0,0,3,7,0,0,0,0,7,196,0,0,0,0,196
SAL13797,262,119,48,0,0,426,222,262,131,0,0,614,104,161,194,5,0,458,75,39,209,0,0,322,0,16,75,0,0,92,30,23,17,0,0,76,4,0,5,0,0,3,0,0,5,0,0,5,212,240,504,4,4,961,6,5,7,0,0,18,18,10,19,0,0,44,720,632,710,3,3,2069
SAL13798,46,0,0,0,0,46,38,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,5,4,0,0,0,0,4,97,0,0,0,0,97
SAL13799,846,24,0,12,0,886,470,8,0,3,0,479,186,44,8,15,0,250,41,3,3,0,0,42,0,22,0,0,0,22,112,19,0,0,0,129,23,4,0,0,0,25,4,0,0,0,0,0,364,87,10,15,0,475,28,11,0,0,0,36,28,3,0,0,4,35,1736,135,13,30,5,1913
SAL13800,303,70,5,0,0,381,354,159,11,5,0,533,125,75,36,3,0,242,0,0,0,0,0,3,3,0,0,0,0,5,43,19,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,178,102,41,3,0,322,6,0,0,0,0,11,16,0,0,0,0,16,853,336,63,9,0,1263
SAL13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13802,395,44,0,0,0,442,352,16,0,0,0,367,117,34,5,0,0,156,101,13,0,0,0,119,32,9,0,0,0,41,47,9,4,0,0,58,11,0,0,0,0,11,0,0,0,0,0,0,312,65,7,0,0,384,10,13,0,0,0,18,17,3,0,0,0,24,1087,141,8,0,0,1235
SAL13803,10,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,21
SAL13804,66,0,0,0,0,66,38,0,0,0,0,38,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,132
SAL13805,168,29,0,0,0,195,125,25,0,0,0,148,16,24,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,49,4,0,0,0,0,5,3,0,0,0,0,3,314,89,0,0,0,400
SAL13806,9,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15
SAL13807,885,9,12,14,0,911,365,4,0,0,0,367,172,11,29,3,0,213,35,3,7,0,0,40,25,0,5,0,0,30,78,0,0,0,0,82,8,0,0,0,0,13,0,0,0,0,0,0,316,17,44,5,0,385,36,0,3,0,0,42,36,0,13,0,0,46,1645,24,62,18,0,1755
SAL13808,215,15,0,24,0,250,437,6,3,0,0,445,94,17,0,0,0,110,6,11,0,0,0,16,5,12,0,0,0,19,35,5,3,0,0,37,7,0,0,15,0,22,0,0,0,0,0,0,138,40,4,17,3,204,8,0,0,0,0,17,10,0,0,5,0,11,805,66,7,42,9,929
SAL13809,53,0,0,0,0,53,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,79
SAL13810,42,0,0,44,0,94,13,0,0,3,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,7,0,0,0,7,0,3,0,0,0,0,0,0,6,0,0,12,0,20,4,0,0,0,0,3,4,0,0,7,17,23,66,0,0,65,17,148
SAL13811,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL13812,47,0,0,0,3,50,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,93,0,0,0,3,98
SAL13813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13814,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17
SAL13815,22,0,0,0,0,22,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
SAL13816,33,0,0,0,0,33,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,98,0,0,0,0,98
