SAL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SAL13961,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,19
SAL13962,0,0,0,9,10,19,0,0,0,0,0,0,0,0,0,15,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,6,8,5,4,5,33,34,63
SAL13963,0,0,0,46,52,100,0,0,0,6,0,6,0,0,0,22,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,20,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,84,98,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,62,136,0,0,0,0,0,0,77,62,136,16,10,26,178,171,354
SAL13964,0,0,0,7,11,16,0,0,0,0,0,0,0,0,0,12,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,9,6,13,4,6,6,0,0,0,35,41,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,48,0,0,0,0,0,0,26,21,48,6,0,4,64,63,128
SAL13965,0,5,5,21,22,44,0,0,0,3,9,14,0,0,0,26,28,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,5,12,14,18,0,0,0,59,73,131,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,5,3,0,3,72,54,120,0,5,4,0,0,0,73,50,122,11,7,15,147,141,285
SAL13966,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,14,12,25,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,5,0,8,3,4,9,0,0,0,0,0,0,37,23,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,38,0,0,0,0,0,0,24,19,44,3,3,5,62,54,112
SAL13967,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,6,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,23,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,5,7,16,9,12,22,39,40,81
SAL13968,11,10,22,69,76,139,0,0,0,3,3,8,0,0,0,71,101,174,0,0,0,9,5,13,0,4,3,0,4,0,0,4,3,0,0,0,6,6,11,4,6,3,11,11,19,0,0,6,7,8,8,15,10,26,11,15,21,0,0,0,203,250,454,15,13,24,8,3,10,0,0,0,0,0,0,0,0,0,0,4,3,8,4,9,188,187,373,0,0,0,0,0,0,189,187,379,17,22,35,441,484,925
SAL13969,4,3,6,112,128,244,0,0,0,9,15,21,0,0,0,129,144,269,0,0,0,0,0,0,4,4,9,5,4,4,0,0,0,0,0,0,5,0,5,9,11,15,15,14,29,0,0,0,0,0,3,3,20,22,20,19,41,0,0,0,306,354,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,267,256,519,0,0,3,0,3,5,269,257,526,41,36,76,624,655,1285
SAL13970,0,0,0,11,10,18,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,18,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,29,0,0,0,0,0,0,20,12,29,7,9,19,45,37,81
SAL13971,0,0,0,9,7,8,0,0,0,0,0,0,0,0,0,5,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,12,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,34,0,0,0,0,0,0,19,16,34,3,4,8,33,38,68
SAL13972,0,0,0,45,37,83,0,0,0,0,0,0,0,0,0,43,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10,11,22,0,0,0,0,0,0,3,4,6,0,5,5,0,0,0,109,111,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,38,82,0,0,0,0,0,0,47,38,82,29,32,60,184,183,369
SAL13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13974,3,0,4,15,13,25,0,0,0,0,0,0,0,0,0,35,37,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,16,0,0,0,0,0,0,4,6,14,0,8,7,0,0,0,71,75,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,41,98,6,0,0,0,0,0,55,43,100,11,17,26,137,138,271
SAL13975,0,0,0,19,22,40,0,0,0,0,0,0,0,0,0,29,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,24,48,8,6,6,0,0,0,81,85,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,54,0,0,0,0,0,0,26,27,54,20,18,39,130,129,263
SAL13976,7,12,18,114,124,238,0,0,0,0,7,8,0,0,0,229,272,503,0,0,0,13,10,18,6,5,11,0,0,0,3,0,4,0,0,0,3,0,4,14,22,33,12,11,20,0,0,0,0,0,0,15,29,47,37,40,75,0,0,0,442,523,967,3,6,10,6,4,14,0,0,0,0,0,0,0,0,0,0,3,4,6,3,7,383,367,748,0,0,0,3,7,9,388,372,755,34,33,68,884,953,1840
SAL13977,0,0,0,6,4,12,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,3,4,4,21,17,40,37,25,59
SAL13978,0,0,0,13,4,17,0,0,0,0,0,0,0,0,0,5,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,23,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,41,0,0,0,0,0,0,25,20,41,7,10,20,51,52,106
SAL13979,0,9,8,211,209,416,0,0,0,6,4,9,0,0,0,186,207,397,0,0,0,4,5,9,10,12,23,0,0,0,3,5,4,0,0,0,0,3,5,14,21,29,43,55,94,0,0,5,6,6,6,29,31,60,17,25,40,0,0,0,524,577,1101,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,10,311,291,602,0,0,0,0,3,0,313,297,608,85,89,173,932,977,1915
SAL13980,5,4,15,434,548,989,0,0,0,42,35,72,0,0,0,640,739,1384,7,6,6,18,22,39,0,8,6,0,4,8,0,0,0,0,0,0,19,22,45,25,26,56,56,68,125,4,6,12,31,15,46,63,103,169,80,74,149,3,4,5,1427,1682,3109,9,0,13,12,4,19,3,4,9,0,0,0,5,0,3,4,3,8,4,6,13,997,908,1899,7,3,18,0,5,6,1007,915,1921,139,133,272,2611,2758,5369
SAL13981,0,0,0,37,28,63,0,0,0,6,6,9,0,0,0,19,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,73,68,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,61,0,0,0,0,0,0,30,34,61,10,17,23,109,111,225
SAL13982,0,0,0,40,39,81,0,0,0,0,0,0,0,0,0,50,47,96,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,4,4,5,0,5,0,0,0,0,0,0,8,8,20,3,0,4,0,0,0,104,104,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,93,104,202,0,0,0,0,0,0,93,107,200,24,21,44,224,228,454
SAL13983,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,14,10,20
SAL13984,18,18,36,796,910,1706,0,0,0,44,36,78,0,0,0,752,854,1608,0,0,0,10,8,12,15,19,37,0,0,0,4,12,17,0,0,0,7,10,11,15,16,32,66,73,136,0,0,8,14,23,46,52,90,148,55,75,126,4,3,5,1829,2136,3966,29,29,55,13,4,19,0,4,9,4,3,6,6,4,6,0,3,7,8,9,17,1006,891,1896,3,5,7,0,3,3,1011,897,1912,301,296,595,3218,3393,6613
SAL13985,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,16,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,0,0,0,0,0,0,8,5,12,8,7,18,38,30,70
SAL13986,0,0,0,6,8,10,0,0,0,0,0,0,0,0,0,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,21,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,0,3,5,0,0,0,9,7,19,0,3,4,30,23,51
SAL13987,27,38,64,744,943,1690,0,0,0,30,35,68,0,0,0,582,726,1311,4,0,8,11,7,19,16,21,41,3,4,13,8,3,11,0,0,0,11,18,30,12,18,33,87,113,203,9,22,30,5,7,10,101,150,253,40,59,98,0,5,7,1680,2147,3823,20,14,33,7,3,11,0,0,0,4,4,3,0,0,0,4,5,10,3,8,19,1049,922,1968,10,7,16,3,4,5,1058,932,1993,213,218,432,3008,3369,6376
SAL13988,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,6,0,0,0,6,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,18,0,0,0,0,0,0,10,12,18,0,3,6,20,19,42
SAL13989,13,6,12,9,6,18,0,0,0,0,0,0,0,0,0,6,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,6,7,0,0,0,24,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,5,60,50,113,0,0,0,0,0,0,61,52,118,20,19,38,112,102,215
SAL13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,10,8,19
SAL13991,9,14,21,290,360,651,0,0,0,33,31,64,0,0,0,290,315,607,0,0,0,8,5,11,9,14,24,5,6,11,4,5,12,0,0,0,3,4,11,14,8,26,25,42,67,5,4,9,0,0,6,50,80,138,30,38,69,0,0,0,768,922,1693,6,3,10,3,0,3,3,4,8,0,0,0,0,0,0,0,3,5,0,3,5,735,708,1446,3,5,5,3,6,9,739,714,1453,109,107,212,1635,1770,3405
SAL13992,0,0,0,13,11,26,0,0,0,0,0,0,0,0,0,16,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,22,0,0,0,0,0,0,11,9,22,11,12,16,51,48,100
SAL13993,0,0,0,11,14,21,0,0,0,0,0,0,0,0,0,15,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,35,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,64,0,0,0,0,0,0,35,28,64,5,0,10,76,69,144
SAL13994,0,0,0,10,11,24,0,0,0,0,0,0,0,0,0,16,16,32,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,32,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,67,0,0,0,0,0,0,34,31,74,14,13,28,86,84,169
SAL13995,0,0,0,11,14,25,0,0,0,0,0,4,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,22,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,34,0,0,0,0,0,0,18,14,34,11,8,21,55,51,103
SAL13996,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,5,0,8,8,6,17,23
SAL13997,6,11,16,213,256,474,0,0,0,16,16,25,0,0,0,214,233,448,6,0,3,5,4,10,0,3,3,0,4,0,3,10,15,0,0,0,3,5,9,3,10,15,35,38,73,3,0,5,0,0,0,32,32,60,15,16,33,0,3,9,544,628,1172,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,8,494,460,958,0,5,10,0,5,5,497,470,974,88,93,178,1140,1215,2353
SAL13998,117,166,287,917,1117,2038,0,0,0,53,70,123,0,0,0,1050,1225,2274,0,7,10,62,69,124,3,9,12,3,5,9,8,27,39,24,15,30,37,28,64,41,53,97,138,138,270,0,3,3,22,23,47,245,361,603,118,145,263,4,9,16,2739,3286,6027,196,211,409,60,72,129,40,56,100,0,0,0,48,39,91,13,22,36,61,60,126,2747,2431,5180,14,23,44,7,15,23,2769,2475,5241,254,282,537,6245,6611,12850
SAL13999,0,0,0,11,7,19,0,0,0,0,0,4,0,0,0,14,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,26,0,0,0,0,0,0,9,18,26,0,4,4,38,44,83
SAL14000,74,80,159,44,34,76,0,0,0,13,9,22,0,0,0,221,258,482,0,0,0,71,79,158,0,0,0,0,0,4,0,0,0,7,7,6,3,6,6,3,8,20,8,8,7,3,3,3,0,0,0,3,7,9,41,52,95,0,0,0,418,476,891,29,20,50,303,269,566,9,3,14,0,0,0,4,4,7,8,0,7,7,3,9,402,365,764,7,0,7,0,0,0,409,363,776,106,102,206,1345,1321,2673
SAL14001,7,9,13,201,239,443,0,0,0,21,20,40,6,4,11,454,552,1006,4,7,10,0,3,8,4,6,7,0,0,0,12,5,24,0,0,0,11,18,27,10,7,18,70,78,148,0,0,0,7,5,10,50,49,100,30,40,66,0,0,0,878,1034,1913,19,17,38,26,23,51,0,0,0,0,0,0,7,4,6,49,64,109,54,65,121,634,627,1264,3,0,6,0,5,6,643,636,1280,84,70,156,1712,1856,3572
SAL14002,39,67,101,606,791,1401,0,0,0,32,40,70,0,0,0,916,1117,2032,4,11,9,15,20,31,17,26,37,8,9,14,14,23,38,4,0,3,10,19,30,25,38,65,138,161,298,0,6,5,7,11,15,94,137,233,73,83,159,7,7,10,1973,2491,4462,18,18,37,8,13,13,6,8,18,0,0,0,3,5,13,8,22,27,13,30,37,1773,1701,3476,19,20,38,10,18,31,1799,1743,3543,478,480,956,4321,4850,9176
SAL14003,37,51,90,604,822,1426,0,0,0,35,54,92,0,0,0,683,846,1524,0,0,0,8,7,15,35,38,75,4,4,8,4,10,15,3,0,6,18,23,43,46,68,111,114,139,255,6,8,17,18,14,28,97,154,251,113,137,254,6,4,5,1791,2330,4122,31,27,60,11,3,18,0,3,3,0,0,0,37,30,68,4,13,15,41,39,82,1439,1453,2890,6,3,10,12,24,32,1461,1479,2939,312,322,631,3684,4254,7941
SAL14004,27,42,70,405,482,885,0,0,0,18,26,49,0,0,0,522,638,1162,0,4,5,13,14,26,39,54,92,9,3,10,15,18,28,0,0,0,10,11,22,37,48,88,88,98,188,0,6,7,0,9,9,50,82,134,59,70,125,0,0,0,1268,1570,2837,27,23,51,3,8,7,3,0,3,4,3,6,18,18,39,13,15,27,32,34,65,1261,1190,2456,8,7,18,7,12,16,1277,1210,2486,326,332,653,2953,3220,6176
SAL14005,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,3,0,0,0,3,0,9,3,0,7,14,10,25
SAL14006,0,0,0,19,10,32,0,0,0,0,0,3,0,0,0,11,9,23,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,45,31,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,55,0,0,0,0,0,0,27,23,52,16,13,31,93,68,159
SAL14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14009,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,6,15,21,15,38
SAL14010,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,25,0,0,0,0,0,0,19,10,25,3,3,10,33,30,59
SAL14011,9,3,12,3,7,10,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,56,107,0,0,0,3,0,3,51,56,112,14,19,31,90,104,194
SAL14012,0,3,3,36,24,58,0,0,0,0,0,0,0,0,0,33,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,0,0,0,11,5,17,8,6,12,5,3,7,0,0,0,89,83,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,4,5,8,132,144,279,0,0,0,0,0,3,133,147,284,26,28,58,260,260,521
SAL14013,0,0,5,13,13,26,0,0,0,0,0,4,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,4,0,4,8,3,9,0,0,0,36,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,55,0,0,0,0,0,0,32,21,55,7,7,11,70,55,129
SAL14014,5,0,5,5,0,6,0,0,0,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,16,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,24,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,29,18,45,0,0,0,0,0,0,28,18,44,14,7,21,64,57,116
SAL14015,0,0,0,18,20,40,0,0,0,0,0,0,0,0,0,15,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,6,16,0,0,0,0,0,0,13,6,22,6,5,9,0,0,0,57,64,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,55,0,0,0,0,0,0,27,23,55,7,8,15,94,91,190
SAL14016,0,0,4,9,7,17,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,10,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,56,0,0,0,0,0,0,33,21,56,14,12,22,61,48,109
SAL14017,0,0,0,11,11,17,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,3,4,9,23,20,38
SAL14018,0,3,8,40,47,89,0,0,0,4,0,4,0,0,0,29,25,52,0,0,0,0,7,5,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,0,0,0,0,3,4,4,8,6,4,17,0,0,0,98,93,192,8,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,163,334,0,0,0,0,0,0,168,166,332,66,61,128,347,332,685
