SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC11845,0,0,5,6,4,24,5,26
SSC11846,0,15,12,9,8,48,0,51
SSC11847,0,21,16,5,0,40,0,42
SSC11848,0,0,0,0,0,0,0,0
SSC11849,0,21,31,12,6,70,5,76
SSC11850,9,88,179,60,53,385,13,400
SSC11851,57,318,288,78,38,779,59,839
SSC11852,7,25,43,6,10,89,0,86
SSC11853,0,0,16,18,10,47,0,47
SSC11854,0,30,42,11,10,99,5,100
SSC11855,0,7,6,0,3,20,0,19
SSC11856,0,0,3,3,3,11,0,11
SSC11857,0,3,12,3,5,19,3,27
SSC11858,40,650,446,94,42,1276,76,1355
SSC11859,40,464,1444,614,375,2935,53,2988
SSC11860,422,966,292,46,30,1755,106,1862
SSC11861,4,35,55,29,19,146,5,152
SSC11862,0,3,10,4,0,22,3,24
SSC11863,0,0,0,0,0,5,0,5
SSC11864,0,5,3,0,3,5,0,5
SSC11865,5,40,42,18,9,116,3,121
SSC11866,34,329,495,207,122,1187,33,1221
SSC11867,0,0,0,0,0,0,0,0
SSC11868,24,197,69,7,3,306,18,321
SSC11869,3,57,54,12,7,130,11,137
SSC11870,0,0,3,3,0,3,0,3
SSC11871,0,0,3,3,0,9,0,9
SSC11872,3,26,76,26,16,149,0,153
SSC11873,32,238,169,43,19,492,34,532
SSC11874,65,303,297,93,65,830,62,888
SSC11875,3,38,51,24,15,125,13,142
SSC11876,0,0,3,0,0,5,0,5
SSC11877,1183,550,72,10,10,1824,134,1957
SSC11878,0,5,0,3,0,8,0,8
SSC11879,0,0,6,0,0,5,0,5
SSC11880,3,60,148,57,34,305,5,308
SSC11881,96,687,671,230,102,1787,34,1819
SSC11882,0,6,18,3,3,24,0,30
SSC11883,123,585,814,272,183,1982,62,2042
SSC11884,9,41,37,19,13,115,115,236
SSC11885,0,3,7,0,3,14,0,9
SSC11886,155,575,507,221,84,1537,86,1622
SSC11887,116,269,278,98,59,822,48,865
SSC11888,18,152,307,113,81,663,23,687
SSC11889,0,0,0,0,0,3,0,3
SSC11890,45,534,907,283,190,1962,43,2000
SSC11891,3,30,68,23,25,145,4,153
SSC11892,34,170,165,50,39,456,22,480
SSC11893,0,3,3,0,0,9,0,9
SSC11894,0,4,18,7,5,36,3,41
SSC11895,28,57,44,15,0,142,15,158
SSC11896,0,4,21,10,5,44,0,47
SSC11897,0,17,35,7,15,72,3,81
SSC11898,0,19,21,7,4,54,3,57
SSC11899,0,13,19,6,3,47,3,49
SSC11900,0,10,55,30,30,120,7,130
SSC11901,0,0,0,0,0,0,0,0
SSC11902,15,114,134,39,12,311,12,324
SSC11903,4,23,11,7,3,50,3,53
SSC11904,0,3,16,9,3,32,0,32
SSC11905,12,210,346,144,117,821,38,857
SSC11906,0,11,23,11,16,64,7,67
SSC11907,0,20,25,14,9,66,0,70
SSC11908,0,0,0,4,0,11,3,11
SSC11909,8,69,93,31,15,220,5,224
SSC11910,0,3,7,0,0,10,0,16
SSC11911,259,1019,482,84,38,1883,72,1958
SSC11912,32,152,187,74,38,487,35,522
SSC11913,0,25,46,17,16,108,0,107
SSC11914,51,671,1006,306,143,2179,78,2259
SSC11915,89,636,1218,591,361,2888,96,2990
SSC11916,6,22,71,32,25,151,3,156
SSC11917,40,361,394,124,49,968,30,997
SSC11918,0,4,14,3,4,30,0,31
SSC11919,0,13,12,3,0,22,0,22
SSC11920,27,228,228,96,50,622,34,652
SSC11921,3,29,135,64,50,273,3,278
SSC11922,0,7,6,0,0,23,0,23
SSC11923,0,5,10,3,0,15,0,21
SSC11924,12,111,191,82,48,444,25,463
SSC11925,26,184,152,31,11,407,13,418
SSC11926,46,445,642,173,91,1401,29,1426
SSC11927,0,0,0,0,0,0,0,0
SSC11928,0,6,3,3,0,19,0,17
SSC11929,330,1090,554,139,58,2181,71,2254
SSC11930,411,1447,598,99,37,2601,122,2719
SSC11931,0,3,24,12,0,36,0,40
SSC11932,0,0,0,0,0,8,0,8
SSC11933,0,8,12,6,4,28,0,28
SSC11934,0,5,17,6,0,35,0,34
SSC11935,15,181,442,192,114,947,30,973
SSC11936,1169,4173,2006,435,192,7966,196,8166
SSC11937,35,562,926,303,142,1976,34,2011
SSC11938,0,24,12,9,0,49,0,47
SSC11939,10,62,40,11,6,133,15,148
SSC11940,0,9,14,4,3,33,0,31
SSC11941,3,47,79,30,11,172,5,176
SSC11942,43,660,1167,434,204,2510,49,2553
SSC11943,19,85,150,107,138,503,17,517
SSC11944,0,7,22,17,14,58,3,61
SSC11945,0,3,7,4,3,13,0,13
SSC11946,0,9,7,11,0,25,0,24
SSC11947,0,3,8,0,3,14,0,14
SSC11948,0,7,10,3,0,26,3,30
SSC11949,0,0,0,0,0,0,0,0
SSC11950,38,354,413,127,63,989,59,1046
SSC11951,33,246,517,195,105,1107,47,1154
SSC11952,0,14,17,10,10,50,5,57
SSC11953,0,0,0,0,3,3,0,3
SSC11954,199,824,1206,352,220,2805,77,2883
SSC11955,15,253,449,168,62,949,24,974
SSC11956,0,4,9,9,5,28,0,23
SSC11957,0,0,0,0,0,0,0,0
SSC11958,0,7,25,7,12,53,3,56
SSC11959,0,4,10,0,3,17,0,17
SSC11960,8,136,137,22,7,308,12,315
SSC11961,0,11,18,14,10,51,0,52
SSC11962,9,21,15,3,0,47,3,48
SSC11963,219,800,471,127,42,1662,43,1699
SSC11964,1916,4334,2130,541,273,9192,328,9517
SSC11965,32,228,326,143,82,809,16,826
SSC11966,32,176,97,29,16,350,17,371
SSC11967,3,23,21,4,0,53,0,51
SSC11968,5,71,65,17,13,172,6,175
SSC11969,0,6,7,7,0,26,0,26
SSC11970,0,28,44,16,5,95,0,95
SSC11971,0,17,20,10,9,58,7,65
SSC11972,0,12,23,10,3,49,6,54
SSC11973,0,0,5,0,3,11,0,14
SSC11974,27,346,1004,442,391,2207,43,2254
SSC11975,50,383,253,63,15,768,37,801
SSC11976,0,3,5,4,3,13,0,13
SSC11977,0,10,18,7,3,38,0,38
SSC11978,464,2015,1628,475,245,4825,164,4983
SSC11979,4,49,94,58,69,279,14,285
SSC11980,0,5,9,3,0,14,0,14
SSC11981,340,1672,1509,485,244,4248,226,4470
SSC11982,0,5,9,0,0,14,0,14
SSC11983,0,61,123,39,30,256,9,269
SSC11984,0,3,4,0,0,14,0,14
SSC11985,0,3,3,4,0,10,0,10
SSC11986,0,0,0,0,0,0,0,0
SSC11987,0,3,16,8,0,28,0,27
SSC11988,0,0,3,0,0,7,0,7
SSC11989,0,3,4,4,3,12,0,15
SSC11990,107,364,256,55,19,804,23,827
SSC11991,4,20,16,16,20,81,8,95
SSC11992,0,4,12,9,3,28,4,29
SSC11993,0,9,21,11,3,47,0,51
SSC11994,0,0,0,0,3,8,0,8
SSC11995,0,4,3,0,0,12,0,12
SSC11996,0,0,0,0,0,0,0,0
SSC11997,0,0,0,0,0,0,0,0
SSC11998,6,136,221,104,91,569,15,584
SSC11999,0,4,31,15,13,72,0,72
SSC12000,180,855,693,200,97,2024,70,2089
SSC12001,207,866,733,197,104,2107,69,2178
SSC12002,0,28,55,23,21,127,4,135
SSC12003,0,0,0,0,0,3,0,3
SSC12004,0,5,31,15,21,79,3,83
SSC12005,0,7,11,4,3,28,0,28
SSC12006,0,3,6,12,0,22,0,20
SSC12007,0,3,5,3,3,17,0,17
SSC12008,4,21,17,5,5,59,5,66
SSC12009,0,0,0,0,0,4,0,4
SSC12010,0,0,13,3,0,15,0,15
SSC12011,0,5,19,6,10,31,0,37
SSC12012,0,18,27,12,4,61,0,61
SSC12013,0,0,3,0,0,3,0,3
SSC12014,23,125,137,48,30,365,26,385
SSC12015,0,0,0,4,0,5,0,5
SSC12016,13,615,1477,545,327,2982,29,3019
SSC12017,0,9,18,6,5,38,0,40
SSC12018,0,7,16,6,5,26,4,31
SSC12019,0,4,10,5,5,16,0,22
SSC12020,0,0,0,0,0,3,0,4
SSC12021,3,29,35,19,14,98,0,100
SSC12022,0,14,20,9,3,41,5,46
SSC12023,205,480,242,73,32,1040,44,1088
SSC12024,19,231,416,115,81,863,19,882
SSC12025,0,0,0,0,0,0,0,0
SSC12026,7,32,47,32,11,126,3,133
SSC12027,3,60,162,104,127,446,4,456
SSC12028,0,3,0,3,0,11,0,11
SSC12029,0,0,0,0,0,0,0,0
SSC12030,24,256,360,130,72,851,55,908
SSC12031,0,3,7,0,3,6,0,6
SSC12032,18,127,304,132,90,667,28,692
SSC12033,0,6,7,7,3,23,0,23
SSC12034,0,0,3,0,4,8,0,12
SSC12035,0,9,12,13,7,41,0,39
SSC12036,0,3,3,3,0,5,0,5
SSC12037,0,23,45,22,12,107,3,111
SSC12038,0,0,0,0,0,0,0,0
SSC12039,0,0,3,0,0,7,0,7
SSC12040,0,4,17,8,3,37,0,33
SSC12041,0,13,7,4,4,30,0,30
SSC12042,24,440,824,190,79,1550,27,1578
SSC12043,0,0,3,3,0,9,0,9
SSC12044,3,18,35,20,11,84,5,85
SSC12045,9,191,226,60,31,516,15,532
SSC12046,96,506,500,172,87,1362,97,1459
SSC12047,0,5,3,4,4,23,3,25
SSC12048,68,354,406,94,36,956,25,980
SSC12049,0,13,27,12,3,59,8,66
SSC12050,3,24,32,21,5,81,4,86
SSC12051,3,72,120,29,16,236,8,245
SSC12052,0,18,38,13,3,74,3,74
SSC12053,0,10,9,3,3,28,0,28
SSC12054,0,10,15,12,8,41,0,41
SSC12055,82,748,748,269,149,1999,64,2064
SSC12056,0,0,0,0,0,0,0,0
SSC12057,50,245,166,48,19,526,45,573
SSC12058,0,17,20,16,3,51,0,54
SSC12059,0,10,25,6,0,40,0,39
SSC12060,0,24,80,51,20,176,4,177
SSC12061,5,103,134,42,20,303,15,319
SSC12062,0,0,11,0,0,12,0,15
SSC12063,0,0,5,6,9,20,0,20
SSC12064,7,29,33,14,20,103,3,103
SSC12065,3,16,21,10,4,56,0,59
SSC12066,0,4,25,3,7,40,0,42
SSC12067,109,507,440,146,90,1289,46,1343
SSC12068,0,14,25,3,0,47,3,51
SSC12069,0,0,0,0,0,0,0,0
SSC12070,0,8,3,0,4,17,0,17
SSC12071,180,954,1032,420,267,2859,102,2963
SSC12072,0,31,83,30,22,168,5,175
SSC12073,16,228,585,175,95,1106,27,1135
SSC12074,48,509,874,321,175,1935,45,1977
SSC12075,0,4,4,4,3,11,0,11
SSC12076,28,234,170,58,33,521,23,551
SSC12077,516,1636,795,217,90,3249,135,3387
SSC12078,0,9,7,6,3,22,0,21
SSC12079,15,198,349,138,114,817,19,835
SSC12080,13,75,102,46,36,273,8,277
SSC12081,0,3,0,0,0,3,0,3
SSC12082,0,4,5,7,3,14,0,14
SSC12083,0,18,19,9,5,46,5,50
SSC12084,0,9,17,10,4,39,0,39
SSC12085,98,463,386,127,66,1145,51,1192
SSC12086,0,9,21,5,7,45,8,47
SSC12087,0,9,30,14,5,61,3,60
SSC12088,97,1550,4028,1435,815,7921,111,8038
SSC12089,33,625,1533,474,179,2842,37,2882
SSC12090,166,886,1205,408,194,2859,103,2965
SSC12091,0,12,20,20,5,57,4,63
SSC12092,0,11,27,10,17,74,3,75
SSC12093,3,18,16,0,6,40,0,39
SSC12094,9,104,149,137,149,551,25,575
SSC12095,43,90,41,16,3,185,15,200
SSC12096,7,129,156,58,19,374,16,389
SSC12097,0,3,11,0,0,20,4,19
SSC12098,0,4,0,0,0,3,0,3
SSC12099,1192,1995,997,208,88,4477,153,4627
SSC12100,27,184,471,295,413,1397,42,1439
SSC12101,6,34,68,36,51,196,14,211
SSC12102,0,8,24,12,8,59,3,65
SSC12103,4,17,19,8,6,48,0,48
SSC12104,0,0,7,0,0,7,0,4
SSC12105,0,0,0,0,0,0,0,0
SSC12106,0,0,0,0,0,7,0,7
SSC12107,0,4,0,0,0,5,0,5
SSC12108,0,9,4,0,6,15,0,15
SSC12109,6,129,144,65,27,368,13,386
SSC12110,0,0,0,0,0,0,0,0
SSC12111,7,54,39,11,4,117,8,122
SSC12112,0,0,0,0,0,0,0,0
SSC12113,0,0,4,5,0,15,0,15
SSC12114,0,4,3,3,3,8,0,8
SSC12115,3,22,32,3,3,58,0,61
SSC12116,186,1051,1011,277,141,2655,80,2734
SSC12117,40,417,796,278,132,1653,30,1688
SSC12118,3,75,142,36,25,284,9,290
SSC12119,7,142,125,26,5,315,9,323
SSC12120,0,3,4,4,0,14,0,18
SSC12121,0,0,9,4,3,15,0,17
SSC12122,0,26,40,21,5,90,3,97
SSC12123,0,5,13,4,4,36,4,39
SSC12124,0,5,9,5,3,27,0,29
SSC12125,13,126,225,88,43,494,11,509
SSC12126,0,4,6,0,3,15,0,15
SSC12127,0,3,14,4,0,23,0,23
SSC12128,3,25,50,14,5,93,4,98
SSC12129,162,1312,1382,395,183,3431,69,3499
SSC12130,16,348,671,211,105,1352,32,1385
SSC12131,151,915,901,319,154,2432,107,2544
SSC12132,0,16,18,8,12,53,0,52
SSC12133,6,64,67,22,4,170,3,170
SSC12134,0,89,134,40,11,280,4,282
SSC12135,0,0,0,0,0,0,0,0
SSC12136,0,0,0,5,3,12,0,12
SSC12137,3,33,72,50,49,207,5,216
SSC12138,0,0,3,4,0,12,0,12
SSC12139,0,13,22,4,6,52,0,55
SSC12140,3,23,33,22,15,97,3,98
SSC12141,243,1165,863,295,152,2709,124,2829
SSC12142,50,230,60,16,9,373,21,392
SSC12143,0,11,12,6,3,30,0,36
SSC12144,0,0,3,0,3,4,0,4
SSC12145,3,85,234,109,58,490,8,500
SSC12146,5,26,24,6,0,66,0,66
SSC12147,0,0,0,0,0,0,0,0
SSC12148,0,5,9,3,0,11,0,11
SSC12149,86,717,1348,535,282,2960,70,3028
SSC12150,32,382,497,153,69,1131,23,1149
SSC12151,0,4,11,14,5,36,0,36
SSC12152,0,0,0,0,0,5,0,6
SSC12153,3,78,90,32,14,210,4,214
SSC12154,126,1125,1076,269,114,2723,106,2829
SSC12155,0,8,31,9,14,56,0,56
SSC12156,1623,2084,1109,261,114,5195,223,5412
SSC12157,0,0,0,0,0,3,0,3
SSC12158,424,1455,1435,486,220,4018,118,4140
SSC12159,0,0,4,3,3,11,0,11
SSC12160,0,6,21,3,3,27,0,32
SSC12161,0,12,27,9,5,65,0,62
SSC12162,0,0,0,0,0,3,0,3
SSC12163,454,1533,910,260,124,3275,139,3416
SSC12164,0,39,154,63,43,315,13,325
SSC12165,4,57,43,10,3,113,11,120
SSC12166,0,3,11,3,0,21,0,21
SSC12167,0,0,0,0,0,0,0,0
SSC12168,0,4,0,0,0,7,0,7
SSC12169,0,11,4,0,0,15,0,15
SSC12170,0,7,7,4,5,13,0,13
SSC12171,0,15,64,53,50,183,4,191
SSC12172,252,1242,1274,338,161,3259,118,3379
SSC12173,571,904,299,35,18,1830,65,1890
SSC12174,7,37,63,23,19,151,3,154
SSC12175,0,0,0,0,0,0,0,0
SSC12176,0,3,6,4,0,15,0,15
SSC12177,0,3,7,4,0,15,0,15
SSC12178,0,21,31,6,9,65,7,71
SSC12179,0,7,8,0,0,15,3,11
SSC12180,0,0,0,0,0,0,0,0
SSC12181,976,2681,1117,215,97,5078,192,5275
SSC12182,29,147,265,99,70,600,18,619
SSC12183,0,3,5,9,3,16,0,20
SSC12184,0,0,0,0,0,0,0,0
SSC12185,17,146,131,26,18,346,7,348
SSC12186,0,0,12,0,0,10,0,13
SSC12187,100,498,434,129,71,1232,49,1281
SSC12188,0,41,52,20,12,117,0,121
SSC12189,0,0,0,0,0,3,0,3
SSC12190,0,0,0,0,0,0,0,0
SSC12191,0,17,18,23,8,71,0,71
SSC12192,4,60,54,30,12,162,10,171
SSC12193,189,1124,1031,272,112,2722,119,2836
SSC12194,22,236,337,119,56,770,29,805
SSC12195,3,34,38,18,15,111,8,114
SSC12196,0,10,14,4,4,36,0,36
SSC12197,11,279,404,118,54,869,16,888
SSC12198,0,0,0,0,0,0,0,0
SSC12199,3,45,25,3,0,75,47,127
SSC12200,68,498,607,181,66,1423,40,1461
SSC12201,25,135,180,46,15,405,11,416
SSC12202,3,53,56,21,11,145,3,151
SSC12203,0,8,6,3,4,18,0,23
SSC12204,0,23,29,12,10,72,0,76
SSC12205,0,0,0,0,0,0,0,0
SSC12206,0,33,81,35,36,191,16,204
SSC12207,0,3,0,0,0,4,0,4
SSC12208,0,9,13,4,3,34,0,36
SSC12209,0,43,74,38,33,186,10,196
SSC12210,0,10,14,3,0,27,0,28
SSC12211,0,10,28,13,6,60,0,60
SSC12212,0,17,15,18,4,49,3,58
SSC12213,4,10,13,6,3,39,0,39
SSC12214,0,0,8,3,0,17,0,14
SSC12215,0,66,106,42,58,269,10,278
SSC12216,20,145,308,128,77,676,34,707
SSC12217,57,372,192,26,17,662,12,679
SSC12218,12,172,396,167,210,954,23,978
SSC12219,4,104,195,79,56,437,7,441
SSC12220,0,38,67,51,42,199,9,211
SSC12221,183,875,725,268,134,2185,113,2301
SSC12222,0,3,17,10,3,31,0,31
SSC12223,0,0,0,0,0,7,0,4
SSC12224,0,3,7,3,0,16,0,16
SSC12225,0,3,5,3,3,18,0,18
SSC12226,23,94,111,39,26,294,15,311
SSC12227,7,60,141,57,34,306,8,316
SSC12228,0,13,25,6,4,47,3,55
SSC12229,76,410,246,51,31,814,62,872
SSC12230,26,30,51,12,4,132,3,136
SSC12231,0,14,28,15,4,53,0,53
SSC12232,0,6,21,10,9,47,0,46
SSC12233,0,28,51,21,12,113,15,128
SSC12234,0,8,19,4,9,39,0,39
SSC12235,3,20,43,23,28,116,3,123
SSC12236,0,3,6,5,4,16,0,16
SSC12237,3,20,28,3,7,66,4,65
SSC12238,36,609,964,328,206,2140,47,2190
SSC12239,0,15,27,15,13,72,3,68
SSC12240,0,4,0,0,0,4,0,4
SSC12241,0,0,0,0,0,0,0,0
SSC12242,33,159,176,77,29,474,32,503
SSC12243,35,457,543,161,68,1267,52,1315
SSC12244,0,88,76,16,10,184,11,195
SSC12245,0,0,6,4,4,13,0,18
SSC12246,0,4,7,12,10,31,0,28
SSC12247,157,556,396,120,85,1313,136,1444
SSC12248,123,509,474,149,81,1332,59,1388
SSC12249,0,13,9,0,3,27,0,27
SSC12250,173,580,363,106,58,1278,91,1366
SSC12251,0,25,60,22,23,129,0,134
SSC12252,0,0,0,0,0,0,0,0
SSC12253,80,893,645,218,139,1979,99,2077
SSC12254,12,103,100,27,4,253,8,263
SSC12255,3,43,112,72,47,269,10,282
SSC12256,6,106,222,81,56,477,6,486
SSC12257,708,2442,1053,280,166,4648,254,4909
SSC12258,0,11,48,32,27,120,13,130
SSC12259,24,184,191,53,18,474,13,490
SSC12260,0,4,10,10,6,26,0,28
SSC12261,382,952,865,281,134,2613,145,2750
SSC12262,0,0,14,7,3,25,0,25
SSC12263,0,20,43,19,23,106,0,109
SSC12264,174,750,676,204,82,1893,60,1954
SSC12265,0,0,5,0,3,6,0,6
SSC12266,421,2116,1301,243,86,4169,97,4269
SSC12267,448,2399,1339,197,72,4459,111,4568
SSC12268,69,371,368,82,26,916,21,931
SSC12269,0,7,7,4,0,17,3,19
SSC12270,3,23,43,18,16,102,9,107
SSC12271,0,7,7,4,3,25,0,25
SSC12272,0,0,3,0,0,3,0,3
SSC12273,5,72,84,24,20,205,6,215
SSC12274,0,0,0,0,0,3,0,3
SSC12275,45,210,249,133,72,724,32,757
SSC12276,8,117,138,39,16,316,7,318
SSC12277,0,3,5,0,3,12,0,12
SSC12278,22,145,282,107,59,620,14,630
SSC12279,5,65,45,15,8,132,10,141
SSC12280,0,7,13,0,3,17,0,21
SSC12281,0,8,15,11,3,32,0,32
SSC12282,0,0,3,0,0,12,0,12
SSC12283,117,515,213,67,21,928,64,997
SSC12284,0,5,5,0,0,12,0,11
SSC12285,118,199,82,19,5,418,25,440
SSC12286,0,3,3,3,0,11,0,13
SSC12287,516,2116,1606,456,171,4859,240,5101
SSC12288,10,136,155,70,11,389,23,408
SSC12289,69,409,330,103,51,969,37,1002
SSC12290,0,12,18,5,7,49,0,48
SSC12291,0,6,21,10,11,49,3,52
SSC12292,0,0,0,0,0,0,0,0
SSC12293,170,965,1196,392,217,2945,161,3108
SSC12294,0,10,3,8,0,21,0,19
SSC12295,0,17,33,13,13,70,0,72
SSC12296,0,14,28,9,4,56,7,64
SSC12297,764,2661,1542,234,85,5283,144,5428
SSC12298,0,0,0,0,0,0,0,0
SSC12299,0,3,6,6,0,16,0,19
SSC12300,40,424,378,114,46,1005,48,1057
SSC12301,0,0,0,0,0,0,0,0
SSC12302,0,0,4,8,6,15,0,15
SSC12303,47,712,1047,316,118,2241,59,2295
SSC12304,16,194,391,130,77,802,15,820
SSC12305,46,274,372,165,164,1015,49,1063
SSC12306,0,0,5,0,7,7,0,7
SSC12307,247,572,404,109,67,1399,117,1513
SSC12308,318,1346,1114,355,166,3292,141,3437
SSC12309,180,887,511,123,50,1757,62,1818
SSC12310,0,3,8,3,0,14,3,17
SSC12311,0,3,4,3,0,11,0,11
SSC12312,0,8,19,11,8,45,0,47
SSC12313,236,620,281,41,16,1186,34,1217
SSC12314,0,9,31,6,3,49,0,54
SSC12315,39,400,239,39,4,713,14,724
SSC12316,683,2287,1770,531,236,5508,254,5766
SSC12317,0,0,0,0,0,0,0,0
SSC12318,0,18,55,29,19,121,3,125
SSC12319,0,13,47,13,17,91,0,93
SSC12320,105,420,256,88,43,911,83,994
SSC12321,0,71,109,35,16,228,9,235
SSC12322,3,66,194,88,53,410,11,415
SSC12323,8,38,28,0,4,82,3,79
SSC12324,0,4,3,0,3,7,0,7
SSC12325,374,1231,875,173,62,2717,105,2816
SSC12326,3,0,0,0,0,0,0,0
SSC12327,3,10,24,8,7,40,0,40
SSC12328,0,16,53,23,15,106,5,111
SSC12329,0,0,0,3,0,3,0,3
SSC12330,0,4,11,9,11,38,0,35
SSC12331,0,4,4,0,3,15,0,14
SSC12332,0,0,0,0,0,0,0,0
SSC12333,3,20,36,8,9,79,8,86
SSC12334,0,4,9,6,0,20,0,23
SSC12335,3,53,84,21,14,176,0,179
SSC12336,0,15,35,10,15,83,3,80
SSC12337,0,3,3,5,0,9,0,9
SSC12338,0,0,3,0,0,7,0,7
SSC12339,261,1186,1331,375,113,3263,75,3333
SSC12340,0,0,12,4,3,20,0,20
SSC12341,0,11,57,23,12,111,5,118
SSC12342,0,0,0,0,0,0,0,0
SSC12343,56,506,689,240,166,1656,27,1680
SSC12344,198,589,365,97,51,1297,69,1367
SSC12345,55,396,313,79,27,872,24,894
SSC12346,3,17,16,15,8,59,3,56
SSC12347,343,931,566,191,93,2121,137,2259
SSC12348,0,4,5,0,0,9,0,9
SSC12349,108,548,549,137,65,1409,162,1573
SSC12350,0,4,18,11,4,37,0,43
SSC12351,0,17,26,13,0,63,4,64
SSC12352,0,39,80,39,22,179,5,193
SSC12353,0,0,3,3,3,8,0,8
SSC12354,0,4,8,0,3,19,3,21
SSC12355,0,0,0,0,0,0,0,0
SSC12356,0,5,17,11,7,37,0,38
SSC12357,0,0,10,3,3,15,0,15
SSC12358,0,0,6,0,5,12,0,8
SSC12359,6,7,10,0,0,21,0,24
SSC12360,13,125,118,31,23,320,10,331
SSC12361,1436,3753,2018,526,239,7969,428,8398
SSC12362,11,153,337,128,61,692,9,699
SSC12363,6,63,116,100,114,395,21,419
SSC12364,0,19,11,6,13,42,0,47
SSC12365,0,72,146,35,17,281,3,283
SSC12366,0,4,10,0,0,14,0,14
SSC12367,0,29,63,17,19,129,3,130
SSC12368,4,57,100,56,43,257,12,267
SSC12369,24,159,140,46,36,403,23,423
SSC12370,0,4,7,4,0,15,0,14
SSC12371,51,389,613,167,110,1329,28,1356
SSC12372,30,70,18,3,3,120,11,135
SSC12373,0,15,22,13,4,54,0,54
SSC12374,0,3,4,5,10,20,3,20
SSC12375,15,163,334,215,290,1026,36,1062
SSC12376,10,181,248,63,32,526,9,540
SSC12377,0,17,22,8,4,41,3,49
SSC12378,282,1158,788,209,98,2537,150,2690
SSC12379,0,3,5,3,3,13,0,13
SSC12380,0,0,0,0,0,0,0,0
SSC12381,0,9,28,15,19,65,0,63
SSC12382,0,3,8,0,0,9,0,9
SSC12383,0,0,3,0,0,8,0,10
SSC12384,0,3,3,9,3,20,0,20
SSC12385,12,123,316,125,69,642,18,658
SSC12386,0,27,67,34,38,168,3,172
SSC12387,22,81,24,0,3,126,8,132
SSC12388,0,0,9,0,0,10,0,8
SSC12389,30,194,196,62,29,510,10,520
SSC12390,0,23,35,24,11,98,0,99
SSC12391,0,3,15,3,3,25,0,22
SSC12392,0,8,6,3,0,15,0,20
SSC12393,0,0,0,0,0,0,0,0
SSC12394,0,6,3,4,3,13,0,13
SSC12395,0,12,85,39,39,182,3,182
SSC12396,0,23,74,37,14,152,7,158
SSC12397,12,11,8,0,0,33,4,30
SSC12398,0,56,47,11,9,125,3,133
SSC12399,0,4,5,3,0,10,0,16
SSC12400,0,0,0,0,0,0,0,0
SSC12401,0,17,40,35,22,120,6,126
SSC12402,3,21,30,6,14,67,4,72
SSC12403,0,0,5,3,0,5,3,8
SSC12404,3,6,10,0,0,17,0,17
SSC12405,0,0,3,3,0,8,0,8
SSC12406,0,8,4,3,0,11,0,14
SSC12407,0,5,10,0,0,11,0,16
SSC12408,4,41,42,15,6,111,3,116
SSC12409,3,4,10,4,0,22,3,23
SSC12410,3,9,16,3,4,30,0,30
SSC12411,0,0,0,0,0,3,0,3
SSC12412,0,29,70,38,31,171,6,178
SSC12413,0,7,19,5,5,38,3,39
SSC12414,0,3,13,6,5,27,0,27
SSC12415,0,3,19,4,3,29,0,29
SSC12416,0,6,10,0,4,18,3,21
SSC12417,0,0,0,0,0,0,0,0
SSC12418,0,16,41,21,19,96,3,100
SSC12419,7,65,170,104,114,460,12,470
SSC12420,3,27,21,9,6,68,3,71
SSC12421,54,399,843,319,196,1814,36,1855
SSC12422,302,960,873,294,157,2577,157,2736
SSC12423,0,6,30,12,10,58,0,57
SSC12424,0,10,13,8,0,38,3,42
SSC12425,0,0,3,0,3,11,0,11
SSC12426,7,32,49,29,22,127,7,140
SSC12427,0,13,33,13,10,71,5,75
SSC12428,0,0,0,0,0,4,0,4
SSC12429,0,0,6,0,0,6,0,6
SSC12430,92,412,307,87,38,939,44,983
SSC12431,88,510,295,82,31,1009,56,1066
SSC12432,5,118,203,83,32,440,7,452
SSC12433,471,1873,1312,353,184,4203,197,4393
SSC12434,16,243,554,182,89,1082,16,1100
SSC12435,14,57,160,99,43,367,10,377
SSC12436,0,0,0,0,0,0,0,0
SSC12437,705,1765,449,46,10,2979,69,3044
SSC12438,0,0,0,0,0,0,0,0
SSC12439,0,0,0,0,0,3,0,3
SSC12440,0,3,7,0,0,5,3,8
SSC12441,3,33,41,7,3,87,0,90
SSC12442,0,0,0,4,3,7,0,12
SSC12443,3,51,99,25,14,192,0,193
SSC12444,0,10,19,9,10,47,5,52
SSC12445,3,61,78,21,11,182,16,196
SSC12446,0,10,13,6,3,32,0,33
SSC12447,0,0,3,3,0,16,0,16
SSC12448,0,0,27,9,7,49,0,49
SSC12449,91,304,210,68,21,690,35,719
SSC12450,0,3,4,0,0,7,0,10
SSC12451,0,10,20,5,6,40,0,43
SSC12452,0,27,49,11,3,95,3,100
SSC12453,206,392,408,144,90,1246,61,1306
SSC12454,0,0,0,0,3,7,0,7
SSC12455,14,132,130,43,21,341,16,352
SSC12456,0,3,4,6,3,15,0,15
SSC12457,4,30,21,8,3,65,0,67
SSC12458,0,0,0,0,0,5,0,5
SSC12459,0,3,7,3,9,26,0,26
SSC12460,5,54,51,18,7,139,3,147
SSC12461,22,248,311,97,35,711,23,735
