SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC13369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,15
SSC13370,3,0,0,0,0,3,5,3,10,21,0,0,0,0,0,3,3,3,0,7,5,3,6,12,16,6,10,3,10,67,85,166,180,381,542,363,276,110,66,2166
SSC13371,7,6,13,30,79,156,162,162,68,690,0,0,19,15,38,68,48,56,24,273,40,59,123,81,148,147,135,113,45,888,337,832,1928,1446,1599,1586,1053,729,256,9763
SSC13372,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,0,0,0,0,22
SSC13373,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,8,21,11,3,0,54
SSC13374,0,0,0,0,3,8,10,8,4,37,0,0,0,0,0,0,0,0,0,0,3,3,19,24,40,31,33,8,3,169,44,65,152,228,300,261,285,83,23,1444
SSC13375,0,0,0,0,0,3,3,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,3,3,0,21,23,40,69,101,148,168,87,44,6,692
SSC13376,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,12,11,14,9,8,0,56
SSC13377,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,11,3,7,16,22,38,30,34,11,0,156
SSC13378,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,6,11,6,0,33,9,12,23,26,44,59,28,15,3,218
SSC13379,0,6,45,22,52,94,152,139,68,585,0,4,20,5,20,32,35,45,15,179,30,110,306,142,131,121,85,88,78,1090,340,1483,4580,2212,1554,1318,863,526,258,13122
SSC13380,0,0,0,0,4,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,12,3,0,32,3,10,8,19,40,34,32,14,0,157
SSC13381,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,3,11,14,15,8,6,0,63
SSC13382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,0,0,21
SSC13383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,12,3,3,7,6,3,42
SSC13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7
SSC13385,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,10,0,0,0,9,13,17,13,12,0,63
SSC13386,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,3,0,0,12,0,3,3,0,10,10,9,3,0,38
SSC13387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,3,8,9,0,0,44
SSC13388,0,0,0,0,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,16,4,21,13,37,42,33,26,16,7,200
SSC13389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,0,0,22
SSC13390,0,0,0,0,0,4,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,7,0,0,27,5,13,14,26,40,60,41,16,3,220
SSC13391,0,0,0,0,0,3,20,9,14,52,0,0,0,0,0,5,4,4,0,14,0,0,3,0,4,3,0,10,6,33,36,64,114,211,223,159,123,85,38,1038
SSC13392,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,5,0,12,0,6,23,11,29,31,20,6,4,129
SSC13393,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,3,0,4,9,6,11,17,3,0,55
SSC13394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13395,0,3,16,31,67,131,168,132,147,684,3,0,12,14,21,33,36,34,21,171,34,55,119,123,89,120,96,55,25,710,464,1091,2156,2050,1806,1654,1041,492,374,11128
SSC13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
SSC13397,0,3,8,6,13,20,24,14,7,97,0,0,3,7,3,5,0,7,0,24,18,8,86,55,28,14,9,17,3,246,128,340,1489,1066,463,316,225,163,31,4213
SSC13398,0,0,0,5,3,9,10,23,26,82,0,0,0,0,0,3,0,6,0,11,32,43,150,117,93,67,88,69,63,721,152,492,1586,1692,1243,933,945,527,309,7885
SSC13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,4,3,7,11,13,9,7,8,0,55
SSC13400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,25
SSC13401,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,12,4,5,3,3,0,32,8,13,23,52,70,99,49,15,3,334
SSC13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,3,0,25
SSC13403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,4,3,9,9,0,3,0,31
SSC13404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,7,0,0,29
SSC13405,5,4,10,9,21,55,133,145,65,456,0,6,8,7,17,23,40,62,16,166,31,90,268,91,68,53,60,37,14,714,315,1080,2439,1450,1158,831,658,423,147,8494
SSC13406,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,8,11,9,15,3,0,58
SSC13407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,0,0,18,9,4,8,13,41,50,47,14,6,183
SSC13408,0,0,11,4,12,19,7,8,3,61,0,6,10,3,9,5,3,11,3,47,9,38,136,89,48,28,23,7,3,383,74,331,1323,673,313,212,115,42,18,3103
SSC13409,0,0,13,18,65,125,185,157,61,621,0,0,9,8,18,36,67,59,22,229,31,46,87,97,119,95,84,62,22,644,314,753,1554,1593,1563,1161,878,562,226,8614
SSC13410,4,3,13,20,44,75,60,41,6,259,0,0,4,5,11,27,12,16,0,77,26,33,76,76,60,55,71,29,7,431,293,581,1104,1050,1003,934,518,195,30,5705
SSC13411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,18
SSC13412,4,0,3,0,3,16,16,18,11,70,0,3,0,3,7,3,3,6,3,30,19,19,59,64,57,39,49,42,68,418,264,563,1057,1428,1492,1092,859,430,232,7422
SSC13413,0,0,0,0,0,0,5,4,3,8,0,0,0,0,0,0,0,4,3,10,0,0,7,4,4,3,3,3,7,32,32,88,84,214,286,213,134,84,36,1164
SSC13414,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,4,0,0,16,9,8,26,19,38,41,32,9,3,194
SSC13415,0,0,0,0,0,3,6,8,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,3,0,0,20,8,11,22,20,33,26,25,13,0,164
SSC13416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,7,7,7,15,15,17,3,0,66
SSC13417,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,3,0,6,4,13,12,7,0,48
SSC13418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,7,10,10,19,10,4,3,0,69
SSC13420,0,0,10,4,16,39,59,35,12,176,0,0,0,3,3,3,9,12,7,33,11,15,26,32,9,31,43,10,5,186,73,160,258,315,271,271,264,109,34,1750
SSC13421,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,4,5,3,6,7,5,0,31
SSC13422,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,8,21,20,30,27,12,4,3,119
SSC13423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,4,4,0,8,0,3,0,21
SSC13424,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,3,0,8,23,7,19,11,0,0,81
SSC13425,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,8,17,31,24,16,7,0,119
SSC13426,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,6,6,0,0,15
SSC13427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,3,3,9,24,39,34,31,17,4,161
SSC13428,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,7,10,23,17,39,31,30,3,3,162
SSC13429,0,0,0,3,16,25,38,31,16,126,0,0,0,0,0,3,3,6,0,18,9,6,35,47,40,27,33,10,4,221,273,469,817,1419,1245,667,390,167,37,5480
SSC13430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,17,12,3,3,0,50
SSC13431,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,4,8,5,0,23,6,17,24,19,26,24,19,7,0,148
SSC13432,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,3,11,5,7,25,9,3,3,61
SSC13433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,7,3,7,7,0,0,0,0,0,26
SSC13434,0,0,0,0,4,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,6,3,3,9,21,13,5,3,0,58,29,57,64,134,212,141,61,17,3,708
SSC13435,0,0,0,3,10,11,27,18,13,82,0,0,5,0,3,3,3,7,4,28,21,33,170,171,100,101,72,23,12,701,93,378,1580,1854,1282,980,640,184,48,7049
SSC13436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,8,13,8,8,3,0,48
SSC13437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,3,0,0,3,12,3,0,0,24
SSC13438,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,10,10,17,10,0,0,62
SSC13439,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,7,10,4,6,3,27
SSC13440,0,0,5,0,0,0,5,5,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,3,4,0,24,14,17,37,58,59,93,63,25,3,369
SSC13441,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,16,3,3,3,25,23,16,18,5,10,110
SSC13442,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,3,0,19
SSC13443,0,3,10,12,14,45,41,16,8,157,0,0,7,3,4,0,3,4,0,20,10,13,25,22,27,43,51,28,4,229,185,343,760,761,623,792,638,138,37,4283
SSC13444,0,0,3,0,0,0,3,3,10,25,0,0,0,0,0,0,0,0,0,7,3,24,122,71,54,47,19,21,28,383,17,135,823,495,281,271,179,102,92,2402
SSC13445,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,20,0,7,3,11,15,22,19,3,8,89
SSC13446,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,19,3,12,20,32,24,46,18,23,3,177
SSC13447,0,0,5,0,8,26,71,101,50,257,0,0,3,0,0,3,5,17,12,44,3,8,28,64,35,45,38,26,19,263,98,251,517,800,735,611,413,291,171,3883
SSC13448,0,0,0,0,4,12,16,17,11,64,0,0,0,0,0,0,0,0,0,4,4,0,3,3,4,10,12,15,3,57,36,78,179,206,196,184,150,85,30,1153
SSC13449,4,8,20,20,39,100,134,99,52,469,0,0,7,8,6,3,5,0,4,31,38,38,103,94,114,80,118,111,73,756,357,876,1831,1505,1304,1143,1043,521,231,8809
SSC13450,0,0,0,0,0,0,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,5,14,14,10,17,12,9,3,90
SSC13451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8
SSC13452,0,0,0,0,0,3,5,3,3,14,0,0,0,0,0,0,0,0,0,0,7,0,0,10,9,9,9,0,0,40,7,5,11,27,34,28,35,8,3,166
SSC13453,0,0,9,5,27,39,46,47,28,192,0,3,5,0,19,16,15,3,6,63,19,14,62,42,38,39,45,17,19,298,187,391,914,989,1013,757,468,262,114,5094
SSC13454,0,7,18,17,49,131,220,245,148,831,0,9,16,23,27,40,38,54,30,241,57,121,301,202,185,156,138,158,154,1474,594,1907,5047,4024,3300,2569,1842,1263,709,21260
SSC13455,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,5,0,4,0,28,9,8,15,23,37,56,31,15,3,194
SSC13456,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,6,3,7,0,23
SSC13457,0,0,3,0,3,13,19,10,7,56,0,0,0,0,0,0,3,0,0,4,3,3,9,5,14,5,31,17,4,84,13,28,88,86,144,136,169,70,25,750
SSC13458,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,11,6,20,6,8,3,0,69,17,26,39,30,64,36,29,9,0,250
SSC13459,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,3,0,0,30,7,12,24,49,52,41,29,12,3,234
SSC13460,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,4,7,0,5,11,14,10,5,0,56
SSC13461,0,0,10,27,35,54,45,26,11,210,0,3,10,10,22,21,16,10,3,92,17,13,36,34,39,47,29,26,12,244,126,215,387,342,391,359,197,176,39,2227
SSC13462,0,0,0,0,0,7,4,3,3,15,0,0,9,0,0,0,0,0,0,9,0,0,0,4,4,10,15,3,0,34,18,24,106,105,112,177,152,46,21,744
SSC13463,0,0,0,0,8,22,49,50,43,181,0,0,0,0,0,0,8,10,4,23,11,11,33,30,42,55,54,106,44,395,122,175,347,455,559,636,742,620,246,3906
SSC13464,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,13,4,3,4,0,14,11,3,15,0,49
SSC13465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,10,20,16,9,6,0,73
SSC13466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,4,3,0,0,8
SSC13467,0,0,0,0,3,3,6,7,3,33,0,0,0,0,0,0,0,0,0,3,3,3,7,8,9,15,23,18,7,95,35,59,92,157,180,147,141,55,18,883
SSC13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13469,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,6,8,0,28,15,32,42,31,58,69,28,22,8,308
SSC13470,3,5,9,6,14,50,51,29,12,184,0,0,0,0,0,4,4,0,0,11,15,13,23,25,38,30,46,23,12,229,185,318,514,513,580,531,353,172,52,3227
SSC13471,0,0,0,0,3,3,9,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,3,3,10,7,10,3,0,38,15,23,52,56,82,105,82,23,3,447
SSC13472,3,0,8,15,39,80,132,111,30,420,0,0,4,0,0,0,4,6,0,22,26,26,41,38,66,81,115,125,29,545,196,293,618,733,848,1082,1175,672,156,5783
SSC13473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13474,0,0,0,0,0,0,0,5,3,13,0,0,0,0,0,0,3,0,0,10,0,3,0,4,0,5,18,35,71,139,0,20,22,27,16,20,31,48,82,270
SSC13475,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,5,6,7,26,11,3,0,66
SSC13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8
SSC13477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,11
SSC13478,0,0,0,0,0,5,24,28,8,61,0,0,0,0,0,0,3,3,0,9,0,3,8,6,7,10,13,8,0,49,34,53,107,158,193,173,143,106,27,986
SSC13479,0,0,4,3,7,14,11,12,4,53,0,0,0,0,0,0,0,0,0,4,5,11,14,22,28,26,18,13,0,135,51,119,294,268,284,386,204,78,20,1701
SSC13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,4,3,4,6,0,24
SSC13481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,3,4,0,0,21
SSC13482,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,4,0,3,0,3,8,3,3,0,23
SSC13483,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,8,9,8,22,15,12,3,75
SSC13484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,20
SSC13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,4,10,3,3,0,25
SSC13486,0,0,0,0,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,0,0,0,23,0,5,20,26,22,23,9,7,0,122
SSC13487,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,3,7,4,0,3,0,0,23,14,42,62,84,109,69,56,13,3,457
SSC13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC13489,0,0,4,10,27,74,157,157,91,512,0,0,0,3,8,12,30,34,23,104,38,15,102,103,84,99,109,93,65,701,239,455,1116,1405,1478,1313,1123,727,395,8245
SSC13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,5,10,0,0,37
SSC13491,0,0,3,0,0,10,11,5,6,44,0,0,0,3,3,3,0,0,0,8,7,5,16,12,24,30,25,10,3,129,33,71,203,244,320,375,257,92,33,1622
SSC13492,0,0,3,3,0,10,20,10,6,48,0,0,0,0,0,0,0,0,0,0,11,7,18,22,28,25,37,25,10,192,104,202,430,494,538,521,426,192,69,2969
SSC13493,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,7,0,3,5,10,0,0,31
SSC13494,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,4,14,0,0,10,11,17,16,19,3,3,72
SSC13495,0,0,0,0,0,5,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,0,0,18,8,22,26,59,85,49,49,15,0,317
SSC13496,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,15,6,3,10,12,10,22,13,3,0,79
SSC13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9
SSC13498,0,0,4,7,15,24,35,31,26,132,0,0,0,0,0,0,7,0,0,6,10,11,22,18,37,39,29,34,19,210,96,151,338,448,474,597,501,266,95,2963
SSC13499,0,0,0,3,0,3,5,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,10,3,0,0,42,21,33,49,70,97,80,46,18,4,411
SSC13500,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,4,17,33,49,51,38,26,9,3,226
SSC13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC13502,0,0,8,5,10,43,46,29,16,161,0,0,4,9,3,8,3,6,0,29,12,20,43,48,30,26,22,11,3,210,158,311,926,827,580,417,244,103,30,3607
SSC13503,0,0,5,16,20,52,78,63,26,256,0,0,0,3,0,0,3,4,0,13,16,19,58,62,62,72,69,68,61,491,127,262,743,687,702,660,505,358,181,4241
SSC13504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,15,0,0,10,3,3,6,3,0,3,26
SSC13505,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,6,3,3,0,31,11,20,30,74,125,92,54,19,0,427
SSC13506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,6,4,5,3,0,0,19
SSC13507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,7,9,9,6,0,0,31
SSC13508,0,0,0,0,0,5,8,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,11,11,11,3,51,14,36,67,101,104,175,154,57,13,722
SSC13509,0,0,3,0,0,4,12,18,18,53,0,0,0,7,0,0,0,3,0,10,16,9,18,58,32,33,25,30,14,233,162,377,450,1121,1187,801,518,263,138,5013
SSC13510,0,0,0,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,7,3,9,0,39,38,60,77,125,196,134,86,23,0,736
SSC13511,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,7,11,39,43,46,31,21,3,0,211
SSC13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,11,0,0,0,7,3,12,11,3,3,37
SSC13513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,6,7,4,4,10,10,3,0,52
SSC13514,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,7,5,19,24,22,23,16,11,0,133
SSC13515,0,0,0,3,3,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,4,6,7,11,6,3,0,41,12,23,36,33,72,89,58,21,3,337
SSC13516,0,7,14,48,54,72,59,49,37,336,0,7,13,20,34,36,39,34,7,186,31,25,37,46,56,31,34,24,12,298,212,430,733,704,812,599,395,207,131,4230
SSC13517,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,5,0,3,3,0,0,28,9,18,43,32,24,28,15,8,7,171
SSC13518,4,8,31,41,93,145,212,188,74,790,0,5,17,16,27,27,30,44,12,176,57,79,167,135,150,149,157,128,83,1104,533,1213,2946,2871,2414,2141,1667,835,297,14924
SSC13519,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,7,3,3,5,9,15,9,0,3,3,56
SSC13520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,0,0,15
SSC13521,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,10,3,7,17,13,12,3,3,61
SSC13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,14,16,4,0,43
