SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC14072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,9,0,0,0,10,3,0,0,0,3,0,0,0,3,6,3,0,3,0,7,0,3,0,0,6,3,3,0,0,6,5,11,0,0,11,3,4,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,6,3,65
SSC14073,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,11,3,3,0,12,3,0,3,0,9,8,0,0,0,6,3,0,0,0,6,5,3,0,0,12,3,0,0,0,8,8,3,0,0,12,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,50,27,12,0,90
SSC14074,8,14,7,0,34,7,0,4,0,14,8,14,30,0,44,3,10,17,0,32,36,25,36,0,101,3,30,37,3,75,59,44,37,8,149,22,61,36,0,124,28,65,37,0,129,13,60,27,7,107,9,47,15,4,77,9,38,14,0,60,21,57,14,3,93,4,23,3,0,32,0,9,7,0,19,0,16,0,0,21,3,21,3,0,25,18,60,36,0,121,8,17,5,0,28,267,618,369,36,1290
SSC14075,5,0,0,0,5,6,0,0,0,6,0,0,6,0,6,0,0,0,0,4,23,0,0,0,21,7,0,13,0,19,71,6,16,0,97,49,10,12,0,69,46,27,13,3,92,53,21,3,0,78,31,18,3,0,59,25,17,5,0,54,44,52,4,0,106,29,30,5,0,60,21,30,0,0,50,15,12,0,0,28,24,34,4,0,60,49,50,19,0,111,13,7,0,0,18,525,310,108,10,950
SSC14076,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,9,0,0,5,0,8,11,0,3,0,12,7,3,0,0,13,15,9,0,0,22,13,11,3,3,29,3,9,3,0,18,0,17,0,0,19,8,14,4,0,30,7,10,0,0,19,4,8,0,0,11,3,10,0,0,9,7,19,0,0,27,8,12,4,0,21,0,0,0,0,3,96,128,29,4,262
SSC14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,14
SSC14079,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,9,4,0,0,14,3,4,0,0,9,11,4,5,0,18,3,9,4,0,18,4,14,0,0,18,5,15,0,0,24,19,37,0,0,59,17,38,3,0,61,18,30,0,0,44,6,38,0,0,42,17,79,0,0,93,9,36,3,0,52,3,0,0,0,7,138,310,22,4,472
SSC14080,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,3,0,5,0,11,4,3,20,0,32,23,3,14,0,41,13,13,18,0,50,11,25,7,0,43,20,30,6,0,64,16,33,17,0,65,11,47,8,0,60,25,70,12,3,115,20,58,3,0,85,4,30,0,0,41,4,20,0,0,21,4,19,0,0,28,12,28,7,0,49,5,7,0,0,13,199,398,139,5,738
SSC14081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,3,3,0,0,3,5,0,0,0,7,4,3,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,8,8,0,43
SSC14083,8,4,0,0,11,3,3,0,0,5,0,0,3,0,5,3,0,9,0,16,32,5,19,3,58,17,8,26,0,43,72,7,37,7,119,55,14,28,5,107,64,26,27,11,122,66,35,24,9,130,44,46,11,0,104,58,35,17,5,109,97,78,17,3,195,62,70,0,3,128,35,38,4,0,74,25,25,3,0,48,45,39,4,0,91,64,48,23,0,141,14,8,5,0,27,758,487,250,45,1536
SSC14084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,6,0,0,10,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,7,0,0,6,3,3,0,0,3,3,0,0,0,3,0,4,0,0,4,4,8,0,0,12,6,4,0,0,14,0,0,0,0,0,25,29,4,0,62
SSC14085,33,8,23,5,68,15,6,9,3,30,9,3,12,0,23,3,3,10,0,9,25,3,7,3,41,23,11,22,0,60,80,13,23,0,110,62,30,32,0,129,103,51,42,8,205,102,60,39,4,203,72,60,30,4,160,78,84,26,3,192,135,218,44,10,406,123,198,38,11,368,98,165,11,0,279,85,234,27,0,346,287,1067,29,6,1392,106,358,52,0,517,18,19,9,0,46,1453,2594,483,57,4586
SSC14086,29,4,11,0,50,9,0,6,0,16,3,3,8,0,11,0,3,3,0,9,21,7,10,0,43,4,14,14,0,29,34,15,13,0,66,31,25,21,0,75,44,36,23,5,113,38,55,25,0,123,34,54,21,0,112,33,71,3,0,116,82,159,21,7,270,56,84,9,0,153,49,60,7,3,122,22,64,3,0,97,33,97,3,0,138,36,63,18,0,114,11,3,3,0,22,590,833,215,32,1671
SSC14087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,14,10,3,0,28
SSC14088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,5,0,3,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,3,0,0,4,0,0,0,0,0,19,17,7,0,38
SSC14089,19,6,4,0,27,3,3,3,0,12,3,3,11,0,23,3,4,5,0,16,30,8,17,0,55,6,18,16,3,48,74,40,20,0,138,22,37,23,0,88,30,46,25,0,105,27,54,17,4,101,14,63,15,0,92,10,51,18,0,89,31,84,20,3,137,17,68,3,0,91,5,39,7,0,51,3,26,4,0,35,9,51,6,0,63,13,76,31,0,116,10,4,3,0,20,340,682,262,17,1299
SSC14090,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,10,0,4,0,12,5,3,0,0,10,5,3,0,0,7,3,3,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,8,5,0,0,13,5,0,0,0,5,50,28,11,3,89
SSC14091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,0,21
SSC14092,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,5,0,0,5,5,3,0,0,10,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,23,14,4,0,42
SSC14093,9,0,0,0,12,3,0,0,0,9,4,0,4,0,10,0,0,3,0,3,21,0,5,0,26,12,3,9,0,25,47,7,11,3,67,26,13,12,0,57,28,23,9,0,69,32,24,4,0,56,12,23,10,0,48,33,20,3,0,56,27,31,0,0,68,10,17,0,0,32,11,10,0,0,25,6,10,0,0,17,19,15,3,0,34,12,45,11,0,68,11,3,3,0,21,330,262,84,3,678
SSC14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,6,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,16
SSC14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
SSC14096,6,0,0,0,6,0,0,3,0,3,0,0,14,0,17,3,0,14,0,16,12,7,15,4,36,9,0,9,0,18,18,13,13,3,40,15,5,15,3,36,12,12,10,0,37,11,13,4,0,32,11,18,7,0,30,10,3,7,0,16,15,19,4,0,47,15,16,0,0,29,3,3,3,0,13,3,6,0,0,10,9,11,0,0,14,13,27,16,3,57,11,3,16,0,33,169,154,151,21,493
SSC14097,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,0,0,10,3,3,5,0,5,18,0,3,0,19,3,7,3,0,9,14,10,8,0,33,12,14,0,0,22,8,11,3,0,14,8,6,0,0,16,9,15,0,0,24,0,3,0,0,12,4,0,0,0,4,3,0,0,0,3,4,3,0,0,6,11,7,7,0,22,4,0,0,0,5,103,82,34,0,215
SSC14098,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,9,3,0,0,14,4,3,0,0,9,12,4,3,0,19,8,0,3,3,10,3,0,0,0,5,0,3,0,0,3,0,7,0,0,10,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,15,3,0,0,0,5,52,40,14,4,106
SSC14099,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,3,0,8,3,0,3,0,5,7,0,7,0,13,7,0,3,0,15,14,3,4,0,18,12,3,0,0,22,3,4,7,0,9,9,15,0,0,22,9,16,3,0,25,10,10,0,0,19,3,9,0,0,11,4,3,0,0,4,4,3,0,0,10,6,19,3,0,27,0,0,0,0,3,97,84,32,3,218
SSC14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14101,5,0,3,0,9,0,0,0,0,0,3,4,0,0,3,3,0,3,0,5,7,0,3,0,7,3,4,0,0,12,12,0,3,0,16,16,0,4,0,21,5,7,4,0,17,12,18,9,3,39,10,14,4,0,35,10,15,0,0,30,18,28,7,0,53,15,20,0,0,31,8,27,5,0,33,3,19,0,0,19,5,35,3,0,44,11,25,3,0,39,0,3,0,0,3,153,213,56,10,426
SSC14102,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,7,0,0,0,6,23,0,3,0,27,15,0,3,0,15,22,3,3,0,26,8,3,0,0,14,3,3,0,0,8,0,6,0,0,5,8,3,0,0,12,3,3,0,0,5,3,0,0,0,3,0,0,0,0,0,0,4,0,0,3,10,3,0,0,8,4,0,0,0,4,113,32,12,0,157
SSC14103,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,8,0,0,0,14,10,3,0,0,11,13,8,3,0,21,6,7,0,0,9,3,8,0,0,11,3,0,0,0,4,9,10,0,0,16,4,10,0,0,11,0,4,0,0,5,0,0,0,0,0,0,7,0,0,6,8,10,0,0,18,0,0,0,0,0,72,58,12,0,141
SSC14104,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,3,0,0,0,7,9,0,0,0,11,4,0,0,0,10,6,3,3,0,14,7,14,3,0,20,3,18,3,0,23,4,10,0,0,18,14,29,4,0,50,3,23,0,0,26,4,21,0,0,18,3,13,0,0,14,5,20,0,0,22,3,25,0,0,30,0,0,0,0,0,82,166,27,3,278
SSC14105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,11,15,0,0,28
SSC14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,13,12,0,0,24
SSC14107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,13,10,4,0,27
SSC14108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,12
SSC14109,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,8,0,0,3,0,7,3,3,3,0,10,7,3,0,0,10,3,3,0,0,6,0,3,0,0,7,7,11,0,0,18,4,5,0,0,9,0,4,0,0,4,0,0,0,0,3,4,0,0,0,4,0,4,0,0,11,0,0,0,0,3,32,39,21,0,95
SSC14110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SSC14111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,8,6,0,0,0,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,4,0,0,0,0,0,0,4,0,0,5,0,4,0,0,4,3,8,0,0,10,0,0,0,0,0,25,23,7,0,56
SSC14112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,3,3,0,0,5,9,7,3,0,13,3,3,3,0,8,3,7,0,0,7,6,7,0,0,11,5,3,0,0,13,5,11,3,0,25,3,7,0,0,6,3,9,0,0,14,6,34,0,0,41,5,14,3,0,21,0,3,0,0,4,69,106,19,0,186
SSC14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,10,0,0,0,0,0,3,5,0,0,9,0,3,0,0,10,0,3,0,0,5,3,3,0,0,3,4,0,0,0,7,4,3,0,0,3,3,3,0,0,5,0,3,0,0,4,3,0,0,0,3,4,3,3,0,10,0,0,0,0,0,34,29,11,3,83
SSC14114,3,0,0,0,6,5,0,0,0,6,6,0,6,0,11,3,0,6,0,10,16,0,5,0,27,5,6,11,0,18,26,0,16,0,48,12,10,12,3,39,16,9,10,0,34,10,11,6,0,27,10,19,4,0,34,14,15,3,0,31,18,36,3,0,62,14,18,3,0,38,3,11,0,0,15,0,8,0,0,8,5,20,0,0,27,9,28,7,0,47,3,3,6,0,16,182,203,101,6,498
SSC14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,16
SSC14116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14118,12,6,6,0,26,7,5,4,0,13,8,5,16,3,35,4,0,33,0,37,52,13,50,8,112,42,8,75,0,123,227,26,92,6,352,119,49,92,11,268,136,97,79,4,313,103,118,62,11,295,67,105,57,6,230,68,108,26,0,204,162,181,32,9,381,68,160,19,0,254,53,86,5,3,141,13,52,8,3,74,26,79,4,0,108,70,129,44,3,253,19,21,12,0,52,1251,1246,696,66,3266
SSC14119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,11
SSC14120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,21,5,3,0,25
SSC14121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,5,12,4,0,16
SSC14122,5,0,3,0,15,4,0,0,0,3,5,0,0,0,3,3,0,4,0,9,19,5,10,0,34,13,0,19,0,32,65,7,17,3,90,31,6,30,0,71,59,25,27,3,110,70,32,13,3,118,29,43,20,0,90,40,65,18,0,123,70,129,19,0,220,55,128,11,0,194,33,107,6,0,144,18,65,3,0,93,46,158,4,0,212,48,132,28,0,210,9,7,0,0,19,623,918,231,12,1784
SSC14123,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,0,0,0,3,3,0,0,0,7,7,0,0,0,5,0,0,0,0,0,14,0,0,0,15,5,0,0,0,9,15,3,7,0,26,14,8,0,0,19,26,25,3,0,48,15,23,0,0,38,18,27,0,0,43,16,29,3,0,52,28,92,4,0,130,12,37,3,0,59,4,0,0,0,4,183,253,28,0,470
SSC14124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10
SSC14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,10
SSC14126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,13,0,0,22
SSC14127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,6,9,0,0,0,9,3,4,0,0,9,7,0,0,0,9,0,0,0,0,8,0,3,0,0,8,5,10,0,0,14,9,5,0,0,8,3,9,0,0,9,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,8,0,0,7,0,0,0,0,0,47,40,6,0,97
SSC14128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,3,3,0,0,0,3,0,0,0,0,7,4,0,0,0,4,0,3,0,0,7,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,35,11,0,0,46
SSC14129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC14130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,13
