SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
105031101,9,13,16,29,27,26,52,16,36,48,20,43,64,33,54,89,5,0,5,0,5,5,0,0,0,22,49,63,31,62,92,61,78,142,490,493,979,578,611,1193,738,751,1490,2161,2456,4620,2369,2635,5006,2832,3203,6029
105031102,5,4,5,7,20,12,30,6,21,25,11,14,34,29,19,49,0,0,3,0,0,0,0,0,4,11,22,35,20,21,42,49,35,82,251,252,501,358,392,749,474,452,928,1162,1158,2325,1377,1431,2814,1658,1710,3369
105031103,10,3,0,3,11,4,16,7,17,26,3,19,17,7,11,11,0,0,0,0,0,0,0,0,0,16,19,32,3,15,25,15,18,30,207,176,386,292,269,563,295,259,555,807,808,1616,928,894,1829,988,942,1931
105031104,4,5,0,0,0,0,0,6,9,13,4,4,8,5,4,7,0,0,0,0,0,0,0,0,0,3,10,12,6,4,13,3,4,11,165,176,345,217,212,438,263,250,513,591,682,1276,616,636,1246,632,674,1313
105031105,7,3,3,4,9,6,12,5,19,24,0,8,11,4,5,7,0,0,0,0,6,6,0,0,0,12,21,31,4,9,13,12,10,20,206,247,454,365,362,724,445,437,876,937,1012,1951,1024,1041,2069,1089,1093,2188
105031106,0,10,8,11,0,7,7,6,23,27,3,9,14,3,14,17,0,0,0,0,0,0,0,0,0,8,21,30,8,15,25,4,22,30,736,355,1092,1087,600,1689,1184,480,1659,1601,1227,2824,1837,1409,3250,1964,1292,3252
106011107,5,7,8,9,15,12,28,15,24,35,3,22,25,24,33,52,0,0,0,0,0,0,0,0,0,17,19,36,13,28,38,38,44,82,257,259,515,365,352,718,246,261,510,1365,1354,2722,1521,1599,3123,1802,1987,3792
106011108,28,13,15,28,22,22,44,28,44,73,19,72,88,22,39,60,3,3,8,5,4,6,0,0,0,49,62,111,30,90,120,39,69,104,1305,803,2107,1540,829,2367,2066,634,2700,3348,2921,6275,3610,3139,6750,4380,3213,7592
106011109,5,3,3,7,15,9,21,14,11,26,4,22,28,9,20,29,0,0,0,0,0,0,0,0,0,16,17,29,9,29,35,24,30,51,208,216,431,480,468,948,290,210,497,1005,1067,2076,1251,1316,2571,1303,1281,2573
106011110,8,0,4,9,0,8,8,14,18,29,6,22,27,8,19,31,0,0,0,0,0,0,0,0,0,14,26,38,3,29,29,8,27,34,261,260,521,381,367,748,201,224,423,1132,1192,2320,1300,1335,2639,1181,1272,2453
106011111,20,6,16,25,15,18,35,22,42,62,6,44,56,46,50,96,0,0,3,3,0,3,0,0,0,22,64,88,23,62,80,65,66,130,483,509,989,611,693,1307,542,496,1040,2191,2326,4522,2463,2587,5059,2835,2992,5828
106011112,14,42,6,48,30,15,45,20,54,76,16,49,69,37,53,90,0,0,0,0,0,0,0,0,0,31,62,90,60,61,115,65,67,139,504,436,946,518,534,1053,583,367,948,2448,2467,4917,2345,2507,4848,2607,2470,5082
106011113,5,5,4,11,3,3,12,4,10,13,0,15,13,8,25,31,0,0,0,0,0,0,0,0,0,4,11,17,3,19,21,11,30,41,169,132,300,343,314,658,237,212,449,694,680,1367,835,865,1703,804,826,1634
106021114,3,4,8,8,15,11,27,3,11,14,7,17,30,18,28,42,0,0,0,0,0,0,0,0,0,3,17,22,13,26,35,38,37,71,177,171,350,278,255,532,178,177,353,683,688,1369,994,998,1995,1212,1372,2580
106021116,18,3,3,14,7,12,20,11,14,24,13,11,27,12,19,32,0,0,0,0,0,0,0,0,0,22,13,41,15,21,33,18,35,48,148,141,289,202,177,381,131,159,285,1056,1019,2075,1250,1191,2435,1340,1412,2758
106021614,20,10,22,28,20,25,47,16,47,61,24,47,67,26,57,81,0,0,0,4,0,5,0,0,0,24,55,84,37,73,109,42,85,128,485,447,936,538,553,1092,406,418,826,2618,2641,5258,2736,2841,5574,2608,2725,5333
106021615,11,13,18,33,16,14,32,7,28,34,21,54,73,35,52,82,0,0,0,0,0,0,0,0,0,11,35,46,31,71,101,52,68,121,358,336,691,410,442,852,384,380,762,1701,1910,3609,2302,2502,4806,2693,2814,5504
106021616,4,9,10,17,11,9,15,8,22,24,16,22,38,19,29,50,0,0,0,0,0,0,4,0,4,9,18,32,27,27,55,28,36,65,222,249,469,249,235,484,228,213,447,937,1005,1936,930,1009,1935,1134,1235,2369
106021617,11,4,0,8,12,8,15,16,24,41,16,29,48,16,15,29,0,0,0,0,0,0,5,0,5,19,32,52,20,38,59,25,22,50,238,245,485,249,274,520,213,185,399,1191,1249,2442,1281,1354,2634,1319,1397,2718
106021618,14,7,3,10,18,17,33,9,28,35,8,23,33,27,49,75,0,0,0,0,0,0,0,0,0,19,35,47,20,30,48,52,63,111,211,187,398,168,163,331,203,176,378,1346,1353,2701,1494,1561,3054,2332,2557,4890
106031119,0,0,4,3,3,3,8,7,17,22,5,12,22,3,6,16,0,0,0,0,0,0,0,0,0,4,17,27,8,16,27,5,14,19,194,183,375,248,286,530,186,189,373,889,803,1693,844,858,1701,781,820,1598
106031120,8,6,0,10,5,10,11,8,16,21,8,23,25,9,13,23,0,0,0,0,0,0,0,0,0,10,24,31,10,26,38,16,18,34,147,155,302,270,257,528,195,193,390,800,805,1610,889,876,1769,808,845,1656
106031121,17,9,10,19,9,16,23,16,63,78,21,49,73,14,31,52,0,0,4,4,0,5,0,0,0,26,74,97,34,64,94,28,47,75,908,912,1816,827,913,1738,559,651,1205,2592,2779,5366,2664,2849,5512,2396,2702,5098
106031122,21,11,21,34,14,11,21,20,43,60,16,39,58,14,33,52,0,3,4,0,0,0,6,7,11,25,52,83,28,58,91,36,47,83,475,488,963,540,580,1117,497,467,960,1989,2084,4070,2044,2157,4206,2147,2140,4293
106031123,9,5,6,5,6,0,8,4,15,20,5,13,17,5,8,10,0,0,0,0,0,0,0,0,0,8,23,26,7,17,23,8,5,15,109,103,206,157,143,298,126,103,233,828,910,1742,831,898,1729,848,861,1705
106031124,5,0,0,0,5,0,9,4,13,16,7,10,12,0,10,9,0,0,0,0,0,0,0,0,0,7,10,19,7,13,15,3,8,16,175,177,353,187,163,351,216,226,441,475,490,968,462,493,963,477,523,997
106031125,24,6,6,14,14,14,28,11,45,58,15,39,50,16,32,47,0,0,0,0,0,0,0,0,0,16,63,80,23,44,66,25,47,76,359,340,701,627,571,1203,366,305,673,1823,1978,3796,2106,2192,4300,2221,2269,4485
106041126,7,3,9,9,8,10,16,15,28,43,11,25,37,18,42,61,0,0,0,0,0,0,0,0,0,18,34,49,17,36,54,34,51,81,763,468,1232,670,414,1079,656,379,1035,2014,1762,3776,1969,1802,3766,2108,1896,4007
106041127,0,0,0,0,0,0,0,0,6,13,0,10,7,3,9,10,0,0,0,0,0,0,0,0,0,0,12,11,0,10,7,8,8,13,154,150,304,194,177,372,158,126,288,600,605,1199,657,607,1267,619,591,1202
106041128,0,0,3,3,4,5,5,0,18,22,0,15,18,7,10,17,0,0,0,0,0,0,0,0,0,0,21,21,0,20,18,11,12,23,158,175,335,243,239,485,191,166,356,795,857,1653,880,910,1788,886,860,1752
106041129,6,3,0,7,3,6,6,0,18,23,10,15,22,4,28,37,0,0,0,0,0,0,0,0,0,3,24,26,8,17,25,9,36,41,266,291,551,434,492,923,306,279,589,1049,1091,2146,1202,1399,2598,1102,1176,2281
107011131,33,22,23,42,21,26,47,19,53,75,30,77,108,38,51,88,0,0,5,0,0,0,5,0,5,42,69,109,51,100,147,56,78,134,658,750,1410,592,615,1206,478,484,968,3097,3250,6345,3049,3288,6337,3135,3350,6483
107011132,4,5,8,13,12,11,17,16,23,32,5,23,31,13,25,37,0,0,0,0,0,0,0,0,0,15,22,40,11,27,42,26,34,58,129,124,248,143,137,282,176,168,341,1200,1207,2404,1368,1387,2761,1901,1922,3830
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,5,3,0,5,0,0,0
107011134,14,9,20,23,15,6,28,8,33,43,14,38,47,18,30,48,0,0,0,0,0,0,0,0,0,14,44,57,21,53,77,31,41,77,345,367,710,434,520,953,256,331,587,2415,2422,4841,2335,2466,4794,2073,2252,4323
107011545,14,12,11,22,5,12,26,18,31,47,13,43,55,17,39,53,0,0,0,0,6,6,0,0,0,23,41,63,27,55,76,28,51,77,508,519,1032,465,470,939,409,377,782,1827,1923,3754,1992,1972,3965,2003,2050,4052
107011546,14,11,12,22,7,6,13,5,26,32,12,33,41,12,31,42,0,0,0,0,0,0,0,0,0,7,35,45,23,39,64,19,33,51,414,385,797,430,351,786,346,319,666,1321,1346,2667,1392,1354,2753,1297,1374,2675
107011547,0,0,4,9,0,0,0,7,10,19,6,6,18,0,5,9,0,0,3,0,0,0,0,0,0,4,12,21,10,12,20,11,11,19,172,159,338,170,167,335,119,147,266,529,517,1045,510,536,1046,480,533,1011
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,3,9,0,0,3,0,0,0
107031136,9,3,11,16,13,18,26,14,57,69,13,63,82,27,50,81,0,0,0,0,0,0,0,0,0,19,64,86,21,76,99,37,68,107,297,277,577,277,311,582,317,341,658,2159,2289,4447,2079,2338,4422,2760,2967,5728
107031137,8,0,4,11,5,5,9,11,14,27,13,23,34,7,22,31,0,0,0,0,0,0,0,0,0,15,26,33,18,30,45,10,25,38,182,197,380,249,340,587,168,173,338,977,1043,2022,957,1091,2051,836,959,1793
107031138,3,8,0,10,7,6,13,12,23,30,18,34,48,10,22,33,0,0,0,0,0,0,0,0,4,10,23,38,24,40,62,22,31,51,159,162,322,249,270,517,225,262,481,886,919,1804,1031,1044,2074,1090,1164,2255
107031139,8,7,5,7,5,5,4,5,24,26,6,12,18,12,0,19,0,0,0,0,0,0,3,0,4,11,28,37,10,20,27,16,9,22,138,113,243,126,115,246,122,111,232,872,856,1724,809,812,1622,864,884,1750
107031140,10,6,7,7,12,6,18,9,19,31,8,22,29,13,20,37,0,0,0,0,0,0,0,0,0,18,25,39,10,28,37,26,32,55,169,172,339,343,375,717,184,175,361,1071,1062,2130,1189,1231,2419,1065,1102,2168
107031141,10,6,9,18,14,15,28,14,36,44,21,45,68,24,35,53,0,0,0,0,0,0,0,0,0,20,33,51,27,59,85,32,53,88,289,311,601,419,455,876,440,323,766,2162,2217,4374,2651,2759,5412,2938,3019,5959
107031142,7,11,13,24,3,10,13,9,27,32,9,31,36,16,22,36,0,0,0,0,0,0,0,0,0,11,30,43,17,44,64,18,34,49,209,213,421,245,278,527,240,264,508,1259,1404,2657,1265,1405,2667,1337,1428,2761
107031143,25,27,16,40,14,23,34,22,47,61,27,54,82,33,38,64,0,4,4,0,3,3,0,0,0,29,65,96,53,81,128,53,56,108,768,756,1523,834,854,1684,671,708,1381,2812,2832,5648,2872,2980,5855,2760,2784,5538
107041144,32,16,19,34,27,26,45,33,41,73,31,58,93,33,49,83,0,4,4,0,0,0,0,0,0,41,60,103,53,79,128,59,69,128,552,616,1166,525,566,1089,491,531,1019,3160,3306,6469,3359,3461,6818,3267,3406,6669
107041145,25,11,20,31,16,13,27,21,46,67,16,54,75,29,43,66,0,0,3,0,0,0,0,0,0,29,66,92,33,76,105,39,57,95,413,442,852,396,464,865,367,387,760,2131,2249,4384,2076,2226,4306,2122,2376,4497
107041146,26,24,22,48,31,29,62,22,61,81,30,49,76,28,39,67,0,3,7,0,0,0,0,0,0,37,71,110,49,71,123,60,70,132,543,520,1065,430,452,877,462,530,991,3575,3283,6853,3852,3625,7479,4122,4126,8245
107041147,3,0,6,6,9,9,13,18,32,49,13,25,34,21,23,42,0,0,0,0,0,0,0,0,0,21,34,53,18,27,46,22,33,55,207,223,430,208,190,392,121,161,283,1386,1382,2760,1381,1329,2702,1338,1450,2793
107041148,11,3,5,12,11,4,20,17,37,52,10,31,47,13,35,42,0,0,0,0,0,0,0,0,0,21,42,67,12,40,55,24,35,62,260,280,547,271,282,554,187,185,371,1635,1777,3414,1710,1798,3507,1812,1835,3644
107041150,11,9,4,18,16,13,21,29,55,85,28,62,82,28,38,65,0,0,0,0,0,0,0,0,0,40,62,100,35,63,103,40,52,90,452,444,895,460,521,982,373,428,802,2762,2805,5570,2936,3116,6052,3113,3332,6443
107041548,37,24,17,41,31,32,61,19,28,56,25,35,58,30,48,77,0,0,0,0,0,7,0,5,5,45,42,91,47,54,101,64,78,145,722,493,1219,852,841,1691,448,461,908,2426,2065,4492,2590,2482,5071,1992,2398,4394
107041549,39,29,31,52,27,32,62,23,46,73,31,45,76,35,44,77,0,0,0,0,0,3,0,0,0,45,68,115,58,75,133,64,73,139,522,448,972,526,468,994,501,458,958,2974,2752,5722,3429,3093,6524,2790,2842,5633
108011151,0,0,0,8,3,6,10,4,9,12,0,13,18,0,11,14,0,0,0,0,0,0,3,0,3,4,10,13,6,20,24,8,11,22,181,128,311,183,174,353,239,258,494,626,630,1254,580,610,1187,671,774,1445
108011152,3,0,12,12,5,6,15,13,23,35,6,22,29,9,25,32,0,0,0,0,0,0,0,0,0,11,30,39,16,36,51,19,31,47,573,664,1234,550,665,1215,501,603,1102,1706,1872,3576,1653,1898,3549,1574,1832,3405
108011153,6,0,4,4,4,0,10,8,13,15,6,12,15,3,5,6,0,0,0,0,0,0,0,0,0,6,18,23,9,17,21,6,10,16,177,172,348,271,266,532,317,290,612,718,759,1475,840,839,1676,886,890,1776
108011154,6,0,0,3,0,4,3,0,7,13,0,12,14,7,13,14,0,0,0,0,4,3,0,0,0,0,15,13,0,13,20,7,13,15,217,230,443,294,320,616,182,282,468,615,639,1254,627,685,1317,563,696,1253
108021155,8,3,8,17,7,11,18,14,25,42,9,35,40,7,30,41,0,0,0,0,0,8,5,0,5,14,42,53,21,45,55,16,39,60,933,587,1525,1260,944,2201,1395,734,2130,2431,2169,4602,2691,2455,5147,2819,2414,5236
108021156,11,3,4,6,0,3,4,9,21,28,7,20,24,9,19,23,0,0,0,0,0,0,0,0,0,15,28,44,8,28,36,10,24,33,364,315,676,486,453,938,404,394,796,1236,1234,2476,1213,1251,2463,1184,1281,2464
108021157,4,3,4,8,0,5,5,6,3,10,7,8,17,3,0,8,0,0,0,0,0,0,0,0,0,0,10,17,10,15,25,3,14,15,172,183,355,214,238,456,175,188,360,607,690,1298,658,697,1353,648,684,1328
108021158,3,0,4,4,3,4,7,4,15,17,3,12,17,3,8,11,0,0,0,0,0,0,0,0,0,12,15,28,3,16,18,5,10,18,232,273,507,311,357,667,335,319,651,777,866,1639,812,901,1714,842,879,1726
108021159,21,4,5,8,8,7,15,9,16,27,9,17,22,7,15,22,0,0,0,0,0,0,0,0,4,19,30,48,14,20,26,16,17,36,205,204,406,337,314,641,330,359,689,1051,1046,2093,1080,1159,2235,1073,1216,2291
108021160,9,0,0,0,0,3,3,0,18,16,7,10,17,9,14,15,0,0,0,0,0,0,0,0,0,0,22,20,6,10,18,9,14,14,176,179,359,183,202,389,174,186,362,556,632,1186,539,605,1141,536,615,1154
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,23,18,34,17,15,36,23,30,50,40,40,79,44,49,97
108041162,4,5,12,16,12,8,16,12,56,73,13,25,44,19,37,59,5,0,3,0,4,0,0,0,0,22,61,80,17,38,58,29,49,79,471,546,1021,592,627,1223,421,392,810,1946,2093,4036,1967,2144,4113,1948,2042,3993
108041164,9,7,16,25,15,22,39,18,39,56,23,49,70,25,59,84,0,0,4,0,0,0,5,0,0,24,47,74,29,62,93,40,84,123,583,611,1199,645,753,1404,619,733,1351,1805,2039,3850,2141,2478,4614,2660,3198,5864
108041165,13,10,8,18,6,0,10,3,16,17,7,19,28,11,14,23,0,0,0,0,0,0,0,0,0,3,20,23,18,30,48,17,16,30,191,160,358,302,286,583,220,195,411,703,724,1431,814,823,1637,707,729,1443
108041166,11,4,12,16,5,14,18,11,24,34,15,35,48,15,40,62,0,0,0,0,0,0,0,0,3,15,38,47,19,43,60,23,60,82,281,285,568,437,461,898,328,324,650,1419,1531,2952,1619,1829,3452,1772,1962,3743
108041619,13,5,9,13,14,3,18,16,24,37,11,41,52,15,34,54,0,3,3,3,0,0,0,0,0,15,35,56,18,53,69,34,34,65,335,275,605,374,363,739,291,258,550,1471,1585,3056,1618,1698,3318,1592,1696,3286
108041620,24,11,7,16,9,6,26,20,37,63,18,47,66,24,37,57,0,0,0,0,0,0,0,0,0,29,50,80,27,54,83,37,45,84,339,363,701,435,479,915,273,286,557,2078,2116,4198,2189,2370,4558,2203,2304,4506
108051167,0,0,3,3,0,3,6,0,13,17,3,13,17,8,8,15,0,0,0,0,0,0,0,0,0,5,11,18,4,22,24,4,14,23,142,121,264,179,217,398,190,182,371,569,569,1145,602,673,1279,644,647,1290
108051168,7,0,5,9,4,4,12,15,26,34,14,19,33,19,28,46,0,0,0,0,0,0,0,0,0,18,29,47,17,24,45,21,29,49,258,258,519,316,349,670,394,381,781,1216,1341,2551,1304,1410,2713,1533,1602,3134
108051169,27,9,20,31,9,6,20,19,54,77,18,42,61,19,32,52,0,0,0,3,0,4,0,0,4,33,70,108,31,67,101,30,48,74,706,768,1474,813,939,1752,884,945,1825,2774,2988,5761,2734,3086,5827,2796,3140,5943
108051170,11,9,6,12,5,5,10,11,18,29,10,38,45,3,13,19,0,0,0,0,0,0,0,0,0,15,22,31,11,50,62,9,23,30,437,406,841,581,582,1161,457,427,889,1473,1503,2979,1596,1681,3278,1407,1530,2937
108051171,3,3,0,3,0,4,12,3,7,8,0,8,6,6,6,11,0,0,5,0,0,0,0,0,0,9,7,18,6,9,17,6,18,24,174,176,351,184,206,388,199,201,400,750,747,1489,680,766,1453,722,724,1448
109011172,23,13,11,22,20,22,48,23,36,53,22,49,73,40,76,120,0,0,0,0,0,3,0,0,0,32,47,78,35,59,103,66,99,162,319,320,642,372,417,793,351,287,639,1890,2267,4160,2175,2566,4743,2604,2840,5440
109011173,9,9,9,21,15,20,35,15,16,33,18,36,50,21,31,55,0,0,0,0,0,0,0,0,0,15,18,36,27,49,71,36,49,87,374,365,740,436,445,881,410,374,789,1442,1549,2995,1454,1539,2990,1514,1640,3149
109011174,13,8,13,23,7,7,14,20,34,51,20,33,52,28,32,54,0,0,0,0,0,0,0,0,0,34,34,69,32,48,78,35,37,72,399,335,741,464,472,943,327,313,637,1528,1655,3187,1418,1592,3014,1390,1426,2812
109011175,10,3,11,14,15,12,23,3,33,34,17,22,37,5,24,30,3,0,8,0,0,0,0,0,0,16,39,53,20,34,51,20,37,52,328,311,638,428,464,892,500,494,988,1649,1756,3409,1828,1913,3739,1972,1976,3947
109011176,14,8,18,26,32,23,51,13,38,51,25,44,70,25,46,79,0,0,0,0,0,0,0,3,3,19,45,67,37,60,97,58,74,131,440,519,952,579,613,1192,491,550,1040,1860,2071,3937,1985,2190,4179,2068,2407,4472
109021177,3,0,0,0,0,3,3,3,7,10,0,8,8,0,5,5,0,0,0,0,0,0,0,0,0,5,6,16,0,8,8,0,5,7,108,82,188,193,195,385,196,169,360,415,430,840,444,464,911,405,425,837
109021178,7,4,4,13,0,3,5,8,12,11,6,20,25,11,15,26,0,0,0,3,0,3,0,0,0,8,13,23,12,23,33,16,21,37,219,208,428,337,316,659,387,353,741,818,805,1621,905,932,1834,1064,995,2063
109021179,6,3,4,3,0,0,0,0,7,9,3,6,9,0,7,10,0,0,0,0,0,0,0,0,0,3,16,16,3,9,10,0,7,14,217,153,369,266,205,468,300,233,535,570,491,1057,571,532,1108,609,567,1183
109031180,3,0,0,0,6,6,7,3,3,10,0,8,10,6,13,13,0,0,0,0,0,0,0,0,0,6,10,13,0,13,15,4,19,25,172,213,381,233,252,482,161,156,320,690,804,1500,698,819,1519,595,672,1267
109031181,9,4,3,3,7,7,13,9,21,27,3,13,15,4,13,21,0,0,0,0,0,0,0,0,0,13,20,32,7,16,19,14,19,31,217,179,397,368,355,718,341,282,625,837,851,1685,956,971,1925,978,970,1942
109031182,0,0,4,6,0,4,3,9,11,23,3,20,27,4,14,16,0,0,0,0,0,0,3,0,3,9,15,21,4,25,32,5,22,23,296,299,592,383,410,789,331,336,666,956,1077,2029,992,1129,2127,927,1032,1962
109031183,4,0,3,7,0,0,0,3,17,24,10,21,26,0,12,19,0,0,0,0,0,0,0,0,0,6,17,23,9,18,32,3,15,23,260,192,453,347,341,693,351,297,650,931,934,1861,939,980,1922,985,943,1922
109031184,4,0,3,4,0,3,3,0,15,20,9,6,17,10,13,16,0,0,0,0,0,0,0,0,0,6,14,24,11,10,18,10,16,21,177,175,349,222,256,480,219,236,454,624,631,1256,706,831,1533,830,946,1777
109031185,3,0,4,4,11,8,14,10,7,18,4,16,17,7,16,24,0,0,0,0,0,0,0,0,0,12,8,23,8,19,24,25,23,42,369,381,749,545,567,1105,467,481,953,1238,1293,2529,1349,1435,2786,1259,1413,2670
110011186,30,17,8,27,39,35,70,21,54,69,33,44,69,20,53,77,0,0,0,0,3,3,0,0,0,39,64,95,45,56,98,60,90,148,775,892,1664,880,1006,1883,1053,1235,2289,4293,4824,9112,4431,4973,9404,4187,4945,9129
110011187,0,0,0,4,3,3,5,0,4,6,3,8,15,6,0,4,0,0,0,0,0,0,0,0,0,0,6,7,6,10,15,3,3,13,143,137,282,203,182,385,272,277,552,614,587,1200,677,691,1363,761,750,1508
110011188,5,0,7,5,4,7,8,0,9,10,3,13,18,3,12,15,0,0,0,0,0,0,0,0,0,6,9,12,7,15,21,7,15,22,168,154,317,245,265,509,174,192,364,889,946,1835,858,988,1847,764,925,1693
110011189,0,0,3,5,0,3,3,0,6,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,0,3,5,3,5,8,92,102,195,191,202,387,169,155,321,379,442,819,456,495,950,427,431,858
110021190,3,0,4,6,4,7,8,14,21,33,5,15,23,5,17,26,0,0,0,0,0,0,0,0,0,11,25,39,10,19,32,4,22,28,407,282,687,629,525,1159,589,483,1072,1240,1226,2465,1354,1344,2702,1272,1314,2587
110021191,5,5,7,14,3,10,20,0,20,22,8,32,36,10,29,36,0,0,0,5,0,5,0,0,0,3,28,33,10,35,47,15,38,56,399,447,845,453,507,963,550,556,1105,1661,1731,3391,1608,1748,3360,1716,1869,3583
110021192,4,36,19,61,0,0,3,0,9,7,8,11,13,0,3,3,0,0,3,0,0,0,0,0,0,5,9,14,41,28,72,3,7,14,165,151,312,304,298,603,316,259,581,742,795,1539,836,858,1695,760,778,1536
110021193,0,0,0,0,4,7,9,4,11,16,3,14,20,5,17,21,0,0,0,0,0,0,0,0,0,4,11,16,4,14,22,11,19,32,149,144,291,348,308,656,292,271,565,681,692,1369,870,853,1720,811,844,1658
110021194,14,4,8,12,0,10,9,6,22,33,9,7,13,0,12,16,0,0,0,0,0,0,0,0,0,11,36,47,8,13,25,3,22,24,300,263,568,403,445,851,333,338,671,889,989,1878,923,1041,1967,795,928,1723
110031195,7,3,0,3,0,3,3,9,17,27,10,7,12,9,12,23,0,0,0,0,0,3,0,0,0,11,19,33,10,7,22,9,14,23,573,537,1108,563,546,1106,702,735,1441,1370,1380,2754,1292,1341,2630,1360,1486,2845
110031196,10,0,6,6,3,0,4,6,10,16,5,12,12,4,5,15,0,0,0,0,0,0,0,0,0,5,22,23,7,13,14,6,7,15,186,143,327,378,330,709,684,641,1326,823,770,1593,921,918,1839,1152,1136,2288
110031197,0,0,4,5,4,10,17,5,14,15,4,18,19,10,16,23,0,0,0,0,0,0,0,0,0,5,14,18,9,18,23,15,32,38,271,268,544,359,438,797,297,257,552,941,1032,1979,1028,1187,2217,1006,1051,2065
110031198,0,5,4,8,0,3,3,4,16,18,4,5,13,0,5,9,0,0,0,0,0,0,0,0,0,4,15,17,11,9,15,0,8,12,199,172,365,318,313,629,345,315,658,679,719,1397,789,782,1573,790,833,1625
110041199,9,3,8,9,3,9,11,12,21,31,7,22,31,9,27,31,0,0,0,0,0,0,0,0,0,14,24,37,16,25,43,14,33,42,362,379,744,386,444,836,434,422,857,1216,1339,2556,1290,1451,2740,1525,1580,3106
110041200,0,0,0,5,0,3,7,0,9,12,5,6,7,3,5,10,0,0,0,0,0,0,0,0,0,0,10,11,5,8,11,3,9,18,167,154,324,228,190,420,249,218,464,659,637,1298,599,595,1195,661,714,1369
110041201,7,0,0,3,4,0,11,5,16,20,7,12,12,3,7,9,0,0,0,0,0,0,0,0,0,6,17,25,8,11,19,6,12,22,303,270,574,385,423,812,451,406,859,1032,1060,2091,1083,1160,2247,1124,1127,2252
110041202,21,5,16,16,10,15,27,26,34,60,24,38,65,27,41,65,4,0,5,5,0,5,3,4,9,36,49,85,36,51,83,41,59,99,690,666,1359,805,803,1610,706,677,1386,3094,2911,6001,3029,3052,6084,3206,3146,6351
110041203,6,6,5,11,12,14,26,17,39,53,31,49,79,32,44,75,0,0,0,0,0,0,0,0,0,20,42,63,37,58,90,49,52,105,547,554,1093,638,649,1286,570,595,1170,1856,2085,3944,2098,2406,4507,2356,2668,5026
110041204,18,5,4,14,0,3,4,3,12,16,6,4,11,12,12,21,0,0,0,0,0,0,0,0,0,23,21,35,9,15,24,16,16,26,231,224,452,322,315,632,353,404,759,902,890,1787,955,988,1947,1054,1128,2183
110041205,11,0,3,6,15,13,25,15,36,53,16,48,61,14,34,47,0,0,0,0,0,0,0,0,0,22,45,64,21,52,72,32,45,73,484,451,933,822,835,1657,643,558,1209,2323,2470,4796,2737,2864,5603,2700,2686,5385
