SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
118011345,14,3952,5,11,10,40,0,61,427,39,36,68,5,575,52,21,14,30,0,114,89,41,16,56,0,198,1799,746,462,2818,24,5848,100,0,16,4,0,121,192,18,22,59,0,295,246,56,60,334,0,691,185,65,31,179,0,461,60,13,7,20,0,104,140,15,19,17,0,200,568,198,159,1506,11,2439,307,99,36,272,3,714,40,5,4,0,0,50,35,21,13,53,0,128,18,3,3,3,0,30,25,14,4,24,0,69,26,5,0,6,0,36,115,35,20,17,0,192,146,23,33,60,0,256,89,11,10,20,4,132,9,0,0,0,0,11,499,159,135,1059,6,1859,32,11,7,9,0,59,83,22,16,10,0,130,100,8,7,12,0,129,23,7,4,0,0,35,55,0,4,0,0,70,71,17,6,44,0,141,1399,244,209,262,8,2121,62,7,0,32,670,767,5409,1499,1098,6065,726,14793
118011346,17,2688,4,0,3,33,3,44,681,15,49,17,5,773,45,4,3,21,0,75,80,21,8,36,0,151,1249,423,310,1543,29,3552,69,0,7,0,0,80,75,15,10,33,0,134,227,44,29,140,0,445,265,69,48,212,0,596,170,25,16,34,0,242,110,19,11,3,0,136,235,101,85,788,8,1227,249,73,21,175,3,522,39,12,7,0,0,59,61,36,15,67,0,174,4,5,0,0,0,10,25,7,4,24,0,56,16,5,0,0,0,23,75,17,16,0,0,109,234,36,35,58,3,365,219,22,25,21,0,291,3,3,0,0,0,5,246,101,72,555,3,983,39,0,6,5,0,44,524,44,34,3,7,612,66,0,10,3,0,79,23,0,0,0,0,29,34,0,0,0,0,37,32,10,9,13,0,57,1690,226,182,224,12,2340,64,4,11,23,591,688,5571,1110,880,3693,674,11924
118011347,11,1930,0,5,3,14,0,22,346,24,33,18,3,438,39,8,8,4,0,50,58,14,6,18,0,96,797,298,199,1440,10,2749,48,0,8,0,3,65,74,9,15,16,0,111,135,32,20,117,0,307,69,26,7,76,4,180,58,16,5,19,0,99,101,15,14,4,0,134,210,81,63,735,4,1098,128,34,14,100,0,285,24,0,0,0,0,27,25,14,5,43,0,84,4,4,0,0,0,9,12,3,0,8,0,21,16,0,0,3,0,22,41,5,6,3,0,56,110,15,17,26,0,160,70,6,8,9,0,91,9,0,0,0,0,4,181,72,48,519,3,828,9,0,10,0,0,20,109,11,3,4,0,126,58,0,0,7,0,70,25,0,9,5,0,32,52,0,4,4,0,58,31,6,5,19,0,58,719,138,105,135,11,1106,39,6,3,22,372,441,2855,660,508,3011,419,7454
118011649,22,3439,0,3,4,39,0,45,827,26,63,42,9,964,41,9,0,28,0,84,86,31,11,28,0,162,1441,481,364,1968,22,4274,67,3,4,5,0,74,148,20,13,22,0,197,300,68,45,209,3,625,184,56,33,214,4,498,263,37,29,68,0,407,162,18,15,8,0,205,405,138,85,935,6,1563,291,83,39,168,5,575,31,0,6,0,0,33,59,26,20,53,0,159,10,9,4,0,0,28,8,3,4,20,0,41,15,8,0,0,0,22,88,19,25,15,0,142,331,62,33,79,3,511,264,25,39,38,4,358,9,0,0,0,0,15,297,99,83,755,6,1238,36,5,7,10,0,55,433,34,48,10,3,523,98,4,5,11,0,116,11,5,3,0,0,24,48,0,7,0,0,53,57,14,0,21,0,89,2077,330,287,316,12,3020,97,18,14,36,621,785,6576,1343,1056,4754,692,14429
118011650,25,2379,0,9,0,32,0,43,488,23,26,47,0,584,28,11,5,10,0,62,55,19,5,29,0,112,1109,367,286,1668,23,3442,69,0,6,3,0,79,109,16,7,33,0,164,225,47,31,146,0,457,107,40,13,77,0,236,130,25,19,17,0,200,91,13,7,0,0,111,316,107,86,845,9,1357,216,62,31,150,0,467,28,0,5,0,0,36,34,25,12,38,0,103,12,5,3,4,0,25,19,4,3,14,0,44,21,0,0,5,0,32,61,16,11,0,0,99,176,28,17,49,0,278,126,8,7,21,0,160,3,0,0,0,0,3,283,88,62,593,5,1031,20,3,8,0,0,36,159,23,20,5,0,194,65,7,6,8,0,88,12,5,0,0,0,20,58,0,4,4,0,66,28,5,4,17,0,60,1179,143,121,167,13,1625,41,3,7,31,502,584,4233,888,673,3594,574,9958
118021564,21,2175,5,3,5,126,0,141,1955,38,72,51,4,2125,33,4,5,18,0,57,59,21,11,47,0,143,690,257,206,1208,22,2383,171,4,16,4,0,197,93,11,5,14,3,123,142,25,21,138,0,338,378,86,39,185,32,721,42,4,9,4,0,64,437,10,24,12,0,480,302,105,59,643,6,1119,254,34,17,132,7,441,107,0,14,3,0,119,66,12,10,36,0,127,5,0,0,0,0,8,12,5,7,26,0,49,37,13,0,0,0,49,50,9,8,5,0,68,99,9,10,17,0,141,119,7,12,11,0,148,13,0,0,0,0,12,173,51,43,383,5,649,42,0,3,5,0,53,108,13,3,0,0,119,125,5,5,4,0,145,55,0,0,3,0,59,146,0,9,4,0,159,28,11,4,15,0,56,1993,149,143,161,10,2458,72,6,0,16,647,742,6692,724,617,3047,741,11809
118021565,14,2270,4,7,9,120,0,138,2651,40,86,42,11,2823,42,4,0,26,0,75,42,13,10,27,0,95,735,314,200,1109,20,2374,278,4,26,8,0,320,125,12,16,22,4,184,131,33,22,107,3,298,742,111,66,303,8,1223,53,9,5,7,0,74,387,10,7,5,0,416,372,135,81,639,3,1229,258,55,20,143,5,484,113,0,12,0,0,123,79,15,17,35,0,143,6,6,0,9,0,22,31,8,5,11,0,55,47,19,9,0,0,80,58,19,10,8,0,98,100,19,7,22,0,151,91,12,12,18,0,126,3,0,5,0,0,4,176,55,37,392,0,667,35,0,4,6,0,46,76,18,18,0,0,104,120,5,9,12,4,141,46,3,3,0,0,48,131,4,9,0,0,143,30,0,0,29,0,59,2372,148,139,159,17,2842,112,6,4,10,564,704,8371,867,716,3015,633,13605
118021566,12,1891,6,8,4,60,0,82,1074,34,40,43,8,1198,45,9,5,15,0,73,35,14,12,23,0,75,764,249,152,1144,10,2318,58,5,11,4,0,74,233,12,20,8,0,279,131,22,19,126,0,307,512,88,44,248,7,900,50,12,6,18,0,83,105,3,3,5,0,119,340,90,63,629,11,1131,374,73,29,149,0,624,26,0,0,0,0,26,77,11,28,43,0,161,14,3,0,0,0,21,43,7,4,24,0,76,19,3,6,4,0,34,28,9,15,5,0,51,103,11,9,11,0,130,123,5,19,14,0,161,7,0,0,0,0,7,144,61,39,321,4,561,38,0,0,0,0,35,130,9,11,3,0,158,108,4,6,5,0,129,14,4,0,0,0,19,55,0,0,3,0,59,29,4,4,14,0,54,1254,157,117,157,11,1690,62,6,4,18,519,603,5078,721,543,2861,583,9790
118021567,19,2429,5,25,11,190,10,225,671,23,31,63,3,792,49,7,3,16,0,82,52,23,11,12,0,96,922,306,233,1342,24,2828,112,7,28,4,0,160,266,28,25,37,0,349,223,26,20,108,0,379,269,39,22,144,5,485,55,12,7,3,0,81,88,0,9,10,0,107,491,114,56,747,13,1415,394,59,14,172,5,642,36,0,4,0,0,40,66,18,16,24,0,119,10,3,6,3,0,24,62,20,4,27,5,110,42,18,3,6,0,71,52,23,7,5,0,97,148,19,17,21,0,200,173,10,4,10,3,200,25,6,8,0,4,33,202,80,39,432,6,756,46,0,7,0,0,64,94,19,15,0,0,124,146,7,5,11,0,166,18,0,0,0,0,20,78,7,5,0,0,87,44,0,4,22,0,80,1720,149,141,152,13,2179,74,6,0,27,620,734,5552,820,611,3391,711,11084
118021568,9,1582,9,4,9,55,3,78,1757,24,50,37,9,1880,48,7,3,21,0,81,30,8,0,16,0,56,664,190,145,798,11,1813,116,4,23,3,0,138,192,25,17,20,0,251,117,17,15,61,0,211,412,67,37,201,3,716,45,8,7,13,0,75,162,8,0,5,0,170,438,64,42,458,10,1003,390,52,23,120,0,592,81,0,0,0,0,81,61,7,10,34,0,107,9,0,3,4,0,11,56,8,7,31,0,105,36,4,9,5,0,49,42,14,15,7,0,86,76,13,7,27,0,122,144,5,7,12,0,176,16,0,0,0,0,17,121,52,36,268,4,478,36,0,0,0,0,40,104,13,17,0,0,136,133,10,8,6,0,158,7,0,0,0,0,5,64,3,5,0,0,73,22,0,10,9,0,32,1838,113,92,140,8,2187,88,0,0,19,288,403,6257,596,481,2172,339,9846
118021569,34,3809,0,6,10,69,0,98,743,35,48,65,9,902,56,10,5,27,0,104,87,27,21,61,0,195,1847,554,412,2324,16,5153,177,4,35,7,0,223,148,23,16,37,0,221,285,50,38,232,0,610,227,62,33,177,6,506,109,14,18,45,5,190,187,10,3,10,0,216,1205,210,157,1263,6,2846,385,78,53,213,3,736,64,0,5,0,0,76,64,23,20,55,0,165,8,4,5,5,0,13,32,19,13,28,0,92,49,7,6,4,0,64,102,22,27,15,0,167,193,26,25,56,0,300,216,18,7,18,0,261,11,5,0,0,0,14,469,151,114,784,5,1524,42,4,3,9,0,56,163,33,16,0,0,210,168,10,14,6,0,201,23,10,5,0,0,31,85,0,11,5,0,94,79,9,3,33,0,120,2014,251,213,271,14,2756,71,3,9,34,884,1001,7551,1342,1081,5267,967,16206
118021570,18,2620,0,11,3,72,0,85,829,39,48,47,4,968,47,20,11,15,0,94,63,17,22,39,0,143,1583,391,260,1596,23,3860,192,0,21,8,4,217,187,11,13,25,0,241,239,37,34,188,0,491,233,48,22,117,0,424,62,5,6,18,0,105,283,14,7,4,0,306,1128,143,100,913,11,2296,323,67,31,160,3,585,39,0,5,3,0,41,51,14,0,48,0,115,12,3,0,0,0,19,29,10,0,23,0,68,46,4,3,0,0,56,57,18,3,3,0,81,95,23,15,20,0,145,124,3,6,15,0,151,7,0,0,0,0,7,362,106,64,506,5,1042,32,3,0,5,0,48,142,20,14,4,0,184,141,6,10,13,0,169,29,5,0,0,0,33,76,4,6,0,0,84,55,4,5,26,0,85,1606,182,173,140,20,2110,59,0,3,13,670,757,6701,971,727,3604,735,12735
118021651,25,4784,4,16,9,141,0,171,393,47,38,54,0,535,76,27,11,34,0,148,145,53,26,68,0,290,2785,748,553,3123,34,7239,98,3,31,10,0,141,327,30,24,45,0,428,396,76,68,287,4,829,259,68,35,212,0,577,89,18,15,34,0,161,168,20,11,3,0,207,1546,226,217,1736,23,3746,460,119,68,309,7,958,37,6,6,3,0,52,111,21,25,65,0,225,34,4,8,6,0,50,46,15,13,58,0,135,75,14,0,0,0,91,137,37,27,15,0,220,194,26,31,53,0,314,142,10,17,16,0,178,8,7,0,0,0,17,630,172,131,1064,12,2003,52,12,4,5,0,76,192,40,13,4,0,248,207,14,6,15,0,236,26,8,5,0,0,33,48,10,10,0,0,64,130,13,23,60,0,225,2004,280,273,313,14,2886,103,18,5,55,807,985,8568,1703,1344,7005,893,19521
118021652,25,2327,5,18,10,425,6,468,609,32,48,27,7,720,47,5,7,15,0,68,37,17,9,19,0,74,812,297,207,1440,23,2785,70,4,16,9,0,95,188,16,9,13,0,222,141,25,26,139,0,332,207,59,21,138,0,426,38,5,8,12,0,63,117,9,3,0,0,133,427,101,77,730,9,1342,214,76,32,158,0,477,36,0,3,0,0,40,52,15,18,16,0,100,20,7,3,5,0,31,71,9,11,48,4,147,46,11,3,9,0,72,58,17,10,3,0,86,102,3,13,10,0,127,99,7,0,10,0,119,4,0,4,0,0,11,203,78,49,375,9,711,44,0,9,6,0,60,43,5,10,0,0,53,75,3,6,13,0,100,7,0,0,0,0,9,32,0,12,0,0,42,32,0,8,25,0,63,955,114,123,126,15,1342,60,8,11,37,1536,1650,4081,728,588,3583,1626,10610
118021653,38,3221,7,48,22,448,9,536,1139,19,50,47,10,1262,87,8,11,30,0,141,42,15,11,21,0,87,922,325,249,1716,26,3238,160,7,29,5,0,205,183,20,9,19,0,225,123,31,17,123,5,299,317,73,34,225,0,652,75,11,8,11,0,112,157,14,10,4,0,189,507,144,77,899,12,1644,392,106,39,238,4,775,34,0,0,0,0,38,84,25,9,31,0,150,7,5,0,3,0,11,180,24,21,92,0,318,94,26,12,12,0,141,76,39,11,16,0,142,110,10,10,15,0,149,158,4,15,7,0,187,25,3,5,3,0,35,245,49,69,455,8,826,62,9,14,3,0,89,115,11,13,0,0,130,121,9,9,17,0,159,12,3,0,0,0,19,88,0,10,6,0,107,45,8,5,31,0,88,1748,199,167,192,6,2316,82,5,6,40,656,790,6288,985,750,4631,760,13412
118021654,22,1312,0,14,3,81,0,100,367,16,15,41,3,437,22,3,0,4,0,31,23,4,11,6,0,47,497,181,96,775,17,1562,24,0,4,4,0,39,101,7,3,10,0,123,74,16,7,75,0,171,187,54,18,115,4,372,31,0,5,8,0,47,47,0,0,6,0,60,219,58,59,428,9,773,135,29,12,109,0,284,10,4,0,0,0,17,51,11,10,21,0,95,0,0,0,0,0,0,16,5,5,15,0,40,25,3,0,3,0,37,11,5,3,3,0,19,60,7,3,10,0,81,138,6,3,7,4,148,0,0,0,3,0,9,108,23,17,200,4,357,29,3,0,0,0,37,94,0,11,0,0,108,43,6,0,4,0,49,0,0,0,0,0,3,29,0,0,0,0,32,16,0,0,6,0,20,664,74,80,79,7,911,20,0,3,22,312,360,2553,423,315,1947,382,5611
119011354,55,3934,8,14,0,157,5,181,920,20,25,20,20,1007,105,21,6,31,0,155,18,0,0,10,0,38,826,319,156,1512,58,2870,153,0,17,12,0,188,36,0,0,7,0,50,102,6,8,112,5,231,530,86,57,209,8,892,28,5,4,4,0,39,133,6,3,4,0,155,89,47,28,489,7,650,593,101,51,315,5,1072,67,0,5,0,0,65,3436,944,274,874,23,5557,292,32,14,39,0,385,95,18,7,36,0,158,71,16,8,7,5,99,27,8,11,4,0,61,97,6,8,21,0,127,30,0,3,9,0,48,109,21,3,6,0,139,83,53,32,304,8,479,49,4,0,6,0,62,12,13,0,0,0,25,80,0,14,8,0,97,6,0,0,3,0,10,2093,20,30,23,12,2174,4,5,0,13,0,24,4084,451,251,361,38,5179,479,56,38,104,2120,2801,13756,2074,985,4720,2318,23855
119011355,0,135,0,0,0,0,0,0,241,5,3,6,3,251,5,0,0,4,0,3,0,0,0,0,0,0,38,7,17,24,0,89,39,0,3,4,0,46,0,0,0,0,0,0,0,0,0,6,0,7,13,0,7,4,0,19,0,0,0,0,0,0,69,0,0,0,0,68,3,0,0,8,0,17,11,4,0,14,0,27,111,0,0,0,0,111,89,11,21,22,0,142,13,4,0,4,0,21,0,0,0,10,0,7,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,10,3,0,0,0,0,5,4,0,0,0,0,3,4,0,0,4,0,12,0,0,0,3,0,5,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,141,4,8,7,0,160,0,0,0,4,0,4,368,38,18,25,9,459,19,3,0,6,93,124,1092,85,53,128,110,1469
119011356,24,1796,0,8,0,40,3,50,605,12,21,5,3,647,21,7,0,11,0,43,14,4,0,0,0,18,490,92,72,499,25,1183,128,0,21,3,0,153,22,0,0,3,0,24,42,7,3,35,0,86,364,50,27,141,0,588,3,0,0,3,0,6,120,4,4,0,0,133,50,13,14,137,3,213,300,64,13,105,0,488,42,0,0,0,0,42,2150,497,164,459,13,3283,233,25,10,31,0,303,36,9,6,5,0,58,49,0,6,0,0,57,24,4,4,3,0,37,37,6,0,6,0,55,19,3,0,0,0,23,90,5,3,4,0,98,27,12,13,90,3,147,23,5,4,0,0,33,7,5,3,3,0,18,30,4,0,3,0,40,3,0,0,5,0,7,1562,19,48,14,3,1638,0,0,0,9,0,10,2125,212,128,187,21,2671,371,35,3,39,900,1354,8479,1004,498,1805,994,12773
119011358,96,3504,5,25,10,158,5,200,2413,33,60,60,13,2579,91,10,19,42,0,156,42,10,12,18,0,80,675,333,215,2197,29,3438,311,6,42,5,0,371,26,15,0,27,0,67,115,27,19,152,3,317,528,107,47,308,6,1002,35,9,7,14,0,64,368,8,5,4,0,385,161,81,69,807,6,1118,298,93,36,235,5,671,92,0,9,0,0,100,691,120,56,193,3,1057,271,38,17,89,4,418,87,13,11,40,0,151,120,22,24,8,3,178,52,23,10,10,0,94,58,14,6,12,0,100,51,6,0,6,0,72,89,13,0,0,0,108,126,80,53,538,7,807,42,6,6,7,0,59,28,8,4,4,0,51,106,8,9,16,0,131,38,7,5,0,0,47,727,3,19,13,3,765,24,11,4,31,0,67,2349,262,159,242,17,3024,195,18,7,38,702,959,9192,1128,749,5245,886,17200
119011360,30,3514,8,25,9,167,0,208,2128,44,60,36,6,2276,105,11,15,33,0,159,37,14,8,33,0,94,678,311,182,1751,41,2966,333,20,33,3,0,395,37,5,8,16,0,64,94,34,15,170,0,315,492,75,36,252,5,861,33,7,0,8,0,50,402,0,3,7,0,417,140,72,48,683,12,950,294,82,50,266,4,690,95,0,3,0,0,101,995,232,88,222,8,1550,179,30,20,49,0,278,84,20,8,39,5,157,109,16,12,6,0,135,76,31,12,13,0,131,54,8,3,22,6,85,40,7,7,6,0,56,91,20,4,3,3,125,112,65,49,509,4,740,36,5,0,18,0,54,47,7,11,0,0,61,94,0,4,10,0,107,28,0,0,4,0,31,1061,16,23,9,3,1120,12,3,5,31,0,50,3014,273,161,175,29,3651,220,11,27,38,777,1068,10065,1202,775,4712,909,17664
119011361,20,2813,8,11,4,103,0,131,1799,28,28,15,4,1872,72,3,4,24,0,100,23,9,3,13,0,41,729,236,146,949,29,2085,268,5,27,5,0,311,65,3,0,12,0,80,85,20,3,74,6,193,281,33,19,114,4,454,20,3,0,0,0,20,325,12,0,3,4,343,77,36,18,317,8,451,269,58,21,121,3,464,155,0,4,0,0,157,2910,713,238,595,27,4484,578,67,19,89,0,753,41,12,0,29,0,82,78,6,0,4,0,88,53,9,4,9,0,79,62,6,0,7,0,81,40,3,0,3,0,47,143,13,6,3,5,164,67,37,20,210,3,339,46,6,4,0,0,61,11,0,6,5,0,22,66,0,5,7,0,78,24,4,0,3,0,30,3489,30,32,25,18,3591,5,4,0,5,0,18,4305,267,146,214,35,4965,507,55,11,69,1476,2120,15635,1548,729,2946,1625,22484
119011571,31,1548,4,8,5,43,0,60,1850,5,20,12,24,1907,55,4,3,12,0,74,14,0,0,5,0,17,607,89,62,338,19,1117,298,8,14,0,0,328,30,0,0,3,0,30,32,11,6,32,0,79,247,33,25,52,0,361,9,0,0,3,0,13,570,3,7,0,0,585,28,15,12,97,4,155,179,40,7,78,8,309,151,0,3,0,0,155,1431,243,94,189,17,1974,293,23,28,10,0,354,13,6,3,8,0,33,49,4,7,0,0,54,23,3,0,0,0,33,69,4,0,3,5,87,25,0,0,0,0,31,90,6,3,0,0,102,34,17,5,82,0,134,49,3,0,0,0,55,11,0,0,0,0,15,53,0,4,0,0,58,26,0,0,0,0,31,2285,8,28,17,11,2353,3,0,0,4,0,7,5363,236,100,109,37,5847,458,19,3,28,1133,1636,13570,728,405,1012,1272,16981
119011572,16,1531,6,6,4,49,0,68,1856,9,14,19,11,1907,21,0,5,0,0,28,13,4,4,4,0,19,603,90,58,302,14,1069,263,0,13,7,0,284,26,0,9,6,0,38,45,8,4,27,0,84,420,61,33,63,6,578,11,8,0,0,0,19,480,3,0,0,0,483,19,17,11,93,0,137,170,27,11,49,3,254,107,0,0,0,0,114,1693,290,152,190,12,2332,331,21,19,27,3,394,21,0,0,4,0,32,53,6,9,3,4,76,27,0,9,0,0,39,78,5,6,3,0,95,19,0,0,5,0,27,111,6,9,3,0,139,29,9,8,60,0,108,27,0,0,0,0,33,5,3,4,0,0,17,58,0,8,0,0,63,8,0,0,0,0,8,4096,13,45,23,23,4203,0,0,0,0,0,7,4218,177,106,103,31,4641,562,16,7,16,1528,2132,14613,676,498,1003,1638,18434
119011655,16,2020,4,7,0,61,0,74,633,8,18,17,4,677,21,0,0,0,0,28,14,0,0,0,0,16,501,140,45,479,20,1184,178,0,6,5,0,201,27,0,6,5,0,44,39,12,8,22,0,85,268,26,22,91,4,409,10,0,0,0,0,14,471,16,10,0,0,494,54,15,16,155,0,238,389,68,41,192,4,705,407,0,3,0,0,414,2912,685,217,556,24,4399,5,6,0,0,0,13,33,0,4,5,0,52,58,14,0,0,0,73,18,3,3,3,3,28,38,6,0,8,0,48,20,0,0,4,0,19,30,5,0,0,0,40,56,19,9,96,4,181,17,0,0,0,0,20,8,4,0,5,0,20,58,8,0,4,0,63,47,0,0,0,0,49,330,4,8,12,0,356,6,0,0,5,0,9,3359,247,122,207,25,3953,273,32,17,50,1034,1417,9730,1245,553,1986,1128,14637
119011656,19,1722,3,8,4,40,4,54,575,6,15,6,5,608,35,3,0,15,0,52,9,3,0,0,0,6,383,117,58,357,21,933,92,6,3,0,0,100,9,10,5,3,0,20,25,0,5,28,0,50,327,28,10,108,0,478,10,0,5,6,0,18,275,10,6,0,0,290,31,18,11,94,0,144,258,39,17,102,0,427,130,0,0,3,0,133,3266,627,243,480,15,4630,34,0,0,9,0,40,23,8,0,4,0,38,16,0,5,0,0,20,12,4,3,0,0,18,38,5,4,3,0,50,15,3,0,7,0,20,42,4,0,0,0,51,23,13,4,66,0,105,10,6,0,0,0,13,7,0,0,0,0,5,15,0,0,5,0,24,9,0,3,4,0,20,443,8,7,7,0,459,3,0,0,7,0,10,3236,268,97,167,27,3795,312,45,22,39,946,1365,9221,1129,491,1542,1034,13416
