SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
105031102,0,12,0,0,0,0,18,0,27,0,0,0,0,33,52,62,5,21,3,0,148,123,13,8,37,3,0,185,71,4,0,21,4,0,104,73,6,0,25,3,0,111,54,0,0,10,3,0,67,47,0,4,12,0,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,7,0,10,3,3,23,433,138,18,138,20,3,756,0,4,0,4,5,0,14,0,3,0,0,0,0,6,11,40,0,16,3,0,69,57,38,4,17,0,0,124,47,12,0,19,0,0,80,88,27,0,30,0,0,152,127,6,0,45,6,0,181,168,6,0,27,3,0,205,27,0,0,4,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
105031103,0,0,0,3,0,0,7,0,0,0,0,0,0,0,6,0,0,14,4,0,22,9,4,0,15,0,0,19,4,0,0,13,0,0,15,10,0,0,11,0,0,22,9,0,0,5,0,0,14,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,18,43,4,0,69,16,0,129,0,0,0,0,5,0,4,0,0,0,4,0,0,5,3,0,0,11,0,0,9,0,0,0,14,0,0,17,8,0,0,17,9,0,27,3,0,0,15,0,0,21,8,0,3,19,0,0,32,3,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105031104,0,4,0,11,11,0,26,8,23,0,15,6,0,51,51,28,11,44,15,0,151,57,4,7,43,9,0,124,10,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,4,0,20,135,59,24,135,40,0,397,0,3,0,7,0,0,9,0,0,0,5,0,0,3,28,25,7,24,3,3,82,59,21,6,34,14,3,135,31,6,0,24,0,0,67,31,0,0,18,0,0,47,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
105031105,0,7,6,10,15,0,44,3,30,0,8,4,0,44,55,46,10,53,17,4,185,94,24,3,46,9,3,188,48,0,0,21,6,0,81,31,0,0,3,0,0,41,8,0,0,5,0,0,12,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,10,10,4,35,245,118,25,167,64,14,639,0,4,3,3,9,0,20,0,9,8,9,9,0,28,14,32,8,28,10,0,101,50,18,6,26,16,0,111,36,12,0,28,9,0,77,76,12,0,25,5,0,123,53,0,0,20,0,0,76,9,0,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
105031106,5,15,7,20,13,0,59,4,36,22,17,6,0,81,91,63,35,83,33,0,299,133,13,4,50,7,7,212,51,0,0,16,4,0,71,40,0,0,16,5,0,54,8,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,4,10,3,7,10,0,35,338,126,74,218,74,9,830,3,3,14,5,9,0,30,0,8,9,4,0,0,24,26,31,35,41,14,3,149,100,37,8,40,7,4,198,82,7,3,30,3,0,123,80,0,0,26,6,0,123,37,0,0,20,0,0,57,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106011107,0,0,0,7,3,0,11,0,0,0,4,0,0,3,0,0,0,21,10,0,31,19,0,0,29,0,0,47,25,0,0,16,5,0,46,68,0,0,27,0,0,96,153,0,0,25,9,0,183,165,0,0,13,0,0,184,23,0,0,10,0,0,34,8,0,0,0,0,0,8,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,11,0,0,20,14,0,45,481,0,0,165,42,4,694,0,0,0,0,0,0,10,0,0,0,3,0,0,7,4,0,0,7,5,0,14,8,0,0,18,6,0,26,19,0,0,20,3,0,41,56,0,0,32,3,0,92,220,0,0,25,0,0,245,194,0,0,19,0,0,215,33,0,0,10,0,0,41,7,0,0,13,0,0,16,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0
106011108,4,42,4,6,3,3,61,4,112,12,4,4,3,135,56,100,3,42,7,0,207,192,91,6,66,20,4,376,163,17,0,50,10,4,237,406,9,3,67,6,4,496,346,9,8,44,7,0,421,109,0,0,20,0,0,126,7,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,4,0,0,10,20,24,5,19,3,12,84,1310,403,50,326,66,26,2172,0,17,7,9,0,0,27,0,8,12,4,0,0,26,17,155,6,18,0,0,201,71,88,4,43,7,0,214,76,29,3,40,9,4,159,389,41,3,66,13,0,518,726,25,0,109,11,0,875,415,0,0,41,0,0,458,16,0,0,6,0,0,20,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106011109,0,0,0,4,0,0,5,0,0,0,5,0,0,5,3,0,0,18,0,0,17,16,0,0,11,0,0,37,26,0,0,24,0,0,52,44,0,0,15,0,0,66,32,0,0,6,0,0,41,17,0,0,4,0,0,25,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,19,152,0,0,107,15,4,269,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,5,0,0,9,3,0,0,16,0,0,18,6,0,0,19,0,0,26,29,0,0,21,3,0,55,43,0,0,25,0,0,63,35,0,0,14,0,0,51,10,0,0,10,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106011110,0,11,8,4,9,0,37,0,9,5,4,0,0,22,16,0,0,38,7,0,65,47,8,0,52,9,0,117,32,7,0,26,8,0,70,65,0,3,29,0,0,95,43,0,0,11,0,0,52,12,0,0,3,0,0,22,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,8,0,28,233,38,18,191,34,0,513,0,0,0,8,3,0,9,0,6,0,5,0,0,9,10,8,0,17,3,0,43,23,10,0,27,3,0,63,26,0,0,27,0,0,51,48,3,0,47,7,0,107,87,0,0,30,6,0,120,44,0,0,14,0,0,58,3,0,0,3,0,0,8,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106011111,0,26,0,7,5,0,37,4,65,0,3,0,0,74,39,76,0,35,4,0,153,139,40,3,65,16,0,269,97,13,0,46,7,0,162,281,8,0,67,8,0,363,228,0,3,36,0,0,273,40,0,0,5,0,0,48,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,12,0,5,4,3,42,850,243,11,272,45,8,1423,0,6,0,5,0,0,18,0,8,0,0,0,0,7,13,90,0,20,6,0,121,75,46,3,36,9,3,175,45,37,0,38,0,0,118,204,14,4,63,9,0,292,496,8,0,102,12,0,623,288,0,0,34,0,3,322,5,0,0,3,0,0,7,3,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
106011112,0,34,0,4,4,0,39,0,99,0,5,0,0,107,9,104,3,16,16,0,145,57,40,0,13,31,0,138,47,25,0,19,34,0,124,154,41,0,25,32,3,244,290,8,0,47,7,0,351,359,0,0,31,7,0,397,64,0,0,11,9,0,74,9,0,0,0,0,0,15,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,28,7,10,21,8,88,1031,373,10,183,148,11,1748,0,17,0,0,0,0,25,4,20,0,0,0,0,23,10,109,0,9,8,0,141,81,77,0,20,16,4,198,75,22,0,10,10,0,118,197,17,0,20,54,0,286,404,30,0,56,21,0,520,327,3,0,31,7,0,366,58,0,0,14,5,0,75,5,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106011113,3,0,0,10,4,0,20,6,0,0,0,6,0,11,8,0,0,11,4,0,29,18,0,0,12,7,0,36,22,0,0,22,0,0,38,38,0,0,12,7,0,48,34,0,0,5,0,0,45,18,0,0,0,3,0,28,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,9,0,22,164,0,0,86,30,4,290,0,0,0,3,5,0,10,5,0,0,3,0,0,11,0,0,0,7,0,0,10,15,0,0,0,0,0,17,12,0,0,7,0,0,26,28,0,0,9,6,0,35,43,0,0,4,3,0,50,49,0,0,10,0,0,56,7,0,0,0,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021114,0,0,0,0,3,0,3,0,0,0,3,3,0,6,15,0,0,11,23,0,47,50,0,0,18,21,5,88,29,0,0,15,5,0,54,63,0,0,17,7,0,86,74,0,0,10,5,0,89,56,0,0,13,0,0,67,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3,0,5,18,297,0,5,98,69,8,474,4,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,7,4,0,22,26,0,0,15,10,0,53,15,0,0,10,0,0,35,47,9,0,14,4,0,79,135,5,0,28,0,4,170,343,0,0,28,0,0,376,18,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,9,0,0,4,0,0,17,11,0,0,13,0,0,21,17,0,0,16,4,0,33,75,0,0,14,0,0,87,66,0,0,11,0,0,74,25,0,0,0,0,0,25,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,201,0,0,71,7,0,278,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,13,8,0,24,5,0,0,6,0,0,10,5,0,0,8,0,0,15,64,0,0,22,0,0,83,141,0,0,18,0,0,158,21,0,0,0,0,0,24,13,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
106021614,0,42,0,0,0,0,44,7,102,19,3,0,0,127,40,103,13,29,9,4,192,135,62,8,35,20,0,258,77,30,0,30,31,0,171,155,27,0,50,20,0,269,423,8,0,73,12,0,512,246,0,0,27,0,0,281,32,0,0,3,0,0,41,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,23,20,6,15,5,3,72,1147,391,51,272,103,10,1979,0,17,0,3,0,0,24,0,20,11,5,0,0,31,10,143,3,5,5,0,170,92,85,17,22,7,5,226,75,36,5,20,4,0,146,110,26,0,47,59,3,251,439,40,0,90,22,0,585,481,0,0,50,6,0,540,97,0,0,10,0,0,114,8,0,0,0,0,0,13,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
106021615,0,10,0,3,0,0,20,0,53,0,0,0,0,56,15,40,4,12,3,0,72,26,31,0,14,4,0,78,32,6,0,15,4,0,65,77,22,0,22,0,0,127,227,4,0,34,5,3,270,342,0,0,22,0,0,365,48,0,0,4,0,0,54,5,0,0,0,0,0,5,0,0,0,4,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,9,0,0,34,795,182,13,137,13,5,1153,0,12,0,0,0,0,15,0,3,0,0,5,0,9,0,73,0,4,0,0,84,40,40,8,6,0,3,101,17,14,0,8,0,0,38,73,12,0,16,3,0,108,365,21,0,43,5,0,433,853,9,0,45,4,4,913,35,0,0,6,0,0,35,7,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021616,0,24,0,0,0,0,24,0,58,0,0,0,0,58,4,90,0,7,3,0,107,30,48,5,27,0,0,103,16,26,4,17,0,0,61,82,36,0,33,0,0,156,124,9,0,22,4,0,166,54,0,0,3,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,9,0,0,27,320,306,3,116,8,3,759,0,8,0,5,0,0,10,0,14,3,0,0,0,16,0,79,0,3,0,3,93,20,67,10,10,0,0,110,9,19,0,12,0,0,51,45,19,0,33,0,0,93,238,37,0,44,10,0,330,103,4,0,26,3,0,132,4,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021617,0,21,0,0,0,0,30,3,75,0,0,0,0,78,5,48,3,4,4,4,73,68,32,0,9,10,0,120,43,12,0,20,6,0,80,82,18,0,30,3,0,134,188,18,0,34,5,0,245,90,0,0,9,0,0,101,12,0,0,5,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,21,0,4,0,0,32,494,258,6,126,27,3,919,0,15,0,0,0,0,14,0,14,0,0,0,0,15,6,104,0,3,0,0,113,31,49,0,8,3,0,89,35,21,0,12,0,0,71,54,7,0,24,8,0,98,202,30,0,46,6,0,282,271,0,0,36,5,3,311,21,0,0,5,0,0,29,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021618,0,0,0,0,0,0,4,0,5,0,0,0,0,6,3,16,0,12,3,0,29,5,12,4,11,16,0,40,5,3,0,11,34,0,53,51,5,0,26,16,0,102,110,0,0,20,5,0,136,62,0,0,5,0,0,67,15,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,4,0,17,246,51,6,103,73,7,478,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,0,0,12,3,3,4,4,0,0,15,5,3,0,9,4,0,21,13,3,0,12,88,0,120,106,6,0,32,4,0,155,160,0,0,35,0,0,194,97,0,0,4,0,0,97,9,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031119,0,0,0,0,0,0,0,0,4,0,0,6,0,5,0,0,0,5,13,0,19,9,0,0,10,4,0,26,19,0,0,14,5,0,38,46,0,0,13,5,0,64,117,0,0,27,6,0,146,84,0,0,18,0,0,100,11,0,0,0,0,0,13,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,13,305,8,0,86,39,6,443,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,5,3,0,11,0,3,0,3,0,0,10,11,0,0,15,0,0,27,12,0,0,7,3,0,26,63,0,0,22,8,0,90,126,0,0,21,6,0,154,46,0,0,3,0,0,55,9,0,0,0,0,0,14,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0
106031120,0,0,0,0,0,0,4,0,0,0,0,0,0,7,20,0,9,9,0,0,40,68,0,0,20,3,0,92,63,0,0,22,3,0,88,150,0,0,34,0,7,186,172,0,0,19,0,0,193,84,0,0,12,0,0,93,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,18,576,9,12,116,7,8,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,14,24,0,13,13,0,0,49,18,0,0,15,0,0,39,54,0,0,14,10,0,80,183,0,0,33,0,0,217,194,0,0,27,0,0,229,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031121,4,12,9,4,5,3,30,0,57,29,4,7,0,102,22,25,13,35,11,0,105,106,17,15,63,24,0,221,117,5,5,46,52,0,225,295,5,3,75,38,0,412,497,6,4,87,15,0,609,370,0,0,63,4,0,443,70,0,0,15,0,0,87,18,0,0,3,4,0,30,13,0,0,3,0,0,15,0,0,0,4,0,0,3,4,0,0,0,0,0,0,13,0,0,7,3,0,19,32,6,18,11,18,3,89,1547,139,96,417,184,11,2402,0,4,0,8,0,0,13,3,0,13,0,0,0,17,8,70,23,22,13,0,128,30,20,12,20,7,4,97,44,9,0,34,12,0,99,166,6,3,63,75,0,316,385,9,4,108,29,5,536,603,4,0,91,15,0,712,211,0,0,38,3,0,259,56,0,0,9,8,0,63,17,0,0,5,0,0,30,4,0,0,0,0,0,3,4,0,0,0
106031122,4,63,0,6,0,0,72,0,161,0,3,3,0,174,12,167,0,20,17,0,224,77,93,3,32,75,0,280,86,43,0,42,61,0,232,266,90,0,57,26,0,435,276,6,0,43,5,3,337,77,0,0,12,4,0,91,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,16,33,0,5,12,4,66,824,666,9,219,207,9,1930,0,22,0,0,0,0,22,0,21,0,6,0,0,25,4,191,0,8,6,0,215,11,110,4,16,6,0,157,44,55,3,22,18,0,148,145,94,3,42,93,8,382,441,35,8,62,12,0,552,283,5,0,46,7,0,343,19,0,0,5,3,0,19,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,11,0,0,0,4,0,0,9,3,0,0,8,0,0,8,10,0,0,20,0,0,25,14,0,0,5,0,0,20,6,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,47,0,0,48,5,6,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,4,0,0,6,3,0,0,9,0,0,11,3,0,0,3,0,0,6,14,0,0,18,0,0,33,22,0,0,5,0,0,22,13,0,0,4,0,0,19,5,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031124,6,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,7,7,0,32,38,0,0,11,0,0,47,44,3,0,21,0,0,65,96,0,0,9,6,0,108,109,0,0,17,6,0,128,41,0,0,0,0,0,43,0,0,0,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,4,0,0,24,358,3,6,77,18,3,462,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,8,0,0,22,17,0,0,6,5,0,36,27,0,0,16,0,0,35,79,0,0,9,5,4,91,115,0,0,28,0,0,151,97,0,0,15,0,0,108,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
106031125,0,0,0,3,4,0,11,0,0,6,0,9,0,15,6,0,13,20,9,0,56,16,3,4,31,52,0,112,33,5,0,27,99,0,163,67,10,0,30,26,0,132,144,0,0,31,8,0,190,91,0,0,13,6,0,111,29,0,0,5,0,0,39,3,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,7,0,0,0,11,12,0,23,400,24,25,187,224,4,865,0,0,4,0,0,0,3,0,0,0,7,0,0,4,3,3,5,7,11,0,28,7,3,15,20,12,0,55,13,0,0,16,15,0,43,25,12,0,24,132,4,202,99,0,0,38,37,0,175,239,0,0,42,7,0,287,88,0,0,12,0,0,101,18,0,0,4,0,0,24,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,0,0
106041126,0,16,3,0,4,0,19,3,38,6,0,0,4,46,51,75,19,14,9,3,170,118,85,11,26,13,4,256,90,42,9,25,14,8,184,195,9,5,30,19,0,259,205,10,0,41,16,0,275,246,0,0,30,3,0,279,37,0,0,3,3,0,45,4,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,5,0,13,24,25,0,17,10,4,79,985,299,64,187,90,23,1635,3,9,5,0,0,0,15,0,26,0,6,0,0,32,57,25,8,18,5,0,106,196,97,11,27,3,7,343,123,27,0,33,4,0,190,345,55,12,56,9,4,480,468,14,0,35,6,0,527,83,0,0,16,0,0,101,15,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
