SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
11902,8,1278,..,208,48,254,3,260,..,42,5,53,0,53,..,54,3,62,0,62,..,73,4,79,0,77,..,86,12,94,0,94,..,196,25,218,5,226,..,85,11,99,0,100,..,287,16,298,3,301,..,1085,273,1357,10,1374,..,669,29,698,9,703,..,101,15,118,0,118,..,2136,335,2470,23,2491,..,543,101,644,9,655,..,112,23,140,4,144,..,273,82,355,3,359,..,176,42,218,6,221,..,1833,1129,2963,20,2982,..,2610,783,3392,101,3487,..,33290,11128,44415,502,44917,..,200,93,292,3629,3924,17941,33492,11219,44710,4131,66782,36892,..,..,..,..,36892,..,28,0,30,0,30,..,16138,2976,19114,187,19296,..,16,0,16,0,16,..,3652,2520,6173,22,6197,..,4755,4027,8781,59,8841,..,298,210,510,4,511,..,8700,6761,15461,93,15551,..,192,36,232,0,233,..,26,4,27,0,27,..,351,12,365,7,369,..,136,10,140,0,148
11903,7,306,..,1068,218,1283,13,1292,..,61,4,65,0,65,..,40,8,50,0,53,..,77,7,85,0,81,..,131,26,162,3,164,..,75,5,73,0,73,..,120,39,162,0,160,..,277,8,287,0,286,..,722,100,819,3,823,..,540,23,569,4,567,..,40,3,40,0,44,..,1583,132,1719,8,1725,..,572,100,677,8,679,..,76,0,76,0,76,..,269,71,340,0,343,..,71,11,81,0,81,..,486,177,655,3,663,..,1209,252,1461,47,1507,..,26447,8699,35141,247,35387,..,138,41,183,2505,2690,27238,26584,8736,35322,2749,65311,54270,..,..,..,..,54270,..,38,0,38,0,40,..,4231,672,4900,64,4963,..,10,0,10,0,10,..,9049,4443,13487,54,13542,..,13028,6414,19442,81,19519,..,616,308,919,0,925,..,22686,11162,33847,132,33982,..,932,140,1070,9,1084,..,54,0,58,3,62,..,190,9,201,3,201,..,224,10,231,0,233
11904,3,248,..,2061,605,2670,34,2698,..,148,17,168,0,169,..,109,18,123,3,126,..,147,12,152,0,155,..,413,79,494,3,496,..,72,0,76,0,76,..,415,63,480,11,491,..,411,11,423,4,424,..,634,62,693,10,703,..,886,19,899,3,905,..,94,3,96,0,100,..,2025,90,2113,17,2128,..,1272,233,1508,21,1532,..,87,8,89,0,90,..,495,139,635,4,644,..,225,36,262,0,262,..,591,163,753,5,756,..,2369,595,2965,63,3028,..,32388,7266,39652,361,40019,..,168,45,213,3765,3978,25575,32556,7308,39869,4127,69567,51630,..,..,..,..,51630,..,49,0,49,0,44,..,8471,986,9453,84,9544,..,8,0,8,0,8,..,4711,1976,6690,45,6732,..,7944,2790,10731,57,10787,..,436,179,616,3,615,..,13088,4946,18034,102,18139,..,611,81,691,5,696,..,53,0,53,0,53,..,315,11,329,7,329,..,218,14,228,3,234
12001,12,1594,..,55,3,58,0,58,..,48,0,51,0,51,..,140,22,154,0,154,..,110,9,116,0,119,..,155,11,169,0,169,..,5,0,5,0,5,..,121,8,132,0,132,..,100,0,100,0,100,..,153,14,167,4,172,..,175,3,173,0,178,..,36,0,36,0,36,..,463,19,484,6,489,..,499,47,545,6,550,..,157,8,166,3,166,..,154,35,192,0,195,..,165,25,187,0,186,..,264,47,308,0,308,..,782,151,938,37,971,..,14566,3365,17930,164,18098,..,92,30,115,2368,2487,23839,14659,3389,18052,2536,44427,46697,..,..,..,..,46697,..,73,4,72,0,72,..,1273,199,1476,17,1488,..,3,0,3,0,3,..,2653,599,3251,20,3276,..,6139,1838,7974,48,8022,..,316,97,417,0,419,..,9107,2534,11643,70,11712,..,245,28,274,0,281,..,75,3,74,0,74,..,283,16,300,0,302,..,254,7,260,3,266
12002,0,95,..,38,4,39,0,39,..,42,7,50,0,50,..,39,4,41,0,41,..,46,3,53,0,53,..,60,9,66,0,72,..,0,0,0,0,0,..,59,12,73,0,73,..,49,0,48,0,48,..,75,3,77,0,77,..,46,0,46,0,46,..,15,0,15,0,15,..,187,6,185,0,185,..,321,30,349,3,353,..,22,0,22,0,22,..,117,29,147,0,147,..,66,11,74,0,74,..,114,36,148,0,152,..,459,65,519,14,537,..,4046,608,4651,55,4704,..,69,13,79,2060,2140,22373,4114,617,4732,2114,29222,43208,..,..,..,..,43208,..,51,0,52,0,52,..,227,14,241,0,244,..,9,0,11,0,11,..,402,65,467,4,471,..,531,91,622,6,625,..,44,13,52,0,52,..,976,167,1143,11,1154,..,105,5,105,0,106,..,136,4,139,0,144,..,411,15,422,6,425,..,337,9,343,3,348
12003,29,3076,..,57,9,69,0,69,..,55,10,58,0,58,..,81,14,92,0,99,..,269,44,310,4,312,..,235,36,272,0,275,..,36,3,42,0,42,..,137,22,158,0,160,..,448,12,466,0,468,..,419,40,453,8,463,..,651,23,675,8,680,..,78,3,80,0,80,..,1593,81,1672,21,1692,..,852,136,991,17,1005,..,1172,166,1338,10,1347,..,549,228,777,3,775,..,183,48,230,0,233,..,1153,302,1458,3,1463,..,2634,479,3116,65,3181,..,32390,9234,41625,339,41960,..,160,52,211,4163,4368,30879,32547,9285,41831,4497,77214,62055,..,..,..,..,62055,..,40,0,40,0,40,..,3890,520,4408,35,4443,..,23,0,22,0,22,..,6004,2425,8433,51,8480,..,12475,5057,17531,96,17629,..,749,321,1073,5,1075,..,19229,7806,27036,148,27185,..,594,79,676,3,679,..,97,4,101,0,97,..,481,28,505,14,521,..,293,3,294,4,303
12101,14,1528,..,64,12,73,0,71,..,9,0,9,0,11,..,419,63,475,3,479,..,158,12,164,0,164,..,223,31,253,0,253,..,6,0,6,0,6,..,87,6,88,0,88,..,260,3,266,3,267,..,342,27,368,8,372,..,344,0,345,3,346,..,65,0,69,0,69,..,1010,34,1040,9,1049,..,492,41,532,6,542,..,134,3,134,3,142,..,336,88,422,4,431,..,32,0,34,0,34,..,217,31,249,0,248,..,1508,226,1734,43,1776,..,17805,3994,21800,197,21995,..,113,19,133,2606,2740,33186,17922,4017,21935,2797,57917,66640,..,..,..,..,66640,..,155,0,154,0,154,..,488,72,560,8,566,..,3,0,3,0,6,..,5472,1234,6702,38,6737,..,8165,2647,10812,61,10871,..,388,112,495,3,502,..,14020,3987,18008,103,18107,..,441,66,501,4,510,..,166,4,168,0,170,..,621,20,637,3,644,..,467,19,488,4,494
12102,15,1041,..,12,0,10,0,10,..,8,0,8,0,8,..,513,111,622,3,627,..,135,8,144,0,144,..,212,55,267,4,268,..,6,0,5,0,5,..,24,4,27,0,27,..,233,3,236,0,233,..,155,12,171,0,167,..,379,10,385,5,394,..,47,4,52,0,52,..,813,32,840,11,849,..,417,41,458,5,459,..,196,11,207,0,207,..,156,46,200,0,200,..,23,0,23,0,23,..,146,39,187,0,187,..,1014,153,1171,35,1200,..,10847,2332,13176,119,13294,..,79,13,96,1287,1381,26428,10926,2345,13272,1401,41106,52809,..,..,..,..,52809,..,195,0,195,0,195,..,601,71,671,6,672,..,0,3,4,0,4,..,1985,566,2554,6,2555,..,4327,1588,5919,37,5954,..,179,48,226,0,226,..,6495,2203,8691,41,8734,..,52,3,52,0,52,..,123,3,126,0,131,..,206,9,208,5,213,..,311,10,324,4,326
12103,15,1592,..,11,0,11,0,11,..,3,0,6,0,6,..,558,46,603,10,606,..,114,7,125,0,120,..,238,18,255,0,260,..,3,0,3,0,3,..,48,3,53,0,53,..,92,0,92,0,92,..,212,10,218,3,224,..,103,0,104,3,109,..,22,0,22,0,22,..,431,13,445,3,450,..,436,19,454,0,457,..,124,3,126,0,129,..,121,26,147,0,147,..,51,4,54,0,54,..,182,21,204,0,204,..,1035,134,1168,29,1199,..,14772,2915,17690,112,17804,..,109,10,122,2149,2267,41484,14881,2931,17809,2258,61555,81341,..,..,..,..,81341,..,504,12,514,0,517,..,304,22,325,3,327,..,0,0,0,0,4,..,5136,779,5914,29,5946,..,7728,2480,10208,43,10251,..,295,83,376,3,377,..,13158,3338,16496,82,16573,..,96,3,106,0,102,..,297,7,299,3,298,..,473,8,482,3,490,..,643,10,660,3,662
12104,5,319,..,35,6,40,0,40,..,5,0,5,0,5,..,185,11,192,0,198,..,174,6,185,0,184,..,262,23,291,3,287,..,7,0,7,0,7,..,72,11,77,0,76,..,123,0,123,0,123,..,118,5,125,0,126,..,187,6,190,3,193,..,30,0,30,0,29,..,452,11,466,7,470,..,646,47,689,3,695,..,81,3,82,0,88,..,294,53,347,4,348,..,50,16,69,0,69,..,146,15,164,0,164,..,1127,95,1224,22,1242,..,9191,1027,10215,95,10310,..,97,13,112,3468,3574,36116,9295,1034,10330,3556,49999,68695,..,..,..,..,68695,..,248,7,253,0,253,..,193,14,211,0,213,..,4,0,4,0,4,..,1577,206,1790,10,1801,..,2156,485,2642,16,2655,..,115,26,143,0,143,..,3850,720,4566,26,4598,..,153,3,153,0,153,..,234,6,238,5,246,..,984,40,1026,17,1042,..,689,20,713,4,717
12201,0,61,..,9,0,9,0,9,..,3,0,3,0,3,..,24,6,29,0,29,..,35,4,37,0,39,..,70,7,72,0,72,..,3,0,3,0,3,..,24,0,25,0,21,..,18,0,14,0,14,..,37,0,41,0,41,..,36,0,36,0,36,..,7,0,7,0,7,..,96,4,96,0,96,..,259,15,270,3,278,..,6,0,6,0,6,..,51,14,57,0,57,..,21,4,26,0,26,..,45,3,45,0,45,..,635,53,688,11,701,..,2944,248,3191,34,3226,..,50,5,56,1276,1330,16950,2992,258,3252,1310,21508,33384,..,..,..,..,33384,..,106,0,106,0,108,..,47,3,53,3,54,..,0,0,0,0,0,..,171,31,202,7,208,..,343,89,429,0,426,..,10,3,20,0,20,..,522,120,650,6,655,..,72,7,79,0,80,..,199,12,207,6,212,..,591,15,609,3,610,..,502,21,529,3,529
12202,0,36,..,6,0,11,0,11,..,3,0,3,0,3,..,37,0,37,0,37,..,42,3,44,0,44,..,48,16,60,0,60,..,3,0,3,0,6,..,140,17,164,0,164,..,27,0,27,0,27,..,22,6,28,0,28,..,40,0,40,0,40,..,3,0,8,0,8,..,100,3,98,0,98,..,173,3,171,3,176,..,7,0,7,0,7,..,54,13,63,0,63,..,15,0,17,0,16,..,35,15,42,0,42,..,523,45,567,15,579,..,2578,235,2811,25,2841,..,62,4,69,1403,1466,26665,2642,237,2885,1426,30973,52360,..,..,..,..,52360,..,116,5,116,0,116,..,76,3,77,3,84,..,0,0,0,0,0,..,79,19,97,0,98,..,208,55,265,0,265,..,15,3,15,0,15,..,302,77,375,0,379,..,201,28,227,4,233,..,236,4,242,3,249,..,302,6,304,0,309,..,529,8,536,7,545
12203,0,358,..,50,3,58,0,58,..,21,0,26,0,26,..,212,25,241,3,240,..,188,17,202,0,202,..,185,24,210,0,210,..,27,0,27,0,27,..,355,55,416,6,418,..,189,5,199,0,199,..,157,18,176,0,179,..,417,18,431,3,438,..,43,0,45,0,44,..,805,38,847,11,855,..,696,60,757,6,758,..,38,3,37,0,37,..,279,46,327,3,333,..,37,7,45,0,45,..,132,32,162,0,166,..,2943,381,3320,42,3364,..,12573,1804,14374,135,14511,..,203,18,223,3641,3860,58517,12776,1822,14593,3776,76889,116023,..,..,..,..,116023,..,300,8,303,0,303,..,309,33,344,3,342,..,7,0,7,0,7,..,1170,320,1492,7,1499,..,1951,639,2589,22,2611,..,88,36,121,0,123,..,3207,992,4202,35,4231,..,388,36,424,3,429,..,482,15,497,13,506,..,1309,34,1349,11,1357,..,1170,24,1195,12,1203
12301,0,22,..,32,0,36,0,36,..,76,3,81,0,86,..,38,3,47,0,47,..,78,7,86,0,89,..,55,6,56,0,56,..,64,3,66,0,67,..,81,8,87,0,87,..,35,0,41,0,41,..,30,3,31,0,31,..,85,0,87,0,94,..,17,0,17,0,17,..,171,9,179,0,174,..,348,38,378,3,385,..,19,0,23,0,23,..,66,10,78,0,78,..,27,4,32,0,32,..,71,15,85,4,85,..,473,89,565,10,573,..,3132,368,3496,39,3535,..,82,6,82,1074,1158,27451,3208,370,3583,1113,32147,53611,..,..,..,..,53611,..,92,3,97,0,96,..,509,37,540,5,545,..,3,0,3,0,3,..,104,24,130,0,127,..,253,93,347,0,347,..,16,5,17,0,18,..,374,123,494,3,502,..,221,11,227,3,233,..,42,0,48,0,48,..,117,8,123,0,125,..,134,3,137,5,136
12302,0,113,..,144,14,160,0,162,..,84,6,88,0,88,..,72,26,96,0,97,..,236,47,280,0,287,..,170,40,210,0,210,..,1590,136,1727,39,1768,..,174,26,198,0,199,..,589,17,605,0,605,..,292,35,325,11,336,..,1294,45,1344,16,1358,..,147,4,150,0,154,..,2327,105,2434,19,2454,..,1177,193,1375,15,1386,..,258,20,281,3,283,..,249,78,325,3,334,..,79,16,93,0,93,..,427,209,629,7,638,..,3039,729,3765,93,3858,..,21041,3438,24474,280,24754,..,212,51,263,4541,4801,51005,21251,3487,24736,4823,80559,101047,..,..,..,..,101047,..,170,0,171,0,171,..,4589,785,5374,34,5403,..,34,0,33,7,35,..,760,311,1066,10,1079,..,1127,527,1647,14,1661,..,100,35,131,3,136,..,1983,869,2853,24,2876,..,519,63,583,5,586,..,77,4,78,4,83,..,450,8,463,3,460,..,273,13,285,3,291
12303,0,5,..,11,6,13,0,13,..,57,3,55,4,62,..,4,0,4,0,4,..,18,0,20,0,20,..,19,0,21,0,21,..,4,0,4,0,4,..,30,3,34,0,34,..,14,0,15,0,15,..,0,3,3,0,3,..,19,0,24,0,25,..,8,0,6,0,6,..,38,8,45,0,44,..,74,3,80,0,80,..,3,0,3,0,3,..,18,5,23,0,23,..,11,0,16,0,19,..,14,6,19,0,25,..,141,23,168,8,178,..,1054,123,1174,26,1197,..,64,4,70,1018,1085,18352,1113,127,1242,1048,20633,36613,..,..,..,..,36613,..,43,0,44,0,44,..,226,25,251,11,260,..,6,0,6,0,6,..,50,24,79,0,79,..,76,24,101,0,104,..,14,4,20,0,20,..,141,51,197,0,195,..,113,9,116,0,116,..,47,3,51,3,48,..,31,0,32,0,32,..,90,0,90,0,89
12401,0,47,..,3,0,3,0,3,..,22,0,22,0,22,..,10,0,13,0,13,..,89,4,95,0,95,..,83,4,88,0,91,..,3,0,3,0,3,..,13,0,13,0,13,..,34,0,34,0,34,..,51,0,56,0,53,..,64,3,65,0,65,..,20,0,20,0,20,..,165,3,166,0,168,..,204,13,220,5,221,..,10,0,10,0,10,..,73,6,76,0,78,..,8,0,8,0,8,..,54,4,60,0,60,..,415,57,472,7,473,..,2326,199,2520,14,2534,..,83,8,97,1662,1754,35398,2408,204,2618,1675,39690,68558,..,..,..,..,68558,..,45,4,45,0,45,..,119,11,129,0,129,..,27,0,27,0,27,..,105,29,134,0,134,..,225,44,269,3,274,..,15,8,19,0,19,..,352,76,424,3,431,..,65,10,75,0,75,..,153,3,157,0,158,..,229,4,236,0,233,..,411,6,416,0,416
12402,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
12403,3,148,..,45,8,54,0,55,..,380,21,398,8,405,..,122,32,156,0,156,..,149,23,171,3,173,..,87,15,98,0,98,..,195,16,208,9,218,..,143,25,167,0,167,..,310,10,315,7,319,..,85,7,96,0,96,..,573,11,585,4,590,..,62,0,66,0,66,..,1028,29,1060,12,1066,..,409,41,455,5,460,..,101,12,113,0,113,..,152,46,201,0,203,..,76,15,90,0,91,..,107,26,138,0,138,..,1400,216,1611,36,1645,..,8817,1201,10018,128,10139,..,137,14,143,3437,3578,57409,8946,1210,10160,3562,71130,113335,..,..,..,..,113335,..,75,0,75,0,75,..,1268,118,1392,10,1400,..,24,0,31,0,29,..,303,154,457,3,465,..,761,247,1010,8,1021,..,49,16,67,0,67,..,1121,417,1540,13,1552,..,412,34,442,4,447,..,167,3,169,3,174,..,209,5,214,0,217,..,283,14,297,5,301
12404,0,21,..,73,12,83,3,84,..,188,17,207,3,205,..,7,0,13,0,13,..,31,0,30,0,30,..,4,0,8,0,8,..,4,0,4,0,3,..,3,0,5,0,5,..,37,0,37,0,43,..,10,0,10,0,11,..,62,0,62,3,58,..,6,0,7,0,7,..,117,0,117,4,121,..,57,13,71,0,71,..,7,0,8,0,8,..,27,16,40,0,40,..,4,0,4,0,4,..,20,7,24,0,24,..,113,19,127,4,136,..,1153,161,1318,22,1333,..,45,3,48,1251,1305,15786,1201,164,1363,1268,18420,30917,..,..,..,..,30917,..,31,0,31,0,31,..,138,9,149,3,151,..,0,0,0,0,0,..,80,40,124,0,124,..,91,37,134,3,133,..,8,3,9,0,9,..,181,85,265,3,269,..,55,3,58,0,58,..,54,0,55,0,55,..,42,0,42,0,42,..,77,4,77,0,77
12405,0,49,..,24,4,30,0,30,..,168,14,179,0,176,..,20,5,27,0,27,..,63,11,76,3,79,..,26,3,26,0,26,..,340,19,357,4,361,..,37,4,41,0,41,..,268,8,278,0,276,..,56,6,61,0,61,..,576,25,600,3,604,..,49,9,58,0,58,..,951,43,992,7,1000,..,235,41,275,0,276,..,107,16,123,0,124,..,38,6,49,0,54,..,163,43,202,0,201,..,80,30,107,0,107,..,938,227,1166,22,1192,..,5741,886,6624,76,6704,..,66,14,82,1602,1683,18831,5803,903,6705,1680,27218,37673,..,..,..,..,37673,..,22,0,22,0,22,..,1448,213,1662,25,1684,..,3,0,3,0,8,..,111,28,136,0,136,..,202,96,298,0,300,..,26,4,29,0,29,..,336,130,462,0,469,..,458,73,532,3,533,..,41,0,46,0,46,..,120,3,116,0,116,..,80,3,86,0,83
12501,26,3227,..,27,14,39,0,39,..,27,3,32,0,32,..,182,67,246,0,246,..,66,6,78,0,76,..,153,40,190,3,190,..,77,4,86,3,88,..,66,11,75,0,75,..,261,8,270,0,272,..,276,25,300,4,305,..,494,13,503,0,508,..,58,3,66,0,66,..,1086,48,1135,5,1139,..,274,57,326,10,335,..,710,102,810,3,815,..,142,53,196,0,197,..,1458,543,2000,29,2027,..,740,369,1104,3,1113,..,1989,781,2771,70,2839,..,21474,8930,30396,269,30668,..,104,65,169,2674,2846,8409,21578,8992,30565,2939,41916,17889,..,..,..,..,17889,..,23,0,26,0,26,..,5966,1511,7475,77,7556,..,0,0,0,0,0,..,4566,2754,7325,23,7347,..,5690,4838,10532,47,10578,..,443,325,771,6,780,..,10702,7926,18627,85,18712,..,440,92,529,4,537,..,23,0,21,0,21,..,108,3,107,0,110,..,74,3,78,0,79
12502,14,2304,..,20,0,20,0,20,..,13,0,13,0,13,..,270,107,373,3,377,..,74,10,79,0,78,..,93,16,107,0,107,..,22,3,23,0,23,..,52,4,51,0,58,..,124,4,125,0,125,..,239,39,274,0,277,..,229,7,238,3,235,..,23,4,29,0,29,..,615,47,659,4,664,..,294,31,324,0,321,..,276,17,293,0,291,..,99,13,113,0,117,..,89,16,104,0,104,..,130,31,163,0,163,..,1011,196,1204,24,1229,..,13102,3987,17088,109,17197,..,70,21,94,1204,1299,15345,13174,4009,17179,1316,33846,30750,..,..,..,..,30750,..,46,0,46,0,46,..,1966,245,2211,5,2220,..,0,0,0,0,0,..,5119,1492,6619,32,6648,..,6075,2541,8622,40,8660,..,247,103,347,0,348,..,11443,4138,15583,75,15655,..,117,15,130,0,131,..,57,0,57,0,57,..,99,3,101,0,101,..,174,8,180,0,185
12503,3,385,..,53,25,79,0,79,..,491,67,553,5,561,..,557,286,837,11,855,..,193,34,226,3,227,..,140,27,167,0,169,..,307,22,328,11,340,..,169,43,220,0,224,..,428,14,443,8,452,..,219,50,272,4,276,..,839,38,875,5,885,..,76,4,87,0,87,..,1565,109,1673,17,1692,..,688,184,872,19,891,..,324,60,384,3,383,..,183,68,249,0,252,..,1156,353,1504,14,1522,..,2245,1350,3594,25,3619,..,4325,1501,5827,125,5949,..,34278,10073,44355,478,44829,..,223,131,358,4065,4422,25774,34507,10204,44713,4541,75028,51883,..,..,..,..,51883,..,39,0,39,0,39,..,26729,5108,31838,297,32131,..,9,0,9,0,9,..,2718,1680,4396,28,4426,..,2969,2631,5599,29,5624,..,334,203,536,4,537,..,6014,4514,10529,53,10584,..,921,191,1115,4,1117,..,47,3,47,0,46,..,237,11,255,4,261,..,165,6,173,3,175
