SA3_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
12202,59,1676,114,1849,80,1446,100,1621,135,2068,139,2340,275,3208,208,3690,513,3591,234,4332,636,3166,225,4025,372,2693,219,3284,146,1337,199,1687,51,428,105,576,2257,19612,1537,23410,67,1588,85,1738,70,1233,70,1380,208,2165,135,2507,464,3420,216,4096,854,3683,220,4762,1108,2990,233,4335,580,2633,305,3519,204,1412,255,1879,46,740,286,1078,3602,19860,1812,25283,124,3267,198,3586,152,2676,173,2999,344,4232,271,4844,731,6630,428,7787,1362,7273,456,9100,1736,6159,458,8360,954,5326,524,6806,354,2752,454,3560,96,1164,387,1651,5861,39475,3351,48692
12203,122,4193,304,4621,175,3510,202,3892,387,7781,603,8770,791,9901,679,11370,1235,9094,601,10926,1100,6089,458,7655,703,4643,388,5729,371,2719,389,3480,145,1149,244,1543,5031,49084,3865,57983,147,3791,267,4199,182,3272,241,3692,604,8252,588,9440,1285,10098,629,12011,1922,8853,561,11338,1756,5786,434,7972,1132,4907,478,6519,462,3311,539,4309,128,2149,582,2860,7617,50414,4308,62339,268,7979,572,8820,361,6780,444,7584,988,16032,1189,18210,2068,20004,1309,23388,3155,17946,1163,22258,2862,11877,890,15625,1834,9547,861,12246,831,6031,928,7783,275,3299,821,4399,12646,99494,8181,120319
12301,93,1992,139,2225,80,1738,94,1919,225,3653,180,4064,434,4010,207,4654,511,3293,189,4004,385,2372,136,2893,239,1534,155,1924,92,612,84,786,17,187,75,283,2093,19394,1258,22743,122,2012,107,2246,110,1698,103,1915,393,3881,195,4466,793,4030,212,5032,881,3215,179,4269,678,2306,166,3151,336,1575,156,2069,101,783,153,1037,12,429,154,592,3429,19936,1417,24773,219,4012,246,4473,196,3437,194,3835,617,7531,380,8536,1227,8038,412,9686,1392,6509,371,8270,1065,4679,303,6044,569,3112,308,3993,193,1393,238,1823,29,614,225,868,5516,39331,2674,47522
12302,309,4779,532,5618,348,4973,505,5831,863,9525,870,11261,1198,8502,735,10435,1219,7595,659,9474,1172,7205,626,9002,752,4627,566,5942,249,1617,332,2203,43,397,142,580,6158,49214,4974,60346,313,4396,498,5206,461,4875,420,5763,1632,9763,883,12276,1946,8118,744,10810,2009,7568,697,10276,1885,7127,689,9702,924,4662,677,6263,241,1965,436,2647,37,734,342,1114,9447,49204,5389,64042,616,9176,1032,10819,810,9844,929,11588,2489,19289,1751,23532,3146,16613,1485,21245,3226,15169,1359,19751,3056,14335,1313,18705,1681,9290,1242,12208,496,3578,769,4844,83,1131,486,1695,15607,98422,10360,124387
12303,48,1268,147,1470,56,1065,69,1184,157,2036,185,2381,268,2193,202,2661,312,2303,185,2799,340,1965,213,2515,216,1408,187,1807,77,572,135,788,14,153,58,223,1483,12970,1373,15835,62,1133,154,1355,72,1078,90,1235,314,2033,168,2514,477,2196,163,2842,589,2090,188,2869,572,1821,206,2605,289,1271,156,1718,81,595,152,828,10,270,107,383,2478,12489,1381,16340,114,2401,306,2820,131,2137,152,2427,473,4073,350,4898,748,4395,365,5502,901,4395,366,5664,912,3791,411,5118,506,2676,352,3525,159,1172,283,1617,21,419,165,605,3959,25461,2753,32176
12401,134,2152,162,2448,113,1671,94,1876,212,2982,191,3385,492,3843,280,4614,756,4155,282,5200,841,4362,316,5528,603,3452,312,4363,210,1435,195,1839,44,440,71,548,3404,24500,1902,29802,137,2025,153,2315,122,1540,85,1751,394,3003,187,3586,827,3993,227,5048,1280,4186,289,5756,1464,4408,327,6198,807,3688,371,4864,213,1765,275,2254,47,895,133,1077,5289,25501,2055,32851,270,4179,310,4763,234,3215,180,3632,610,5990,383,6977,1323,7836,504,9660,2034,8346,571,10952,2306,8773,647,11722,1414,7138,680,9227,416,3201,471,4091,92,1331,208,1622,8695,50000,3950,62651
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
12403,196,4265,359,4813,216,4176,327,4718,644,9038,764,10442,891,8263,606,9765,956,6902,554,8417,954,5866,514,7326,574,4126,412,5119,208,1538,255,2000,41,462,93,591,4674,44636,3886,53192,224,3888,330,4441,300,4165,323,4784,1148,9254,739,11141,1596,7989,614,10199,1689,6703,584,8980,1705,5752,487,7950,807,4043,523,5366,249,1913,316,2480,30,963,133,1127,7747,44667,4047,56462,417,8147,685,9252,516,8337,651,9509,1790,18290,1507,21585,2482,16252,1218,19957,2648,13609,1134,17390,2656,11619,1004,15276,1385,8170,934,10485,454,3455,567,4480,70,1419,232,1715,12422,89303,7935,109652
12404,54,1088,130,1270,76,1224,207,1508,154,2090,469,2707,213,1776,357,2341,288,1875,285,2448,257,1578,155,1992,137,1084,146,1368,67,544,97,703,17,170,44,237,1262,11421,1883,14570,78,1053,107,1235,116,1100,143,1356,274,2071,263,2608,359,1727,209,2286,494,1891,200,2580,451,1494,134,2083,226,1138,145,1504,91,681,160,931,9,363,79,456,2092,11525,1425,15045,130,2142,235,2504,194,2322,349,2865,427,4162,724,5313,573,3498,559,4631,786,3759,483,5030,712,3071,287,4073,360,2224,289,2873,154,1226,256,1630,29,535,126,693,3359,22944,3310,29613
12405,87,1580,165,1834,137,1863,176,2175,271,3448,310,4027,359,2877,308,3549,399,2787,245,3426,377,2629,274,3278,204,1529,181,1919,62,509,105,673,18,122,39,179,1916,17341,1810,21059,99,1561,165,1823,157,1795,174,2123,498,3370,328,4187,611,2688,267,3562,677,2657,258,3591,606,2563,272,3449,271,1366,204,1844,73,637,164,869,18,240,105,359,3003,16867,1935,21808,184,3146,332,3659,293,3658,351,4293,766,6811,638,8219,968,5567,575,7108,1074,5442,502,7020,982,5195,549,6726,481,2896,390,3763,130,1141,267,1540,37,360,148,535,4919,34208,3742,42867
12501,131,2120,214,2465,247,3771,590,4609,705,9925,1680,12315,594,5571,1001,7160,562,4036,643,5246,476,3350,389,4212,256,1778,243,2276,104,872,121,1092,25,275,45,348,3103,31696,4923,39721,147,1939,204,2289,267,2884,365,3519,935,7733,908,9571,790,4365,533,5693,805,3835,401,5041,657,3218,312,4192,324,1673,174,2174,102,947,124,1176,25,530,99,646,4051,27128,3112,34295,281,4061,416,4753,511,6655,955,8122,1642,17660,2584,21886,1385,9936,1532,12855,1371,7876,1044,10282,1136,6566,705,8401,584,3450,414,4455,210,1822,244,2268,53,798,142,998,7154,58821,8039,74020
12502,108,2068,121,2293,123,1854,111,2098,305,3747,266,4321,462,3862,239,4559,561,3648,239,4453,558,3127,213,3903,320,2039,166,2525,187,1232,128,1543,45,385,75,503,2667,21966,1557,26191,105,1808,111,2028,116,1755,81,1956,469,3892,238,4604,766,3955,236,4953,906,3797,246,4939,802,3021,187,4009,458,2061,195,2717,213,1299,160,1673,32,606,142,787,3867,22191,1602,27660,216,3874,232,4319,242,3615,191,4050,774,7643,503,8921,1230,7811,477,9515,1470,7443,482,9390,1362,6155,399,7908,776,4101,365,5243,398,2527,293,3213,77,991,220,1287,6533,44161,3159,53851
12503,251,4108,485,4843,373,5038,575,5988,1003,10732,1288,13022,1112,8452,921,10490,1107,7085,821,9009,889,5850,682,7420,559,4132,487,5178,247,1977,322,2550,64,774,144,985,5599,48160,5720,59479,306,3905,415,4627,500,4476,458,5427,1544,9925,1049,12518,1772,7505,753,10024,1751,6466,746,8966,1492,5438,567,7494,787,3862,464,5114,300,2451,395,3147,56,1406,262,1729,8507,45434,5099,59041,555,8013,905,9475,870,9513,1033,11419,2549,20659,2332,25543,2884,15960,1673,20518,2852,13554,1566,17970,2379,11287,1247,14912,1344,7992,950,10288,552,4427,713,5694,117,2182,404,2710,14112,93588,10824,118524
12504,177,2761,270,3205,245,4022,395,4659,878,13391,1360,15631,1084,10731,1024,12844,852,6007,512,7368,785,4500,480,5764,476,3315,340,4124,231,1859,254,2345,67,719,154,935,4784,47314,4790,56880,160,2562,202,2919,255,3350,321,3928,1303,13425,1293,16019,1393,8659,747,10796,1256,5615,473,7347,1262,4605,482,6354,721,3603,384,4707,261,2297,356,2914,46,1359,258,1661,6652,45477,4510,56645,333,5321,468,6122,495,7376,717,8596,2179,26818,2653,31657,2468,19392,1770,23639,2105,11617,986,14712,2048,9111,958,12117,1200,6914,718,8835,487,4158,613,5260,106,2071,413,2597,11438,92785,9303,113525
12601,69,1559,73,1702,78,1652,71,1803,163,2598,130,2891,301,2670,114,3085,398,2653,108,3158,450,2313,92,2850,266,1588,72,1922,144,821,72,1035,44,340,54,438,1912,16197,780,18883,65,1460,54,1571,81,1592,61,1738,195,2535,99,2828,447,2834,112,3396,652,2752,86,3494,729,2207,93,3030,347,1532,92,1967,154,1035,104,1296,25,600,86,711,2701,16543,789,20032,127,3018,128,3275,161,3242,133,3537,356,5134,228,5721,741,5507,227,6478,1052,5399,195,6650,1177,4521,181,5882,607,3118,164,3895,300,1856,175,2337,70,936,140,1149,4609,32737,1569,38919
12602,185,3704,233,4116,255,4725,279,5263,600,9988,672,11257,812,8203,522,9535,1115,6620,444,8172,1055,5344,372,6776,579,3908,305,4796,328,2196,232,2755,118,1099,140,1355,5046,45780,3198,54024,170,3071,213,3449,265,4859,310,5434,835,10343,692,11871,1246,8132,470,9847,1643,6765,399,8812,1672,5564,389,7621,910,4003,344,5260,376,2821,355,3550,115,1967,350,2428,7237,47522,3518,58273,352,6772,443,7565,520,9584,588,10696,1436,20330,1366,23128,2053,16334,998,19383,2757,13386,844,16985,2726,10905,765,14401,1494,7912,651,10055,702,5012,587,6307,231,3063,490,3780,12276,93304,6721,112299
12701,196,3460,434,4085,245,3152,289,3682,516,6128,597,7245,747,5789,549,7088,793,5424,562,6774,587,4179,428,5186,309,2347,334,2988,157,972,189,1320,18,247,45,312,3571,31696,3410,38679,251,3200,388,3834,316,3123,300,3737,937,6306,560,7800,1261,5684,560,7511,1335,5045,509,6891,995,3846,446,5288,411,2221,362,2989,140,1183,236,1563,17,417,73,507,5668,31019,3434,40118,445,6652,820,7919,557,6274,586,7418,1453,12430,1157,15040,2014,11480,1112,14596,2128,10469,1069,13668,1584,8022,871,10478,717,4564,694,5976,302,2152,422,2881,40,665,119,815,9235,62713,6850,78799
12702,382,5962,533,6871,519,6386,512,7421,1101,10308,848,12254,1253,8878,773,10901,1633,9959,905,12495,1450,9149,774,11365,716,5787,571,7070,370,2984,357,3712,83,1025,143,1250,7497,60434,5419,73347,434,5520,479,6431,626,5883,445,6959,1630,10361,861,12847,2227,9184,839,12247,2627,9574,822,13017,2440,9003,764,12199,1097,5676,553,7330,382,3577,411,4373,59,1671,197,1933,11519,60459,5356,77342,817,11480,1008,13302,1147,12272,955,14377,2727,20663,1706,25102,3481,18064,1611,23149,4252,19531,1724,25512,3884,18149,1534,23570,1815,11463,1126,14407,757,6563,767,8079,139,2698,343,3187,19019,120896,10780,150687
12703,187,3506,374,4066,270,3392,442,4105,691,7077,909,8679,927,6942,797,8671,951,6011,691,7658,679,4434,552,5666,412,2839,366,3625,198,1337,246,1783,31,435,88,546,4353,35976,4474,44798,227,3168,350,3740,372,3246,359,3974,1108,7341,863,9308,1423,6675,755,8853,1323,5514,605,7443,1142,4205,549,5898,586,2887,442,3917,212,1627,318,2158,46,803,146,995,6434,35466,4390,46288,415,6674,722,7812,642,6636,805,8082,1800,14417,1772,17990,2353,13617,1557,17526,2276,11527,1301,15096,1814,8642,1101,11560,1005,5731,808,7540,411,2966,569,3939,77,1237,232,1547,10783,71443,8857,91086
12801,94,2849,197,3136,133,2830,188,3150,379,5841,461,6681,552,6258,450,7251,925,6050,403,7382,1052,5166,402,6620,617,3908,330,4853,321,2284,252,2859,146,989,142,1278,4211,36164,2833,43212,121,2744,208,3078,155,2703,162,3024,558,6171,472,7198,956,6201,414,7567,1487,5840,404,7739,1665,4874,374,6919,922,4100,371,5390,377,2860,373,3614,119,1868,305,2292,6365,37369,3084,46817,212,5595,405,6213,290,5535,348,6176,937,12005,934,13882,1504,12452,862,14820,2412,11897,806,15114,2714,10043,779,13539,1539,8007,702,10243,705,5140,626,6474,261,2852,453,3563,10575,73536,5917,90027
12802,141,3244,203,3586,154,3075,115,3341,340,5440,248,6023,592,6436,305,7329,971,5962,331,7260,1114,5244,258,6621,675,3808,228,4707,229,1691,182,2105,72,690,80,843,4287,35581,1942,41808,125,3011,158,3293,189,2855,115,3152,487,5539,248,6272,1120,6510,295,7925,1606,5920,286,7816,1848,4923,279,7048,911,3792,278,4984,254,1974,237,2465,68,1313,157,1537,6608,35839,2047,44496,265,6256,355,6879,342,5923,230,6495,822,10978,496,12299,1714,12943,597,15255,2578,11884,612,15071,2969,10165,535,13664,1581,7598,506,9692,484,3669,415,4569,137,2003,240,2381,10897,71420,3986,86302
19797,0,5,0,3,0,3,0,9,0,8,0,11,0,8,4,18,3,18,0,25,5,14,4,22,0,38,5,48,0,9,9,16,0,3,0,3,12,105,33,157,0,7,0,7,3,0,0,4,3,13,5,24,0,12,3,14,0,19,9,31,11,33,9,53,6,43,14,60,0,11,12,24,0,3,0,7,28,137,54,220,0,12,0,12,0,4,0,9,3,23,7,32,3,21,8,34,6,39,7,50,13,45,18,74,10,73,22,108,0,25,20,42,0,9,0,10,40,247,91,374
19999,8,198,78,285,31,544,171,746,74,1032,507,1615,76,690,505,1269,98,588,466,1148,85,582,323,986,57,477,186,719,8,103,47,162,0,18,17,32,433,4229,2297,6958,17,164,54,232,31,450,135,615,72,734,292,1091,64,375,192,629,100,365,180,646,114,466,149,732,58,316,100,477,6,72,40,120,3,31,15,48,457,2981,1146,4590,26,358,130,517,58,1002,303,1358,138,1765,799,2703,134,1069,695,1900,193,956,647,1798,203,1046,468,1722,121,797,282,1196,14,176,89,282,3,47,25,78,888,7214,3448,11545
