SA3_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
12103,885,22,108,0,0,1012,137,11,15,0,0,163,131,8,13,0,0,146,147,14,46,0,0,208,202,9,45,0,0,249,618,22,173,0,0,812,596,22,200,0,0,822,1261,44,497,0,0,1803,869,33,377,0,0,1280,2015,51,422,0,0,2490,4559,73,224,3,4,4862,581,15,76,0,0,671,12000,302,2197,6,12,14511
12104,238,113,280,0,0,631,31,24,65,0,0,120,25,18,60,0,0,102,20,18,79,0,0,117,35,40,145,0,0,223,126,108,388,0,0,620,80,88,464,0,0,632,195,201,877,0,0,1282,105,127,652,0,0,889,246,285,903,0,3,1439,1229,624,828,0,11,2697,174,80,155,0,4,410,2518,1722,4894,11,16,9157
12201,141,49,73,0,3,270,16,7,15,0,0,43,21,6,16,0,0,46,27,7,17,0,0,56,31,16,28,0,0,76,117,41,98,0,0,254,89,37,106,0,0,239,194,72,229,0,0,495,153,56,187,3,0,395,345,131,290,3,0,773,1123,230,243,0,3,1603,135,34,53,0,0,224,2388,691,1374,9,9,4474
12202,329,34,34,0,0,397,84,11,7,0,0,97,73,10,15,0,0,96,89,7,13,0,0,107,131,9,22,0,0,156,394,53,74,0,0,519,378,53,76,5,3,515,770,88,174,11,0,1040,670,88,152,4,0,911,1304,125,152,5,4,1580,1771,107,66,0,5,1950,312,18,28,0,0,366,6292,597,817,19,15,7739
12203,642,37,169,0,0,848,174,7,57,0,0,238,156,18,57,0,0,234,208,23,101,0,0,330,267,13,124,0,0,405,818,59,418,0,3,1300,876,58,593,7,3,1530,1604,98,1151,3,4,2858,1404,103,787,0,3,2297,2737,167,757,0,3,3662,3930,147,335,4,4,4432,682,35,153,0,0,868,13496,757,4709,22,32,19009
12301,300,4,0,0,0,299,102,7,0,0,0,111,94,3,0,0,0,92,163,5,0,0,0,169,254,10,0,0,0,262,773,37,3,0,0,815,1225,68,0,0,0,1295,2759,117,7,0,0,2886,1914,48,5,0,0,1968,1503,15,0,0,3,1517,595,8,0,0,0,606,380,11,0,0,0,387,10057,335,20,0,4,10422
12302,675,65,16,0,4,750,283,34,5,0,0,328,250,43,14,0,0,304,426,73,11,3,0,509,709,99,10,0,0,823,2160,398,61,3,0,2619,3078,509,78,3,3,3679,4788,496,91,3,4,5375,2123,146,23,4,0,2306,1409,63,14,0,4,1490,651,38,12,0,0,704,702,76,7,0,0,788,17244,2053,330,22,24,19672
12303,193,3,0,0,0,199,100,0,0,0,0,101,74,0,0,0,0,75,132,0,0,0,0,139,210,4,0,0,0,218,572,15,3,0,3,595,830,21,0,0,0,849,1458,17,5,6,0,1490,974,4,0,0,0,982,852,3,3,7,0,865,446,0,0,0,3,447,297,3,0,4,4,308,6136,75,16,13,17,6262
12401,524,12,4,0,5,544,261,11,0,0,0,267,220,3,3,0,0,227,369,4,3,0,0,376,476,6,4,0,0,481,1398,20,9,4,0,1435,1867,31,7,3,4,1907,2777,24,6,3,4,2808,1360,7,5,0,3,1381,985,6,0,0,0,992,462,0,3,3,3,474,373,6,3,0,0,379,11073,130,44,10,20,11281
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,575,42,10,0,0,627,253,20,3,0,0,272,221,21,7,0,0,247,382,44,21,0,0,445,545,67,42,0,0,653,1687,188,129,0,5,2015,2533,325,89,4,3,2958,4705,368,59,0,7,5144,3030,102,18,3,3,3157,2113,56,8,3,5,2186,843,24,0,0,4,876,703,50,12,0,0,765,17595,1303,405,14,31,19344
12404,134,11,0,0,3,151,60,7,3,0,0,69,54,3,0,0,0,58,90,18,3,0,3,111,130,17,3,0,0,151,398,63,4,0,4,474,576,107,10,0,3,701,987,100,3,0,3,1100,471,22,0,0,3,503,365,14,0,0,3,387,221,11,0,0,0,235,214,10,0,0,0,228,3708,387,39,3,21,4158
12405,229,13,7,0,0,245,115,6,0,0,0,125,107,4,0,0,0,106,157,15,4,0,0,182,250,15,10,0,0,277,788,86,18,0,0,888,1074,125,25,0,0,1219,1749,161,17,0,3,1931,785,41,3,0,0,830,473,23,0,0,0,498,183,4,0,0,0,189,309,11,0,0,0,325,6218,512,80,3,4,6816
12501,249,63,153,3,0,463,74,20,41,0,0,141,72,8,29,0,0,110,102,25,79,0,0,204,122,30,100,0,0,255,381,97,356,8,0,845,393,115,470,3,0,981,673,262,774,8,6,1728,390,153,354,0,3,905,450,180,262,0,4,904,308,112,136,0,4,562,210,44,87,0,0,340,3415,1115,2843,29,23,7425
12502,327,97,29,0,0,459,76,26,3,0,0,112,74,20,18,0,0,114,101,42,12,0,0,148,146,40,19,0,0,210,407,172,44,0,3,627,407,216,122,0,0,749,859,468,174,0,3,1507,595,328,108,0,0,1031,928,322,55,0,5,1316,698,158,27,0,0,884,224,78,18,0,0,320,4851,1960,628,6,18,7466
12503,518,105,61,3,0,686,173,26,22,0,0,227,149,23,29,3,0,202,257,37,54,0,0,344,341,62,78,5,0,489,1011,219,306,5,6,1548,1216,341,404,0,5,1959,2291,608,400,12,6,3320,1508,328,139,10,3,1991,1421,235,74,9,3,1739,691,110,38,8,0,845,550,83,50,0,0,685,10129,2175,1668,55,24,14044
12504,401,97,178,0,0,677,114,34,50,3,0,195,100,38,48,0,0,176,156,42,102,0,0,300,182,66,145,3,0,396,645,205,518,4,8,1373,753,317,768,3,3,1846,1377,639,1141,9,8,3176,1089,414,468,8,6,1986,1306,306,252,4,10,1882,749,117,126,0,4,996,310,66,120,0,3,502,7175,2342,3904,39,40,13502
12601,340,27,53,0,0,422,73,10,7,0,0,92,72,8,6,0,0,85,74,3,11,0,0,86,106,23,11,0,0,144,292,31,64,0,0,389,268,48,81,0,0,392,526,64,162,0,0,758,435,62,107,0,0,600,838,74,93,0,0,1010,1042,59,32,0,0,1129,189,16,9,0,0,215,4266,414,634,4,6,5323
12602,632,132,172,0,3,932,141,39,41,0,0,218,120,47,41,0,0,205,152,56,62,3,0,274,242,69,119,0,3,436,649,173,355,0,0,1178,508,168,498,3,4,1181,1175,431,840,3,5,2452,787,335,479,3,0,1610,1444,370,377,0,5,2193,2236,283,147,0,11,2679,453,92,100,0,6,651,8533,2196,3224,13,33,14005
12701,460,21,0,0,0,481,151,0,0,0,0,150,148,8,0,0,0,156,197,12,0,0,0,214,334,21,0,0,0,356,1130,75,0,0,4,1217,1333,107,4,0,0,1445,2767,205,3,7,8,2992,2164,85,3,0,4,2257,1910,53,0,0,5,1974,811,18,0,0,8,834,593,30,0,0,4,628,11998,645,13,9,34,12702
12702,759,88,80,6,4,932,289,47,28,0,0,371,215,28,30,3,0,273,392,47,55,4,4,492,526,88,93,3,0,708,1558,254,252,8,3,2075,1735,350,248,11,4,2348,2970,437,111,27,5,3552,1504,168,26,3,3,1702,1401,102,18,9,3,1536,719,36,19,3,0,771,684,77,26,11,0,799,12746,1727,983,83,33,15573
12703,440,48,45,3,0,539,143,22,28,0,0,188,120,21,19,0,0,157,190,25,48,0,0,261,292,44,72,0,0,410,928,140,262,0,5,1335,1324,282,310,3,3,1925,2482,415,245,7,4,3159,1772,190,59,3,7,2026,1719,93,34,3,3,1847,710,38,18,0,0,778,502,62,44,0,3,610,10626,1367,1187,18,32,13236
12801,445,69,109,0,0,622,146,20,40,0,0,205,93,21,35,0,0,153,136,37,64,0,0,236,228,60,84,3,0,368,646,129,306,0,0,1086,643,177,437,0,4,1251,1251,314,670,0,0,2242,1072,282,383,3,6,1747,1911,351,277,3,7,2549,2232,205,134,6,3,2580,503,71,86,0,0,662,9311,1731,2627,19,25,13704
12802,557,53,47,0,0,664,179,21,17,0,0,216,163,14,22,0,0,203,241,28,37,0,0,307,320,54,59,0,0,434,1022,119,162,0,0,1305,1071,165,237,0,0,1481,2251,371,418,0,5,3049,1930,297,209,5,0,2447,2866,295,121,0,8,3287,1587,99,42,4,7,1738,527,48,38,0,0,615,12719,1577,1415,13,20,15739
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
