SA3_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
11603,0,0,0,12,15,7,0,0,0,30,47,465,991,3745,2092,1756,692,162,93,10037,0,0,6,25,25,46,39,24,17,181,0,0,7,13,54,101,76,51,25,330,0,8,3,17,11,17,10,4,0,74,0,16,23,86,65,57,36,15,6,315,0,0,0,11,25,28,31,29,12,142,0,32,39,280,89,97,49,18,7,625,0,3,0,24,5,6,3,0,0,39,0,11,27,87,30,17,8,0,0,184,0,0,3,13,14,27,17,9,0,81,10,4,31,128,129,67,61,22,0,458,6,30,32,53,18,16,6,0,0,159,0,0,21,128,91,113,33,10,12,401,0,0,0,11,3,11,10,10,0,34,0,0,14,21,14,5,0,0,0,60,58,420,801,2173,1341,1095,601,330,170,6993,613,1164,1078,2108,1062,885,656,318,85,7971,9270,17764,17015,31600,14007,11017,7211,3100,1084,112066
11701,0,5,3,9,8,5,0,0,0,28,7,53,86,461,199,170,70,25,8,1080,3,0,3,55,23,34,23,9,3,143,0,0,6,47,40,31,35,13,0,179,0,6,15,65,10,17,14,5,0,133,3,4,24,107,57,28,15,10,0,249,0,0,5,10,20,18,11,13,3,79,0,0,8,40,20,18,13,4,3,114,0,6,15,87,8,9,8,0,0,140,3,18,27,320,42,29,9,0,0,440,0,0,0,12,5,14,17,16,0,62,0,3,14,86,114,67,50,29,0,365,0,11,22,44,19,14,0,5,0,114,3,6,24,119,47,38,15,10,0,271,3,4,3,13,13,3,3,3,0,39,0,0,3,13,5,3,0,0,0,27,23,84,205,1174,427,500,451,244,90,3191,171,283,426,1152,415,362,256,176,55,3295,2895,5025,6451,15934,5856,4430,3273,2053,765,46693
11702,0,0,3,24,12,6,0,0,0,45,3,25,39,313,78,59,43,11,5,572,0,0,10,64,6,17,6,0,3,109,0,0,6,81,43,32,23,6,6,197,0,9,10,64,18,8,12,0,0,123,0,0,18,135,45,23,7,5,0,237,0,0,0,8,12,13,14,21,4,67,0,3,5,51,6,5,4,3,0,77,0,0,10,56,4,7,3,0,0,82,4,8,42,335,50,42,16,3,0,496,0,0,0,24,24,54,56,49,11,220,0,0,12,67,41,18,22,8,0,167,5,15,50,209,64,24,18,6,0,393,12,42,260,686,337,434,160,72,46,2058,0,0,3,24,18,9,6,3,0,60,0,0,0,12,0,0,0,0,0,19,5,51,152,1015,343,374,405,237,98,2681,185,264,460,1947,590,421,301,178,72,4423,2947,4709,6048,22118,7248,5212,3384,2091,856,54609
11703,3,3,16,88,52,30,13,6,0,207,3,26,160,1164,222,170,91,20,7,1858,3,3,21,370,40,79,60,32,13,619,4,0,72,534,156,138,89,42,13,1056,11,22,271,667,101,88,42,16,3,1216,7,7,115,722,160,143,78,27,3,1268,0,0,0,59,36,39,38,28,10,195,0,0,56,260,43,24,21,8,0,415,7,6,210,990,73,56,30,3,0,1383,31,39,796,5477,319,113,28,7,0,6819,0,0,5,64,22,36,22,21,0,168,0,3,29,253,81,44,36,13,4,471,55,92,452,1509,299,189,124,33,3,2764,11,25,422,952,237,305,150,63,23,2182,0,0,25,158,45,31,16,7,3,282,0,0,14,78,29,11,5,0,0,145,87,160,1488,7363,1036,841,817,539,189,12521,735,725,4762,13122,2888,2223,1396,744,308,26908,7249,7428,37768,105844,22226,16513,10501,4901,1811,214249
11801,0,5,8,49,34,10,6,4,5,125,5,38,58,378,115,75,32,6,3,713,0,3,9,195,21,78,117,60,104,599,0,8,26,294,98,79,86,53,9,653,21,86,47,128,49,59,50,27,12,477,19,82,328,1653,948,895,574,314,113,4918,0,0,0,18,21,23,13,25,4,107,0,3,8,56,23,18,9,17,3,130,6,4,8,80,20,12,4,0,0,146,7,22,39,213,48,22,21,4,0,375,0,0,0,22,11,6,3,4,3,57,0,0,3,61,27,5,9,10,5,129,81,236,191,864,257,148,89,28,13,1898,0,5,24,118,45,15,9,3,5,230,6,0,6,154,29,13,14,10,0,233,0,0,10,47,51,32,18,16,4,176,68,222,712,4249,1004,957,1340,704,486,9748,584,879,1131,5232,1560,1156,1092,765,526,12922,7156,12638,12246,47235,15897,11985,10315,5754,3166,126382
11802,0,0,0,39,50,23,15,7,3,135,3,39,136,577,180,147,65,29,9,1178,0,8,10,200,53,112,81,30,61,554,3,16,36,329,122,129,90,50,16,810,18,37,241,249,59,66,38,15,12,731,6,56,178,649,432,168,132,88,39,1762,0,0,0,23,18,33,21,21,13,128,0,7,57,128,29,25,27,9,8,293,7,3,78,212,42,48,22,8,0,433,5,19,132,298,94,74,26,4,4,650,0,0,0,8,9,9,3,0,0,31,0,3,5,43,51,37,20,8,3,168,29,107,143,492,155,75,57,8,4,1073,3,28,126,315,91,98,42,22,4,737,0,6,6,103,29,19,15,11,4,193,0,3,16,72,27,20,5,4,0,147,100,255,759,3924,1141,1017,983,586,303,9070,469,674,1644,3720,1230,1039,885,581,431,10679,7645,13314,23124,47566,17000,13097,9762,5967,3181,140654
11901,0,0,3,19,16,18,4,3,0,59,4,62,158,596,324,240,111,27,10,1536,0,5,7,66,30,75,59,73,72,379,0,0,0,10,28,55,53,31,30,215,3,26,25,57,24,43,20,9,3,208,0,9,28,105,65,53,36,19,4,319,0,0,0,14,22,39,38,25,7,142,0,11,24,90,58,73,53,25,11,347,3,11,18,95,15,21,11,0,0,182,3,28,61,232,65,48,12,0,0,450,0,8,31,223,314,398,364,175,46,1562,0,5,9,65,96,53,48,26,3,309,8,46,38,85,33,26,15,3,0,250,62,226,979,4145,2750,2482,853,408,174,12080,0,0,0,7,9,4,9,8,4,43,0,6,20,32,24,9,0,0,0,89,106,470,708,2872,1505,1107,754,510,250,8283,693,1235,1341,2887,1407,1259,931,631,339,10726,12600,24085,23545,46673,21292,18900,12622,7686,4028,171429
11902,0,0,6,21,17,11,6,12,3,75,24,78,168,813,356,337,153,29,13,1958,0,0,3,56,15,11,22,13,11,135,0,0,3,19,14,21,25,16,9,105,0,9,13,59,19,34,16,6,0,157,0,9,14,62,41,29,16,4,3,176,0,0,3,6,15,14,17,13,3,84,0,7,7,80,25,29,19,11,13,192,0,3,18,95,20,28,13,0,4,181,7,23,50,320,53,69,19,3,3,545,0,0,4,49,70,75,66,46,14,322,0,3,5,80,61,42,35,6,3,234,10,26,29,77,24,10,13,7,3,191,15,73,413,1431,1003,978,347,137,63,4453,0,0,0,8,7,4,5,0,0,21,0,3,8,22,11,6,0,0,0,47,107,373,658,2724,1522,1220,913,452,166,8137,600,943,952,2694,1142,902,714,519,250,8718,9909,17127,17635,41949,17034,13422,9212,6186,2601,135070
11903,0,0,8,20,15,12,0,3,0,62,15,85,152,836,285,224,95,27,10,1729,0,3,8,64,14,34,14,9,23,162,0,3,3,18,45,57,55,32,16,232,5,26,31,69,39,57,32,8,6,273,0,9,19,98,64,67,43,24,4,325,0,0,3,15,28,33,27,22,5,134,0,3,16,71,35,24,18,11,7,183,9,17,51,348,41,51,28,4,0,551,14,18,53,298,76,49,12,3,3,528,3,5,20,212,318,344,261,146,32,1332,0,0,8,30,27,16,8,0,3,97,10,35,38,86,27,40,25,7,3,273,3,17,84,407,252,238,120,44,12,1174,0,3,0,14,12,7,10,7,6,67,0,3,9,31,14,6,4,0,0,63,22,115,276,1282,716,611,452,300,143,3910,268,482,676,1723,773,730,610,449,270,5984,7276,13888,17498,36799,16702,14809,10295,6521,3409,127193
11904,0,3,4,31,11,16,3,5,3,75,26,128,227,1372,428,331,141,43,12,2703,0,5,6,206,36,44,31,21,5,355,0,7,4,71,41,65,52,30,20,286,0,15,54,130,44,49,29,8,0,331,3,11,41,146,80,45,43,11,3,388,0,0,0,46,51,89,54,33,11,283,0,3,4,71,27,23,13,10,3,158,3,3,23,234,37,38,19,3,0,361,11,27,87,629,110,64,22,8,0,957,11,27,75,479,528,762,776,404,132,3191,0,4,17,114,93,60,59,22,15,383,22,62,46,123,46,23,22,11,0,357,10,19,153,524,226,224,80,24,10,1272,0,0,0,14,5,11,16,4,4,50,0,3,13,62,10,4,0,0,0,95,91,237,673,3946,1100,967,893,491,179,8563,430,672,934,2979,1068,916,811,667,593,9071,8414,13788,17190,46912,16749,13935,10504,6846,3379,137723
12001,0,0,3,20,23,10,3,0,0,59,3,25,31,378,90,100,41,9,3,674,0,3,0,76,12,34,24,21,11,182,0,3,9,89,49,43,55,27,14,287,13,23,22,85,24,29,17,9,3,230,3,11,29,201,72,63,34,10,3,430,0,0,3,17,25,18,7,14,4,88,0,0,12,159,54,50,34,31,6,347,11,4,22,151,19,31,9,3,0,255,5,22,32,209,28,28,10,3,0,336,0,0,0,23,19,4,8,3,0,54,0,0,11,80,68,43,29,11,6,247,25,51,39,114,55,39,35,9,4,370,0,6,31,310,133,76,39,11,0,611,0,0,0,22,16,9,10,5,3,55,0,0,3,19,14,7,4,3,0,53,57,158,170,1272,416,319,299,161,83,2935,284,387,538,1901,630,571,490,285,185,5263,5354,8749,9683,28502,11061,9170,6820,3998,2011,85356
12002,0,0,0,19,8,5,0,0,0,39,4,8,17,171,39,39,22,3,3,300,0,0,3,52,10,25,16,3,6,112,0,9,6,143,91,71,54,15,5,396,8,16,10,57,31,12,7,3,0,141,0,7,22,197,72,55,40,3,0,389,0,0,0,8,12,8,10,6,0,50,0,0,5,46,19,21,15,7,0,109,0,3,7,49,4,5,0,3,0,74,3,4,18,152,27,13,3,0,0,225,0,0,0,13,3,10,7,9,0,42,0,0,3,42,23,12,6,5,0,94,34,76,42,256,114,70,44,11,0,645,0,9,21,125,40,32,8,9,3,244,0,0,0,49,35,17,10,3,0,117,0,0,0,28,17,3,3,0,0,51,29,56,103,802,291,176,198,115,48,1820,244,369,365,1741,656,541,343,155,54,4471,4124,6141,4772,19627,8452,6166,4305,1745,726,56066
12003,0,0,14,35,33,34,12,14,14,164,23,99,177,1229,351,296,181,31,17,2402,0,7,4,156,48,97,53,50,44,462,0,0,6,82,62,62,51,37,14,323,16,30,56,142,55,58,47,19,3,434,4,10,41,149,79,48,35,29,4,400,0,0,0,16,20,30,36,22,11,135,6,40,123,551,292,352,203,120,88,1771,10,18,108,560,61,62,34,4,0,853,9,27,163,874,116,68,22,4,0,1276,0,0,0,12,17,22,13,12,3,86,0,0,16,130,86,61,52,20,3,377,20,57,48,213,77,49,36,8,4,508,13,58,344,961,545,500,206,114,40,2785,0,0,3,21,13,9,8,8,4,69,0,0,12,31,12,7,0,0,0,64,35,151,377,2046,864,813,704,483,234,5706,477,643,1355,3656,1196,903,682,446,270,9622,7902,13958,22100,53665,19108,15141,9886,6695,3410,151873
12101,0,9,6,62,71,57,40,45,22,305,21,75,110,753,184,117,62,8,10,1340,3,0,5,141,25,65,39,17,14,313,0,12,17,94,99,58,65,36,18,401,39,115,59,240,91,71,57,21,4,702,14,29,79,485,198,159,108,34,20,1124,0,0,0,20,17,24,6,12,0,79,3,3,12,161,57,39,32,13,4,322,20,32,110,722,84,123,75,14,4,1182,12,37,49,439,82,36,12,0,0,673,0,0,3,18,21,16,13,28,0,100,0,4,3,49,27,33,12,19,8,161,58,186,109,300,159,95,55,19,10,989,5,6,57,252,90,54,27,8,3,502,0,0,3,42,32,21,19,9,6,126,0,3,6,48,27,27,8,3,0,116,71,233,224,1764,508,415,380,265,143,4004,313,481,553,2111,697,590,446,280,207,5675,7403,13787,12567,37074,14866,11314,8185,4538,2514,112245
12102,0,0,0,24,28,20,4,3,0,74,16,83,107,639,214,168,78,24,6,1345,0,0,4,74,28,89,36,15,10,247,0,18,10,49,78,69,65,46,18,359,12,49,23,76,57,43,29,13,4,300,8,79,102,291,189,142,99,32,18,957,0,0,0,8,13,15,12,7,3,52,3,25,13,200,87,70,42,22,10,477,8,3,19,135,42,35,23,8,0,272,3,12,43,184,49,30,4,4,0,320,0,0,0,7,0,5,3,0,0,14,0,3,0,9,14,7,0,0,0,37,7,71,51,127,71,50,36,9,0,419,12,15,18,149,68,56,18,0,3,334,3,0,5,22,29,14,9,4,6,94,0,4,11,72,24,26,12,4,0,155,28,159,166,965,458,324,283,160,88,2625,173,266,284,910,415,345,288,191,98,2961,5408,11038,9276,22895,11445,9125,6439,3439,1532,80603
12103,0,5,5,41,87,69,24,36,7,281,3,31,41,246,102,81,42,16,8,567,0,12,3,60,36,55,43,25,12,242,0,24,31,68,144,96,86,71,42,559,16,170,129,161,110,90,59,25,4,765,35,323,476,977,900,717,316,156,60,3959,0,0,0,6,14,14,8,6,0,51,0,12,35,171,157,106,57,33,7,573,19,35,70,438,114,123,84,16,0,892,7,24,35,124,47,23,13,3,3,273,0,0,3,9,9,3,0,7,0,25,0,10,4,17,32,24,6,3,3,94,34,251,155,187,195,122,67,30,8,1050,3,7,12,196,107,64,23,5,5,418,0,8,6,33,37,27,30,17,4,164,0,6,18,82,88,67,12,7,0,280,36,230,237,918,683,454,379,265,137,3349,151,426,545,896,635,449,440,407,480,4430,6064,17884,15973,24829,18549,13568,10550,6905,4039,118371
12104,0,0,0,33,51,25,11,13,3,135,8,32,41,445,106,71,53,13,4,784,0,6,12,187,18,48,25,19,17,331,4,22,17,208,143,105,99,43,19,658,10,65,54,149,46,44,27,12,3,408,14,42,78,719,247,246,162,52,7,1568,0,0,0,23,14,18,14,5,3,81,0,3,9,149,50,31,28,7,10,274,5,7,18,168,40,31,11,4,0,283,10,20,56,382,69,30,9,3,0,576,0,0,0,13,11,20,9,0,3,55,0,10,3,67,25,13,5,0,0,128,64,214,148,572,241,189,104,24,6,1567,0,9,22,148,39,34,25,6,0,272,5,5,10,65,41,22,21,11,3,191,0,0,3,53,33,35,15,3,0,138,61,188,222,2392,501,354,328,171,99,4333,323,431,607,2786,898,829,654,362,223,7118,5228,8166,7950,34874,12343,10449,8880,4197,2052,94139
12201,0,0,0,13,19,11,6,3,0,48,3,7,18,64,22,26,4,0,0,141,0,0,0,40,6,4,7,3,3,73,0,21,11,167,89,50,41,23,10,407,4,27,20,22,19,3,10,0,0,114,12,36,28,366,144,84,43,20,3,723,0,0,0,3,6,3,4,4,0,37,0,0,0,15,8,10,4,3,0,37,0,3,3,37,13,6,5,0,0,71,0,6,15,48,10,10,0,0,0,94,0,0,0,3,5,4,3,0,0,17,0,3,0,14,10,7,12,0,3,46,17,91,68,328,146,56,36,8,3,752,0,0,27,33,15,8,3,0,0,84,0,0,6,57,31,16,12,4,0,125,0,0,0,35,10,16,6,3,0,74,24,107,153,1165,237,107,113,54,27,1985,127,204,237,948,360,286,236,114,83,2607,2629,5249,3981,13544,6038,4439,3389,1732,892,41888
12202,0,0,0,9,19,18,3,3,0,58,5,7,15,76,40,32,3,8,0,182,0,0,0,28,17,23,25,6,3,100,0,7,19,64,72,70,87,43,14,382,6,25,25,19,24,22,4,7,0,119,3,55,70,242,176,108,65,33,14,754,0,0,0,7,18,17,20,37,17,114,0,0,0,9,9,11,6,3,0,36,0,0,6,4,0,0,0,0,0,10,3,9,8,43,25,7,3,0,0,99,0,0,0,0,3,3,0,0,0,11,0,0,4,13,10,8,4,0,0,31,5,50,70,128,103,104,62,19,4,542,0,4,8,36,10,9,7,3,0,72,0,0,3,28,34,26,19,14,3,135,0,0,7,23,17,23,6,0,0,85,15,71,76,563,317,256,221,103,42,1667,121,278,256,612,445,440,420,264,123,2950,3432,8319,6584,12630,9100,8360,6806,3560,1651,60438
12203,0,0,0,43,61,24,7,7,3,156,7,59,111,574,260,189,63,30,6,1297,4,7,3,129,41,72,42,15,24,326,5,50,32,251,214,169,150,114,42,1020,18,59,29,70,56,38,16,10,3,293,14,123,171,806,409,242,149,62,24,1994,0,0,3,73,58,87,51,45,17,332,0,3,6,45,17,18,10,9,3,114,0,4,9,49,16,19,11,0,0,126,8,20,67,255,103,63,10,4,0,525,0,0,6,14,18,10,11,3,4,57,0,0,0,41,44,28,27,14,11,171,27,141,139,425,215,117,70,24,10,1162,0,6,30,126,60,49,16,5,0,286,0,10,12,141,76,41,37,22,11,353,0,0,7,63,56,28,19,0,0,182,64,281,364,3118,1052,591,467,297,131,6362,386,688,706,2209,1078,860,746,632,437,7747,9614,20612,16405,41597,22258,15625,12246,7783,4399,150543
12301,0,0,0,15,15,6,0,4,0,39,3,10,20,159,75,63,14,0,3,345,0,3,0,52,18,15,23,7,5,120,3,11,18,73,66,100,73,33,5,384,0,3,9,15,3,7,3,0,0,45,3,11,39,118,68,34,27,8,0,296,0,0,0,14,11,14,7,7,0,52,0,4,3,30,28,11,6,9,0,105,0,0,0,21,5,7,3,0,0,38,0,6,8,74,13,10,7,0,0,112,0,0,0,12,19,9,0,0,0,42,0,0,3,10,15,0,0,0,0,31,3,27,20,45,33,14,9,0,0,150,0,5,8,54,18,11,3,0,0,100,0,4,7,18,24,12,12,9,5,82,0,9,21,43,13,12,0,0,0,97,6,23,61,427,295,209,123,56,23,1219,146,279,263,728,355,263,203,125,83,2446,4963,10031,8304,18218,8270,6044,3993,1823,868,62510
12302,0,3,16,27,21,16,4,0,0,88,27,199,405,1519,876,686,313,67,28,4122,0,0,10,119,69,142,90,37,13,483,0,9,6,72,102,226,238,95,19,764,3,5,17,37,18,28,10,4,0,129,3,20,64,292,156,168,139,47,9,905,0,0,8,16,34,27,41,29,5,158,12,47,43,239,114,93,49,23,7,635,0,0,6,48,10,16,0,0,0,84,11,18,56,283,95,58,38,0,0,555,0,0,6,40,60,44,33,9,0,195,0,3,0,31,14,12,6,3,0,73,11,30,40,107,51,27,28,5,0,303,10,20,54,371,179,156,39,21,3,854,0,0,4,17,19,39,28,15,4,122,0,16,46,75,38,16,5,0,0,201,47,311,553,2382,1666,1361,856,363,95,7634,626,1225,1385,2817,1261,1256,1040,545,402,10563,11634,22382,22408,44776,19751,18705,12208,4844,1695,158401
12303,0,0,0,4,7,3,0,0,0,20,0,5,4,40,16,21,8,3,0,101,0,0,0,4,5,10,9,0,0,37,0,0,3,25,32,60,46,26,9,201,0,0,4,4,6,5,0,0,0,21,0,10,17,58,22,10,13,8,0,141,0,0,0,3,12,8,6,3,3,37,0,0,3,6,3,6,0,0,0,20,0,0,0,5,0,0,0,0,0,12,0,9,3,16,7,0,0,0,0,31,0,0,0,3,8,5,0,0,3,18,0,0,0,5,0,3,0,0,0,10,3,7,5,23,16,16,9,4,0,90,4,0,0,18,10,9,0,0,0,40,0,0,0,10,14,15,14,3,0,61,0,0,3,10,3,4,3,0,0,25,3,16,20,103,109,85,80,59,44,532,149,240,240,692,381,429,290,175,54,2663,2811,6167,5244,10400,5664,5118,3525,1617,605,41152
12401,0,0,0,17,23,19,4,8,0,74,0,13,26,98,34,49,28,3,0,257,0,0,4,42,20,64,34,18,8,177,0,21,6,50,85,117,157,72,26,539,0,3,7,23,11,6,4,4,0,67,0,8,10,80,58,61,45,20,3,287,0,0,0,10,9,17,11,4,0,56,0,0,3,16,16,10,10,11,0,59,0,7,3,13,6,4,0,0,0,28,3,5,17,69,12,13,3,0,0,126,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,6,3,3,0,16,3,30,29,96,96,86,88,23,6,446,3,3,42,64,12,4,3,0,0,129,0,0,0,9,34,24,40,12,5,133,0,0,0,8,11,12,0,0,0,28,12,38,58,312,237,253,302,134,67,1407,144,326,309,806,583,666,606,304,113,3856,4222,9823,8395,16634,10952,11722,9227,4091,1622,76694
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
12403,0,3,3,37,11,7,5,0,0,72,9,97,160,782,371,342,125,31,18,1940,0,6,4,68,20,57,47,22,16,244,0,9,15,100,151,223,171,96,32,796,8,14,6,30,23,33,12,5,0,130,4,20,45,186,89,93,44,31,3,511,0,0,3,14,34,41,40,32,4,164,3,29,40,174,94,81,36,22,9,480,0,4,5,48,7,12,4,0,0,78,4,20,30,135,58,27,10,0,0,281,0,0,0,3,19,17,20,10,0,74,0,0,4,18,28,14,8,11,0,82,5,15,24,98,47,42,27,12,4,271,0,20,13,116,38,13,6,7,0,217,0,0,0,15,34,37,41,10,3,134,0,16,36,81,38,11,3,3,0,194,14,117,199,921,543,415,370,157,79,2821,445,738,928,2313,1064,941,757,389,147,7730,10581,19448,18760,41545,17390,15276,10485,4480,1715,139692
12404,0,0,0,4,12,3,0,0,0,20,3,15,13,92,46,31,8,0,0,203,0,0,0,11,6,4,5,0,0,31,0,5,6,27,32,39,29,20,5,157,0,0,0,5,5,9,3,3,0,28,0,4,22,37,28,6,12,0,0,117,0,0,0,0,9,8,4,3,0,28,0,0,0,5,4,0,0,0,0,21,0,0,0,11,0,3,0,0,0,10,4,3,8,46,3,12,0,0,0,79,0,0,0,9,10,22,17,14,0,74,0,0,4,5,0,4,0,0,0,10,3,8,0,20,9,11,13,0,0,61,0,3,6,39,14,8,3,0,0,79,0,0,0,7,6,3,8,5,0,29,0,0,4,4,3,3,0,3,0,12,0,9,38,133,79,69,49,37,15,437,108,220,328,594,350,272,240,154,64,2334,2266,4670,5376,9944,5030,4073,2873,1630,693,36547
12405,0,0,0,3,3,4,0,0,0,12,10,78,140,712,367,338,150,33,18,1839,0,0,0,13,13,25,17,12,19,105,0,0,3,26,59,75,57,25,4,262,0,0,3,14,4,5,0,0,0,31,0,4,16,58,34,45,36,10,0,210,0,0,0,3,8,28,14,14,4,66,3,11,21,110,56,84,48,5,3,337,0,0,0,9,6,4,0,0,0,25,0,3,5,47,17,7,0,0,0,86,0,0,0,3,3,12,14,3,0,39,0,0,7,43,44,29,11,3,0,142,0,0,7,19,9,14,8,0,0,59,0,7,16,70,22,23,4,4,3,149,0,0,0,0,13,13,3,3,0,34,4,6,11,22,3,0,3,0,0,43,4,104,297,757,453,359,245,117,38,2381,230,394,448,1055,454,519,331,161,53,3635,3900,7226,7957,15326,7020,6726,3763,1540,535,53993
12501,0,0,0,12,0,5,4,0,0,29,8,55,104,713,296,233,126,33,7,1580,0,0,3,27,8,23,19,15,14,118,0,0,0,17,9,21,25,10,7,90,6,23,28,68,19,24,9,5,0,191,0,10,20,112,42,15,18,3,0,224,0,0,0,11,11,16,11,13,0,61,4,43,129,743,271,219,123,44,20,1593,7,3,76,581,28,30,15,0,0,738,3,12,52,248,20,26,3,0,0,370,0,0,0,11,6,17,16,10,0,71,6,29,98,626,653,416,253,123,23,2217,16,34,28,63,10,9,6,0,0,155,7,16,101,791,874,981,376,143,48,3323,0,0,0,7,3,3,3,0,0,13,0,3,7,27,5,8,0,0,0,54,67,232,417,1575,619,390,272,141,87,3800,362,484,805,2297,618,552,316,186,72,5693,6395,9252,12878,34740,10282,8401,4455,2268,998,89670
