SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
11503,0,0,0,3,0,0,0,0,0,7,0,0,0,0,7,3,8,0,0,17,0,0,0,0,0,3,0,0,0,9,0,3,3,21,27,27,26,7,3,126,38,75,108,184,168,144,113,36,12,885,689,1664,1613,2849,2005,1641,1164,406,136,12171,0,0,0,0,0,0,0,0,0,0,1363,3219,2998,4778,3066,2406,1487,500,164,19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,4,0,0,32,0,0,0,0,3,0,0,0,0,5,0,0,3,21,7,5,7,5,0,47,0,0,0,4,5,9,3,3,0,27,0,0,0,0,0,3,0,0,0,10,0,18,29,108,222,245,217,83,23,946,0,0,0,0,9,0,0,0,0,13,0,0,3,3,4,6,3,0,0,20,0,0,0,11,20,23,45,22,3,127
11504,0,0,4,18,4,4,0,0,0,32,0,0,0,0,0,3,3,4,0,13,0,0,0,5,11,8,3,0,0,26,0,17,28,110,83,49,32,12,9,340,37,81,75,188,98,67,70,27,9,660,1131,2802,2184,4807,2392,1646,1081,409,143,16587,0,4,9,39,22,9,5,0,0,92,2221,5137,3692,5971,2810,1812,1151,388,112,23303,0,0,0,20,10,8,0,0,0,42,0,0,0,8,3,5,0,7,0,16,0,0,0,3,3,0,0,0,0,4,0,11,9,18,9,3,0,0,0,54,0,0,0,11,7,7,10,0,0,38,3,17,40,366,90,103,39,12,3,686,0,0,0,5,23,21,18,14,0,76,0,11,7,32,22,22,21,3,0,116,11,74,88,210,278,178,123,63,23,1051,0,0,0,58,46,26,10,5,0,145,0,0,3,8,3,3,3,0,3,15,0,6,6,21,18,17,34,9,8,116
11601,0,0,9,90,57,65,20,11,3,248,0,0,0,0,6,7,5,4,0,22,0,0,7,13,3,7,0,0,0,30,30,158,331,1000,502,432,315,169,86,3021,205,341,413,955,452,420,358,246,134,3526,4901,8421,8316,20751,8174,7646,5078,2765,1259,67314,3,37,191,433,92,90,33,12,0,902,9045,14012,11266,16777,6786,6008,3584,1889,705,70076,13,64,62,537,132,91,20,3,0,916,0,0,14,86,72,66,40,27,5,322,0,0,3,21,11,10,8,0,0,57,0,0,18,42,18,11,5,3,3,108,3,0,5,77,56,53,52,26,8,282,13,59,210,1015,492,497,214,122,46,2677,0,0,10,62,92,102,142,109,37,552,3,69,48,163,107,158,159,63,25,794,11,72,45,288,387,440,488,257,81,2060,9,68,158,1005,546,412,226,74,12,2501,3,3,3,20,14,13,12,7,3,87,0,5,28,42,35,39,165,83,75,468
11602,0,0,4,58,11,12,4,0,0,94,0,0,0,3,6,10,0,0,0,19,0,8,24,43,20,9,0,0,0,105,27,72,186,516,255,171,99,57,17,1398,137,254,178,642,215,204,129,59,22,1847,3880,7201,5660,15826,6008,4095,2387,892,299,46244,0,3,75,311,138,100,38,9,3,680,7337,12523,8124,14216,5038,2978,1694,557,179,52649,4,31,32,337,101,76,18,0,0,596,0,0,4,18,9,8,5,0,0,51,0,0,0,19,8,0,0,0,0,35,0,16,37,49,23,11,3,0,0,148,0,4,0,51,36,19,41,3,0,164,12,39,76,706,247,231,113,48,13,1493,0,4,4,29,48,35,34,18,0,176,0,30,22,140,73,71,72,26,5,436,19,136,109,499,364,299,243,78,36,1771,0,19,115,667,294,234,102,43,8,1474,0,3,0,13,20,7,9,0,3,52,0,4,16,43,35,27,74,27,8,235
11603,0,0,19,75,44,64,12,5,5,224,0,0,0,5,0,7,3,4,0,20,0,0,10,14,3,3,0,0,0,30,41,197,406,1127,686,538,298,171,125,3593,283,568,506,1134,543,464,351,187,46,4088,4567,8586,8422,16481,7155,5666,3785,1728,755,57145,3,30,124,381,109,81,36,7,3,774,8257,14075,11461,13096,5472,3812,2827,1136,366,60504,20,67,56,643,86,45,12,3,0,933,0,0,9,40,26,29,19,8,0,143,0,0,0,25,10,11,5,0,0,51,0,10,5,20,6,0,0,0,0,44,0,0,6,54,52,50,46,10,12,222,0,16,47,242,114,118,45,21,17,624,0,0,0,21,42,65,85,68,17,300,8,70,74,179,112,144,91,47,16,741,3,27,16,138,329,364,320,221,60,1479,10,90,288,1350,659,430,206,75,12,3120,0,0,7,3,4,4,3,4,3,34,0,3,9,16,26,35,100,44,15,253
11701,4,3,17,73,28,22,13,0,0,161,0,0,0,8,4,0,0,0,0,16,0,0,3,10,3,0,0,0,0,17,13,35,100,593,225,274,242,125,57,1650,81,150,205,549,191,191,132,98,40,1635,1405,2437,3144,7945,2894,2241,1776,1102,497,23441,0,0,0,13,7,3,3,0,0,25,2564,4191,3577,6352,2536,1603,982,599,296,22699,17,61,108,688,182,109,18,3,0,1182,0,0,3,19,11,15,10,5,0,63,0,0,8,22,14,15,0,0,0,59,3,4,4,43,10,5,4,0,0,66,0,5,12,71,54,53,85,31,4,318,15,31,1010,1007,239,185,97,75,27,2692,0,0,0,12,23,20,46,58,11,168,0,0,6,21,20,68,115,99,45,370,4,36,63,369,249,136,108,50,25,1038,0,3,11,84,63,50,35,18,0,259,0,8,5,49,22,8,4,0,0,95,0,3,6,37,18,14,24,15,5,120
11702,7,14,140,370,189,236,74,46,30,1095,0,0,0,9,6,3,0,3,0,24,0,0,0,6,0,0,0,0,0,12,4,24,100,511,164,194,212,121,60,1390,83,132,248,983,249,198,145,82,46,2160,1434,2216,3161,11281,3556,2628,1718,1120,528,27635,0,0,0,3,0,0,0,0,0,4,2685,4103,4299,12896,3993,2388,1084,418,212,32078,0,6,14,119,13,5,0,0,0,164,0,0,0,12,6,8,5,4,3,42,0,0,3,16,12,15,3,4,0,55,0,12,14,97,29,19,9,3,0,185,3,0,3,77,21,16,22,3,3,141,0,20,117,287,150,157,81,54,33,904,0,0,0,6,12,13,18,32,12,100,0,0,0,19,8,22,36,25,18,128,9,50,112,871,464,233,127,56,16,1938,0,0,7,61,34,40,28,3,0,161,0,0,15,92,20,7,8,3,0,148,0,8,7,86,46,25,26,19,6,220
11703,3,9,242,513,124,189,89,34,18,1216,0,0,13,68,12,16,4,3,0,111,0,0,3,29,7,8,3,0,0,52,41,79,766,3513,482,413,407,285,112,6095,373,330,2299,5736,1117,987,623,379,180,12030,3613,3713,20364,49740,9535,7748,5037,2570,1087,103409,0,0,0,23,0,3,0,0,0,34,6018,5738,11216,38446,10244,7522,4388,1693,704,85971,5,0,68,194,15,7,9,0,0,292,0,5,5,85,25,25,6,6,0,161,0,0,24,49,5,18,11,3,0,114,3,6,150,719,122,73,26,13,0,1111,0,0,24,298,59,32,42,10,3,458,59,189,10222,6736,1121,969,546,451,142,20437,0,0,6,74,31,32,36,35,5,221,0,5,15,73,38,45,41,18,19,250,40,109,876,5437,1410,899,619,237,59,9676,0,4,25,194,67,67,47,18,3,420,8,14,303,1416,103,36,36,10,11,1937,4,10,166,667,147,87,153,48,10,1290
11801,0,3,10,78,22,9,7,0,0,131,6,0,3,81,13,6,3,5,0,118,0,0,3,19,35,9,13,6,4,88,40,118,368,2293,506,548,712,392,302,5280,296,419,579,2721,773,617,578,438,351,6776,3495,6220,6392,24887,8077,6263,5496,3237,1987,66053,0,0,0,5,0,0,0,0,0,5,6145,10094,8009,21657,8004,6006,4551,2378,1239,68093,3,0,4,41,6,0,0,0,0,54,0,0,0,22,4,6,0,0,0,38,0,0,3,7,3,0,0,0,0,18,9,13,27,380,83,50,23,17,0,612,5,4,40,300,34,25,27,7,0,438,21,94,246,473,267,169,146,92,48,1564,0,3,0,22,17,18,20,25,9,122,0,0,0,21,14,58,75,66,26,259,84,471,517,4246,1310,732,691,361,144,8569,0,3,6,49,27,29,15,13,5,145,7,33,123,758,104,56,69,34,23,1211,0,19,38,428,131,63,166,84,92,1016
11802,4,11,61,166,43,52,23,17,3,378,0,3,0,53,20,6,8,5,3,102,0,3,3,32,14,12,0,3,0,74,47,118,374,2049,605,550,539,311,172,4770,223,332,759,1840,608,518,460,315,297,5353,3766,6517,11346,23927,8674,6772,5138,3294,2053,71477,0,0,3,13,3,3,0,0,0,22,6723,11019,10938,20829,8633,6408,4102,2328,1389,72374,0,3,61,176,53,37,13,4,0,341,0,0,0,27,8,20,10,18,0,83,0,4,13,22,19,9,4,3,0,75,8,26,46,291,67,41,18,8,0,506,6,8,15,182,58,71,79,24,13,449,40,105,5213,2838,600,483,311,231,99,9928,0,0,0,21,21,36,49,39,18,185,0,6,3,45,43,75,183,138,42,550,70,311,368,2825,1151,657,517,222,123,6245,0,5,22,119,76,50,35,7,3,315,26,121,110,547,140,53,37,11,7,1043,5,24,56,355,110,44,96,60,54,810
11901,26,104,531,2439,1422,1237,446,236,97,6542,0,0,0,0,5,3,5,3,0,19,0,0,13,16,14,3,0,0,0,41,51,248,339,1514,744,530,359,284,153,4221,341,578,688,1485,714,641,438,343,189,5404,6156,11627,11615,24046,10939,9584,6323,4218,2505,87005,0,8,43,100,30,22,3,3,0,218,11383,20656,17268,21820,7145,6197,4459,2912,2072,93909,8,43,132,764,141,79,11,0,0,1189,0,0,10,74,45,33,24,18,0,210,0,3,3,44,51,53,26,14,3,214,5,10,13,41,15,10,3,3,0,100,0,3,3,66,61,52,59,19,3,271,21,103,437,1993,1190,1106,447,288,114,5700,0,0,7,26,38,44,101,77,16,305,34,84,89,555,219,302,215,134,45,1682,11,53,37,227,229,293,291,175,123,1443,3,19,54,354,195,216,103,52,14,1003,0,9,6,23,13,11,12,11,0,87,0,9,24,56,24,36,176,60,58,442
11902,10,40,247,816,540,517,166,82,41,2464,0,0,0,0,0,0,0,0,0,3,0,0,9,16,3,0,0,0,0,28,53,189,325,1398,700,601,444,257,88,4050,299,449,480,1290,584,447,358,292,144,4343,4767,8251,8500,20328,8585,6860,4654,3312,1529,66782,0,0,4,31,16,3,7,0,0,57,8594,13719,10734,14260,5227,2754,1613,1051,759,58709,124,314,583,4026,453,194,20,3,4,5721,0,0,0,33,14,17,3,11,0,78,0,0,14,55,29,44,19,10,0,170,4,4,3,32,12,3,3,3,0,68,0,0,14,57,38,37,40,18,3,206,35,167,950,3049,2104,1895,723,556,246,9724,0,0,0,10,27,34,48,66,10,188,35,40,33,291,136,162,171,92,37,988,7,44,32,216,204,139,143,62,48,909,0,16,51,320,223,237,110,42,9,995,0,0,12,39,25,7,7,5,0,90,0,4,5,41,38,20,47,19,16,188
11903,3,6,57,252,138,138,67,24,12,698,0,0,0,6,4,0,4,3,3,30,0,0,3,16,9,7,3,0,0,39,14,59,127,664,374,319,228,164,96,2046,125,237,310,864,399,371,328,243,168,3059,3501,6783,8398,18909,8722,7799,5371,3588,2245,65311,0,0,0,4,0,0,0,0,0,9,6607,11823,10812,13511,6749,5370,4029,2555,1952,63403,6,21,87,383,40,22,4,0,0,557,0,3,10,63,62,52,28,19,0,235,0,0,3,37,13,15,4,0,0,74,3,6,23,42,19,14,9,4,4,124,0,4,0,60,43,43,49,15,0,223,151,521,2839,8675,3797,3212,1469,1084,335,22074,0,3,3,36,88,96,173,159,30,591,3,34,32,234,170,210,212,112,63,1078,17,57,54,326,286,308,335,169,114,1670,3,25,33,219,120,109,77,35,7,623,0,3,4,26,12,8,9,7,0,76,3,8,23,56,32,17,65,33,15,250
11904,6,8,91,311,117,120,44,16,3,718,0,0,0,4,0,0,5,0,4,19,0,0,11,35,8,4,0,0,0,54,51,118,343,1995,566,535,475,267,93,4439,203,316,444,1450,540,458,409,361,379,4561,4076,6663,8474,23298,8560,7271,5430,3760,2038,69567,0,0,3,14,5,3,0,0,0,22,7490,11565,10007,17141,6791,4473,2964,1817,1289,63538,23,57,402,1751,146,60,8,3,3,2448,0,0,19,111,65,69,34,24,8,328,0,3,0,27,14,15,5,0,0,61,0,4,11,87,18,15,4,3,3,151,0,6,21,142,116,90,115,33,6,530,54,136,1767,4733,1889,1807,832,443,150,11804,0,4,3,66,72,73,112,126,19,471,7,58,48,373,243,334,327,230,103,1722,20,78,72,502,348,282,290,145,79,1813,3,7,40,275,178,143,80,36,13,780,3,3,17,82,24,14,11,4,9,163,4,8,12,99,46,28,58,31,10,308
12001,0,4,22,177,74,38,22,4,0,343,0,0,0,9,4,3,4,0,3,24,0,0,0,9,4,4,0,0,0,22,30,78,82,666,219,169,155,92,43,1544,144,200,270,963,338,310,255,154,124,2764,2587,4310,4887,14669,5929,4899,3630,2226,1280,44427,0,0,0,8,0,0,0,0,0,14,4719,7430,5960,12767,6055,4484,2936,1336,811,46493,0,0,5,32,10,0,0,0,0,48,0,3,0,32,9,7,4,8,0,64,0,0,4,25,11,5,3,0,4,55,0,5,7,83,21,10,14,0,0,145,3,8,3,43,42,21,32,6,0,162,64,116,1741,3926,809,794,311,179,77,8018,0,0,3,23,24,27,45,34,11,162,4,15,11,76,38,83,76,49,24,363,34,106,98,744,477,327,269,113,47,2218,0,3,12,60,39,30,18,10,6,181,0,5,4,77,21,14,14,4,3,137,0,0,16,90,32,31,65,27,5,271
12002,0,4,10,76,19,21,8,4,0,139,0,0,0,22,16,3,4,3,0,54,0,0,0,15,6,3,3,0,0,29,12,24,49,439,151,103,99,57,29,964,131,167,186,885,324,271,181,79,28,2247,2062,2944,2434,10358,4372,3302,2324,959,466,29222,0,0,0,3,3,0,0,0,0,9,3669,5202,3680,11384,4888,3648,2339,744,366,35911,0,0,0,19,7,3,0,0,0,27,0,0,0,12,10,3,4,8,0,36,0,3,0,13,0,0,3,3,0,21,4,8,7,114,50,38,23,0,0,240,0,0,0,36,16,3,14,3,0,74,5,23,78,229,84,55,45,32,6,551,0,0,0,11,9,8,21,11,0,66,0,0,0,13,14,14,23,4,3,84,78,195,129,1516,890,495,395,114,34,3848,0,0,0,46,21,30,10,3,3,123,0,9,22,120,27,13,9,4,0,207,4,13,10,118,61,32,58,23,9,318
12003,6,31,222,560,296,261,121,59,22,1576,0,0,3,8,6,3,3,0,0,29,0,0,3,21,3,3,0,0,0,38,14,70,179,1025,447,410,369,247,136,2895,214,302,602,1807,594,458,344,236,167,4726,3877,6896,10835,26650,10004,7886,5215,3706,2150,77214,0,0,12,13,0,0,0,0,0,25,6772,11256,11401,18542,7800,5234,2770,1483,1054,66316,3,15,66,359,50,28,3,0,0,518,0,3,5,30,17,19,16,11,4,102,0,0,13,59,36,27,14,7,4,164,4,12,18,157,31,25,9,6,0,260,3,5,4,85,56,48,53,23,5,282,72,311,3493,6845,2715,2249,939,711,338,17664,0,0,3,18,52,64,105,166,25,447,0,15,13,76,70,113,115,53,24,484,30,122,116,831,577,377,296,119,77,2550,0,4,17,193,119,106,71,20,12,541,0,12,18,113,33,29,24,5,6,240,0,7,25,100,55,38,101,40,23,393
12101,0,3,37,165,48,30,11,5,3,302,0,0,0,20,14,9,4,4,3,54,0,3,3,26,13,14,6,0,0,62,30,114,105,936,282,234,207,151,79,2130,132,225,284,1079,341,307,231,162,129,2894,3613,6646,6186,19281,7736,6004,4300,2545,1598,57917,0,0,0,8,9,9,6,3,0,32,6294,10696,7987,14447,6902,5230,3676,2021,1350,58601,0,4,17,88,20,6,0,0,0,144,0,0,0,10,5,0,3,6,0,31,0,0,6,28,6,5,3,0,0,47,7,33,30,171,78,46,28,3,10,400,0,9,6,43,27,15,20,14,0,132,120,417,1324,4048,1425,1071,649,392,128,9562,0,0,3,25,36,57,91,94,27,333,0,10,4,24,25,43,72,49,35,259,86,390,229,1346,950,602,542,274,136,4556,0,0,4,80,46,30,7,11,4,188,0,20,28,155,44,27,16,14,8,311,3,12,23,159,68,46,75,39,31,458
12102,4,10,11,87,35,33,9,0,0,191,0,0,0,7,5,6,4,3,4,38,0,5,3,41,12,12,3,0,0,79,12,65,67,522,227,177,155,83,56,1368,81,131,142,429,221,184,159,102,54,1500,2539,5386,4552,11762,5920,4752,3405,1824,958,41106,0,0,5,37,23,20,21,4,0,101,4844,9023,6887,10230,5892,4658,3347,1761,865,47504,0,0,7,43,8,3,3,0,0,69,0,0,0,3,8,4,0,0,0,16,0,0,3,15,3,5,4,0,0,24,0,6,17,72,47,31,14,7,3,200,0,0,4,19,21,24,22,7,4,103,71,236,390,2353,917,672,394,229,68,5333,0,0,0,8,15,9,10,8,0,47,0,3,3,8,3,7,12,11,7,67,36,227,195,689,770,618,642,310,109,3601,0,8,6,48,34,27,12,12,0,149,0,11,3,48,16,7,13,3,3,110,3,15,21,70,56,43,79,47,23,345
12103,0,9,7,119,62,31,13,3,0,253,0,5,4,23,18,10,12,9,0,81,0,0,11,37,37,34,8,3,0,143,19,111,130,515,352,210,226,139,85,1787,66,208,261,463,326,213,252,251,329,2373,2953,8660,7881,13310,9839,7007,5598,3765,2543,61555,0,0,3,7,10,6,0,0,0,26,5434,13904,11227,10647,8434,6364,5486,3909,2497,67912,0,0,0,15,7,3,0,0,0,26,0,0,0,9,3,9,3,0,0,19,0,0,7,10,5,3,0,0,0,26,3,33,48,98,108,58,39,15,0,403,0,0,0,27,30,11,30,9,3,119,106,543,813,3359,1563,978,614,313,91,8396,0,0,0,7,14,19,17,18,3,81,0,6,3,16,17,28,40,29,9,148,64,843,702,999,1557,937,786,582,297,6756,0,0,9,53,29,34,28,12,4,168,0,14,26,75,27,27,28,7,6,210,5,38,33,96,124,57,125,73,43,590
12104,0,0,15,95,23,19,14,8,0,179,0,3,5,37,28,4,12,7,5,96,0,0,0,25,18,20,10,0,0,70,32,106,131,1353,293,197,174,85,69,2447,173,221,292,1414,468,426,353,203,155,3693,2570,4018,4104,18467,6625,5632,4893,2356,1341,49999,0,0,3,3,0,0,0,0,0,4,4460,5967,5473,16688,6053,5584,4980,2473,1255,52929,0,0,7,50,6,5,0,0,0,69,0,0,0,17,3,5,3,0,0,36,0,6,0,7,0,0,0,0,0,19,9,28,22,227,76,71,46,7,0,496,0,0,0,61,27,13,10,3,3,117,16,111,168,997,397,268,180,104,49,2289,0,4,0,31,28,19,21,26,16,144,4,0,3,31,12,30,42,24,17,159,101,524,312,2383,1336,869,819,342,131,6808,0,0,3,75,41,35,27,11,4,191,12,24,35,355,81,26,38,7,4,584,4,15,29,244,87,49,128,48,21,616
12201,0,0,15,22,10,3,0,0,0,54,0,0,5,29,11,5,4,4,0,57,0,0,0,19,7,9,8,0,0,38,14,66,77,678,122,58,64,32,13,1122,63,112,114,476,162,145,122,59,52,1312,1333,2620,2001,7001,3062,2270,1737,935,557,21508,0,0,0,0,0,3,0,0,0,8,2324,4082,2822,6079,3154,2712,2044,1086,574,24874,0,0,0,13,0,3,0,0,0,17,0,0,0,3,3,0,3,0,0,11,0,0,0,5,3,0,0,0,0,9,0,13,23,147,70,29,11,4,3,301,0,13,3,58,11,9,3,0,0,107,5,13,46,101,89,54,29,16,4,364,0,0,0,9,6,8,8,11,8,52,0,0,0,4,5,5,24,10,10,52,60,407,238,1972,865,461,363,162,75,4605,0,0,0,8,10,21,5,3,0,49,4,14,26,245,45,14,10,3,0,364,4,20,17,233,60,28,46,10,4,425
12202,0,0,3,23,9,3,3,0,0,47,0,0,0,12,11,19,10,6,0,63,0,0,8,19,3,10,5,0,0,40,11,44,44,330,177,120,115,48,20,905,49,140,115,315,226,224,229,135,85,1521,1604,4088,3115,6601,4762,4335,3519,1879,1078,30973,0,0,0,3,0,0,0,0,0,12,3218,7268,5465,8725,5787,5481,4263,2174,1044,43428,0,0,0,8,0,0,0,0,0,13,0,0,0,3,0,3,3,3,0,15,0,0,0,9,0,3,0,0,0,10,3,13,15,82,63,53,22,7,4,265,0,0,4,12,11,8,18,10,0,61,0,12,32,85,61,47,14,13,7,281,0,0,3,9,24,32,52,58,16,204,0,0,0,6,8,11,11,9,8,37,31,354,283,924,1080,821,863,423,191,4971,0,0,3,15,10,17,5,0,0,47,0,13,15,40,26,19,17,4,8,145,3,24,34,53,111,78,106,55,24,495
12203,0,0,15,79,39,22,12,4,0,163,0,8,9,68,32,15,15,7,4,162,0,0,7,37,28,13,3,0,0,86,28,131,193,1705,553,304,245,152,78,3392,195,351,356,1085,537,426,407,353,311,4026,4663,9885,7897,21450,11338,7972,6519,4309,2860,76889,0,0,7,22,3,13,5,0,0,56,8830,17611,12678,23469,12591,8924,6886,4449,2759,98191,0,0,4,54,11,0,0,0,0,73,0,0,7,57,36,44,15,0,0,167,3,0,0,13,11,0,3,0,0,30,5,47,31,273,141,66,31,16,10,624,0,3,8,61,36,24,27,21,7,187,10,73,386,993,635,467,195,118,50,2921,0,0,8,64,71,95,102,77,13,435,0,0,3,29,14,49,82,46,23,243,111,764,614,3094,2343,1275,1245,705,355,10505,0,3,11,76,32,40,26,16,3,213,0,90,54,264,112,43,29,11,7,609,10,44,69,306,192,92,182,113,43,1050
12301,0,9,3,29,13,3,0,0,0,53,0,0,3,4,14,3,4,6,5,42,0,3,9,19,7,9,0,0,0,52,4,10,26,225,151,110,64,35,10,642,85,133,143,374,171,145,106,72,47,1279,2442,4932,4165,9503,4269,3151,2069,1037,592,32147,0,0,4,43,15,9,3,4,0,75,4751,9418,7453,14517,5848,4055,2493,1111,566,50203,0,3,4,18,3,3,0,0,0,33,0,0,3,31,10,12,3,0,0,54,0,0,3,28,4,3,3,0,3,45,7,5,13,36,6,9,10,0,0,82,0,3,7,54,54,32,21,13,0,187,6,10,16,122,38,33,15,4,0,239,0,3,3,20,34,26,21,11,3,114,0,6,8,28,18,24,25,6,3,116,6,57,82,346,516,466,416,207,92,2190,0,7,24,133,59,31,12,0,3,270,0,3,0,10,5,3,3,3,0,38,0,0,11,22,35,33,75,18,13,205
12302,5,15,33,236,91,83,21,13,5,495,0,0,0,12,10,24,15,3,0,58,0,9,33,36,20,7,5,0,0,107,29,165,256,1250,880,646,431,170,61,3894,311,604,669,1470,645,672,539,310,290,5513,5646,10874,10965,23081,10276,9702,6263,2647,1114,80559,0,10,42,127,39,30,22,5,0,266,10598,18755,16934,24192,9390,9751,5794,2050,713,98186,33,175,280,2004,563,259,33,9,3,3357,0,3,5,86,50,51,13,11,0,222,0,7,32,181,67,76,34,12,3,412,8,18,14,49,25,13,3,3,4,136,0,3,9,188,185,167,198,50,9,813,11,34,112,573,325,282,137,81,28,1582,0,0,9,51,64,89,114,68,11,405,9,66,50,256,119,137,108,47,12,804,17,79,48,433,769,993,990,489,129,3946,4,56,172,1136,630,407,193,71,10,2686,0,0,3,22,20,10,11,14,0,81,0,11,23,47,65,80,170,75,19,493
12303,3,0,0,14,8,3,0,0,0,22,0,0,0,6,4,11,6,0,0,26,0,0,3,3,3,3,0,0,0,10,3,10,10,49,51,45,41,34,35,271,62,111,139,340,188,215,131,95,32,1319,1317,2974,2592,5355,2869,2605,1718,828,383,20633,0,0,0,0,0,0,0,0,0,3,2634,5833,4854,8742,4284,3641,2266,944,392,33580,0,0,3,7,0,0,0,0,0,10,0,0,0,5,0,5,0,0,0,11,0,0,0,5,0,0,0,0,0,11,0,0,4,18,11,7,0,0,0,42,0,0,0,14,15,11,8,0,0,47,0,6,8,38,19,19,11,0,0,102,0,0,0,5,13,25,17,9,5,76,0,0,0,3,5,3,6,8,3,29,8,19,28,175,383,369,374,221,44,1622,0,3,0,24,6,4,0,0,0,42,0,0,0,0,13,0,5,0,0,28,0,0,0,20,21,30,57,31,5,168
