SA3_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
11904,..,9460,1722,11187,102,11290,..,2517,247,2758,11,2766,..,1251,64,1314,14,1330,..,228,13,246,0,243,..,80,0,82,0,82,..,319,19,333,0,337,..,5405,327,5734,43,5779,..,9802,664,10465,70,10538,..,1986,328,2315,35,2350,..,440,69,513,10,517,..,329,121,448,3,453,..,4241,1038,5277,66,5337,..,279,16,298,3,299,..,242,23,263,3,273,..,304,19,325,0,328,..,765,122,889,3,889,..,139,9,146,0,146,..,797,114,911,13,924,..,738,17,758,7,759,..,1168,125,1291,13,1306,..,1506,44,1550,5,1551,..,164,4,173,0,170,..,3577,186,3771,25,3789,..,2440,417,2858,32,2892,..,186,8,194,3,198,..,750,234,986,11,994,..,432,72,510,3,508,..,1094,285,1385,10,1394,..,4569,1203,5774,159,5926,..,64653,12708,77356,743,78099,..,341,104,447,7550,7993,51630,64995,12805,77806,8295,137723
12001,..,1634,291,1928,8,1941,..,100,0,104,0,104,..,864,23,888,6,892,..,83,4,89,0,89,..,83,0,79,0,86,..,137,7,144,0,139,..,417,13,433,0,433,..,1682,54,1734,5,1742,..,5199,944,6135,60,6200,..,214,34,247,0,244,..,2070,984,3049,34,3085,..,86,10,98,0,98,..,78,6,85,0,85,..,278,33,310,0,316,..,187,25,211,0,212,..,266,13,283,0,284,..,21,0,21,0,21,..,206,10,216,0,216,..,167,3,169,0,169,..,269,20,283,4,293,..,279,3,285,0,283,..,66,3,69,0,69,..,777,28,807,7,816,..,911,96,1005,11,1015,..,308,9,313,3,315,..,223,57,274,3,279,..,327,43,365,0,369,..,462,80,539,0,539,..,1534,288,1820,63,1885,..,27779,5777,33557,304,33857,..,182,48,229,4571,4800,46697,27957,5831,33787,4878,85356
12002,..,562,118,679,3,683,..,33,0,32,0,32,..,152,8,158,0,158,..,20,0,20,0,20,..,27,0,27,0,27,..,14,0,14,0,14,..,66,0,65,0,65,..,302,17,323,0,323,..,1216,259,1479,11,1492,..,182,29,216,0,212,..,104,26,135,0,135,..,63,5,71,0,71,..,73,9,74,0,77,..,99,5,104,0,104,..,83,5,90,0,95,..,117,13,124,0,129,..,3,0,3,0,3,..,106,12,127,0,122,..,84,0,83,0,83,..,107,8,112,0,112,..,81,0,78,0,78,..,28,0,28,0,28,..,296,10,303,0,303,..,594,59,651,10,662,..,37,0,37,0,37,..,184,44,228,0,228,..,123,12,130,0,130,..,202,47,255,3,255,..,865,142,1004,27,1031,..,7463,1039,8501,87,8590,..,119,16,140,4131,4271,43208,7586,1060,8639,4215,56066
12003,..,3142,916,4058,39,4104,..,724,33,757,5,763,..,2559,108,2672,15,2684,..,433,39,465,0,470,..,163,3,169,0,167,..,571,24,594,7,607,..,5502,282,5792,49,5833,..,9961,494,10452,79,10532,..,4630,1110,5742,50,5796,..,448,78,525,7,531,..,3547,2309,5861,61,5917,..,107,17,123,3,123,..,93,12,100,0,100,..,199,31,228,3,237,..,479,72,556,3,561,..,403,62,467,4,465,..,76,3,80,0,80,..,273,42,316,3,319,..,756,26,785,6,786,..,784,65,854,9,864,..,1089,35,1117,13,1138,..,131,7,139,0,139,..,2756,136,2890,31,2927,..,1626,248,1872,30,1901,..,2585,280,2865,21,2881,..,848,394,1242,4,1243,..,380,91,473,3,476,..,2065,506,2574,16,2587,..,5718,945,6663,134,6797,..,63988,16178,80163,698,80861,..,309,96,400,8556,8955,62055,64294,16276,80567,9247,151873
12101,..,546,66,612,13,625,..,248,13,258,0,260,..,1146,37,1176,3,1183,..,138,10,152,5,155,..,133,0,133,0,133,..,178,16,191,0,191,..,1116,66,1179,12,1194,..,2954,140,3089,24,3116,..,916,120,1039,24,1057,..,1744,551,2294,15,2310,..,1911,845,2755,28,2781,..,125,13,141,0,141,..,14,0,14,0,13,..,835,105,934,8,947,..,286,16,310,0,310,..,396,47,443,0,443,..,14,0,14,0,14,..,155,11,166,0,166,..,433,10,439,3,441,..,635,43,676,8,679,..,537,3,547,0,550,..,104,0,105,0,105,..,1703,56,1763,11,1776,..,922,75,992,5,1000,..,266,11,272,3,277,..,510,149,658,5,659,..,75,4,77,0,77,..,379,59,437,3,437,..,2914,444,3360,87,3447,..,33008,6875,39880,355,40235,..,221,35,255,5109,5367,66640,33231,6911,40136,5458,112245
12102,..,124,12,130,0,133,..,164,9,171,0,170,..,1114,47,1155,15,1170,..,300,27,323,0,327,..,343,6,353,3,353,..,273,21,291,0,292,..,1265,89,1352,12,1362,..,3456,192,3647,28,3674,..,399,37,441,15,454,..,497,69,567,3,566,..,1362,587,1948,15,1968,..,21,0,22,0,22,..,10,0,10,0,10,..,1073,178,1258,4,1260,..,259,15,272,0,279,..,421,84,503,3,504,..,15,0,17,0,17,..,46,6,56,0,56,..,397,13,408,4,407,..,277,24,296,0,301,..,673,12,678,10,687,..,85,3,90,0,90,..,1427,46,1471,8,1480,..,802,73,879,11,884,..,390,19,407,3,414,..,235,66,297,0,297,..,39,0,39,0,39,..,261,80,345,0,346,..,1953,300,2256,61,2317,..,20792,4054,24849,214,25065,..,133,32,166,2561,2728,52809,20926,4089,25012,2778,80603
12103,..,377,26,399,0,403,..,97,0,99,0,99,..,833,24,859,3,858,..,358,20,374,3,375,..,262,0,262,0,262,..,161,3,163,0,164,..,384,19,404,3,409,..,2096,68,2161,14,2172,..,561,34,596,0,597,..,810,137,946,9,954,..,2244,694,2936,17,2950,..,26,0,31,0,27,..,10,0,6,0,6,..,1126,94,1217,17,1234,..,195,9,207,0,204,..,415,26,438,0,441,..,10,0,10,0,10,..,97,3,101,0,100,..,138,3,140,0,144,..,381,25,409,3,408,..,166,0,173,3,177,..,42,0,42,0,42,..,737,26,768,5,769,..,761,34,798,3,801,..,249,3,257,0,260,..,180,42,219,0,219,..,93,4,99,0,103,..,301,35,333,0,333,..,1914,247,2164,56,2218,..,27667,4892,32558,227,32783,..,227,28,251,3997,4246,81341,27894,4915,32811,4219,118371
12104,..,373,15,384,9,395,..,124,9,134,0,134,..,543,17,561,3,562,..,64,4,72,0,67,..,96,0,93,0,98,..,84,3,86,0,87,..,562,17,577,4,578,..,1480,48,1524,11,1533,..,690,42,736,4,740,..,1065,226,1294,4,1296,..,392,107,501,5,506,..,72,9,77,0,77,..,9,0,9,0,9,..,351,14,366,3,365,..,297,18,314,0,313,..,456,41,495,3,499,..,10,0,10,0,10,..,125,11,131,0,133,..,187,0,187,0,187,..,182,14,200,0,197,..,308,8,310,7,319,..,48,0,52,0,48,..,725,20,747,9,748,..,1153,83,1233,9,1245,..,156,7,168,0,170,..,450,100,551,6,551,..,103,16,117,0,117,..,225,27,252,0,254,..,2063,208,2266,42,2310,..,16542,1796,18338,153,18496,..,191,21,212,6746,6951,68695,16729,1817,18549,6899,94139
12201,..,261,17,279,4,284,..,25,0,25,0,23,..,45,4,44,0,44,..,23,0,27,0,27,..,7,0,7,0,7,..,0,0,0,0,0,..,47,0,48,0,48,..,149,6,157,0,161,..,395,18,411,3,413,..,170,16,181,3,187,..,79,28,106,3,110,..,21,0,21,0,21,..,6,0,6,0,6,..,50,6,55,0,55,..,54,5,55,0,58,..,108,15,118,0,118,..,6,0,9,0,9,..,42,3,49,0,47,..,24,0,24,0,24,..,60,3,61,0,61,..,50,0,50,0,50,..,13,0,8,0,8,..,145,6,151,0,151,..,496,13,515,5,522,..,13,0,13,0,13,..,69,15,85,0,85,..,32,4,40,0,40,..,80,4,84,0,84,..,1165,97,1268,18,1282,..,5394,438,5827,62,5894,..,82,9,90,2516,2608,33384,5476,449,5918,2581,41888
12202,..,100,7,107,0,103,..,16,0,16,0,16,..,43,0,45,0,45,..,72,11,77,0,77,..,5,0,5,0,5,..,9,0,9,0,9,..,60,0,60,0,61,..,203,10,210,0,211,..,388,26,421,0,423,..,114,8,116,0,122,..,46,20,62,0,62,..,10,7,15,0,15,..,4,0,4,0,4,..,69,4,72,0,73,..,77,3,81,0,81,..,89,23,109,0,109,..,6,0,6,0,9,..,251,41,290,0,290,..,47,0,49,0,49,..,46,6,51,0,51,..,61,0,66,0,66,..,7,0,7,0,7,..,165,9,173,0,173,..,309,10,316,4,319,..,9,0,9,0,9,..,75,14,93,0,93,..,27,5,33,0,37,..,53,15,75,0,71,..,993,88,1081,18,1098,..,4755,411,5169,49,5217,..,131,7,143,2723,2862,52360,4889,423,5313,2768,60438
12203,..,527,40,565,13,578,..,75,0,76,0,78,..,374,17,393,0,392,..,433,53,485,0,489,..,42,0,42,0,42,..,63,9,67,0,67,..,564,43,609,3,610,..,1554,127,1679,8,1686,..,2199,329,2521,37,2561,..,709,112,820,7,828,..,456,203,653,5,656,..,100,6,104,0,104,..,31,0,27,0,27,..,440,47,487,5,494,..,311,22,336,0,341,..,333,40,369,0,369,..,58,0,58,0,58,..,693,116,813,6,817,..,304,4,309,3,317,..,291,34,329,7,330,..,686,28,711,5,715,..,68,0,71,0,73,..,1350,68,1421,19,1432,..,1269,98,1368,13,1383,..,61,0,65,0,65,..,405,70,474,11,481,..,77,13,87,0,87,..,248,70,320,7,321,..,5564,777,6344,81,6424,..,23550,3277,26827,271,27099,..,371,35,409,7010,7422,116023,23922,3314,27237,7279,150543
12301,..,233,29,261,3,264,..,46,3,50,0,50,..,297,15,312,3,311,..,106,8,116,4,118,..,70,3,73,0,73,..,122,11,129,0,129,..,49,4,56,0,56,..,686,47,735,8,738,..,491,40,527,9,533,..,22,0,25,0,25,..,23,11,34,0,37,..,75,0,77,0,77,..,148,8,150,3,156,..,83,9,85,0,85,..,143,14,154,0,155,..,82,12,95,0,95,..,119,4,120,0,127,..,149,18,163,0,162,..,78,3,83,0,83,..,49,3,51,0,51,..,147,6,152,0,153,..,28,0,29,0,29,..,298,17,314,0,314,..,646,61,708,10,722,..,35,0,35,0,35,..,86,18,107,0,107,..,60,7,64,0,64,..,121,31,153,4,159,..,952,159,1114,27,1135,..,5943,655,6600,75,6677,..,156,17,179,2056,2231,53611,6102,669,6772,2134,62510
12302,..,763,117,887,4,895,..,4247,358,4609,28,4637,..,3537,172,3709,49,3755,..,1008,112,1113,8,1124,..,386,21,405,0,404,..,1258,85,1350,17,1363,..,2291,229,2521,19,2541,..,12725,974,13702,118,13824,..,681,81,757,11,764,..,74,9,85,3,84,..,132,62,195,0,195,..,278,34,308,8,313,..,163,12,172,0,175,..,156,40,192,0,198,..,469,72,539,3,543,..,292,73,367,0,366,..,3019,291,3312,71,3384,..,332,63,397,3,399,..,1061,35,1093,3,1097,..,564,61,620,8,634,..,2253,82,2335,20,2353,..,255,7,259,0,263,..,4126,189,4312,36,4350,..,2306,337,2639,30,2673,..,543,37,581,3,587,..,371,129,494,11,508,..,186,27,209,4,212,..,818,338,1155,11,1165,..,6017,1296,7320,182,7503,..,41543,5916,47457,574,48031,..,425,93,516,8799,9322,101047,41969,6008,47979,9373,158401
12303,..,126,19,146,0,151,..,8,0,10,0,10,..,25,0,24,0,24,..,13,0,15,0,15,..,14,0,14,0,14,..,13,0,13,7,20,..,13,0,13,0,13,..,82,4,92,7,97,..,272,16,289,0,292,..,8,0,10,0,10,..,6,0,6,0,6,..,30,4,33,0,33,..,128,10,133,4,140,..,8,0,8,0,8,..,31,3,34,0,34,..,33,5,41,0,41,..,11,0,11,0,11,..,58,4,65,0,65,..,21,4,28,0,28,..,3,3,3,0,3,..,23,0,28,0,31,..,11,0,10,0,10,..,64,9,68,0,71,..,142,14,154,0,154,..,3,0,7,0,7,..,25,10,32,0,32,..,27,3,29,4,27,..,33,11,46,0,46,..,271,49,320,12,332,..,2043,246,2289,47,2337,..,121,5,124,2080,2204,36613,2164,250,2415,2128,41152
12401,..,202,24,226,0,225,..,3,0,3,3,6,..,79,0,79,0,79,..,19,0,19,0,19,..,7,0,7,0,7,..,13,0,13,0,13,..,18,0,19,0,19,..,136,0,139,3,139,..,254,19,273,6,276,..,118,16,137,0,137,..,78,16,92,0,92,..,9,0,9,0,9,..,43,0,43,0,43,..,25,5,29,0,29,..,170,4,179,0,178,..,144,10,150,0,154,..,13,0,13,0,13,..,21,0,23,0,21,..,49,0,49,0,49,..,83,0,85,3,88,..,83,3,88,0,88,..,29,3,32,0,32,..,248,10,258,3,261,..,366,25,388,5,396,..,15,0,16,0,16,..,105,16,116,0,120,..,12,0,12,0,12,..,113,14,125,0,125,..,790,129,921,16,937,..,4251,391,4650,44,4691,..,160,33,190,3252,3446,68558,4415,420,4839,3300,76694
12402,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
12403,..,578,69,648,8,651,..,238,8,248,0,248,..,944,36,976,5,981,..,1090,142,1231,12,1237,..,275,13,285,0,285,..,423,32,457,4,462,..,642,88,727,14,745,..,3604,325,3927,36,3963,..,752,87,837,12,845,..,66,3,67,0,67,..,186,86,277,9,282,..,89,15,105,0,106,..,754,54,808,10,817,..,267,53,315,0,318,..,266,33,300,5,304,..,140,24,162,0,162,..,378,25,399,14,419,..,275,38,312,0,312,..,523,13,531,11,537,..,139,12,156,0,156,..,986,21,1009,11,1020,..,100,0,100,0,100,..,1746,47,1790,18,1807,..,737,67,807,9,814,..,214,12,234,0,234,..,222,65,291,0,288,..,174,23,195,7,205,..,178,49,226,0,227,..,2710,438,3147,80,3235,..,16904,2113,19013,252,19267,..,303,29,326,6760,7089,113335,17206,2138,19341,7012,139692
12404,..,97,16,114,0,114,..,4,0,4,0,4,..,48,3,53,3,57,..,12,5,19,0,19,..,7,0,7,0,7,..,35,0,31,0,31,..,10,0,10,0,10,..,126,8,130,3,135,..,124,7,138,4,143,..,11,0,9,0,9,..,23,9,28,0,28,..,146,16,162,3,165,..,392,37,431,3,436,..,17,3,19,0,19,..,44,0,49,0,49,..,10,0,13,0,13,..,13,0,20,0,18,..,19,0,18,0,18,..,60,0,60,0,59,..,14,0,14,0,16,..,83,0,83,3,83,..,8,3,8,0,8,..,165,3,162,4,166,..,105,20,121,0,121,..,6,0,13,0,13,..,41,23,69,0,69,..,9,0,9,0,9,..,32,11,48,0,48,..,228,45,274,12,287,..,2205,301,2515,38,2554,..,93,7,100,2979,3081,30917,2298,309,2609,3024,36547
12405,..,407,80,483,3,491,..,128,0,128,3,131,..,700,36,737,10,749,..,372,43,420,3,419,..,175,11,186,0,186,..,293,35,334,4,340,..,183,11,201,3,205,..,1859,142,2002,25,2028,..,334,44,377,0,378,..,24,4,29,0,29,..,64,30,92,0,92,..,51,10,59,0,59,..,335,21,352,4,355,..,48,9,59,0,59,..,115,21,133,5,134,..,52,3,58,0,58,..,633,45,671,8,678,..,65,15,78,0,78,..,481,15,500,7,504,..,95,6,110,0,110,..,1039,36,1077,14,1096,..,78,5,82,0,82,..,1698,73,1771,21,1792,..,443,79,525,0,521,..,211,21,232,3,232,..,64,10,73,0,74,..,345,71,412,0,411,..,157,50,206,0,206,..,1947,402,2345,49,2387,..,11346,1537,12885,157,13041,..,156,28,177,3108,3284,37673,11501,1557,13062,3262,53993
12501,..,337,100,440,3,443,..,597,44,645,0,645,..,1052,70,1121,9,1133,..,597,53,657,6,660,..,147,14,161,0,161,..,2803,283,3085,42,3132,..,3655,239,3896,23,3919,..,8848,714,9563,85,9653,..,488,76,564,3,563,..,116,22,139,0,139,..,3802,2665,6464,57,6526,..,64,23,87,0,87,..,52,3,56,0,56,..,442,164,607,0,613,..,111,20,131,0,135,..,275,56,331,3,335,..,123,9,131,6,139,..,115,12,131,0,131,..,437,15,451,3,456,..,499,51,545,3,547,..,858,17,878,8,884,..,99,11,106,0,106,..,1900,86,1984,14,1999,..,542,96,641,11,656,..,1675,266,1941,16,1955,..,217,87,304,4,310,..,3092,973,4061,50,4107,..,1476,584,2061,10,2069,..,5312,2198,7510,173,7678,..,46340,17692,64030,603,64636,..,224,119,343,6804,7148,17889,46557,17818,64373,7409,89670
12502,..,360,41,398,9,408,..,185,11,191,3,195,..,763,33,795,0,797,..,188,18,207,4,208,..,412,18,426,0,430,..,318,21,339,3,340,..,302,18,316,3,317,..,2165,106,2272,14,2282,..,463,52,512,7,517,..,183,45,227,0,227,..,2991,1533,4528,26,4552,..,35,0,31,0,31,..,28,0,28,0,28,..,601,214,814,3,815,..,133,14,149,3,152,..,177,24,202,0,202,..,37,13,48,0,48,..,110,15,123,0,121,..,203,7,204,0,210,..,451,54,511,3,511,..,398,12,407,0,408,..,57,4,59,0,59,..,1102,73,1179,6,1187,..,520,55,580,3,585,..,540,31,571,0,572,..,151,30,185,0,184,..,181,22,204,3,208,..,251,50,301,0,304,..,1965,365,2328,58,2384,..,25900,7090,32988,226,33212,..,135,39,175,2428,2603,30750,26033,7130,33164,2657,66570
12503,..,1150,210,1363,18,1378,..,464,42,508,0,507,..,1984,114,2092,22,2115,..,1092,113,1203,11,1216,..,217,11,231,0,232,..,1677,173,1852,13,1865,..,2472,200,2672,11,2690,..,7911,653,8563,61,8627,..,1475,243,1721,20,1738,..,48,13,65,3,66,..,455,277,728,4,737,..,114,39,153,0,153,..,915,106,1017,17,1036,..,1327,756,2088,30,2115,..,334,52,383,6,386,..,247,45,296,0,297,..,556,63,616,12,631,..,341,78,420,4,425,..,752,25,774,5,782,..,420,67,488,6,495,..,1403,45,1451,11,1465,..,120,13,131,0,131,..,2700,149,2850,28,2879,..,1323,297,1624,28,1648,..,726,100,826,5,834,..,267,94,360,0,365,..,2289,608,2898,36,2931,..,4693,2225,6917,40,6954,..,9318,2949,12263,255,12516,..,70352,18794,89149,926,90073,..,481,231,713,8588,9303,51883,70832,19031,89861,9518,151262
12504,..,805,193,995,13,1009,..,1432,105,1536,9,1547,..,7867,417,8286,56,8347,..,3137,308,3440,28,3472,..,730,30,764,7,769,..,1132,89,1223,21,1235,..,8771,936,9706,71,9782,..,23072,1879,24951,196,25147,..,671,93,769,14,777,..,157,21,182,0,182,..,1527,797,2322,24,2343,..,40,15,47,3,54,..,412,46,459,10,467,..,1336,527,1867,20,1882,..,327,43,364,0,368,..,291,50,338,0,341,..,199,12,212,8,219,..,283,42,324,3,331,..,804,36,844,3,850,..,480,45,521,8,529,..,1352,40,1397,10,1407,..,136,4,141,0,140,..,2774,123,2894,24,2919,..,1025,139,1166,15,1181,..,6761,851,7615,64,7676,..,290,73,370,8,370,..,528,129,659,9,666,..,527,109,636,4,635,..,9302,1532,10838,239,11073,..,64448,11511,75952,747,76702,..,356,139,497,8258,8753,55435,64803,11652,76450,9005,140891
12601,..,100,15,113,3,113,..,208,8,221,0,221,..,996,33,1028,12,1037,..,131,5,134,0,132,..,365,5,370,0,370,..,155,8,154,3,156,..,387,12,401,0,401,..,2239,75,2307,11,2317,..,204,25,227,3,236,..,165,17,174,0,174,..,1856,805,2667,23,2686,..,3,0,9,0,9,..,9,0,9,0,9,..,279,32,314,3,314,..,75,4,76,0,75,..,169,15,182,0,182,..,5,0,5,0,5,..,26,4,33,0,33,..,115,3,119,0,119,..,164,6,173,0,173,..,131,3,130,0,130,..,32,0,32,0,36,..,446,16,460,0,457,..,250,20,270,3,276,..,541,18,558,3,563,..,99,24,116,0,116,..,37,3,35,0,35,..,211,27,240,4,242,..,1032,138,1169,23,1197,..,16903,3624,20533,133,20668,..,85,16,106,1339,1449,25474,16990,3644,20631,1481,47590
12602,..,1283,158,1444,14,1456,..,486,30,520,6,521,..,1712,65,1778,7,1784,..,434,44,472,5,480,..,481,18,502,0,503,..,406,13,422,3,423,..,1067,45,1114,7,1119,..,4584,219,4806,30,4835,..,2523,339,2861,29,2891,..,727,126,854,4,861,..,3887,1934,5824,52,5873,..,157,20,177,7,184,..,90,15,99,0,99,..,1000,211,1209,10,1222,..,318,28,343,0,342,..,430,108,539,3,542,..,10,0,10,0,10,..,326,36,365,3,366,..,686,8,692,11,702,..,1152,84,1236,7,1237,..,989,18,1009,4,1014,..,179,5,183,0,183,..,2998,123,3120,22,3141,..,1173,130,1301,13,1312,..,881,32,919,10,927,..,415,125,541,0,545,..,203,33,234,3,237,..,731,101,828,6,839,..,4762,778,5544,112,5650,..,49973,11027,61004,484,61487,..,345,60,405,5419,5826,67219,50317,11089,61408,5902,134528
