SA3_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
11703,11,76,0,90,3198,575,3859,38,144,0,177,11294,2071,13546,1548,453,19,2026,29316,5063,36404,3670,322,73,4072,13044,2593,19706,1880,195,36,2111,8789,1790,12693,466,268,10,745,6761,1258,8767,77,472,3,556,4090,824,5468,17,124,0,141,1745,449,2330,3,16,0,17,530,173,724,7712,2064,150,9932,78762,14796,103486,18,130,0,143,3992,559,4691,90,268,7,364,13431,1874,15670,2422,828,52,3307,26823,4194,34325,4152,475,167,4796,8899,1723,15415,1773,337,88,2201,6213,1121,9535,235,807,13,1057,5706,991,7748,62,856,3,921,3425,685,5037,19,170,0,185,1910,473,2570,5,8,0,14,765,307,1087,8775,3880,327,12985,71167,11930,96080,27,202,0,235,7183,1131,8552,119,411,10,542,24729,3950,29215,3968,1284,78,5332,56144,9261,70726,7823,799,241,8866,21942,4314,35119,3655,532,127,4312,15004,2915,22226,699,1075,23,1798,12464,2251,16513,144,1323,6,1481,7519,1513,10501,34,294,0,327,3654,920,4901,8,24,0,31
11801,9,122,3,134,2200,282,2616,9,72,0,85,2788,368,3242,922,211,7,1141,9534,1536,12214,3998,166,63,4225,4858,1052,10137,3037,121,66,3221,3813,789,7819,640,264,19,924,4236,564,5723,112,771,5,888,3392,535,4820,24,261,3,288,1856,367,2517,3,36,0,43,920,211,1179,8758,2028,158,10952,33606,5697,50253,12,157,0,168,2205,240,2612,31,163,0,193,3157,432,3783,1700,489,35,2227,10420,1729,14381,5163,332,184,5685,3802,1025,10514,3077,254,107,3433,3885,758,8077,329,870,19,1217,4425,627,6263,66,1557,11,1638,3231,631,5496,28,362,8,397,2305,535,3237,7,29,0,35,1534,418,1987,10408,4215,360,14986,34954,6402,56344,20,285,4,300,4406,518,5228,37,236,0,279,5949,796,7020,2622,700,46,3366,19953,3270,26591,9163,499,252,9913,8657,2081,20645,6108,371,170,6650,7699,1543,15897,970,1132,35,2141,8665,1189,11985,176,2335,15,2523,6623,1169,10315,54,625,7,685,4164,902,5754,9,63,0,77
11802,5,110,3,114,3645,364,4125,24,101,3,132,6708,817,7660,1228,233,16,1482,10178,1599,13259,4465,174,79,4719,4480,1185,10384,2962,140,61,3169,4264,898,8328,562,324,9,891,4776,654,6326,78,706,6,791,3255,572,4625,23,263,0,286,2032,353,2670,7,28,0,31,934,165,1129,9354,2077,185,11617,40265,6609,58494,11,160,3,177,3554,291,4021,74,208,3,281,6461,579,7325,2042,507,41,2592,9615,1113,13311,5564,336,234,6134,3692,783,10611,3006,352,103,3460,4618,594,8674,304,977,18,1297,4950,520,6772,80,1251,8,1339,3290,504,5138,21,322,5,348,2537,405,3294,10,24,0,38,1656,358,2053,11113,4144,416,15664,40377,5147,61195,22,269,5,295,7197,650,8146,92,312,7,414,13169,1401,14983,3272,739,62,4068,19795,2709,26570,10031,504,313,10851,8175,1972,20992,5969,494,162,6629,8880,1489,17000,865,1300,27,2191,9726,1175,13097,155,1957,17,2132,6550,1079,9762,41,593,5,641,4564,758,5967,14,55,0,69
11901,24,154,11,191,5121,495,5805,112,200,8,315,5372,431,6119,2610,254,33,2892,7905,916,11712,5033,144,93,5263,4877,768,10913,2976,169,36,3180,6433,743,10355,661,618,16,1294,7395,625,9316,129,797,3,935,4843,528,6302,24,202,7,230,2895,341,3463,7,24,0,29,1297,201,1525,11572,2559,198,14328,46144,5045,65520,48,343,11,399,4726,468,5594,493,370,24,890,4697,438,6024,5072,453,116,5643,5919,848,12414,6644,319,209,7166,3730,730,11633,2778,620,77,3471,6757,703,10939,368,1713,26,2103,6865,618,9584,80,1244,13,1338,4499,485,6323,20,255,0,275,3511,432,4218,7,29,0,33,2203,272,2505,15506,5338,471,21318,42914,4994,69222,72,493,22,585,9847,963,11398,602,571,27,1204,10065,871,12142,7686,704,148,8534,13828,1764,24127,11675,459,295,12430,8614,1500,22547,5749,793,107,6655,13190,1448,21292,1026,2323,46,3395,14268,1237,18900,211,2046,20,2275,9343,1004,12622,45,452,7,506,6409,772,7686,11,48,0,58
11902,18,112,0,134,3669,365,4167,68,124,3,186,4431,344,4965,2204,209,16,2427,8387,956,11767,4315,137,46,4494,4648,712,9853,2468,136,26,2630,5219,603,8448,560,302,17,876,5238,450,6558,106,522,3,630,3555,376,4555,24,231,0,261,2361,252,2875,9,19,0,24,938,113,1072,9767,1781,116,11663,38436,4166,54269,31,212,0,237,3317,317,3877,382,209,7,595,3678,345,4621,4170,359,81,4610,5700,769,11080,5131,254,131,5508,3117,612,9240,2332,430,54,2818,5179,580,8585,317,1040,27,1383,5036,445,6860,70,926,7,1008,3259,390,4654,20,219,4,240,2744,322,3312,6,18,0,21,1327,181,1529,12455,3659,315,16429,33366,3968,53763,45,320,5,376,6992,686,8045,442,326,10,779,8118,692,9584,6367,572,97,7036,14087,1723,22854,9447,385,171,10003,7764,1326,19093,4801,564,81,5452,10399,1189,17034,875,1338,42,2257,10272,898,13422,173,1449,11,1637,6816,764,9212,49,454,6,502,5104,576,6186,11,35,0,44
11903,17,105,0,128,3587,248,3962,49,106,3,154,4713,270,5137,1786,186,16,1991,7569,579,10146,3937,94,62,4096,3261,388,7745,2653,111,33,2796,4784,394,7978,621,481,16,1127,5512,380,7016,139,915,7,1061,3569,292,4921,29,265,3,299,2364,269,2929,3,25,0,31,1007,136,1165,9246,2286,150,11675,36369,2955,51003,12,182,8,199,3433,205,3834,134,196,5,336,3998,231,4566,2991,311,63,3363,6465,545,10372,5181,219,139,5537,2613,383,8539,2610,330,69,3012,5302,411,8722,400,1396,30,1829,5598,374,7799,134,1409,16,1559,3457,354,5371,29,308,5,339,2933,321,3588,7,32,0,34,1909,296,2245,11502,4374,331,16207,35702,3123,55028,32,284,4,323,7022,453,7797,185,304,6,493,8712,501,9701,4778,498,81,5353,14036,1127,20522,9123,314,197,9635,5877,769,16276,5262,436,104,5809,10090,806,16702,1024,1878,49,2952,11106,754,14809,274,2320,21,2620,7027,646,10295,58,568,10,637,5295,593,6521,11,50,0,61
11904,15,112,0,128,3193,301,3620,61,91,3,153,4578,360,5100,2095,214,23,2333,10393,1000,13727,4335,133,55,4525,4687,673,9885,2446,115,28,2590,5083,523,8193,526,393,9,926,5280,463,6665,113,689,9,818,3849,409,5080,25,267,0,290,2419,376,3087,3,23,0,31,1054,254,1338,9620,2039,125,11786,40542,4367,56698,15,176,7,200,3000,221,3421,214,213,6,434,4264,358,5050,3587,400,66,4049,8470,987,13508,5237,259,140,5635,3594,558,9788,2323,393,56,2779,5262,523,8560,314,1184,24,1521,5299,453,7271,88,1157,7,1255,3733,437,5430,26,296,0,321,2988,455,3760,9,18,0,25,1547,466,2038,11818,4101,309,16228,38144,4453,58824,35,291,6,326,6194,518,7044,271,303,9,586,8841,719,10147,5682,614,86,6384,18861,1987,27235,9575,392,193,10156,8281,1234,19672,4771,510,89,5364,10345,1045,16749,837,1579,37,2454,10577,912,13935,208,1848,18,2070,7590,847,10504,48,565,3,613,5400,827,6846,10,40,0,54
12001,3,60,0,62,1767,150,1983,13,51,3,62,2572,180,2819,1113,113,11,1235,5709,573,7516,3059,95,26,3180,2738,402,6323,1801,81,22,1905,2943,287,5133,360,264,4,629,3396,254,4272,77,517,3,596,2356,237,3196,9,166,0,171,1466,135,1776,3,8,0,15,653,65,735,6432,1346,72,7856,23607,2277,33738,4,85,0,96,1712,107,1912,42,99,0,135,2631,215,2977,1843,228,34,2103,5282,566,7945,3770,183,108,4063,2262,399,6720,1845,254,58,2150,3444,336,5929,177,797,12,980,3595,324,4899,60,970,4,1041,2337,253,3630,14,219,3,237,1795,190,2226,3,15,0,20,1125,128,1280,7763,2846,222,10831,24179,2516,37526,7,146,0,154,3477,257,3888,57,147,3,203,5204,392,5799,2954,337,47,3340,10990,1137,15461,6828,278,141,7246,4997,794,13042,3642,335,75,4050,6385,624,11061,534,1058,12,1610,6990,578,9170,139,1485,13,1637,4697,490,6820,27,383,3,410,3264,330,3998,7,24,0,36
12002,0,31,0,26,802,88,922,9,30,0,38,1258,121,1415,532,96,6,633,3037,454,4123,2330,85,54,2469,2233,442,5152,1517,55,44,1616,2132,334,4083,287,119,3,414,2179,266,2858,33,269,3,307,1506,166,1985,8,54,0,63,637,88,783,0,6,0,6,221,33,261,4720,737,118,5579,14015,1992,21583,3,57,0,57,800,69,928,20,63,4,90,1279,139,1504,850,183,24,1062,3247,434,4740,2856,197,134,3180,1988,438,5615,1516,172,64,1743,2292,336,4372,127,399,5,534,2489,282,3302,22,533,3,560,1571,198,2324,7,79,0,87,770,104,959,0,4,0,4,412,46,466,5398,1691,233,7329,14846,2047,24220,3,85,0,89,1601,160,1851,27,92,3,127,2536,261,2918,1383,281,31,1700,6276,883,8862,5186,283,187,5656,4230,887,10765,3026,226,111,3362,4428,669,8452,418,521,11,946,4670,548,6166,57,802,7,867,3074,360,4305,10,133,0,150,1405,189,1745,0,14,0,15
12003,6,112,3,124,3617,298,4045,39,133,0,173,6423,626,7220,1824,241,19,2079,13148,1341,16574,4474,153,64,4697,4984,769,10447,2860,124,43,3027,5444,631,9106,652,332,11,994,5769,489,7247,123,629,9,758,3562,357,4674,22,263,3,292,2439,266,2994,3,28,0,30,1080,153,1261,10009,2014,153,12178,46467,4929,63569,13,190,0,202,3489,249,3936,118,194,5,320,6066,511,6903,3147,450,71,3671,11069,1236,15968,5501,339,179,6020,3944,711,10675,2975,392,111,3476,5922,609,10004,406,1030,39,1479,5938,475,7886,104,1132,20,1249,3614,349,5215,26,322,3,347,3041,310,3706,7,28,0,29,1882,240,2150,12291,4061,429,16787,44969,4690,66447,19,301,4,327,7112,542,7977,158,332,6,492,12491,1139,14123,4972,692,83,5752,24214,2580,32542,9980,493,245,10714,8928,1477,21121,5834,513,159,6505,11370,1235,19108,1058,1358,51,2473,11706,958,15141,228,1760,24,2009,7173,708,9886,47,584,10,639,5479,575,6695,10,53,0,63
12101,17,127,0,141,2890,158,3192,15,69,0,87,2918,177,3180,1335,164,14,1513,6713,611,8836,4610,115,74,4805,3656,502,8959,3032,84,57,3168,3605,359,7135,600,243,8,848,4179,284,5309,118,650,0,769,2866,244,3884,18,230,0,251,1600,137,1988,5,24,0,24,799,89,916,9756,1701,154,11611,29221,2566,43399,8,138,3,150,2454,151,2752,50,118,0,164,3049,223,3436,2158,301,34,2494,6468,648,9607,5711,244,196,6146,3033,494,9677,3115,198,112,3423,3951,353,7736,322,760,16,1094,4586,321,6004,84,1189,11,1286,2769,249,4300,18,276,3,296,2042,207,2545,0,23,0,26,1384,186,1598,11459,3247,374,15084,29747,2821,47652,25,262,3,297,5337,310,5940,64,185,0,254,5973,398,6623,3493,464,47,4005,13182,1255,18445,10323,361,272,10952,6685,996,18632,6143,288,168,6597,7561,715,14866,923,998,28,1945,8768,602,11314,207,1840,9,2055,5638,496,8185,37,506,4,546,3644,348,4538,6,45,0,52
12102,3,91,5,99,2263,112,2475,19,67,0,84,2073,89,2251,1102,116,20,1238,3244,252,4732,3688,81,56,3831,2301,278,6402,2235,101,37,2380,2937,210,5529,395,329,4,730,3473,176,4375,62,636,0,704,2179,154,3039,15,165,3,183,1314,110,1612,5,10,0,10,514,54,574,7518,1603,132,9253,20296,1432,30986,3,166,3,170,2212,101,2492,45,120,0,164,1801,91,2060,1817,171,62,2047,2797,222,5067,4502,144,175,4819,1623,248,6692,2168,229,69,2469,3221,231,5920,226,864,9,1097,3471,180,4752,51,996,6,1049,2175,173,3405,22,199,0,223,1453,147,1824,0,8,0,12,844,108,958,8843,2886,331,12058,19610,1507,33171,9,258,9,276,4475,213,4963,64,181,4,248,3876,184,4314,2923,279,81,3283,6042,472,9800,8184,225,231,8645,3920,528,13098,4402,334,109,4849,6161,440,11445,618,1191,10,1819,6946,355,9125,115,1627,8,1750,4355,325,6439,35,370,3,409,2767,264,3439,5,15,0,24
12103,16,191,0,205,4302,272,4772,17,74,0,88,3107,119,3318,921,96,7,1021,3340,222,4589,4441,68,55,4565,2112,256,6933,4115,85,72,4273,4101,335,8717,814,419,7,1247,5072,244,6565,125,1096,11,1230,3508,210,4945,31,425,3,469,2478,200,3144,0,33,4,38,1263,198,1500,10484,2495,162,13142,29278,2059,44480,14,267,3,282,4042,215,4538,36,203,0,245,2956,144,3347,1621,175,33,1826,3052,207,5086,6000,161,225,6383,1566,272,8219,4523,230,139,4890,4606,342,9839,439,1115,21,1570,5187,245,7007,93,1935,5,2039,3271,288,5598,31,489,4,524,2914,327,3765,4,21,0,26,2058,462,2543,12748,4603,437,17800,29649,2492,49936,24,461,4,494,8339,480,9309,53,279,3,335,6071,261,6664,2537,269,40,2850,6392,433,9680,10440,229,279,10951,3677,522,15148,8636,317,209,9168,8707,679,18549,1254,1535,30,2821,10253,491,13568,218,3036,18,3265,6777,502,10550,63,921,11,989,5396,522,6905,5,59,4,66
12104,4,66,0,65,1493,144,1704,14,39,0,48,1866,231,2147,906,170,7,1081,6874,801,8762,2998,135,32,3163,3858,619,7645,2032,87,54,2172,3088,456,5718,479,206,9,695,3717,413,4818,59,649,3,710,2936,343,3987,8,227,0,233,1434,178,1845,0,7,0,12,593,106,709,6510,1572,105,8184,25857,3296,37331,10,94,0,108,1465,119,1685,24,97,0,120,2086,206,2412,1386,370,31,1780,7502,850,10130,3713,295,111,4115,3610,601,8334,2152,193,75,2415,3737,468,6625,215,699,5,915,4279,438,5632,46,1426,3,1471,3030,385,4893,13,278,0,289,1822,244,2356,0,16,0,14,1083,242,1341,7560,3456,221,11242,28617,3558,43418,13,158,0,175,2951,264,3393,40,132,0,171,3952,436,4564,2290,534,38,2868,14381,1654,18895,6714,424,149,7278,7472,1227,15981,4190,277,126,4588,6832,925,12343,700,899,11,1610,7992,852,10449,104,2072,4,2188,5966,726,8880,19,500,0,520,3253,426,4197,3,22,0,23
12201,3,43,0,41,903,71,1013,6,25,0,33,847,88,970,325,49,0,372,2442,271,3089,1658,63,33,1753,1473,233,3463,1306,52,34,1389,1388,199,2973,262,125,3,393,1613,160,2166,37,321,0,361,1172,122,1656,3,110,0,116,601,81,801,0,0,0,7,273,64,338,3607,794,70,4464,10710,1283,16460,0,60,0,56,876,65,995,10,47,0,61,869,71,1001,552,136,26,711,2451,267,3433,2069,116,89,2276,1064,226,3569,1351,82,59,1497,1399,166,3062,93,344,3,439,1680,156,2270,14,548,3,571,1025,136,1737,8,121,0,124,702,105,935,0,8,0,12,414,132,557,4102,1465,183,5743,10487,1323,17552,4,98,0,102,1779,129,2006,15,78,0,91,1716,159,1972,880,191,26,1086,4894,536,6522,3728,179,120,4030,2536,463,7028,2663,135,96,2886,2788,356,6038,354,466,5,826,3292,317,4439,54,868,8,927,2204,259,3389,7,234,0,242,1304,188,1732,3,10,0,13
12202,7,64,3,69,1657,120,1849,13,43,0,53,1479,90,1621,526,56,9,591,1624,126,2340,2258,54,52,2365,1132,201,3690,1855,89,37,1983,2134,216,4332,383,323,5,713,3106,205,4025,60,658,3,724,2338,223,3284,15,181,0,194,1304,185,1687,3,6,0,7,478,92,576,5115,1473,108,6694,15255,1458,23410,8,110,0,125,1530,84,1738,27,79,0,106,1197,71,1380,909,104,40,1055,1330,121,2507,2900,118,154,3171,724,200,4096,1897,185,75,2160,2393,216,4762,167,884,10,1059,3052,225,4335,35,1115,11,1158,2078,286,3519,16,199,0,212,1420,241,1879,0,14,0,14,783,281,1078,5960,2805,290,9052,14511,1711,25283,15,176,3,194,3191,201,3586,42,124,0,159,2675,165,2999,1441,159,48,1648,2949,247,4844,5158,171,199,5536,1856,398,7787,3749,280,117,4140,4527,429,9100,550,1203,15,1773,6157,424,8360,94,1776,7,1879,4418,502,6806,25,376,3,407,2731,426,3560,3,14,0,20
12203,14,165,0,182,4136,300,4621,49,102,0,158,3539,196,3892,1713,187,26,1919,6277,571,8770,6187,193,121,6496,4240,638,11370,4554,200,106,4862,5497,571,10926,737,499,18,1251,5959,447,7655,111,1178,8,1295,4048,384,5729,23,407,3,427,2697,355,3480,7,21,0,30,1286,220,1543,13386,2953,281,16620,37682,3678,57983,15,255,0,274,3673,256,4199,100,190,8,291,3176,226,3692,2726,465,94,3284,5590,566,9440,7716,352,365,8429,3014,564,12011,4460,409,190,5055,5741,535,11338,304,1497,12,1808,5748,415,7972,72,2072,15,2159,3904,452,6519,24,450,3,478,3334,493,4309,6,30,0,39,2283,534,2860,15419,5725,685,21829,36468,4041,62339,24,425,0,455,7808,554,8820,147,298,8,450,6716,423,7584,4436,648,121,5203,11867,1137,18210,13905,539,485,14927,7255,1198,23388,9016,610,298,9918,11238,1104,22258,1034,1995,30,3062,11702,866,15625,180,3253,24,3460,7957,834,12246,43,857,7,906,6027,850,7783,17,59,0,72
12301,7,112,0,119,1983,125,2225,81,69,3,150,1681,80,1919,1514,124,35,1662,2226,174,4064,2798,96,82,2970,1491,186,4654,1277,155,39,1470,2352,176,4004,159,368,0,528,2249,122,2893,33,381,0,410,1372,135,1924,0,56,0,59,659,67,786,4,3,0,7,216,63,283,5864,1358,162,7383,14226,1133,22743,13,208,6,224,1921,95,2246,171,141,10,324,1503,87,1915,2227,222,100,2547,1748,175,4466,3428,148,165,3739,1108,191,5032,1208,401,51,1661,2450,159,4269,82,901,5,992,2027,124,3151,21,581,0,606,1324,132,2069,3,63,0,68,841,127,1037,5,3,0,12,446,138,592,7155,2672,346,10170,13371,1232,24773,18,317,6,343,3908,225,4473,249,216,16,474,3183,171,3835,3737,339,136,4211,3973,346,8536,6223,238,249,6708,2599,375,9686,2487,555,91,3134,4800,336,8270,238,1272,9,1520,4276,247,6044,57,965,3,1018,2696,270,3993,3,127,3,130,1495,199,1823,6,6,0,14
12302,29,242,3,275,4836,500,5618,272,224,10,502,4872,462,5831,3157,357,70,3589,6873,801,11261,5037,209,90,5338,4401,697,10435,2455,308,44,2804,6069,609,9474,486,891,14,1387,7046,571,9002,92,845,9,948,4470,526,5942,10,135,0,144,1754,300,2203,3,5,0,5,441,137,580,11539,3208,240,14984,40761,4600,60346,84,400,4,487,4249,467,5206,650,464,23,1141,4236,386,5763,5565,581,222,6378,5118,781,12276,6112,388,216,6711,3419,674,10810,2146,985,108,3242,6382,644,10276,236,2241,31,2509,6579,616,9702,58,1202,15,1273,4374,612,6263,11,129,0,142,2103,401,2647,0,17,0,18,766,328,1114,14870,6412,617,21898,37241,4905,64042,113,643,9,767,9088,967,10819,923,692,28,1645,9105,845,11588,8723,940,300,9963,11992,1584,23532,11147,591,307,12049,7823,1375,21245,4608,1294,143,6042,12453,1252,19751,722,3131,44,3895,13627,1182,18705,153,2048,27,2223,8850,1139,12208,18,261,0,283,3864,699,4844,6,20,0,26
12303,8,65,0,70,1263,138,1470,55,50,3,108,1020,62,1184,808,68,16,888,1336,162,2381,1538,56,48,1645,845,174,2661,813,116,20,948,1675,170,2799,131,291,13,432,1893,190,2515,23,252,3,273,1360,178,1807,0,44,0,50,625,117,788,3,3,0,7,164,55,223,3384,930,97,4415,10176,1246,15835,5,114,0,120,1085,146,1355,128,91,0,217,939,80,1235,1249,128,53,1432,940,148,2514,1833,96,91,2022,661,158,2842,722,318,41,1077,1621,166,2869,64,699,3,758,1652,194,2605,14,363,3,387,1199,139,1718,3,46,0,56,639,135,828,6,3,0,6,277,97,383,4022,1857,192,6073,9015,1255,16340,13,172,0,191,2350,281,2820,180,138,7,327,1957,139,2427,2054,193,63,2316,2272,310,4898,3374,151,144,3663,1498,337,5502,1538,431,56,2030,3303,335,5664,195,987,13,1187,3542,382,5118,37,619,10,663,2553,313,3525,7,91,0,101,1267,246,1617,11,3,0,14
12401,14,145,3,161,2130,158,2448,53,86,3,137,1651,92,1876,1073,135,26,1228,1987,176,3385,2471,99,81,2656,1701,254,4614,1759,152,49,1960,2965,275,5200,375,538,17,932,4292,304,5528,53,678,4,732,3328,303,4363,8,117,0,127,1542,163,1839,4,0,0,4,480,66,548,5815,1943,176,7936,20079,1788,29802,23,246,6,271,1894,146,2315,144,140,14,290,1381,81,1751,1530,191,125,1847,1573,172,3586,3194,171,217,3576,1268,204,5048,1727,405,110,2241,3250,259,5756,148,1338,20,1509,4393,302,6198,28,1096,4,1123,3385,357,4864,3,129,0,137,1865,253,2254,0,9,0,13,934,128,1077,6795,3720,487,11009,19943,1896,32851,34,391,4,432,4029,300,4763,197,224,14,430,3030,168,3632,2604,321,149,3074,3558,344,6977,5670,270,299,6233,2969,460,9660,3488,556,163,4199,6217,537,10952,521,1878,32,2439,8692,601,11722,75,1770,4,1855,6713,655,9227,18,249,0,264,3409,419,4091,7,14,0,15
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
