SA3_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
11004,2603,81,0,2688,24,4,0,0,32,18,0,23,50,9,0,55,52,12,0,0,61,3,3,7,68,0,0,68,79,14,0,0,91,24,3,26,116,11,0,124,2358,217,50,34,2668,45,11,57,2723,88,0,2811,485,72,19,27,602,29,8,38,637,131,5,769,6,0,0,4,7,0,0,0,7,0,10,25,2853,294,68,61,3275,72,17,93,3367,220,19,3603,632,47,4,8,697,3,0,4,699,38,0,742,677,68,13,7,760,13,3,13,776,16,0,794,30,3,11,0,41,0,0,0,41,3,0,37,11,0,0,6,20,0,0,0,20,10,0,27,1341,119,27,27,1512,14,6,24,1529,69,0,1603,14,3,0,0,20,10,0,10,30,7,0,31,19,4,0,0,25,3,0,3,30,7,0,33,33,8,0,0,40,16,0,16,54,11,0,64,1370,126,27,24,1547,29,6,34,1586,79,0,1666,207,30,0,11
11101,4014,151,3,4169,22,4,0,0,28,3,0,3,33,5,0,38,87,8,0,3,101,5,0,5,110,9,0,117,111,12,0,3,129,5,0,5,138,18,0,150,3565,412,62,31,4077,65,9,77,4148,162,3,4321,781,87,23,12,898,40,3,42,941,168,5,1120,6,4,0,0,13,0,0,0,13,0,7,20,4354,501,87,49,4993,101,16,113,5105,334,18,5461,670,72,6,0,748,9,0,15,765,62,3,828,1209,128,22,7,1367,18,5,27,1398,40,0,1439,25,4,8,0,40,3,0,6,45,3,0,42,14,0,0,14,23,0,0,0,23,0,0,26,1914,211,36,28,2187,37,7,44,2225,109,3,2339,18,8,0,0,24,0,0,0,24,3,0,25,49,5,0,0,50,0,0,0,51,4,0,56,67,7,0,0,72,0,0,0,78,5,0,83,1978,219,36,28,2257,37,10,46,2307,116,3,2423,362,45,19,7
11102,2122,89,3,2212,14,3,0,3,22,6,0,6,26,0,0,28,41,8,0,0,54,8,0,12,64,0,0,69,56,10,0,4,72,19,0,18,95,3,0,98,1884,201,33,37,2150,51,9,61,2214,93,3,2313,541,71,12,12,642,24,3,33,675,122,3,795,3,3,0,3,11,0,0,0,11,0,3,13,2427,275,44,55,2801,78,14,91,2891,212,13,3117,436,48,5,3,493,4,0,6,503,28,0,531,646,77,11,3,739,10,0,10,750,26,3,781,36,5,5,0,40,0,0,0,46,0,0,46,8,0,0,9,19,0,0,0,20,0,0,18,1126,131,20,17,1293,20,0,15,1314,59,3,1372,9,5,0,0,17,3,0,3,18,0,0,18,20,6,0,0,27,5,0,5,31,0,0,35,30,13,0,0,46,12,0,12,55,0,0,56,1160,138,21,17,1339,26,0,30,1365,58,3,1425,263,41,8,7
11103,4956,174,4,5138,45,13,0,0,50,18,0,18,68,5,0,72,117,20,0,0,140,15,5,25,160,10,0,173,162,31,0,0,193,35,5,36,230,17,0,245,4381,540,68,57,5048,113,25,135,5187,191,3,5382,928,139,20,17,1099,39,13,50,1153,239,0,1392,0,3,0,3,11,0,0,0,11,8,8,26,5312,684,92,77,6163,152,39,188,6348,439,10,6802,920,95,17,4,1029,23,6,28,1056,56,3,1115,1348,158,11,10,1527,27,4,35,1562,43,0,1610,46,0,6,0,56,0,0,0,59,0,0,58,14,7,0,12,30,0,0,0,30,4,0,38,2323,260,34,26,2647,50,11,60,2712,112,3,2821,22,4,0,0,31,0,0,0,31,0,0,32,44,13,0,0,59,7,3,10,65,6,0,73,70,18,0,0,87,8,3,9,97,12,0,103,2391,283,34,28,2732,59,10,70,2807,118,3,2927,404,51,8,11
11201,2193,101,6,2301,11,3,0,0,10,3,0,3,19,0,0,14,29,18,3,3,49,0,4,6,58,8,0,64,38,20,3,3,65,7,4,12,68,10,0,81,1661,459,37,52,2213,45,10,59,2268,107,6,2381,404,101,21,13,540,25,3,30,565,90,7,654,3,4,0,0,7,0,0,0,7,0,7,9,2063,563,57,65,2753,77,12,88,2834,198,13,3047,398,87,5,5,492,6,0,10,502,21,0,521,525,156,12,8,705,5,4,8,714,37,4,752,9,8,7,0,25,0,0,0,25,0,0,31,5,0,0,4,16,0,0,0,18,0,0,19,948,249,29,16,1246,17,6,21,1262,59,4,1323,14,3,0,0,19,0,0,0,19,0,0,19,16,6,0,0,27,4,0,4,30,4,0,31,26,9,0,0,39,4,0,4,47,4,0,50,975,265,30,21,1283,16,6,23,1304,62,4,1372,165,58,3,3
11202,1750,110,4,1871,19,7,0,0,24,5,0,5,35,11,0,45,26,12,0,7,45,10,0,10,56,6,0,57,44,21,0,7,70,13,0,13,87,15,0,106,1432,295,30,32,1793,37,9,52,1841,129,4,1969,445,127,7,10,589,31,8,37,627,166,0,796,0,0,6,0,4,0,0,0,3,3,11,17,1878,425,41,41,2383,70,20,92,2475,296,13,2783,391,71,4,5,475,7,9,10,487,20,0,504,437,119,6,4,563,17,6,24,587,42,0,624,16,4,4,0,29,0,0,0,27,0,0,28,4,0,0,6,11,0,0,0,16,3,0,19,853,194,14,14,1079,21,9,36,1111,59,0,1176,9,8,0,0,17,4,0,4,26,4,0,27,11,3,0,0,18,3,0,3,23,5,0,27,23,13,0,0,41,7,0,7,46,12,0,59,876,213,14,19,1117,27,11,40,1160,73,0,1233,181,65,12,6
11203,2464,124,3,2592,16,5,0,0,22,0,0,0,25,3,0,25,65,12,0,0,77,5,0,7,82,3,0,89,80,18,0,0,98,5,0,3,102,10,0,112,2079,358,42,34,2507,47,15,58,2567,135,3,2705,583,137,9,10,743,22,8,28,777,131,0,906,10,0,0,3,10,0,0,0,10,0,8,21,2671,498,52,44,3268,74,17,92,3358,264,19,3636,448,64,6,3,520,11,3,13,529,27,0,565,684,131,9,11,828,6,9,16,848,38,0,883,16,5,8,0,37,0,0,0,33,6,0,40,12,0,0,3,13,0,0,0,13,0,0,13,1155,204,25,21,1399,17,7,26,1432,71,0,1501,11,4,0,0,20,4,0,4,22,0,0,24,32,5,0,0,35,0,0,0,36,0,0,44,40,10,0,0,52,9,0,9,63,3,0,65,1194,214,25,19,1456,24,7,35,1495,73,0,1569,234,49,3,0
11301,1552,69,3,1632,10,0,0,0,10,3,0,3,18,0,0,18,18,4,0,3,33,3,0,4,32,0,3,35,33,4,0,3,44,8,0,7,53,0,3,54,1392,121,23,31,1571,22,15,36,1605,72,7,1686,397,53,9,12,470,21,3,22,493,107,7,613,6,3,0,0,9,0,0,0,9,3,9,17,1797,179,29,47,2060,43,16,59,2113,183,15,2316,361,34,8,9,414,11,0,11,422,13,0,440,523,49,13,5,584,4,3,5,591,17,0,612,14,0,3,0,18,0,0,0,18,0,0,18,3,0,0,3,12,0,0,0,12,0,0,12,902,81,26,22,1034,13,5,18,1051,31,0,1079,14,0,0,0,11,5,0,5,22,3,0,18,11,0,0,3,12,0,0,0,16,0,0,18,20,0,0,3,26,11,0,11,32,3,0,39,930,84,26,19,1058,18,5,24,1081,33,0,1118,167,21,3,5
11302,413,17,0,436,3,0,0,0,3,0,0,0,3,0,0,4,8,0,0,3,11,0,3,3,12,0,0,12,17,0,0,3,16,0,3,3,23,0,0,18,366,30,9,18,425,3,3,5,434,20,0,457,111,17,7,3,133,4,0,4,141,26,0,161,0,0,0,0,0,0,0,0,0,0,3,3,480,45,15,16,558,8,3,12,570,44,4,620,86,4,0,0,88,0,0,0,88,7,0,99,136,21,0,5,159,3,0,3,161,10,0,172,3,0,3,0,5,0,0,0,5,0,0,5,0,0,0,8,9,0,0,0,9,0,0,9,221,28,4,10,266,3,0,3,268,14,0,280,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,0,13,0,0,0,13,0,0,13,7,4,0,0,15,0,0,0,12,0,0,12,232,30,4,10,279,0,0,0,278,14,0,291,56,3,3,0
11303,3187,108,4,3297,29,3,0,0,32,10,0,10,47,3,0,52,78,12,0,3,86,0,3,3,92,0,3,94,108,15,0,3,120,15,3,16,135,9,6,152,2916,261,42,29,3249,61,17,73,3321,116,10,3446,678,69,20,13,776,41,3,48,821,171,0,992,3,0,0,0,4,0,0,0,4,0,11,19,3595,327,60,46,4031,97,27,124,4151,287,24,4457,784,82,6,10,884,11,6,16,898,47,0,944,853,68,8,11,940,11,0,10,950,22,0,969,31,6,10,0,47,0,0,0,47,0,0,47,11,4,0,7,20,0,0,0,19,0,0,19,1671,153,31,30,1887,21,8,29,1913,71,0,1985,22,3,0,0,28,0,0,0,23,0,0,26,26,4,0,3,32,0,0,3,33,0,0,33,48,8,0,4,57,3,0,0,61,0,0,58,1719,158,31,34,1937,21,4,30,1968,68,3,2040,262,40,11,3
11401,2404,139,0,2544,20,6,0,0,26,9,0,9,34,7,0,34,54,14,0,4,65,6,0,11,76,8,0,86,70,18,0,4,94,16,0,13,111,12,0,123,2011,352,42,35,2443,53,15,67,2510,153,0,2667,634,115,17,20,788,38,11,48,835,184,0,1019,5,0,0,3,14,0,0,0,14,0,9,27,2649,473,62,53,3241,93,19,120,3357,337,10,3710,457,62,12,0,531,15,3,15,550,43,0,596,744,119,11,4,881,15,4,18,897,43,0,946,22,5,6,0,26,6,0,6,33,6,0,38,4,0,3,15,26,0,0,0,26,0,0,22,1225,186,31,18,1463,29,8,43,1504,96,0,1600,12,3,0,0,16,3,0,3,21,3,0,19,21,3,0,0,25,0,0,5,25,4,0,31,29,6,0,0,40,9,0,11,50,5,0,55,1257,194,31,22,1502,37,12,47,1550,101,0,1656,253,58,9,10
11402,1566,46,4,1616,12,3,0,0,11,0,0,0,12,0,0,12,33,3,0,3,40,0,4,0,41,0,0,42,39,6,0,3,48,3,4,3,51,3,0,55,1384,174,23,21,1602,7,4,16,1620,50,4,1673,374,53,9,7,442,4,0,4,441,48,3,498,4,0,0,0,4,0,0,0,4,0,3,6,1760,225,32,29,2045,9,4,13,2062,97,12,2175,285,25,3,0,313,3,0,0,313,16,0,330,478,69,10,3,554,6,0,6,558,7,0,572,10,0,8,0,16,0,0,0,16,0,0,21,3,0,0,8,10,0,0,0,10,0,0,10,779,92,20,13,903,7,0,10,908,20,0,929,3,0,0,0,4,0,0,0,4,0,0,4,20,3,0,0,23,0,0,0,23,0,0,25,20,3,0,0,28,0,0,0,28,0,0,28,801,97,20,13,923,7,0,10,930,26,0,958,190,24,6,3
11501,6444,151,8,6605,81,0,0,0,79,19,0,19,101,0,0,102,176,30,0,4,207,3,0,6,210,4,0,212,257,31,0,4,289,22,0,21,307,3,0,312,6023,493,54,60,6625,105,23,129,6755,155,8,6917,1794,170,17,35,2013,63,8,67,2085,124,3,2207,8,0,0,14,25,0,0,0,25,0,7,33,7832,665,69,102,8664,169,32,201,8864,275,18,9158,1543,120,14,5,1682,47,9,54,1744,76,3,1822,1811,137,13,10,1974,20,4,28,2000,27,0,2027,37,5,3,0,48,3,0,3,55,4,0,58,16,0,0,15,32,0,0,3,37,4,0,40,3401,273,35,34,3739,79,12,89,3831,113,3,3947,55,0,0,0,55,6,0,6,59,4,0,62,89,14,0,0,103,8,0,7,116,3,0,117,139,20,0,0,157,15,0,14,174,7,0,179,3541,286,36,38,3900,93,15,101,4001,122,3,4124,857,83,3,14
11502,1034,20,0,1057,4,0,0,0,8,0,0,0,8,0,0,7,16,3,0,3,15,0,0,0,15,0,0,15,22,5,0,3,22,0,0,0,22,0,0,25,947,74,10,17,1045,8,3,11,1061,26,0,1087,262,25,3,8,297,4,0,4,303,23,3,327,3,0,0,0,3,0,0,0,3,0,0,3,1210,95,13,22,1349,14,3,13,1359,51,5,1417,256,22,0,3,278,0,0,4,282,6,0,292,344,36,3,3,381,4,0,4,389,11,0,396,3,3,0,0,8,0,0,0,8,0,0,8,6,0,0,5,10,4,0,4,15,0,0,15,609,61,5,9,688,8,0,9,701,16,0,718,3,0,0,0,3,0,0,0,3,0,0,6,10,0,0,0,10,0,0,0,10,0,0,12,15,0,0,0,17,0,0,0,17,0,0,22,627,61,5,6,706,8,0,9,716,16,0,737,155,9,0,3
11503,976,40,0,1010,6,0,0,0,6,0,0,0,4,0,0,4,17,0,0,0,13,0,0,0,13,0,0,13,17,0,0,0,18,0,0,0,19,0,0,19,885,74,19,18,988,4,3,3,995,40,0,1030,219,20,0,9,245,6,0,6,250,20,0,266,5,0,0,0,5,0,0,0,5,0,4,10,1105,89,21,22,1237,11,3,9,1248,56,8,1309,235,23,7,3,266,0,0,3,271,6,0,281,329,25,3,4,361,5,0,5,362,3,0,370,13,0,3,0,17,0,0,0,17,0,0,19,5,0,0,3,9,0,0,0,9,0,0,10,579,55,13,7,648,4,0,5,653,16,0,672,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,10,10,0,0,0,8,0,0,0,6,0,0,8,584,53,13,7,659,8,0,6,664,15,0,679,131,12,0,6
11504,1939,35,3,1979,14,0,0,0,20,0,0,0,20,3,0,17,43,0,0,0,50,0,0,4,46,0,0,46,60,0,0,0,62,0,0,4,67,3,0,72,1825,115,31,18,1988,15,0,15,2004,40,3,2044,417,40,3,20,474,0,0,0,475,19,0,500,4,0,0,0,3,0,0,0,3,0,0,3,2240,158,31,35,2467,16,0,19,2487,60,3,2545,449,32,5,3,480,5,0,5,490,17,0,502,549,33,4,3,587,7,0,7,591,8,0,600,18,0,3,0,17,0,0,0,17,0,0,16,6,3,0,3,10,0,0,0,10,0,0,10,1011,62,9,7,1095,15,0,15,1107,22,0,1132,8,0,0,0,8,0,0,0,8,0,0,8,16,0,0,0,18,0,0,0,20,0,0,20,29,4,0,0,28,0,0,0,28,0,0,33,1040,70,9,8,1128,12,0,12,1139,29,0,1165,189,23,0,4
11601,4393,184,8,4584,77,26,3,4,106,23,3,23,133,20,0,149,148,22,0,4,175,16,0,14,188,3,3,201,228,48,3,9,287,38,3,37,322,21,3,347,3908,534,53,78,4582,111,28,136,4719,210,10,4936,1562,252,24,63,1906,70,22,85,1992,316,8,2312,13,4,0,17,30,0,0,0,30,0,24,54,5484,792,79,161,6512,177,51,222,6737,519,41,7305,984,112,5,11,1112,28,5,35,1144,66,0,1209,857,121,14,12,1005,13,3,16,1024,40,3,1066,30,11,12,0,44,0,0,0,45,3,0,49,16,0,0,24,45,3,0,3,42,5,0,52,1889,250,26,41,2210,45,11,53,2258,119,3,2381,47,11,0,3,62,7,0,7,67,5,0,68,59,12,0,0,77,9,0,9,87,10,0,95,104,25,0,6,133,16,0,17,155,16,0,166,1994,270,27,50,2343,57,10,68,2411,128,3,2549,640,128,10,16
11602,4853,105,4,4953,78,8,0,0,89,6,0,6,91,3,0,96,156,16,0,3,170,3,3,10,173,7,0,179,232,17,0,6,256,8,3,8,267,3,0,272,4590,328,44,80,5032,68,16,83,5115,111,4,5230,1275,135,14,31,1448,30,6,35,1482,85,4,1572,9,0,0,8,13,0,0,0,13,0,13,29,5871,457,57,115,6494,96,15,113,6614,194,19,6830,1221,76,4,17,1312,25,0,24,1344,40,0,1388,1053,73,14,4,1148,12,3,16,1159,23,0,1182,25,3,6,0,30,0,0,0,30,0,0,30,7,3,0,16,25,0,0,0,25,0,3,27,2307,152,18,37,2517,40,6,45,2560,62,3,2624,36,6,0,3,44,7,0,7,48,3,0,50,62,3,0,0,66,4,0,3,73,3,0,79,99,5,0,0,110,5,0,9,114,5,0,126,2404,159,18,38,2628,44,7,49,2680,74,3,2752,570,65,10,15
11603,2957,142,3,3105,95,24,0,0,112,15,0,20,132,10,0,145,125,33,0,3,158,21,4,23,183,12,0,194,215,52,0,4,270,34,5,45,315,21,0,332,2683,384,32,59,3163,91,20,115,3271,161,3,3441,1574,380,20,56,2036,96,21,115,2147,502,16,2664,17,3,0,7,26,0,3,3,27,7,36,74,4268,773,54,122,5216,185,44,229,5452,669,57,6177,779,96,5,9,897,27,10,39,929,47,3,978,585,91,11,9,686,13,4,16,702,44,0,749,29,7,5,0,38,3,0,3,39,0,0,39,21,3,0,16,38,0,0,0,39,11,0,51,1410,193,16,36,1652,42,16,57,1706,98,4,1814,32,11,0,0,41,18,0,17,54,11,0,62,57,16,0,0,79,11,3,9,94,11,0,102,88,31,0,0,117,24,4,30,147,22,0,172,1501,225,16,36,1770,67,16,81,1852,120,4,1984,701,173,5,27
11701,1444,32,0,1474,15,0,0,0,16,3,0,3,22,0,0,27,22,9,0,5,38,3,0,3,38,3,0,39,43,9,0,5,55,7,0,8,65,3,0,69,1259,166,20,26,1472,31,3,37,1505,30,3,1539,330,69,4,10,411,10,5,13,424,75,0,500,4,0,0,3,3,0,0,0,3,0,4,12,1595,236,22,36,1890,37,6,46,1936,109,13,2055,332,33,5,0,369,6,0,8,375,13,0,386,334,34,3,3,381,7,0,4,387,16,0,402,8,0,3,0,9,0,0,0,9,0,0,11,7,0,0,0,9,0,0,0,9,0,0,9,680,69,10,9,759,14,3,15,775,27,3,805,6,3,0,0,8,3,3,5,15,0,0,15,20,4,0,0,23,0,0,0,24,0,0,27,27,6,0,0,28,3,3,5,32,0,0,36,706,74,10,9,791,12,8,19,814,32,3,841,154,35,0,4
11702,1513,58,3,1576,10,0,0,0,9,3,0,3,14,7,0,15,23,3,0,0,32,0,0,0,32,3,0,32,34,4,0,0,37,3,0,3,45,5,0,51,1287,201,16,15,1529,15,8,25,1556,62,3,1622,197,53,0,18,273,3,0,7,274,47,0,317,5,0,0,0,5,0,0,0,5,0,3,9,1489,261,21,34,1803,23,13,32,1835,106,8,1952,262,61,0,0,323,3,3,5,330,16,0,348,289,37,4,3,333,9,4,9,344,12,0,356,3,0,0,0,5,0,0,0,5,0,0,5,4,0,0,4,8,0,0,0,8,0,0,8,563,97,8,5,670,10,4,17,689,23,0,715,4,3,0,0,10,0,0,0,10,0,0,10,10,3,0,0,13,0,0,0,17,0,0,17,14,3,0,0,20,0,0,3,25,0,0,24,577,101,8,5,692,10,5,18,710,24,0,734,106,15,0,4
11703,2021,96,0,2118,24,3,0,0,27,3,0,3,37,0,0,37,53,4,0,0,58,8,0,8,68,8,0,67,76,9,0,0,91,8,0,8,97,5,0,105,1753,241,26,31,2051,58,10,70,2123,101,0,2222,413,55,14,0,486,16,4,18,508,97,3,599,3,0,0,4,8,0,0,0,8,0,0,9,2164,293,42,40,2548,74,14,92,2639,193,4,2834,376,52,3,7,433,14,3,18,452,30,0,487,307,51,10,6,365,4,0,4,374,20,0,391,5,0,0,0,7,0,0,0,7,0,0,7,3,0,0,4,10,0,0,0,9,0,0,8,687,102,11,18,818,23,5,21,838,55,0,893,8,0,0,0,12,0,0,0,9,3,0,15,21,3,0,0,26,0,0,0,26,0,0,28,30,3,0,0,34,0,0,0,32,3,0,37,719,103,11,20,849,24,3,22,875,58,0,929,122,28,3,3
11801,3692,113,4,3806,25,0,0,4,28,0,0,0,31,0,0,31,79,5,0,0,84,5,0,4,90,0,0,90,103,5,0,4,112,6,0,10,121,0,0,121,3358,301,31,51,3746,51,13,68,3814,113,4,3930,1001,66,7,22,1100,22,0,21,1125,73,0,1203,0,0,0,11,11,0,0,0,11,0,9,20,4357,371,43,88,4854,76,16,91,4944,184,20,5152,702,77,0,5,786,21,3,21,810,40,0,848,834,80,8,5,931,13,0,12,942,21,0,961,18,3,0,0,29,0,0,0,29,3,0,26,10,0,0,10,22,0,0,0,24,0,0,24,1566,167,7,22,1758,35,4,34,1799,63,5,1860,19,0,0,0,21,0,0,0,19,0,0,25,23,3,0,0,26,4,0,4,31,3,0,39,42,3,0,0,44,7,0,9,57,4,0,55,1610,167,9,22,1810,40,5,45,1854,63,5,1918,506,37,3,7
11802,4188,126,7,4322,33,6,0,0,33,4,0,4,39,0,0,43,100,5,0,0,101,8,0,10,113,0,0,113,129,9,0,0,139,9,0,15,154,0,0,152,3764,378,55,60,4248,80,13,92,4338,128,7,4472,887,74,12,8,984,28,5,34,1018,112,3,1129,3,0,0,3,3,0,0,0,3,0,4,12,4649,453,71,63,5233,99,22,124,5356,238,17,5609,848,90,4,0,949,22,3,26,979,46,0,1025,1007,88,14,11,1118,10,5,13,1129,27,3,1162,36,0,12,0,47,0,0,0,44,0,0,44,9,3,0,14,26,0,0,0,26,0,3,31,1897,184,31,24,2134,39,7,45,2177,76,3,2263,26,0,0,3,29,3,0,3,30,0,0,29,40,0,0,0,40,5,0,5,42,3,0,49,67,3,0,3,71,5,0,5,77,3,0,80,1967,184,31,25,2204,41,7,49,2254,85,3,2341,355,38,11,0
