SA3_CODE_2016,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
12202,387,1359,107,1849,271,1262,90,1621,305,1909,124,2340,746,2750,193,3690,1182,2935,216,4332,941,2872,206,4025,775,2316,193,3284,320,1198,168,1687,56,428,95,576,4995,17026,1393,23410,458,1195,79,1738,282,1028,64,1380,427,1958,122,2507,1139,2758,202,4096,1448,3100,214,4762,1009,3110,217,4335,855,2392,272,3519,348,1310,225,1879,72,741,263,1078,6038,17588,1656,25283,842,2552,186,3586,556,2286,152,2999,734,3865,252,4844,1885,5507,396,7787,2633,6040,432,9100,1950,5982,422,8360,1628,4704,466,6806,663,2505,393,3560,125,1170,355,1651,11030,34611,3050,48692
12203,992,3338,288,4621,612,3079,201,3892,1100,7101,571,8770,2222,8532,619,11370,2750,7608,564,10926,1534,5668,450,7655,1176,4200,350,5729,620,2516,342,3480,178,1152,214,1543,11181,43195,3609,57983,1127,2835,237,4199,714,2754,230,3692,1472,7406,565,9440,3317,8135,559,12011,3351,7460,533,11338,1643,5921,410,7972,1439,4649,432,6519,746,3099,469,4309,172,2156,527,2860,13967,44409,3961,62339,2118,6172,528,8820,1325,5841,428,7584,2570,14512,1130,18210,5537,16665,1182,23388,6098,15066,1099,22258,3177,11590,857,15625,2613,8849,783,12246,1368,5608,812,7783,347,3308,741,4399,25155,87605,7564,120319
12301,334,1764,123,2225,182,1664,74,1919,417,3479,167,4064,788,3672,191,4654,683,3147,172,4004,435,2346,117,2893,339,1453,129,1924,129,571,81,786,22,189,68,283,3332,18280,1131,22743,426,1726,99,2246,267,1563,89,1915,609,3682,179,4466,1102,3736,194,5032,812,3306,157,4269,527,2489,136,3151,419,1521,128,2069,141,759,138,1037,38,408,146,592,4331,19182,1257,24773,760,3488,222,4473,442,3227,159,3835,1028,7155,350,8536,1892,7414,383,9686,1493,6448,327,8270,960,4834,250,6044,757,2979,257,3993,275,1329,219,1823,60,593,220,868,7667,37463,2390,47522
12302,729,4397,492,5618,665,4696,469,5831,1140,9317,804,11261,1328,8405,697,10435,1326,7551,599,9474,1143,7298,564,9002,755,4686,503,5942,235,1675,290,2203,26,426,130,580,7340,48456,4553,60346,779,3967,456,5206,904,4465,387,5763,1566,9912,794,12276,1934,8198,675,10810,1546,8095,630,10276,1363,7749,584,9702,865,4805,591,6263,273,1970,400,2647,37,758,319,1114,9266,49928,4849,64042,1504,8365,954,10819,1568,9169,854,11588,2700,19229,1605,23532,3266,16603,1371,21245,2870,15648,1232,19751,2504,15048,1149,18705,1625,9493,1091,12208,509,3642,696,4844,60,1183,443,1695,16605,98380,9402,124387
12303,224,1111,130,1470,160,966,62,1184,294,1922,161,2381,527,1963,175,2661,524,2108,164,2799,436,1886,189,2515,307,1325,177,1807,105,569,110,788,12,163,52,223,2596,12017,1219,15835,273,940,138,1355,215,944,72,1235,434,1933,143,2514,781,1914,145,2842,695,2008,166,2869,550,1868,187,2605,384,1209,132,1718,131,574,118,828,17,270,92,383,3476,11665,1202,16340,501,2057,270,2820,375,1912,135,2427,729,3860,308,4898,1304,3880,320,5502,1218,4120,328,5664,989,3754,381,5118,692,2531,303,3525,237,1145,236,1617,31,427,144,605,6074,23685,2424,32176
12401,528,1775,151,2448,360,1430,90,1876,572,2641,171,3385,1062,3295,258,4614,1378,3547,272,5200,1383,3853,287,5528,1223,2859,287,4363,441,1238,160,1839,63,432,59,548,7005,21075,1723,29802,602,1572,145,2315,392,1270,87,1751,760,2663,171,3586,1577,3272,201,5048,1724,3766,260,5756,1665,4239,297,6198,1492,3028,341,4864,525,1502,228,2254,98,863,119,1077,8839,22171,1839,32851,1124,3342,294,4763,754,2703,178,3632,1327,5301,343,6977,2634,6564,460,9660,3100,7320,533,10952,3051,8094,584,11722,2722,5887,622,9227,970,2740,383,4091,155,1291,171,1622,15841,43244,3560,62651
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3
12403,728,3753,332,4813,558,3857,297,4718,1045,8685,716,10442,1441,7765,561,9765,1230,6662,524,8417,944,5936,450,7326,735,4012,371,5119,211,1574,216,2000,24,491,82,591,6914,42735,3543,53192,818,3317,300,4441,660,3819,306,4784,1487,8958,698,11141,2007,7603,582,10199,1510,6943,522,8980,1168,6344,438,7950,833,4080,453,5366,292,1913,269,2480,50,958,114,1127,8832,43946,3690,56462,1545,7067,638,9252,1225,7681,606,9509,2530,17646,1412,21585,3449,15366,1143,19957,2741,13604,1045,17390,2116,12275,892,15276,1570,8092,823,10485,502,3490,484,4480,75,1451,193,1715,15747,86673,7233,109652
12404,197,951,131,1270,173,1128,201,1508,285,1966,447,2707,334,1661,349,2341,368,1812,269,2448,277,1564,144,1992,214,1021,132,1368,103,509,87,703,12,176,43,237,1972,10790,1811,14570,228,904,98,1235,216,1006,138,1356,424,1939,250,2608,490,1592,202,2286,530,1864,192,2580,363,1590,130,2083,316,1066,121,1504,154,642,134,931,24,358,73,456,2744,10958,1338,15045,427,1854,226,2504,389,2136,342,2865,705,3904,699,5313,822,3255,554,4631,891,3671,459,5030,644,3156,278,4073,533,2085,255,2873,256,1154,221,1630,40,536,110,693,4712,21752,3145,29613
12405,209,1473,151,1834,223,1794,158,2175,357,3390,280,4027,399,2875,278,3549,382,2804,241,3426,325,2713,243,3278,191,1577,149,1919,51,540,85,673,4,135,42,179,2142,17295,1620,21059,249,1423,155,1823,264,1696,154,2123,495,3387,305,4187,555,2766,239,3562,461,2894,240,3591,437,2777,238,3449,206,1462,173,1844,59,669,141,869,14,248,96,359,2738,17325,1746,21808,456,2896,308,3659,485,3492,315,4293,854,6778,582,8219,958,5636,518,7108,844,5697,483,7020,756,5489,478,6726,396,3039,326,3763,109,1205,224,1540,19,383,134,535,4876,34616,3371,42867
12501,304,1963,202,2465,468,3564,574,4609,1044,9671,1600,12315,713,5499,952,7160,523,4129,595,5246,433,3418,363,4212,206,1851,216,2276,80,903,113,1092,19,286,43,348,3786,31289,4650,39721,380,1726,183,2289,525,2641,353,3519,1023,7681,860,9571,775,4415,500,5693,652,4010,375,5041,544,3360,288,4192,239,1783,156,2174,94,966,116,1176,25,547,78,646,4250,27125,2921,34295,679,3690,387,4753,990,6204,931,8122,2073,17351,2460,21886,1493,9916,1452,12855,1180,8135,971,10282,974,6776,649,8401,447,3637,371,4455,170,1871,227,2268,38,832,123,998,8039,58410,7570,74020
12502,456,1733,103,2293,419,1567,105,2098,599,3469,250,4321,814,3516,227,4559,902,3337,211,4453,672,3039,186,3903,472,1903,150,2525,246,1179,118,1543,48,389,59,503,4626,20143,1421,26191,456,1472,98,2028,465,1417,75,1956,765,3621,224,4604,1278,3465,212,4953,1190,3534,215,4939,721,3117,167,4009,533,2001,175,2717,266,1257,145,1673,60,597,125,787,5739,20481,1445,27660,914,3205,206,4319,886,2981,179,4050,1362,7085,476,8921,2086,6985,444,9515,2091,6867,428,9390,1396,6164,358,7908,1007,3911,327,5243,515,2438,262,3213,111,991,183,1287,10365,40622,2865,53851
12503,493,3921,430,4843,626,4833,523,5988,1154,10697,1175,13022,1128,8518,845,10490,920,7352,733,9009,699,6128,596,7420,478,4272,427,5178,188,2088,276,2550,46,811,124,985,5724,48614,5143,59479,695,3574,358,4627,762,4256,408,5427,1337,10233,943,12518,1375,7981,677,10024,1102,7190,672,8966,801,6200,491,7494,562,4152,397,5114,225,2577,342,3147,52,1455,218,1729,6914,47604,4517,59041,1187,7495,790,9475,1388,9093,933,11419,2490,20928,2123,25543,2498,16498,1519,20518,2019,14543,1410,17970,1500,12326,1088,14912,1039,8422,828,10288,415,4662,614,5694,100,2264,344,2710,12642,96223,9656,118524
12504,541,2412,252,3205,677,3597,387,4659,1636,12714,1279,15631,1821,10043,979,12844,1291,5610,468,7368,929,4387,449,5764,627,3229,273,4124,292,1827,220,2345,49,749,133,935,7870,44569,4447,56880,626,2104,188,2919,727,2897,309,3928,2008,12794,1221,16019,2061,8023,712,10796,1461,5432,455,7347,957,4953,442,6354,819,3565,324,4707,365,2234,318,2914,79,1352,226,1661,9100,43358,4183,56645,1169,4514,440,6122,1406,6490,696,8596,3643,25514,2499,31657,3883,18059,1697,23639,2752,11040,918,14712,1888,9340,886,12117,1438,6791,601,8835,660,4062,537,5260,134,2104,353,2597,16967,87923,8634,113525
12601,463,1177,58,1702,385,1350,63,1803,472,2298,129,2891,704,2269,108,3085,934,2118,100,3158,783,1993,81,2850,513,1335,72,1922,284,677,74,1035,47,348,42,438,4591,13568,722,18883,511,1020,47,1571,519,1157,58,1738,549,2184,98,2828,1111,2186,96,3396,1161,2249,76,3494,811,2142,78,3030,591,1309,70,1967,309,903,87,1296,73,560,77,711,5637,13718,682,20032,974,2199,98,3275,907,2512,121,3537,1017,4482,225,5721,1817,4452,204,6478,2096,4371,180,6650,1589,4132,153,5882,1103,2642,145,3895,595,1582,161,2337,123,905,116,1149,10226,27283,1407,38919
12602,1059,2838,225,4116,916,4092,260,5263,1537,9094,625,11257,1747,7301,485,9535,1825,5954,397,8172,1278,5159,339,6776,942,3584,270,4796,417,2142,195,2755,98,1136,116,1355,9815,41299,2908,54024,905,2347,190,3449,1086,4060,283,5434,1868,9369,636,11871,2504,6919,420,9847,2433,6022,360,8812,1573,5691,357,7621,1095,3854,312,5260,586,2669,295,3550,167,1967,300,2428,12215,42904,3157,58273,1959,5182,412,7565,2000,8156,541,10696,3402,18462,1265,23128,4254,14222,908,19383,4252,11976,758,16985,2850,10853,693,14401,2037,7437,580,10055,1005,4812,487,6307,266,3097,414,3780,22026,84200,6065,112299
12701,363,3343,379,4085,331,3088,258,3682,530,6160,547,7245,710,5861,515,7088,687,5574,518,6774,440,4381,373,5186,232,2470,290,2988,95,1072,151,1320,11,269,34,312,3385,32222,3070,38679,516,2981,335,3834,470,3005,261,3737,755,6526,521,7800,1004,5999,502,7511,790,5654,449,6891,562,4340,384,5288,295,2387,309,2989,132,1224,207,1563,18,423,59,507,4542,32548,3028,40118,871,6327,716,7919,807,6098,513,7418,1282,12685,1069,15040,1713,11863,1021,14596,1476,11229,965,13668,1002,8724,755,10478,523,4857,595,5976,225,2291,364,2881,29,694,96,815,7924,64773,6095,78799
12702,761,5624,486,6871,714,6245,466,7421,883,10612,760,12254,790,9431,682,10901,903,10834,762,12495,836,9875,655,11365,526,6069,473,7070,156,3254,298,3712,29,1096,126,1250,5601,63037,4701,73347,1088,4907,431,6431,970,5576,413,6959,1170,10917,757,12847,1283,10272,688,12247,1282,11018,718,13017,1152,10397,653,12199,599,6285,444,7330,214,3821,339,4373,46,1718,166,1933,7793,64919,4626,77342,1852,10532,918,13302,1681,11819,876,14377,2051,21531,1524,25102,2077,19707,1370,23149,2185,21846,1482,25512,1986,20272,1315,23570,1131,12359,917,14407,371,7076,637,8079,77,2820,295,3187,13399,127962,9323,150687
12703,502,3210,352,4066,449,3252,407,4105,842,6979,858,8679,1010,6914,750,8671,938,6081,638,7658,552,4623,497,5666,348,2938,337,3625,141,1432,213,1783,18,457,75,546,4799,35886,4110,44798,631,2789,320,3740,591,3058,326,3974,1053,7435,821,9308,1378,6792,688,8853,1025,5857,557,7443,651,4760,488,5898,428,3104,394,3917,176,1709,269,2158,18,837,135,995,5946,36337,4001,46288,1135,6000,672,7812,1040,6310,733,8082,1895,14415,1681,17990,2386,13701,1435,17526,1963,11940,1193,15096,1194,9375,987,11560,773,6044,730,7540,317,3141,480,3939,38,1294,207,1547,10743,72231,8115,91086
12801,546,2420,174,3136,445,2534,172,3150,794,5460,433,6681,1162,5663,427,7251,1537,5474,364,7382,1123,5114,386,6620,899,3656,293,4853,481,2170,210,2859,133,1012,128,1278,7125,33508,2577,43212,676,2209,193,3078,552,2319,152,3024,972,5777,451,7198,1785,5405,379,7567,1869,5507,363,7739,1223,5350,337,6919,1054,4031,306,5390,624,2691,306,3614,192,1842,261,2292,8941,35134,2742,46817,1221,4625,367,6213,998,4859,320,6176,1763,11242,876,13882,2952,11065,806,14820,3409,10981,727,15114,2347,10465,724,13539,1954,7688,604,10243,1105,4857,508,6474,322,2853,390,3563,16067,68641,5318,90027
12802,684,2733,168,3586,545,2697,99,3341,836,4970,226,6023,1510,5540,277,7329,1725,5237,298,7260,1254,5123,238,6621,935,3572,203,4707,361,1597,145,2105,73,695,71,843,7923,32164,1722,41808,820,2329,144,3293,648,2402,105,3152,1108,4952,215,6272,2182,5476,264,7925,2021,5538,255,7816,1392,5395,266,7048,1071,3684,228,4984,420,1848,201,2465,94,1322,118,1537,9752,32945,1796,44496,1509,5060,314,6879,1191,5101,197,6495,1935,9920,442,12299,3689,11023,543,15255,3745,10776,545,15071,2641,10516,507,13664,2003,7255,434,9692,786,3437,347,4569,171,2016,193,2381,17676,65106,3521,86302
19797,0,5,0,3,3,0,3,9,0,10,0,11,0,7,3,18,3,15,0,25,3,16,4,22,10,29,5,48,3,14,9,16,0,4,0,3,21,104,30,157,0,8,0,7,0,4,0,4,0,18,5,24,0,14,0,14,4,19,5,31,6,34,8,53,8,40,17,60,6,13,11,24,3,0,0,7,24,151,48,220,0,9,0,12,3,7,3,9,3,26,7,32,3,23,4,34,9,40,10,50,9,55,12,74,17,73,22,108,9,23,16,42,3,7,0,10,47,251,75,374
19999,37,174,76,285,88,495,168,746,132,978,508,1615,100,676,495,1269,100,593,455,1148,89,583,315,986,73,470,176,719,13,96,48,162,0,22,8,32,620,4089,2247,6958,38,149,48,232,88,396,132,615,167,649,276,1091,92,349,191,629,107,361,182,646,124,468,147,732,70,316,93,477,13,66,38,120,0,33,11,48,688,2779,1121,4590,72,322,125,517,174,890,300,1358,297,1626,780,2703,194,1020,687,1900,206,960,636,1798,210,1048,457,1722,143,787,266,1196,27,165,87,282,0,54,27,78,1313,6866,3364,11545
