SA3_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
11502,3,0,0,0,1043,1054,16,3,0,0,847,866,376,10,15,3,682,1088,1050,25,61,0,280,1411,1514,72,168,8,248,2017,1351,53,160,13,124,1701,1138,41,138,37,64,1426,525,16,48,78,18,682,146,7,7,69,5,237,6129,231,599,204,3320,10478,3,0,0,0,949,955,30,0,0,0,744,780,518,22,14,0,561,1108,1205,48,97,4,247,1604,1622,73,217,34,162,2106,1315,48,192,87,91,1733,1016,31,179,163,38,1426,406,14,48,225,13,696,73,3,19,273,7,374,6175,237,769,790,2818,10787,11,0,0,0,1997,2004,46,3,0,0,1592,1642,899,30,27,3,1240,2198,2253,74,160,4,524,3013,3134,148,391,37,414,4125,2664,106,355,95,218,3437,2154,70,317,206,105,2856,930,27,91,305,31,1380,218,7,26,339,14,608,12304,465,1370,998,6139,21273
11503,0,0,0,0,931,933,36,0,0,0,720,758,494,9,14,0,741,1266,1005,43,86,3,333,1474,1397,85,230,10,290,2014,1250,43,211,22,186,1712,869,39,154,62,67,1184,325,12,29,40,23,434,68,9,4,34,3,118,5445,245,727,171,3302,9893,0,0,0,0,837,835,62,3,0,0,712,778,638,22,29,0,551,1244,1150,67,125,5,259,1608,1443,85,236,34,208,2005,1154,64,256,71,103,1641,775,37,154,171,32,1164,200,18,39,137,20,406,39,0,10,90,0,136,5452,283,849,513,2722,9823,0,0,0,0,1766,1769,97,3,0,0,1439,1535,1125,34,49,0,1292,2510,2156,108,213,10,590,3078,2839,165,470,49,498,4022,2400,111,465,91,288,3357,1641,76,307,224,99,2351,528,25,65,174,43,839,109,9,7,124,4,259,10900,531,1575,685,6018,19711
11504,6,0,0,0,1340,1341,28,0,0,0,957,993,834,16,18,0,913,1783,2131,53,115,4,322,2630,1992,75,170,14,224,2473,1334,51,142,24,92,1647,846,36,91,39,44,1060,298,15,24,39,9,385,45,0,10,25,3,85,7527,248,570,145,3903,12395,4,0,0,0,1248,1261,47,0,3,0,870,925,1148,35,33,0,700,1914,2350,94,173,10,266,2894,1883,71,255,36,144,2392,1236,62,204,83,61,1646,731,23,130,174,28,1081,170,15,31,182,9,409,24,0,10,111,6,143,7599,304,837,592,3327,12658,14,0,0,0,2586,2603,80,3,3,0,1829,1917,1983,50,54,0,1610,3694,4477,149,285,10,595,5517,3877,145,426,52,372,4866,2574,113,347,107,153,3288,1580,60,224,211,68,2147,469,31,53,220,21,796,70,0,14,138,4,230,15122,547,1407,741,7234,25058
11601,9,4,3,4,4418,4438,218,5,4,0,4516,4748,5188,176,177,8,5420,10967,7094,310,486,11,2221,10123,5375,408,798,67,1519,8171,4933,332,935,120,842,7169,3530,194,515,249,260,4750,1536,74,163,343,68,2185,367,16,36,284,34,735,28257,1515,3124,1085,19310,53287,29,0,0,0,4015,4044,532,25,7,3,3710,4276,6629,274,197,19,3997,11102,6710,455,693,47,1740,9643,5206,487,1122,190,1162,8174,4786,365,1275,626,604,7646,2896,179,777,1033,199,5078,996,52,270,1400,56,2765,193,13,78,959,19,1259,27969,1848,4419,4278,15479,53991,37,4,4,4,8435,8481,745,32,14,3,8226,9022,11813,448,374,21,9413,22074,13802,764,1180,63,3958,19767,10589,894,1927,259,2679,16342,9718,699,2212,747,1444,14816,6418,372,1294,1278,462,9823,2531,124,430,1740,123,4951,561,24,114,1252,49,1998,56226,3360,7544,5368,34791,107280
11602,14,0,3,0,3255,3269,103,7,3,3,2835,2940,3426,88,118,6,3043,6687,6953,204,329,14,1174,8671,4661,223,481,26,598,5988,3186,129,384,60,241,4001,1827,95,200,96,84,2296,578,25,62,106,27,795,110,3,16,58,4,183,20850,767,1594,369,11264,34840,14,0,0,0,2992,3010,189,7,6,3,2444,2649,4706,153,143,12,2325,7335,6755,296,504,43,891,8491,4381,259,782,114,471,6008,2832,189,568,293,204,4095,1401,97,350,473,67,2387,346,13,86,428,16,892,38,0,18,232,9,299,20660,1014,2460,1604,9414,35157,23,0,6,0,6254,6281,290,12,9,3,5278,5589,8130,238,264,20,5368,14026,13712,502,830,54,2063,17161,9035,481,1260,143,1071,11998,6022,310,957,356,450,8099,3224,193,546,569,144,4683,928,38,152,541,35,1686,150,5,36,292,7,488,41512,1786,4052,1973,20671,70004
11603,13,0,3,5,4406,4425,179,18,5,5,3969,4171,3196,186,111,14,4335,7836,4770,328,334,13,1830,7280,4456,378,597,56,1365,6850,3670,345,662,116,562,5354,2384,195,446,235,161,3423,910,67,122,226,57,1372,173,11,17,114,19,334,19749,1514,2306,781,16696,41045,23,9,0,0,4203,4235,414,34,12,3,3726,4188,4353,286,229,24,3898,8785,4770,496,578,82,1773,7695,4358,472,964,216,1147,7155,3297,430,915,573,457,5666,1914,206,574,949,134,3785,567,31,177,887,54,1728,82,5,41,576,41,755,19781,1970,3486,3325,15432,43988,37,8,3,6,8600,8657,587,47,18,8,7692,8361,7544,469,339,36,8235,16626,9546,821,915,95,3603,14970,8810,854,1559,276,2512,14007,6968,772,1578,692,1011,11017,4299,404,1017,1187,291,7211,1476,98,297,1112,114,3100,256,10,59,692,67,1084,39530,3485,5788,4105,32123,85030
11701,8,0,0,0,1377,1383,68,0,0,5,1845,1920,1565,51,60,4,2761,4445,2239,94,153,9,1055,3546,1781,119,324,21,723,2966,1360,85,333,32,377,2190,941,84,230,56,189,1503,626,33,94,118,86,955,147,4,22,82,10,265,8735,481,1208,324,8424,19174,10,0,0,0,1263,1270,157,0,9,0,1700,1874,1926,68,103,8,2232,4334,2321,141,268,24,856,3610,1715,150,459,64,515,2894,1236,129,428,161,293,2241,874,72,355,326,146,1776,392,22,109,517,59,1102,71,4,29,361,23,497,8701,586,1757,1468,7092,19597,12,0,0,0,2637,2650,230,6,10,5,3545,3793,3493,117,168,9,4994,8778,4563,234,420,27,1911,7157,3492,269,781,82,1237,5856,2598,212,753,195,669,4430,1814,156,584,389,336,3273,1015,57,203,634,145,2053,222,12,51,442,34,765,17433,1067,2966,1791,15519,38768
11702,0,0,0,3,946,950,50,6,4,0,1869,1934,1336,40,103,3,4667,6150,2133,109,265,11,2171,4688,1572,144,459,11,1504,3686,1130,118,447,31,849,2581,902,76,264,55,364,1668,589,42,79,121,148,977,173,10,32,77,35,331,7891,536,1660,318,12553,22971,13,0,0,0,910,923,127,4,4,0,2102,2242,1624,83,143,20,4552,6421,2193,143,341,27,2150,4860,1459,179,543,60,1318,3556,1128,118,573,157,657,2628,814,71,305,294,236,1718,410,33,111,474,82,1120,85,6,28,373,36,528,7862,635,2048,1401,12044,23988,9,0,0,3,1854,1874,177,7,15,0,3977,4178,2961,121,252,17,9214,12567,4330,253,611,38,4320,9545,3030,321,1000,78,2822,7248,2256,241,1018,187,1506,5212,1722,150,565,348,601,3384,1001,69,189,594,230,2091,262,13,56,447,75,856,15757,1176,3714,1717,24599,46956
11703,27,0,0,4,3825,3859,379,32,20,10,13099,13546,7440,296,511,21,28138,36404,7073,473,1165,45,10955,19706,3976,482,1565,61,6599,12693,3198,437,1609,122,3396,8767,2357,266,1101,177,1568,5468,1130,92,390,208,511,2330,333,22,49,182,127,724,25924,2099,6417,833,68221,103486,28,3,3,10,4652,4691,681,27,21,3,14937,15670,8376,372,677,40,24859,34325,6182,412,1296,55,7464,15415,3811,393,1717,138,3469,9535,3150,386,1961,429,1826,7748,1955,249,1343,740,758,5037,806,56,496,978,238,2570,113,10,105,750,110,1087,25087,1899,7623,3151,58314,96080,49,4,5,17,8477,8552,1060,57,43,16,28039,29215,15814,662,1190,66,52993,70726,13255,881,2462,98,18421,35119,7785,882,3288,200,10067,22226,6356,827,3568,551,5217,16513,4311,511,2449,918,2324,10501,1935,143,887,1181,751,4901,446,31,155,937,241,1811,51007,4005,14044,3980,126532,199572
11801,5,0,3,0,2608,2616,27,5,0,4,3203,3242,2418,53,140,0,9602,12214,5352,194,515,14,4053,10137,4625,297,802,35,2055,7819,3509,205,793,86,1129,5723,3133,153,667,150,714,4820,1667,76,272,190,315,2517,660,15,62,318,121,1179,21399,1005,3257,798,23795,50253,11,0,0,0,2599,2612,87,3,0,0,3692,3783,3502,106,259,8,10508,14381,5682,290,737,38,3768,10514,4649,293,1123,110,1904,8077,3456,251,1268,275,1015,6263,2853,147,1154,758,585,5496,1186,66,482,1221,290,3237,290,10,148,1395,148,1987,21718,1153,5170,3800,24497,56344,15,0,4,0,5206,5228,116,6,3,4,6896,7020,5921,154,395,8,20105,26591,11034,480,1247,54,7825,20645,9275,587,1929,144,3960,15897,6966,454,2061,364,2142,11985,5988,306,1820,903,1296,10315,2850,143,752,1411,601,5754,950,26,210,1710,268,3166,43117,2159,8431,4600,48293,106594
11802,15,3,0,0,4103,4125,112,3,3,6,7528,7660,3080,75,138,20,9944,13259,5956,240,468,8,3706,10384,5051,309,791,34,2141,8328,3745,293,878,87,1322,6326,2903,201,673,179,663,4625,1790,91,256,262,277,2670,598,21,55,339,113,1129,23253,1236,3274,934,29808,58494,14,4,0,8,3994,4021,142,5,4,3,7167,7325,3792,131,226,11,9150,13311,6081,298,704,36,3492,10611,4917,425,1166,146,2018,8674,3658,330,1316,332,1136,6772,2577,198,963,801,590,5138,1290,55,364,1306,284,3294,305,18,145,1390,191,2053,22785,1457,4893,4040,28018,61195,33,5,0,10,8100,8146,251,11,14,13,14689,14983,6872,209,367,25,19097,26570,12034,543,1169,46,7199,20992,9969,731,1957,185,4157,17000,7407,619,2194,418,2458,13097,5483,404,1639,976,1259,9762,3077,142,622,1565,557,5967,907,39,200,1732,305,3181,46036,2693,8164,4971,57821,119690
11901,19,3,3,0,5784,5805,328,18,11,3,5751,6119,5077,264,317,3,6051,11712,7527,443,692,17,2235,10913,7249,475,1045,55,1534,10355,6417,451,1249,142,1058,9316,4502,314,767,277,436,6302,2444,92,277,499,157,3463,797,26,67,578,58,1525,34360,2086,4436,1579,23062,65520,81,3,3,0,5509,5594,989,71,37,8,4917,6024,6784,571,538,27,4492,12414,7883,674,1223,87,1762,11633,7097,692,1755,266,1124,10939,5866,457,1701,738,832,9584,3612,228,915,1227,338,6323,1697,72,317,2015,126,4218,399,3,98,1933,64,2505,34408,2770,6593,6295,19160,69222,96,6,8,0,11287,11398,1316,83,55,13,10670,12142,11862,831,856,33,10545,24127,15416,1118,1912,103,4001,22547,14345,1168,2803,316,2662,21292,12280,903,2952,878,1888,18900,8113,545,1681,1508,772,12622,4134,163,591,2512,281,7686,1192,36,168,2509,120,4028,68763,4850,11030,7879,42225,134748
11902,26,0,3,3,4137,4167,314,11,8,3,4629,4965,5563,191,198,14,5802,11767,6905,315,510,19,2100,9853,5685,387,922,33,1421,8448,4464,307,893,97,803,6558,3221,223,514,161,431,4555,2134,85,168,321,164,2875,690,17,34,288,45,1072,29010,1544,3252,941,19528,54269,56,3,5,3,3810,3877,1081,27,20,5,3485,4621,6766,323,352,17,3620,11080,6331,461,836,59,1561,9240,5399,504,1369,186,1130,8585,4111,378,1235,518,615,6860,2684,167,580,912,307,4654,1460,61,202,1470,122,3312,287,9,56,1124,50,1529,28182,1937,4653,4291,14698,53763,82,8,5,8,7948,8045,1399,37,31,12,8115,9584,12332,514,552,36,9422,22854,13241,775,1343,79,3662,19093,11085,887,2289,219,2547,17034,8581,686,2129,609,1421,13422,5904,392,1097,1076,734,9212,3599,146,368,1783,283,6186,977,25,95,1405,98,2601,57192,3480,7902,5230,34227,108033
11903,12,0,3,3,3938,3962,264,8,6,6,4858,5137,4414,106,160,11,5462,10146,5519,193,344,8,1676,7745,5783,275,721,53,1157,7978,5155,247,810,90,715,7016,3640,196,539,204,344,4921,2194,72,227,303,136,2929,697,18,33,381,45,1165,27669,1112,2841,1049,18330,51003,31,0,3,0,3797,3834,506,13,15,3,4024,4566,5311,196,254,12,4607,10372,5975,338,676,43,1514,8539,5932,391,1247,148,993,8722,5154,317,1267,437,614,7799,3222,175,786,897,287,5371,1620,48,297,1523,105,3588,338,21,97,1704,76,2245,28088,1503,4639,4766,16025,55028,47,0,9,4,7734,7797,767,20,22,13,8886,9701,9719,294,415,18,10071,20522,11491,529,1021,49,3186,16276,11711,665,1970,202,2153,16702,10309,568,2076,527,1331,14809,6864,368,1329,1097,636,10295,3812,124,522,1820,240,6521,1038,37,135,2087,119,3409,55759,2615,7481,5819,34358,106028
11904,9,3,3,0,3598,3620,343,5,0,3,4745,5100,6158,175,196,9,7190,13727,6509,277,543,26,2530,9885,5256,399,906,52,1581,8193,4322,324,969,96,962,6665,3469,233,618,212,540,5080,2245,84,202,360,198,3087,744,25,71,415,91,1338,29050,1525,3511,1167,21449,56698,37,3,0,0,3378,3421,862,27,19,0,4146,5050,7251,214,353,21,5672,13508,6239,429,867,49,2210,9788,5213,490,1356,172,1333,8560,4262,363,1327,462,862,7271,3037,197,861,975,359,5430,1619,68,309,1597,164,3760,315,12,111,1500,94,2038,28836,1803,5204,4768,18216,58824,51,4,3,4,6983,7044,1204,33,22,3,8883,10147,13403,385,546,29,12864,27235,12745,704,1416,68,4740,19672,10462,891,2266,219,2911,16749,8582,685,2291,552,1826,13935,6511,435,1482,1184,899,10504,3869,149,512,1958,362,6846,1057,39,184,1914,190,3379,57885,3330,8710,5939,39665,115524
12001,5,0,0,0,1975,1983,61,3,3,4,2747,2819,3023,66,110,0,4317,7516,4350,134,330,8,1500,6323,3523,186,513,30,881,5133,3006,156,517,63,526,4272,2371,98,372,124,230,3196,1327,38,98,198,111,1776,444,13,22,220,29,735,18117,690,1965,645,12313,33738,7,0,0,0,1901,1912,139,4,0,3,2828,2977,3746,84,168,4,3946,7945,4472,193,477,27,1550,6720,3709,253,915,72,980,5929,3020,202,835,251,598,4899,2181,106,534,563,244,3630,966,40,187,917,119,2226,165,7,68,957,78,1280,18416,891,3171,2803,12249,37526,13,0,0,0,3876,3888,205,12,3,4,5577,5799,6767,154,274,3,8268,15461,8822,331,803,28,3046,13042,7236,436,1426,105,1865,11061,6026,356,1345,315,1129,9170,4556,199,903,682,472,6820,2295,71,286,1120,234,3998,609,20,92,1179,102,2011,36535,1585,5138,3445,24566,71258
12002,3,3,0,0,916,922,12,0,0,0,1400,1415,1154,36,50,3,2878,4123,3037,114,285,3,1705,5152,2316,148,412,23,1183,4083,1557,97,468,49,685,2858,1111,73,394,63,348,1985,446,24,88,101,126,783,124,3,16,86,33,261,9762,498,1717,339,9274,21583,0,0,0,0,924,928,16,0,4,0,1481,1504,1591,71,106,6,2960,4740,3219,138,386,18,1852,5615,2192,170,642,48,1317,4372,1475,122,756,143,806,3302,959,90,597,300,380,2324,307,26,163,371,91,959,44,5,47,326,42,466,9816,630,2694,1211,9864,24220,3,4,0,0,1841,1851,31,0,4,3,2888,2918,2747,104,159,9,5838,8862,6259,249,669,22,3563,10765,4503,321,1057,67,2499,8452,3036,221,1221,200,1495,6166,2071,162,989,359,723,4305,756,56,252,471,220,1745,168,12,62,412,70,726,19579,1126,4406,1547,19137,45798
12003,14,8,0,0,4024,4045,344,3,9,3,6858,7220,6264,164,238,10,9897,16574,6705,239,502,17,2989,10447,5849,311,889,41,2012,9106,4689,285,954,91,1234,7247,3142,187,572,140,636,4674,2090,77,224,298,304,2994,712,23,58,361,110,1261,29816,1295,3448,955,28059,63569,33,7,0,3,3895,3936,747,31,13,3,6102,6903,7182,211,358,18,8204,15968,6582,380,817,41,2858,10675,6017,464,1445,175,1911,10004,4568,316,1346,465,1188,7886,2802,169,774,903,560,5215,1476,64,300,1604,267,3706,322,21,98,1556,160,2150,29732,1653,5142,4770,25143,66447,45,9,3,3,7918,7977,1095,37,24,7,12965,14123,13450,373,593,20,18100,32542,13289,616,1318,57,5845,21121,11870,777,2331,210,3923,19108,9265,595,2299,555,2425,15141,5944,359,1347,1050,1197,9886,3565,140,519,1900,575,6695,1035,45,151,1915,265,3410,59553,2954,8593,5720,53202,130010
12101,11,0,0,0,3173,3192,80,7,0,0,3099,3180,3483,71,110,5,5162,8836,6398,180,371,14,2003,8959,5242,227,565,34,1067,7135,3864,157,573,71,637,5309,2912,106,400,127,333,3884,1490,34,161,176,135,1988,547,20,32,277,44,916,24027,790,2220,702,15653,43399,16,0,0,0,2739,2752,201,3,0,3,3231,3436,4385,107,169,3,4948,9607,6808,269,602,35,1969,9677,5392,307,913,92,1032,7736,3849,207,996,248,698,6004,2562,116,689,560,375,4300,1064,37,308,934,205,2545,277,9,99,1108,102,1598,24561,1055,3773,2984,15287,47652,23,0,3,0,5915,5940,276,11,3,3,6325,6623,7867,173,277,11,10111,18445,13205,444,970,42,3966,18632,10634,534,1472,125,2099,14866,7719,362,1575,321,1331,11314,5474,222,1089,693,709,8185,2556,71,463,1115,336,4538,822,27,133,1385,141,2514,48581,1845,5998,3689,30937,91054
12102,6,0,4,4,2465,2475,46,0,0,0,2206,2251,2221,42,63,3,2397,4732,4959,128,206,9,1106,6402,4127,167,425,23,789,5529,3257,136,454,55,467,4375,2355,86,309,114,175,3039,1212,39,108,181,76,1612,322,11,35,190,16,574,18508,606,1588,581,9694,30986,5,0,0,0,2485,2492,149,3,0,0,1910,2060,2998,67,92,3,1917,5067,5168,183,397,19,926,6692,4111,260,833,77,634,5920,3126,161,865,231,363,4752,2133,82,558,478,142,3405,823,30,223,690,64,1824,163,4,53,691,45,958,18669,797,3023,2197,8487,33171,7,0,4,3,4948,4963,192,3,0,0,4110,4314,5217,105,152,8,4315,9800,10130,314,600,27,2028,13098,8237,424,1254,102,1427,11445,6381,304,1317,291,833,9125,4485,170,863,595,316,6439,2033,66,330,874,141,3439,485,10,91,879,66,1532,37173,1401,4616,2776,18183,64158
12103,15,3,0,3,4755,4772,36,0,4,0,3283,3318,1845,35,46,3,2660,4589,5760,95,202,6,873,6933,7429,202,397,35,657,8717,5570,150,429,59,363,6565,4285,81,285,146,155,4945,2589,40,122,293,93,3144,945,20,40,460,44,1500,28468,624,1513,1008,12871,44480,9,0,0,3,4522,4538,77,0,0,4,3266,3347,2594,58,85,7,2343,5086,6759,168,373,30,891,8219,7982,280,855,129,592,9839,5423,196,776,242,361,7007,3997,104,626,681,198,5598,2020,34,271,1318,123,3765,543,4,99,1786,113,2543,29408,848,3096,4195,12396,49936,22,3,0,8,9279,9309,110,0,5,0,6541,6664,4438,99,132,8,4999,9680,12520,263,576,36,1761,15148,15414,482,1245,168,1244,18549,10996,349,1205,302,721,13568,8277,187,908,826,347,10550,4611,69,397,1615,215,6905,1486,27,134,2241,152,4039,57868,1473,4609,5205,25271,94421
12104,3,3,0,0,1701,1704,44,0,3,0,2098,2147,2766,76,92,3,5824,8762,4400,199,436,10,2602,7645,3511,269,655,18,1260,5718,3044,174,795,62,735,4818,2683,122,625,118,441,3987,1291,39,206,146,163,1845,388,8,46,203,57,709,18136,900,2855,566,14875,37331,6,0,0,0,1682,1685,92,3,0,0,2319,2412,3470,102,185,8,6361,10130,4488,215,679,45,2912,8334,3646,276,1107,80,1518,6625,2977,196,1244,232,986,5632,2448,153,1125,649,516,4893,869,39,343,800,304,2356,200,3,100,880,153,1341,18194,995,4787,2697,16742,43418,5,4,3,0,3380,3393,134,5,9,0,4421,4564,6238,183,280,15,12182,18895,8891,419,1110,51,5512,15981,7161,547,1758,102,2774,12343,6026,371,2039,299,1717,10449,5130,277,1747,769,958,8880,2156,84,551,948,464,4197,592,17,150,1085,211,2052,36324,1893,7650,3267,31616,80751
12201,0,0,0,0,1013,1013,19,3,0,0,953,970,707,23,34,3,2316,3089,2108,73,192,0,1089,3463,2006,115,300,20,529,2973,1506,79,304,28,250,2166,1175,37,235,66,138,1656,589,18,76,75,48,801,202,7,16,90,14,338,8323,354,1157,277,6354,16460,3,0,0,0,993,995,21,0,0,0,980,1001,1045,39,40,0,2302,3433,2223,80,242,13,1009,3569,2053,116,414,29,449,3062,1414,98,412,86,256,2270,1053,40,327,215,95,1737,419,16,129,319,56,935,115,3,45,358,33,557,8344,399,1612,1024,6175,17552,3,0,0,0,2005,2006,34,3,0,3,1931,1972,1758,66,76,7,4618,6522,4330,152,434,17,2099,7028,4060,232,716,51,982,6038,2921,179,717,112,508,4439,2228,81,562,280,238,3389,1011,36,202,392,103,1732,319,13,62,448,45,892,16659,749,2772,1307,12526,34011
12202,3,3,0,0,1849,1849,27,0,3,0,1592,1621,767,22,16,3,1526,2340,2613,80,161,7,829,3690,3066,163,440,16,654,4332,2883,152,530,49,409,4025,2525,81,405,101,170,3284,1300,29,143,158,55,1687,342,0,33,187,18,576,13525,531,1731,523,7104,23410,4,0,0,0,1730,1738,42,0,0,0,1335,1380,1169,29,46,0,1267,2507,2960,155,265,15,712,4096,3217,198,687,77,584,4762,2899,175,760,171,329,4335,2235,83,625,438,142,3519,887,26,214,720,42,1879,172,7,73,790,35,1078,13583,664,2659,2214,6170,25283,5,3,0,0,3579,3586,61,0,7,3,2924,2999,1934,53,60,4,2790,4844,5572,230,426,23,1537,7787,6285,356,1127,96,1232,9100,5786,324,1283,220,742,8360,4766,160,1026,541,314,6806,2189,56,356,876,93,3560,516,7,100,978,56,1651,27103,1195,4388,2734,13268,48692
12203,11,0,0,0,4609,4621,88,0,4,0,3798,3892,3043,84,125,8,5511,8770,7778,262,534,16,2789,11370,7649,390,1039,45,1805,10926,5328,279,1005,90,953,7655,4153,179,699,244,462,5729,2603,66,258,388,165,3480,858,24,82,530,41,1543,31509,1279,3739,1331,20133,57983,16,0,0,0,4186,4199,191,9,3,0,3495,3692,4155,142,209,11,4928,9440,8434,338,760,36,2440,12011,7566,479,1572,153,1561,11338,5013,309,1578,341,730,7972,3898,183,1147,934,350,6519,1901,56,525,1677,145,4309,491,14,199,2042,113,2860,31664,1530,5999,5202,17946,62339,22,3,0,0,8793,8820,278,9,7,6,7295,7584,7194,231,328,16,10443,18210,16206,600,1294,59,5229,23388,15217,869,2608,199,3362,22258,10338,587,2576,436,1684,15625,8049,363,1848,1180,816,12246,4508,119,781,2069,307,7783,1346,36,286,2577,152,4399,63167,2807,9736,6528,38076,120319
12301,11,0,0,0,2214,2225,57,3,4,0,1853,1919,1983,77,62,9,1940,4064,3425,184,236,7,792,4654,2972,183,404,28,419,4004,2240,103,339,65,162,2893,1544,64,180,80,59,1924,587,24,52,108,24,786,158,8,11,105,6,283,12966,636,1285,381,7469,22743,4,0,0,0,2241,2246,121,12,3,0,1780,1915,2563,122,89,13,1686,4466,3546,270,464,44,713,5032,2892,252,681,86,359,4269,2117,157,527,186,164,3151,1271,63,357,321,56,2069,456,18,85,457,21,1037,83,3,22,476,6,592,13049,894,2236,1580,7021,24773,11,0,0,0,4457,4473,184,16,7,0,3628,3835,4540,197,147,17,3626,8536,6972,457,699,50,1507,9686,5865,430,1087,109,779,8270,4355,257,869,247,322,6044,2808,127,537,399,117,3993,1039,40,144,561,42,1823,239,8,31,574,13,868,26012,1535,3525,1961,14489,47522
