SA3_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
10805,8757,4876,4022,4845,6595,8087,7755,4073,1651,50655,14,17,10,4,15,11,11,9,7,95,227,362,297,200,249,366,377,149,83,2299,16,3,17,9,11,31,27,7,0,119,12,14,25,21,19,37,18,10,0,159,0,0,0,0,3,3,3,9,0,14,3,0,4,0,0,6,4,3,0,23,0,0,0,0,0,7,3,3,0,15,0,0,0,0,4,3,0,0,0,12,0,3,3,3,0,4,0,4,0,17,0,0,0,0,0,0,0,0,0,0,257,387,343,237,291,454,436,180,83,2661,271,400,348,243,302,461,446,190,87,2758,9027,5278,4376,5090,6899,8549,8204,4264,1738,53409
10901,11456,7214,6827,6920,7438,7375,5528,3150,1489,57408,23,7,11,15,15,6,6,19,4,103,235,380,287,192,203,225,169,107,59,1858,56,190,194,144,180,159,133,37,14,1111,0,10,19,4,21,25,13,3,0,100,0,3,5,12,17,16,8,0,0,57,4,12,21,9,10,10,15,4,0,86,4,8,0,0,4,7,5,3,0,30,0,3,0,0,0,0,0,0,0,4,3,15,9,8,10,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,302,618,548,369,444,448,346,158,79,3301,321,629,555,383,460,453,356,174,84,3403,11777,7840,7381,7303,7897,7834,5888,3324,1568,60812
10902,2295,1204,1161,1250,1660,1763,1332,746,230,11638,8,0,4,3,11,3,6,3,0,33,33,75,83,67,77,104,87,28,13,564,26,74,94,63,121,108,108,38,0,639,5,4,12,10,17,22,15,0,0,83,3,11,23,17,15,53,69,23,3,215,0,0,9,0,11,4,5,0,0,33,0,0,0,0,0,3,3,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,72,171,227,165,234,301,293,84,17,1562,80,172,232,169,244,299,293,87,14,1595,2376,1379,1388,1422,1901,2062,1628,840,242,13236
10903,7045,3655,3538,4033,4842,5950,5354,3182,1291,38883,6,19,12,6,8,15,14,9,4,98,100,121,111,74,137,173,104,50,31,901,91,142,153,120,202,290,301,129,25,1459,10,8,6,12,9,28,17,3,0,96,8,0,0,10,5,25,41,13,0,94,3,6,10,0,7,4,8,3,0,44,0,6,5,4,5,9,9,0,0,32,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,210,277,287,228,355,538,486,199,57,2636,220,298,300,232,363,550,499,208,62,2734,7259,3947,3835,4268,5202,6499,5854,3389,1354,41615
11001,6547,5449,3787,3729,4474,4378,3447,1877,773,34463,29,37,24,6,17,5,3,5,3,125,141,875,262,168,166,207,157,78,32,2074,4,25,17,10,12,27,36,8,0,137,8,80,38,22,32,36,42,9,0,268,7,16,11,0,3,3,11,4,0,47,0,0,0,4,3,3,5,0,0,16,0,0,3,3,3,0,9,4,0,23,3,0,0,3,3,0,0,0,0,7,0,11,4,7,0,0,5,3,0,32,0,0,0,0,0,0,0,0,0,0,158,1003,330,219,220,274,259,100,35,2603,184,1039,354,227,235,279,266,106,38,2729,6731,6487,4141,3960,4714,4654,3714,1983,808,37195
11002,6742,3566,3203,3760,4554,5382,4890,2735,986,35822,21,14,12,15,6,11,15,3,5,98,177,211,191,154,186,235,233,113,43,1536,4,3,4,4,6,34,45,16,0,117,56,52,74,37,88,97,78,15,5,500,0,0,0,0,7,17,13,5,0,37,0,0,4,0,3,11,0,0,0,19,0,0,0,4,4,11,7,3,0,29,0,0,0,0,0,0,0,0,0,4,8,0,4,4,3,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,241,264,280,205,290,403,372,160,54,2268,266,273,293,219,297,414,392,159,60,2367,7009,3845,3489,3982,4858,5797,5281,2897,1043,38189
11003,5317,2498,2886,2927,3302,3123,2246,1207,373,23880,29,15,7,8,16,10,4,4,0,86,114,207,234,160,215,223,233,103,16,1496,0,9,12,9,13,31,91,42,3,215,31,41,43,63,57,75,62,13,0,386,0,0,3,3,4,16,23,12,0,65,0,5,0,3,4,3,9,3,0,26,0,5,3,0,0,5,26,10,0,51,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,0,16,0,0,0,0,0,0,0,0,0,0,148,269,295,242,292,365,455,183,20,2264,177,281,301,248,306,368,455,184,20,2351,5492,2780,3189,3177,3612,3489,2704,1392,392,26229
11004,15702,8474,8933,8801,9753,9823,7730,4690,1877,75773,23,25,18,11,16,17,12,10,5,143,516,621,582,395,441,473,381,202,63,3672,3,8,27,7,21,49,54,13,0,181,31,35,53,54,60,64,58,12,0,360,0,0,13,3,15,16,18,3,0,66,0,3,0,0,5,7,5,3,0,34,0,0,3,0,5,7,4,0,0,25,4,3,5,0,6,0,0,0,0,15,0,0,4,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,557,676,684,465,539,616,527,238,60,4368,577,702,705,470,554,636,538,247,67,4514,16286,9173,9637,9272,10307,10462,8272,4940,1944,80288
11101,21371,13317,12363,13856,15424,14874,12284,7288,3141,113920,22,25,14,16,19,18,13,15,7,151,446,574,577,411,370,364,318,199,120,3366,3,4,12,13,10,14,9,3,0,80,6,11,13,16,26,41,28,15,0,159,0,0,3,0,0,9,4,0,0,22,0,3,0,0,6,8,3,3,3,32,0,0,0,0,0,0,6,4,0,13,0,0,3,0,0,0,0,0,0,4,4,6,3,3,0,4,3,3,0,29,0,0,0,0,0,0,0,0,0,0,466,596,620,446,408,439,368,225,125,3709,490,622,633,461,428,460,385,238,128,3859,21865,13938,12997,14322,15851,15334,12673,7531,3270,117778
11102,13317,8287,7811,8394,9085,9413,8126,4557,2186,71174,15,20,9,8,7,10,14,7,8,93,248,450,345,223,218,230,184,107,66,2061,4,10,8,0,3,13,3,7,0,56,12,36,11,20,20,17,17,4,0,133,3,8,3,3,0,0,3,0,0,18,3,7,4,3,0,3,6,4,0,30,0,4,0,0,0,3,3,0,0,12,0,0,3,0,0,4,0,0,0,7,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,270,523,379,254,248,263,216,117,66,2335,280,536,387,257,253,277,234,129,74,2423,13593,8824,8193,8654,9338,9691,8357,4683,2266,73599
11103,27056,21942,23112,19944,19660,18110,13381,7885,4112,155198,26,44,30,26,16,18,21,20,8,203,606,1271,1124,821,803,772,560,357,212,6526,0,21,34,55,62,41,23,3,0,233,17,37,49,55,74,64,40,8,3,353,3,3,8,10,15,17,15,3,0,79,3,11,12,23,12,17,11,3,0,96,0,3,0,3,4,12,14,6,0,42,0,3,6,0,4,3,0,0,0,19,0,8,5,3,8,21,12,0,0,58,0,0,0,0,0,0,0,0,0,0,635,1356,1249,962,980,957,676,389,212,7409,657,1401,1278,984,1000,977,697,405,221,7615,27713,23342,24393,20929,20663,19086,14079,8288,4329,162816
11201,12644,6763,6778,9089,10663,11823,8879,4635,2467,73736,12,17,26,11,19,19,11,17,3,134,274,338,452,371,423,616,575,210,105,3365,75,50,77,101,68,234,394,150,20,1179,77,113,186,137,129,228,187,37,8,1097,13,4,16,5,25,40,74,14,5,192,7,11,14,11,9,19,15,3,0,89,0,5,4,8,15,32,50,17,0,132,0,3,0,3,0,3,4,0,0,12,3,6,4,9,4,21,21,10,0,74,0,0,0,0,0,0,0,0,0,0,444,522,752,634,679,1192,1320,443,146,6145,463,539,778,649,698,1210,1336,460,151,6279,13098,7305,7554,9740,11359,13030,10218,5097,2618,80017
11202,12402,7671,6190,7526,9318,10358,7247,3946,1777,66431,38,25,15,14,20,23,20,8,8,171,282,436,357,263,278,348,267,153,83,2467,8,14,22,13,16,27,26,9,3,148,41,95,128,70,88,93,41,17,4,581,0,9,5,0,3,3,14,3,3,40,0,3,3,0,6,9,3,0,0,23,0,3,0,0,3,10,11,7,0,29,3,4,3,3,0,0,0,0,0,15,0,0,0,0,3,6,4,3,0,9,0,0,0,0,0,0,0,0,0,0,342,558,521,357,401,496,372,183,93,3316,382,584,536,374,412,513,388,193,93,3486,12778,8259,6728,7897,9733,10872,7637,4136,1878,69915
11203,14946,8428,7673,9762,11312,12723,11274,7169,3407,86688,27,11,15,3,18,26,22,16,8,147,241,322,330,282,337,482,608,307,102,3010,34,14,44,42,84,182,507,241,38,1189,163,264,211,200,257,326,275,93,21,1807,11,3,3,11,16,35,100,61,8,248,3,9,5,7,7,14,17,9,0,73,3,0,3,3,12,29,58,36,11,166,3,3,6,3,0,3,3,0,0,22,3,3,5,3,9,17,27,8,5,80,0,0,0,0,0,0,0,0,0,0,454,621,612,552,725,1094,1600,756,188,6596,478,634,625,556,735,1118,1621,766,195,6737,15425,9063,8296,10325,12046,13842,12899,7937,3604,93428
11301,9647,5408,5568,5361,6030,5667,3945,2623,1152,45408,5,27,23,11,11,18,10,10,4,115,251,342,330,164,194,211,132,98,46,1761,9,35,36,29,49,53,51,20,5,299,10,6,16,12,30,26,24,3,0,129,4,5,13,4,7,21,23,0,0,77,0,0,4,0,0,0,8,0,0,11,4,0,0,0,3,7,12,3,0,28,6,0,4,3,0,0,0,0,0,11,0,3,9,8,11,3,3,0,0,42,0,0,0,0,0,0,0,0,0,0,286,406,422,228,286,318,250,125,52,2368,292,427,439,235,300,333,258,141,54,2476,9938,5840,6010,5598,6329,6006,4200,2758,1210,47889
11302,2552,1277,1352,1546,1827,1984,1600,906,405,13454,4,0,0,0,0,8,5,4,4,29,71,84,69,76,72,82,50,19,16,537,10,8,10,12,19,7,5,4,0,87,14,10,6,18,20,12,0,0,0,80,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,10,3,0,3,0,3,5,0,0,0,16,0,0,3,0,0,0,0,0,0,3,3,10,7,5,13,12,3,0,0,47,0,0,0,0,0,0,0,0,0,0,97,114,101,113,130,121,64,24,15,781,107,117,102,112,136,121,68,28,18,804,2661,1396,1460,1664,1956,2111,1672,934,420,14260
11303,18049,11562,10897,10373,10962,10815,8088,4851,2156,87757,24,32,21,13,21,18,11,11,10,155,328,1342,628,383,337,376,297,155,110,3962,16,260,103,66,70,58,71,21,5,665,21,222,104,50,22,43,21,13,0,501,3,47,36,11,11,9,7,0,0,134,7,36,16,10,4,10,8,3,0,96,3,30,6,4,6,11,6,3,0,73,0,17,7,3,8,0,0,0,0,39,7,49,30,19,25,17,16,0,0,163,0,0,0,0,0,0,0,0,0,0,384,2008,935,550,488,528,430,189,113,5628,403,2040,957,562,508,544,435,202,131,5788,18457,13603,11851,10932,11469,11358,8523,5056,2287,93544
11401,15778,9127,8545,9431,11508,14033,13633,7646,2995,92695,26,30,20,13,26,19,19,8,12,166,435,631,554,464,498,632,530,226,127,4106,14,17,34,27,41,51,56,28,0,266,30,32,30,22,28,40,25,0,0,202,3,3,4,5,8,6,7,0,0,33,0,3,17,14,9,9,0,4,0,67,0,0,0,0,7,22,19,3,0,52,8,3,0,3,0,0,0,0,0,15,16,15,18,18,33,66,34,10,3,211,0,0,0,0,0,0,0,0,0,0,502,697,669,554,623,818,675,281,132,4950,527,725,683,568,649,835,699,291,141,5113,16298,9856,9232,9997,12159,14865,14334,7931,3132,97808
11402,8199,4569,3712,4836,6117,6202,6605,3622,1375,45238,11,11,9,7,9,12,15,10,3,72,181,250,225,171,197,243,203,109,53,1630,4,3,16,12,8,16,30,11,0,96,4,4,16,9,12,14,16,0,0,78,0,0,4,0,0,5,0,4,0,11,4,3,4,0,3,3,0,3,0,20,0,0,0,0,3,3,0,4,0,14,0,0,0,0,0,0,0,0,0,6,0,7,4,5,9,11,7,4,0,39,0,0,0,0,0,0,0,0,0,0,197,266,270,194,235,292,250,129,57,1896,207,280,278,204,244,295,263,141,59,1972,8407,4852,3991,5040,6357,6499,6868,3764,1438,47207
11501,28658,18847,13978,20083,20312,17282,12239,5681,2800,139864,13,8,3,4,8,3,3,4,3,53,262,365,445,245,275,225,258,181,90,2343,6,10,51,27,36,30,13,3,5,182,10,5,21,31,25,37,33,3,0,171,3,0,13,3,4,10,7,0,0,41,7,3,3,9,8,3,6,3,0,39,0,3,0,0,4,5,7,4,0,17,0,0,0,0,3,0,0,0,0,7,0,5,7,3,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,281,395,538,321,358,310,324,195,98,2817,293,402,535,327,362,310,331,198,101,2867,28953,19244,14513,20404,20675,17589,12565,5879,2902,142731
11502,4881,3516,2076,2915,3988,3287,2689,1317,579,25250,3,6,6,3,4,8,12,4,3,49,59,103,111,59,69,71,67,29,22,579,0,0,0,13,7,0,7,0,0,31,0,4,3,8,5,6,8,0,0,30,0,0,0,0,0,7,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,9,5,3,3,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,57,107,117,78,92,89,81,30,17,675,63,116,129,84,95,91,95,39,21,725,4940,3634,2202,2995,4083,3385,2780,1353,600,25968
11503,4797,3156,2369,2966,3877,3199,2207,793,234,23587,3,6,0,0,5,3,4,0,3,29,82,79,92,55,45,66,68,29,9,522,0,0,4,0,3,3,3,0,0,15,4,10,5,4,3,11,4,0,0,42,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86,85,107,64,53,80,81,33,9,601,91,88,107,64,59,84,80,35,14,627,4883,3244,2474,3027,3935,3284,2287,826,250,24207
11504,8037,4375,3565,5388,4735,3157,2022,754,214,32242,0,0,0,0,3,0,0,3,0,10,34,77,97,42,67,53,56,35,17,474,0,3,4,3,3,3,10,3,0,28,0,3,5,4,4,3,7,0,0,33,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,5,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,35,85,113,49,81,65,80,39,17,563,35,82,113,54,85,65,81,40,17,567,8064,4453,3676,5439,4816,3225,2098,799,231,32812
11601,27069,16940,21376,19254,15943,14404,9486,4741,1912,131118,13,31,28,27,20,20,14,11,0,162,314,407,516,351,286,244,183,117,72,2477,10,3,13,14,9,9,10,4,0,62,3,3,8,14,9,18,17,0,0,78,3,4,7,3,0,3,3,0,0,26,4,5,6,7,3,0,0,0,0,22,0,0,3,0,0,0,10,0,0,11,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,335,426,552,383,314,275,217,121,69,2697,351,455,580,409,331,295,237,137,72,2864,27416,17396,21954,19666,16279,14700,9716,4872,1980,133981
11602,22598,11591,13611,16836,11698,7885,4517,1611,463,90810,9,9,20,11,7,7,0,4,0,64,164,196,244,154,113,126,121,71,21,1208,0,0,5,4,6,3,0,3,0,29,3,8,6,7,16,7,12,3,0,64,0,3,3,3,0,3,0,3,0,15,0,3,3,0,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,167,209,269,170,133,150,141,79,21,1345,182,214,287,185,138,157,142,83,21,1413,22778,11808,13893,17021,11838,8046,4659,1698,484,92227
11603,26481,16450,16046,14594,13681,10729,6963,2989,1048,108976,66,37,30,29,24,20,17,6,3,223,440,481,539,333,282,179,151,85,37,2538,3,5,20,22,54,20,9,0,0,131,13,17,32,48,18,17,9,3,0,152,3,4,6,3,14,7,0,0,0,41,3,0,16,9,8,3,5,0,0,41,0,0,0,0,5,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,3,8,11,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,465,512,617,417,399,219,181,96,37,2945,533,550,651,453,416,236,197,99,37,3173,27012,17001,16694,15046,14100,10969,7159,3086,1089,112148
11701,7778,6201,8403,6922,5716,4293,3170,2000,732,45207,11,6,10,8,5,6,3,3,0,59,122,160,324,213,261,216,186,63,14,1563,6,10,48,52,74,48,12,4,0,251,0,18,41,49,50,36,18,0,0,227,0,7,8,11,29,11,4,0,0,75,3,6,16,42,32,19,3,0,0,120,4,0,7,8,13,10,5,0,0,50,0,0,5,3,3,0,3,0,0,17,0,13,12,22,14,11,17,0,0,89,0,0,0,0,0,0,0,0,0,0,138,226,460,401,489,350,251,69,18,2402,151,231,471,408,491,355,258,72,16,2462,7931,6435,8869,7338,6206,4649,3424,2068,750,47667
11702,7498,5732,11994,9171,6964,5001,3247,1987,801,52397,3,4,8,15,5,7,0,3,0,48,107,201,321,190,152,142,88,51,33,1281,0,9,21,16,9,0,3,3,0,68,0,14,11,23,13,4,8,0,0,81,0,0,0,0,0,0,3,0,0,8,0,0,3,7,0,10,5,0,0,25,0,4,4,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,112,228,364,232,183,161,113,62,35,1490,113,232,371,249,194,171,116,63,37,1536,7610,5962,12368,9422,7159,5168,3366,2050,835,53936
11703,14334,36175,67511,33670,21071,15670,9904,4614,1694,204645,7,144,74,26,29,14,13,9,7,331,402,2557,3328,1969,2066,1654,1082,501,219,13788,51,316,993,1349,1418,715,220,46,10,5114,108,373,724,709,884,562,254,72,4,3690,16,82,188,194,228,180,127,35,0,1055,123,173,298,305,352,207,88,30,0,1583,0,13,48,51,71,81,49,9,0,319,3,34,35,21,35,22,5,0,0,156,19,96,184,176,187,102,65,23,3,851,0,3,0,0,4,0,0,0,0,3,722,3650,5803,4775,5231,3521,1890,716,240,26555,730,3797,5877,4796,5262,3537,1904,730,244,26883,15060,39974,73386,38470,26333,19203,11815,5346,1933,231523
11801,19266,11477,25228,19749,15194,11439,9837,5466,3001,120656,11,16,19,9,12,4,4,10,3,93,380,555,779,448,410,379,312,193,112,3575,12,30,80,65,51,27,52,8,0,322,11,30,58,48,58,40,34,13,7,298,9,7,16,17,15,16,15,7,0,98,3,10,37,20,22,26,18,3,3,140,0,8,3,0,0,5,18,3,3,41,0,4,3,8,0,0,0,0,0,19,5,11,16,16,20,19,19,11,0,117,0,0,0,0,0,0,0,0,0,0,418,658,990,619,573,515,469,246,123,4613,431,673,1013,632,581,521,473,253,129,4706,19700,12151,26240,20380,15777,11956,10311,5717,3128,125360
11802,20469,22318,25306,20214,16425,12635,9356,5748,3008,135475,22,41,33,19,11,8,17,10,9,166,376,807,781,538,385,431,277,195,180,3963,7,27,50,20,67,37,23,13,0,246,6,49,29,41,38,54,34,6,0,265,4,14,13,14,14,8,9,4,0,79,0,5,25,6,11,20,13,4,0,86,0,13,0,4,0,8,5,0,0,29,0,3,3,3,3,6,0,0,0,14,3,42,16,8,10,19,5,4,0,109,0,0,0,0,0,0,0,0,0,0,391,965,922,637,529,576,368,225,184,4795,413,1002,948,652,536,585,383,238,194,4964,20889,23317,26256,20870,16960,13221,9744,5981,3200,140433
11901,36076,22878,23198,21951,20764,18338,12169,7405,3824,166598,43,35,45,33,29,27,21,17,9,256,523,553,850,494,430,421,298,209,165,3935,5,14,18,19,21,28,16,6,3,127,6,10,22,26,49,28,13,3,0,161,7,0,11,0,10,7,10,0,0,52,3,3,12,3,6,5,0,4,0,36,0,0,4,3,10,3,3,0,0,23,0,0,0,0,0,4,0,0,0,11,4,9,5,10,0,8,9,0,0,46,0,0,0,0,0,0,0,0,0,0,547,587,920,554,529,504,348,224,167,4385,588,622,963,584,558,532,365,238,178,4641,36667,23497,24162,22544,21325,18871,12532,7644,4002,171248
11902,26607,17205,22187,18572,16601,13042,8905,5975,2476,131567,41,25,32,23,28,22,17,8,7,206,311,339,556,366,310,253,171,141,52,2501,11,0,5,15,3,0,10,0,0,46,0,3,10,11,11,10,7,0,3,55,4,0,6,4,4,3,3,0,0,25,3,0,0,9,3,0,3,0,0,22,0,0,0,0,6,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,3,3,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,330,349,586,409,336,270,194,146,58,2677,370,382,620,427,359,297,209,157,65,2882,26978,17580,22804,19002,16965,13336,9112,6133,2536,134451
11903,20854,17069,19895,15875,16256,14318,9900,6255,3218,123650,10,19,19,8,14,23,17,15,10,131,271,330,502,290,237,249,173,153,91,2292,4,3,16,8,12,9,0,0,3,60,5,7,13,3,6,13,13,0,0,63,0,3,0,0,3,4,3,0,0,12,0,0,4,0,3,7,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,5,15,3,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,278,356,550,312,269,273,194,159,95,2489,289,376,570,324,285,293,212,172,104,2620,21141,17445,20464,16196,16538,14614,10109,6431,3325,126269
11904,21846,16722,26369,19156,16270,13536,10100,6584,3220,133812,12,23,41,17,17,11,20,13,9,157,325,371,679,418,418,363,419,322,225,3545,3,3,59,21,32,21,13,4,0,154,3,19,36,23,42,16,10,4,0,161,0,4,14,10,5,11,9,3,0,57,0,14,12,8,11,6,5,0,0,54,0,3,0,7,3,0,5,0,0,22,0,4,0,0,3,7,0,0,0,12,0,3,12,27,4,7,0,0,0,56,0,0,0,0,0,0,0,0,0,0,330,415,821,520,524,429,465,336,228,4065,347,439,856,530,546,441,481,346,233,4218,22192,17160,27228,19690,16815,13975,10580,6934,3449,138027
12001,13858,9340,14806,12619,10688,8756,6482,3782,1905,82235,3,3,18,6,13,3,4,3,6,61,163,242,375,267,258,228,219,207,144,2097,0,10,9,4,6,3,4,0,3,36,0,3,13,4,4,20,16,4,0,64,0,5,5,5,3,4,3,0,0,23,4,0,7,12,3,6,9,0,0,35,0,0,5,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,3,5,8,3,3,6,6,0,0,37,0,0,0,0,0,0,0,0,0,0,170,266,423,299,276,268,259,220,147,2317,169,269,435,307,288,272,263,222,153,2375,14026,9609,15239,12919,10980,9025,6745,4002,2054,84608
12002,10046,4530,8413,10297,8025,5818,4019,1640,685,53480,0,0,5,7,3,3,7,8,0,30,104,191,288,209,172,138,114,68,50,1334,0,4,12,15,19,10,12,9,0,84,0,3,6,12,8,20,23,3,0,73,0,0,3,0,9,9,7,7,0,32,0,4,0,4,8,3,3,4,0,27,0,0,0,0,0,5,6,4,0,16,0,0,0,4,0,0,0,0,0,4,3,6,3,0,0,8,12,4,0,31,0,0,0,0,0,0,0,0,0,0,107,214,317,239,223,186,171,88,47,1601,107,218,320,241,219,196,181,97,49,1635,10158,4750,8737,10538,8248,6011,4202,1741,739,55113
