SA3_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
11904,85,3,798,111,1273,93,3,1376,0,1488,3,129,90,3,215,0,221,5,6,0,3,13,0,17,114,1410,183,10,1600,0,1717,0,0,0,0,0,3,5,826,1490,186,14,1689,3,2522,365,44,0,0,44,0,412,59,778,67,3,846,0,907,0,112,109,0,222,0,228,3,9,0,0,9,0,11,63,897,179,4,1083,0,1139,0,0,0,0,0,0,0,427,942,179,4,1125,0,1554,152,9,0,0,9,0,162,25,406,35,0,445,0,476,0,42,51,0,97,0,100,0,8,0,6,11,0,9,29,461,91,6,550,0,584,0,0,0,0,0,0,0,182,471,91,6,567,0,742,6135,864,10,8,884,9,7022,1232,11804,614,59,12477,3,13706,33,898,594,6,1498,0,1529,15,59,6,33,91,0,105,1279,12762,1208,93,14064,3,15341,9,14,5,0,14,21,41,7417,13639,1220,99,14958,27,22403
12001,50,0,803,100,415,29,5,448,0,546,3,29,35,0,68,0,70,0,3,0,3,4,0,6,101,447,59,7,511,0,619,0,0,0,0,0,0,0,858,492,59,10,562,0,1419,485,32,0,0,34,0,518,59,285,24,6,315,0,370,0,34,29,0,61,0,61,0,0,0,0,0,0,0,59,312,54,6,379,0,431,0,0,0,0,0,0,0,540,345,54,10,412,0,950,251,14,0,0,14,0,262,28,149,12,0,166,0,186,0,13,17,0,29,0,29,0,0,0,0,3,0,3,28,171,23,3,197,0,220,0,0,0,0,0,0,0,272,182,23,3,213,0,485,7197,680,4,3,679,0,7880,1069,4411,185,20,4616,3,5692,10,346,216,3,567,0,577,11,21,5,14,38,0,46,1088,4776,408,41,5217,3,6312,5,8,0,0,8,0,12,8297,5459,410,39,5908,4,14209
12002,30,0,602,27,80,0,0,81,0,106,0,0,3,0,4,0,4,0,0,0,0,0,0,0,27,81,4,0,86,0,108,0,0,0,0,0,0,0,601,111,4,0,116,0,714,251,7,0,0,7,0,263,23,38,0,0,39,0,56,0,0,7,0,12,0,12,0,0,0,0,0,0,0,23,35,10,0,48,0,68,0,0,0,0,0,0,0,274,51,10,0,60,0,331,134,3,0,0,3,0,138,13,24,3,0,23,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,3,0,24,0,40,0,0,0,0,0,0,0,147,31,3,0,32,0,181,7308,391,4,3,399,14,7724,638,878,19,3,898,0,1532,9,19,23,0,44,0,52,6,3,0,0,3,0,11,649,903,39,3,945,0,1596,8,0,0,0,0,3,13,7961,1300,45,5,1344,23,9329
12003,95,3,1137,177,1032,84,8,1125,0,1309,0,142,174,0,313,0,316,0,9,3,0,10,0,14,180,1179,256,11,1452,0,1632,0,0,0,0,0,0,0,1220,1280,257,13,1549,3,2771,633,44,0,0,46,3,678,87,791,76,4,873,0,956,11,138,158,3,293,0,297,0,8,0,0,12,0,12,93,937,232,4,1175,0,1262,0,0,0,0,0,0,3,726,981,231,9,1220,4,1952,308,25,0,0,25,0,336,37,470,32,0,504,0,538,4,67,93,0,156,0,160,0,3,0,0,6,0,8,42,538,129,0,660,0,705,0,0,0,0,0,0,3,349,560,129,0,691,3,1045,8283,900,9,9,925,16,9226,1483,9623,571,60,10254,4,11736,41,1018,949,7,1971,3,2016,13,59,13,20,93,0,104,1539,10693,1529,93,12314,3,13859,14,24,0,0,21,15,52,9831,11615,1539,102,13256,41,23132
12101,47,0,1598,110,469,31,0,506,0,613,3,59,74,3,137,0,135,0,0,0,3,4,0,5,115,528,106,7,643,0,754,0,0,0,0,0,0,4,1668,568,112,11,690,0,2360,874,23,0,0,23,0,895,52,331,31,0,365,3,417,0,36,57,0,97,0,98,0,0,0,0,0,0,4,60,373,88,0,457,3,517,0,0,0,0,0,0,0,927,397,88,0,486,3,1419,515,16,0,0,16,0,529,25,161,20,0,182,0,208,0,27,30,0,52,0,56,0,0,0,0,0,0,0,25,188,49,0,235,0,267,0,0,0,0,0,0,0,541,204,49,0,253,0,793,13036,504,7,7,522,0,13556,1488,5540,290,14,5846,4,7343,26,521,415,9,946,0,964,14,16,0,4,25,0,36,1530,6080,710,27,6809,4,8343,13,11,3,0,13,9,37,14580,6596,718,34,7345,16,21939
12102,43,3,1465,92,456,27,0,486,0,575,0,41,30,0,73,0,72,0,0,0,0,0,0,0,90,501,59,3,556,0,654,0,0,0,0,0,0,0,1510,543,59,0,601,3,2120,702,14,0,0,20,0,719,40,290,20,0,312,0,354,3,23,36,0,55,0,59,0,0,3,0,3,0,3,39,313,57,5,374,0,417,0,0,0,0,0,0,0,746,333,61,5,396,0,1135,336,3,0,0,3,0,341,25,154,10,0,163,0,193,0,21,28,0,41,0,45,0,0,3,0,3,0,3,26,170,36,0,211,0,234,0,0,0,0,0,0,0,363,180,36,0,217,0,581,10514,357,9,4,368,13,10893,906,4949,221,14,5184,4,6085,25,407,252,7,667,0,690,0,22,7,3,35,0,35,924,5376,478,23,5879,4,6809,12,8,0,0,8,8,24,11457,5744,482,27,6256,25,17734
12103,86,7,3146,184,708,44,0,749,0,937,3,65,59,0,121,0,122,0,0,0,0,0,0,0,182,779,101,0,876,0,1061,0,0,0,0,0,0,0,3237,860,101,0,959,3,4208,1785,48,0,0,48,3,1836,115,515,32,0,544,0,662,0,54,45,0,97,0,97,0,0,0,0,5,0,4,114,566,71,3,644,0,760,0,0,0,0,0,3,4,1902,620,71,3,696,11,2602,936,22,0,0,22,3,958,58,324,17,3,343,0,404,3,16,21,0,36,0,38,0,3,0,0,0,0,0,62,345,34,3,386,0,444,0,0,0,0,0,0,0,997,367,34,3,409,3,1407,18475,638,0,4,642,18,19139,1571,6453,281,27,6763,4,8335,18,474,330,0,811,0,834,3,13,0,9,27,0,32,1599,6943,621,38,7598,4,9200,7,3,0,0,3,8,17,20077,7581,622,45,8242,35,28355
12104,39,0,988,63,179,10,0,189,0,244,0,5,8,0,17,0,19,3,0,0,4,4,0,3,61,183,16,3,204,0,269,0,0,0,0,0,0,0,1015,226,16,3,248,0,1258,550,16,0,0,16,0,563,37,99,7,0,110,0,145,0,3,13,0,14,0,14,0,0,0,0,0,0,0,37,107,22,0,122,0,161,0,0,0,0,0,0,0,585,116,22,0,138,0,728,340,14,0,0,14,0,350,22,51,5,0,52,0,68,0,3,8,0,12,0,12,0,0,0,0,0,0,0,18,54,14,0,66,0,80,0,0,0,0,0,0,0,356,64,14,0,75,0,430,8969,397,0,0,404,6,9376,876,2227,67,3,2292,7,3176,7,123,66,0,188,0,193,9,3,0,4,5,0,15,892,2355,136,6,2489,7,3385,5,7,0,0,7,4,15,9865,2758,136,7,2895,16,12775
12201,26,3,749,49,78,4,0,78,0,130,0,0,4,0,9,0,9,0,0,0,0,0,0,0,49,75,13,0,87,0,133,0,0,0,0,0,0,0,771,102,13,0,113,3,881,371,13,0,0,13,0,385,23,33,0,0,33,0,51,0,0,3,0,3,0,3,0,0,0,0,0,0,0,23,33,3,0,36,0,56,0,0,0,0,0,0,0,392,43,3,0,48,0,441,188,3,0,0,3,0,193,4,21,0,0,21,0,21,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,22,3,0,19,0,25,0,0,0,0,0,0,0,190,27,3,0,27,0,221,6351,230,0,0,234,4,6585,511,803,24,0,831,3,1340,7,19,19,0,30,0,39,0,4,0,0,4,0,4,513,822,40,0,861,3,1383,3,3,0,0,3,0,6,6865,1062,40,3,1100,9,7979
12202,26,0,1408,55,105,5,0,115,0,172,0,3,0,0,3,0,3,0,0,0,0,0,0,0,55,118,5,0,121,0,181,3,0,0,0,0,0,3,1442,142,5,0,149,0,1593,593,9,3,0,14,0,604,22,38,0,0,39,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,0,0,40,0,61,0,0,0,0,0,0,0,622,47,5,0,49,0,665,307,3,0,0,3,0,313,13,27,0,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,0,0,27,0,41,0,0,0,0,0,0,0,321,29,0,0,29,0,355,10441,315,5,6,323,30,10791,531,782,20,4,803,3,1336,6,25,4,0,31,0,35,0,3,0,0,3,0,3,537,810,20,4,838,3,1380,19,0,0,0,0,9,26,10994,1128,26,7,1159,40,12192
12203,95,3,3053,205,477,27,0,509,0,713,0,41,40,0,79,0,80,3,8,0,0,8,0,8,208,523,72,3,594,0,799,3,0,0,0,0,0,3,3161,614,72,3,687,4,3855,1307,35,0,0,35,0,1339,90,299,15,0,315,0,409,0,25,32,0,50,0,56,0,0,0,0,3,0,3,95,325,49,0,369,0,468,0,0,0,0,0,0,0,1404,354,49,4,405,0,1808,582,10,0,0,12,0,597,35,145,18,0,160,0,195,0,19,22,0,33,0,33,0,0,0,0,0,0,0,35,163,38,0,201,0,228,0,0,0,0,0,0,0,616,176,38,0,211,0,829,23761,896,11,8,914,22,24695,1921,4126,179,13,4319,3,6244,6,238,206,3,450,0,453,5,14,3,7,22,0,26,1933,4382,391,16,4791,0,6726,15,3,0,0,3,18,34,25708,5283,401,33,5712,37,31454
12301,53,0,1470,55,181,17,0,200,0,252,0,3,0,0,5,0,7,0,0,0,0,0,0,0,57,188,20,0,203,0,266,0,0,0,0,0,0,0,1481,237,20,3,256,0,1737,524,26,0,0,26,0,544,17,100,5,0,112,0,129,0,5,3,0,8,0,8,0,0,0,0,0,0,0,17,106,12,0,117,0,135,0,0,0,0,0,0,0,540,127,12,0,142,0,684,231,5,0,0,5,0,242,9,51,0,0,58,0,62,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,56,0,0,60,0,65,0,0,0,0,0,0,0,241,64,0,0,62,0,306,11906,468,6,4,479,7,12391,574,1507,66,4,1578,0,2150,3,59,10,3,77,0,79,6,14,0,0,13,0,20,580,1582,78,9,1670,0,2244,16,0,3,0,3,7,25,12499,2056,87,10,2155,13,14666
12302,99,4,1759,130,1277,77,10,1364,0,1489,9,131,73,0,204,3,213,4,15,0,6,19,0,22,144,1413,154,17,1584,3,1728,7,3,0,0,3,3,10,1809,1514,152,18,1687,10,3502,639,35,0,0,35,0,675,63,816,44,0,863,0,921,3,96,55,0,145,0,148,0,10,0,3,11,0,11,65,916,95,4,1017,0,1079,0,3,0,0,3,0,7,707,954,95,4,1053,0,1763,357,14,0,0,14,0,373,29,425,28,0,456,0,484,0,57,35,0,90,0,90,0,0,0,0,0,0,0,29,483,63,0,548,0,572,0,0,0,0,0,0,0,386,495,63,0,555,0,948,13521,1001,8,10,1024,28,14571,1247,11381,542,78,12005,5,13259,43,1006,442,5,1448,3,1495,10,85,6,40,132,0,150,1300,12471,987,122,13585,10,14896,23,36,5,0,39,49,115,14850,13509,1006,134,14646,89,29580
12303,20,3,1024,23,41,5,0,42,0,63,0,0,8,0,7,0,7,0,0,0,0,0,0,0,24,42,9,0,46,0,73,3,0,0,0,0,0,6,1032,55,9,0,65,3,1106,308,7,0,0,7,0,312,9,29,3,0,37,0,44,0,3,3,0,4,0,4,0,0,0,0,0,0,3,10,30,3,0,39,0,46,0,0,0,0,0,3,3,311,37,3,0,43,3,360,160,3,0,0,3,0,165,0,7,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,11,0,0,0,0,0,0,0,161,8,0,0,8,0,172,7730,191,0,0,191,23,7947,238,342,8,0,354,0,587,5,19,22,0,40,0,47,9,3,0,3,3,3,13,249,362,37,3,400,3,653,27,0,0,0,0,4,35,8010,552,36,3,591,29,8629
12401,37,0,1720,56,53,0,0,52,0,108,0,4,5,0,10,0,10,0,0,0,0,0,0,0,56,54,5,0,59,0,116,3,4,0,0,4,3,10,1732,96,5,0,100,4,1839,630,13,0,0,13,0,636,33,13,0,0,13,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,0,0,19,0,45,0,0,0,0,0,0,0,658,23,0,0,24,0,687,291,0,0,0,0,0,295,12,12,0,0,12,0,23,0,3,0,0,4,0,4,0,0,0,0,0,0,0,14,11,3,0,16,0,25,0,0,0,0,0,0,0,305,17,3,0,19,0,321,11998,311,6,4,320,18,12331,448,502,19,4,521,3,972,3,38,10,0,47,0,48,0,0,0,0,0,0,0,448,537,27,4,569,3,1019,25,6,0,0,6,5,36,12471,852,30,11,895,25,13394
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,98,4,2658,100,433,13,3,448,0,557,3,13,13,0,29,0,36,0,8,0,0,8,0,6,103,455,33,3,486,0,593,4,0,0,0,0,0,3,2660,546,33,6,588,3,3255,880,29,0,0,29,0,909,37,244,10,0,263,0,297,3,16,10,0,28,0,29,0,0,0,0,5,0,4,42,267,22,3,291,0,333,3,0,0,0,0,0,3,926,294,22,3,314,0,1248,381,13,0,0,13,0,400,23,129,5,0,137,0,163,0,6,5,0,15,0,15,0,0,0,0,0,0,0,23,140,12,0,149,0,175,0,0,0,0,0,0,0,403,153,12,0,163,0,572,20924,754,3,14,775,19,21717,953,3985,113,20,4116,4,5076,28,173,110,0,289,0,316,6,38,0,13,55,0,55,983,4200,227,32,4455,4,5449,38,9,0,0,9,10,54,21951,4960,228,50,5236,34,27221
12404,12,0,675,19,46,0,0,46,0,66,0,0,3,0,0,0,3,0,0,0,0,0,0,0,21,47,0,0,51,0,70,0,0,0,0,0,0,3,682,61,0,0,66,3,747,232,9,0,0,9,0,240,8,23,0,0,23,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,26,0,0,27,0,40,0,0,0,0,0,0,0,243,35,0,0,35,0,278,89,3,0,0,3,0,88,6,8,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,9,0,12,0,0,0,0,0,0,0,87,9,0,0,15,0,102,5108,165,0,0,165,12,5284,163,348,10,3,371,0,534,6,23,15,0,37,0,41,7,3,0,0,3,0,14,180,376,26,10,410,0,592,3,3,0,0,3,4,9,5296,540,26,10,578,14,5879
12405,42,0,743,45,364,26,3,386,0,434,0,41,16,0,55,0,55,0,0,3,0,3,0,3,46,400,40,3,446,0,490,3,0,0,0,0,0,3,753,442,40,3,488,0,1237,227,9,0,0,16,0,238,25,221,11,0,231,0,250,0,18,15,0,35,0,35,0,0,0,0,0,0,0,23,237,24,0,261,0,285,0,0,0,0,0,0,0,246,248,24,0,274,0,524,94,13,0,0,13,0,108,5,117,6,0,128,0,130,0,16,11,0,25,0,25,0,0,0,0,0,0,0,5,134,15,0,151,0,157,0,0,0,0,0,0,0,102,149,15,0,163,0,269,5439,371,3,0,379,3,5819,364,2832,134,19,2984,0,3344,5,254,101,0,359,0,362,8,8,12,5,24,0,28,376,3091,252,24,3365,0,3738,12,3,0,0,3,25,35,5822,3464,253,21,3745,30,9593
12501,16,0,175,45,761,147,3,907,0,947,0,266,276,3,553,0,553,0,0,3,0,4,0,4,46,1031,426,10,1465,0,1508,0,0,0,0,0,0,0,200,1042,427,10,1481,0,1686,89,7,0,0,7,0,95,31,570,94,3,669,0,704,3,185,264,3,451,0,452,0,3,3,0,4,0,4,35,759,365,4,1124,0,1159,0,0,0,0,0,0,0,125,767,365,4,1133,0,1259,36,6,0,0,9,0,46,14,272,69,0,337,0,343,0,93,171,3,269,0,269,0,0,3,0,3,0,3,14,364,241,3,609,0,616,0,0,0,0,0,0,0,49,367,239,3,609,0,661,1637,261,10,0,279,0,1918,535,8185,1053,46,9286,0,9824,11,2166,2063,38,4269,3,4281,0,36,17,25,79,0,77,547,10386,3136,108,13631,7,14182,0,6,0,0,6,34,45,2183,10661,3148,108,13916,45,16144
12502,36,0,639,58,687,86,3,780,0,837,5,109,119,0,230,0,233,0,3,0,0,5,0,3,63,797,205,5,1011,0,1069,0,0,0,0,0,0,3,663,836,205,7,1046,0,1713,379,22,0,0,22,0,405,30,547,76,0,625,0,657,5,90,130,0,221,0,224,0,0,0,0,0,0,0,35,642,198,3,849,0,878,0,0,0,0,0,0,4,415,669,198,3,872,3,1289,164,8,0,0,8,0,166,18,267,34,0,301,0,314,0,48,60,0,110,0,108,0,0,0,0,3,0,3,17,314,95,0,411,0,432,0,0,0,0,0,0,0,180,323,95,0,418,0,601,4563,365,7,4,380,3,4949,625,6036,578,28,6637,0,7269,25,870,729,4,1604,0,1629,5,19,5,0,29,0,32,649,6927,1313,28,8273,3,8924,0,7,0,0,7,4,19,5217,7299,1319,36,8659,15,13892
12503,81,0,679,91,1674,249,9,1927,3,2015,8,330,329,0,660,0,665,0,10,3,4,13,0,13,92,2009,572,10,2601,0,2693,0,4,0,0,3,4,10,687,2095,576,14,2686,5,3381,299,41,0,0,39,0,340,49,1047,144,8,1201,0,1248,6,290,285,0,580,0,582,0,5,3,0,10,0,10,52,1345,432,11,1790,0,1843,0,0,0,0,0,0,3,349,1383,435,14,1832,0,2187,160,16,0,0,16,0,174,36,507,72,0,585,0,617,0,145,153,0,296,0,303,0,3,0,0,3,0,3,35,656,227,3,881,0,915,0,3,0,0,3,0,8,193,676,227,3,903,3,1097,5532,1078,27,15,1123,9,6660,1027,16375,2066,75,18514,20,19562,48,2770,2402,35,5211,9,5269,8,111,21,55,183,0,188,1077,19255,4494,162,23912,33,25024,11,27,0,5,30,57,102,6618,20366,4519,182,25067,97,31782
12504,36,0,804,69,1023,68,3,1094,0,1162,0,127,106,0,234,0,239,0,9,0,0,5,0,5,72,1154,178,4,1334,0,1406,0,0,0,0,0,0,4,844,1189,179,4,1376,0,2221,373,22,0,0,24,0,399,38,704,43,9,751,0,788,0,86,75,0,165,0,166,0,3,3,0,7,0,7,43,789,121,4,918,0,958,0,0,0,0,0,0,3,419,815,121,4,944,0,1356,189,14,0,0,16,0,204,19,381,28,0,408,0,426,0,46,52,0,91,0,91,0,0,0,0,0,0,0,19,419,74,0,498,0,518,0,0,0,0,0,3,3,210,437,76,0,516,3,730,7093,576,19,5,601,10,7707,890,15468,521,58,16045,0,16933,14,1207,680,16,1900,0,1917,4,80,8,43,127,0,133,909,16754,1204,108,18067,3,18980,18,18,0,3,23,20,56,8022,17349,1221,115,18696,25,26743
12601,19,0,753,60,449,35,3,486,0,545,0,58,42,0,102,0,102,0,0,0,0,3,0,3,60,514,78,7,598,0,654,0,0,0,0,0,0,0,790,532,78,7,616,0,1409,528,11,0,0,11,0,539,35,371,28,0,398,0,434,0,52,42,0,95,0,95,0,3,0,0,3,0,3,35,427,63,0,491,0,527,0,0,0,0,0,0,0,559,445,63,0,507,0,1063,282,5,0,0,5,0,284,14,194,21,0,211,0,221,0,30,26,0,51,0,52,0,3,0,0,3,0,5,10,220,44,0,265,0,281,0,0,0,0,0,0,0,290,228,44,0,272,0,569,4938,181,3,0,183,9,5132,460,3968,225,20,4216,0,4674,0,410,238,9,656,0,660,3,15,0,3,19,0,20,466,4390,462,33,4885,0,5348,0,3,0,0,7,4,11,5403,4575,472,33,5081,13,10489
12602,65,0,1429,124,869,79,0,958,0,1075,4,92,86,0,179,0,188,0,9,0,4,12,0,12,122,972,173,4,1150,0,1272,0,0,0,0,3,3,3,1488,1036,174,7,1221,3,2711,788,31,0,0,31,0,821,81,598,66,3,666,0,745,3,82,88,0,171,0,172,0,4,0,0,3,0,3,82,678,157,5,840,0,927,0,0,0,0,3,0,5,876,718,159,5,878,0,1752,400,24,0,0,24,0,425,30,376,33,0,408,0,440,3,49,84,0,131,0,130,0,0,0,3,4,0,4,27,426,114,4,544,0,570,0,0,0,0,0,0,0,427,453,114,4,570,0,995,10650,758,8,4,769,3,11426,1444,8869,496,26,9393,3,10843,29,827,592,5,1425,0,1451,0,47,5,16,68,0,68,1468,9742,1093,52,10887,3,12357,5,3,3,0,6,20,30,12127,10508,1104,60,11663,26,23814
