SA3_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
11901,11,48,0,48,..,1041,92,1131,9,1139,..,501,67,569,8,580,..,115,11,125,0,120,..,108,32,137,0,140,..,221,35,261,0,261,..,5579,2239,7815,51,7865,..,2196,512,2709,89,2793,..,38076,8177,46252,418,46673,..,244,89,337,4420,4753,32996,38317,8273,46591,4838,84425,32961,..,..,..,..,32961,..,22,0,22,0,22,..,14772,2795,17564,160,17720,..,8,0,8,0,8,..,1634,944,2572,12,2586,..,1691,1162,2858,17,2872,..,113,64,185,3,187,..,3436,2171,5611,38,5644,..,201,36,231,0,231,..,31,0,31,0,29,..,211,11,220,3,220,..,149,7,150,3,156,..,2319,508,2827,26,2847,..,680,73,751,7,759,..,591,46,641,7,648,..,221,35,252,0,256,..,56,8,64,0,59,..,998,154,1151,13,1159,..,363,32,396,3,400,..,2906,351,3258,25,3280,..,1016,172,1187,24,1213,..,94,13,111,0,111,..,411,337,748
11902,15,104,4,107,..,1825,206,2032,21,2050,..,550,73,617,12,632,..,147,9,158,3,159,..,141,48,190,5,197,..,201,34,241,0,243,..,1804,778,2576,16,2592,..,2943,993,3931,106,4036,..,35926,8898,44828,486,45310,..,195,134,324,3697,4024,18954,36120,9033,45148,4184,68285,17941,..,..,..,..,17941,..,14,0,14,0,14,..,7773,1669,9447,88,9531,..,12,0,12,0,12,..,1787,1416,3205,10,3217,..,2471,2123,4591,33,4625,..,152,123,273,3,276,..,4407,3665,8075,45,8115,..,100,16,116,0,115,..,10,4,12,0,12,..,175,7,183,0,181,..,82,3,84,0,84,..,4486,1428,5914,85,5999,..,2571,486,3060,25,3084,..,603,44,647,15,660,..,216,40,260,7,260,..,37,4,37,0,37,..,1220,217,1434,12,1449,..,1164,96,1267,12,1278,..,5820,887,6707,64,6773,..,1215,223,1438,22,1461,..,103,15,116,0,116,..,664,605,1267
11903,3,27,0,27,..,1199,98,1300,3,1309,..,478,66,536,11,547,..,78,0,78,0,78,..,127,49,177,4,178,..,84,14,99,0,99,..,356,87,452,0,452,..,1078,243,1318,61,1380,..,25535,6489,32019,257,32277,..,123,37,158,2414,2570,27034,25657,6523,32184,2665,61881,27238,..,..,..,..,27238,..,24,0,24,0,23,..,2068,390,2461,32,2497,..,9,0,9,0,9,..,4542,2578,7117,31,7143,..,6774,3598,10377,37,10414,..,308,167,474,0,479,..,11618,6349,17966,63,18032,..,478,77,549,7,557,..,30,0,32,3,31,..,105,6,113,0,112,..,129,9,136,0,136,..,2566,373,2939,20,2961,..,245,30,271,0,271,..,370,24,394,5,396,..,64,12,82,0,82,..,48,6,50,0,50,..,112,19,127,0,127,..,1666,147,1812,13,1822,..,2506,229,2741,13,2750,..,688,86,770,10,780,..,186,30,213,0,215,..,204,100,302
11904,3,75,0,75,..,1552,100,1651,12,1663,..,1161,186,1351,14,1361,..,102,3,103,0,102,..,257,93,349,5,348,..,208,31,246,0,246,..,505,121,627,7,634,..,2201,609,2809,95,2900,..,32270,5441,37707,380,38088,..,173,60,232,3786,4018,26056,32436,5498,37937,4168,68158,25575,..,..,..,..,25575,..,23,0,23,0,28,..,4103,598,4699,38,4736,..,3,0,3,0,3,..,2440,1125,3560,20,3582,..,4250,1564,5809,31,5842,..,219,94,312,0,312,..,6904,2778,9684,52,9735,..,326,42,365,3,367,..,25,0,25,0,25,..,131,7,135,0,143,..,107,10,112,0,116,..,4801,1052,5849,56,5911,..,891,158,1045,3,1051,..,571,36,601,10,609,..,97,6,104,0,104,..,46,0,47,0,47,..,124,9,133,0,133,..,2354,204,2554,18,2568,..,4072,410,4486,26,4510,..,993,204,1203,18,1217,..,284,38,320,0,326,..,179,66,248
12001,0,25,0,25,..,315,9,320,4,322,..,416,49,461,9,466,..,152,0,149,0,149,..,69,16,85,3,83,..,159,19,180,0,180,..,200,30,233,0,233,..,751,131,885,28,917,..,13210,2417,15624,138,15759,..,89,25,111,2202,2316,22856,13297,2439,15736,2344,40933,23839,..,..,..,..,23839,..,32,0,33,0,33,..,607,111,719,13,727,..,0,0,0,0,0,..,1388,352,1731,9,1741,..,3295,1071,4363,33,4396,..,169,55,220,0,227,..,4849,1472,6319,38,6363,..,138,20,155,0,161,..,33,0,33,0,33,..,145,11,156,0,156,..,135,3,141,3,144,..,843,166,1006,10,1014,..,52,0,47,0,47,..,420,14,435,5,438,..,37,3,38,0,38,..,37,0,37,0,39,..,55,6,60,0,60,..,191,11,202,0,202,..,785,28,819,4,826,..,2716,591,3308,28,3337,..,123,20,146,0,148,..,1026,556,1580
12002,0,13,0,13,..,113,7,115,0,115,..,276,28,300,7,308,..,18,0,18,0,18,..,71,10,79,0,79,..,52,5,54,0,54,..,92,11,104,0,109,..,407,78,485,10,492,..,3415,430,3845,32,3883,..,52,8,59,2071,2128,20832,3467,439,3906,2105,26847,22373,..,..,..,..,22373,..,27,0,32,0,32,..,105,4,111,0,109,..,0,0,0,0,0,..,252,39,286,4,292,..,320,61,376,8,384,..,22,9,29,0,29,..,592,105,697,6,706,..,57,3,57,0,55,..,65,0,69,0,67,..,219,3,227,3,230,..,178,8,184,0,186,..,286,73,361,4,360,..,17,3,17,0,17,..,67,7,73,0,73,..,15,0,15,0,15,..,14,0,14,0,14,..,6,0,6,0,6,..,25,0,25,0,25,..,141,9,143,0,143,..,628,148,776,11,779,..,109,22,132,0,136,..,74,19,95
12003,3,56,0,56,..,1166,56,1218,16,1235,..,773,112,887,13,902,..,1408,109,1520,13,1536,..,299,167,464,0,465,..,203,37,239,0,244,..,915,205,1117,7,1131,..,3081,460,3547,70,3615,..,31598,6947,38540,357,38900,..,147,43,191,4395,4583,31171,31747,6991,38734,4751,74655,30879,..,..,..,..,30879,..,22,0,22,0,22,..,1897,314,2204,16,2220,..,18,0,15,0,15,..,3210,1413,4626,26,4647,..,6796,2852,9649,54,9702,..,371,187,558,6,561,..,10379,4450,14827,85,14915,..,325,51,377,0,380,..,53,4,54,0,54,..,248,15,264,8,269,..,167,3,166,0,170,..,1591,565,2156,19,2174,..,301,25,323,0,322,..,1143,68,1211,3,1218,..,159,24,184,0,189,..,79,0,80,0,78,..,207,16,219,0,222,..,2308,168,2476,22,2496,..,4197,303,4500,27,4530,..,2393,684,3081,32,3109,..,274,42,317,4,322,..,1828,1222,3051
12101,0,38,0,38,..,700,19,719,3,721,..,424,31,458,0,461,..,134,3,137,0,137,..,173,59,234,0,232,..,45,4,49,0,49,..,155,30,183,0,186,..,1410,220,1630,44,1667,..,15207,2879,18079,161,18240,..,104,17,125,2506,2632,33459,15313,2895,18208,2662,54326,33186,..,..,..,..,33186,..,78,0,78,0,78,..,235,41,281,3,279,..,3,0,3,0,3,..,2996,757,3750,23,3774,..,4571,1552,6124,36,6159,..,231,67,301,0,300,..,7798,2375,10172,58,10227,..,205,32,234,3,239,..,85,5,90,0,91,..,327,12,334,3,337,..,240,11,247,0,252,..,289,39,334,6,338,..,117,8,124,0,125,..,546,26,570,4,567,..,68,6,78,0,81,..,63,0,63,0,63,..,82,14,92,0,92,..,505,37,546,3,551,..,1382,88,1471,14,1482,..,454,72,531,13,540,..,972,314,1286,5,1293,..,1049,472,1512
12102,0,37,0,37,..,616,19,634,3,633,..,387,38,422,7,428,..,198,5,205,5,205,..,73,23,99,0,99,..,20,0,20,0,20,..,120,42,159,0,158,..,941,149,1088,31,1115,..,9943,1727,11668,101,11765,..,58,17,73,1273,1346,26385,9996,1740,11745,1371,39495,26428,..,..,..,..,26428,..,107,0,107,0,107,..,323,38,359,3,357,..,0,0,3,0,3,..,1043,337,1379,3,1381,..,2332,891,3226,22,3241,..,95,25,123,0,123,..,3473,1254,4726,23,4753,..,18,0,18,0,18,..,64,3,61,0,61,..,103,3,103,3,108,..,172,4,180,0,180,..,63,5,66,0,67,..,91,3,89,0,93,..,545,30,574,5,586,..,134,18,155,0,154,..,173,3,182,0,180,..,131,11,137,0,136,..,620,54,673,3,677,..,1699,117,1815,17,1836,..,196,24,221,6,230,..,275,47,320,0,320,..,683,341,1026
12103,0,21,0,21,..,310,16,323,0,323,..,331,13,339,3,345,..,121,0,124,0,124,..,57,18,73,0,73,..,46,0,46,0,46,..,118,13,128,0,128,..,880,117,988,32,1019,..,12891,1973,14871,107,14978,..,116,12,131,1848,1981,39860,13014,1989,15002,1955,56821,41484,..,..,..,..,41484,..,252,4,258,0,258,..,161,14,170,0,175,..,0,0,0,0,3,..,2695,464,3162,17,3177,..,4172,1490,5655,23,5681,..,161,48,215,0,217,..,7029,2004,9029,38,9068,..,46,4,49,0,51,..,152,3,158,0,155,..,258,3,260,3,265,..,365,8,374,3,373,..,203,11,210,0,210,..,42,0,42,0,42,..,420,13,438,0,437,..,165,10,175,0,175,..,145,0,145,0,145,..,73,3,77,0,77,..,203,14,220,0,220,..,1056,41,1094,0,1097,..,295,21,320,0,316,..,446,88,535,8,541,..,1151,426,1573
12104,0,18,0,18,..,275,9,282,0,283,..,509,32,546,3,551,..,77,5,84,0,84,..,157,44,201,0,205,..,47,4,53,0,53,..,74,14,85,0,84,..,937,111,1045,22,1066,..,7349,776,8120,59,8185,..,90,6,95,3277,3373,32582,7440,780,8220,3336,44137,36116,..,..,..,..,36116,..,118,3,121,0,121,..,84,7,90,0,89,..,3,0,3,0,3,..,900,109,1006,8,1016,..,1269,292,1556,16,1576,..,65,12,81,0,81,..,2237,413,2650,22,2669,..,83,3,87,0,87,..,125,3,132,3,130,..,512,23,533,7,544,..,368,9,383,5,382,..,209,10,219,7,225,..,55,6,56,0,62,..,265,8,271,0,272,..,35,3,35,0,35,..,57,0,54,0,59,..,33,0,31,0,31,..,256,9,267,0,267,..,696,27,719,4,725,..,347,20,372,4,371,..,619,140,758,3,762,..,249,63,316
12201,0,3,0,3,..,46,0,47,0,47,..,236,3,239,4,243,..,6,0,6,0,6,..,19,4,27,0,27,..,15,3,15,0,15,..,32,0,34,0,34,..,532,40,575,12,589,..,2454,188,2640,27,2662,..,34,3,35,1241,1276,16441,2480,187,2669,1274,20384,16950,..,..,..,..,16950,..,46,0,46,0,46,..,27,0,27,0,31,..,0,0,0,0,0,..,97,11,115,3,117,..,197,53,253,0,259,..,7,0,7,0,7,..,310,73,379,5,385,..,49,4,50,0,54,..,102,4,105,3,107,..,313,6,323,0,325,..,268,16,285,4,288,..,147,9,153,0,161,..,12,0,12,0,12,..,18,4,23,0,23,..,5,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,19,0,21,0,21,..,65,6,70,0,70,..,187,13,195,0,201,..,114,3,116,3,123,..,37,22,61
12202,0,5,0,5,..,71,6,75,0,75,..,139,10,142,0,143,..,7,0,7,0,7,..,26,3,25,0,27,..,10,3,14,0,14,..,19,7,27,0,26,..,473,44,513,3,522,..,2175,179,2358,18,2373,..,66,6,74,1319,1392,25700,2245,181,2429,1342,29464,26665,..,..,..,..,26665,..,57,3,62,0,62,..,36,0,37,0,35,..,0,0,0,0,0,..,52,11,62,0,62,..,114,35,145,0,145,..,11,0,11,0,11,..,170,50,220,0,220,..,109,14,122,4,119,..,130,0,129,3,132,..,156,0,159,0,159,..,296,8,300,0,300,..,57,6,58,0,62,..,8,0,8,0,8,..,23,0,24,0,24,..,24,7,34,0,34,..,3,0,3,0,3,..,0,0,0,0,0,..,30,0,30,0,30,..,86,5,96,0,96,..,210,15,224,0,231,..,68,3,74,0,74,..,24,12,36
12203,3,27,0,27,..,540,26,571,10,580,..,571,38,611,10,624,..,27,0,29,0,29,..,121,27,148,4,151,..,33,3,41,0,41,..,115,36,151,3,156,..,2621,399,3020,42,3063,..,10980,1474,12456,139,12589,..,168,23,186,3372,3556,57506,11144,1494,12641,3508,73652,58517,..,..,..,..,58517,..,152,5,160,0,160,..,150,18,167,0,167,..,0,0,0,0,0,..,630,183,814,6,815,..,1093,353,1442,17,1460,..,47,18,67,0,67,..,1764,556,2319,21,2339,..,207,19,229,0,226,..,278,7,282,0,284,..,684,13,698,9,709,..,631,12,647,9,652,..,281,20,301,4,306,..,31,0,31,0,31,..,170,11,184,0,184,..,182,31,211,0,211,..,19,0,17,0,17,..,24,3,28,0,28,..,257,31,282,0,283,..,678,78,760,0,757,..,1094,203,1297,16,1312,..,426,67,486,3,491,..,242,116,355
12301,0,11,0,11,..,132,6,136,0,140,..,300,26,326,7,335,..,16,0,16,0,13,..,17,9,30,0,30,..,27,5,39,0,39,..,50,12,69,0,69,..,481,72,547,10,563,..,2815,286,3102,41,3141,..,81,12,88,976,1071,26155,2894,302,3192,1016,30366,27451,..,..,..,..,27451,..,52,0,52,0,52,..,256,18,273,0,273,..,0,0,0,0,0,..,57,15,71,0,71,..,148,59,208,0,203,..,10,5,11,0,11,..,209,76,292,0,291,..,110,3,113,0,109,..,30,0,32,0,32,..,61,0,65,0,65,..,75,0,79,3,79,..,127,11,134,0,134,..,25,3,25,0,25,..,154,9,160,0,160,..,49,8,53,3,59,..,39,0,38,0,38,..,57,3,63,0,63,..,26,4,34,0,34,..,347,25,370,3,375,..,241,21,262,3,267,..,15,0,17,0,17,..,16,3,22
12302,4,110,0,113,..,1803,83,1886,14,1897,..,1129,144,1270,17,1283,..,280,19,301,0,301,..,126,48,170,3,175,..,103,10,114,4,120,..,392,132,520,10,526,..,2987,567,3551,94,3646,..,20504,2480,22987,292,23279,..,216,46,256,4266,4521,50038,20723,2526,23241,4555,77837,51005,..,..,..,..,51005,..,94,0,92,0,92,..,2173,455,2632,10,2647,..,16,0,16,3,24,..,389,176,567,8,570,..,606,298,898,4,906,..,68,20,82,3,84,..,1053,492,1548,13,1563,..,271,36,303,3,312,..,41,3,48,0,48,..,239,4,245,0,247,..,147,7,157,0,161,..,390,62,451,6,452,..,2014,239,2255,18,2264,..,1798,124,1924,26,1947,..,442,64,505,3,508,..,198,9,205,0,205,..,583,61,641,6,651,..,1104,149,1257,3,1259,..,6141,643,6783,54,6836,..,320,42,367,0,367,..,47,11,52,0,57,..,74,41,113
12303,0,5,0,5,..,19,0,22,0,22,..,73,9,79,0,79,..,0,0,3,0,3,..,8,3,7,0,7,..,13,0,15,0,15,..,13,7,19,0,23,..,132,21,151,9,157,..,992,126,1121,15,1137,..,54,3,58,1061,1120,18263,1047,129,1175,1078,20523,18352,..,..,..,..,18352,..,22,0,25,0,25,..,101,12,114,6,124,..,3,0,3,0,3,..,22,14,36,0,36,..,45,11,52,0,52,..,11,0,10,0,10,..,82,26,101,0,101,..,57,7,64,0,64,..,28,0,28,3,34,..,20,0,21,0,21,..,48,0,48,0,50,..,56,4,64,0,61,..,0,0,5,0,5,..,12,0,11,0,11,..,5,0,5,0,5,..,7,0,7,0,7,..,13,0,13,5,10,..,8,0,8,0,8,..,40,3,46,5,47,..,133,10,140,0,140,..,5,0,6,0,6,..,5,0,5
12401,3,16,0,16,..,86,3,91,0,91,..,162,17,170,3,174,..,8,0,11,0,11,..,30,8,39,0,39,..,11,0,11,0,11,..,59,9,68,0,68,..,379,74,450,11,463,..,1929,197,2126,32,2155,..,78,19,93,1591,1686,33159,2003,218,2220,1622,37005,35398,..,..,..,..,35398,..,23,0,23,0,23,..,58,4,58,0,58,..,19,0,19,0,19,..,63,14,75,0,75,..,139,23,164,3,166,..,9,4,12,0,12,..,216,42,252,3,258,..,35,7,42,0,42,..,87,4,88,0,88,..,127,4,131,0,131,..,224,3,222,0,222,..,102,11,108,0,108,..,0,0,0,0,0,..,36,0,36,0,36,..,11,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,8,0,12,0,12,..,60,0,61,0,61,..,125,10,137,3,138,..,72,12,83,0,83,..,37,6,47
12402,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
12403,0,33,0,33,..,714,19,731,7,740,..,326,29,355,4,355,..,111,3,117,0,117,..,67,18,87,0,87,..,101,13,109,3,114,..,69,17,91,0,94,..,1313,221,1540,50,1587,..,8091,907,9002,128,9121,..,163,17,180,3326,3508,55925,8254,926,9179,3454,68559,57409,..,..,..,..,57409,..,39,0,39,0,39,..,618,77,697,7,702,..,13,0,17,0,15,..,163,84,256,0,255,..,436,143,580,3,580,..,27,13,39,0,39,..,626,240,864,5,871,..,209,22,231,0,232,..,95,3,95,3,100,..,104,4,110,0,110,..,162,10,174,3,173,..,304,43,349,3,352,..,109,7,115,0,118,..,486,29,511,0,517,..,489,90,582,6,585,..,141,5,143,0,143,..,204,18,224,0,224,..,301,56,356,9,368,..,1736,205,1939,16,1961,..,362,48,411,9,416,..,36,3,34,0,34,..,108,39,142
12404,0,3,0,3,..,49,0,50,0,50,..,45,9,50,0,50,..,5,0,5,0,5,..,12,8,24,0,24,..,9,0,9,0,9,..,12,6,16,0,16,..,121,26,146,9,152,..,1053,138,1195,18,1215,..,46,3,49,1728,1776,15134,1099,140,1240,1753,18125,15786,..,..,..,..,15786,..,16,0,16,0,16,..,64,0,65,0,65,..,0,0,0,0,0,..,33,22,56,0,56,..,58,18,77,0,80,..,7,0,10,0,10,..,100,47,147,0,147,..,25,3,36,0,36,..,34,0,35,0,35,..,29,0,29,0,29,..,44,0,44,0,44,..,43,12,56,0,56,..,0,0,0,0,0,..,26,0,23,0,23,..,3,5,8,0,8,..,6,0,6,0,6,..,20,0,23,0,23,..,3,0,3,0,3,..,62,5,68,0,68,..,61,5,65,4,73,..,6,0,9,0,9,..,15,7,21
12405,0,25,0,25,..,748,26,778,16,789,..,208,36,244,0,244,..,99,10,108,0,106,..,25,0,20,0,20,..,181,27,210,0,210,..,81,15,101,0,101,..,1003,173,1175,20,1201,..,5612,646,6256,82,6338,..,85,15,95,1507,1603,18836,5694,660,6352,1585,26779,18831,..,..,..,..,18831,..,11,0,11,0,11,..,678,121,798,9,809,..,5,0,5,0,4,..,65,19,76,0,76,..,106,52,160,0,156,..,13,3,15,0,15,..,180,70,250,0,252,..,240,44,286,0,286,..,25,0,25,0,25,..,61,3,65,0,65,..,39,0,39,0,41,..,191,46,243,3,241,..,57,0,65,0,61,..,360,28,387,8,398,..,179,22,200,0,202,..,91,7,101,0,101,..,127,23,148,7,157,..,94,9,102,0,102,..,904,90,999,15,1014,..,174,22,191,0,190,..,11,4,12,0,12,..,32,19,49
12501,8,45,0,45,..,814,41,854,9,858,..,270,40,316,3,317,..,966,161,1131,10,1141,..,72,39,107,3,113,..,1633,432,2059,22,2086,..,741,215,954,8,961,..,3327,1416,4742,96,4836,..,24863,8768,33635,340,33969,..,113,62,176,4124,4305,9479,24983,8829,33810,4462,47751,8409,..,..,..,..,8409,..,13,0,13,0,13,..,2742,812,3555,29,3584,..,0,0,0,0,0,..,2323,1550,3872,13,3890,..,2935,2369,5310,21,5334,..,220,173,395,4,393,..,5479,4096,9573,41,9619,..,219,52,271,0,275,..,10,0,10,0,10,..,52,3,56,0,54,..,32,0,33,0,32,..,169,65,231,3,231,..,226,32,263,0,263,..,481,43,526,3,531,..,228,36,261,3,265,..,65,3,66,0,66,..,983,177,1165,19,1181,..,1598,136,1729,10,1737,..,3581,421,4000,33,4037,..,245,36,287,4,286,..,76,9,87,0,87,..,1865,1337,3203
12502,0,27,0,27,..,492,25,522,0,522,..,232,29,257,3,261,..,267,9,279,0,279,..,49,15,71,0,71,..,89,12,97,0,101,..,122,22,138,0,141,..,960,168,1128,31,1161,..,12799,3101,15898,116,16018,..,64,14,82,1225,1304,15407,12866,3118,15983,1337,32730,15345,..,..,..,..,15345,..,22,0,22,0,22,..,979,124,1104,5,1105,..,0,0,0,0,0,..,2601,864,3461,21,3482,..,3106,1405,4515,18,4530,..,129,56,183,0,183,..,5834,2332,8162,33,8201,..,62,4,73,0,71,..,28,0,28,0,28,..,47,0,46,0,46,..,93,3,95,0,96,..,192,19,218,5,219,..,89,5,94,3,94,..,387,17,407,0,407,..,75,14,85,0,86,..,208,6,212,0,212,..,147,14,155,3,160,..,144,8,154,0,157,..,1050,68,1119,8,1124,..,227,26,256,3,259,..,116,30,144,0,144,..,1413,876,2289
