SA3_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
12202,..,20,677,2407,2810,2592,2216,1095,264,12077,..,67,352,448,461,342,167,38,3,1877,..,3,7,50,142,113,47,24,20,406,5749,..,..,..,..,..,..,..,..,5749,..,1676,..,..,..,..,..,..,..,1676,..,1124,668,193,123,60,11,0,0,2174,..,95,59,31,30,35,44,22,17,338,..,80,97,58,51,52,13,7,4,373,..,68,138,61,76,91,63,32,9,521,..,59,107,159,262,336,321,197,137,1570,58,87,82,47,61,70,50,28,8,481,5802,3275,2182,3450,4011,3688,2927,1446,464,27247,..,29,1038,2767,2999,2616,1934,746,124,12261,..,120,436,429,495,300,115,13,3,1905,..,14,66,309,538,311,113,102,67,1528,5407,..,..,..,..,..,..,..,..,5407,..,1701,..,..,..,..,..,..,..,1701,..,774,457,117,85,36,18,0,0,1486,..,68,57,24,26,78,118,93,87,549,..,75,86,38,46,45,15,3,5,313
12203,..,71,2678,7160,7141,4885,3762,2280,666,28638,..,227,1753,1398,925,499,220,53,5,5076,..,5,26,120,280,226,99,67,70,893,14917,..,..,..,..,..,..,..,..,14917,..,4195,..,..,..,..,..,..,..,4195,..,2410,1548,521,398,166,34,0,0,5077,..,323,287,98,92,102,102,67,64,1137,..,305,361,165,128,74,44,12,4,1090,..,300,770,303,241,221,133,42,12,2013,..,140,506,694,871,803,732,504,316,4562,144,131,237,143,152,78,76,35,10,992,15061,8110,8154,10609,10226,7046,5195,3053,1143,68589,..,156,3741,7880,7126,4608,3493,1645,337,28993,..,432,1971,1301,923,396,141,34,6,5206,..,37,230,819,1325,718,359,258,203,3946,13804,..,..,..,..,..,..,..,..,13804,..,3994,..,..,..,..,..,..,..,3994,..,1713,1083,278,201,120,24,4,0,3420,..,264,219,64,109,205,311,256,188,1614,..,296,323,109,81,69,21,10,3,915
12301,..,49,1861,3259,2816,2134,1434,529,96,12180,..,175,661,456,347,180,46,14,0,1878,..,5,25,102,161,88,26,8,6,426,7311,..,..,..,..,..,..,..,..,7311,..,1649,..,..,..,..,..,..,..,1649,..,1713,755,208,96,30,3,0,0,2808,..,128,126,57,39,58,50,36,11,502,..,76,92,44,39,12,8,3,0,273,..,35,106,57,50,40,35,9,0,340,..,51,177,201,195,204,151,93,48,1124,111,119,84,70,40,29,27,13,3,500,7422,3996,3882,4449,3788,2763,1786,702,168,28970,..,111,2444,3417,2765,2018,1173,382,46,12352,..,247,694,466,352,160,42,3,0,1960,..,69,282,644,626,275,94,65,47,2109,7064,..,..,..,..,..,..,..,..,7064,..,1908,..,..,..,..,..,..,..,1908,..,1275,504,77,52,41,10,0,0,1961,..,129,57,29,52,131,152,101,67,718,..,101,57,12,23,14,8,0,0,214
12302,..,169,3899,5996,5764,5918,3927,1386,244,27297,..,505,1396,988,737,511,173,41,10,4356,..,21,117,299,422,394,181,65,27,1531,16403,..,..,..,..,..,..,..,..,16403,..,4235,..,..,..,..,..,..,..,4235,..,4150,2968,943,393,126,17,0,0,8599,..,616,489,262,202,240,193,98,52,2152,..,272,335,191,139,81,38,13,0,1067,..,232,383,222,240,239,147,40,10,1504,..,133,578,699,884,839,732,322,114,4305,245,315,357,248,168,121,78,29,10,1580,16649,10649,10514,9854,8949,8471,5487,1991,462,73024,..,432,5520,6105,5827,5487,3124,838,120,27456,..,746,1443,946,761,409,133,28,8,4478,..,382,1491,1941,1781,1094,501,258,122,7574,15472,..,..,..,..,..,..,..,..,15472,..,4347,..,..,..,..,..,..,..,4347,..,2986,1804,439,189,98,24,0,0,5542,..,539,293,138,295,503,438,330,158,2689,..,286,183,79,62,53,20,8,8,703
12303,..,37,918,1671,1812,1687,1244,503,101,7973,..,111,402,328,283,160,66,17,4,1372,..,3,11,44,102,75,31,20,3,293,4393,..,..,..,..,..,..,..,..,4393,..,976,..,..,..,..,..,..,..,976,..,1138,554,151,79,35,3,0,0,1954,..,57,47,38,29,55,37,24,19,306,..,54,70,33,36,19,16,3,0,235,..,26,42,27,34,44,29,13,4,225,..,25,100,126,186,198,192,122,42,979,56,96,69,56,52,21,29,4,0,396,4451,2529,2214,2477,2611,2297,1649,709,169,19112,..,83,1190,1834,1847,1698,1044,349,51,8093,..,197,442,317,272,130,49,16,0,1419,..,41,192,324,305,128,65,46,43,1153,4036,..,..,..,..,..,..,..,..,4036,..,1080,..,..,..,..,..,..,..,1080,..,754,319,68,45,26,5,0,0,1223,..,59,28,11,44,73,109,78,39,431,..,60,36,12,13,19,10,0,3,168
12401,..,48,1135,2524,2967,3293,2683,1097,219,13961,..,156,596,683,643,445,234,53,8,2825,..,4,25,81,194,145,64,22,29,569,6829,..,..,..,..,..,..,..,..,6829,..,1959,..,..,..,..,..,..,..,1959,..,1354,803,331,154,66,17,0,0,2731,..,119,74,51,44,58,57,37,26,462,..,88,84,39,49,33,13,3,0,316,..,107,162,138,164,186,135,45,10,956,..,75,168,359,507,740,648,315,119,2924,99,143,112,75,96,100,63,32,12,721,6931,4057,3150,4284,4820,5064,3912,1611,413,34250,..,83,1501,2888,3193,3330,2293,767,113,14157,..,222,701,745,631,451,208,25,3,2979,..,75,255,641,771,442,196,130,103,2609,6484,..,..,..,..,..,..,..,..,6484,..,1897,..,..,..,..,..,..,..,1897,..,996,454,119,94,61,20,0,0,1741,..,113,45,28,48,122,155,91,67,667,..,103,56,17,18,15,8,0,0,218
12402,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
12403,..,161,3933,5793,5066,4739,3430,1275,227,24617,..,525,1874,1106,749,392,147,39,0,4831,..,25,92,224,349,239,110,40,29,1111,14554,..,..,..,..,..,..,..,..,14554,..,3369,..,..,..,..,..,..,..,3369,..,3599,1883,642,326,125,20,0,0,6593,..,410,316,135,154,195,151,81,51,1493,..,245,278,163,106,81,28,7,3,904,..,271,414,200,198,193,98,34,7,1408,..,137,646,747,808,784,662,306,129,4224,229,242,295,184,135,113,87,30,17,1338,14782,8986,9737,9191,7894,6853,4733,1815,455,64436,..,341,4920,5978,5148,4724,2796,838,90,24830,..,825,1920,1054,731,347,108,11,3,4999,..,299,1079,1544,1405,734,359,210,133,5763,13914,..,..,..,..,..,..,..,..,13914,..,3455,..,..,..,..,..,..,..,3455,..,2532,1231,278,156,89,17,3,0,4299,..,374,214,83,136,333,359,231,133,1867,..,237,144,67,42,37,15,4,3,548
12404,..,56,750,1140,1254,1145,818,405,79,5656,..,152,442,262,236,110,45,14,3,1258,..,3,29,57,120,78,41,11,7,347,3305,..,..,..,..,..,..,..,..,3305,..,729,..,..,..,..,..,..,..,729,..,1048,494,181,92,40,9,0,0,1862,..,121,72,35,33,60,48,22,15,410,..,74,77,33,39,20,22,5,0,274,..,76,110,49,71,69,55,13,4,443,..,52,170,181,277,278,187,115,47,1305,64,95,65,44,41,26,16,10,0,359,3372,2416,2207,1971,2161,1831,1232,599,161,15956,..,80,997,1175,1341,1073,737,280,42,5729,..,213,436,253,223,96,31,7,0,1271,..,69,261,388,443,230,94,78,26,1587,3133,..,..,..,..,..,..,..,..,3133,..,856,..,..,..,..,..,..,..,856,..,720,295,63,51,34,9,0,0,1179,..,81,33,16,47,70,91,69,30,435,..,82,53,14,13,9,7,5,0,190
12405,..,59,1244,1867,1905,2021,1277,413,70,8849,..,228,614,389,328,188,54,17,0,1810,..,5,36,87,186,148,55,23,12,556,5323,..,..,..,..,..,..,..,..,5323,..,1325,..,..,..,..,..,..,..,1325,..,1605,1094,331,159,59,13,0,0,3251,..,223,161,95,83,113,55,33,16,778,..,119,129,63,53,38,19,3,0,422,..,91,126,91,102,102,41,21,3,573,..,56,251,294,365,351,246,83,40,1693,123,113,135,94,64,48,22,18,3,623,5446,3815,3777,3298,3236,3068,1787,614,145,25186,..,140,1620,1978,1957,1962,971,251,34,8908,..,331,628,363,316,158,33,5,0,1846,..,142,539,598,586,383,179,104,62,2586,5067,..,..,..,..,..,..,..,..,5067,..,1448,..,..,..,..,..,..,..,1448,..,1132,674,140,61,43,17,0,0,2068,..,159,85,47,98,172,134,113,59,875,..,107,73,26,26,28,3,7,3,266
12501,..,188,3859,3693,3053,2665,1514,694,157,15818,..,115,670,310,176,155,50,10,0,1489,..,4,33,80,160,121,60,49,22,537,7592,..,..,..,..,..,..,..,..,7592,..,2303,..,..,..,..,..,..,..,2303,..,1341,1481,415,175,65,7,0,0,3492,..,527,607,190,132,140,77,51,23,1735,..,529,1093,254,149,71,18,7,3,2121,..,1261,2419,804,424,224,73,19,3,5220,..,100,559,430,353,398,230,146,64,2279,90,123,247,134,91,65,39,22,5,812,7688,6496,10975,6309,4715,3902,2065,989,267,43401,..,605,4772,3557,3045,2292,1154,415,66,15902,..,176,668,241,164,109,28,8,0,1399,..,43,302,563,698,494,186,134,89,2515,7182,..,..,..,..,..,..,..,..,7182,..,2383,..,..,..,..,..,..,..,2383,..,917,1058,238,128,71,12,0,0,2421,..,366,341,98,166,319,215,180,108,1800,..,369,558,93,62,61,18,10,0,1171
12502,..,30,1639,3130,3064,2674,1763,1042,254,13607,..,75,357,294,230,128,59,20,0,1164,..,7,29,59,130,99,54,47,29,454,6258,..,..,..,..,..,..,..,..,6258,..,2401,..,..,..,..,..,..,..,2401,..,1116,1088,300,201,82,18,0,0,2796,..,189,159,66,61,91,71,35,18,679,..,149,206,67,62,48,20,5,0,550,..,132,261,86,104,82,35,22,8,734,..,51,207,240,298,414,285,209,107,1805,51,64,104,59,59,51,29,19,6,433,6311,4205,4053,4294,4199,3658,2340,1399,419,30882,..,81,2218,3440,3197,2502,1516,712,119,13779,..,126,405,280,220,111,44,8,0,1195,..,31,193,467,663,365,169,131,93,2108,5947,..,..,..,..,..,..,..,..,5947,..,2217,..,..,..,..,..,..,..,2217,..,848,802,182,135,42,20,0,0,2027,..,175,129,49,73,247,207,169,81,1129,..,142,157,43,44,24,17,8,0,436
12503,..,265,4832,6190,5434,4608,3362,1576,419,26675,..,166,631,445,362,255,107,29,5,2010,..,19,65,179,258,252,121,104,48,1049,15821,..,..,..,..,..,..,..,..,15821,..,4238,..,..,..,..,..,..,..,4238,..,3485,3057,930,531,184,30,0,0,8221,..,755,761,321,246,288,193,88,53,2714,..,339,657,264,187,115,51,12,3,1631,..,695,1273,542,323,211,120,42,12,3217,..,121,535,655,872,898,709,381,201,4368,192,183,312,256,202,124,76,47,20,1413,16014,10287,12119,9784,8407,6935,4772,2282,761,71359,..,862,6564,6231,5251,4116,2601,1040,166,26837,..,250,658,438,348,232,75,13,4,2017,..,157,883,1336,1419,905,470,379,235,5781,15053,..,..,..,..,..,..,..,..,15053,..,4615,..,..,..,..,..,..,..,4615,..,2404,2004,526,274,152,31,5,0,5392,..,540,426,179,263,504,391,315,217,2846,..,271,324,92,115,71,26,11,4,917
12504,..,150,7028,8548,4472,3467,2653,1410,308,28027,..,209,942,568,379,250,99,27,5,2478,..,7,48,137,207,218,80,66,42,807,13097,..,..,..,..,..,..,..,..,13097,..,2894,..,..,..,..,..,..,..,2894,..,1627,1611,529,348,105,23,0,0,4249,..,665,780,219,129,144,107,71,33,2152,..,468,835,238,113,69,20,13,3,1754,..,857,2093,633,296,180,120,37,10,4233,..,150,846,841,815,768,574,347,217,4549,112,147,258,159,98,75,46,24,12,936,13214,7166,14441,11873,6857,5281,3723,1994,629,65182,..,494,9717,7123,4111,3200,2333,958,124,28057,..,278,1026,518,367,181,59,23,4,2459,..,61,438,905,1094,695,295,257,132,3881,12575,..,..,..,..,..,..,..,..,12575,..,2896,..,..,..,..,..,..,..,2896,..,1223,1118,327,165,99,23,0,0,2962,..,441,433,141,217,487,372,249,121,2461,..,312,482,91,61,42,3,10,3,999
12601,..,20,986,2297,2444,2222,1467,748,234,10410,..,65,199,134,146,98,50,11,0,694,..,3,8,37,66,77,30,19,10,254,4257,..,..,..,..,..,..,..,..,4257,..,1871,..,..,..,..,..,..,..,1871,..,669,715,157,96,44,7,0,0,1683,..,157,88,29,25,25,36,27,12,408,..,184,202,45,24,31,9,4,0,508,..,334,385,93,60,63,34,12,9,979,..,52,126,140,141,150,158,104,76,942,24,47,62,28,33,17,15,3,3,235,4285,3404,2764,2963,3031,2730,1800,925,342,22245,..,43,1285,2557,2594,2118,1228,601,101,10521,..,85,196,133,149,88,27,3,3,682,..,8,54,241,380,255,85,66,62,1150,4161,..,..,..,..,..,..,..,..,4161,..,1905,..,..,..,..,..,..,..,1905,..,591,538,99,58,29,7,0,0,1327,..,136,104,22,40,145,119,113,68,735,..,155,156,44,12,19,5,0,0,396
12602,..,86,4100,6241,5376,4424,3290,1752,562,25830,..,304,1332,686,461,277,167,35,9,3276,..,5,28,111,208,206,73,71,52,754,10932,..,..,..,..,..,..,..,..,10932,..,3640,..,..,..,..,..,..,..,3640,..,1632,1650,495,334,158,29,0,0,4301,..,507,414,111,113,141,85,81,51,1504,..,503,622,131,94,62,25,9,4,1443,..,1083,1371,358,193,198,113,43,18,3370,..,230,779,713,749,789,594,414,275,4556,98,172,232,116,107,65,61,42,19,916,11036,8157,10533,8969,7640,6319,4439,2439,979,60516,..,230,5205,6379,5542,4411,2781,1272,246,26058,..,449,1353,677,428,270,94,15,3,3286,..,24,234,742,1088,714,283,281,210,3586,10216,..,..,..,..,..,..,..,..,10216,..,3409,..,..,..,..,..,..,..,3409,..,1268,1316,326,212,130,26,3,0,3278,..,434,396,127,154,386,319,279,182,2276,..,576,579,119,53,35,6,4,4,1382
12701,..,116,2872,4573,4641,3634,2143,876,140,19005,..,159,635,408,388,200,56,13,0,1862,..,12,51,111,212,180,57,48,12,683,11582,..,..,..,..,..,..,..,..,11582,..,3437,..,..,..,..,..,..,..,3437,..,2876,2216,688,290,92,8,3,0,6177,..,354,292,189,167,172,121,57,39,1393,..,117,146,132,105,70,28,10,3,614,..,68,116,74,84,70,52,18,0,478,..,70,260,321,365,374,252,147,64,1858,143,138,198,162,97,77,42,34,4,902,11727,7361,6797,6651,6357,4872,2758,1206,262,47984,..,348,3961,4935,4469,3267,1563,522,43,19111,..,220,674,437,350,152,43,7,0,1889,..,120,611,1055,1018,621,268,165,90,3941,10959,..,..,..,..,..,..,..,..,10959,..,3725,..,..,..,..,..,..,..,3725,..,2092,1472,272,166,59,10,0,0,4069,..,330,213,103,146,342,328,286,143,1884,..,127,110,59,39,45,16,6,0,403
12702,..,294,3454,5827,7776,7639,5074,2461,610,33136,..,156,553,599,517,354,121,26,3,2334,..,21,77,241,461,372,234,162,93,1658,17170,..,..,..,..,..,..,..,..,17170,..,6683,..,..,..,..,..,..,..,6683,..,4925,5221,1781,891,335,40,0,0,13196,..,843,737,510,565,520,231,171,110,3691,..,290,442,363,419,310,94,19,4,1938,..,187,419,286,295,306,124,53,17,1689,..,116,438,543,742,834,666,416,157,3909,280,271,384,300,264,199,127,66,23,1910,17454,13789,11731,10444,11937,10870,6718,3380,1005,87329,..,781,5281,6912,7535,7155,3954,1537,199,33355,..,237,652,634,477,272,74,12,3,2359,..,178,1222,2224,2419,1732,784,618,314,9486,16216,..,..,..,..,..,..,..,..,16216,..,6898,..,..,..,..,..,..,..,6898,..,3278,3374,939,588,284,56,0,0,8516,..,727,597,317,514,891,835,691,436,5009,..,337,399,196,194,122,46,22,11,1320
12703,..,132,3300,5480,4943,3665,2463,1117,234,21336,..,173,717,522,423,206,79,22,0,2146,..,24,57,147,246,167,83,39,25,791,12489,..,..,..,..,..,..,..,..,12489,..,3613,..,..,..,..,..,..,..,3613,..,2538,2153,658,325,125,9,3,0,5814,..,437,352,198,126,148,112,76,34,1494,..,141,206,123,97,80,26,9,3,679,..,146,280,169,170,116,73,22,3,985,..,93,443,496,602,607,423,239,99,3006,162,143,244,151,103,91,42,32,9,970,12644,7445,7751,7937,7041,5198,3314,1557,421,53317,..,486,4662,5795,4479,3328,1965,674,96,21479,..,247,813,495,386,184,49,6,6,2190,..,152,700,1069,1189,687,331,219,107,4445,11924,..,..,..,..,..,..,..,..,11924,..,3726,..,..,..,..,..,..,..,3726,..,1758,1384,329,181,96,20,0,0,3769,..,335,249,104,162,324,352,280,149,1956,..,131,126,54,39,24,14,10,0,397
12801,..,35,1994,4363,4553,4204,3332,1915,631,21025,..,184,1318,770,613,402,169,45,12,3509,..,6,25,135,269,218,72,49,45,814,9723,..,..,..,..,..,..,..,..,9723,..,2777,..,..,..,..,..,..,..,2777,..,2205,1312,434,325,167,16,0,0,4464,..,227,174,65,72,81,83,55,28,785,..,98,144,53,66,32,23,3,0,422,..,184,477,185,167,147,76,49,19,1311,..,114,524,632,750,792,631,397,285,4119,137,132,196,131,107,87,63,34,10,895,9865,5965,6160,6768,6920,6128,4462,2554,1028,49851,..,78,2772,4805,4783,4098,2975,1486,310,21303,..,339,1412,683,598,360,134,19,6,3544,..,39,279,747,982,602,256,235,205,3336,9046,..,..,..,..,..,..,..,..,9046,..,3072,..,..,..,..,..,..,..,3072,..,1606,1023,203,158,113,28,0,0,3123,..,207,141,36,79,181,195,191,131,1157,..,95,109,42,33,24,19,3,3,323
12802,..,66,2210,5087,5059,4912,3553,1437,350,22680,..,149,889,649,546,325,110,39,8,2717,..,8,22,112,254,191,77,44,34,743,10739,..,..,..,..,..,..,..,..,10739,..,3245,..,..,..,..,..,..,..,3245,..,2675,1742,457,265,85,11,0,0,5242,..,207,158,42,70,78,65,50,25,689,..,99,132,64,53,37,14,6,0,403,..,75,212,120,103,108,70,21,3,715,..,69,225,376,480,499,416,274,156,2504,106,116,161,98,82,49,55,29,12,714,10849,6712,5762,7014,6909,6285,4372,1901,598,50393,..,119,2937,5547,5302,4800,3032,1026,165,22927,..,254,936,712,500,281,86,22,0,2790,..,44,257,685,1048,545,250,136,100,3073,10205,..,..,..,..,..,..,..,..,10205,..,3361,..,..,..,..,..,..,..,3361,..,1917,1175,221,125,67,10,3,0,3512,..,189,118,39,71,167,207,158,121,1071,..,101,103,34,33,24,14,0,0,312
19797,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
19999,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,247,489,778,539,444,365,229,51,7,3146,247,489,778,539,444,365,229,51,7,3146,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
