SA2_MAINCODE_2016,C11_2500_2999_R650m,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R0_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650mo,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000m_R0_74,C11_4000m_R75_99,C11_4000m_R100_149,C11_4000m_R150_199,C11_4000m_R200_224,C11_4000m_R225_274,C11_4000m_R275_349,C11_4000m_R350_449,C11_4000m_R450_549,C11_4000m_R550_649,C11_4000m_R650m,C11_4000m_R_NS,C11_4000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650m,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot,C16_N_inc_R0_74,C16_N_inc_R75_99,C16_Ne_Ni_inc_R100_149,C16_Ne_Ni_inc_R150_199,C16_Ne_Ni_inc_R200_224,C16_Ne_Ni_inc_R225_274,C16_Ne_Ni_inc_R275_349,C16_Ne_Ni_inc_R350_449,C16_Ne_Ni_inc_R450_549,C16_Ne_Ni_inc_R550_649,C16_Ne_Ni_inc_R650m,C16_Ne_Nil_inc_R_NS,C16_N_inc_R_Tot,C16_1_149_R0_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_149,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650m,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R0_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R150_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650m,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R0_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650m,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R0_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650m,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R0_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650m,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R0_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650m,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R0_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650m,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R0_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650m,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R0_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650m,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R0_74,C16_1500_1999_R75_99
121021578,7,0,86,3,0,0,0,0,0,4,9,14,10,8,0,47,0,0,0,0,0,0,0,4,3,6,3,0,13,0,3,0,3,0,0,4,13,17,0,0,3,51,0,3,0,0,0,0,3,3,3,0,0,10,17,46,41,44,40,16,98,131,237,175,54,41,34,948,3,0,0,3,0,0,3,6,4,3,0,0,22,0,0,3,0,0,0,0,0,0,3,0,0,12,3,0,7,0,0,0,3,4,0,0,0,0,29,0,0,29,3,3,3,0,0,0,0,0,0,45,3,4,10,5,5,5,4,0,0,4,0,4,46,0,3,0,5,3,3,11,12,3,0,0,0,44,3,0,10,5,0,5,12,16,10,5,3,3,71,4,0,10,3,3,0,16,17,8,8,5,0,80,0,0,5,3,0,3,19,29,20,5,3,3,90,6,0,0,3,3,0,18,30,10,7,9,0,88,4,0
121021579,6,3,157,0,0,0,0,0,0,0,17,46,8,7,0,75,0,0,0,0,0,0,0,4,22,0,4,0,34,3,0,0,0,0,0,4,19,22,9,9,0,63,3,4,3,0,0,0,0,8,3,0,0,7,25,45,42,32,33,19,41,73,422,404,64,51,48,1273,0,0,0,0,0,3,3,3,7,9,5,4,27,3,0,3,0,0,0,0,3,3,0,3,0,12,3,0,5,3,0,0,0,3,3,0,0,0,24,0,0,16,0,4,0,0,8,7,0,0,4,41,3,0,9,3,3,4,3,10,11,9,0,0,56,0,0,0,3,3,4,3,9,12,6,4,0,48,3,0,3,0,0,4,9,9,20,4,3,9,62,0,0,3,0,0,0,3,20,19,4,5,0,57,5,0,0,3,3,0,3,25,27,18,9,0,94,5,0,0,3,3,0,0,26,40,16,3,0,100,4,0
121031407,138,5,222,4,0,0,0,4,0,5,13,6,18,78,3,131,3,0,0,0,0,0,0,3,9,16,67,0,105,0,0,0,0,0,0,3,4,18,20,43,3,100,0,0,0,0,0,0,0,0,8,5,13,5,33,53,20,14,10,11,14,54,134,192,195,522,45,1267,0,0,0,0,0,0,0,3,5,13,24,0,50,0,0,0,0,0,0,0,3,0,0,5,0,10,4,0,0,0,0,0,0,0,8,3,4,3,28,8,0,0,0,0,0,0,0,0,3,0,0,18,3,3,7,3,0,0,0,0,3,4,6,5,41,3,0,0,0,0,3,3,7,11,3,18,4,53,4,0,3,0,0,0,0,6,3,4,21,0,46,3,0,0,6,0,0,4,0,17,11,32,0,73,8,0,0,0,0,0,4,7,28,19,23,3,84,3,0,0,0,0,0,4,5,25,16,31,4,91,7,0
121031408,123,6,231,3,0,0,0,0,0,0,10,21,20,64,5,133,6,0,0,0,0,0,0,3,10,8,70,0,94,3,0,0,0,0,0,7,10,8,11,65,9,114,0,0,0,0,0,0,0,3,0,0,3,3,11,71,23,20,15,15,26,60,209,186,128,423,44,1211,0,0,0,3,0,0,0,3,6,9,9,3,37,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,0,0,0,0,0,5,0,4,0,14,0,0,0,0,0,0,0,6,0,0,7,0,14,8,4,0,0,0,3,0,4,5,5,8,0,39,7,0,0,0,0,0,3,7,9,10,6,6,48,6,0,0,4,0,0,6,5,8,3,3,5,46,9,0,0,0,0,0,7,9,7,16,15,0,60,3,0,0,0,0,3,4,10,20,14,20,5,80,11,0,0,3,0,0,3,13,24,13,26,5,89,4,0
121031409,99,0,155,0,0,0,0,0,3,3,0,5,26,46,3,87,0,0,0,0,0,0,0,0,11,12,36,3,54,4,0,0,0,0,0,0,4,8,10,28,3,53,0,0,0,0,0,0,0,0,4,3,3,0,16,37,9,11,13,3,13,20,35,116,139,286,20,696,0,0,0,0,0,0,0,0,0,4,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,3,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,3,0,4,4,17,3,0,0,0,0,0,0,3,0,3,3,3,21,3,0,0,0,0,0,0,3,0,3,4,0,20,0,0,0,0,0,3,3,7,7,7,18,0,43,5,0,0,0,0,0,0,0,11,11,7,0,34,0,0
121031410,119,3,167,0,0,0,0,0,0,0,0,4,23,85,0,111,0,0,0,0,0,0,0,0,0,0,53,0,62,6,0,0,0,0,0,0,3,3,8,33,3,54,0,0,0,0,0,0,0,0,0,4,0,0,8,40,0,3,5,3,15,14,24,62,122,390,21,705,0,0,0,0,0,0,0,0,0,9,12,6,28,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,0,15,0,0,0,0,0,0,0,3,0,4,6,0,15,3,0,0,0,0,0,0,0,3,6,8,4,29,4,0,0,0,0,0,4,0,9,6,9,0,32,4,0,0,0,0,0,0,0,9,19,11,0,46,3,0,0,0,0,0,0,0,7,12,16,0,49,5,0
121031411,81,3,131,3,0,0,0,0,0,0,5,17,17,45,0,82,0,0,0,0,0,0,0,0,0,0,30,0,37,0,0,0,0,0,0,3,8,10,9,27,4,63,0,0,0,0,0,0,0,0,0,0,3,3,9,41,16,26,13,4,20,42,104,105,98,256,30,753,3,0,0,4,0,0,0,0,0,3,7,4,26,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,3,4,0,12,0,0,0,3,3,0,0,0,4,0,0,0,17,3,0,0,3,3,3,3,4,0,5,6,0,29,5,0,0,5,3,0,3,4,3,0,3,0,30,3,0,4,0,0,0,0,6,3,4,3,0,27,0,0,7,0,0,0,0,3,9,7,4,0,28,4,0,0,0,0,0,3,6,15,11,11,3,60,0,0,0,0,0,0,3,9,7,10,13,5,45,3,0
121031412,82,0,166,4,0,0,0,0,3,3,7,17,14,47,0,93,0,0,0,0,0,0,0,3,10,18,43,3,76,0,0,0,0,0,0,0,5,18,21,26,3,72,0,0,0,0,0,0,0,0,0,3,0,9,9,35,0,3,11,11,19,30,91,214,151,267,27,867,0,0,0,0,0,0,0,0,0,3,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,3,0,3,7,0,0,14,0,0,0,0,0,0,0,3,3,6,4,0,22,0,0,0,0,0,0,3,8,4,10,5,0,38,3,0,0,0,0,0,3,9,7,9,5,0,32,4,0,0,0,0,3,3,5,5,14,4,3,46,7,0
121041413,206,4,658,0,0,0,0,0,0,3,60,113,108,133,3,427,8,0,0,0,0,0,0,21,65,72,150,3,320,3,0,0,0,0,0,10,34,45,51,94,13,255,0,0,0,0,0,0,3,9,13,4,11,10,51,83,28,18,25,38,63,218,796,825,556,770,88,3506,3,0,0,3,0,0,0,6,10,3,9,5,46,0,0,3,0,0,0,0,3,8,3,0,0,24,4,0,4,3,0,0,3,3,7,7,6,0,35,3,0,6,4,0,0,3,3,6,7,5,3,39,7,0,4,4,0,7,4,13,10,8,11,4,73,9,0,0,0,0,0,7,19,19,10,7,3,76,3,0,7,5,3,0,9,15,24,8,14,7,90,9,0,0,0,0,0,5,30,22,18,21,0,111,4,0,0,0,0,6,9,43,46,32,24,4,167,7,0,0,0,0,3,10,44,55,34,37,0,200,11,0
121041414,128,13,604,3,0,0,0,0,3,11,81,173,119,143,3,539,3,0,0,0,0,0,8,25,74,67,142,6,319,3,0,0,0,3,10,10,41,81,55,74,5,276,4,3,0,0,0,0,0,5,10,3,3,12,44,86,65,32,30,29,64,238,907,1000,522,646,95,3707,0,0,3,0,0,0,0,3,6,6,5,5,39,4,0,4,0,0,0,0,0,0,3,0,0,11,12,0,8,3,0,0,0,3,0,3,0,4,40,3,0,19,3,0,0,3,4,7,0,5,3,51,4,3,27,10,4,3,3,4,4,0,8,3,71,3,0,6,4,0,0,3,9,8,12,16,7,74,6,0,3,7,0,5,8,25,24,18,10,4,102,6,0,0,0,0,4,4,23,32,22,16,0,106,9,0,3,0,3,3,8,60,54,26,22,9,189,3,0,0,0,3,3,10,55,62,59,32,6,225,4,0
121041415,333,9,745,15,0,5,0,0,3,3,52,74,53,155,6,366,3,0,0,0,0,0,0,17,49,40,216,3,337,10,0,0,0,0,0,3,43,51,39,92,6,237,5,0,3,0,0,0,7,4,9,11,17,13,69,112,28,33,45,30,64,316,935,700,389,1016,91,3765,3,0,0,0,0,3,0,4,9,7,18,6,55,0,0,0,0,0,0,0,0,3,0,9,0,18,5,0,4,3,7,0,0,3,5,7,9,0,39,8,0,9,6,3,0,3,10,16,10,7,3,79,9,0,6,6,8,3,8,14,11,10,7,7,88,3,0,3,6,4,7,3,33,23,4,6,3,102,4,0,3,0,0,0,3,35,24,12,7,3,92,4,0,3,7,5,3,12,48,40,22,18,7,163,7,0,0,0,0,0,9,60,67,28,37,5,219,7,0,0,0,3,4,3,79,62,34,35,3,231,15,0
121041416,219,8,823,6,0,0,4,4,0,8,85,148,115,144,8,522,0,0,0,0,0,0,3,37,65,81,194,3,385,0,0,4,0,0,0,13,38,67,49,87,9,268,14,8,3,0,0,0,6,16,12,3,14,14,99,144,123,58,46,49,100,515,1031,913,586,825,104,4481,0,0,0,0,0,0,0,18,7,9,20,9,58,3,0,4,0,0,0,0,3,3,0,0,3,23,10,3,17,3,3,0,0,7,3,0,3,7,64,3,3,59,9,0,0,3,9,0,0,3,6,98,3,0,38,11,4,3,4,27,13,0,11,3,110,7,0,4,6,0,7,13,25,4,7,8,4,91,9,0,5,9,0,0,11,42,18,5,15,0,111,7,0,6,0,7,8,13,67,32,9,16,3,162,12,0,0,0,0,4,10,94,55,35,20,6,235,3,0,0,0,0,0,20,120,49,38,32,0,270,11,0
121041417,216,11,603,7,0,3,0,0,0,8,29,61,81,114,3,296,12,0,0,0,0,0,0,15,44,42,129,3,240,0,0,3,0,3,0,0,18,23,14,75,9,149,0,0,0,3,0,0,0,9,10,3,40,10,73,63,11,14,31,29,28,138,465,504,373,744,82,2482,9,0,0,0,0,0,0,6,5,5,8,4,43,0,0,0,0,0,0,0,4,3,0,3,0,8,3,0,4,0,0,0,0,0,0,0,3,0,16,3,3,9,0,0,0,0,3,3,0,3,0,31,4,0,6,4,4,3,0,0,3,0,6,0,35,4,0,0,0,0,0,6,6,12,7,3,6,43,0,0,0,3,0,0,5,13,4,12,10,3,46,10,0,3,0,0,0,3,12,16,4,17,4,72,3,0,0,0,0,3,10,24,32,20,23,3,119,8,0,0,0,3,0,0,27,37,21,33,4,125,4,0
122011418,147,3,246,0,0,0,0,3,3,3,5,17,20,74,0,133,0,0,0,0,0,0,0,0,7,10,84,0,110,9,0,0,0,4,5,6,19,17,8,52,4,118,0,3,0,3,0,0,0,0,0,0,3,0,12,71,21,23,23,36,33,79,252,239,144,476,39,1442,4,0,0,0,0,0,0,0,3,7,8,0,25,0,0,0,0,0,0,0,0,0,0,4,0,10,0,3,0,0,0,0,0,0,0,4,3,0,14,4,0,8,3,0,6,0,0,3,3,3,0,26,4,0,3,4,0,0,6,7,0,0,0,0,24,5,0,8,3,0,0,0,3,11,4,3,3,36,0,0,0,3,0,0,3,10,11,3,6,3,48,3,0,0,0,0,0,3,9,17,12,8,0,45,3,0,0,3,0,3,4,19,21,10,17,5,86,0,0,0,0,0,0,3,5,15,12,22,4,68,4,0
122011419,317,14,702,5,0,0,4,0,6,9,30,91,123,224,5,499,0,0,0,0,0,0,0,14,43,68,271,9,412,4,3,0,0,0,3,10,39,56,52,163,13,356,9,3,0,0,3,3,7,17,26,7,20,18,110,107,83,69,68,40,66,236,700,832,637,1242,124,4201,6,0,0,0,0,0,0,5,8,8,18,3,54,0,0,0,0,0,0,3,0,3,0,3,0,12,10,0,14,0,0,0,4,4,3,0,7,0,53,3,3,29,3,3,0,0,3,0,3,6,7,74,11,0,36,14,3,10,4,10,0,4,6,0,99,12,0,10,10,3,0,3,16,14,12,10,3,85,7,0,8,9,8,4,0,10,12,4,19,3,82,3,0,4,0,3,3,4,21,22,15,30,0,101,10,0,0,3,5,5,13,27,47,35,44,3,188,3,0,0,0,0,3,3,25,43,39,54,3,167,8,0
122021420,63,0,103,0,0,0,0,0,0,0,3,3,7,52,0,67,0,0,0,0,0,0,0,0,3,4,27,0,36,4,0,0,0,0,0,0,14,6,11,36,3,77,3,0,0,0,0,0,0,0,0,0,9,5,21,59,0,4,11,14,31,74,123,102,104,310,23,866,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,12,3,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,4,0,3,0,3,0,16,0,0,0,0,0,0,4,5,3,0,8,0,21,0,0,0,0,0,3,0,6,13,8,0,0,29,3,0,0,0,0,3,5,8,8,4,11,0,38,5,0,0,0,0,0,3,9,16,9,21,0,65,0,0,0,4,0,3,3,9,7,3,19,0,48,3,0
122021421,30,4,58,3,0,0,0,0,0,0,8,0,7,27,0,46,0,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,4,5,7,20,6,42,0,0,0,0,0,3,0,0,0,0,3,8,12,47,5,12,9,8,22,31,62,40,44,138,26,443,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,15,3,0,0,0,3,0,3,0,0,0,0,0,11,6,0,0,3,0,0,0,3,4,3,3,0,31,0,0,0,0,0,0,0,0,0,3,3,3,21,4,0,0,0,0,4,0,3,6,3,3,4,31,3,0,0,0,0,0,0,8,6,0,9,0,27,4,0
122021422,57,3,115,3,0,0,0,0,0,5,4,12,6,45,0,75,4,0,0,0,0,0,0,3,4,7,20,0,40,0,0,0,0,0,0,3,6,13,12,27,3,71,0,0,0,0,0,0,0,0,0,0,0,16,24,59,0,8,8,24,31,97,198,174,94,246,37,965,5,0,0,0,0,0,0,0,0,3,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,9,0,3,0,16,3,0,0,0,0,0,3,10,5,0,8,0,34,3,0,0,0,0,0,4,8,10,3,3,3,29,0,0,0,0,0,0,6,21,16,3,7,0,47,0,0,0,0,0,0,9,24,13,6,14,0,61,0,0,0,0,0,0,4,15,12,16,19,5,77,0,0
122021423,78,3,189,0,0,0,0,0,4,6,8,18,25,63,0,126,0,0,0,0,0,0,0,4,3,8,36,0,59,4,0,0,0,0,3,3,15,21,23,48,0,114,3,0,0,3,0,0,0,0,6,0,0,8,30,76,3,13,21,55,55,105,242,275,231,378,46,1496,0,0,0,0,0,0,3,0,0,3,3,3,19,0,0,0,0,0,0,0,0,0,3,4,0,12,3,0,3,0,0,0,0,0,4,0,6,3,13,0,0,0,0,0,0,0,3,0,0,4,3,16,7,0,0,0,0,3,4,3,0,0,8,0,31,0,0,0,0,0,7,0,10,5,3,13,0,48,3,0,3,0,3,3,3,9,10,3,6,0,49,3,0,0,0,0,4,0,13,14,14,15,0,63,4,0,0,0,5,4,11,15,28,13,34,3,115,4,0,0,3,0,0,3,13,30,14,32,6,115,9,0
122031424,25,0,57,3,0,0,0,0,0,0,3,3,15,22,0,55,0,0,0,0,0,0,0,0,0,6,16,3,26,4,0,3,0,0,6,0,3,11,7,23,3,66,3,13,0,0,0,0,0,0,0,0,0,12,31,71,126,95,49,23,38,41,64,112,113,169,58,944,0,0,4,0,0,0,0,0,0,0,3,4,15,0,0,5,0,0,0,0,0,0,0,0,0,11,6,9,14,0,0,0,0,0,0,0,3,0,41,8,0,55,5,3,0,0,0,0,0,0,10,83,0,3,40,14,3,0,3,3,0,0,0,0,72,5,0,15,8,0,0,0,3,3,0,6,0,42,0,0,8,7,3,3,4,3,0,3,4,0,40,3,0,3,5,7,10,5,7,0,4,7,3,56,3,0,4,4,0,0,3,7,6,8,14,0,45,6,0,0,0,0,7,0,4,5,3,17,0,48,3,0
122031425,17,0,32,3,0,0,0,0,0,0,0,0,5,12,0,25,0,0,0,0,0,0,3,3,0,6,5,0,14,0,0,0,0,0,3,0,3,3,5,9,0,28,0,0,0,0,0,0,0,0,0,0,0,4,4,14,8,17,14,16,19,20,43,44,55,79,13,339,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,0,3,0,4,4,16,0,0,3,0,0,6,3,3,8,0,3,0,18,5,0,0,0,0,0,4,5,0,0,3,0,18,0,0,0,0,0,0,0,6,10,7,6,3,25,0,0
122031426,63,0,301,5,0,0,0,0,0,9,36,56,41,45,3,200,0,0,0,0,0,0,0,10,17,11,30,0,72,3,0,0,4,3,0,25,99,61,41,28,13,266,5,3,0,3,0,3,5,17,15,3,3,14,79,93,48,51,51,43,106,462,1415,799,314,292,102,3774,3,0,3,0,0,0,0,5,9,4,5,3,41,0,0,3,0,0,0,0,3,3,4,7,0,23,6,9,4,5,0,0,0,7,9,0,0,7,41,11,3,12,3,0,0,5,14,13,6,3,6,66,13,0,16,11,8,5,6,19,28,13,9,6,136,7,3,3,8,0,5,9,32,35,9,11,6,122,8,3,3,3,3,3,9,56,59,19,10,5,184,0,3,0,0,3,4,17,85,100,30,20,0,273,7,0,0,0,0,10,16,108,143,52,30,3,372,3,0,4,0,8,3,8,84,151,55,32,3,360,4,0
122031427,66,0,109,0,0,0,0,0,0,0,3,9,10,41,0,66,0,0,0,0,0,0,0,0,0,8,15,0,20,5,0,0,0,0,0,0,0,8,11,26,3,51,6,3,0,0,0,0,0,0,0,0,3,0,17,42,60,28,8,3,13,11,50,93,101,222,25,660,0,0,0,0,0,0,0,0,0,4,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,3,4,0,25,0,3,22,0,0,0,0,3,0,0,0,0,34,3,3,20,0,5,3,3,3,0,0,0,3,40,3,3,0,3,0,3,0,0,6,3,3,0,21,4,0,3,3,3,3,0,3,3,0,6,3,35,5,0,0,0,0,0,0,4,3,0,10,3,17,3,0,0,0,0,0,3,0,3,4,11,3,29,0,0,0,0,0,0,0,6,3,8,13,3,29,3,0
122031428,85,3,134,6,0,0,0,0,3,0,3,3,14,78,0,106,0,0,0,0,0,0,0,0,0,0,40,0,49,8,0,0,0,0,0,0,0,8,8,38,3,77,0,0,0,0,0,0,0,0,0,3,4,0,12,54,0,7,17,13,13,24,42,76,103,378,31,762,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,4,0,0,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,3,0,0,3,3,0,13,0,0,3,0,0,0,3,7,0,3,8,0,22,0,0,0,0,0,0,3,4,0,3,15,0,30,4,0,0,0,0,4,0,4,6,4,16,3,39,0,0,0,0,0,0,0,3,3,8,26,3,45,6,0
122031429,107,4,326,4,0,0,0,3,3,9,38,72,34,70,7,240,3,0,0,0,0,0,0,13,12,19,73,0,127,0,0,0,0,0,5,10,41,61,31,41,3,192,0,7,3,0,3,0,3,0,8,6,10,8,49,69,59,36,33,37,73,229,702,610,249,457,60,2614,0,0,3,0,0,0,0,3,3,4,6,3,22,0,0,0,0,0,0,0,0,0,4,0,3,14,3,3,5,4,0,0,0,0,0,0,3,3,24,3,0,27,4,0,0,4,3,6,3,0,0,57,13,4,25,3,0,0,3,7,3,3,3,0,63,0,0,5,3,3,0,3,14,14,7,8,0,62,3,0,3,0,0,0,11,22,29,17,9,0,92,0,0,0,0,3,6,6,31,37,20,14,4,118,6,0,0,0,0,3,10,44,56,30,24,5,177,3,0,3,0,0,0,3,41,57,47,21,0,176,4,0
122031430,47,4,126,3,0,0,0,0,0,3,8,23,20,55,0,106,0,0,0,0,0,0,0,5,10,11,26,0,44,7,0,0,0,0,0,0,12,18,14,22,4,86,8,0,4,3,0,0,4,3,5,0,3,8,46,131,30,54,59,17,40,136,279,245,132,212,61,1406,3,0,0,0,0,0,0,0,3,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,3,0,19,3,12,13,3,4,0,3,7,4,0,3,0,49,24,32,16,12,9,3,7,8,3,3,0,0,126,5,11,3,11,3,9,3,11,7,7,8,0,65,3,3,3,6,0,0,3,14,11,3,8,6,61,5,0,0,0,0,3,9,15,15,7,11,4,63,0,0,0,4,3,0,7,23,33,6,20,4,107,3,0,0,0,0,3,6,23,31,12,23,0,100,0,0
122031431,89,3,275,0,0,3,0,0,3,0,30,35,50,56,7,186,0,0,0,0,0,3,3,0,14,13,65,4,101,3,3,3,3,5,3,11,28,34,40,36,4,173,3,3,5,0,5,0,3,4,4,7,3,20,53,60,58,114,24,46,59,203,643,545,365,399,86,2615,0,0,0,0,0,3,0,0,5,0,7,3,22,3,0,0,0,0,0,0,0,0,0,3,0,12,0,0,9,0,6,0,0,3,3,0,0,0,26,3,4,21,4,0,0,3,4,8,0,0,0,57,5,3,19,9,4,5,3,19,10,3,7,8,89,0,0,16,7,6,7,3,15,19,5,7,0,90,0,3,8,6,0,6,4,16,21,10,15,3,91,5,0,4,7,5,12,7,31,47,9,15,6,144,4,0,8,0,0,7,11,36,55,28,24,0,183,3,0,0,0,0,5,10,41,52,31,34,4,188,5,0
122031432,5,0,15,4,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,3,0,15,0,16,0,0,0,0,0,0,0,0,4,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,6,3,7,5,7,17,24,9,56,10,172,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,0,13,0,0
