SA2_MAINCODE_2016,C06_M_NatPhy_sci_15_19,C06_M_NatPhy_sci_20_24,C06_M_NatPhy_sci_25_34,C06_M_NatPhy_sci_35_44,C06_M_NatPhy_sci_45_54,C06_M_NatPhy_sci_55_64,C06_M_NatPhy_sci_65_74,C06_M_NatPhy_sci_75_84,C06_M_NatPhy_sci_85_ov,C06_M_NatPhy_sci_Tot,C06_M_InfTec_15_19,C06_M_InfTec_20_24,C06_M_InfTec_25_34,C06_M_InfTec_35_44,C06_M_InfTec_45_54,C06_M_InfTec_55_64,C06_M_InfTec_65_74,C06_M_InfTec_75_84,C06_M_InfTec_85_ov,C06_M_InfTec_Tot,C06_M_EngRT_15_19,C06_M_EngRT_20_24,C06_M_EngRT_25_34,C06_M_EngRT_35_44,C06_M_EngRT_45_54,C06_M_EngRT_55_64,C06_M_EngRT_65_74,C06_M_EngRT_75_84,C06_M_EngRT_85_ov,C06_M_EngRT_Tot,C06_M_ArchBuild_15_19,C06_M_ArchBuild_20_24,C06_M_ArchBuild_25_34,C06_M_ArchBuild_35_44,C06_M_ArchBuild_45_54,C06_M_ArchBuild_55_64,C06_M_ArchBuild_65_74,C06_M_ArchBuild_75_84,C06_M_ArchBuild_85o,C06_M_Arch_building_Tot,C06_M_AgEnv_RS_15_19,C06_M_AgEnv_RS_20_24,C06_M_AgEnv_RS_25_34,C06_M_AgEnv_RS_35_44,C06_M_AgEnv_RS_45_54,C06_M_AgEnv_RS_55_64,C06_M_AgEnv_RS_65_74,C06_M_AgEnv_RS_75_84,C06_M_AgEnv_RS_85_ov,C06_M_AgEnv_RS_Tot,C06_M_Health_15_19,C06_M_Health_20_24,C06_M_Health_25_34,C06_M_Health_35_44,C06_M_Health_45_54,C06_M_Health_55_64,C06_M_Health_65_74,C06_M_Health_75_84,C06_M_Health_85o,C06_M_Healt_To,C06_M_Educ_15_19,C06_M_Educ_20_24,C06_M_Educ_25_34,C06_M_Educ_35_44,C06_M_Educ_45_54,C06_M_Educ_55_64,C06_M_Educ_65_74,C06_M_Educ_75_84,C06_M_Educ_85o,C06_M_Educ_Tot,C06_M_MngtCom_15_19,C06_M_MngtCom_20_24,C06_M_MngtCom_25_34,C06_M_MngtCom_35_44,C06_M_MngtCom_45_54,C06_M_MngtCom_55_64,C06_M_MngtCom_65_74,C06_M_MngtCom_75_84,C06_M_MngtCom_85o,C06_M_MngtCom_Tot,C06_M_Soc_cult_15_19,C06_M_Soc_cult_20_24,C06_M_Soc_cult_25_34,C06_M_Soc_cult_35_44,C06_M_Soc_cult_45_54,C06_M_Soc_cult_55_64,C06_M_Soc_cult_65_74,C06_M_Soc_cult_75_84,C06_M_Soc_cult_85o,C06_M_Soc_cult_Tot,C06_M_Creative_art_15_19,C06_M_Creative_art_20_24,C06_M_Creative_art_25_34,C06_M_Creative_art_35_44,C06_M_Creative_art_45_54,C06_M_Creative_art_55_64,C06_M_Creative_art_65_74,C06_M_Creative_art_75_84,C06_M_Creat_arts_85o,C06_M_Creative_arts_Tot,C06_M_FoodHos_PS_15_19,C06_M_FoodHos_PS_20_24,C06_M_FoodHos_PS_25_34,C06_M_FoodHos_PS_35_44,C06_M_FoodHos_PS_45_54,C06_M_FoodHos_PS_55_64,C06_M_FoodHos_PS_65_74,C06_M_FoodHos_PS_75_84,C06_M_FoodHos_PS_85o,C06_M_FoodHos_PS_Tot,C06_M_MixFld_pr_15_19,C06_M_MixFld_pr_20_24,C06_M_MixFld_pr_25_34,C06_M_MixFld_pr_35_44,C06_M_MixFld_pr_45_54,C06_M_MixFld_pr_55_64,C06_M_MixFld_pr_65_74,C06_M_MixFld_pr_75_84,C06_M_MixFld_pr_85_ov,C06_M_MixFld_pr_Tot,C06_M_FldStu_ID_15_19,C06_M_FldStu_ID_20_24,C06_M_FldStu_ID_25_34,C06_M_FldStu_ID_35_44,C06_M_FldStu_ID_45_54,C06_M_FldStu_ID_55_64,C06_M_FldStu_ID_65_74,C06_M_FldStu_ID_75_84,C06_M_FldStu_ID_85o,C06_M_FldStu_ID_Tot,C06_M_FldStu_NS_15_19,C06_M_FldStu_NS_20_24,C06_M_FldStu_NS_25_34,C06_M_FldStu_NS_35_44,C06_M_FldStu_NS_45_54,C06_M_FldStu_NS_55_64,C06_M_FldStu_NS_65_74,C06_M_FldStu_NS_75_84,C06_M_FldStu_NS_85o,C06_M_FldStu_NS_T,C06_M_Tot_15_19,C06_M_Tot_20_24,C06_M_Tot_25_34,C06_M_Tot_35_44,C06_M_Tot_45_54,C06_M_Tot_55_64,C06_M_Tot_65_74,C06_M_Tot_75_84,C06_M_Tot_85o,C06_M_T_T,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85_ov,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85_ov,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85_ov,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85o,C11_M_Arch_building_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85o,C11_M_AgEnv_RS_Tot
122021422,0,0,17,28,29,45,21,8,0,140,0,13,14,26,20,13,0,0,0,89,4,33,93,162,178,157,104,55,9,789,0,19,89,111,94,46,40,14,3,411,0,8,21,16,13,11,9,0,0,69,0,0,16,21,40,24,13,11,0,136,0,0,7,16,33,31,18,4,0,120,5,35,72,152,145,140,62,25,0,637,4,12,38,49,83,61,28,4,0,278,0,23,36,40,41,14,4,3,0,165,4,3,21,26,11,14,4,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,6,4,3,0,42,41,34,47,78,66,83,39,32,13,430,61,179,471,739,752,637,343,172,26,3390,0,3,4,24,30,35,25,4,0,129,3,10,17,35,27,13,11,0,0,111,3,33,83,139,197,179,132,50,15,831,0,31,94,96,108,82,37,19,3,475,0,3,18,20,11,6,4,0,0,75
122021423,0,8,18,33,40,33,5,7,3,141,0,22,40,46,22,16,4,0,0,158,6,50,220,312,307,280,145,97,22,1444,3,35,160,191,128,106,56,39,7,731,0,3,53,43,34,5,6,0,0,145,0,6,27,38,35,27,11,16,3,160,0,3,25,29,30,30,20,6,3,152,3,57,141,192,195,147,68,27,5,835,3,18,54,72,67,54,19,11,0,291,6,25,39,20,35,16,5,8,0,154,4,13,24,46,22,20,14,7,0,144,0,0,0,0,0,0,0,0,0,3,0,0,3,14,14,4,0,0,0,47,84,67,91,113,120,97,68,83,46,778,107,308,902,1150,1049,841,430,297,90,5177,0,5,6,44,29,40,21,3,3,145,3,14,47,63,39,18,3,0,0,193,3,49,165,326,318,294,194,100,42,1489,4,48,151,211,176,97,75,44,9,817,0,13,38,60,44,11,6,3,0,171
122031424,0,0,6,19,21,13,10,3,0,61,0,7,24,38,30,3,4,0,0,118,3,27,98,167,159,117,111,56,10,751,0,17,50,96,65,57,37,20,0,330,0,5,15,17,3,3,5,3,0,49,0,3,5,11,12,5,9,5,3,45,0,0,9,13,26,9,11,4,0,73,3,27,64,127,96,69,49,17,3,457,3,5,31,39,35,23,21,8,0,162,0,11,18,24,17,8,3,5,0,89,0,6,15,21,14,10,5,0,0,71,0,0,0,0,0,0,0,0,0,3,0,0,7,8,7,0,3,3,0,28,47,20,45,57,52,48,41,42,16,361,58,123,373,646,537,362,296,168,34,2596,0,4,12,22,20,19,6,5,0,87,3,10,29,48,39,6,3,4,0,142,0,31,77,172,204,137,120,76,27,846,3,20,66,113,79,51,35,26,4,395,0,5,11,18,20,4,7,0,0,66
122031425,0,0,9,14,13,9,0,0,0,40,0,4,11,22,12,3,0,0,0,56,0,18,79,124,124,106,52,43,6,546,0,10,36,52,23,36,24,11,4,197,0,8,14,13,3,0,8,0,0,50,0,3,7,11,7,3,3,0,0,40,0,0,0,16,15,4,3,7,0,51,4,21,37,69,84,57,22,11,5,319,0,4,20,25,12,22,3,3,0,92,0,11,6,12,5,4,0,0,0,41,0,4,25,16,5,10,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,24,7,13,35,30,28,12,21,12,175,29,88,261,412,338,276,136,104,27,1678,0,3,6,14,8,5,8,4,0,42,0,8,11,25,19,13,0,0,0,79,0,12,51,95,136,94,68,46,7,505,0,15,44,74,44,30,24,15,3,248,0,7,4,13,4,0,5,3,4,36
122031426,3,6,44,41,31,30,5,3,0,165,7,32,116,72,39,11,0,0,0,284,3,39,359,311,235,160,96,76,7,1298,3,28,197,141,88,58,31,17,6,560,0,12,39,29,11,4,3,0,3,110,0,5,48,39,30,13,5,10,0,144,0,3,46,35,40,17,16,0,0,166,5,64,286,255,150,81,41,20,9,912,5,25,117,107,72,34,24,4,0,388,0,20,80,46,31,3,3,0,3,196,3,24,73,47,30,10,4,0,0,189,0,0,3,4,4,0,0,0,0,12,3,3,14,13,10,8,6,4,0,64,77,107,280,209,159,110,68,70,21,1104,106,363,1717,1351,938,537,309,220,54,5589,0,7,35,50,38,28,14,0,4,176,0,29,156,101,62,18,3,0,0,376,4,51,298,366,319,181,125,57,15,1416,3,27,187,181,108,77,37,19,7,656,0,7,50,35,26,7,3,3,0,130
122031427,0,4,25,29,29,27,17,3,0,134,0,16,26,38,36,13,0,0,0,131,3,16,93,178,148,128,174,78,5,832,0,13,47,71,46,35,47,15,3,280,4,0,6,14,13,6,3,0,0,52,0,0,9,28,14,7,25,10,0,96,0,0,11,30,17,10,17,10,3,96,0,42,89,159,158,111,81,33,8,684,0,8,33,56,52,27,24,11,7,231,0,10,16,26,33,21,6,3,0,117,0,0,13,18,7,3,4,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,3,0,3,0,31,37,15,37,45,40,37,27,34,5,279,45,125,415,706,609,426,434,223,36,3018,0,0,10,41,37,23,22,13,0,142,0,4,36,69,52,12,4,3,0,173,3,20,54,144,197,117,131,113,18,795,0,12,27,55,66,30,40,23,10,265,0,7,8,7,12,8,0,6,0,45
122031428,0,5,17,51,49,55,25,13,0,217,0,35,68,91,55,14,3,0,0,274,3,45,166,359,335,374,238,128,21,1668,3,17,83,114,81,99,77,30,4,505,0,12,30,32,16,7,9,3,0,115,0,4,19,37,37,26,19,9,8,161,0,7,14,34,59,37,27,17,3,201,4,62,171,382,305,290,133,47,18,1413,3,19,70,93,98,80,38,15,0,421,3,34,45,40,27,15,22,6,0,189,5,11,36,37,17,24,16,4,0,143,0,3,0,0,0,0,3,0,0,5,0,0,9,10,14,8,5,0,0,52,71,44,48,76,73,73,45,62,42,525,92,302,762,1363,1163,1112,656,340,98,5875,0,10,18,70,56,57,24,15,4,257,0,13,60,111,92,18,10,0,0,304,6,46,121,294,369,304,313,132,43,1624,6,27,57,126,101,72,76,40,8,513,0,7,32,33,31,8,8,6,4,124
122031429,0,4,51,47,26,20,3,5,0,161,0,18,98,60,31,12,0,0,0,216,0,48,274,260,209,142,80,53,25,1091,0,35,163,139,96,62,34,24,6,564,0,9,44,25,19,8,10,7,0,131,0,6,58,25,21,6,10,8,0,137,0,5,45,43,41,27,15,10,0,183,4,59,310,319,136,99,49,22,3,1002,4,24,135,118,85,54,13,13,3,453,7,21,89,58,26,22,8,3,0,230,0,13,47,52,31,24,5,3,0,183,0,0,0,0,0,0,0,0,0,3,0,6,12,13,12,5,0,5,0,57,69,65,198,138,114,72,44,52,30,778,89,323,1518,1307,844,551,274,198,71,5173,0,7,33,58,34,16,13,4,4,174,3,10,96,91,48,13,0,0,0,256,3,38,263,232,197,146,95,45,23,1034,3,44,177,146,109,75,28,17,8,608,0,5,37,44,16,10,11,5,0,120
122031430,0,7,18,34,30,15,3,0,0,102,3,24,67,61,31,12,0,0,0,198,0,31,137,251,214,150,108,74,16,978,3,21,84,121,94,61,43,19,8,445,0,12,21,13,13,7,7,4,0,77,0,5,19,26,23,10,9,4,0,95,0,4,21,24,38,36,16,7,0,137,0,33,147,229,149,104,39,29,0,723,0,10,66,95,54,41,15,4,6,298,0,14,23,39,30,13,4,4,0,132,4,5,30,29,18,17,6,3,0,115,0,0,0,0,0,0,0,0,0,3,0,0,6,5,11,4,3,3,0,31,39,24,74,91,69,56,32,64,23,464,52,189,706,1012,767,521,283,212,56,3801,0,9,15,38,43,16,6,0,0,123,4,16,58,77,53,17,3,3,0,230,5,24,119,197,212,177,101,80,23,936,0,26,73,116,99,74,41,17,17,462,0,8,16,28,21,7,6,7,3,97
122031431,0,6,27,37,35,37,5,10,3,159,3,20,50,43,26,6,5,0,0,165,4,57,280,318,238,214,147,96,46,1400,0,35,210,184,105,85,55,34,21,737,0,4,61,40,20,7,14,3,3,154,0,0,36,43,37,20,18,20,3,176,0,3,34,32,59,34,17,9,3,192,3,61,228,257,223,131,72,45,16,1034,0,25,76,89,95,54,26,26,5,400,0,22,66,28,20,6,6,5,0,157,3,7,51,29,28,21,12,3,0,150,3,0,0,0,0,0,0,0,3,7,0,0,13,13,13,3,6,3,0,49,72,57,177,140,120,114,83,204,181,1145,99,311,1306,1255,1020,737,461,449,287,5923,0,3,28,38,33,27,22,5,4,169,4,21,72,63,45,26,4,0,0,232,0,39,236,279,297,228,178,87,51,1392,5,45,216,197,138,105,53,40,20,819,0,10,45,50,33,11,10,9,3,176
122031432,0,0,0,3,7,13,5,0,0,30,3,7,5,10,8,3,0,0,0,30,0,3,23,56,60,59,31,7,3,245,0,3,9,22,21,22,12,4,0,99,0,3,9,3,3,4,0,0,0,24,0,0,4,8,12,0,11,0,0,37,0,0,3,0,11,3,0,0,0,20,0,3,10,37,41,40,15,0,0,153,0,3,5,12,11,12,4,3,0,50,0,0,5,0,6,0,0,0,0,18,0,0,7,9,4,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,12,12,20,21,30,33,24,19,10,176,13,42,101,188,205,200,103,34,17,907,0,3,0,0,7,5,13,0,0,34,0,0,6,11,6,6,0,0,0,30,0,6,16,45,58,51,49,13,0,244,0,0,5,28,19,26,9,6,3,101,0,0,11,4,7,6,4,0,0,31
123011433,0,7,11,10,13,7,0,0,0,37,0,10,10,3,3,0,0,0,0,32,5,52,127,149,219,165,87,56,22,869,4,30,98,85,53,43,25,10,4,351,0,13,22,6,11,14,3,0,3,74,0,0,11,19,26,16,7,0,0,83,0,4,8,22,57,35,8,3,0,144,3,12,44,65,60,59,9,13,3,262,0,10,28,27,33,29,4,7,3,134,0,8,11,3,10,5,0,0,0,37,0,10,19,20,12,9,4,3,0,74,3,0,0,0,0,0,0,0,0,7,0,0,3,3,8,7,3,3,0,24,47,28,35,53,51,51,37,64,28,388,63,181,420,455,556,437,195,161,62,2529,0,3,3,18,19,18,3,0,0,61,0,3,23,14,7,6,0,0,0,53,3,46,156,176,197,231,99,66,36,1008,8,38,92,108,67,45,26,13,7,401,0,7,31,24,12,11,4,7,3,104
123011434,0,0,11,12,10,11,3,0,0,50,0,10,17,17,11,0,0,0,0,48,8,32,202,282,216,120,56,30,0,943,0,24,104,93,66,35,21,6,0,344,0,3,16,20,13,3,3,0,0,59,0,0,15,21,20,8,9,8,0,82,0,0,19,31,41,23,3,7,0,117,3,20,57,95,96,29,9,3,0,315,0,10,30,45,25,20,6,0,0,136,0,8,11,5,3,0,0,0,0,27,4,6,16,33,11,14,3,5,0,88,0,0,0,0,3,0,0,0,0,3,0,3,0,13,4,5,3,3,0,30,62,35,55,71,59,47,43,27,5,401,70,147,548,730,584,313,169,83,11,2653,0,3,3,10,13,17,9,0,0,54,3,13,27,29,14,8,0,0,0,92,12,61,179,330,264,204,86,43,3,1182,6,37,111,132,86,62,25,6,0,476,0,10,21,20,19,7,6,0,0,84
123011435,0,0,13,11,4,3,3,0,0,41,0,20,45,35,10,3,0,0,0,110,11,94,448,552,296,166,63,14,0,1645,7,35,156,135,56,39,11,3,0,453,0,4,29,20,17,7,0,0,0,87,3,5,20,31,16,13,4,0,0,92,0,6,40,46,34,15,4,0,0,151,10,31,136,161,90,42,9,3,0,476,4,14,112,70,30,19,3,0,0,256,0,8,18,21,7,3,3,0,0,54,6,10,47,46,22,13,10,0,0,142,0,0,0,0,0,0,0,0,0,0,0,3,16,10,9,4,3,0,0,48,77,48,95,105,78,48,32,10,3,490,116,282,1185,1245,678,377,139,32,3,4057,0,11,10,25,16,11,0,3,0,72,6,15,77,57,24,3,0,0,0,183,10,105,387,531,416,225,99,32,3,1808,5,64,192,163,98,44,24,6,0,589,0,13,40,22,26,12,6,0,0,114
123021436,0,3,6,12,3,10,0,0,0,38,0,23,35,21,14,3,0,0,0,99,4,64,228,240,208,193,69,22,3,1042,8,32,100,64,65,63,23,4,3,361,0,9,22,10,8,10,0,0,0,59,0,3,22,16,15,7,5,3,0,66,0,0,18,23,33,24,5,3,0,108,3,35,70,66,55,56,16,0,3,300,6,12,39,26,19,28,11,3,0,135,0,5,16,12,6,10,0,0,0,56,0,16,28,31,21,13,5,3,0,110,0,0,3,3,0,0,0,0,0,3,0,0,14,5,5,7,0,3,0,38,99,77,137,133,102,107,63,34,9,752,130,274,740,648,539,522,201,80,20,3171,0,3,15,5,6,8,3,0,0,46,3,28,41,24,16,3,5,0,0,121,6,66,180,228,207,217,138,44,7,1089,7,28,97,84,52,51,30,9,4,365,7,6,33,8,13,7,3,0,0,79
123021437,0,4,17,20,7,7,5,5,0,70,4,35,45,26,15,7,0,0,0,130,3,65,215,191,223,173,78,34,0,984,3,28,79,49,41,46,18,15,4,273,0,7,13,5,7,4,0,0,0,44,0,10,13,12,14,15,3,0,0,75,0,0,22,26,23,22,16,3,0,102,7,35,103,70,75,50,10,5,3,348,0,23,44,31,27,20,15,3,6,158,0,8,14,8,12,3,0,0,0,53,6,15,33,16,14,13,7,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,11,7,6,6,0,0,0,32,78,65,116,94,104,72,62,47,4,652,108,291,718,553,565,441,211,112,21,3030,0,3,15,11,13,14,3,0,0,67,3,23,86,48,8,3,0,0,0,177,11,58,174,183,207,185,99,52,24,982,4,23,77,67,41,52,24,26,3,326,0,9,10,6,9,4,0,0,0,41
123021438,0,5,9,8,18,4,0,0,0,48,3,30,42,16,17,4,0,0,0,114,21,80,202,342,430,184,50,20,0,1334,10,66,85,87,97,40,13,4,0,402,0,9,15,13,11,12,4,0,0,67,0,4,13,13,23,4,4,0,0,62,0,7,17,29,39,26,3,6,0,119,11,45,94,96,117,40,10,0,0,407,0,19,42,40,33,19,3,0,0,154,0,20,14,11,26,3,0,0,0,78,9,15,40,29,14,6,3,0,0,121,0,0,0,7,0,0,0,0,0,9,0,3,13,9,18,4,3,0,0,51,128,90,119,121,124,101,49,24,3,767,184,395,701,807,967,458,151,56,9,3728,0,8,13,7,11,3,0,4,0,51,3,15,52,26,16,6,0,0,0,116,6,112,241,248,374,283,81,17,4,1367,15,54,113,65,85,59,16,11,0,415,3,12,16,15,11,7,4,0,0,70
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,9,10,21,23,5,3,0,0,71,4,29,59,42,16,4,0,0,0,156,7,61,151,300,342,202,77,43,6,1194,5,40,72,61,58,51,22,13,0,322,0,7,11,16,16,6,0,0,0,57,0,3,16,18,28,16,7,3,0,89,0,3,7,21,39,17,7,0,0,106,11,48,100,115,111,65,19,3,0,481,0,15,30,42,43,24,8,0,0,163,4,15,27,10,9,7,3,0,0,69,3,8,25,16,24,14,3,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,3,15,12,3,3,0,0,42,86,59,78,120,127,94,58,50,13,689,124,305,591,795,854,511,215,114,21,3529,0,6,8,16,26,16,4,0,0,78,9,21,91,56,34,7,0,0,0,224,6,71,172,198,351,255,109,26,10,1204,13,41,75,64,54,60,30,15,0,342,0,8,6,12,23,15,3,0,0,67
123021441,0,4,13,8,14,7,0,0,0,54,3,25,26,16,10,3,0,0,0,84,12,89,176,216,274,275,92,33,9,1173,8,38,99,74,71,80,33,9,0,399,0,8,24,3,9,9,3,0,0,67,0,9,7,9,15,29,3,3,0,75,0,5,26,21,31,39,16,0,0,139,3,36,69,59,101,78,19,11,0,376,0,10,35,28,28,24,9,0,0,133,3,13,11,10,10,14,3,0,0,64,3,14,41,21,23,14,5,3,0,120,0,0,0,0,3,0,0,0,0,6,0,3,8,10,6,8,3,0,0,34,72,54,98,88,82,96,53,37,8,590,102,299,633,567,679,679,239,97,19,3313,0,13,15,12,6,12,12,3,0,63,4,11,52,32,15,4,0,0,0,114,6,69,201,206,211,312,160,41,3,1218,3,42,92,76,61,82,49,13,3,412,0,5,23,14,14,12,10,0,0,70
123021442,0,3,12,20,30,6,4,4,0,74,7,42,56,36,21,4,0,0,0,164,11,69,182,249,311,220,95,29,4,1172,11,41,64,53,47,35,27,3,0,285,0,6,12,16,21,4,0,0,0,60,3,8,13,13,21,0,4,0,0,67,0,3,14,25,22,15,11,0,0,97,6,40,91,101,105,64,12,7,0,423,0,16,44,48,30,28,13,3,0,182,3,4,17,9,17,11,3,0,0,69,0,11,28,16,19,12,7,0,0,100,0,0,3,0,3,0,0,0,0,6,0,7,6,10,23,4,5,0,0,62,167,124,144,188,229,147,113,99,48,1263,210,369,687,788,911,557,288,145,60,4023,0,4,12,27,38,18,3,3,0,110,7,15,139,75,42,14,3,0,0,282,7,49,209,253,314,274,129,29,5,1275,6,35,54,65,54,51,27,7,0,291,0,8,16,16,15,8,0,0,0,68
123021443,0,6,8,28,20,4,3,0,0,67,0,34,62,32,16,4,0,0,0,147,16,64,160,300,328,157,41,13,7,1087,3,34,64,68,59,49,18,3,0,307,0,8,17,15,16,0,0,0,0,55,0,6,11,15,19,5,0,0,0,59,0,3,8,12,27,26,3,0,0,80,5,44,75,90,106,48,8,4,0,383,0,13,29,44,45,20,3,3,0,152,3,16,5,12,12,5,0,0,0,51,3,16,27,30,27,11,3,0,0,119,0,0,0,0,0,3,0,0,0,3,3,3,13,21,10,5,0,0,0,55,111,74,107,138,117,85,48,18,3,711,148,316,593,800,798,426,137,47,13,3274,0,5,15,11,26,11,3,3,0,83,3,20,65,57,18,12,0,0,0,176,11,58,182,210,311,230,78,16,3,1094,5,24,70,67,60,50,25,6,0,309,3,5,13,10,22,14,0,3,0,62
123021444,0,9,14,21,14,13,3,0,0,79,3,49,50,21,12,4,0,0,0,142,10,65,200,315,391,227,72,23,0,1304,5,47,65,96,106,51,10,3,0,386,3,9,19,12,12,0,0,3,0,66,0,4,13,18,20,11,7,0,0,76,0,3,19,20,43,23,9,0,0,124,5,43,86,95,133,47,11,11,0,433,7,16,39,28,34,24,0,3,0,148,3,12,18,14,6,5,3,0,0,53,6,22,31,23,32,10,0,0,0,127,0,0,0,0,0,0,0,0,0,5,0,3,9,10,12,8,0,0,0,41,136,84,107,107,121,96,48,36,13,744,178,365,675,777,934,531,173,77,14,3726,0,4,11,14,11,18,7,3,0,78,5,31,59,30,15,13,3,0,0,165,16,81,192,234,372,298,101,29,7,1329,10,35,70,72,80,78,27,8,3,378,0,8,18,11,17,6,3,0,0,61
123031445,0,0,4,4,0,3,3,0,0,15,0,3,3,0,0,3,0,0,0,14,3,25,88,140,95,76,44,22,0,493,6,9,23,28,28,23,15,4,0,138,0,8,10,3,4,5,0,0,0,31,0,0,0,9,4,0,3,0,0,15,0,3,0,11,12,7,4,0,0,35,4,9,7,18,18,12,5,5,0,71,0,0,11,10,6,3,0,0,0,36,0,3,0,0,3,0,0,0,0,10,0,4,16,7,10,0,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12,39,7,22,26,29,33,24,17,4,198,52,67,185,270,214,168,105,41,4,1111,0,0,0,0,8,3,3,0,0,20,0,3,4,0,7,0,0,0,0,15,0,26,71,123,111,86,73,21,5,527,8,15,27,31,31,22,19,4,0,150,0,3,12,13,3,5,0,0,0,37
123031446,0,3,4,5,6,8,3,0,0,30,0,4,8,3,3,3,0,0,0,19,3,31,111,193,180,129,46,14,0,712,0,20,57,76,56,36,9,4,0,261,0,6,13,18,5,8,4,0,0,49,0,0,8,8,11,13,7,0,0,40,0,0,13,17,16,20,5,0,0,74,0,5,15,35,31,20,4,0,0,113,0,7,12,17,11,7,5,0,0,62,0,3,0,3,0,5,0,0,0,18,3,0,11,11,10,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,33,15,21,39,36,35,14,11,0,216,42,101,270,439,380,286,101,32,4,1652,0,0,0,3,9,6,6,3,0,27,0,4,15,6,4,3,0,0,0,41,5,32,81,183,166,153,72,25,4,722,3,16,59,57,41,41,18,3,3,249,3,3,10,13,13,11,7,0,0,61
123031447,5,0,8,13,18,11,4,0,0,50,4,22,5,10,6,3,0,0,0,55,5,62,241,306,296,183,104,38,6,1235,3,24,98,95,86,40,13,8,0,368,0,6,21,19,22,4,5,3,0,97,0,3,12,17,22,6,4,4,3,75,0,3,15,25,42,24,4,5,3,120,4,14,29,66,67,49,15,7,5,246,0,12,28,36,20,23,8,0,0,120,0,6,12,14,14,3,3,0,0,49,0,10,28,18,8,9,8,3,0,85,0,0,0,0,0,0,0,0,0,3,0,7,12,3,3,3,5,0,0,28,75,46,58,66,84,48,52,52,19,500,97,207,562,688,678,402,223,128,36,3024,0,3,8,8,8,11,6,0,3,54,0,9,23,10,6,9,0,0,0,51,10,87,207,311,300,222,127,62,8,1341,3,46,79,104,92,52,25,5,3,402,3,12,19,21,34,20,3,6,0,119
