SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,9,0,0,3,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,16,4,5,19,10,5,0,0,0,3,83,3,4,4,5,10,34,30,30,191,148,144,88,61,16,87,868,0,0,0,0,0,0,0,4,3,15,39,18,25,5,0,103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,0,4,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,17,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
116021563,0,0,4,9,3,5,0,0,5,3,0,0,0,0,0,40,6,5,25,57,5,66,18,20,30,16,3,7,0,0,36,295,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,16,13,15,43,93,8,145,88,92,157,77,31,23,0,3,97,879,42,47,57,115,142,315,241,322,1262,1011,763,472,248,69,585,5691,0,0,0,0,0,0,4,4,59,118,203,94,119,27,13,637,0,0,0,0,0,0,5,8,12,4,3,0,3,0,0,36,0,0,0,0,0,0,0,7,47,52,41,19,18,3,3,199,0,0,0,0,0,0,0,3,0,11,11,4,0,3,3,41,0,0,0,0,13,3,20,10,71,30,13,24,3,0,3,192,0,0,3,4,8,7,9,11,10,4,0,0,0,0,0,63,0,0,0,0,0,3,0,0,5,3,0,4,0,0,0,20,0,0,0,0,0,0,0,0
116031313,3,7,14,38,4,26,3,4,4,0,0,0,0,0,18,134,11,24,113,214,49,224,49,37,53,11,3,6,3,0,129,934,0,0,3,3,0,0,0,0,3,0,0,0,0,0,51,70,26,31,144,298,53,334,129,89,161,50,24,9,3,0,254,1606,44,75,179,325,342,589,322,324,874,404,209,76,49,19,751,4574,0,0,0,0,0,0,3,8,37,44,42,15,7,5,0,162,0,0,0,0,0,3,0,3,9,6,0,0,0,0,0,19,0,0,0,0,0,0,0,6,31,24,12,5,5,0,0,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,3,26,35,44,22,9,4,0,0,8,149,0,0,3,4,6,11,3,10,13,0,3,0,0,0,0,53,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
116031314,0,0,0,3,0,6,0,0,0,0,0,0,0,0,9,18,0,3,17,21,8,48,12,14,15,6,0,0,0,0,11,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,20,33,10,80,42,27,38,14,3,0,0,0,40,317,11,17,25,46,60,167,139,131,528,345,170,83,52,5,285,2061,0,0,0,0,0,0,0,4,21,45,61,17,17,0,7,177,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,21,6,7,0,0,0,0,41,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,15,0,0,0,0,3,0,9,8,16,8,0,9,0,0,3,56,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
116031315,0,3,7,10,0,9,3,4,5,0,0,0,0,0,3,38,10,4,20,68,13,77,6,17,40,9,3,3,0,0,19,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,12,6,36,93,16,152,81,77,148,47,19,7,6,0,77,770,50,33,53,122,145,343,266,301,1292,801,475,219,125,24,528,4780,3,0,0,0,0,0,0,0,38,80,91,33,34,5,3,286,0,0,0,0,0,0,0,3,7,3,0,0,3,0,0,15,0,0,0,0,0,0,3,8,48,32,21,8,0,0,0,117,0,0,0,0,0,0,0,0,7,7,4,3,3,0,0,27,0,0,0,0,4,3,21,23,49,18,4,13,0,0,3,147,0,0,0,4,3,6,8,11,3,5,0,0,0,0,0,42,0,0,0,3,0,0,0,4,0,0,0,4,0,0,3,13,0,0,0,0,0,0,0,0
116031316,3,6,14,34,5,18,10,5,3,0,0,0,0,0,19,132,5,13,106,200,53,182,51,30,67,3,0,9,0,3,102,829,0,3,3,0,0,7,0,3,0,0,0,0,0,0,40,56,15,24,136,266,66,279,114,79,149,30,9,5,0,3,194,1379,29,65,151,284,343,536,267,284,662,248,117,55,17,14,546,3625,0,0,0,0,0,0,5,7,36,59,69,21,19,6,3,221,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,13,33,20,8,0,7,0,0,83,0,0,0,0,0,0,0,4,3,5,6,0,3,0,0,21,0,0,0,4,3,3,23,21,48,11,0,3,0,0,9,139,0,0,0,3,3,9,14,6,9,3,0,0,0,0,0,51,0,0,0,0,0,0,3,3,10,3,0,0,0,0,5,22,0,0,0,0,0,0,0,0
116031317,3,0,10,27,3,31,8,3,15,0,0,0,0,0,7,110,9,19,79,137,31,154,51,53,60,22,6,4,0,0,71,689,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,53,20,26,98,173,40,265,125,110,148,58,21,8,0,0,158,1252,62,68,142,213,395,586,356,390,974,491,194,98,52,19,636,4678,0,0,0,0,0,0,3,12,44,75,67,12,12,0,3,235,0,0,0,0,0,0,4,12,9,4,0,0,0,0,0,28,0,0,0,0,0,0,6,10,37,19,15,7,3,0,0,98,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,20,0,0,3,0,10,5,39,43,57,23,7,10,0,0,5,204,0,0,3,8,8,7,16,10,7,0,0,0,3,0,0,72,0,0,0,0,0,3,5,4,3,3,0,0,0,0,3,21,0,0,0,0,0,0,0,0
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,3,14,3,12,0,3,3,0,0,0,0,0,3,47,9,3,32,53,18,78,18,22,49,6,7,3,3,0,30,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,4,44,97,21,154,76,65,150,49,15,11,8,0,108,822,48,36,74,125,218,358,240,299,1064,721,455,255,142,34,569,4639,0,0,0,0,0,0,0,11,48,88,94,35,40,7,3,318,0,0,3,0,0,0,6,8,8,4,4,0,0,0,0,36,0,0,0,0,0,0,3,11,23,27,30,9,4,3,0,120,0,0,0,0,0,0,0,3,9,7,4,0,0,0,0,30,0,0,0,3,8,4,23,21,56,27,10,14,0,0,4,177,3,0,3,0,6,11,15,12,9,3,0,6,0,0,0,62,0,0,0,0,3,0,3,0,6,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,14,5,17,3,8,14,6,0,4,0,0,16,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,13,28,10,51,28,30,63,27,14,12,0,0,43,326,18,19,21,40,93,131,84,117,397,293,225,182,142,29,228,2009,0,0,0,0,0,0,0,0,19,23,56,39,64,24,3,230,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,4,17,19,9,6,8,3,4,75,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,14,0,0,0,0,3,0,12,8,13,11,3,3,3,0,0,61,0,0,0,0,3,5,3,4,9,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
117011322,0,0,5,4,0,3,3,4,4,0,0,0,0,0,4,30,7,15,38,51,23,66,21,39,77,20,9,6,3,0,54,412,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,31,14,17,49,78,28,116,85,99,173,53,24,16,3,0,123,883,75,71,94,119,357,387,248,342,1015,569,346,218,152,60,588,4654,0,0,0,0,0,0,3,7,42,71,138,52,116,53,9,486,0,0,0,0,0,4,7,22,17,11,4,0,0,0,0,70,0,0,0,0,3,0,6,12,50,28,37,12,17,4,3,167,0,0,0,0,0,0,0,4,10,5,3,7,0,0,4,30,0,0,0,3,7,3,39,34,48,35,6,10,11,0,3,204,0,0,0,7,17,7,16,15,14,3,3,0,3,0,3,90,0,0,0,0,0,0,0,7,5,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
117011323,0,4,0,8,0,9,0,0,3,0,0,0,0,0,4,28,3,3,24,33,16,45,21,18,36,18,10,3,0,0,20,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,3,6,29,61,13,82,49,57,88,35,17,7,0,0,72,540,29,31,36,75,177,238,131,187,557,321,205,129,109,50,338,2610,0,0,0,0,0,0,0,5,29,40,39,18,35,12,0,180,0,0,3,0,0,3,0,12,4,5,0,0,0,0,0,42,0,0,0,0,0,0,0,9,20,23,17,6,7,6,0,87,0,0,0,0,0,0,0,3,7,3,5,0,3,3,3,22,0,0,0,0,3,4,21,9,34,12,0,7,0,0,0,90,0,3,0,0,5,7,7,8,0,6,3,3,0,0,4,50,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,11,14,4,9,5,3,0,0,0,0,0,0,4,64,16,16,64,73,40,83,42,38,83,19,9,8,4,3,73,563,0,0,0,3,0,0,3,0,3,0,0,0,0,0,16,21,17,24,84,115,42,155,109,99,184,63,24,34,6,3,139,1098,68,76,135,162,416,483,274,340,987,673,537,414,326,126,708,5724,3,0,0,0,0,0,3,7,44,87,186,103,192,142,4,777,0,0,0,0,0,8,16,22,24,21,12,7,8,0,3,126,0,0,0,0,0,5,6,12,64,64,58,19,52,13,3,286,0,0,0,0,0,4,4,4,4,7,6,12,12,8,3,67,3,0,0,3,9,4,32,27,58,46,16,32,9,3,3,244,0,3,0,8,7,14,19,12,19,4,0,0,5,0,4,101,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
117021327,0,0,4,3,0,8,0,0,0,0,0,0,0,0,4,23,3,5,21,29,20,28,15,13,43,12,9,4,0,0,26,225,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,13,3,8,26,45,21,69,52,38,113,57,29,36,11,0,73,581,21,36,50,66,134,191,120,161,623,506,417,439,429,197,379,3775,0,0,0,0,0,0,0,3,43,80,171,104,243,174,10,841,0,0,0,0,3,4,10,17,15,16,10,5,3,0,0,86,0,0,0,0,0,0,4,11,60,59,58,20,39,16,0,279,0,0,0,0,0,0,0,0,10,3,17,5,7,6,0,53,0,0,0,3,0,3,12,14,30,36,11,44,18,11,0,175,0,0,0,0,7,5,16,6,15,6,4,0,3,3,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
117021328,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,17,0,4,11,14,3,17,8,10,23,8,3,0,0,0,15,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,11,23,3,37,29,26,66,21,8,8,0,0,31,275,16,22,22,39,98,101,86,90,302,233,180,138,104,26,159,1620,0,0,0,0,0,0,0,10,15,41,61,50,98,48,9,327,0,0,0,0,0,0,0,3,9,6,3,0,0,0,0,26,0,0,0,0,0,0,0,3,23,26,22,9,24,3,0,108,0,0,0,0,0,0,0,0,0,3,3,3,11,4,0,21,0,0,0,0,3,3,5,7,15,4,5,5,3,5,0,60,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
117031329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,3,9,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,6,4,21,0,4,9,0,0,11,71,3,3,5,7,14,36,28,26,167,120,128,163,214,130,133,1186,0,0,0,0,0,3,0,7,28,50,118,76,214,218,7,724,0,0,0,0,0,3,3,16,12,0,3,5,5,7,0,56,0,0,0,0,0,0,0,10,27,37,33,26,44,18,0,197,0,0,0,0,0,0,0,0,5,7,5,0,7,4,0,23,0,0,0,0,0,0,12,10,29,34,14,40,21,15,0,169,0,0,3,0,5,3,12,0,0,3,0,0,3,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
117031330,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,13,7,4,3,17,3,12,16,7,8,3,0,0,0,0,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,10,11,30,3,31,35,25,62,29,9,29,3,0,40,323,22,20,15,35,27,82,70,79,408,404,427,375,371,159,252,2756,4,0,0,0,0,0,3,3,30,80,264,164,410,268,8,1244,0,0,0,3,0,4,4,9,11,7,6,3,7,0,0,62,0,0,0,0,0,0,3,3,37,60,58,27,58,11,0,259,0,0,0,0,0,0,0,0,3,6,10,7,13,10,3,50,0,0,0,0,0,3,4,7,38,28,16,40,20,16,0,178,0,0,0,3,3,4,3,4,9,5,0,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
117031331,0,3,4,9,0,3,0,0,7,0,0,0,0,0,9,26,4,11,33,47,20,50,13,12,24,12,0,3,4,0,32,273,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,17,6,20,43,73,23,82,42,32,65,29,14,31,14,0,76,558,27,35,56,91,132,159,84,104,393,301,267,353,412,231,334,2986,3,0,0,0,0,0,3,3,17,59,152,86,258,267,10,850,0,0,3,0,3,4,3,11,17,8,5,7,7,6,0,74,0,0,0,0,0,0,6,11,55,45,52,39,56,21,0,286,0,0,0,0,0,0,0,3,6,5,14,6,14,16,3,58,0,0,0,0,7,0,16,12,50,37,16,49,33,14,8,237,0,0,3,3,0,7,6,13,15,14,8,8,9,3,4,82,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,20,0,0,0,0,0,0,0,0
117031332,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,15,3,0,11,12,12,27,10,8,17,10,0,0,3,0,19,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,24,25,12,61,31,28,75,41,10,18,3,0,49,394,30,13,38,42,93,166,93,137,551,424,395,495,479,194,349,3495,3,0,3,0,0,0,3,7,40,112,251,169,360,269,3,1217,0,0,0,0,0,3,6,15,28,13,8,8,12,3,0,109,0,0,0,0,0,0,13,9,62,61,56,28,88,19,0,353,0,0,0,0,0,4,0,0,17,6,8,8,14,7,0,67,0,0,0,0,7,4,10,26,56,37,20,35,14,11,3,223,0,0,4,3,7,8,14,13,10,8,3,6,0,6,0,81,0,0,0,0,0,0,0,0,4,0,3,3,5,0,0,17,0,0,0,0,0,0,0,0
117031333,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,19,0,0,23,19,12,22,6,13,10,3,0,4,0,0,9,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,4,3,27,34,11,39,18,21,40,24,4,21,4,0,41,277,21,17,36,47,58,95,55,89,362,229,207,325,390,244,319,2495,0,0,0,0,0,0,0,7,39,88,177,103,316,346,6,1086,0,0,0,0,0,7,9,18,16,11,9,7,7,9,0,94,0,0,0,0,0,10,0,8,41,51,57,29,62,43,0,309,0,0,0,0,0,0,0,3,7,3,4,6,10,16,0,49,0,0,0,0,10,0,15,20,52,42,17,68,38,22,0,273,0,0,0,3,8,6,7,13,15,8,14,8,10,3,5,92,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,18,0,0,0,0,0,0,0,0
117031334,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,14,15,7,19,16,6,26,11,13,16,0,3,0,3,0,9,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,8,26,27,11,48,31,32,46,13,9,22,14,3,27,326,63,31,51,50,67,138,83,113,422,285,276,314,401,207,310,2808,3,0,0,0,0,0,0,5,45,89,176,116,331,289,11,1069,3,0,0,0,3,8,5,19,20,9,11,4,9,12,0,98,0,0,0,0,3,4,3,13,51,39,49,29,85,33,0,301,0,0,0,0,0,0,0,0,8,13,3,11,14,6,5,60,3,3,3,0,10,4,34,27,54,45,21,94,27,24,6,342,3,3,4,10,9,3,7,11,16,4,7,7,4,4,9,106,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,18,0,0,0,0,0,0,0,3
117031335,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,16,6,6,21,31,18,25,12,13,23,11,0,3,0,0,20,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,11,8,27,34,17,50,29,33,54,26,12,26,3,0,48,383,44,34,42,60,184,138,77,107,371,310,278,283,279,128,293,2621,0,0,0,0,0,3,0,9,39,64,156,112,252,168,3,823,0,0,0,0,0,4,8,9,15,9,7,3,0,0,0,62,0,0,3,0,0,0,0,6,59,60,52,24,47,12,4,269,0,0,0,0,0,0,0,0,3,8,10,0,8,8,0,46,0,0,0,3,3,0,12,23,50,31,10,35,16,7,4,203,0,6,6,4,9,3,7,7,13,8,6,3,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
117031336,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,14,3,10,6,13,13,20,4,12,9,3,3,0,0,0,10,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,10,19,13,27,6,21,36,16,8,6,4,0,27,204,28,29,32,27,102,105,49,69,312,252,273,265,357,178,235,2310,0,0,3,0,0,0,0,0,41,89,185,116,332,295,12,1072,0,0,0,3,3,4,10,19,19,0,6,6,8,4,0,88,0,0,0,0,0,0,0,10,49,56,58,29,57,22,5,288,0,0,0,0,0,0,0,0,8,3,5,6,16,4,0,42,0,0,0,0,0,3,20,10,42,33,19,36,18,14,0,199,0,0,5,6,12,8,13,3,16,5,3,4,3,3,0,78,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0
