SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
123021436,150,85,76,72,69,52,34,6,0,532,5,8,0,9,4,0,3,0,0,28,2443,1501,1452,1583,1495,1361,1229,443,111,11628,33,13,33,24,17,15,7,0,0,141,265,143,132,120,80,58,16,11,0,828,0,0,0,0,3,0,0,0,0,9,5,0,0,3,0,0,0,0,0,7,14,3,9,4,0,3,0,0,0,38,7,13,18,5,17,12,4,0,0,68,25,13,26,14,14,14,4,0,0,112,1255,807,745,562,404,292,166,53,11,4293,375,251,238,198,177,179,154,52,15,1645,4450,2781,2672,2556,2245,1951,1607,560,138,18963
123021437,124,83,105,68,64,32,20,10,4,502,4,0,12,0,0,3,3,3,0,24,1793,1231,1423,1296,1234,1304,1168,751,272,10472,118,54,136,101,57,44,21,10,3,555,398,223,239,179,139,64,34,8,3,1282,0,3,0,0,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,35,10,40,15,16,10,0,0,0,131,3,13,15,10,14,6,3,3,0,74,35,26,63,25,26,24,4,3,0,205,727,701,762,438,317,240,142,72,25,3419,293,229,293,236,184,164,136,61,32,1619,3457,2546,3020,2396,2046,1914,1548,924,338,18192
123021438,146,100,89,69,69,53,15,3,0,543,3,10,5,4,6,5,0,0,0,38,2479,1978,1688,1533,1795,1932,932,331,83,12752,94,46,48,91,53,27,11,4,3,384,361,178,192,153,99,72,41,16,0,1120,0,0,0,0,0,7,3,0,0,8,0,3,0,0,0,0,0,0,0,6,13,10,19,14,3,3,0,0,0,63,33,25,21,13,15,16,3,5,0,134,47,34,41,28,23,16,3,5,4,201,1058,654,744,476,368,342,118,36,14,3805,412,266,251,200,207,181,117,20,4,1663,4540,3213,3032,2559,2623,2626,1274,424,115,20399
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,169,100,72,87,85,54,23,5,0,594,6,3,5,5,4,7,3,4,0,32,1988,1389,1409,1328,1552,1610,1007,432,173,10892,332,144,338,294,156,93,41,8,3,1417,602,257,404,344,218,144,32,7,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,79,25,64,42,28,15,11,0,0,271,18,15,21,19,4,7,3,0,0,90,97,41,88,55,39,19,15,4,0,359,684,521,552,407,357,335,177,74,20,3118,344,270,331,240,216,166,109,58,30,1763,4117,2676,3214,2750,2597,2422,1400,588,231,19987
123021441,125,63,75,56,48,41,30,10,0,447,6,5,0,3,3,0,0,0,0,24,1760,1205,1250,1282,1269,1514,1383,455,121,10238,87,52,65,77,43,23,10,8,0,376,331,128,181,132,97,35,24,3,3,928,0,0,0,0,0,0,0,0,0,11,7,4,3,0,0,0,0,0,0,13,21,10,37,16,3,3,3,0,0,95,7,17,3,10,12,3,0,0,0,53,27,28,36,32,12,3,3,3,0,152,817,564,674,484,328,320,178,54,10,3421,212,145,172,161,135,125,124,45,11,1138,3283,2149,2424,2221,1929,2066,1743,573,148,16536
123021442,212,116,128,110,103,70,38,13,3,793,0,3,0,3,5,3,0,0,0,11,2101,1427,1310,1416,1565,1589,1215,480,157,11249,597,262,451,513,282,129,37,20,0,2287,928,344,442,584,298,149,46,18,4,2810,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,30,13,43,31,11,12,5,0,0,151,23,15,24,19,15,16,6,3,0,129,60,27,70,53,33,23,12,4,0,279,955,623,685,476,461,325,183,59,17,3785,506,284,268,289,253,203,188,166,188,2337,5261,3085,3344,3474,3014,2514,1724,767,377,23554
123021443,101,104,62,75,73,50,23,8,5,501,3,4,3,9,9,3,0,0,0,25,1819,1480,1324,1220,1449,1677,906,328,136,10338,372,178,327,319,207,104,47,16,0,1564,937,331,412,501,288,123,59,13,3,2646,0,0,4,4,0,4,0,0,0,12,3,0,0,0,0,0,0,0,0,4,69,35,74,52,18,6,3,0,0,257,26,18,18,16,14,11,3,3,0,107,98,51,93,68,32,16,3,3,0,367,719,524,544,380,319,286,122,28,13,2933,372,192,245,179,162,180,98,29,12,1468,4397,2846,3029,2750,2566,2451,1252,427,167,19885
123021444,130,83,63,79,85,66,25,11,0,548,9,7,4,8,0,0,3,0,0,39,2544,1895,1542,1581,1956,2024,1229,447,152,13361,68,30,46,57,35,37,31,13,4,322,267,150,151,104,76,74,39,13,0,871,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,14,8,14,6,7,3,4,0,0,48,13,6,14,13,15,4,3,3,0,76,25,15,32,19,20,12,8,6,0,134,1112,722,691,480,382,323,167,43,12,3932,381,238,257,198,190,181,142,51,10,1654,4502,3114,2805,2540,2736,2753,1655,590,186,20880
123031445,31,9,8,14,9,21,3,4,0,99,11,0,0,3,0,0,0,0,0,18,788,443,345,559,553,519,446,244,67,3962,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,10,4,3,3,4,3,0,0,0,0,25,334,199,196,168,168,123,62,29,4,1291,84,40,62,48,51,56,48,17,4,419,1214,692,613,786,784,712,553,291,86,5741
123031446,69,34,38,28,36,24,13,3,3,250,0,0,0,0,0,0,0,3,0,10,1495,787,829,936,1013,835,600,253,68,6808,6,0,3,4,0,0,0,0,0,13,15,6,8,8,3,5,3,0,0,46,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,18,0,0,4,3,0,4,0,0,0,18,589,264,384,279,217,159,96,32,19,2044,124,62,84,77,85,90,46,31,48,645,2232,1131,1319,1323,1325,1095,748,326,129,9626
123031447,93,49,55,42,42,35,27,9,5,355,8,6,0,5,5,10,3,0,0,34,2212,1376,1137,1487,1600,1456,1112,563,247,11196,0,0,4,4,0,0,3,0,0,12,18,6,11,6,7,8,3,0,0,65,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,3,5,9,6,7,0,0,0,31,0,9,5,9,7,9,0,4,0,44,1060,671,654,481,505,390,193,72,30,4056,251,133,177,163,170,196,120,69,26,1308,3567,2201,2007,2167,2307,2068,1440,711,309,16790
123031448,50,40,17,26,31,32,14,0,0,203,0,0,0,0,0,0,3,0,0,3,1378,830,623,906,942,941,624,236,67,6546,5,0,10,4,3,0,0,0,0,21,19,3,12,13,3,4,4,0,0,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,3,3,0,3,0,0,11,434,310,265,208,211,189,94,18,3,1738,114,63,48,76,79,96,61,34,8,573,1960,1218,958,1223,1253,1243,784,286,84,8998
124011449,18,6,9,12,15,28,21,3,3,117,0,0,0,3,0,3,0,0,0,15,290,177,153,191,340,412,443,250,69,2329,0,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,0,0,0,4,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,9,12,10,4,4,0,52,3,7,3,9,11,10,4,4,0,53,477,178,225,329,364,395,304,92,22,2382,101,33,59,76,106,116,98,31,10,641,881,401,457,629,857,959,883,376,104,5561
124011450,160,98,58,100,96,113,48,22,11,695,0,0,0,0,0,3,6,6,0,11,2118,1274,925,1389,1628,1777,1396,628,187,11334,3,0,3,6,4,8,4,0,0,28,17,0,3,10,9,3,0,0,0,42,3,0,3,6,5,0,4,7,0,27,3,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,0,0,12,4,0,7,12,17,10,3,0,0,61,12,0,9,16,13,10,7,0,0,72,1437,854,772,952,811,653,444,121,32,6077,225,148,131,168,161,175,152,77,17,1255,3835,2277,1866,2584,2641,2651,2009,833,240,18938
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,13
124011452,33,35,34,25,33,46,39,18,5,266,3,0,0,3,3,3,3,0,0,22,606,432,343,492,702,973,927,500,223,5189,13,23,18,12,15,15,9,5,0,103,11,16,8,7,4,6,6,3,0,61,12,0,0,6,7,4,14,0,0,44,3,0,0,0,0,3,0,0,0,9,0,9,3,0,0,0,0,0,0,7,6,4,18,14,18,17,17,0,0,97,13,12,18,16,20,18,17,0,0,115,986,708,601,777,853,909,643,211,72,5775,219,131,141,188,209,295,250,101,30,1558,1885,1366,1180,1555,1873,2292,1910,836,325,13224
124011453,63,32,42,38,59,57,34,14,3,338,0,0,0,4,8,6,3,4,0,31,1000,551,422,663,827,921,659,323,108,5480,3,0,3,8,0,11,3,0,0,28,3,3,5,6,5,3,3,0,0,27,4,0,0,3,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,10,5,17,25,16,10,0,0,99,10,10,5,20,23,16,10,0,0,97,1027,592,502,640,684,606,345,99,20,4511,180,109,71,121,155,154,113,40,11,946,2242,1272,1027,1482,1729,1743,1155,464,140,11259
124011454,183,91,82,96,94,115,47,23,5,740,0,0,0,6,3,9,3,3,0,30,2325,1421,956,1490,1783,1984,1534,819,481,12796,0,0,3,7,6,3,0,4,0,27,8,0,5,5,0,3,0,0,0,24,4,0,0,4,3,3,4,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,9,15,15,15,16,13,3,0,115,22,9,17,20,22,15,13,3,0,116,1577,942,861,1033,964,847,514,173,86,6994,252,174,128,170,226,193,186,89,61,1474,4198,2561,1984,2766,3034,3081,2277,1092,633,21634
124011455,23,8,9,17,16,32,18,3,0,119,0,0,0,0,0,0,3,3,7,16,404,208,179,255,395,506,530,330,137,2932,7,0,3,3,3,7,3,0,0,28,4,0,0,4,3,3,0,3,0,18,7,0,0,6,3,5,5,0,3,32,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,9,4,0,0,23,7,0,0,4,3,5,3,0,0,32,481,249,230,302,323,364,319,113,22,2406,88,42,45,46,65,84,107,35,12,531,998,502,461,637,819,998,991,483,176,6076
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
124031457,103,60,52,51,48,45,26,4,3,382,9,8,0,3,4,7,3,0,0,30,1870,1166,1316,1346,1234,1581,1092,358,118,10082,26,13,25,16,6,3,8,0,0,101,49,15,29,28,4,10,9,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,8,12,0,6,0,0,0,41,0,8,5,8,7,3,6,0,0,36,17,11,14,20,4,15,6,3,0,78,1092,631,865,568,374,308,136,27,14,4017,203,144,169,159,130,131,89,31,15,1078,3280,1997,2438,2177,1773,2060,1352,426,140,15641
124031458,93,70,67,55,56,38,11,9,3,407,0,3,5,0,0,3,0,0,0,19,3364,2060,2220,2126,2011,1687,979,405,102,14959,138,30,175,120,26,25,14,6,0,519,118,34,61,75,32,15,8,3,0,344,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,30,9,60,12,3,5,0,0,0,124,11,7,20,10,9,8,0,3,0,67,42,17,85,25,10,13,0,3,0,193,1542,978,1304,771,517,374,155,39,8,5684,355,267,322,247,220,187,93,44,9,1754,5603,3412,4223,3424,2855,2331,1261,499,124,23720
124031459,94,48,45,47,44,35,25,10,3,347,3,0,0,4,3,0,4,0,0,14,1800,1076,991,1333,1230,1271,1212,576,217,9713,7,6,4,11,7,3,4,0,0,48,27,22,16,22,5,7,0,0,0,103,8,0,3,3,0,0,3,0,0,19,3,0,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,14,0,0,3,8,10,3,3,0,0,29,7,5,8,7,10,3,3,0,0,48,810,489,516,517,369,275,161,63,25,3221,163,120,163,168,129,96,97,33,19,994,2827,1727,1720,2081,1769,1676,1494,674,263,14220
124031460,131,74,78,73,70,60,13,3,0,508,0,7,4,3,0,3,0,0,0,17,3353,2172,1703,2211,2230,1634,888,314,81,14589,76,34,61,45,61,46,10,11,3,344,76,56,37,46,35,28,9,0,0,289,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,64,37,63,42,30,23,5,3,0,263,5,3,5,12,8,4,7,3,0,48,74,46,70,52,30,28,11,4,0,321,1222,684,844,691,464,317,91,44,13,4358,233,163,179,159,177,131,75,33,7,1156,5062,3164,2919,3228,3034,2198,1099,404,104,21202
124031461,70,42,61,41,47,29,32,6,4,320,3,3,0,0,3,3,0,0,0,15,2217,1134,1437,1545,1339,1573,1390,552,198,11387,27,14,29,31,10,11,4,0,3,124,59,31,29,30,21,11,18,4,0,204,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,18,9,8,14,3,3,5,0,0,62,3,9,11,7,8,8,11,0,0,56,20,22,26,23,12,10,14,0,0,126,989,598,796,597,397,315,168,62,16,3931,248,169,204,195,159,154,140,67,16,1350,3582,1983,2551,2450,1963,2091,1738,689,236,17288
124031462,93,83,98,63,60,45,27,10,0,479,7,0,0,0,0,0,0,0,0,9,2348,1393,1603,1602,1487,1308,913,446,221,11316,166,71,222,152,63,43,29,17,0,762,137,78,125,95,35,27,22,5,0,528,0,0,3,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,122,35,142,71,19,18,8,3,0,415,9,17,9,12,17,5,4,0,0,79,135,53,150,81,36,24,11,6,0,502,1117,844,961,628,465,284,172,49,21,4540,354,240,306,228,191,150,121,59,27,1671,4286,2708,3432,2838,2318,1864,1281,579,277,19584
124031463,56,22,46,28,22,19,16,3,0,203,0,5,0,0,0,0,0,0,0,7,1485,911,884,904,979,759,610,248,66,6844,24,8,19,24,15,13,3,0,0,111,37,17,36,14,19,8,4,0,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,37,19,27,32,11,13,3,4,0,146,0,4,0,0,4,3,0,0,0,12,43,21,24,35,16,14,3,4,0,156,340,203,305,229,163,122,80,23,4,1474,146,94,118,95,89,89,65,31,10,736,2079,1263,1412,1312,1294,1019,772,307,81,9543
124031464,64,47,62,43,50,44,34,7,4,350,0,0,0,0,0,0,0,0,0,3,1095,791,1018,908,936,901,823,568,377,7409,74,24,67,51,38,11,7,3,0,278,64,27,56,45,18,9,8,9,0,229,0,0,0,0,3,3,3,0,0,10,0,0,0,3,0,0,0,0,0,3,22,13,26,14,0,4,6,0,0,89,4,10,24,16,5,6,4,0,0,66,27,23,53,25,9,8,7,4,0,166,715,666,787,476,384,270,128,68,31,3539,170,179,263,171,177,148,134,80,50,1375,2186,1742,2297,1751,1611,1387,1125,744,458,13295
124031465,19,7,6,7,7,5,7,3,0,66,0,3,0,0,0,0,0,0,0,8,804,534,382,517,579,502,292,122,29,3752,0,0,0,0,0,0,0,0,0,3,5,3,0,3,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,256,175,154,140,125,99,32,16,0,993,73,53,51,39,61,63,35,18,7,385,1137,762,596,703,780,663,361,156,31,5189
124041466,81,57,52,39,50,46,31,16,3,366,3,3,0,3,0,0,0,0,0,8,1426,1071,908,1047,1149,1052,1037,706,361,8762,10,0,15,12,0,7,0,0,0,40,12,3,16,5,4,4,6,0,0,62,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,4,10,9,7,6,7,0,0,44,5,6,8,14,7,11,7,0,0,54,776,663,699,432,388,306,164,88,29,3550,179,199,176,134,156,124,132,80,71,1252,2415,1961,1859,1651,1718,1527,1353,894,459,13842
124041467,71,51,39,40,40,42,15,7,3,309,0,0,0,0,3,4,0,0,0,5,1996,1347,1322,1236,1623,1244,754,449,144,10118,6,0,0,3,6,4,5,0,0,24,24,4,12,17,5,5,3,0,0,64,0,0,3,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,4,4,6,14,7,3,0,0,0,38,7,6,6,9,9,3,0,0,0,48,961,748,793,461,427,315,120,47,18,3894,207,145,191,126,152,114,65,44,18,1071,3212,2264,2362,1885,2227,1702,956,549,182,15328
124041468,21,13,13,10,15,13,12,3,0,101,0,0,0,0,0,0,0,0,0,0,901,662,492,577,709,612,435,146,40,4565,4,3,0,3,0,4,3,0,0,18,6,9,7,4,9,5,0,0,0,41,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,6,3,0,0,0,0,13,7,3,5,3,3,0,0,0,0,15,264,209,164,146,123,105,59,19,7,1086,118,269,421,361,233,105,65,28,5,1593,1307,1146,1086,1101,1078,849,560,192,49,7374
124051469,35,32,21,19,23,21,6,0,0,163,3,0,0,0,0,0,0,0,0,8,813,770,500,556,824,611,250,80,20,4417,16,16,15,20,11,14,3,0,4,109,56,20,31,24,19,26,7,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,3,3,4,0,0,0,30,0,3,3,3,0,3,0,0,0,9,8,5,12,11,3,8,0,0,0,39,256,296,196,146,166,116,40,6,3,1227,77,79,48,51,63,48,14,7,6,391,1239,1200,798,807,1111,839,314,89,30,6436
124051470,110,54,51,58,34,44,26,7,0,390,4,3,4,3,0,3,0,0,0,18,2695,1822,1873,1771,1849,2205,1048,286,80,13629,58,37,47,47,38,38,20,8,0,289,227,118,139,101,89,50,32,13,0,777,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,11,39,27,6,7,3,3,0,138,0,0,3,6,6,9,4,0,0,42,39,16,43,39,13,18,6,3,0,183,822,604,681,487,375,329,105,23,4,3432,277,187,217,185,167,208,93,29,11,1380,4144,2814,3044,2651,2571,2889,1320,357,106,19897
124051580,99,64,72,50,53,39,11,6,3,396,0,5,5,0,5,0,0,0,0,16,1331,916,930,886,915,941,756,321,76,7072,76,41,69,59,46,17,10,4,3,324,159,107,99,84,52,37,22,0,0,565,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,3,16,13,9,3,0,0,0,71,0,6,7,6,4,8,0,0,0,32,25,10,19,22,17,11,3,0,0,101,561,469,437,293,266,152,68,32,6,2275,247,144,188,177,98,113,95,32,9,1093,2426,1701,1774,1541,1411,1286,966,393,101,11591
124051581,138,110,96,60,49,39,19,10,3,517,10,3,10,0,3,4,0,0,0,29,1760,1218,1253,1208,1232,1210,910,567,254,9616,107,32,136,82,38,22,13,4,0,446,196,75,122,107,44,29,21,0,0,596,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,8,63,23,0,3,0,0,0,133,3,10,11,10,6,0,3,3,0,44,41,15,70,30,10,4,3,3,3,176,857,642,676,408,372,221,98,55,14,3336,316,234,303,208,203,197,111,69,27,1673,3314,2243,2597,2107,1932,1717,1162,706,304,16072
125011473,81,36,121,87,37,30,12,8,0,409,0,4,0,3,0,0,0,0,0,12,1239,581,1635,1403,870,656,387,105,34,6913,102,31,198,132,34,24,18,7,0,548,298,153,310,232,84,43,11,0,0,1126,0,0,4,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,13,8,27,13,8,4,0,0,0,68,9,3,14,17,10,7,0,0,0,54,18,6,35,29,15,15,0,0,0,127,874,581,1798,894,524,387,132,35,9,5218,341,527,1391,876,468,224,95,25,9,3945,2958,1936,5636,3765,2105,1414,684,183,54,18737
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125011582,51,21,84,31,40,29,8,10,0,278,0,0,0,0,0,0,0,0,0,4,394,315,480,279,368,403,304,228,156,2934,112,321,634,135,36,29,15,3,0,1285,2070,1393,1755,1110,789,418,210,85,14,7840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,44,9,0,0,3,0,0,95,8,3,4,11,3,3,0,0,0,30,29,20,46,18,3,8,3,0,0,129,373,431,684,268,323,319,136,57,22,2620,318,234,355,161,167,120,74,52,20,1502,3350,2832,4150,2083,1825,1438,800,464,230,17174
125011583,39,22,61,11,30,13,14,0,0,193,0,0,0,0,0,0,0,0,0,0,211,184,313,165,242,195,131,84,28,1554,212,387,918,224,63,28,9,6,9,1857,1081,705,1304,764,352,185,87,40,6,4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,52,11,0,4,0,0,0,111,0,0,7,4,0,0,0,0,0,7,11,32,54,12,0,7,3,0,0,121,226,248,400,173,248,206,102,45,13,1648,172,178,317,141,106,82,47,23,9,1079,1958,1803,3443,1547,1091,776,419,220,68,11323
125011584,41,24,38,25,18,20,10,3,0,181,0,0,0,0,0,0,0,0,0,0,275,249,267,194,252,265,219,164,132,2020,25,10,48,18,14,20,11,0,0,143,1086,689,613,480,357,188,86,41,10,3548,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,10,3,3,4,0,0,0,34,7,5,3,3,4,3,4,5,0,33,10,7,13,7,6,10,4,5,3,64,252,212,345,161,180,182,95,45,16,1480,146,105,123,75,82,60,50,22,13,670,1848,1326,1496,1009,1019,829,497,283,181,8484
