SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
121021579,20,24,19,16,13,5,0,100,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,3,8,26,20,25,4,13,4,0,111,0,0,0,0,7,0,7,6,14,6,4,0,3,4,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,37,14,6,0,23,8,51,19,47,15,12,3,9,4,9,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,57,39,20,8,0,31,12,66,39,134,95,112,89,104,70,77,881,0,0,0,0,0,0,0,5,8,11,44,42,104,113,16,340,0,0,0,0,0,0,3,0,13,9,7,3,3,3,6,54,0,0,0,0,0,0,3,5,20,31,34,66,48,87,14,312,0,0,0,0,0,0,0,0,3,4,9,7,14,8,0,47
121031407,23,17,19,14,22,63,3,163,0,0,0,0,0,0,0,0,3,5,0,3,9,8,0,30,0,0,0,0,0,5,7,10,20,22,24,16,25,39,3,166,5,0,8,3,0,6,5,6,25,17,18,16,16,23,0,145,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,79,31,13,4,41,12,54,38,118,77,63,44,54,68,29,714,0,0,0,0,0,0,3,0,0,0,0,0,0,0,89,101,84,29,25,5,41,25,69,70,215,172,188,150,224,356,135,1796,0,0,0,0,0,0,0,0,20,19,50,60,138,436,57,785,0,0,0,0,4,0,8,0,16,12,4,3,19,27,10,109,3,0,0,0,0,3,3,6,26,48,65,80,102,420,64,817,0,0,0,0,0,0,0,0,7,3,6,11,16,36,11,97
121031408,28,23,14,17,27,62,0,187,0,0,0,0,0,0,0,0,5,4,3,4,7,10,0,23,3,0,0,3,0,4,0,10,32,19,33,22,29,51,3,209,0,3,0,0,3,7,6,8,26,24,23,16,10,38,3,172,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,40,23,6,6,24,19,64,42,138,75,71,54,55,71,18,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,120,42,24,14,7,32,30,82,68,263,176,207,185,227,393,147,1899,3,0,0,0,0,0,0,0,8,15,41,39,135,537,61,846,0,0,0,0,0,0,0,5,27,19,5,8,23,34,8,130,3,0,0,0,0,0,3,5,22,50,62,84,131,637,76,1076,0,0,0,0,0,0,0,0,7,9,12,11,12,61,6,115
121031409,12,17,22,20,18,44,0,135,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,19,8,24,10,17,35,3,130,0,0,0,0,3,9,0,16,13,15,18,4,17,37,3,138,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,11,5,4,18,9,40,28,94,61,44,29,33,48,12,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,65,38,17,6,3,28,20,46,54,155,124,141,114,147,287,95,1272,0,0,0,0,0,0,0,0,6,15,24,39,120,478,60,757,0,0,0,0,0,0,0,6,14,0,5,14,16,29,7,87,0,0,0,0,0,5,0,4,18,40,50,80,137,422,54,813,0,0,0,0,0,0,0,0,3,4,3,3,8,60,5,92
121031410,14,20,24,26,26,71,3,187,0,0,0,0,0,0,0,0,0,4,5,4,4,7,0,24,0,0,0,0,0,7,0,6,27,17,29,15,38,50,3,196,3,0,4,0,0,9,7,15,32,22,20,16,18,21,4,173,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,58,25,14,3,35,17,89,64,195,95,78,62,43,65,32,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,104,64,25,13,3,42,37,104,93,298,211,208,172,203,335,151,1949,0,0,0,0,0,0,4,0,8,27,50,57,151,512,76,889,0,0,0,0,3,0,0,3,6,11,13,8,5,22,12,92,0,0,0,0,3,0,3,3,30,57,67,105,138,507,82,993,0,0,0,0,0,0,3,0,3,0,8,10,21,37,0,83
121031411,8,18,20,26,15,57,0,154,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,18,3,0,3,0,0,0,3,6,15,14,25,15,33,33,0,152,3,0,3,3,5,6,6,6,39,23,17,16,10,22,8,172,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,45,12,3,6,45,18,101,78,197,110,77,44,42,65,25,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,107,52,13,6,3,57,22,117,97,293,183,178,153,178,303,145,1806,0,0,0,0,0,0,0,0,11,10,36,49,125,449,50,733,0,0,0,0,0,0,0,0,9,10,12,10,12,23,12,79,0,0,0,0,0,0,4,6,22,39,57,87,160,479,64,919,0,0,0,0,0,0,0,0,3,3,8,3,28,49,5,98
121031412,13,14,21,37,24,46,3,157,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,19,4,0,0,0,0,0,7,3,15,22,28,8,36,44,3,170,0,0,0,0,0,0,7,12,29,21,9,13,15,25,4,143,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,16,22,8,4,0,24,18,48,50,132,76,51,33,49,79,18,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,91,31,11,13,0,30,27,74,72,212,169,157,138,195,336,121,1579,0,0,0,0,0,0,0,0,5,18,32,38,107,453,55,710,0,0,0,0,0,3,0,4,10,8,10,12,12,24,12,92,0,0,0,0,0,0,0,0,18,36,58,68,105,431,72,784,0,0,0,0,0,0,0,0,4,8,7,14,18,39,4,86
121041413,27,34,41,38,36,104,3,291,0,0,0,0,0,0,0,0,0,0,10,6,7,11,0,41,0,0,0,0,0,5,5,13,27,30,33,15,41,66,4,239,0,0,5,3,3,5,7,12,23,24,18,8,9,27,0,159,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,19,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,19,15,6,0,3,18,10,31,29,86,42,50,31,24,46,6,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,163,25,11,7,8,27,19,49,58,196,191,272,244,391,705,192,2394,0,0,0,0,0,0,0,0,9,5,17,28,96,336,30,522,0,0,0,0,0,0,0,4,9,3,10,8,3,22,8,66,0,0,0,0,0,0,0,3,13,12,47,59,68,289,22,525,0,0,0,0,0,0,0,0,0,6,7,17,23,74,3,132
121041414,29,38,65,41,38,71,0,288,0,0,0,0,0,0,0,0,0,7,4,4,12,14,4,45,0,0,0,0,0,5,5,10,31,32,32,12,42,48,3,227,0,0,5,0,0,6,5,3,34,15,16,11,11,18,0,124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,18,10,4,3,3,12,6,30,21,68,36,33,22,24,23,10,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,180,15,7,6,3,21,12,47,36,195,187,325,273,492,694,213,2517,0,0,0,0,0,0,0,0,0,5,22,29,82,233,20,401,0,0,0,0,0,0,0,3,3,9,0,9,7,12,3,49,0,0,0,0,0,0,0,0,13,26,43,55,91,212,24,476,0,0,0,0,0,0,0,0,3,6,19,8,48,57,9,145
121041415,35,31,44,49,39,136,3,355,0,0,0,0,0,0,0,0,3,3,8,5,9,19,3,49,0,0,3,0,3,0,4,15,27,31,57,18,64,119,3,331,0,0,3,0,9,3,5,21,42,28,31,12,36,93,0,291,0,0,0,0,0,0,0,0,3,3,7,0,8,9,0,30,0,0,0,0,0,0,0,0,0,0,4,0,4,6,5,21,19,5,0,0,17,19,47,43,120,84,80,74,72,156,21,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,226,23,14,9,3,30,25,64,93,279,236,355,292,449,975,276,3114,0,0,0,0,0,0,0,3,10,9,31,34,77,540,54,760,0,0,0,0,0,0,0,3,11,3,6,6,8,43,24,109,0,0,0,0,0,0,0,0,26,34,50,60,84,594,66,921,0,0,0,0,0,0,0,0,0,0,10,9,21,82,9,129
121041416,27,33,43,35,53,105,4,311,0,0,0,0,0,0,0,0,0,6,7,3,9,15,6,49,0,0,0,0,3,4,3,10,32,35,31,10,42,70,3,236,0,0,0,3,0,12,3,9,18,16,23,4,9,33,4,126,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,14,24,5,3,0,15,10,33,20,38,31,36,31,26,55,16,344,0,0,0,0,0,0,0,0,3,0,0,0,0,3,169,173,22,11,9,3,22,23,43,42,167,170,281,279,447,753,219,2509,0,0,0,0,0,0,0,0,3,3,22,17,67,201,17,329,0,0,0,0,0,0,0,0,4,0,3,3,7,13,9,48,0,0,0,0,0,0,0,0,9,19,32,52,57,163,20,355,0,0,0,0,0,0,0,0,5,0,5,7,26,35,4,84
121041417,18,19,30,36,19,67,3,193,0,0,0,0,0,0,0,0,3,0,0,4,6,7,3,32,0,0,0,0,0,3,6,0,16,26,43,15,51,37,0,197,0,0,0,0,0,3,0,4,5,3,9,7,11,27,0,69,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,9,12,0,3,0,12,3,24,25,26,34,20,15,23,46,9,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,17,0,3,0,14,8,36,32,94,109,204,188,309,504,171,1694,0,0,0,0,0,0,0,0,0,0,4,15,38,143,4,210,0,0,0,0,0,0,0,0,0,4,6,0,3,8,3,28,0,0,0,0,0,0,0,0,6,5,13,16,22,85,10,158,0,0,0,0,0,0,0,0,0,0,3,4,6,22,0,45
122011418,14,24,28,26,24,70,0,187,0,0,0,0,0,0,0,0,3,3,3,4,5,6,0,32,0,0,0,0,0,0,0,7,28,16,14,16,22,47,5,161,0,0,0,0,3,5,11,3,28,24,14,5,15,20,6,144,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,22,6,3,0,24,9,59,42,101,51,52,38,35,53,19,517,0,0,0,0,0,0,0,0,0,4,3,0,0,0,96,104,20,12,7,3,28,20,76,65,199,161,166,156,205,367,147,1639,3,0,0,0,0,0,0,0,17,19,29,27,86,420,54,657,0,0,0,0,0,0,0,7,5,4,12,23,13,35,7,101,0,0,0,0,0,0,3,5,12,53,69,116,137,618,80,1094,0,0,0,0,0,0,0,0,3,5,7,3,16,70,9,121
122011419,24,50,67,37,42,97,4,321,0,0,0,0,0,0,0,0,0,10,3,11,9,26,10,65,0,0,0,0,0,3,0,6,18,29,38,14,55,62,3,226,0,0,3,0,0,7,10,8,21,18,21,10,10,30,3,139,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,3,9,0,24,17,4,6,0,25,10,49,41,99,75,56,33,32,83,27,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,223,18,6,6,3,33,22,70,63,228,235,315,272,448,831,289,2851,0,0,0,0,0,0,0,0,4,7,21,21,69,290,42,454,0,0,0,0,0,0,0,0,9,5,8,3,13,19,10,75,0,0,0,0,0,0,0,3,15,33,52,65,104,334,49,662,0,0,0,0,0,0,0,0,0,5,9,11,22,67,8,120
122021420,23,41,28,34,10,44,3,183,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,16,0,0,0,0,0,3,3,3,10,18,15,10,18,21,0,105,0,0,0,3,3,0,11,14,32,18,14,6,14,25,8,150,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,3,5,3,23,6,57,40,120,48,42,31,26,51,24,501,3,0,0,0,0,0,0,0,0,0,0,0,0,3,90,98,24,8,3,4,25,11,75,76,225,158,141,114,119,228,125,1348,0,0,0,0,0,0,0,0,4,21,27,35,74,155,40,361,0,0,0,0,0,0,0,0,12,7,23,15,8,10,8,89,0,0,0,0,0,0,0,5,26,47,58,90,97,186,70,593,0,0,0,0,0,0,0,0,3,3,6,9,12,17,10,51
122021421,17,21,11,13,8,29,3,108,0,0,0,0,0,0,0,0,3,13,5,0,0,8,0,31,0,0,0,0,0,0,4,4,22,8,11,3,8,15,3,79,3,0,3,0,4,3,5,7,27,14,16,6,5,16,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,4,3,35,9,60,42,127,53,36,20,28,30,20,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,93,11,8,10,3,43,19,74,59,222,118,112,84,94,158,130,1144,0,0,0,0,0,0,0,0,5,12,23,34,77,152,36,339,0,0,0,0,0,0,0,0,8,4,12,7,9,17,13,70,3,0,0,0,0,0,3,3,26,37,65,75,94,184,53,544,0,0,0,0,0,0,0,0,3,0,6,3,12,9,3,36
122021422,32,32,33,40,23,51,3,212,0,0,0,0,0,0,0,0,3,6,3,4,4,0,0,23,0,0,0,0,0,0,4,8,26,20,30,7,21,18,7,138,0,0,0,0,3,8,5,16,34,13,21,9,12,15,0,133,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,19,3,3,3,21,11,56,25,114,54,38,21,16,37,13,434,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79,82,19,3,5,3,31,26,71,62,237,161,173,137,118,199,114,1356,3,0,0,0,0,0,0,0,11,6,39,49,90,168,64,434,0,0,0,0,0,0,4,7,9,11,11,8,15,14,12,86,0,0,0,0,0,0,3,3,37,70,79,99,128,214,53,686,0,0,0,0,0,0,0,0,3,8,3,13,17,10,12,71
122021423,28,56,61,57,40,44,7,291,0,0,0,0,0,0,0,0,5,7,0,8,3,8,3,33,0,0,3,0,0,3,6,6,33,40,28,12,26,14,6,180,0,3,0,4,8,6,19,15,49,32,11,13,6,11,3,181,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,15,23,16,3,3,59,21,132,94,206,74,40,28,22,33,29,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,144,23,14,10,8,72,33,169,132,383,278,246,208,226,217,198,2213,0,0,0,0,0,0,3,0,15,46,65,87,196,296,70,786,0,0,0,0,0,0,3,5,16,26,19,10,37,30,9,167,0,0,0,0,0,0,3,7,81,142,198,215,222,352,81,1302,0,0,0,0,0,0,0,0,10,8,10,27,25,37,6,139
122031424,12,24,22,17,20,18,0,128,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,18,0,0,0,0,0,0,9,4,25,16,7,9,11,5,0,91,0,0,0,4,5,0,12,17,17,10,3,0,0,0,3,76,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,24,6,3,0,48,10,90,47,129,25,17,8,11,3,23,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,27,11,5,3,53,14,125,79,221,110,102,69,90,77,89,1079,0,0,0,0,0,0,0,0,9,31,51,67,120,178,51,511,0,0,0,0,0,0,0,6,16,21,10,9,12,11,7,88,0,0,0,0,0,0,3,5,45,70,123,124,141,172,50,733,0,0,0,0,0,0,0,0,3,5,6,13,23,19,3,71
122031425,13,15,14,16,5,10,4,76,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10,0,0,0,0,0,0,0,5,3,9,3,3,5,3,0,43,0,0,0,0,3,3,6,5,7,8,3,3,3,3,0,48,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,4,3,0,21,10,48,40,68,23,14,5,4,3,8,272,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,30,8,8,0,0,30,11,61,62,129,74,72,55,36,45,41,634,0,0,0,0,0,0,0,0,4,8,37,37,78,109,22,297,0,0,0,0,0,0,0,0,3,12,10,4,5,5,5,42,0,0,0,0,0,0,3,4,23,42,62,72,79,110,18,415,0,0,0,0,0,0,0,0,0,3,8,6,16,8,3,51
122031426,74,101,82,49,35,26,3,406,0,0,0,0,0,0,0,0,9,9,15,9,7,3,0,54,0,0,0,0,0,0,8,17,67,47,34,9,19,16,3,219,0,0,0,0,7,12,3,18,41,19,8,6,0,3,3,130,0,0,0,0,0,0,0,0,5,3,7,4,0,0,0,16,0,0,0,0,0,0,0,0,3,7,3,3,3,4,3,26,24,12,8,3,40,12,106,48,99,30,27,12,4,7,20,445,0,0,0,0,0,0,0,0,3,0,0,3,0,0,158,168,26,15,16,3,56,26,140,130,403,347,461,276,269,221,210,2603,0,0,0,0,0,0,0,3,26,60,102,93,149,202,41,691,0,0,0,0,0,0,3,9,26,23,11,11,11,11,8,110,0,0,0,0,0,3,0,13,92,123,132,160,131,220,50,917,0,0,0,0,0,3,0,0,5,25,12,31,49,33,7,162
122031427,10,7,13,9,9,24,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,18,0,0,0,0,0,0,3,11,8,12,15,9,12,15,3,73,0,0,0,0,4,0,9,10,14,6,9,3,7,6,0,70,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,11,5,4,39,19,94,43,125,62,38,21,20,13,10,526,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,42,25,8,7,4,43,22,107,71,182,105,92,65,85,124,66,1011,0,0,0,0,0,0,0,0,11,12,29,47,104,268,32,508,0,0,0,0,0,0,0,3,7,13,14,6,13,13,6,77,0,0,0,0,0,0,0,3,21,46,71,86,145,305,36,721,0,0,0,0,0,0,0,0,3,3,6,6,11,17,4,62
122031428,26,37,30,30,24,45,5,192,0,0,0,0,0,0,3,0,0,6,4,0,3,9,8,33,0,0,0,0,0,4,7,9,27,29,24,10,25,22,0,156,0,0,5,0,10,18,10,17,53,37,21,12,4,10,4,212,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,14,9,7,58,30,148,117,262,104,75,27,29,21,36,973,0,0,0,0,4,0,6,0,3,0,0,0,0,0,112,126,45,16,21,13,69,54,183,155,419,236,220,149,168,217,168,2128,3,3,0,0,0,0,0,3,14,31,72,100,245,508,81,1054,0,0,0,0,0,0,6,4,11,16,15,19,20,23,16,133,0,0,0,0,0,0,5,11,53,97,190,211,279,555,104,1502,0,0,0,0,0,0,0,0,5,6,9,25,29,54,17,155
122031429,30,54,58,51,44,41,9,282,0,0,0,0,0,0,3,0,0,5,8,5,4,12,3,46,0,0,0,0,0,0,4,7,41,35,36,17,23,19,0,181,0,0,3,0,3,10,13,16,25,20,12,10,6,8,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,6,6,4,0,27,16,12,3,0,21,11,57,31,89,30,26,7,12,11,16,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,153,24,12,9,0,30,25,78,66,224,231,324,258,354,360,202,2191,0,0,0,0,0,0,0,0,6,20,43,56,115,294,51,595,0,0,0,0,0,0,0,0,13,14,16,12,9,24,7,100,0,0,0,0,0,0,0,3,31,96,99,129,151,337,60,925,0,0,0,0,0,0,0,0,5,8,11,22,43,46,4,139
122031430,25,33,35,25,30,18,0,173,0,0,0,0,0,0,0,0,4,4,3,5,3,6,0,26,0,0,0,0,0,0,0,13,16,17,16,10,11,9,3,103,3,0,0,0,4,5,7,10,23,17,11,0,8,0,6,93,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,17,6,9,4,29,19,69,41,107,40,18,11,8,10,10,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,20,6,10,4,35,30,81,78,219,139,163,121,144,138,97,1285,0,0,0,0,0,0,0,0,14,23,46,59,118,234,43,539,0,0,0,0,0,0,0,3,9,5,13,10,20,16,6,96,3,0,0,0,0,0,0,4,39,68,82,159,161,385,52,949,0,0,0,0,0,0,3,0,5,7,8,14,27,53,3,135
122031431,50,56,79,51,37,38,11,322,0,0,0,0,0,0,0,0,3,5,7,6,5,3,3,40,0,0,0,0,0,0,4,16,18,29,25,17,25,22,4,160,0,3,3,3,3,9,15,24,40,20,18,15,3,13,3,168,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,16,20,17,3,3,37,15,111,89,183,63,59,27,21,37,53,737,0,0,0,0,0,0,4,0,6,3,0,0,0,0,158,174,25,18,12,5,50,29,153,139,363,269,362,238,302,290,249,2505,0,0,0,0,0,0,3,3,13,25,79,90,181,291,61,737,0,0,0,0,0,0,0,0,14,17,13,25,10,11,11,108,0,0,0,0,0,0,0,11,51,127,181,163,185,372,61,1148,0,0,0,0,0,0,0,0,3,7,25,29,34,38,5,144
