SA2_MAINCODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
124031461,0,9,0,9,16,0,21,0,4,28,0,12,0,8,19,3,20,5,13,41,13,48,18,14,87,14,96,16,15,131,0,11,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,10,28,217,40,69,359,0,0,0,0,3,0,5,0,0,6,5,3,5,4,20,3,13,0,6,25,7,15,0,7,29,4,30,5,17,57,7,83,19,25,136,0,36,8,24,71,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,37,202,38,92,369,0,3,0,3,4,0,0,0,0,0,0,4,0,3,12,0,6,3,0,11,0,3,0,7,8,0,9,0,6,21,3,44,3,14,64,19,120,29,52,226
124031462,0,6,3,5,15,3,39,7,3,55,4,27,8,16,57,6,83,13,26,127,11,101,13,34,156,6,86,5,23,126,0,18,0,3,22,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,3,4,12,38,370,50,116,574,0,7,3,4,15,0,8,4,4,19,4,23,3,14,38,4,19,0,14,38,3,27,9,14,48,10,65,4,22,105,14,150,25,36,222,15,44,11,19,85,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,12,44,352,66,128,595,0,0,4,0,8,0,4,0,0,4,0,17,0,5,28,3,22,5,8,29,3,12,0,4,23,3,36,9,26,71,7,98,19,44,170,28,179,26,53,290
124031463,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,3,4,0,4,8,0,8,0,0,8,0,10,0,0,9,5,8,0,0,10,0,3,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,40,4,11,62,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,4,0,3,3,3,10,0,5,0,6,12,4,9,3,3,18,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,38,9,18,73,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,15,0,4,23
124031464,0,6,0,12,19,3,39,0,3,46,7,20,3,20,49,11,68,6,36,126,4,70,5,32,110,7,54,5,31,103,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,0,0,5,36,264,36,136,475,0,11,0,3,14,0,6,3,7,11,9,25,3,5,41,5,29,4,19,61,4,22,0,15,38,5,52,7,27,89,18,90,15,49,169,3,29,6,21,62,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,45,265,42,148,500,0,3,3,5,10,0,0,0,0,0,4,15,3,8,26,0,11,5,10,22,3,4,0,3,18,9,23,7,14,51,0,84,15,42,141,18,123,33,66,241
124031465,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,17,0,10,0,3,13,0,12,0,0,10,0,6,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,9,52,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,0,6,0,3,10,8,15,0,3,18,0,3,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,27,6,10,54,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,4,3,0,13,0,8,0,8,16
124041466,0,0,3,5,12,3,16,0,3,21,9,11,0,4,25,4,39,3,12,62,4,31,3,9,49,10,66,13,24,107,4,22,7,5,39,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,3,5,13,38,208,32,69,342,0,8,0,3,8,0,0,0,3,5,0,3,3,4,14,3,7,3,8,25,3,17,4,10,34,4,27,8,17,57,12,76,17,25,133,8,33,8,13,65,0,3,0,3,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,14,33,186,45,93,360,0,0,0,0,5,0,0,0,3,0,0,3,7,3,14,0,3,0,5,12,0,6,0,0,7,3,6,4,8,24,5,52,0,26,82,9,86,26,46,172
124041467,0,7,0,10,16,5,34,3,8,47,10,37,8,23,76,6,58,13,27,97,5,74,9,16,111,10,78,10,18,113,3,20,4,3,25,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,13,3,5,22,40,334,42,103,517,0,7,0,5,10,0,7,3,5,9,3,13,7,12,34,9,36,5,15,67,8,27,7,8,49,5,59,7,22,92,13,122,12,32,182,12,62,10,21,108,3,13,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,13,53,353,61,131,587,0,3,0,3,6,0,0,0,3,0,0,9,0,7,16,0,14,9,10,30,0,11,7,7,33,5,32,3,9,52,3,37,8,23,73,19,104,22,44,191
124041468,0,3,0,0,3,0,0,0,3,3,0,3,0,0,3,0,8,0,0,5,0,11,0,0,9,3,5,0,3,12,0,10,0,0,9,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,4,10,56,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,0,7,0,16,0,0,20,0,6,0,8,13,0,7,0,0,9,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,3,15,63,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,9,3,8,4,4,14
124051469,0,0,0,0,0,0,5,0,0,4,0,0,0,0,4,0,0,0,3,7,0,4,0,0,9,7,27,4,3,46,3,4,0,3,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,58,3,9,80,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,13,4,3,23,10,25,0,3,41,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,47,10,15,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,23,4,14,43
124051470,0,6,0,5,10,0,4,0,0,9,0,6,0,3,14,0,16,0,4,15,8,62,3,11,80,8,94,14,28,141,4,23,0,4,39,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,22,222,16,59,315,4,3,0,0,5,0,0,0,0,0,0,8,3,3,12,3,4,0,0,5,0,3,3,0,7,4,10,3,9,25,9,69,11,24,119,21,60,17,25,125,0,6,0,4,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,3,10,39,179,37,72,329,0,0,0,0,0,0,0,0,0,0,3,4,0,3,8,0,4,0,0,6,0,0,0,3,7,0,3,0,3,9,3,20,3,6,35,18,91,16,45,166
124051580,0,7,3,4,9,0,13,0,0,8,5,3,0,7,21,8,37,3,12,58,7,58,6,19,85,8,56,3,5,79,3,11,3,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,13,25,185,26,56,297,0,3,0,0,4,0,0,0,0,0,0,17,0,3,18,3,17,0,8,25,0,14,0,3,18,7,29,3,8,45,15,70,8,30,119,3,42,11,10,61,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,35,190,29,64,313,0,3,0,0,6,0,0,0,0,0,0,6,0,5,13,0,9,0,0,12,0,3,0,4,4,3,6,4,8,15,8,40,4,15,65,20,106,18,49,197
124051581,0,12,0,13,26,6,20,0,9,38,8,37,3,22,72,6,96,9,27,144,5,87,7,23,129,3,72,8,13,103,3,7,0,3,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,3,3,14,33,352,40,120,547,3,3,0,5,8,0,9,3,15,26,4,13,3,10,39,4,24,3,27,60,5,24,3,20,54,6,66,3,35,117,26,143,13,46,231,10,66,9,22,111,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,15,67,368,45,190,672,0,3,0,3,9,0,0,0,0,0,0,14,6,14,36,3,24,0,12,41,4,9,0,13,22,3,15,0,12,32,15,87,14,49,171,25,206,27,92,343
125011473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,3,0,8,0,4,8,0,10,3,4,14,0,9,3,3,20,0,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,7,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,0,8,3,17,0,4,22,3,39,5,13,60,0,8,6,8,23,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,89,12,30,139,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,12,3,3,25
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,3,0,0,7,0,7,0,0,16,0,7,3,4,16,7,18,7,4,32,0,17,0,5,28,6,39,10,9,64,5,33,8,16,64,4,4,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,25,141,37,45,245,0,3,0,3,4,0,3,0,0,5,3,7,3,0,7,3,9,4,4,21,0,7,0,3,10,3,7,4,6,18,9,16,3,8,27,13,36,15,14,83,7,15,8,3,32,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,33,103,45,52,226,0,3,0,4,8,0,0,0,0,0,0,5,0,3,10,3,3,0,0,7,0,0,3,4,7,0,0,0,8,13,3,6,4,3,15,8,24,9,15,56
125011583,0,7,4,3,13,3,4,0,4,12,0,9,3,3,15,0,47,7,19,75,6,17,14,5,41,5,24,5,10,40,3,4,11,9,21,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,24,101,37,56,224,0,4,0,3,6,0,0,3,0,5,0,3,0,5,7,0,3,0,5,14,0,0,0,0,3,5,5,9,0,22,5,42,9,20,72,3,19,9,14,39,3,3,4,7,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,16,22,82,34,53,197,3,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,3,0,0,4,0,3,3,4,10,0,6,0,0,10,0,7,6,10,30,14,36,8,23,76
125011584,3,0,0,10,12,0,0,0,0,7,0,3,0,0,9,0,4,3,3,14,0,10,0,0,14,3,18,0,5,31,0,7,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,14,50,12,27,96,0,4,0,0,7,0,0,0,3,8,0,6,0,4,9,3,0,3,6,13,0,0,0,0,0,4,6,0,0,9,3,7,0,8,15,7,8,3,3,26,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,16,53,16,27,108,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,7,11,0,3,0,4,3,3,5,3,0,7,0,0,0,3,4,3,17,0,3,24
125011585,0,3,4,3,12,0,3,0,0,7,0,7,0,3,11,6,34,9,16,57,0,7,0,3,20,3,12,4,7,27,0,4,3,4,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,14,80,24,47,161,0,0,0,0,0,0,3,3,0,3,0,3,0,5,12,0,0,0,6,10,0,4,0,3,11,0,9,3,8,20,0,25,9,14,49,4,16,6,6,38,3,3,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,71,33,44,160,0,3,0,0,6,0,0,0,0,5,0,3,0,0,9,0,0,0,4,3,0,3,3,0,5,0,3,0,5,7,4,6,7,14,24,8,25,10,20,56
125011586,3,0,0,0,3,0,4,0,3,6,3,5,3,6,12,4,11,0,10,24,3,8,7,10,28,8,52,17,16,84,9,33,10,10,59,0,3,0,4,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,7,10,28,112,40,73,254,0,0,0,0,4,0,0,0,0,5,0,8,3,4,17,0,4,0,8,12,0,4,0,0,5,0,3,0,0,7,0,15,10,19,37,14,40,16,20,90,9,11,11,13,47,3,4,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,27,101,52,74,256,0,4,0,0,7,0,0,0,0,0,0,4,0,3,5,0,4,0,3,8,0,0,0,7,10,5,0,0,4,9,0,4,0,5,13,6,21,11,22,53
125011587,0,0,3,4,9,0,4,0,3,14,0,3,3,0,10,3,11,0,3,21,3,9,0,4,18,5,13,3,15,35,0,12,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,59,17,31,120,0,0,0,0,3,0,0,0,0,0,0,3,7,0,12,3,0,0,3,8,0,3,0,0,3,0,6,3,3,8,3,24,0,21,45,6,15,5,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,62,19,35,129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,7,12,0,0,3,3,4,0,3,0,0,4,3,8,8,8,19,5,22,9,9,34
125021476,0,8,0,3,10,3,8,0,0,10,3,8,0,0,12,0,3,6,4,13,0,7,3,0,5,6,27,6,7,38,10,44,16,22,95,13,30,12,10,59,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,3,16,45,130,48,48,269,3,5,3,0,11,0,3,0,0,5,0,6,0,3,12,0,0,0,0,5,0,3,0,0,8,0,7,0,0,9,3,12,0,6,21,4,37,16,13,74,6,28,19,13,70,0,13,8,4,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,27,122,54,53,254,0,5,0,0,10,0,0,0,0,0,0,0,5,6,13,0,3,0,0,6,0,0,0,0,4,0,4,5,5,11,5,6,8,0,22,3,20,9,7,47
125021477,0,12,5,9,26,0,30,9,4,46,16,36,4,25,77,5,13,8,9,39,0,11,3,11,32,9,33,3,17,63,14,46,10,30,93,0,3,9,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,8,0,15,26,47,195,41,123,415,0,7,3,5,18,3,16,7,10,34,9,35,11,18,76,4,8,4,23,45,0,3,3,3,9,3,5,0,7,21,7,18,7,20,44,6,49,20,30,111,6,22,5,7,36,0,3,3,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,0,11,19,53,171,69,133,430,0,3,3,3,12,0,0,0,3,5,3,22,9,13,48,7,19,14,23,62,4,6,3,9,22,0,12,3,15,30,7,3,6,9,25,7,32,8,27,80
125021478,0,10,6,18,35,3,25,0,6,34,7,16,8,13,48,4,5,3,6,24,0,9,0,9,17,0,29,5,12,47,10,23,10,20,57,3,13,3,0,23,0,3,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,8,0,8,11,29,152,40,90,314,0,8,4,3,17,3,3,3,11,22,3,32,14,16,60,3,13,4,6,24,0,7,0,4,15,3,14,0,10,23,3,6,6,13,28,12,25,13,18,68,3,13,3,16,29,3,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,19,35,135,51,98,315,0,0,0,8,6,0,3,4,0,7,3,20,11,15,50,9,11,8,13,35,5,9,3,11,25,3,18,3,9,29,0,10,0,6,22,9,25,7,17,56
125031479,0,7,3,15,23,3,27,4,3,38,3,21,0,16,42,5,18,6,3,33,3,20,6,8,35,16,69,13,31,127,3,16,4,4,29,0,7,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,39,190,40,94,358,3,7,0,8,24,0,6,4,8,20,7,13,6,11,40,8,20,12,14,57,9,4,3,7,23,3,9,3,13,29,7,38,10,33,87,12,60,9,29,112,3,16,7,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,7,20,51,188,62,132,429,0,4,0,3,7,0,0,0,0,0,0,7,4,12,26,0,12,7,12,31,0,7,0,17,24,7,12,3,9,30,4,8,9,9,40,12,51,19,35,117
125031480,0,5,0,14,23,10,21,0,3,27,0,28,0,26,54,7,45,6,22,79,8,39,0,19,56,7,23,4,12,48,8,11,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,12,42,171,24,91,330,0,9,0,3,13,0,4,3,6,14,4,17,15,6,41,3,20,8,19,50,4,17,5,12,39,3,33,7,22,65,6,35,3,19,68,6,35,8,8,67,0,6,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,13,40,184,50,102,380,0,3,0,3,11,0,3,0,3,3,5,11,7,10,23,0,14,3,11,27,0,0,0,7,13,3,12,4,17,38,4,44,16,32,99,8,47,15,23,95
125031481,0,9,3,5,21,0,12,3,3,15,3,14,0,9,28,10,28,5,14,54,5,24,4,17,48,3,47,9,27,86,7,21,0,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,3,9,35,155,34,90,316,0,10,3,3,12,0,4,0,4,11,0,10,7,5,18,0,9,4,4,21,4,6,0,0,8,5,9,8,7,29,8,45,6,28,90,10,49,16,19,97,4,18,3,5,33,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,6,23,41,171,49,81,346,0,8,0,5,12,0,0,0,5,5,0,3,9,11,22,0,7,5,4,16,3,10,4,5,25,6,9,7,9,24,3,13,6,11,27,7,52,23,34,116
