SA2_MAINCODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
121031412,0,0,25,63,0,16,0,0,0,86,13,0,9,9,0,0,27,638,3,158,22,24,19,867,0,0,16,0,4,10,34,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,3,0,0,7,0,0,5,0,0,0,10,3,0,3,0,0,0,4,9,0,9,0,4,0,22,35,0,15,0,4,0,53,92,0,17,0,3,0,115,152,0,15,7,4,0,181,90,0,11,3,0,0,105,70,0,11,0,0,0,74,29,0,6,0,0,0,34,118,0,28,0,0,0,147,4,0,11,3,5,0,27,610,3,150,22,27,19,829
121041413,0,0,102,128,0,54,0,0,0,186,41,6,30,0,0,6,88,2725,56,656,6,23,45,3508,3,4,41,0,3,30,84,0,3,0,0,0,0,6,0,24,9,0,0,0,40,7,11,13,3,0,0,27,8,4,7,0,0,0,18,23,3,17,0,3,0,39,56,0,39,0,0,0,96,282,0,73,0,4,0,359,599,0,122,0,7,0,727,693,0,86,0,0,0,785,462,0,58,0,0,0,525,261,0,45,0,0,0,308,139,0,25,0,0,0,160,264,0,64,0,3,0,332,38,6,25,0,3,3,74,2833,54,627,12,20,36,3582
121041414,0,0,81,74,0,19,0,0,3,101,55,11,14,6,5,4,95,2866,124,652,9,31,33,3707,6,12,36,0,3,18,79,4,11,0,0,0,0,15,4,75,0,0,0,3,84,4,18,5,3,0,0,34,3,0,23,0,3,0,31,14,0,19,0,0,0,35,43,0,33,0,0,0,76,370,5,85,0,0,0,458,786,0,121,0,3,0,911,840,0,110,0,0,3,957,429,0,56,0,0,0,490,271,0,25,0,0,0,295,180,0,24,0,0,0,205,224,0,38,0,5,0,271,52,7,24,21,0,3,101,3228,131,596,26,19,30,4030
121041415,0,0,117,368,0,112,0,3,0,489,38,0,40,11,7,3,98,2791,45,787,56,29,57,3766,7,0,51,3,3,49,112,0,0,0,3,0,0,7,0,21,10,3,0,0,39,0,7,6,18,0,0,36,9,0,11,9,0,0,28,12,3,16,0,3,0,36,45,3,26,0,0,3,77,463,0,105,0,0,4,575,662,0,115,0,0,0,780,544,0,75,0,3,0,620,294,0,57,0,0,0,356,203,0,41,0,0,0,248,146,0,30,0,0,0,173,502,0,124,0,3,0,634,48,0,36,5,10,6,102,2938,41,714,48,24,57,3823
121041416,0,0,109,153,0,48,0,0,0,199,51,14,26,3,5,7,104,3356,253,780,11,44,34,4481,5,22,49,0,4,27,99,0,11,3,0,0,0,13,3,138,7,11,0,0,154,14,27,9,3,0,0,57,6,6,9,0,0,0,27,25,3,23,0,4,0,51,93,6,46,0,3,3,149,696,5,131,0,3,3,841,763,0,140,3,0,6,916,658,0,98,0,4,0,760,481,0,72,0,0,0,557,247,0,42,0,0,0,290,172,0,28,0,0,0,196,303,0,70,0,3,0,372,43,13,23,4,3,5,90,3512,229,745,23,30,45,4574
121041417,0,0,118,181,0,35,0,0,0,212,47,3,24,3,5,0,82,1970,31,397,12,39,36,2482,4,3,29,4,14,21,73,0,3,0,0,0,0,9,0,18,0,0,0,0,23,5,6,4,3,0,0,11,3,4,9,0,0,0,19,7,4,14,0,7,0,27,35,0,16,0,0,0,52,194,0,48,3,13,0,252,427,0,51,0,3,0,479,467,0,56,0,0,0,527,354,0,29,0,4,0,385,250,0,35,0,4,0,292,170,0,10,0,0,3,188,306,0,59,0,6,0,370,51,0,18,11,4,0,84,2266,43,390,23,51,33,2798
122011418,0,0,67,166,0,38,0,0,0,207,23,6,10,0,0,0,39,953,94,328,14,31,24,1446,3,5,27,0,0,23,54,0,3,0,0,0,0,3,0,27,0,0,0,0,27,4,17,8,3,0,0,24,0,0,3,0,0,0,11,3,7,6,0,3,0,24,9,6,19,0,8,0,43,62,5,23,0,0,0,98,205,0,38,0,4,0,253,180,0,43,0,0,0,225,109,0,18,0,0,0,129,91,0,24,0,0,0,113,73,0,11,0,0,0,89,279,0,58,0,0,0,347,15,3,15,3,3,0,40,1041,70,295,11,32,25,1470
122011419,0,0,170,248,0,64,0,0,3,318,54,11,36,14,8,3,124,3017,171,866,58,43,48,4201,0,10,47,0,3,29,99,0,3,0,0,0,0,7,3,91,5,7,0,0,114,23,15,5,20,4,0,64,8,8,6,6,0,0,27,14,3,17,7,0,0,44,42,3,29,0,0,0,70,175,8,61,0,3,3,250,459,0,113,0,0,3,582,565,0,122,0,4,0,695,500,0,129,4,0,0,644,366,0,79,0,0,0,450,268,0,52,0,0,0,317,561,0,135,0,5,0,695,56,11,24,3,3,6,105,3049,157,833,50,25,48,4158
122021420,0,0,50,63,0,19,0,0,0,81,7,0,13,0,3,0,29,533,0,285,4,12,38,871,0,0,16,0,0,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,5,0,0,0,5,4,0,7,0,0,0,12,14,0,16,0,0,0,30,36,0,22,0,0,0,58,80,0,25,0,4,3,111,51,0,32,0,0,0,76,63,0,20,0,0,0,82,61,0,19,0,0,0,79,44,0,11,0,0,0,51,106,0,29,0,0,0,132,3,0,8,0,0,0,16,458,0,207,3,7,22,699
122021421,0,0,24,41,0,15,0,0,0,58,5,0,12,0,3,0,26,204,3,165,17,24,37,443,3,0,11,0,4,15,33,0,0,0,0,0,0,0,0,0,0,13,3,0,12,0,0,3,0,0,0,3,3,0,3,0,0,0,3,3,0,3,0,0,0,8,5,0,10,3,0,0,16,17,0,12,4,6,0,37,18,0,21,0,0,0,46,29,0,9,0,0,0,43,23,0,13,0,0,0,34,23,0,15,0,0,0,34,21,0,9,0,0,0,30,57,0,8,0,0,0,72,0,0,10,6,4,0,21,206,3,120,27,15,14,393
122021422,0,0,32,51,0,21,0,0,0,68,14,0,10,0,0,3,37,614,0,295,17,17,25,969,3,0,20,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,3,0,0,0,3,3,0,3,0,0,0,13,20,0,18,0,0,0,38,98,0,23,0,0,0,129,116,0,44,0,3,0,169,82,0,26,0,3,0,110,67,0,20,0,0,0,82,63,0,6,0,0,0,77,40,0,15,0,3,0,56,102,0,20,0,0,0,119,17,0,8,0,3,0,23,614,0,226,3,9,8,858
122021423,0,0,53,48,0,16,0,3,0,67,20,0,19,3,4,0,46,870,4,503,33,59,32,1500,0,0,38,0,3,17,61,0,0,0,0,0,0,3,0,0,4,0,0,0,12,0,0,4,0,4,0,12,3,0,7,0,5,0,15,9,0,10,15,3,0,33,17,0,31,3,3,0,50,71,0,61,0,8,0,138,162,0,67,0,3,0,240,169,0,78,0,6,0,254,208,0,59,0,5,0,273,136,0,37,0,3,0,173,92,0,28,0,0,0,118,144,0,20,0,3,0,171,22,0,18,3,3,4,53,1035,3,456,32,52,27,1602
122031424,0,0,22,16,0,7,0,0,0,24,8,30,11,3,3,3,58,312,378,180,21,25,25,945,0,18,15,0,0,6,38,0,18,0,0,0,0,18,0,148,0,3,0,0,160,0,53,0,5,0,0,58,0,24,3,0,0,0,28,0,16,10,3,0,0,31,9,10,6,5,3,0,34,18,17,19,3,4,0,56,26,3,14,0,0,0,50,43,0,26,0,5,0,76,69,12,21,0,0,0,101,86,0,20,0,0,0,106,56,0,11,0,0,0,64,68,0,6,0,0,0,72,5,26,12,3,0,3,44,382,343,164,18,15,16,935
122031425,0,0,8,4,0,3,0,0,0,6,3,0,5,0,3,0,13,181,18,93,13,28,7,339,0,0,7,0,0,5,12,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,3,3,3,0,0,16,4,4,11,0,4,0,19,12,0,5,0,3,0,27,24,0,15,0,0,0,38,22,0,13,0,0,0,38,24,0,6,0,0,0,29,41,0,9,0,0,0,46,30,0,5,0,0,0,32,30,0,0,0,0,0,30,8,0,8,0,0,0,18,200,19,88,8,14,4,326
122031426,0,0,35,61,0,18,0,0,0,74,49,8,26,7,3,9,102,2773,118,737,43,50,56,3779,12,8,32,5,8,25,88,0,10,7,4,0,0,18,3,42,9,10,0,3,60,6,18,11,3,3,0,37,11,13,10,0,0,0,33,15,8,25,0,0,0,53,65,4,46,0,3,0,122,551,6,133,0,4,4,696,1260,3,202,0,11,7,1479,698,0,76,0,3,3,786,299,3,37,0,3,0,342,108,0,18,0,3,0,137,53,0,16,0,0,0,68,116,0,22,0,0,0,141,44,11,30,5,8,0,93,3239,121,664,30,50,47,4153
122031427,0,0,25,36,0,9,0,0,0,50,5,3,13,3,0,0,25,369,69,148,57,10,13,660,0,3,16,3,0,12,34,0,3,0,5,0,0,10,0,43,0,14,0,3,60,0,3,3,6,0,0,16,0,3,4,5,0,0,12,0,0,5,9,0,0,15,3,0,5,0,0,0,13,12,3,12,0,0,0,36,26,0,19,0,0,0,44,54,0,19,0,0,0,75,65,0,14,0,0,0,78,76,0,9,0,0,0,92,72,0,17,0,0,0,87,74,0,13,0,0,0,90,3,3,10,6,0,0,26,384,68,162,48,8,19,689
122031428,0,0,62,43,0,10,0,3,0,52,13,3,16,0,0,0,31,445,10,230,12,33,26,762,0,0,19,0,3,21,42,3,0,0,0,0,0,3,3,0,0,0,0,0,8,3,0,3,0,0,0,5,0,0,0,0,0,0,5,3,0,5,0,0,0,8,3,0,19,0,4,0,27,16,0,15,0,3,0,33,8,0,19,0,0,0,29,38,0,19,0,3,0,57,63,0,38,0,0,0,108,129,0,26,0,0,0,152,113,0,17,0,0,0,136,169,0,21,0,0,0,196,6,0,15,0,0,0,30,561,9,218,6,19,22,837
122031429,0,0,58,85,0,30,0,0,0,111,25,9,18,0,0,0,60,1758,122,637,23,33,43,2619,0,3,29,0,0,23,62,0,8,0,0,0,0,8,0,75,0,0,0,0,85,5,10,11,4,0,0,20,3,0,15,0,0,0,20,9,9,12,0,3,0,36,37,3,30,0,0,0,75,239,3,67,0,4,0,317,523,0,120,0,10,8,665,522,0,107,0,4,0,640,240,0,54,0,3,0,292,135,0,36,0,0,0,169,89,0,18,0,0,0,101,179,0,44,0,0,0,224,21,5,14,0,0,3,52,2021,107,553,11,29,36,2764
122031430,0,0,20,43,0,5,0,0,0,55,21,13,16,6,3,8,61,823,103,286,127,29,42,1406,0,6,20,22,0,8,58,3,5,4,45,7,7,62,0,39,3,3,0,0,49,0,16,4,25,5,4,50,0,5,6,15,3,0,36,6,10,14,3,0,0,30,26,3,15,0,0,0,41,138,3,37,3,4,0,180,256,0,57,0,0,0,312,158,0,31,0,0,0,192,122,0,15,0,0,0,136,75,0,14,0,0,0,90,57,0,10,0,0,0,66,93,0,22,0,0,0,120,16,4,15,3,5,0,44,940,98,268,119,24,19,1469
122031431,0,0,46,67,0,25,0,0,0,89,24,8,25,18,7,9,86,1737,73,563,121,66,46,2616,0,3,24,7,3,20,60,0,4,0,11,3,0,17,3,40,10,38,13,5,109,7,3,7,13,0,0,31,3,4,13,8,8,0,36,10,6,10,17,16,0,58,26,3,32,5,9,0,75,200,0,77,7,3,0,291,491,7,112,0,6,3,609,390,0,66,0,3,0,459,231,0,35,0,0,0,269,147,0,36,0,0,0,183,76,0,16,0,0,0,92,145,0,27,0,3,0,178,33,9,7,9,8,10,80,1769,75,466,119,66,37,2538
122031432,0,0,10,12,0,6,0,0,0,18,3,0,6,0,0,0,10,53,3,79,0,16,10,172,0,0,5,0,3,8,17,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,9,0,0,3,0,0,0,6,6,0,5,0,0,0,12,8,0,11,0,3,0,20,8,0,5,0,0,0,12,16,0,3,0,0,0,17,10,0,0,0,0,0,12,21,0,8,0,0,0,29,0,0,3,0,0,0,10,68,0,62,0,26,8,159
123011433,0,0,0,3,0,0,0,0,0,3,6,8,11,5,0,0,32,373,109,149,17,10,14,686,0,8,12,3,0,7,34,0,3,0,3,0,0,12,0,63,3,0,0,3,72,0,15,10,0,0,0,23,3,3,6,0,0,0,12,11,3,6,0,0,0,23,42,4,24,0,0,0,80,170,8,30,0,5,0,212,138,0,15,0,3,0,158,35,0,4,0,0,0,46,9,0,6,0,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,8,5,0,0,21,424,115,126,13,11,11,707
123011434,0,0,0,0,0,0,0,0,0,0,12,5,8,4,4,3,31,596,127,182,26,18,13,961,3,6,12,0,0,13,30,0,0,0,4,0,0,3,4,49,0,3,0,0,50,0,19,3,0,0,0,24,3,9,4,4,0,0,24,11,16,10,3,15,0,52,37,4,27,0,5,0,73,196,17,42,0,4,0,260,405,0,48,0,8,0,455,163,0,8,0,0,0,174,36,0,0,0,3,0,42,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,5,14,5,13,5,3,5,46,872,121,181,12,44,16,1250
123011435,0,0,0,5,0,0,0,0,0,10,16,0,7,0,0,0,30,997,81,241,8,9,10,1345,3,0,20,0,0,4,28,0,3,3,0,0,0,6,0,19,0,0,0,0,30,3,16,4,7,0,0,30,3,16,14,0,0,0,36,10,9,10,4,8,0,39,39,3,29,0,3,0,77,473,21,90,3,0,0,589,729,3,80,0,4,3,819,154,0,9,0,0,0,162,9,0,3,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,24,9,16,0,3,0,49,1448,103,275,13,25,18,1874
123021436,0,0,0,4,0,0,0,0,0,3,17,76,10,3,6,7,117,823,1213,263,20,25,19,2369,3,34,19,0,0,7,64,0,37,0,0,0,0,36,0,283,3,3,5,0,295,5,198,12,4,0,0,222,7,89,12,7,0,0,111,28,91,20,0,0,0,148,165,89,58,3,3,0,319,609,126,86,5,6,8,845,148,5,24,0,7,3,188,20,0,5,0,0,0,29,0,0,3,0,0,0,7,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,16,56,12,0,4,5,92,1011,1009,249,27,27,29,2351
123021437,0,0,0,3,0,3,0,0,0,7,14,25,8,5,8,4,68,1153,313,270,50,34,28,1844,4,19,10,0,0,12,52,0,16,0,3,0,0,25,0,135,0,3,4,0,149,13,54,12,13,5,3,106,16,40,12,6,0,0,73,80,13,21,4,4,0,132,326,18,59,3,0,4,416,915,16,83,6,3,3,1027,307,5,27,0,3,3,344,64,0,8,0,4,0,78,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,14,13,5,0,3,67,1757,334,268,54,24,32,2471
123021438,0,0,0,0,0,0,0,0,0,5,13,46,13,4,3,6,83,623,793,249,52,23,23,1762,0,26,22,3,0,9,53,0,27,0,0,0,0,25,0,131,0,3,0,0,133,0,125,6,6,0,0,137,4,121,10,5,0,0,135,10,111,19,4,0,0,142,97,49,53,3,3,0,204,471,28,104,7,11,0,621,150,9,23,0,3,0,177,15,0,3,0,0,0,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,16,0,0,0,54,753,643,259,26,18,14,1715
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,3,0,0,0,0,0,3,18,20,8,0,0,0,50,871,285,242,11,43,15,1482,0,19,18,11,3,30,80,0,8,3,0,0,0,12,0,91,3,3,3,0,96,4,57,17,7,4,3,90,6,18,10,0,0,0,40,11,18,20,0,21,0,79,216,47,51,3,8,0,323,649,3,62,3,3,3,724,241,0,28,0,0,0,276,85,0,11,0,0,0,92,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,12,9,0,3,3,49,1260,288,222,23,46,39,1875
123021441,0,0,0,0,0,0,0,0,0,7,7,23,12,0,0,0,46,749,388,235,72,17,19,1474,3,9,15,4,0,11,44,0,14,0,3,0,0,12,3,106,8,11,0,0,120,7,57,10,13,0,0,93,3,29,11,10,0,0,55,47,25,11,6,0,3,91,249,54,43,17,6,0,371,518,31,75,0,3,0,637,143,3,21,0,0,0,176,14,0,4,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,16,10,3,0,0,48,1008,349,212,67,13,22,1675
123021442,0,0,0,6,0,0,0,0,0,6,15,66,18,0,0,7,107,849,1146,273,23,32,41,2365,0,36,17,0,0,11,71,0,33,0,0,3,0,36,3,291,8,7,0,0,314,4,220,8,5,0,3,239,12,96,15,3,0,3,128,28,84,18,4,8,0,135,227,155,56,4,9,0,450,655,86,68,3,16,9,826,266,3,29,0,3,6,310,57,0,13,0,0,0,70,7,7,4,0,0,0,17,3,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,3,16,58,12,0,3,0,88,1281,1065,246,25,39,31,2696
123021443,0,0,0,5,3,0,0,0,0,5,17,18,12,0,0,4,49,703,521,231,24,26,17,1526,0,22,26,0,0,8,59,0,16,0,0,0,0,17,0,208,4,0,0,0,218,8,104,6,3,0,3,125,6,52,5,3,0,0,69,21,41,14,5,3,0,89,164,78,58,3,3,0,304,511,43,95,0,14,3,670,161,5,12,0,0,0,177,48,0,0,0,0,0,54,7,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,20,30,14,3,3,8,74,956,594,239,24,29,20,1857
123021444,0,0,0,0,4,0,0,0,0,3,12,40,11,0,3,0,75,757,648,232,17,21,8,1686,4,19,12,0,0,13,47,0,15,0,0,0,0,18,0,176,3,4,4,0,189,3,140,7,3,0,0,158,3,59,13,0,0,0,79,25,44,15,4,0,0,84,171,78,57,4,3,3,312,600,56,94,4,15,0,775,134,0,22,0,0,0,161,38,0,0,0,0,0,42,8,4,0,0,0,0,13,4,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,47,13,0,3,4,83,1012,630,240,22,30,24,1967
123031445,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,19,134,6,75,0,25,14,246,0,0,10,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,0,3,0,10,0,16,3,0,4,0,5,0,13,7,0,3,0,0,0,6,27,0,6,0,3,0,33,59,0,14,0,3,0,77,32,0,7,0,0,0,40,16,0,3,0,0,0,23,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,0,14,155,3,56,3,34,6,257
123031446,0,0,0,0,0,0,0,0,0,0,4,4,15,0,4,3,21,150,12,103,5,36,23,335,0,0,9,0,3,18,33,3,0,0,0,0,0,4,0,0,7,0,4,0,10,5,7,3,0,0,0,13,4,0,11,0,0,0,17,4,3,10,0,0,0,16,16,4,14,0,5,0,40,35,0,12,3,3,0,47,48,0,13,0,0,0,63,53,0,3,0,0,0,51,12,0,7,0,0,0,14,6,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,3,0,18,198,14,83,7,21,14,340
123031447,0,0,0,0,0,0,0,0,0,0,12,12,15,5,7,3,50,663,109,228,74,30,27,1134,5,0,18,3,4,18,51,0,5,0,3,4,0,14,0,10,7,0,0,0,14,8,61,10,16,3,0,98,18,20,12,12,0,0,52,26,12,28,0,3,0,69,140,8,43,4,0,0,190,353,12,51,5,3,3,426,142,0,13,0,0,0,158,31,0,3,0,0,0,36,9,0,0,0,0,0,12,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,9,3,3,4,38,742,126,212,46,24,26,1167
123031448,0,0,0,0,0,0,0,4,0,4,3,0,8,0,4,0,13,152,3,121,0,55,26,360,0,0,18,0,8,12,38,0,0,0,0,0,0,0,0,0,3,0,6,0,10,5,0,5,0,14,0,24,0,0,5,0,3,0,15,4,0,14,0,0,0,25,23,0,10,0,4,0,48,62,0,18,0,9,0,80,33,0,6,0,0,0,41,10,0,4,0,0,0,15,7,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,8,0,7,0,23,162,0,101,0,52,15,341
124011449,0,0,0,3,0,0,0,0,0,8,3,0,8,0,0,0,16,326,24,129,9,10,15,524,3,3,8,0,4,11,27,0,3,0,0,0,0,3,0,3,13,0,0,0,18,7,10,14,3,0,0,37,14,0,14,0,0,0,36,27,3,20,3,5,0,60,133,4,27,0,4,0,163,124,4,30,0,0,0,159,40,0,0,0,0,0,40,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,10,0,3,0,19,357,28,139,10,22,11,560
124011450,0,0,0,6,0,0,0,0,0,5,8,4,7,6,3,3,27,603,82,228,33,26,29,991,0,3,15,3,0,7,26,0,0,0,3,0,0,4,0,11,10,3,0,0,21,3,22,5,9,0,0,38,4,11,6,0,0,0,27,18,15,21,0,0,0,56,46,8,31,3,12,0,101,225,13,76,4,3,0,315,179,0,37,0,3,0,213,65,0,12,0,0,0,79,19,0,0,0,0,0,22,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,12,3,0,0,31,592,80,215,35,17,14,949
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,8,0,6,0,0,0,10,10,22,11,3,3,0,51,924,167,326,82,29,42,1573,0,7,29,0,12,18,70,3,9,0,0,0,0,12,10,23,25,8,0,0,62,41,66,30,28,3,0,171,41,9,23,3,5,0,79,101,22,53,11,3,3,193,230,15,72,7,4,0,331,358,13,67,6,0,0,446,97,0,17,0,3,0,116,23,0,9,0,0,0,39,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,8,0,0,0,6,12,17,22,3,0,3,60,918,190,350,77,34,27,1596
124011453,0,0,0,0,0,0,0,0,0,0,3,3,12,3,3,3,27,432,39,165,19,6,18,675,0,3,6,0,0,16,25,0,0,3,0,0,0,3,0,0,6,0,0,0,10,7,16,18,9,0,0,48,13,4,5,3,3,0,24,37,3,16,0,3,0,65,94,3,34,3,0,0,134,195,3,42,0,0,0,249,43,3,9,0,0,0,57,8,0,3,0,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,14,404,38,156,18,10,19,644
