SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
124041468,0,0,0,0,3,3,0,0,0,7,0,0,0,0,5,0,3,0,0,6,0,3,3,0,5,8,14,10,0,29,14,14,0,3,28,18,21,16,3,54,62,83,67,34,245,52,77,28,14,172,32,42,16,6,99,15,45,17,3,77,10,22,9,3,44,4,7,9,3,19,38,54,28,32,149,3,7,5,3,15,262,376,217,103,956,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,3,0,7,0,0,0,0,4,4,10,4,0,14,10,13,6,3,29,16,19,6,7,43,43,49,29,23,145,48,59,31,10,143,57,56,33,5,150,20,40,21,5,94,23,43,20,11,94,15,18,14,4,49,36,45,37,15,135,9,3,5,3,23,286,346,216,85,937,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,14,3,0,0,0,3
124051469,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,0,3,0,0,3,9,12,9,4,35,8,9,7,3,35,13,22,6,8,50,69,123,75,23,294,59,123,52,8,242,54,85,25,16,179,35,53,22,4,120,15,37,17,5,73,0,4,5,3,15,22,66,41,12,151,0,4,4,3,8,304,556,272,95,1228,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,4,0,0,3,9,0,5,0,0,3,4,3,0,0,8,3,12,3,3,20,8,17,9,3,37,47,65,37,18,159,43,78,36,10,166,58,89,42,6,198,49,50,38,10,145,37,88,23,12,153,20,20,17,3,66,34,68,32,12,135,5,10,5,0,22,312,507,242,76,1135,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,0,3
124051470,6,7,0,0,13,6,6,3,3,18,11,4,4,0,16,5,4,5,0,13,17,6,5,3,26,33,29,22,10,85,33,38,24,4,101,74,68,32,17,194,245,362,148,51,806,195,287,112,32,623,140,207,65,21,429,61,130,56,16,267,55,77,42,13,192,6,18,13,3,47,109,175,97,42,427,16,19,6,3,54,1003,1446,640,217,3306,0,5,0,3,12,0,4,3,0,9,0,4,6,0,13,0,3,4,3,10,3,3,3,3,12,18,11,8,4,32,40,23,15,3,76,57,57,25,4,142,162,191,97,36,488,214,248,78,30,576,171,232,80,29,516,139,160,60,18,374,124,158,56,11,352,28,62,29,7,124,95,156,44,32,329,12,17,15,3,49,1070,1333,512,191,3112,5,3,0,0,8,0,6,0,0,6,0,0,0,0,7,7,3,3,3,7,8,5,3,0,14,5,12,3,3,24
124051580,3,3,0,0,6,0,0,4,0,5,0,3,0,0,6,4,3,3,0,11,6,9,0,5,21,25,23,9,3,63,20,27,16,8,71,43,28,13,10,99,148,144,53,16,370,102,88,45,20,257,44,47,23,7,122,16,29,11,0,57,11,15,7,3,37,0,3,0,0,8,62,61,29,20,173,12,8,3,3,25,498,495,225,99,1320,0,0,0,0,3,0,0,0,0,0,4,3,5,0,12,5,3,4,0,6,9,5,7,0,16,10,6,9,5,33,27,19,10,3,60,33,25,14,9,90,97,104,48,28,273,105,102,38,16,262,75,83,34,14,201,38,51,10,6,110,27,25,21,4,81,7,18,4,0,33,46,50,23,19,143,6,9,8,7,30,487,511,235,120,1354,8,3,7,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,4,0,0,6,11,9,0,0,19
124051581,7,3,3,0,13,0,3,0,0,3,4,0,0,4,5,0,0,3,0,11,15,10,8,5,38,37,21,10,9,84,34,42,10,8,98,41,33,17,11,109,138,130,54,33,362,82,85,37,15,221,50,36,15,6,109,20,25,13,0,59,9,10,3,7,20,3,3,4,0,10,58,58,36,22,180,8,8,16,11,42,516,480,235,134,1367,5,0,0,0,7,0,3,0,0,3,3,7,0,3,14,6,0,7,0,8,3,0,3,0,10,13,20,8,6,48,29,21,6,10,71,37,33,23,7,103,125,115,52,31,321,104,110,46,19,277,68,79,27,14,187,45,45,14,3,106,25,38,13,8,78,8,11,5,0,19,54,55,27,19,155,13,13,5,3,32,540,538,231,133,1441,4,3,0,5,7,0,0,0,3,3,3,5,0,0,6,4,6,0,0,10,6,10,0,5,22,13,8,3,3,24
125011473,7,8,0,0,11,3,0,3,3,17,3,8,0,0,8,3,7,0,0,13,3,3,3,0,10,8,21,8,4,51,18,19,6,3,40,25,22,0,0,48,64,66,18,11,153,45,47,5,3,100,35,24,0,0,68,56,50,11,0,119,42,52,3,3,104,19,12,3,0,38,33,50,18,5,108,4,5,3,0,18,373,400,95,39,906,8,3,0,0,17,0,0,0,0,5,7,4,3,0,12,0,7,0,4,8,7,11,3,0,24,8,13,4,4,24,20,25,12,3,54,18,21,10,6,48,74,67,25,12,175,56,53,12,7,125,70,65,11,3,145,92,80,21,3,195,76,78,16,3,173,48,55,9,0,112,49,41,12,8,118,3,4,0,0,10,547,526,123,47,1250,15,3,0,0,21,0,3,0,0,5,8,0,0,0,10,3,4,0,0,6,17,8,0,3,26,15,13,3,0,30
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,11,8,3,7,32,12,12,8,0,32,9,19,8,9,44,26,14,14,9,56,37,37,29,44,143,61,69,44,37,212,39,54,19,18,135,57,44,25,29,162,126,132,80,39,378,58,66,32,25,177,29,33,23,8,97,20,20,9,10,52,9,20,8,11,46,3,3,6,0,14,74,90,52,64,281,19,15,11,22,76,591,636,357,340,1925,7,7,6,5,33,3,0,0,0,8,28,12,15,4,55,24,13,10,9,53,21,23,9,10,58,45,54,30,34,167,64,52,25,34,178,74,70,31,31,207,147,114,70,49,375,76,105,43,17,238,56,57,12,18,138,36,41,16,9,107,27,22,20,6,76,5,17,5,0,26,48,88,46,61,240,18,19,13,20,69,684,687,359,302,2038,15,17,5,13,46,7,3,0,3,16,7,5,5,3,26,8,6,6,5,18,28,34,15,8,86,39,47,25,23,125
125011583,4,0,9,9,23,9,6,3,6,23,8,15,4,5,28,13,17,8,5,44,38,26,16,16,86,69,57,27,9,155,51,36,15,7,110,50,39,22,9,122,80,63,27,21,193,40,24,7,3,84,21,15,3,3,38,5,8,3,0,18,0,0,7,6,11,0,0,0,0,0,48,40,13,18,124,12,10,4,10,37,460,367,163,113,1101,10,9,3,3,26,9,5,0,0,10,14,7,3,7,31,13,6,7,0,31,20,16,10,0,45,42,50,23,8,118,52,59,22,14,148,60,55,6,13,129,129,88,25,15,254,41,63,15,6,126,43,17,4,3,66,14,17,9,0,42,5,8,3,3,18,4,0,3,0,9,40,40,15,16,117,5,5,10,6,30,505,444,160,93,1203,12,8,8,3,27,5,0,0,0,6,10,7,4,3,21,6,8,3,0,13,13,10,11,3,36,32,26,8,3,64
125011584,3,4,0,0,5,3,3,3,7,20,4,3,7,8,16,0,10,3,3,25,19,15,18,13,59,26,37,31,21,111,17,19,19,18,65,12,24,11,12,61,57,66,34,26,188,27,37,14,7,91,17,21,15,3,56,11,14,7,0,36,8,12,6,0,24,0,4,0,0,4,34,41,34,42,142,12,5,3,4,30,250,322,205,165,941,5,0,0,4,13,3,3,0,0,5,10,7,10,6,29,4,8,0,5,22,12,13,3,3,30,31,24,18,12,87,18,38,20,13,81,27,35,15,25,107,77,61,42,32,221,51,50,33,17,145,44,27,19,11,103,19,24,19,11,72,16,29,13,3,65,5,14,9,5,32,25,46,20,23,113,3,7,7,14,32,349,393,227,176,1151,5,3,0,5,15,4,0,3,0,7,7,0,4,0,10,0,5,0,0,11,10,13,13,5,40,13,10,8,9,44
125011585,3,7,3,0,14,0,6,0,0,12,6,5,3,0,17,3,8,4,0,18,18,16,5,8,47,34,42,11,5,93,37,35,8,6,87,30,42,17,4,88,96,95,28,14,234,60,70,25,7,166,28,48,5,8,90,18,19,12,0,55,11,17,4,5,42,5,3,4,0,16,40,53,40,17,154,10,8,5,3,25,404,479,183,77,1145,6,4,3,0,15,8,0,0,0,11,17,7,3,3,21,7,14,0,0,25,9,13,3,3,34,23,20,20,6,69,32,34,15,10,87,38,47,15,9,113,94,89,42,13,238,46,72,18,12,143,45,50,13,0,112,25,35,10,9,74,22,34,14,0,67,5,20,3,7,38,47,57,24,16,140,5,12,4,0,18,427,503,187,91,1211,5,5,0,3,11,0,0,0,0,3,5,0,0,0,6,7,6,0,0,10,13,12,7,3,32,22,19,9,6,60
125011586,4,3,0,3,13,14,7,4,0,22,8,7,5,3,26,14,7,7,3,38,18,16,6,6,50,55,49,18,11,130,50,41,14,12,110,66,54,18,12,140,159,157,65,14,392,103,111,27,18,263,74,73,27,8,181,40,35,15,3,95,19,38,16,8,70,10,14,9,3,33,59,100,49,28,231,13,14,8,3,38,698,722,272,133,1826,6,13,3,3,28,10,7,3,0,18,24,9,0,0,34,14,7,4,0,26,19,22,3,6,56,40,32,15,9,94,65,59,19,13,155,81,72,19,11,175,167,150,43,22,390,135,117,35,12,300,111,100,34,10,251,47,49,22,12,135,74,100,22,14,207,35,59,19,6,117,70,96,32,22,223,13,13,12,3,38,893,899,291,138,2228,17,5,7,3,30,3,0,0,0,10,11,3,0,0,16,8,6,3,0,14,15,11,15,4,48,38,23,10,7,76
125011587,3,6,3,0,10,4,3,3,0,7,5,0,0,0,12,3,9,3,0,9,5,13,4,6,30,18,33,17,8,68,12,12,4,3,30,18,23,10,3,55,72,53,14,13,153,35,42,12,5,96,30,22,6,0,57,6,7,4,3,25,0,9,3,0,21,0,3,6,0,12,20,32,24,15,88,4,0,0,0,9,235,269,111,67,680,7,0,3,0,8,0,0,0,0,3,0,3,3,3,10,3,7,0,0,6,6,3,3,0,14,18,8,4,0,29,17,27,4,3,49,12,21,13,6,55,47,38,12,13,111,35,33,11,5,86,33,38,13,0,81,12,23,14,4,50,12,22,6,0,40,0,10,0,0,15,20,19,20,11,72,3,6,3,3,18,232,246,116,55,646,0,3,0,0,7,0,0,0,0,0,4,3,0,0,7,0,0,0,3,3,9,8,9,3,23,15,8,5,0,25
125021476,13,10,3,0,22,10,5,0,0,18,6,6,0,0,15,17,17,6,3,36,14,16,3,0,39,51,61,15,3,126,34,63,10,0,110,67,79,32,4,181,225,264,93,18,594,210,207,67,18,504,195,190,53,8,445,164,260,71,22,518,148,208,56,16,422,59,83,34,11,180,152,234,93,37,517,6,12,3,0,23,1367,1707,552,133,3753,11,7,3,0,21,4,7,0,0,12,17,9,4,0,31,5,4,0,0,16,18,23,7,0,49,23,41,12,3,81,45,67,15,0,131,68,79,22,10,179,195,214,52,20,471,168,230,64,22,480,191,188,40,13,431,182,224,64,21,499,220,315,102,19,652,105,196,61,12,381,139,207,72,18,433,11,7,10,0,32,1411,1818,518,147,3893,22,11,7,0,40,4,7,0,0,10,5,4,4,3,20,8,11,3,0,15,13,18,7,0,36,28,28,12,3,69
125021477,3,8,0,0,9,7,4,0,3,15,3,3,5,3,15,15,5,0,0,21,14,19,3,8,45,54,52,16,7,120,33,45,12,3,96,44,68,24,14,150,182,203,80,27,489,160,181,68,17,425,111,117,35,10,274,54,85,38,12,190,38,68,25,11,139,16,21,7,3,49,100,111,51,28,291,7,9,3,0,25,837,1004,360,144,2346,6,12,3,0,22,3,3,0,0,8,7,9,0,0,19,9,0,4,0,14,17,21,6,0,39,24,28,3,8,61,31,49,8,7,95,70,66,14,3,155,129,166,54,23,376,130,193,58,21,400,142,157,41,8,351,99,141,51,15,299,96,157,58,15,323,48,68,19,8,146,93,110,59,23,280,11,12,5,0,38,919,1189,390,131,2626,3,3,0,0,6,3,3,3,0,7,7,6,0,0,12,3,0,0,0,5,10,19,3,3,31,23,23,3,3,54
125021478,0,3,0,0,7,3,0,3,0,4,4,3,4,0,11,9,6,0,0,20,19,14,3,0,38,26,34,13,7,71,26,41,4,3,78,40,43,18,4,108,121,145,56,15,342,100,137,41,4,282,75,81,26,7,198,70,88,35,9,202,57,63,41,0,160,26,36,12,9,84,70,104,50,17,249,8,10,4,4,30,652,826,319,91,1892,3,4,0,0,10,0,3,0,0,3,7,3,3,0,14,0,3,3,0,6,6,6,0,0,20,19,19,9,0,51,34,33,13,9,95,44,53,25,9,125,110,135,43,12,292,94,124,44,22,283,109,109,26,4,247,82,116,56,10,268,88,128,43,9,265,58,80,35,17,184,84,98,38,14,235,10,8,3,0,25,747,931,341,107,2117,4,4,9,0,20,8,0,0,0,6,3,6,0,0,9,3,0,0,0,5,5,5,0,0,16,20,18,5,0,44
125031479,4,3,0,7,18,6,4,0,3,20,7,6,6,0,25,12,15,5,4,38,32,23,13,16,80,55,68,37,32,185,40,46,28,17,120,58,50,17,21,148,150,185,77,41,451,103,121,37,17,281,76,71,22,0,174,32,51,21,9,119,16,32,16,12,74,7,10,6,0,22,41,75,49,44,207,6,21,6,12,47,646,784,339,225,1994,3,6,5,0,19,11,5,0,0,14,19,9,3,3,36,11,14,5,3,29,11,16,5,9,38,43,49,17,25,128,57,62,23,27,170,52,66,37,15,175,131,143,71,51,398,113,108,49,33,300,85,107,37,14,249,57,62,34,20,173,39,64,25,7,139,14,34,11,5,66,68,60,50,35,211,12,16,7,4,29,714,808,379,260,2170,6,5,4,3,24,4,3,0,0,11,8,3,5,0,20,9,6,0,7,21,11,22,7,7,44,22,24,16,16,77
125031480,7,3,0,3,14,6,10,10,4,26,4,6,8,3,25,12,10,5,3,32,32,28,14,15,90,44,53,33,20,150,53,36,27,19,132,36,51,28,11,122,120,116,64,44,349,77,86,30,18,218,34,33,14,11,88,21,18,10,4,49,5,19,8,3,35,0,3,3,0,8,47,67,48,44,197,21,7,7,12,50,517,542,305,220,1587,9,9,0,5,21,4,0,0,3,8,18,13,6,6,42,5,6,3,3,23,11,17,8,6,41,37,48,34,19,139,48,45,27,16,132,53,71,42,28,188,104,119,59,54,337,67,88,37,34,225,35,47,30,16,127,28,33,22,4,91,18,27,13,10,71,9,16,15,5,40,53,62,60,46,222,16,6,7,10,48,516,612,351,274,1758,8,8,7,0,28,0,0,0,3,5,7,8,6,13,32,4,3,3,0,11,22,19,12,12,67,19,18,9,15,60
125031481,11,3,0,0,17,11,13,4,3,26,15,16,6,8,40,14,13,6,8,41,17,30,23,21,85,87,70,46,24,221,69,53,26,31,172,58,49,35,29,180,176,189,74,53,491,88,119,40,28,280,39,73,28,10,148,22,43,16,8,95,9,25,16,15,62,3,4,4,3,18,70,100,82,82,332,26,19,17,10,73,713,815,427,335,2288,14,11,3,4,30,0,0,0,0,5,16,13,8,6,47,10,14,14,3,40,24,13,7,4,50,47,46,32,28,157,63,62,40,23,190,77,63,30,26,195,161,129,65,55,409,115,124,52,45,329,84,85,35,16,214,44,63,20,23,151,58,46,21,8,133,21,33,17,8,75,77,82,59,63,284,20,19,7,17,63,833,799,413,335,2376,12,15,8,6,44,4,3,4,0,15,15,3,4,5,28,9,13,6,3,22,26,33,18,15,86,34,30,14,11,85
125031482,4,3,0,0,7,3,3,0,0,9,6,7,0,0,13,8,4,5,4,16,14,14,3,0,35,44,30,13,12,106,47,41,25,8,118,75,62,30,13,180,228,272,120,33,650,185,235,79,19,514,156,172,66,12,407,87,138,64,14,302,52,101,38,4,200,21,34,23,6,79,149,150,87,32,415,9,13,9,7,40,1088,1276,561,173,3094,3,0,5,0,9,0,0,3,0,9,4,5,0,0,13,4,3,7,3,12,10,5,8,3,28,29,14,12,3,57,35,38,16,6,86,68,66,35,10,174,183,204,74,34,495,184,223,86,38,531,215,234,64,29,540,141,200,61,15,415,163,215,59,13,450,69,94,53,17,224,137,140,82,29,389,12,29,9,3,52,1255,1470,564,195,3480,3,11,3,4,17,0,7,0,0,5,4,3,3,0,16,4,6,0,0,8,14,10,3,3,28,15,16,7,9,44
125031483,0,5,3,0,17,12,9,13,10,40,13,15,0,8,39,11,14,8,16,48,30,34,31,24,117,62,69,46,48,223,40,49,36,39,161,57,52,35,33,183,117,125,96,75,414,88,87,29,28,231,44,52,32,9,128,22,25,19,10,79,14,25,9,8,58,0,3,3,5,11,67,64,59,86,282,21,14,12,22,69,603,642,435,430,2106,8,3,6,9,24,3,3,0,0,11,12,22,14,7,58,13,13,11,10,44,21,22,13,13,68,69,58,48,53,216,47,50,48,43,186,66,47,47,55,215,124,129,85,90,428,92,93,45,34,268,69,88,31,31,222,44,44,26,19,124,31,38,26,26,115,11,13,11,9,40,67,88,63,92,301,11,19,12,16,61,692,731,476,498,2400,11,10,8,8,47,3,3,5,3,11,13,17,7,4,38,13,3,8,4,23,26,16,14,20,80,40,36,37,33,143
125031484,4,0,3,3,15,3,10,3,0,15,3,7,9,6,24,16,9,3,4,31,19,23,20,5,65,63,66,40,8,179,51,42,22,24,136,70,63,24,25,179,165,181,78,34,463,111,113,50,28,306,56,78,28,16,178,44,57,26,12,132,24,33,8,7,79,3,7,9,4,24,78,92,73,41,281,20,12,7,4,46,736,790,401,225,2158,13,9,3,3,31,4,0,0,0,11,12,7,5,0,27,6,14,3,4,33,12,15,9,13,51,33,27,29,16,112,53,46,26,12,146,70,67,50,23,211,146,153,78,53,433,130,135,54,45,359,94,96,30,20,243,49,71,39,12,178,67,68,29,13,170,22,37,14,9,84,70,104,41,42,257,15,18,11,8,50,809,869,427,281,2378,17,9,5,3,35,4,4,3,0,13,8,10,7,3,31,8,3,0,6,22,18,21,11,11,64,28,27,17,15,82
125031485,14,8,0,0,27,21,5,3,3,30,9,5,10,5,30,19,10,7,8,46,32,39,9,14,88,82,80,36,31,225,65,69,32,27,189,86,88,59,31,265,243,220,105,66,635,163,135,69,32,399,99,99,29,16,247,40,56,33,19,147,31,39,28,10,115,6,14,14,10,49,117,133,76,72,390,30,22,17,11,78,1061,1030,538,336,2972,13,15,3,6,39,4,6,3,0,15,22,23,7,0,49,17,13,8,8,54,25,22,8,9,68,56,60,30,22,172,77,78,36,24,212,115,81,49,29,271,226,214,109,64,607,205,161,78,44,482,153,121,51,24,358,70,107,42,23,242,67,92,41,14,215,18,37,17,17,88,90,125,74,62,354,17,10,20,5,53,1190,1157,583,354,3276,22,16,8,6,44,7,3,3,3,19,8,12,3,4,32,10,6,0,0,19,42,34,16,9,101,49,36,24,19,125
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,11,0,0,0,14,9,4,0,3,18,12,9,4,0,18,13,13,0,3,25,16,15,0,0,43,49,36,12,6,100,55,29,13,5,103,64,53,9,6,133,192,142,46,17,395,126,79,28,12,247,64,55,17,3,143,55,36,11,6,103,42,26,13,5,82,7,10,5,3,26,78,58,22,9,171,8,8,0,0,18,803,571,187,84,1633,15,8,0,0,25,7,3,0,0,13,12,12,5,0,26,14,9,3,0,23,13,14,3,0,29,38,27,11,3,77,49,40,5,6,99,72,52,11,7,147,201,125,32,18,373,166,110,19,8,311,125,81,24,0,236,91,69,31,4,198,79,78,19,7,180,31,38,13,9,88,75,61,23,20,171,10,6,0,3,24,991,740,206,79,2017,11,10,4,0,26,0,3,0,0,5,4,4,0,0,14,9,0,0,0,7,20,17,6,0,42,20,16,3,3,44
125041490,4,3,0,0,4,0,4,0,0,3,0,0,0,0,3,0,3,0,0,4,8,0,0,0,5,11,15,3,0,24,12,8,3,0,25,17,20,4,0,39,62,71,33,9,177,71,71,24,7,162,59,68,15,9,150,61,97,20,4,180,63,72,17,3,152,24,29,6,4,62,65,66,27,12,165,3,6,3,0,14,445,534,158,48,1180,0,0,0,0,0,3,3,0,0,5,3,4,0,0,3,0,0,0,0,4,3,3,0,0,5,4,10,0,0,9,9,22,0,0,35,9,24,0,0,30,40,56,21,3,116,51,60,21,5,148,59,80,18,7,160,61,107,38,8,209,80,109,26,7,213,38,65,14,10,127,40,54,22,6,129,4,3,3,0,8,402,594,168,42,1208,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,5,3,0,0,7
