SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
123021436,0,0,0,0,3,5,11,39,105,136,81,27,26,12,29,480,0,0,0,0,5,10,15,16,47,24,10,8,3,0,8,149,0,0,0,0,0,0,0,0,10,10,3,0,5,0,5,34,0,0,0,0,0,0,0,0,3,3,7,4,4,0,3,23,7,9,4,3,23,17,15,26,70,38,20,17,3,3,38,299,0,0,0,0,0,0,0,0,0,0,3,0,0,0,99,105,10,9,9,8,31,34,44,91,334,397,370,274,233,93,254,2187,0,0,0,0,0,10,23,29,83,84,47,21,19,8,54,373,0,0,0,3,13,32,40,34,42,21,11,4,5,0,30,227,0,0,0,0,0,4,9,3,9,0,4,0,0,0,8,29,0,3,6,12,23,23,10,6,8,3,0,0,0,0,3,109,23,8,26,39,69,101,105,79,106,35,21,4,3,8,62,677,0,0,0,0,0,0,0,0
123021437,0,0,0,0,3,8,13,34,148,115,90,33,46,21,25,528,3,0,3,0,3,12,14,11,32,18,6,3,3,4,12,125,0,0,0,0,0,0,0,4,3,10,0,0,0,0,5,29,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,13,4,3,8,0,9,13,22,16,47,20,22,15,5,0,30,220,0,0,0,0,0,0,0,3,3,0,0,0,0,0,75,80,9,3,11,9,18,37,54,81,311,316,355,229,237,158,223,2056,0,0,0,0,0,6,20,20,97,52,43,15,15,7,23,302,0,0,3,4,13,20,25,22,33,12,9,3,3,0,10,168,0,0,0,0,3,0,3,3,7,0,0,0,3,0,4,22,5,0,3,6,11,9,5,5,7,3,0,0,0,0,4,59,13,0,9,13,33,55,44,41,68,25,14,9,6,7,38,371,0,0,0,0,0,0,0,0
123021438,0,0,0,0,0,10,19,51,137,137,87,41,46,22,30,570,3,0,3,0,6,5,17,10,30,18,7,10,5,7,15,133,0,0,0,3,0,0,0,0,11,6,3,0,3,0,3,38,0,0,0,0,0,0,0,0,0,3,10,0,5,0,5,24,8,3,8,3,15,13,17,27,66,46,32,11,11,3,40,306,0,0,0,0,0,0,0,0,4,0,0,0,0,0,90,95,8,6,13,10,22,33,62,101,381,457,425,340,329,204,298,2689,0,0,0,0,0,5,21,34,88,77,44,30,17,10,45,371,0,3,0,3,14,28,40,43,43,24,23,3,5,0,22,245,0,0,0,0,0,0,0,3,7,4,0,0,0,0,10,21,0,0,4,10,5,8,10,6,8,3,7,0,0,0,9,65,15,8,21,33,61,70,74,52,91,43,8,4,3,0,66,560,0,0,0,0,0,0,0,0
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,3,11,26,60,169,170,101,46,47,37,31,696,0,0,0,3,0,15,17,20,42,19,8,6,13,5,12,156,0,0,0,0,3,3,3,4,10,4,4,0,0,0,10,41,3,0,0,0,0,0,0,0,0,3,5,8,3,0,7,26,12,0,3,3,10,4,21,24,63,40,22,12,11,10,30,272,0,0,0,0,0,0,0,0,0,0,0,3,0,0,110,117,21,0,4,5,23,35,78,134,430,455,400,300,324,266,293,2768,0,0,3,0,0,6,15,31,81,58,39,21,20,4,42,317,0,3,3,8,10,28,19,21,32,18,8,6,3,3,13,171,0,0,0,0,0,3,3,4,3,3,0,0,0,0,12,28,4,3,3,8,7,10,10,0,10,7,0,0,0,0,7,62,9,0,19,19,40,45,45,36,62,21,9,0,3,3,37,356,0,0,0,0,0,0,0,0
123021441,0,0,0,0,3,3,9,47,103,113,67,28,38,15,32,457,0,0,0,3,3,7,15,16,41,23,12,5,4,0,9,141,0,0,0,0,0,0,0,4,12,5,3,0,3,0,10,35,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,16,6,0,3,3,12,10,21,21,45,35,10,10,7,3,42,225,0,0,0,0,0,0,0,0,3,0,0,0,0,0,69,77,9,0,7,5,19,23,56,95,329,337,334,219,256,145,223,2056,0,0,0,0,0,3,13,33,86,46,41,23,15,7,27,295,0,0,5,4,6,25,19,22,40,17,10,6,3,0,15,166,0,0,0,0,0,6,3,0,7,3,0,0,0,0,0,20,0,0,0,4,4,8,4,3,9,3,0,0,0,0,3,53,12,8,18,18,35,31,34,38,65,39,16,10,3,3,40,368,0,0,0,0,0,0,0,0
123021442,0,0,3,3,0,21,29,58,265,188,141,43,39,14,39,830,0,0,6,0,8,13,30,38,58,36,18,9,4,7,17,234,0,0,0,0,3,0,0,4,12,10,7,3,0,0,13,57,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,17,12,4,7,4,18,17,32,28,80,33,40,15,15,4,48,356,0,0,0,0,0,0,0,0,3,3,3,0,0,0,128,149,21,4,12,6,34,58,95,154,595,539,547,312,320,177,331,3198,0,0,0,0,4,4,22,35,92,68,41,14,18,8,26,326,0,0,6,3,8,31,29,20,38,27,11,0,0,3,14,193,0,0,0,0,0,8,0,3,3,0,0,0,0,0,6,18,0,3,8,6,9,13,6,6,10,0,3,0,0,0,6,81,17,10,24,37,73,85,89,67,112,41,17,8,4,0,68,650,0,0,0,0,0,0,0,0
123021443,0,3,0,0,11,24,31,66,206,162,104,45,33,19,48,743,0,0,0,3,7,16,21,29,46,22,18,11,8,0,13,185,0,0,0,0,0,0,3,3,12,8,3,0,4,0,3,49,0,0,0,0,0,0,0,0,3,4,8,3,8,3,0,29,6,3,8,5,13,17,30,30,61,45,24,11,7,3,34,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,127,18,3,7,12,37,56,93,145,486,483,469,288,315,152,339,2904,0,0,0,0,0,8,19,45,39,53,38,27,12,3,27,261,0,5,8,6,13,19,33,17,32,17,13,3,9,4,13,183,4,0,0,0,4,0,3,0,3,4,4,0,0,0,5,27,5,0,10,4,4,12,9,0,9,7,3,0,0,0,4,60,20,5,14,40,45,53,65,48,79,39,20,12,3,3,53,491,0,0,0,0,0,0,0,0
123021444,3,0,0,0,0,10,15,40,145,137,96,38,37,40,56,618,0,0,0,3,7,5,14,23,29,22,13,11,8,0,11,148,0,0,0,0,0,0,3,0,4,11,3,0,0,0,8,36,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,16,3,0,8,5,22,11,24,32,53,40,28,20,11,3,51,311,0,0,0,0,0,0,0,0,4,0,0,0,3,0,102,113,8,4,10,5,30,30,57,119,356,402,403,288,334,272,344,2666,0,0,0,0,0,8,18,30,86,59,39,25,16,7,35,323,0,3,4,10,13,30,24,25,39,23,9,4,3,4,23,216,0,3,0,0,3,3,0,3,4,3,5,0,3,0,5,36,7,0,4,6,13,19,11,5,16,0,0,0,0,0,8,92,10,8,19,39,66,80,82,52,87,33,12,14,8,6,51,577,0,0,0,0,0,0,0,0
123031445,0,0,0,0,0,0,0,3,27,33,15,13,7,11,8,123,0,0,0,0,0,3,4,0,3,7,8,3,0,0,0,28,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,3,3,13,6,7,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,0,0,0,0,0,8,6,12,89,139,140,92,108,66,97,759,0,0,0,0,0,0,4,5,18,9,10,6,3,0,10,61,0,0,0,4,3,11,0,8,5,4,0,3,0,0,6,47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,15,0,3,3,4,10,8,13,12,10,3,4,4,0,0,4,79,0,0,0,0,0,0,0,0
123031446,0,0,0,0,0,5,3,7,28,54,44,17,30,19,21,225,0,0,0,0,0,0,3,5,4,11,4,3,0,8,4,41,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,12,0,0,0,0,0,4,3,3,11,14,10,7,5,0,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,68,0,0,0,0,3,9,14,19,93,187,235,229,257,229,187,1456,0,0,0,0,3,9,3,7,31,24,11,8,7,4,13,111,0,0,3,0,4,0,11,8,13,7,3,0,3,0,3,51,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,5,7,12,5,18,10,6,0,0,0,12,74,0,0,0,0,0,0,0,0
123031447,3,0,0,0,0,3,3,16,75,98,78,31,42,21,36,412,0,0,3,0,0,3,8,14,17,11,9,5,0,3,9,81,0,0,0,0,0,0,0,0,8,8,3,3,0,0,4,30,0,0,0,0,0,0,0,0,0,0,3,3,7,0,4,23,0,0,3,0,8,0,16,8,36,17,19,5,4,5,18,151,0,0,0,0,0,0,0,0,0,0,0,0,3,0,111,113,3,0,4,4,11,9,31,52,245,326,402,260,331,248,309,2229,0,0,0,0,3,6,11,19,54,42,32,13,8,9,28,222,0,0,0,3,9,27,19,20,44,16,10,4,0,0,25,180,0,0,0,0,3,4,0,0,3,3,0,0,0,0,5,20,0,0,0,6,10,11,3,3,8,3,0,0,0,0,3,50,10,3,4,10,22,31,40,24,40,24,8,3,4,0,31,243,0,0,0,0,0,0,0,0
123031448,0,0,0,0,0,8,4,12,44,52,49,12,24,16,27,236,0,0,0,0,0,0,3,4,10,4,3,3,4,3,11,53,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,3,3,0,3,4,5,24,3,0,0,0,0,0,8,4,17,12,8,4,0,3,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,3,0,3,0,3,9,20,23,142,166,201,166,197,169,206,1308,0,0,0,0,0,6,3,8,19,18,16,10,3,0,13,96,0,0,0,0,6,6,6,3,8,5,8,0,0,0,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,3,0,13,6,6,7,12,3,6,0,0,3,10,77,0,0,0,0,0,0,0,0
124011449,0,0,0,0,0,0,0,12,20,12,16,3,7,3,9,76,0,0,0,0,0,0,4,12,15,4,3,0,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,5,11,5,5,0,0,3,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,3,0,13,39,96,72,73,45,53,31,57,474,0,0,0,0,0,0,3,8,8,13,9,0,6,0,8,69,0,0,0,0,9,13,12,6,11,3,4,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,17,4,0,3,11,8,14,25,12,22,0,3,0,0,0,3,108,0,0,0,0,0,0,0,0
124011450,0,0,0,0,0,3,0,6,52,108,88,38,82,49,24,463,0,0,0,0,0,8,4,12,17,8,13,13,19,10,0,111,0,0,0,0,0,0,0,0,3,4,5,4,0,0,3,28,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,19,0,0,0,0,0,3,7,12,39,23,15,9,12,4,21,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,3,0,0,3,7,14,11,39,185,290,382,382,532,517,311,2683,0,0,0,0,0,0,3,15,51,55,57,32,21,13,30,270,0,0,3,3,9,12,17,22,40,18,7,3,4,0,17,160,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,22,6,3,10,10,9,23,28,22,40,24,16,10,4,3,23,226,0,0,0,0,0,0,0,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,8,8,42,46,33,14,5,11,4,173,0,0,0,0,4,0,8,9,29,4,3,0,3,0,6,77,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,8,0,0,0,6,4,6,9,27,10,15,4,0,0,17,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,11,0,0,0,9,11,27,41,178,167,177,111,101,81,141,1064,0,0,0,0,3,3,5,12,41,24,18,5,0,3,20,138,0,0,6,8,17,35,29,35,38,10,5,4,0,0,16,200,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,3,0,3,0,4,7,5,0,6,0,0,0,0,0,0,26,0,0,8,14,28,39,53,33,48,17,3,6,3,3,22,274,0,0,0,0,0,0,0,0
124011453,0,0,0,0,0,0,0,10,68,79,57,13,28,7,20,284,0,0,0,0,3,4,4,4,26,15,10,3,0,0,3,71,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,3,0,0,3,8,4,4,17,14,9,3,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,57,4,3,0,0,4,13,14,37,177,236,246,202,181,106,180,1403,0,0,0,3,0,0,4,11,42,39,22,10,7,0,11,159,0,0,3,7,7,22,24,19,35,15,11,0,0,0,9,153,0,0,0,0,0,0,0,0,5,6,3,0,0,0,3,18,0,0,0,0,0,3,0,3,3,0,0,0,0,0,5,13,6,0,3,7,23,16,14,23,27,17,8,4,0,3,27,174,0,0,0,0,0,0,0,0
124011454,0,0,0,0,3,3,8,7,83,110,112,54,52,36,40,513,0,0,0,0,0,4,8,4,26,13,15,11,10,3,9,99,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,23,0,0,0,0,0,0,0,0,0,3,3,3,3,5,4,18,4,0,0,0,3,3,13,9,38,19,15,12,5,0,21,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,150,4,0,4,0,5,15,32,27,268,336,466,442,507,400,383,2891,0,0,0,0,3,3,11,15,78,69,49,19,15,6,48,322,0,0,0,0,7,29,28,30,43,32,9,11,3,0,10,203,0,0,0,0,0,3,3,0,0,3,3,0,0,0,3,28,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,16,5,3,6,10,14,25,33,26,52,28,15,3,0,3,27,264,0,0,0,0,0,0,0,0
124011455,0,0,0,0,0,0,0,13,13,24,23,5,14,11,8,115,0,0,0,0,0,7,0,7,8,12,3,0,3,3,3,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,6,9,5,0,3,3,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,4,5,10,24,75,93,94,65,94,75,94,627,0,0,0,0,0,4,3,4,19,8,5,7,3,0,7,59,0,0,0,3,3,7,8,11,14,6,3,0,3,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,5,3,0,8,15,12,16,3,5,4,0,0,11,89,0,0,0,0,0,0,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,7,29,103,101,84,32,30,12,21,423,0,0,0,0,0,4,8,0,26,15,8,7,8,0,13,81,0,0,0,0,0,0,0,0,7,3,3,3,0,0,10,28,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,15,0,0,0,4,4,6,15,7,36,34,9,11,11,7,21,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,66,3,0,0,4,6,10,26,44,260,355,382,284,266,133,206,1985,0,0,0,0,4,4,14,19,81,57,46,18,11,3,41,283,0,0,0,3,9,29,16,29,44,15,11,0,3,3,12,183,0,0,0,3,0,0,0,4,7,4,0,0,0,0,3,24,0,0,4,3,10,13,3,7,3,0,0,0,0,0,3,40,3,8,4,17,21,41,48,30,73,27,21,7,3,5,28,337,0,0,0,0,0,0,0,0
124031458,0,0,0,3,0,9,13,29,152,175,140,50,47,42,37,691,0,0,0,3,0,4,3,10,30,13,15,11,4,3,13,114,0,0,0,0,0,0,0,0,10,3,4,6,0,3,5,33,0,0,0,0,0,0,0,0,4,4,5,3,7,8,4,38,0,3,3,0,3,9,10,22,24,35,16,11,3,6,24,174,0,0,0,0,0,0,0,0,3,0,0,0,0,0,115,118,7,6,5,5,4,23,37,84,355,533,630,489,491,374,330,3371,0,0,0,0,0,6,11,37,87,84,65,25,29,9,35,393,0,0,0,3,23,26,20,28,49,20,8,8,4,0,25,219,0,0,0,0,3,0,0,0,6,5,4,4,0,0,6,29,3,0,10,4,11,7,6,6,7,0,0,0,0,0,8,65,19,3,24,21,44,52,47,23,67,24,13,8,7,4,45,410,0,0,0,0,0,0,0,0
124031459,0,0,0,0,0,0,3,13,58,77,53,26,40,35,20,328,0,0,0,0,0,0,3,8,18,11,4,7,6,3,13,66,0,0,0,0,0,0,0,0,3,3,5,0,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,11,6,0,0,0,3,0,3,5,21,23,17,9,3,3,16,106,0,0,0,0,0,0,0,0,0,0,3,0,0,0,76,85,10,3,3,0,6,3,19,34,136,238,316,302,358,290,215,1940,0,0,0,0,5,3,11,11,60,38,37,18,18,6,21,238,0,0,3,0,8,13,13,13,29,11,5,3,3,3,6,115,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,3,0,0,7,0,3,8,0,0,0,0,0,0,21,8,0,3,8,8,16,18,23,37,15,8,10,3,4,17,175,0,0,0,0,0,0,0,0
124031460,0,0,0,0,0,4,15,21,118,135,104,62,71,51,40,618,0,0,0,3,3,3,7,9,28,19,6,11,3,3,11,100,0,0,0,0,0,0,3,0,0,3,6,5,3,5,0,24,0,0,0,0,0,0,0,0,0,3,8,0,7,4,4,29,0,0,3,0,7,3,5,8,28,25,12,7,5,11,16,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,132,5,0,3,6,10,10,29,49,305,454,545,509,618,531,344,3432,0,0,0,0,3,3,16,25,90,86,57,26,32,13,39,397,0,0,4,3,14,11,34,25,43,24,13,5,0,0,12,194,0,0,0,0,5,0,3,0,3,5,6,0,3,0,7,34,3,0,3,0,3,4,0,0,3,5,3,0,0,0,0,25,12,0,6,9,14,29,13,24,28,28,9,12,3,3,17,214,0,0,0,0,0,0,0,0
124031461,0,0,0,0,0,8,11,22,97,112,88,36,35,19,14,434,0,0,0,0,0,0,4,6,23,14,8,3,0,3,15,71,0,0,0,0,0,0,3,0,5,0,4,0,0,3,3,22,0,0,0,0,0,0,0,0,4,0,5,6,3,0,8,20,0,0,5,0,4,11,10,8,41,17,17,6,8,4,15,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,89,4,0,3,0,4,16,33,54,274,327,386,287,280,162,207,2057,0,0,0,4,0,6,10,22,82,66,50,25,15,5,29,324,0,0,4,5,12,21,23,28,41,22,6,4,3,3,16,199,0,0,0,0,0,4,0,0,4,10,3,0,0,0,4,33,3,0,3,3,3,6,8,3,0,0,0,0,0,0,3,42,15,5,15,18,22,48,45,48,63,39,23,3,0,0,37,373,0,0,0,0,0,0,0,0
