SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
121031408,20,0,13,3,3,36,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,7,3,0,3,0,0,5,14,0,3,0,3,20,70,3,39,5,0,114,51,5,37,8,5,106,22,9,56,10,4,98,12,6,44,3,0,65,8,6,35,4,0,53,0,3,21,0,0,20,4,4,9,0,0,20,3,7,48,0,3,55,5,0,4,3,0,11,218,48,303,48,22,630,15,5,16,3,8,40,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,3,4,16,3,0,0,0,19,50,3,43,6,0,99,59,8,38,13,4,116,23,7,40,8,3,82,11,11,42,17,6,89,4,3,38,3,0,52,4,3,45,7,3,59,7,20,94,18,6,153,0,0,12,0,0,19,208,60,367,75,33,736,25,0,13,7,0,47,0,0
121031409,5,3,12,0,0,22,0,0,0,0,0,0,6,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,4,0,0,3,3,0,4,8,0,5,0,3,16,20,4,27,6,0,55,16,3,40,12,5,71,5,5,34,4,3,53,6,9,12,6,3,32,0,3,12,0,0,18,0,0,10,0,0,14,0,8,23,3,0,41,3,0,4,0,0,9,63,41,188,37,17,336,10,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,8,6,0,3,0,0,13,10,0,4,0,0,19,36,3,28,5,5,71,22,3,43,14,3,88,3,7,28,10,0,45,12,4,40,3,6,72,3,3,23,4,3,38,3,15,51,9,3,84,3,0,4,0,3,9,115,39,243,44,24,468,10,0,9,4,0,22,0,0
121031410,12,3,8,3,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,11,0,7,0,0,17,11,0,22,0,3,43,18,9,49,5,5,81,4,12,44,4,6,78,5,5,39,6,3,53,5,9,10,0,3,34,0,0,11,3,3,15,0,7,22,8,0,38,0,0,12,0,0,10,72,50,224,42,23,420,10,0,7,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,5,0,0,4,0,0,4,10,0,0,0,0,11,4,0,5,0,0,16,9,0,8,3,3,31,24,3,57,0,4,87,14,13,48,11,4,92,8,9,38,8,5,61,8,0,31,3,0,44,9,23,71,16,4,121,3,3,8,0,0,15,110,49,281,46,25,513,11,0,6,3,4,28,0,0
121031411,13,0,9,0,0,23,0,0,0,0,0,0,4,0,0,0,0,9,0,0,6,0,0,8,3,0,6,0,0,8,11,0,0,0,0,13,26,0,19,4,0,49,27,3,31,8,8,75,20,7,30,9,11,75,3,3,23,6,3,35,4,0,12,0,3,18,4,4,11,7,0,26,0,3,7,0,0,10,4,0,17,0,0,23,3,0,6,0,0,14,124,23,175,34,27,378,6,5,8,3,3,14,0,0,0,0,0,0,11,0,3,0,0,13,5,0,4,0,0,4,3,0,0,0,0,3,3,0,4,0,0,6,12,0,3,0,0,18,31,3,15,0,0,45,22,3,25,7,3,59,21,7,28,6,3,62,14,0,40,4,8,65,4,4,29,8,0,43,0,0,25,4,0,29,8,11,39,14,6,75,3,3,8,0,0,10,135,39,222,41,25,457,12,0,7,0,0,18,0,0
121031412,7,3,7,0,0,18,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,10,0,0,0,0,0,4,3,0,6,0,0,11,8,0,14,0,9,35,28,3,23,4,6,62,11,6,30,10,3,62,4,8,16,9,0,45,0,6,12,3,0,23,0,4,7,0,0,6,0,3,5,0,0,12,0,5,19,4,0,30,3,0,0,0,0,9,87,37,154,39,23,328,6,5,11,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,6,0,0,3,0,0,4,6,0,3,0,0,13,26,3,13,0,3,49,54,3,58,8,5,123,41,3,52,12,4,110,9,11,44,9,3,75,9,7,24,0,4,41,3,0,12,3,4,26,3,16,43,10,3,76,3,0,4,0,0,12,185,42,265,43,26,555,13,0,8,0,0,16,0,0
121041413,22,0,11,0,0,28,3,0,0,0,0,3,0,0,0,0,0,3,9,0,3,0,0,12,7,0,3,0,0,13,70,0,7,0,0,79,267,3,40,3,7,316,336,3,104,8,9,460,132,3,72,6,7,217,67,4,48,4,6,136,18,0,36,0,4,59,15,0,19,0,0,34,5,0,16,5,0,24,16,3,32,7,0,67,15,3,7,0,0,24,986,23,396,38,38,1478,15,0,7,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,3,3,0,0,0,0,7,8,0,0,0,0,17,30,0,9,0,3,37,229,0,56,3,3,296,271,0,102,5,9,394,197,3,78,3,11,291,80,4,65,3,9,165,38,0,49,3,3,98,23,3,31,9,3,64,37,7,77,15,7,140,24,0,8,3,0,36,967,20,493,50,49,1584,13,0,8,0,0,28,0,0
121041414,13,0,18,8,0,34,4,0,0,0,0,4,6,0,0,0,0,8,6,0,5,0,0,9,18,0,3,3,0,21,81,0,7,0,0,95,307,0,67,3,3,376,340,0,84,3,8,432,134,7,75,7,5,218,60,0,32,0,8,100,24,0,28,4,3,59,15,0,14,0,0,37,9,0,7,0,0,12,3,3,9,0,0,18,13,0,5,0,0,17,1030,12,353,31,26,1457,12,0,6,0,3,30,0,0,0,0,0,0,7,0,0,0,0,7,3,0,3,0,0,4,7,0,0,0,0,5,9,0,3,0,0,17,61,0,8,0,0,66,316,3,66,9,3,399,376,4,101,0,8,496,192,0,64,4,3,262,93,4,58,7,7,170,59,3,36,9,0,103,23,5,19,0,4,48,29,3,31,6,3,68,12,0,15,0,0,29,1195,22,418,40,28,1699,15,0,9,0,0,25,0,0
121041415,15,0,9,3,0,34,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,17,14,0,0,0,0,17,91,0,12,0,0,103,268,3,49,3,9,326,247,0,78,8,3,341,124,8,73,3,7,217,62,0,76,5,0,149,36,5,60,6,0,104,13,0,43,4,0,63,3,0,34,3,0,49,35,25,168,20,0,247,8,3,19,0,0,29,939,45,631,59,28,1696,17,3,15,3,3,39,0,0,0,0,0,4,4,0,0,0,0,7,3,0,0,0,0,4,4,0,0,0,0,5,13,0,3,0,0,20,40,0,11,0,0,57,282,3,57,3,3,352,221,0,95,3,9,335,117,3,63,4,3,191,85,3,62,5,4,151,44,0,65,4,10,118,25,6,59,0,4,99,38,39,273,33,7,391,13,8,18,0,0,38,909,68,721,52,42,1791,15,4,12,8,0,37,0,0
121041416,20,0,5,0,0,29,6,0,0,0,0,6,21,0,0,0,0,21,21,0,6,3,0,21,29,0,3,0,0,35,117,0,13,0,0,130,310,0,27,0,0,338,324,0,72,8,0,406,164,3,45,3,6,223,75,0,44,3,3,125,31,0,19,5,5,64,23,3,8,5,0,42,11,0,9,0,0,21,30,3,20,3,4,62,20,0,5,0,0,23,1191,15,282,34,24,1548,21,0,5,0,0,26,4,0,0,0,0,4,24,0,0,0,0,24,12,0,0,0,0,12,9,0,0,0,0,11,17,0,0,0,0,19,108,0,17,0,0,123,342,0,50,0,3,393,358,0,54,12,3,431,221,0,47,3,8,277,123,3,44,0,6,176,70,0,49,5,0,118,44,0,24,0,0,68,50,6,54,12,3,124,20,0,7,5,0,32,1414,17,353,30,31,1847,20,0,10,0,0,38,0,0
121041417,16,0,3,0,0,21,3,0,0,0,0,3,7,0,0,0,0,7,18,0,0,0,0,20,3,0,0,0,0,6,75,0,6,0,0,78,123,0,3,0,0,129,177,0,22,3,3,204,114,0,25,3,5,138,60,0,17,0,4,80,36,0,8,0,0,51,26,0,11,3,0,41,4,0,8,3,0,19,25,0,9,6,0,40,3,0,7,0,0,13,688,5,123,22,15,857,14,0,6,4,0,27,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,9,16,0,0,0,0,15,3,0,0,0,0,3,31,0,5,0,0,34,128,0,15,5,0,151,180,0,36,0,0,219,142,0,37,0,0,187,89,0,34,0,0,120,52,3,19,0,0,78,27,0,24,0,7,55,63,4,44,19,4,132,23,0,8,0,0,29,777,9,230,30,21,1069,14,0,9,0,0,24,0,0
122011418,13,0,9,3,0,28,0,0,3,0,0,3,3,5,6,0,0,13,12,3,16,0,3,35,7,0,3,0,0,12,17,0,9,3,0,32,60,7,42,6,5,120,64,8,51,3,4,128,49,11,54,3,5,113,15,0,34,4,3,56,3,4,27,0,0,36,4,0,23,0,0,30,3,3,13,0,0,18,9,7,56,11,0,82,8,3,6,3,0,16,260,49,349,37,23,723,17,0,9,0,0,35,0,0,0,0,0,3,3,0,0,0,0,3,3,0,4,0,0,6,8,3,4,0,0,18,6,3,4,0,0,20,24,0,18,3,0,38,65,5,47,3,4,119,71,3,42,5,5,124,43,3,35,3,8,87,24,4,41,0,0,73,22,0,49,3,0,77,3,13,42,3,0,61,19,23,130,19,7,191,4,0,12,0,0,16,315,53,421,40,30,858,10,0,11,3,0,26,0,0
122011419,13,0,9,0,3,31,3,0,0,0,0,3,21,0,3,0,0,21,15,0,4,0,0,21,17,0,0,0,0,18,64,0,8,3,0,79,238,0,47,0,6,298,364,0,93,9,4,468,186,5,75,4,7,277,116,3,59,0,0,178,51,3,35,3,4,88,20,0,26,0,3,56,15,3,10,3,0,26,13,4,36,0,3,55,11,0,12,0,0,17,1141,23,414,28,36,1645,21,0,9,0,0,33,3,0,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,10,7,0,0,0,0,11,10,0,3,0,0,15,46,0,10,0,3,63,224,0,66,3,3,295,327,7,68,4,0,410,263,5,78,0,0,351,160,0,82,4,4,252,109,3,51,5,4,165,57,0,42,0,3,102,70,14,102,7,4,205,18,0,13,3,0,35,1339,35,533,35,19,1960,26,3,15,0,0,38,0,0
122021420,11,0,11,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,3,0,3,0,0,8,15,0,4,3,3,22,24,0,16,0,3,41,46,3,43,0,3,96,21,6,43,3,5,81,12,3,42,8,3,67,4,0,17,3,0,28,3,4,16,0,0,23,0,4,6,0,0,12,0,0,3,0,0,12,7,0,0,0,0,7,145,30,217,23,21,437,7,3,18,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,13,0,3,0,0,25,30,0,18,3,0,54,23,0,19,3,3,52,18,0,32,10,3,69,12,3,31,3,5,52,12,8,42,4,0,61,7,3,22,9,3,44,8,7,40,8,0,64,3,0,4,0,0,9,143,32,234,42,20,465,6,0,7,0,0,13,0,0
122021421,7,0,6,0,0,17,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,5,6,0,7,0,0,11,10,0,6,0,0,21,17,5,23,0,3,43,16,5,21,4,0,44,9,0,11,3,4,25,0,0,11,3,0,17,0,0,5,0,0,6,0,4,4,0,0,8,0,0,7,0,0,9,3,0,0,0,0,7,87,16,103,11,10,226,6,0,13,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,0,6,6,0,15,0,3,27,12,3,14,3,0,32,12,3,13,3,0,30,12,0,14,0,0,25,4,3,8,3,0,20,0,0,6,0,4,19,8,8,24,3,6,44,3,0,3,0,0,13,79,16,120,9,10,246,0,0,8,0,0,11,0,0
122021422,11,0,13,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,3,0,0,0,0,5,29,0,8,0,0,32,56,0,32,4,0,96,39,6,51,4,3,99,25,5,36,5,4,72,11,5,27,4,3,45,10,3,22,0,0,26,0,0,3,0,0,10,0,0,3,0,0,5,5,0,6,4,0,15,0,0,3,0,0,5,191,18,192,24,19,448,13,0,9,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,22,0,3,0,0,28,62,3,26,3,3,92,40,5,42,7,4,101,21,5,25,7,7,62,21,5,36,3,5,75,5,3,24,0,0,39,5,3,13,0,0,24,18,8,22,9,5,60,5,3,4,0,0,17,217,40,208,36,33,531,9,0,7,0,0,13,0,0
122021423,15,0,5,0,0,20,0,0,0,0,0,0,4,0,0,0,0,7,9,0,3,0,0,9,8,0,10,0,0,19,28,0,11,0,3,38,66,4,30,0,5,105,91,3,83,7,11,193,39,13,79,13,11,159,17,4,38,8,4,73,7,0,24,0,3,48,0,0,8,3,0,7,3,0,0,0,0,3,4,0,3,0,0,10,6,0,9,0,3,17,300,35,301,34,43,717,9,0,22,0,3,32,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,8,0,0,13,7,0,5,0,0,16,25,0,5,0,0,37,57,0,44,3,7,111,73,3,74,3,10,155,43,11,72,7,9,148,30,4,54,5,8,101,15,4,45,11,8,81,6,6,19,3,5,44,5,12,27,5,5,53,11,0,10,3,3,29,296,43,387,48,52,824,13,0,5,5,3,23,0,0
122031424,6,0,10,0,0,19,3,0,0,0,0,3,29,3,3,0,0,39,3,0,6,0,0,13,3,0,3,4,0,10,5,0,0,0,3,9,9,0,14,0,0,29,27,11,43,3,8,98,16,7,39,3,10,84,8,4,13,0,5,31,0,0,4,0,0,6,0,0,9,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,6,3,10,3,4,21,113,30,157,26,37,364,7,0,11,5,0,22,0,0,0,0,0,3,25,0,0,0,0,29,10,0,0,0,0,15,0,3,3,0,0,7,7,0,0,0,0,12,8,0,6,0,3,18,8,0,13,4,3,27,23,5,29,6,13,71,14,9,38,6,9,74,17,5,27,7,7,66,6,3,16,0,0,34,3,4,9,3,0,21,3,0,12,0,0,14,11,0,3,0,0,16,148,31,167,38,37,427,10,0,8,0,0,18,0,0
122031425,4,0,4,0,0,7,0,0,0,0,0,0,4,0,8,0,0,13,8,0,4,0,0,15,0,0,0,0,0,3,0,0,8,0,0,8,11,0,7,0,3,23,18,0,21,3,0,44,12,4,22,4,3,42,3,0,5,0,0,11,0,0,6,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,75,8,90,7,11,193,3,0,0,0,0,5,0,0,0,0,0,0,10,0,4,0,0,10,0,0,0,0,0,0,5,0,7,0,0,9,0,0,4,0,0,4,3,0,0,0,0,11,15,0,10,0,3,24,9,3,14,4,0,29,5,3,27,3,3,39,3,0,24,0,0,26,0,0,10,0,3,12,3,0,8,0,0,7,0,0,0,3,0,3,3,0,3,0,0,7,62,6,103,13,13,195,3,0,3,0,0,9,0,0
122031426,14,0,12,0,0,26,3,0,0,0,0,3,7,0,6,0,0,14,12,0,4,0,0,20,20,0,5,0,0,29,176,9,95,12,14,298,355,8,164,10,19,555,211,10,118,21,29,391,47,7,41,11,8,113,10,3,23,3,0,40,3,0,5,0,0,12,0,0,3,0,0,3,7,0,0,0,0,8,3,0,9,0,0,15,15,3,4,0,3,30,887,45,493,61,73,1554,19,0,17,0,0,38,0,0,0,0,0,0,8,0,0,0,0,8,14,0,3,0,0,14,4,0,3,3,0,14,14,0,6,3,0,18,102,4,48,4,4,160,439,14,232,23,21,722,271,14,149,8,23,465,85,10,74,12,13,195,30,0,44,6,0,83,12,4,28,3,0,45,4,0,15,3,3,23,11,5,27,3,3,48,21,4,11,0,4,40,1027,57,666,66,65,1883,22,0,5,0,0,29,0,0
122031427,8,9,6,0,0,20,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,16,0,4,3,3,24,21,5,39,4,10,86,35,7,67,8,6,121,6,4,28,3,4,46,3,3,12,0,0,19,0,0,3,0,0,8,0,3,4,0,0,11,0,0,0,0,0,3,3,0,6,0,0,12,108,29,187,30,24,377,4,0,6,4,0,11,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,10,3,5,0,0,25,20,0,26,3,3,52,18,6,37,4,3,73,9,4,46,4,7,72,7,7,30,3,0,52,0,0,14,0,3,21,0,9,26,3,3,38,4,0,4,0,0,14,86,35,198,28,21,376,6,0,7,3,3,22,0,0
122031428,11,0,19,0,3,31,0,0,0,0,0,0,4,0,6,0,0,8,5,0,6,0,0,12,3,0,0,0,0,7,7,0,3,0,0,9,6,0,14,0,3,28,22,8,51,3,11,94,43,10,79,6,17,161,11,18,55,6,3,94,7,3,30,0,4,40,0,7,9,3,0,12,0,10,7,3,0,18,0,3,10,0,0,13,0,0,3,0,0,7,127,61,295,29,44,547,17,3,12,4,0,38,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,5,0,0,3,0,0,6,0,3,0,0,0,3,9,0,6,0,3,13,5,0,12,0,0,23,22,3,24,4,5,57,17,4,39,10,8,72,20,4,84,9,8,133,8,12,51,3,3,80,8,5,27,9,0,60,11,9,25,4,3,49,4,0,7,0,0,12,125,52,303,41,34,560,8,4,7,0,3,23,0,0
122031429,5,0,9,0,3,19,3,0,0,0,0,3,18,0,3,0,0,22,11,0,5,0,0,20,13,3,12,0,0,24,75,3,19,0,3,101,244,4,71,4,11,338,207,6,100,0,14,319,90,6,53,3,3,153,23,6,44,0,0,75,8,3,21,0,3,35,4,0,11,0,0,17,4,0,3,3,0,7,5,0,3,0,0,17,10,0,0,0,0,14,723,32,356,18,37,1170,14,0,10,0,0,24,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,7,7,0,8,0,0,18,10,0,9,0,0,18,48,3,22,3,0,79,221,6,73,7,3,312,223,3,90,6,9,335,83,4,54,4,3,147,51,7,42,5,3,113,20,5,36,3,0,65,13,0,13,0,0,32,17,5,56,0,0,80,10,0,3,0,0,14,729,35,418,33,22,1239,12,0,10,3,0,26,0,0
122031430,10,3,13,0,0,24,4,0,0,0,0,4,7,0,3,0,0,11,5,0,0,0,0,14,17,0,3,0,0,21,37,0,11,0,0,52,80,6,36,3,3,123,72,0,76,13,12,169,28,6,65,5,0,106,15,3,31,0,0,45,3,0,16,0,0,19,0,0,0,0,0,4,0,3,0,0,0,3,0,0,3,0,0,3,3,0,6,0,0,8,272,25,261,25,22,604,10,0,6,0,0,26,0,0,0,0,0,0,9,0,0,0,0,9,4,0,4,0,0,14,0,0,0,0,0,3,7,0,3,0,0,7,31,0,6,3,4,46,94,0,35,3,3,140,55,13,65,10,4,147,34,4,45,4,3,93,13,12,40,3,4,69,8,3,34,0,3,44,7,0,6,3,0,20,3,3,35,0,0,47,7,4,3,0,0,17,283,35,291,29,29,671,5,0,7,0,0,18,0,0
122031431,15,0,18,4,0,39,8,0,0,0,0,5,43,0,0,0,0,42,8,0,3,0,0,16,12,0,5,0,0,16,57,0,16,0,0,77,209,5,78,3,12,309,187,4,99,3,11,311,77,3,58,3,8,152,23,4,32,6,6,75,3,3,17,5,3,30,3,4,9,0,0,14,0,0,3,0,0,3,4,0,15,0,4,22,11,0,3,0,3,22,667,33,361,26,53,1135,11,0,7,4,0,20,3,0,0,0,0,3,17,0,0,0,0,17,0,0,5,0,0,9,9,0,8,0,0,18,7,0,8,0,0,15,38,0,22,0,3,60,225,4,78,4,5,316,173,4,106,6,10,296,92,7,90,3,11,205,33,4,48,6,8,104,14,3,34,0,3,55,9,5,15,3,3,33,18,6,34,5,5,64,16,0,14,0,0,29,663,41,459,35,49,1246,13,3,11,0,4,30,0,0
122031432,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,5,4,0,9,0,3,12,8,0,16,3,0,25,3,4,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,17,10,43,7,8,81,4,0,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,3,11,0,7,0,0,21,0,0,3,0,0,6,0,0,6,6,0,17,3,3,4,0,0,14,0,0,3,0,4,10,0,4,4,4,0,14,0,0,0,0,0,3,22,7,47,16,12,105,9,0,3,0,0,6,0,0
123011433,9,3,9,0,4,23,0,0,0,0,0,0,9,3,0,0,0,16,3,0,3,0,0,7,16,0,11,0,0,28,32,7,29,6,3,78,15,0,27,0,3,44,5,0,15,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,95,15,95,5,17,230,4,0,3,0,0,13,0,0,0,0,0,0,3,0,3,0,0,7,7,0,7,0,0,11,8,0,0,0,0,12,11,3,6,0,3,23,23,7,14,3,4,48,45,9,33,3,6,93,9,0,20,4,0,33,0,0,9,0,3,14,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,10,111,23,98,12,25,280,5,0,7,0,0,9,0,0
