region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
LGA13550,6,7,8,9,4,5,6,3,0,48,84,56,47,74,105,90,78,50,24,608,43,23,20,30,24,29,15,10,0,194,0,0,0,0,3,3,3,0,0,9,1737,1048,918,1162,1396,1261,1005,635,190,9352,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,3,0,3,0,0,3,0,3,0,12,0,0,0,3,3,3,0,0,0,9,3,0,3,0,6,5,0,0,0,17,3,0,3,3,9,8,0,0,0,26,533,295,260,170,174,111,49,20,6,1618,12,8,11,10,10,6,0,0,0,57,250,131,129,109,99,103,90,91,70,1072,6,3,7,4,0,3,5,0,3,31,2547,1488,1335,1461,1697,1503,1155,749,269,12204
LGA13650,9,5,3,4,0,8,5,0,0,34,34,17,9,19,23,44,21,10,5,182,27,4,9,11,20,3,4,4,0,82,0,7,0,0,0,0,0,0,0,7,663,318,286,409,486,492,352,218,80,3304,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,183,103,74,58,52,53,42,11,3,579,6,0,7,5,0,0,0,3,0,21,106,33,24,50,35,47,25,17,3,340,0,5,9,0,0,0,0,0,0,14,964,459,403,527,579,600,419,252,86,4289
LGA13660,5,0,3,0,5,0,0,0,0,13,43,16,18,28,43,31,27,16,14,236,12,10,10,7,8,9,7,3,0,66,3,0,0,0,0,0,0,0,0,3,710,325,321,489,604,585,547,304,116,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10,0,0,4,3,3,0,0,0,0,10,151,89,74,83,67,64,41,15,7,591,0,0,0,0,0,3,3,0,0,6,68,11,19,25,26,33,36,18,12,248,0,6,3,0,0,3,3,0,0,15,929,431,427,603,703,691,630,337,135,4886
LGA13700,0,0,0,0,0,3,0,0,0,3,34,12,8,26,40,41,50,8,6,225,8,10,5,0,4,3,0,5,4,39,0,0,0,0,0,0,0,0,0,0,529,235,236,310,411,469,368,212,84,2854,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,3,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,87,35,45,39,42,63,35,13,0,359,8,0,3,3,0,0,0,0,0,14,57,20,20,28,29,22,25,13,3,217,0,4,3,0,0,0,0,0,0,7,681,298,307,389,485,561,437,241,87,3486
LGA13800,24,16,12,21,19,24,10,7,3,136,495,413,265,287,434,357,229,140,55,2675,307,206,161,164,213,127,59,29,21,1287,4,16,0,3,19,8,9,4,3,66,9527,6321,5017,6642,6929,5365,3400,1732,726,45659,13,13,31,9,12,7,11,0,0,96,47,33,36,34,24,11,6,0,3,194,0,4,4,7,7,14,6,3,0,45,3,6,0,0,4,0,0,0,3,16,43,36,38,47,50,24,14,4,3,259,46,42,38,47,54,24,14,4,6,275,2669,1830,1569,1393,1356,923,377,151,48,10316,78,131,80,91,58,32,10,0,4,484,1006,655,489,630,618,556,346,167,83,4550,25,56,48,17,21,17,16,0,0,200,13440,9140,7377,8934,9162,7021,4210,2060,873,62217
LGA13850,0,0,0,0,0,0,0,0,0,0,11,9,12,5,26,26,27,17,3,136,6,3,5,3,7,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,412,227,182,279,438,348,308,196,57,2447,7,0,8,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,10,0,3,4,0,3,0,0,0,0,10,138,45,49,40,47,27,18,8,0,372,3,3,0,5,0,0,0,0,0,11,33,17,20,22,19,17,25,10,0,163,3,3,0,0,5,4,0,0,0,15,596,302,263,355,518,396,351,214,57,3052
LGA13950,93,51,45,51,43,23,12,11,5,334,334,257,222,256,292,264,213,136,55,2029,311,203,242,202,178,119,44,20,9,1328,43,28,28,40,33,28,8,3,3,214,11090,7233,7788,8020,7537,7019,5028,3115,1212,58042,2501,846,3265,1750,816,404,210,105,15,9912,3219,1770,2222,1534,866,485,197,65,10,10368,5,8,7,4,9,4,4,3,3,47,0,0,0,0,0,3,0,0,0,3,381,312,795,233,118,72,42,14,3,1970,381,312,795,233,118,75,42,14,3,1973,1598,1272,1643,1270,1260,722,301,186,56,8308,72,94,99,69,51,28,3,13,0,429,1439,906,1234,912,766,615,400,352,241,6865,39,61,101,44,97,291,125,27,6,791,20761,12759,17622,14331,12037,9927,6448,3957,1570,99412
LGA14000,161,114,130,127,140,135,83,51,35,976,1293,991,628,941,1163,1072,822,662,365,7937,734,548,417,482,608,433,222,102,46,3592,36,31,26,42,40,36,35,22,6,274,18754,12351,8346,13437,14814,11682,8390,5611,3090,96475,1190,711,1037,1031,840,404,149,72,24,5458,539,384,481,385,327,208,78,32,11,2445,90,55,55,78,62,79,34,35,26,514,4,0,0,0,0,3,0,0,0,7,265,214,255,241,219,138,63,29,15,1439,269,214,255,241,219,141,63,29,15,1446,6857,5457,4639,5267,5241,3759,1682,783,296,33981,128,247,199,154,138,75,31,12,4,988,1527,1046,961,1027,1134,975,599,433,300,8002,195,245,178,146,172,336,178,50,4,1504,30244,21365,16887,22665,24050,18385,11494,7177,3812,156079
LGA14100,0,3,6,3,0,3,3,0,0,18,39,39,20,42,49,73,56,27,21,366,21,15,13,16,17,17,16,4,6,125,4,0,0,3,0,3,3,3,0,16,1844,1244,629,1189,1218,1117,716,572,352,8881,11,9,16,20,12,6,3,3,4,84,24,9,17,24,19,10,9,8,0,120,3,0,0,4,4,18,18,69,209,325,0,0,0,0,0,0,0,0,0,0,16,13,6,19,11,3,3,4,3,78,16,13,6,19,11,3,3,4,3,78,400,330,266,352,364,344,197,97,36,2386,23,33,17,19,20,7,0,0,0,119,144,101,65,98,98,103,65,46,30,750,9,27,23,13,4,12,9,5,0,102,2506,1786,1076,1783,1796,1662,1045,822,638,13114
LGA14150,18,11,18,14,10,6,10,4,0,91,242,253,190,224,300,305,234,221,174,2143,229,220,237,197,214,115,64,27,16,1319,45,24,22,25,39,32,15,15,0,217,8302,5467,5346,6547,6417,5545,4230,3222,1694,46770,264,304,757,247,132,101,45,28,3,1881,877,526,598,432,266,185,98,31,6,3019,6,6,14,8,12,17,15,3,5,86,0,0,4,0,0,0,0,0,0,4,57,39,90,62,44,31,8,4,0,335,57,39,94,62,44,31,8,4,0,339,3066,2717,3340,2151,2474,1605,681,481,180,16695,45,71,96,56,49,36,11,5,4,373,904,661,750,554,620,507,325,266,141,4728,44,138,70,50,116,224,110,31,6,789,14024,10464,11936,10843,10963,8773,5773,4227,2081,79084
LGA14200,14,6,8,15,3,18,8,8,3,83,144,93,79,93,147,122,114,76,27,895,89,52,34,47,48,41,25,4,0,340,3,0,0,6,4,3,3,0,0,19,2320,1238,1094,1539,1748,1655,1459,820,264,12137,0,0,0,0,0,4,0,0,0,4,0,0,4,3,0,3,3,0,0,13,3,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,4,3,6,4,0,0,0,0,0,17,4,6,6,4,0,0,0,0,0,20,737,339,324,256,235,195,73,40,10,2209,11,10,9,9,7,6,6,0,0,58,331,167,163,121,137,112,118,102,89,1340,4,7,6,3,4,3,0,0,0,27,3418,1772,1617,1946,2135,1981,1659,962,363,15853
LGA14250,0,0,0,0,0,3,0,0,0,3,28,18,10,17,34,27,14,19,3,170,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,204,101,83,125,193,172,132,75,29,1114,0,3,6,0,0,3,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,14,22,26,18,8,3,0,174,3,0,0,3,0,0,3,0,0,9,22,5,9,10,10,14,19,7,3,99,0,3,3,0,0,3,3,0,0,12,285,142,115,160,229,210,165,85,32,1423
LGA14300,0,0,0,4,6,0,4,0,0,14,28,25,30,21,44,50,28,23,15,264,12,6,10,4,6,11,7,4,4,64,0,0,0,0,0,0,3,0,0,3,841,440,365,487,600,605,387,212,76,4013,3,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,217,86,80,79,74,50,21,9,3,619,5,0,3,3,4,4,0,0,0,19,66,169,271,247,132,88,52,24,23,1072,0,3,3,3,0,0,0,0,0,9,1132,701,735,823,810,747,460,245,102,5755
LGA14350,149,82,49,67,75,49,24,25,5,525,304,171,129,191,332,398,344,205,108,2182,116,53,46,64,75,72,32,16,8,482,4,0,0,3,0,3,7,3,0,20,3374,1879,1428,2097,2986,3340,2713,1510,605,19932,5,3,9,4,4,0,3,0,0,28,6,8,3,6,4,0,0,0,3,30,0,0,0,0,0,5,0,0,0,5,7,7,0,3,0,0,0,0,0,17,26,7,11,21,20,13,9,0,0,107,33,14,11,24,20,13,9,0,0,124,1471,703,555,529,691,667,288,146,53,5103,35,50,26,43,43,29,4,5,0,235,534,365,370,351,385,353,234,159,67,2818,10,14,18,9,5,11,9,0,0,76,5500,3049,2439,3093,4184,4468,3266,1823,728,28550
LGA14400,0,0,0,5,6,0,0,0,0,11,215,153,66,133,214,192,202,163,74,1412,97,44,47,45,48,41,20,3,0,345,3,3,0,0,3,3,3,3,3,21,2338,1572,967,1612,2138,2068,1630,1144,534,14003,7,0,9,4,0,5,0,0,0,25,0,0,0,5,5,0,0,0,0,10,0,3,0,3,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,3,14,4,16,13,7,8,5,3,73,3,14,4,16,13,7,8,5,3,73,885,595,430,500,571,587,291,105,47,4011,24,30,27,22,17,15,0,4,0,139,184,136,115,110,162,155,122,86,48,1118,13,17,9,12,9,8,7,3,0,78,3481,2386,1585,2317,2958,2879,2069,1347,632,19654
LGA14450,10,7,12,8,12,5,3,3,0,60,147,148,115,123,201,189,130,127,100,1280,153,110,157,142,124,96,34,32,11,859,9,12,3,12,8,9,7,3,3,66,6247,4123,3760,5018,5012,4152,3015,2193,1144,34664,200,258,650,187,88,65,32,10,3,1493,599,347,429,300,194,124,72,29,5,2099,13,18,12,17,18,35,17,13,8,151,0,0,0,0,3,0,0,0,0,3,39,25,90,39,33,18,8,4,0,256,39,25,90,39,36,18,8,4,0,259,1877,1849,2274,1558,1716,1040,462,322,72,11170,33,53,45,35,32,15,19,3,0,235,633,515,577,449,456,337,236,141,105,3449,47,95,76,60,79,184,90,21,0,652,9909,7584,8494,8096,8119,6291,4103,2812,1354,56762
LGA14500,79,91,80,60,56,53,54,31,43,547,1188,912,308,650,1000,874,773,670,408,6783,437,268,212,276,287,242,149,88,22,1981,29,10,6,20,23,30,22,7,14,161,14355,8504,4010,8610,10415,7810,6237,4730,2696,67367,324,189,204,285,276,131,68,32,9,1518,151,86,135,116,112,83,44,16,0,743,715,636,223,367,694,627,262,197,85,3806,0,0,0,0,0,0,0,0,0,0,151,135,120,128,169,130,62,25,11,931,151,135,120,128,169,130,62,25,11,931,4846,3985,2194,3299,3892,2693,1404,856,327,23496,89,173,83,88,106,64,32,9,5,649,1400,925,554,807,931,762,531,480,348,6738,165,299,124,150,150,184,109,44,8,1233,22496,15210,7969,14312,17276,12909,8950,6468,3519,109109
LGA14550,6,8,0,6,4,10,12,0,3,49,77,72,41,76,126,128,96,83,32,731,47,19,19,21,32,38,28,8,0,212,8,3,0,0,3,10,7,3,3,37,962,556,413,616,942,996,651,444,162,5742,4,0,3,6,3,3,3,0,0,22,7,0,0,3,3,0,0,0,0,13,0,0,3,0,0,3,0,3,0,9,0,0,0,0,4,0,0,0,0,4,14,5,9,13,18,16,4,0,0,79,14,5,9,13,22,16,4,0,0,83,528,259,208,245,335,372,109,47,23,2126,22,16,6,20,14,19,7,3,3,110,212,84,58,76,122,136,59,33,14,794,0,8,9,0,5,3,0,0,0,25,1767,939,713,1003,1484,1585,848,533,202,9074
LGA14600,4,0,3,4,4,3,0,5,0,23,86,50,50,61,76,80,73,31,21,528,36,15,10,23,18,21,12,8,0,143,0,0,0,0,5,0,0,0,0,5,1033,565,562,614,735,746,578,366,130,5329,0,0,3,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,3,0,0,6,0,0,0,9,211,72,97,70,61,57,19,15,8,610,10,0,0,9,3,3,0,0,0,25,95,59,61,44,51,59,36,39,18,462,3,3,3,3,3,3,3,3,0,24,1355,707,735,745,859,877,636,423,156,6493
LGA14650,621,541,404,410,398,380,322,260,125,3461,1751,1539,978,1577,2120,2378,1893,1454,626,14316,935,636,457,534,607,504,270,180,130,4253,107,66,61,73,51,43,36,21,13,471,22208,15389,12271,17061,19275,18842,14348,9712,3913,133019,86,34,102,62,51,40,24,10,0,409,102,49,121,51,53,34,11,9,3,433,13,6,7,17,14,12,11,5,0,85,3,3,3,3,3,0,3,0,0,18,55,61,105,99,95,65,31,14,3,528,58,64,108,102,98,65,34,14,3,546,9755,6033,5278,4785,4331,3414,1855,978,390,36819,215,264,219,220,146,100,30,21,8,1223,2499,1586,1088,1326,1547,1416,1025,799,415,11701,51,100,73,55,48,64,35,14,4,444,35153,23682,19455,23943,25841,24174,17426,11585,4742,186001
LGA14700,6,3,13,3,3,0,0,0,3,31,129,63,103,149,172,126,104,72,57,975,64,60,91,72,48,58,26,14,5,438,3,5,5,6,7,7,3,0,3,39,3852,2115,2291,2917,2709,2035,1458,931,611,18919,122,69,316,125,27,23,17,3,3,705,77,35,113,58,48,30,5,0,0,366,78,33,46,55,48,70,42,30,15,417,0,0,3,0,0,0,0,0,0,3,37,26,44,44,40,16,8,3,3,221,37,26,47,44,40,16,8,3,3,224,1386,974,1471,1306,1029,921,412,191,78,7768,31,64,67,41,30,15,12,0,0,260,325,257,368,316,249,248,167,112,60,2102,40,120,70,37,36,52,27,11,0,393,6026,3763,4955,5089,4329,3534,2193,1310,778,31977
LGA14750,8,3,0,3,3,3,0,3,0,23,93,65,56,66,75,87,62,42,20,566,40,20,9,18,15,7,3,0,0,112,3,0,3,0,0,0,3,0,0,9,1905,1199,766,1095,1254,977,787,466,165,8614,6,0,4,0,0,3,4,0,0,17,8,3,3,6,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,28,10,11,6,3,0,0,84,10,16,28,10,11,6,3,0,0,84,449,228,171,151,140,83,33,18,3,1276,8,14,7,11,4,4,0,0,0,48,204,107,104,97,99,74,42,46,21,794,4,12,7,3,4,7,3,0,0,40,2599,1587,1097,1379,1524,1157,872,530,189,10934
LGA14800,3,6,19,12,8,4,0,0,0,52,137,89,161,212,164,157,84,58,17,1079,94,46,116,94,66,66,23,7,0,512,3,3,7,5,10,11,3,3,0,45,4375,1728,4480,5501,3577,2875,1885,1239,484,26144,34,23,107,59,29,15,6,3,0,276,69,58,114,76,38,32,17,3,3,410,56,29,40,67,54,63,21,4,5,339,3,3,0,3,0,0,0,0,0,9,13,31,63,72,49,37,18,0,0,283,16,34,63,75,49,37,18,0,0,292,3177,1808,3693,3723,2396,2100,777,250,92,18016,89,114,174,148,95,60,28,5,0,713,742,324,718,826,551,474,284,141,50,4110,39,156,134,61,30,70,32,5,7,534,8709,4361,9761,10784,7020,5887,3119,1663,645,51949
LGA14850,82,39,28,52,49,34,31,19,10,344,329,282,191,279,467,444,315,249,96,2652,243,125,110,116,136,123,51,29,7,940,61,19,32,21,20,27,11,4,0,195,4600,3253,2342,3116,4249,3900,2556,1829,757,26602,13,8,19,15,7,15,4,3,0,84,23,11,21,16,8,3,0,0,0,82,3,0,9,7,8,7,3,3,0,40,9,3,9,4,10,3,3,0,0,41,58,44,66,88,91,75,18,7,3,450,67,47,75,92,101,78,21,7,3,491,2680,1707,1387,1466,1407,1318,416,162,65,10608,165,158,151,182,126,73,13,6,4,878,729,469,361,381,430,395,202,123,55,3145,15,87,47,32,12,21,6,4,0,224,8391,5814,4500,5444,6508,5958,3269,2137,888,42909
LGA14870,9,9,10,13,8,6,15,6,0,76,232,151,121,150,218,234,196,121,50,1473,75,46,33,41,51,52,24,13,3,338,0,0,0,6,0,0,0,4,0,10,2406,1557,1270,1772,2200,2111,1614,903,313,14146,3,3,5,3,7,3,3,0,0,27,15,3,9,5,3,3,3,0,0,41,3,3,0,3,0,3,3,0,0,15,0,0,0,4,0,0,0,0,0,4,7,13,15,13,12,16,5,0,0,81,7,13,15,17,12,16,5,0,0,85,894,537,403,415,431,332,200,86,13,3311,36,22,29,16,16,14,3,3,0,139,359,221,264,237,281,229,150,116,41,1898,5,17,11,4,6,7,3,0,0,53,3761,2390,2021,2500,2979,2750,1992,1111,367,19871
LGA14900,132,75,71,70,67,52,19,11,6,503,446,308,317,336,355,302,173,88,38,2363,786,530,481,422,369,208,99,42,9,2946,98,51,53,63,57,30,27,11,7,397,23571,15374,14661,16627,15863,11852,7401,4095,1244,110688,2008,1056,1746,1615,1365,607,242,105,7,8751,6690,3066,3280,2667,1947,1009,405,95,13,19172,3,5,5,8,3,8,6,3,3,44,0,0,3,0,0,0,0,0,0,3,985,673,704,524,414,271,169,53,12,3805,985,673,707,524,414,271,169,53,12,3808,3511,2533,2333,1864,1622,978,384,193,47,13465,147,145,146,110,85,50,14,6,0,703,3049,1867,1917,1663,1604,1199,756,463,186,12704,76,96,114,79,119,184,115,39,0,822,42269,26338,26440,27046,24823,17186,9819,5208,1557,180686
LGA14920,0,0,3,0,3,0,3,4,3,16,40,41,31,48,67,79,72,37,10,425,22,11,19,7,4,15,13,8,0,99,8,0,0,0,0,0,0,0,3,11,1056,553,525,712,836,909,712,423,152,5878,0,0,3,0,0,0,3,0,0,6,0,0,4,0,5,5,0,0,0,14,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,3,0,0,6,278,108,116,101,107,81,58,21,7,877,6,3,3,4,6,0,3,0,0,25,106,54,48,50,68,54,41,23,8,452,3,3,0,6,0,0,0,0,0,12,1452,721,702,873,1029,1054,820,467,167,7285
LGA14950,0,0,0,0,0,0,0,3,0,3,68,29,25,48,42,56,44,28,15,355,7,0,0,0,3,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,473,218,178,295,354,354,253,174,85,2384,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,12,0,3,3,0,3,3,0,0,0,12,84,25,29,38,40,35,22,3,0,276,3,0,3,3,3,0,0,0,0,12,37,21,11,12,31,27,19,14,5,177,0,0,5,0,0,0,0,0,0,5,601,267,229,354,431,419,294,191,90,2876
LGA15050,39,31,17,33,26,40,18,8,0,212,665,505,377,555,681,635,494,267,113,4292,368,184,188,221,156,122,62,23,6,1330,6,3,12,5,6,10,3,3,3,51,10391,6329,5993,7216,7185,6228,4056,2443,932,50773,39,8,63,42,16,9,4,4,0,185,38,31,37,24,17,13,3,4,0,167,3,3,5,3,3,3,0,0,0,20,0,3,3,3,3,0,0,0,0,12,44,45,59,53,46,21,6,0,0,274,44,48,62,56,49,21,6,0,0,286,3214,1851,1785,1445,1081,784,274,126,41,10601,59,80,90,72,47,17,3,0,3,371,984,607,536,592,540,459,275,215,93,4301,15,19,20,18,10,16,12,0,0,110,14819,9022,8639,9525,9013,7590,4640,2797,1069,67114
LGA15150,5,0,7,4,3,7,4,0,0,30,156,96,119,168,175,140,112,93,62,1121,111,64,100,98,73,51,30,17,4,548,0,0,3,6,8,5,5,3,0,30,4536,2074,3192,3947,3306,2478,1918,1274,661,23386,14,10,52,19,13,7,3,3,0,121,22,20,24,33,17,9,3,3,0,131,15,5,32,18,21,13,17,6,3,130,0,0,3,3,0,0,0,0,0,6,22,7,31,23,25,16,3,3,3,133,22,7,34,26,25,16,3,3,3,139,2210,1167,2287,2166,1361,892,531,240,94,10948,38,65,107,82,50,31,8,5,0,386,592,379,746,577,458,384,237,154,95,3622,68,165,189,94,66,79,48,11,0,720,7590,3968,6790,7098,5444,3975,2787,1703,860,40215
LGA15200,22,21,28,14,23,13,10,3,0,134,143,116,207,241,171,122,67,36,22,1125,157,130,208,137,112,60,38,11,0,853,8,7,19,23,22,14,0,4,0,97,4933,3224,5723,6275,4805,3753,3178,2215,731,34837,123,244,523,136,53,42,16,3,0,1140,383,300,573,312,179,184,88,25,5,2049,49,25,65,66,47,23,15,6,4,300,4,3,7,7,4,3,0,0,0,28,44,58,156,120,81,62,19,7,3,550,48,61,163,127,85,65,19,7,3,578,3976,3137,6394,5409,3251,1782,519,174,60,24702,109,218,370,241,118,49,7,3,3,1118,1053,840,1607,1319,956,659,318,195,68,7015,40,191,211,82,56,78,37,9,3,707,11161,8720,16410,14682,10236,7122,4361,2732,902,76326
LGA15270,0,3,3,3,9,5,5,3,0,31,97,75,79,137,169,176,120,83,31,967,89,39,34,69,37,39,29,14,3,353,0,0,0,0,4,9,4,0,0,17,2970,1671,1518,2197,2392,2308,1857,1073,400,16386,3,3,4,3,5,0,0,0,0,18,3,4,7,4,7,3,3,3,0,34,0,0,3,0,3,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,15,3,7,18,19,9,7,5,0,83,15,3,7,18,19,9,7,5,0,83,982,498,442,478,422,368,215,68,22,3495,12,22,24,28,21,11,6,3,0,127,404,218,194,293,224,230,185,99,39,1886,8,15,8,4,6,7,3,3,0,54,4408,2437,2217,3045,3124,2955,2284,1262,464,22196
LGA15300,16,4,3,8,9,7,3,3,0,53,89,36,68,72,80,92,58,25,9,529,42,22,33,20,24,19,5,0,3,168,3,3,3,0,3,0,3,0,0,15,2148,1184,1223,1444,1517,1321,965,465,140,10407,13,3,21,3,0,3,0,0,0,43,0,0,4,0,0,0,4,0,0,8,0,0,0,6,0,0,0,0,0,6,0,3,3,4,4,0,0,0,0,14,6,0,3,3,4,4,0,0,0,20,6,3,6,7,8,4,0,0,0,34,522,277,278,232,156,116,38,18,4,1641,20,15,11,8,10,7,4,0,0,75,328,168,178,195,169,162,113,52,16,1381,4,34,14,4,5,4,0,0,0,65,3045,1690,1743,1903,1868,1622,1124,535,160,13690
