region_id,C06_Tot_resp_Bplace_ns,C06_Tot_resp_Tot_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Polish_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Russian_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_Sinha_BP_B_OS,C11_Sinh_Fa_O_B_OS,C11_Sinh_Mo_O_B_OS,C11_Sinh_BP_B_Aus,C11_Sinha_Bplace_NS,C11_Sinha_Tot_resp,C11_S_Afr_BP_B_OS,C11_S_Af_Fa_O_B_OS,C11_S_Af_Mo_O_B_OS,C11_S_Af_BP_B_Aus,C11_S_Af_Bplace_NS,C11_S_Af_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Welsh_BP_B_OS,C11_Wels_Fa_O_B_OS,C11_Wels_Mo_O_B_OS,C11_Wels_BP_B_Aus,C11_Welsh_Bplace_NS,C11_Welsh_Tot_resp,C11_Other_BP_B_OS,C11_Othr_Fa_O_B_OS,C11_Othr_Mo_O_B_OS,C11_Othr_BP_B_Aus,C11_Other_Bplace_NS,C11_Other_Tot_resp,C11_Anc_ns_Bo_pa_born_os,C11_Anc_ns_Fa_on_born_os,C11_Anc_ns_Mo_on_born_os,C11_Anc_ns_Bo_pa_bor_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp
LGA13660,268,6683,232,154,158,4554,260,5354,7,93,91,2124,60,2375,0,0,0,6,0,6,0,3,0,6,0,9,0,0,0,0,0,0,4,6,3,8,0,21,120,69,92,1906,60,2247,6,0,0,0,3,9,3,0,0,11,0,14,17,4,3,188,3,215,0,0,0,3,3,6,0,0,3,3,0,6,9,0,0,0,0,9,27,13,11,461,19,531,3,6,3,30,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,4,3,0,3,0,10,0,0,0,3,0,3,0,0,0,3,0,3,25,24,16,420,12,497,0,3,0,3,0,6,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,16,27,5,6,11,3,52,8,3,3,152,68,234
LGA13700,183,4432,233,100,86,2905,156,3491,11,52,54,1495,29,1641,0,0,0,8,0,8,7,0,0,10,0,17,3,0,0,0,0,3,13,0,3,0,0,16,88,56,53,1139,49,1385,5,0,0,0,0,5,0,0,0,11,0,11,23,4,5,72,0,104,6,0,0,9,0,15,3,0,0,0,0,3,0,0,0,0,0,0,28,13,18,499,13,571,10,5,0,10,0,25,0,0,0,0,0,0,13,0,0,7,0,20,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,3,0,3,9,0,5,3,0,17,10,0,0,3,0,13,0,0,0,0,0,0,28,18,15,314,4,379,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,15,33,11,9,24,0,77,8,0,0,83,103,194
LGA13800,4666,79113,11223,4748,3178,37246,4328,60720,263,2477,1887,21727,552,26906,0,10,17,174,10,211,335,31,47,107,11,531,185,29,18,51,3,286,601,236,150,324,23,1334,4209,2202,1686,15674,558,24329,211,10,46,6,14,287,96,21,26,124,7,274,579,220,154,1179,40,2172,193,45,13,150,7,408,120,32,11,45,4,212,165,14,27,9,7,222,827,488,296,4606,113,6330,635,245,105,842,36,1863,32,0,3,0,0,35,133,74,15,61,22,305,184,27,20,38,4,273,1154,302,150,947,36,2589,148,32,18,19,15,232,250,106,103,40,10,509,204,47,37,133,6,427,65,17,3,23,0,108,887,459,321,3437,114,5218,49,12,3,24,0,88,3,0,0,0,0,3,111,23,9,3,4,150,96,33,16,48,4,197,26,16,0,9,0,51,46,0,12,3,0,61,145,47,32,162,0,386,1397,419,259,497,69,2641,205,97,50,935,2578,3865
LGA13850,199,4302,228,144,79,2786,195,3439,5,59,32,1227,39,1362,0,0,0,20,0,20,6,3,0,6,0,15,0,0,0,0,0,0,12,4,3,0,0,19,85,57,42,1091,52,1327,5,0,4,0,0,9,3,0,0,8,0,11,16,7,0,81,4,108,3,3,0,4,0,10,0,0,0,0,0,0,8,0,0,0,0,8,10,14,11,293,4,332,36,9,0,41,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,7,0,3,0,0,10,4,6,0,0,0,10,3,0,0,3,0,6,3,0,4,3,0,10,22,13,17,219,8,279,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,7,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,11,0,18,39,10,0,17,3,69,9,0,0,88,98,195
LGA13950,7873,105500,50146,5069,2853,23778,7453,89292,1746,1981,1280,11519,440,16966,3,11,6,110,5,135,5599,57,98,86,129,5969,1049,78,40,162,28,1357,271,69,37,67,6,450,3613,1319,889,8241,431,14493,2311,38,129,15,78,2571,177,28,22,81,4,312,475,127,89,632,28,1351,1140,162,66,352,31,1751,160,27,6,42,4,239,8912,50,41,29,137,9169,786,319,188,3180,97,4570,2116,451,186,814,95,3662,587,4,14,4,10,619,8201,1322,462,1050,389,11424,77,10,3,17,11,118,2190,272,149,522,79,3212,706,52,62,18,31,869,275,79,61,24,15,454,457,41,34,86,19,637,242,18,25,62,7,354,604,292,214,1751,58,2919,391,26,6,23,3,449,262,0,0,0,4,266,122,23,19,7,0,171,603,37,30,45,15,730,1461,153,82,53,44,1793,793,14,12,9,30,858,77,37,22,78,5,219,17519,770,476,468,556,19789,1645,138,90,590,5062,7525
LGA14000,7521,191855,61051,10610,7353,63248,6868,149131,1191,5897,4473,32470,785,44816,0,11,3,54,6,74,18442,265,464,346,293,19810,386,66,41,104,15,612,1193,330,190,370,24,2107,11963,4943,3357,26089,765,47117,1816,21,144,16,35,2032,409,90,53,268,11,831,1546,402,279,2093,59,4379,557,154,63,339,16,1129,421,85,22,58,3,589,6448,97,65,42,96,6748,2281,1072,788,9811,222,14174,2205,631,262,1560,79,4737,4279,14,64,21,96,4474,1342,206,151,439,64,2202,43,11,3,0,9,66,314,96,55,179,11,655,246,63,32,23,10,374,855,285,209,122,19,1490,857,105,53,141,16,1172,722,50,56,101,21,950,2493,1212,784,7924,174,12587,193,29,9,24,3,258,672,0,3,3,9,687,1200,92,61,21,3,1377,572,47,30,72,11,732,159,18,4,4,7,192,560,7,30,3,19,619,412,99,66,395,11,983,13077,1186,1010,1197,265,16735,764,123,103,827,3415,5232
LGA14100,1170,17263,4155,1138,733,5966,1110,13100,101,605,415,2847,50,4018,4,0,0,9,0,13,730,52,40,45,16,883,56,0,10,23,0,89,81,32,7,30,0,150,962,463,316,2354,80,4175,58,0,5,3,10,76,40,16,0,27,0,83,125,44,22,238,7,436,250,57,24,132,6,469,64,11,10,11,0,96,137,3,7,6,5,158,263,150,112,1328,37,1890,418,125,53,299,17,912,76,0,10,8,6,100,101,31,22,49,3,206,23,3,0,5,4,35,28,15,4,11,0,58,20,4,3,3,0,30,81,29,29,8,0,147,87,14,4,16,5,126,54,3,7,11,0,75,233,132,61,699,11,1136,35,0,4,4,0,43,4,0,0,0,0,4,79,14,10,3,0,106,36,7,7,11,3,64,33,6,0,4,0,43,56,0,0,0,0,56,34,7,6,50,0,97,790,115,109,139,25,1178,98,9,13,63,372,555
LGA14150,5259,87784,38231,4061,2528,23429,4908,73161,783,1770,1195,10856,341,14945,0,3,6,63,3,75,19086,148,257,167,365,20023,784,65,35,149,16,1049,191,42,39,93,10,375,3106,1351,862,8800,360,14479,997,19,79,9,38,1142,139,20,17,94,4,274,351,99,55,630,28,1163,2920,428,196,1127,90,4761,188,27,10,18,0,243,1434,31,26,9,29,1529,596,384,221,3603,93,4897,1636,388,183,831,38,3076,349,3,10,4,9,375,1807,233,107,239,79,2465,1811,139,85,277,67,2379,324,71,45,108,11,559,636,67,32,11,21,767,276,87,38,25,11,437,205,28,18,49,0,300,189,8,6,25,3,231,633,363,232,2212,63,3503,216,15,15,14,10,270,32,0,0,0,0,32,123,27,12,4,4,170,402,37,30,35,10,514,92,10,10,9,5,126,562,16,20,4,31,633,91,37,20,109,5,262,7377,521,407,491,210,9006,819,85,54,445,2381,3784
LGA14200,905,19810,974,586,378,12786,839,15557,23,330,208,6758,217,7536,0,0,4,88,4,96,37,10,0,57,3,107,10,0,0,0,0,10,53,22,16,47,4,142,405,319,229,5383,178,6514,57,0,0,0,3,60,15,4,3,38,0,60,88,41,26,633,16,804,4,5,3,14,0,26,12,0,0,5,0,17,4,0,3,3,0,10,64,54,26,1497,42,1683,43,26,5,117,9,200,14,0,0,0,0,14,11,0,0,9,0,20,0,0,0,0,0,0,6,4,0,6,0,16,5,3,3,11,0,22,16,10,7,4,0,37,12,7,3,14,3,39,0,0,0,0,0,0,99,102,48,1248,32,1529,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,23,5,3,0,12,0,20,0,0,0,0,0,0,12,0,0,0,4,16,17,9,5,29,0,60,317,41,28,89,21,496,22,22,13,383,481,921
LGA14250,72,2103,146,63,48,1308,65,1635,0,24,22,566,9,621,0,0,0,10,0,10,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,7,44,27,17,470,21,579,3,0,3,0,0,6,3,0,0,0,0,3,4,3,0,29,0,36,8,0,0,0,0,8,3,0,0,0,0,3,14,0,0,0,0,14,3,0,0,173,3,179,19,10,4,23,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,20,0,11,112,3,146,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,6,0,6,0,25,0,3,0,29,54,86
LGA14300,1028,7166,278,187,138,4144,1009,5765,7,89,77,2164,54,2391,0,0,0,9,0,9,14,0,0,10,0,24,0,0,0,0,0,0,14,6,4,15,3,42,112,101,68,1660,52,1993,4,0,3,0,0,7,4,0,0,11,0,15,22,11,8,199,10,250,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,20,9,579,9,643,7,3,5,28,0,43,5,0,0,0,0,5,4,3,0,0,0,7,0,0,0,0,0,0,5,0,3,0,0,8,14,3,3,0,0,20,9,5,3,3,0,20,10,0,0,3,0,13,0,0,0,5,0,5,26,21,26,361,10,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,17,57,16,8,36,0,117,6,10,4,112,957,1089
LGA14350,2596,35511,2375,1353,845,20913,2388,27870,58,739,482,11294,392,12965,0,9,0,615,20,644,55,6,5,45,0,111,5,3,5,3,0,16,151,58,17,75,9,310,1097,690,454,9236,324,11801,90,3,23,0,0,116,23,9,6,88,4,130,181,58,46,657,15,957,35,13,6,55,0,109,18,10,0,10,4,42,37,7,7,9,3,63,169,143,79,2657,74,3122,60,57,11,209,4,341,3,0,0,0,0,3,12,9,0,22,0,43,4,0,0,3,0,7,61,8,10,56,3,138,23,20,14,12,3,72,65,37,13,22,6,143,55,15,3,26,3,102,17,5,3,9,0,34,234,160,119,1673,44,2230,3,0,0,0,0,3,3,0,0,0,0,3,15,0,3,7,0,25,16,4,0,25,3,48,4,0,0,0,0,4,4,8,0,0,0,12,31,23,4,59,0,117,332,130,62,215,24,763,40,22,30,713,1690,2495
LGA14400,1107,24622,3137,1357,924,12125,1000,18539,72,799,578,6492,139,8080,0,4,0,25,3,32,79,10,13,35,10,147,40,5,0,12,0,57,142,57,29,69,4,301,1638,751,528,5515,136,8568,28,7,12,0,0,47,40,8,3,43,3,97,206,65,43,392,9,715,61,11,3,40,4,119,25,3,0,4,0,32,26,0,5,6,0,37,299,173,134,2217,37,2860,204,62,34,238,0,538,11,0,0,0,0,11,12,4,0,4,0,20,36,6,4,19,0,65,80,24,19,42,0,165,43,17,13,15,0,88,75,38,10,14,4,141,69,20,6,36,0,131,22,3,0,16,0,41,384,191,135,1448,36,2194,21,7,0,9,0,37,3,0,0,0,0,3,55,7,3,3,0,68,41,9,11,20,0,81,0,0,0,0,0,0,14,0,0,0,0,14,69,27,11,71,0,178,433,100,97,213,12,855,43,22,22,258,485,830
LGA14450,4085,63296,27706,3115,1954,16115,3867,52745,482,1188,928,6872,173,9643,0,11,9,38,0,58,11835,115,179,142,219,12490,781,99,52,161,12,1105,126,35,18,66,8,253,2053,955,650,5583,212,9453,704,8,58,12,27,809,105,23,12,62,4,206,297,83,82,437,7,906,3485,494,215,1524,112,5830,96,21,8,25,3,153,1077,19,30,16,17,1159,513,255,166,2442,68,3444,1391,364,132,697,51,2635,228,3,13,0,6,250,1276,188,98,241,20,1823,1218,114,67,174,27,1600,246,76,25,85,3,435,270,23,13,10,16,332,231,44,40,15,5,335,177,20,5,31,0,233,293,12,9,12,8,334,491,231,153,1548,32,2455,245,28,10,15,6,304,21,0,0,0,0,21,125,14,11,3,4,157,318,18,17,26,8,387,105,16,13,9,6,149,252,3,8,0,4,267,57,22,9,76,0,164,5429,401,306,363,116,6615,589,50,54,296,2120,3109
LGA14500,4455,131014,39323,7820,5814,42448,3979,99386,864,4732,3734,21449,418,31197,0,3,0,10,0,13,11567,333,461,354,200,12915,247,51,32,114,7,451,824,188,139,250,26,1427,11197,3920,2869,18288,564,36838,475,16,74,12,6,583,371,74,85,234,14,778,1514,302,222,1415,49,3502,573,167,52,323,14,1129,388,55,55,63,6,567,2177,78,55,40,28,2378,2068,931,672,7227,143,11041,1190,372,172,782,34,2550,2451,8,52,22,55,2588,243,89,27,146,11,516,56,6,3,21,3,89,125,40,19,69,4,257,92,21,9,3,5,130,721,196,202,48,8,1175,544,84,56,119,12,815,500,49,53,78,8,688,2480,927,719,6015,157,10298,110,21,6,25,0,162,98,0,0,0,3,101,2818,122,98,6,41,3085,327,43,33,51,8,462,103,6,4,0,0,113,297,3,27,0,6,333,346,90,63,259,9,767,8747,1003,861,936,143,11690,503,78,69,495,3096,4241
LGA14550,500,11897,947,529,355,6858,446,9136,29,294,193,3243,120,3879,0,3,0,172,0,175,12,0,3,5,0,20,3,3,0,0,0,6,58,8,6,26,0,98,484,261,171,2807,85,3808,23,0,4,0,4,31,20,5,4,14,3,46,97,34,19,265,4,419,5,8,0,13,0,26,3,3,0,3,0,9,21,3,3,0,0,27,83,58,36,1035,17,1229,28,9,7,78,0,122,4,0,0,0,0,4,4,5,0,7,0,16,0,0,0,0,0,0,6,3,0,0,0,9,14,3,3,3,5,28,39,10,8,6,0,63,24,6,5,8,0,43,3,0,6,0,0,9,105,65,58,705,4,937,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,15,3,0,3,4,0,10,0,0,0,0,0,0,0,0,3,0,0,3,13,5,3,35,0,56,160,48,28,70,8,314,28,22,12,212,330,604
LGA14600,409,8198,217,187,139,5660,367,6572,12,95,87,2945,90,3229,0,0,0,106,3,109,11,0,3,0,0,14,4,3,0,0,0,7,15,3,3,7,0,28,105,93,97,2235,77,2607,12,4,0,0,5,21,0,4,0,14,0,18,23,3,11,175,13,225,8,3,0,11,3,25,5,5,3,3,0,16,6,0,3,9,0,18,14,23,18,573,22,650,4,4,3,25,3,39,4,0,0,0,0,4,4,0,0,4,0,8,0,0,0,0,0,0,4,0,3,0,0,7,3,7,0,0,0,10,11,6,0,11,0,28,3,0,0,0,0,3,0,0,0,0,0,0,29,27,24,467,16,563,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,15,5,9,0,8,0,22,0,0,0,0,0,0,4,0,0,0,0,4,3,4,0,16,0,23,48,15,10,29,4,106,5,3,8,208,242,466
LGA14650,10983,233149,22220,11171,7343,128953,9954,179639,578,6209,4407,70596,1915,83705,0,20,17,507,22,566,821,88,95,329,44,1377,253,54,11,59,5,382,1080,414,233,750,38,2515,8361,5775,4032,59491,1882,79541,481,25,169,21,13,709,188,48,44,437,9,726,1473,638,367,4723,147,7348,390,141,56,396,17,1000,228,48,21,93,9,399,556,58,26,49,11,700,1409,1111,683,15533,394,19130,1018,431,145,1585,65,3244,144,9,20,17,3,193,84,34,11,89,3,221,529,82,35,138,13,797,237,107,46,190,9,589,245,131,52,98,10,536,474,299,189,132,27,1121,802,161,120,438,26,1547,214,53,38,124,0,429,2453,1742,1181,14376,341,20093,126,16,13,22,3,180,32,0,3,0,0,35,336,64,34,30,3,467,179,39,22,136,3,379,47,10,0,5,6,68,74,5,17,3,0,99,420,207,120,1008,29,1784,4009,1003,705,1661,185,7563,413,203,164,3332,5141,9253
LGA14700,2223,39856,11180,2425,1626,12762,2094,30092,203,1409,1120,6207,152,9091,0,4,0,16,0,20,2435,80,123,79,46,2763,165,23,3,29,4,224,251,71,51,92,6,471,2792,1195,802,5163,168,10120,302,7,25,0,11,345,137,22,28,63,3,253,362,123,85,465,22,1057,270,57,32,176,5,540,130,29,18,28,0,205,758,17,27,14,19,835,766,351,214,2855,41,4227,551,177,71,382,15,1196,237,3,5,8,3,256,112,31,6,71,4,224,35,7,0,4,0,46,43,13,13,35,0,104,57,3,12,4,0,76,282,95,59,19,0,455,256,53,25,53,5,392,193,18,16,17,3,247,669,293,184,1777,32,2955,59,8,7,9,0,83,37,4,0,3,0,44,275,29,27,7,0,338,150,11,14,17,0,192,44,0,0,5,0,49,83,4,3,3,3,96,109,28,11,74,5,227,3073,278,275,275,61,3962,160,26,18,180,991,1375
LGA14750,838,14321,1263,537,291,8290,797,11171,35,199,164,4237,102,4737,0,0,0,40,0,40,26,3,3,8,0,40,6,5,3,3,0,17,24,17,12,43,0,96,241,199,131,3347,115,4033,10,0,3,0,0,13,4,0,0,20,3,27,40,14,10,371,4,439,15,8,3,12,0,38,7,0,0,8,0,15,48,0,0,3,0,51,56,47,43,1078,33,1257,470,128,28,451,22,1099,9,0,0,3,0,12,3,3,0,3,0,9,4,0,0,3,0,7,9,3,0,9,0,21,18,3,4,3,0,28,20,8,5,4,3,40,4,3,0,13,0,20,3,0,3,0,0,6,74,51,40,856,17,1038,0,0,3,0,0,3,0,0,0,0,0,0,9,0,3,0,0,12,0,0,0,13,0,13,0,0,0,4,0,4,4,0,3,0,0,7,7,8,0,28,0,43,160,39,22,84,5,310,30,3,3,252,560,848
LGA14800,4736,64829,16696,4160,2763,20071,4488,48172,387,2512,1690,10111,221,14921,0,10,7,95,11,123,1330,96,136,179,26,1767,219,45,13,51,6,334,366,150,75,148,11,750,5930,2142,1387,8655,285,18399,295,11,52,3,3,364,305,35,39,135,6,520,660,203,138,858,24,1883,704,143,47,227,38,1159,172,50,20,27,4,273,466,43,23,4,12,548,1854,630,435,4858,115,7892,1912,425,167,759,69,3332,173,3,7,7,0,190,235,56,30,83,9,413,94,16,4,26,0,140,249,56,22,60,7,394,132,15,7,18,14,186,572,117,117,27,9,842,277,60,35,76,3,451,155,29,29,46,3,262,1453,491,365,3005,85,5399,146,20,10,28,4,208,14,0,0,0,0,14,204,21,19,11,9,264,306,22,21,36,9,394,119,19,9,8,0,155,196,14,9,7,6,232,245,53,39,167,7,511,3615,593,453,587,84,5332,211,54,18,305,2507,3095
LGA14850,2762,56690,4723,2585,1690,30886,2461,42343,125,1349,1015,15438,396,18323,0,12,13,272,19,316,193,22,27,74,11,327,30,10,0,7,7,54,208,68,62,131,10,479,1939,1246,906,13146,342,17579,122,11,47,12,0,192,95,28,8,100,4,235,368,131,106,1412,40,2057,43,24,5,69,0,141,42,14,5,22,3,86,107,23,14,24,3,171,387,350,195,5294,93,6319,535,227,56,1055,31,1904,11,3,0,4,0,18,13,6,0,56,0,75,3,3,3,0,0,9,29,18,12,37,5,101,75,18,21,35,5,154,118,63,63,32,4,280,70,24,14,42,4,154,41,15,6,33,0,95,493,302,273,3610,88,4766,12,6,0,4,0,22,0,0,0,0,0,0,47,14,8,8,7,84,35,10,6,61,3,115,5,0,0,0,0,5,26,4,3,0,0,33,64,27,19,126,3,239,896,276,177,412,41,1802,78,39,29,756,1484,2386
LGA14870,1809,24871,2093,1029,673,13930,1646,19371,65,571,388,7553,234,8811,0,0,0,66,9,75,76,3,8,23,3,113,34,7,0,16,5,62,93,36,14,70,4,217,804,515,345,6195,214,8073,53,0,33,0,3,89,28,6,3,36,0,73,142,43,23,372,17,597,29,14,0,29,3,75,28,13,0,10,3,54,29,0,0,3,3,35,143,118,68,1926,39,2294,91,28,20,166,3,308,4,0,0,0,0,4,14,0,0,5,0,19,6,3,0,0,3,12,26,22,9,32,0,89,22,9,4,3,9,47,40,17,16,12,3,88,40,22,3,18,0,83,16,4,0,3,4,27,259,171,128,1365,37,1960,8,3,0,0,0,11,3,0,0,0,0,3,33,3,8,0,0,44,14,0,7,7,0,28,9,0,0,0,0,9,12,0,0,0,0,12,49,18,6,73,0,146,336,88,40,156,26,646,54,21,17,416,1209,1717
LGA14900,16337,193943,90901,8820,5198,44045,15476,164439,3053,3656,2371,23017,932,33029,4,28,20,345,18,415,7083,97,140,151,186,7657,1866,195,94,285,61,2501,381,124,76,176,17,774,6236,2525,1619,15670,888,26938,4480,74,194,27,166,4941,347,43,31,140,20,581,1085,253,166,1247,54,2805,2316,448,209,876,94,3943,408,72,19,62,14,575,9894,106,86,32,256,10374,996,524,330,4752,139,6741,6812,1576,701,3511,291,12891,132,5,0,3,4,144,6580,1207,421,745,305,9258,1745,190,112,233,67,2347,1732,450,183,876,57,3298,960,81,63,42,57,1203,440,127,79,28,34,708,1354,109,78,164,42,1747,391,30,21,51,13,506,1229,498,370,3106,90,5293,4613,281,102,186,101,5283,149,0,0,0,0,149,326,48,33,18,7,432,2117,109,81,132,94,2533,1304,124,81,91,40,1640,6853,75,90,76,221,7315,152,46,28,172,9,407,35833,1678,997,1053,1127,40688,3628,269,208,1308,9289,14702
