region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
LGA12300,502,74,13,589,358,143,16,12,529,17,8,25,554,93,15,662,401,141,19,12,573,19,3,22,595,84,29,708,421,158,14,9,602,11,6,17,619,118,27,764,315,177,35,11,538,9,7,16,554,211,28,793,224,153,24,11,412,6,10,16,428,404,34,866,72,74,12,3,161,0,3,3,164,547,26,737,22,25,0,3,50,0,6,6,56,574,18,648,9,15,4,4,32,3,3,6,38,994,148,1180,2923,1463,198,119,4703,145,85,230,4933,3599,420,8952
LGA12350,485,100,48,633,333,170,10,10,523,18,9,27,550,166,41,757,371,160,8,22,561,21,8,29,590,152,43,785,365,146,22,7,540,15,9,24,564,216,41,821,387,173,28,4,592,25,9,34,626,240,51,917,247,141,22,11,421,6,10,16,437,457,53,947,104,70,8,3,185,0,0,0,185,476,49,710,40,41,6,6,93,0,0,0,93,554,56,703,29,25,8,3,65,0,0,0,65,986,105,1156,2879,1569,172,127,4747,231,115,346,5093,4036,646,9775
LGA12500,348,50,29,427,209,103,9,12,333,15,3,18,351,75,24,450,240,100,12,7,359,9,6,15,374,56,17,447,274,104,21,8,407,4,6,10,417,92,27,536,221,93,22,10,346,7,5,12,358,135,39,532,123,95,9,5,232,5,0,5,237,202,25,464,39,42,3,5,89,4,0,4,93,248,24,365,19,18,0,0,37,0,3,3,40,293,25,358,11,17,3,3,34,0,0,0,34,651,71,756,1846,985,134,91,3056,100,50,150,3206,2155,378,5739
LGA12600,1940,353,95,2388,1495,543,65,35,2138,56,25,81,2219,313,116,2648,1548,504,57,37,2146,38,22,60,2206,306,128,2640,1535,504,55,28,2122,34,14,48,2170,434,135,2739,1161,420,75,20,1676,26,9,35,1711,496,111,2318,667,392,56,17,1132,22,26,48,1180,838,105,2123,219,197,29,17,462,0,4,4,466,1098,120,1684,67,99,9,9,184,0,0,0,184,1082,86,1352,37,56,7,8,108,0,0,0,108,2234,209,2551,12254,5311,707,325,18597,624,317,941,19538,9416,1607,30561
LGA12700,366,80,19,465,258,154,16,17,445,12,3,15,460,75,27,562,315,157,17,8,497,14,3,17,514,110,17,641,319,149,13,17,498,12,4,16,514,143,25,682,239,118,14,8,379,8,9,17,396,205,20,621,151,102,13,5,271,4,8,12,283,318,21,622,61,51,8,0,120,0,4,4,124,352,19,495,30,32,4,0,66,0,0,0,66,292,26,384,23,25,4,6,58,0,0,0,58,479,37,574,2159,1250,152,99,3660,112,59,171,3831,2535,266,6632
LGA12750,1304,360,99,1763,768,515,64,39,1386,69,41,110,1496,386,102,1984,948,581,65,29,1623,72,36,108,1731,442,132,2305,958,736,78,33,1805,57,28,85,1890,609,113,2612,851,644,103,20,1618,56,40,96,1714,1000,133,2847,460,522,82,25,1089,37,36,73,1162,1948,141,3251,104,220,23,10,357,6,9,15,372,2283,126,2781,35,66,11,6,118,0,4,4,122,1927,139,2188,30,33,8,7,78,0,6,6,84,3656,385,4125,6315,5158,661,305,12439,642,369,1011,13450,14291,1695,29436
LGA12850,8095,3681,638,12414,5206,2046,179,302,7733,450,257,707,8440,3956,626,13022,5480,2102,188,341,8111,394,268,662,8773,3912,606,13291,5319,1946,240,288,7793,427,276,703,8496,4460,592,13548,3962,1386,162,217,5727,278,170,448,6175,4944,524,11643,2111,947,129,114,3301,183,116,299,3600,5492,498,9590,542,351,37,46,976,20,12,32,1008,5157,435,6600,106,102,12,12,232,3,7,10,242,4919,434,5595,33,69,10,16,128,3,9,12,140,9096,1052,10288,44410,18923,2107,2906,68346,4460,2867,7327,75673,65728,7610,149011
LGA12900,395,77,17,489,281,122,12,18,433,14,3,17,450,87,14,551,319,114,17,15,465,15,7,22,487,119,14,620,321,104,16,0,441,12,6,18,459,110,17,586,262,115,18,10,405,7,6,13,418,168,21,607,168,94,12,4,278,7,3,10,288,309,28,625,69,60,4,4,137,0,0,0,137,365,34,536,38,18,3,4,63,0,0,0,63,315,31,409,25,25,9,3,62,0,0,0,62,652,100,814,2478,1103,172,100,3853,149,63,212,4065,2748,324,7137
LGA12950,168,43,9,220,123,45,6,6,180,10,3,13,193,50,14,257,143,62,6,6,217,10,0,10,227,54,23,304,165,68,7,6,246,10,6,16,262,68,20,350,138,66,6,3,213,6,0,6,219,54,18,291,93,48,3,3,147,4,0,4,151,132,17,300,53,33,6,0,92,0,0,0,92,162,17,271,31,8,3,3,45,0,0,0,45,193,20,258,17,12,0,3,32,0,0,0,32,313,61,406,1133,559,62,48,1802,77,37,114,1916,1332,228,3476
LGA13010,327,94,23,444,215,115,8,7,345,12,4,16,361,104,26,491,251,128,18,11,408,17,5,22,430,112,37,579,284,134,17,7,442,12,7,19,461,189,31,681,243,113,11,4,371,15,7,22,393,190,20,603,175,92,8,3,278,13,12,25,303,328,29,660,81,54,7,5,147,5,0,5,152,378,27,557,41,32,6,0,79,0,0,0,79,367,21,467,25,19,5,3,52,0,0,0,52,708,74,834,2036,1145,124,85,3390,152,91,243,3633,2992,351,6976
LGA13050,190,50,9,249,137,84,0,7,228,8,6,14,242,58,11,311,163,78,9,7,257,5,3,8,265,55,6,326,165,61,11,4,241,4,0,4,245,95,13,353,128,63,5,11,207,0,3,3,210,121,18,349,101,92,9,0,202,4,6,10,212,213,15,440,50,43,9,0,102,0,0,0,102,271,9,382,17,21,0,0,38,0,0,0,38,220,13,271,4,22,7,0,33,0,0,0,33,466,43,542,1161,675,75,48,1959,70,38,108,2067,1762,164,3993
LGA13100,7931,1668,434,10033,5231,2616,276,164,8287,263,144,407,8694,1594,481,10769,5685,2686,280,172,8823,271,133,404,9227,1576,484,11287,5645,2519,310,152,8626,235,120,355,8981,1982,557,11520,4317,2221,304,106,6948,189,104,293,7241,2653,426,10320,2311,1821,228,71,4431,120,120,240,4671,4649,445,9765,669,874,67,24,1634,11,35,46,1680,5983,449,8112,140,312,27,16,495,3,12,15,510,5569,433,6512,55,155,24,20,254,3,8,11,265,13607,1872,15744,41493,23993,2924,1453,69863,2775,1835,4610,74473,48021,7212,129706
LGA13310,1382,354,77,1813,967,361,44,31,1403,51,24,75,1478,328,88,1894,1029,437,43,34,1543,41,13,54,1597,347,86,2030,996,352,53,33,1434,35,15,50,1484,351,66,1901,815,353,58,15,1241,36,15,51,1292,524,81,1897,473,290,31,17,811,15,21,36,847,843,60,1750,153,133,10,6,302,3,3,6,308,1103,84,1495,49,60,6,3,118,0,6,6,124,933,75,1132,30,46,5,6,87,0,0,0,87,1769,269,2125,7800,3686,473,281,12240,479,262,741,12981,8330,1136,22447
LGA13320,1177,335,75,1587,712,473,35,30,1250,81,26,107,1357,358,69,1784,840,573,49,29,1491,65,29,94,1585,449,90,2124,895,525,65,29,1514,52,33,85,1599,623,98,2320,733,524,79,21,1357,54,35,89,1446,938,123,2507,402,446,58,13,919,44,32,76,995,1833,131,2959,130,211,26,14,381,0,7,7,388,2508,151,3047,46,86,16,7,155,0,4,4,159,2315,148,2622,25,35,10,11,81,0,0,0,81,4264,617,4962,5761,4515,543,262,11081,645,350,995,12076,15272,1755,29103
LGA13340,422,72,31,525,318,156,12,10,496,13,0,13,509,89,24,622,409,178,12,15,614,9,4,13,627,63,35,725,397,167,29,3,596,14,0,14,610,110,20,740,338,144,18,9,509,8,4,12,521,155,38,714,237,131,21,7,396,8,12,20,416,279,40,735,127,67,12,7,213,0,3,3,216,307,48,571,51,21,0,4,76,0,0,0,76,295,27,398,45,26,0,4,75,0,0,0,75,569,59,703,2820,1406,170,110,4506,113,75,188,4694,2512,395,7601
LGA13380,1659,579,123,2361,1114,639,49,36,1838,113,60,173,2011,564,101,2676,1268,697,84,45,2094,121,51,172,2266,661,115,3042,1387,762,89,39,2277,99,52,151,2428,832,142,3402,1112,702,123,27,1964,87,57,144,2108,1214,140,3462,605,543,74,27,1249,50,45,95,1344,2065,158,3567,195,218,29,14,456,3,7,10,466,2554,140,3160,68,84,11,8,171,0,4,4,175,2204,154,2533,37,49,10,7,103,3,3,6,109,4074,413,4596,8900,6087,748,366,16101,1085,593,1678,17779,17529,1868,37176
LGA13450,1173,263,117,1553,848,389,36,34,1307,33,14,47,1354,228,93,1675,925,366,23,27,1341,26,19,45,1386,210,88,1684,866,289,41,27,1223,18,10,28,1251,240,109,1600,667,262,47,22,998,9,11,20,1018,345,80,1443,384,199,40,17,640,8,5,13,653,466,80,1199,140,119,8,9,276,0,3,3,279,532,80,891,45,65,15,6,131,0,3,3,134,619,53,806,31,50,6,7,94,0,3,3,97,1422,214,1733,7257,3304,419,316,11296,366,206,572,11868,5620,1381,18869
LGA13500,161,36,6,203,118,52,4,6,180,0,0,0,180,39,3,222,119,67,12,3,201,9,3,12,213,32,10,255,142,42,6,8,198,5,0,5,203,46,9,258,120,43,7,10,180,6,3,9,189,53,10,252,60,63,0,3,126,3,6,9,135,110,13,258,39,28,4,4,75,0,0,0,75,140,22,237,23,9,3,6,41,0,0,0,41,141,16,198,6,6,3,6,21,0,0,0,21,249,31,301,1013,519,66,64,1662,46,33,79,1741,1005,142,2888
LGA13550,540,118,33,691,363,186,11,14,574,23,11,34,608,125,38,771,415,160,18,15,608,23,7,30,638,121,40,799,464,186,25,12,687,13,13,26,713,141,40,894,388,135,15,10,548,12,5,17,565,168,56,789,227,116,17,12,372,12,4,16,388,288,36,712,77,59,11,5,152,0,4,4,156,427,41,624,38,33,0,0,71,0,0,0,71,408,43,522,22,25,5,6,58,0,0,0,58,765,195,1018,3431,1609,189,130,5359,227,107,334,5693,3253,684,9630
LGA13650,178,53,14,245,132,61,3,8,204,6,3,9,213,48,19,280,118,63,6,8,195,9,6,15,210,47,6,263,146,56,7,9,218,7,3,10,228,79,10,317,110,50,11,4,175,0,3,3,178,90,14,282,107,51,6,6,170,4,6,10,180,122,14,316,43,33,0,3,79,0,0,0,79,150,11,240,27,13,3,0,43,0,0,0,43,126,8,177,13,11,4,0,28,0,0,0,28,277,30,335,1102,548,66,54,1770,69,50,119,1889,1245,168,3302
LGA13660,202,56,6,264,170,67,7,7,251,7,6,13,264,66,3,333,175,63,6,7,251,7,0,7,258,85,12,355,177,52,16,6,251,3,3,6,257,83,10,350,134,49,9,6,198,7,0,7,205,87,7,299,108,59,10,6,183,5,0,5,188,198,6,392,56,33,6,6,101,0,0,0,101,234,13,348,32,20,0,0,52,0,4,4,56,211,10,277,18,7,0,6,31,0,0,0,31,406,34,471,1338,529,83,59,2009,75,32,107,2116,1710,110,3936
LGA13700,138,40,6,184,85,48,6,3,142,10,3,13,155,40,11,206,113,49,7,3,172,6,0,6,178,38,3,219,128,55,7,3,193,7,0,7,200,55,7,262,110,43,8,0,161,0,6,6,167,88,0,255,82,51,3,5,141,7,0,7,148,146,9,303,27,27,0,0,54,0,3,3,57,162,8,227,16,11,3,3,33,3,0,3,36,159,12,207,13,11,3,6,33,0,0,0,33,272,23,328,892,411,55,40,1398,66,21,87,1485,1205,106,2796
LGA13800,3346,600,179,4125,2561,1070,113,75,3819,78,51,129,3948,596,245,4789,2622,962,101,78,3763,81,59,140,3903,591,190,4684,2539,860,118,66,3583,65,29,94,3677,592,183,4452,1685,719,91,59,2554,60,24,84,2638,822,174,3634,1011,660,87,30,1788,35,34,69,1857,1334,185,3376,334,336,20,12,702,6,7,13,715,1576,148,2439,82,117,13,12,224,0,0,0,224,1393,142,1759,35,55,10,8,108,0,3,3,111,2557,265,2933,20104,8954,1123,734,30915,894,632,1526,32441,13801,2360,48602
LGA13850,128,32,10,170,94,46,6,6,152,0,3,3,155,26,4,185,135,48,10,6,199,0,4,4,203,50,9,262,131,50,10,5,196,6,3,9,205,40,8,253,77,41,11,4,133,0,0,0,133,49,11,193,49,31,6,6,92,3,3,6,98,92,12,202,29,14,6,0,49,0,0,0,49,134,6,189,18,7,4,0,29,0,0,0,29,124,9,162,7,5,0,0,12,0,0,0,12,244,17,273,836,381,72,43,1332,27,26,53,1385,941,119,2445
LGA13950,5739,1512,413,7664,3277,1151,123,107,4658,191,96,287,4945,1333,346,6624,3183,982,107,101,4373,182,83,265,4638,1311,326,6275,2739,879,101,96,3815,124,73,197,4012,1332,321,5665,1989,742,104,69,2904,99,47,146,3050,1567,251,4868,1319,627,88,51,2085,72,55,127,2212,2328,233,4773,380,257,24,18,679,12,7,19,698,2589,222,3509,56,80,15,11,162,0,0,0,162,2443,207,2812,14,27,13,6,60,3,6,9,69,4583,846,5498,28488,11011,1454,1194,42147,2084,1201,3285,45432,27477,4991,77900
LGA14000,8858,1637,217,10712,6497,2711,243,122,9573,207,166,373,9946,1604,257,11807,7180,2690,226,156,10252,233,131,364,10616,1373,271,12260,6868,2464,206,137,9675,211,103,314,9989,1402,225,11616,5013,1955,223,91,7282,153,78,231,7513,1923,208,9644,2790,1812,163,77,4842,109,68,177,5019,3170,212,8401,960,1065,85,24,2134,23,30,53,2187,4018,161,6366,199,412,31,22,664,3,7,10,674,4113,170,4957,81,236,24,25,366,0,0,0,366,9650,920,10936,49079,24662,2576,1234,77551,1955,1974,3929,81480,39445,3603,124528
LGA14100,632,136,30,798,544,194,13,8,759,20,6,26,785,158,30,973,534,194,12,5,745,15,9,24,769,143,25,937,478,166,17,7,668,17,5,22,690,134,28,852,423,158,30,7,618,9,6,15,633,163,21,817,310,182,15,3,510,5,6,11,521,288,27,836,115,102,13,7,237,3,0,3,240,321,25,586,39,63,8,6,116,0,3,3,119,321,13,453,13,37,3,3,56,0,0,0,56,1317,79,1452,3757,1781,216,81,5835,124,94,218,6053,4090,375,10518
LGA14150,4358,927,176,5461,2857,1050,92,104,4103,117,68,185,4288,870,170,5328,3017,1184,96,91,4388,133,63,196,4584,832,186,5602,2785,1002,96,82,3965,119,60,179,4144,904,201,5249,1980,812,102,72,2966,87,58,145,3111,1277,161,4549,1130,652,85,32,1899,68,50,118,2017,1842,143,4002,323,301,27,18,669,5,12,17,686,2262,141,3089,73,143,3,8,227,0,3,3,230,2223,124,2577,28,60,11,9,108,0,3,3,111,5723,442,6276,23583,10571,1215,890,36259,1315,1035,2350,38609,23156,2555,64320
LGA14200,713,197,39,949,510,172,24,13,719,37,16,53,772,188,42,1002,520,221,18,15,774,30,9,39,813,194,29,1036,527,200,30,16,773,36,14,50,823,223,52,1098,401,160,19,11,591,18,8,26,617,304,34,955,263,155,18,6,442,14,13,27,469,525,25,1019,100,93,12,4,209,0,0,0,209,648,46,903,46,36,8,7,97,0,3,3,100,604,54,758,31,28,0,9,68,0,0,0,68,1024,231,1323,4051,1887,211,138,6287,353,145,498,6785,4942,686,12413
LGA14250,45,12,0,57,56,20,0,3,79,0,0,0,79,13,8,100,59,22,7,3,91,0,0,0,91,11,6,108,77,24,3,0,104,0,0,0,104,19,6,129,51,14,3,3,71,4,0,4,75,14,8,97,44,24,0,0,68,4,0,4,72,39,4,115,15,12,5,0,32,0,0,0,32,40,7,79,7,3,3,3,16,0,0,0,16,57,7,80,6,3,3,0,12,0,0,0,12,88,15,115,455,175,30,15,675,11,4,15,690,365,74,1129
LGA14300,218,184,7,409,173,61,10,7,251,4,0,4,255,151,5,411,172,50,11,6,239,11,3,14,253,125,15,393,179,89,9,10,287,4,3,7,294,104,18,416,149,57,9,5,220,4,3,7,227,137,17,381,113,46,5,5,169,6,0,6,175,176,15,366,40,25,0,4,69,0,0,0,69,185,15,269,11,6,3,0,20,0,0,0,20,149,23,192,9,6,0,0,15,0,0,0,15,271,59,345,1365,581,85,67,2098,70,37,107,2205,2196,212,4613
LGA14350,974,421,53,1448,621,342,44,22,1029,52,33,85,1114,436,82,1632,725,420,59,31,1235,61,29,90,1325,548,101,1974,769,506,60,25,1360,73,25,98,1458,640,110,2208,633,415,75,12,1135,40,20,60,1195,920,97,2212,403,313,73,17,806,37,14,51,857,1293,97,2247,103,138,16,3,260,3,3,6,266,1447,98,1811,29,55,6,0,90,0,4,4,94,1268,83,1445,16,33,8,7,64,3,0,3,67,2268,213,2548,5021,3664,525,232,9442,640,280,920,10362,11448,1172,22982
LGA14400,913,163,18,1094,599,332,39,10,980,22,13,35,1015,167,23,1205,751,366,33,21,1171,22,18,40,1211,134,36,1381,840,374,54,33,1301,17,13,30,1331,198,41,1570,658,322,68,14,1062,23,12,35,1097,399,48,1544,282,227,29,8,546,8,13,21,567,738,21,1326,79,144,14,0,237,3,6,9,246,888,36,1170,26,46,0,3,75,0,0,0,75,793,29,897,14,36,6,6,62,0,0,0,62,1775,136,1973,5115,3248,432,173,8968,232,189,421,9389,6194,521,16104
LGA14450,3209,624,147,3980,2211,838,85,67,3201,79,62,141,3342,580,134,4056,2336,827,78,84,3325,78,60,138,3463,564,152,4179,2135,698,89,46,2968,79,50,129,3097,604,155,3856,1475,602,85,34,2196,64,37,101,2297,756,147,3200,863,524,45,18,1450,37,30,67,1517,1268,131,2916,253,266,43,20,582,0,9,9,591,1515,122,2228,83,104,10,3,200,0,3,3,203,1462,125,1790,27,60,11,11,109,0,4,4,113,3581,448,4142,17516,7922,953,648,27039,849,736,1585,28624,15372,2255,46251
LGA14500,4707,1077,172,5956,4332,1825,151,78,6386,120,115,235,6621,1360,227,8208,5026,1914,134,90,7164,181,103,284,7448,1312,195,8955,4623,1765,167,78,6633,145,52,197,6830,1154,188,8172,3294,1406,150,62,4912,124,47,171,5083,1372,176,6631,2008,1444,145,34,3631,70,43,113,3744,2208,142,6094,823,954,85,14,1876,14,26,40,1916,2892,128,4936,233,503,44,28,808,3,11,14,822,2959,126,3907,118,359,35,30,542,4,5,9,551,8650,736,9937,30150,17038,1717,743,49648,1143,1170,2313,51961,30795,2796,85552
LGA14550,296,135,10,441,235,115,13,8,371,14,13,27,398,142,27,567,274,142,8,16,440,28,13,41,481,157,30,668,286,179,20,10,495,30,22,52,547,229,30,806,253,176,17,15,461,17,11,28,489,304,34,827,149,137,14,8,308,24,12,36,344,381,33,758,54,47,6,0,107,8,0,8,115,338,31,484,31,33,0,3,67,0,0,0,67,281,12,360,23,26,3,0,52,0,0,0,52,611,66,729,1898,1237,118,85,3338,229,117,346,3684,3261,335,7280
LGA14600,287,51,21,359,196,87,6,3,292,5,10,15,307,65,15,387,196,67,11,9,283,4,8,12,295,78,14,387,253,96,10,12,371,12,0,12,383,74,17,474,207,60,21,10,298,3,5,8,306,108,30,444,156,63,10,6,235,4,3,7,242,166,22,430,68,41,3,7,119,0,3,3,122,174,20,316,37,35,7,4,83,0,0,0,83,216,20,319,30,29,4,0,63,0,0,0,63,459,55,577,1887,800,101,92,2880,85,60,145,3025,1811,289,5125
LGA14650,9287,1976,305,11568,6273,2973,333,196,9775,239,144,383,10158,1844,315,12317,6501,2867,330,179,9877,235,149,384,10261,2072,351,12684,6679,2694,388,170,9931,204,105,309,10240,2498,379,13117,4969,2446,375,126,7916,150,95,245,8161,3772,327,12260,2510,1879,237,80,4706,98,86,184,4890,6611,346,11847,659,832,77,26,1594,7,23,30,1624,7764,367,9755,138,284,22,18,462,3,6,9,471,6813,348,7632,47,153,15,22,237,0,3,3,240,14590,1478,16308,49432,27565,3496,1727,82220,2775,1897,4672,86892,58061,5506,150459
LGA14700,2228,310,96,2634,1392,482,52,30,1956,40,24,64,2020,326,73,2419,1358,447,43,25,1873,47,27,74,1947,252,54,2253,1224,395,48,18,1685,41,15,56,1741,245,57,2043,923,390,37,18,1368,27,19,46,1414,329,62,1805,627,369,30,16,1042,17,16,33,1075,546,57,1678,235,233,9,6,483,11,0,11,494,716,49,1259,49,122,10,3,184,0,5,5,189,670,45,904,24,52,3,6,85,0,0,0,85,1825,161,2071,11367,4614,582,237,16800,375,269,644,17444,7177,971,25592
LGA14750,536,107,36,679,377,129,14,11,531,12,8,20,551,103,45,699,441,128,15,10,594,10,3,13,607,113,33,753,393,157,19,17,586,8,3,11,597,132,42,771,312,91,19,13,435,12,5,17,452,133,17,602,161,81,12,10,264,7,0,7,271,234,43,548,59,56,7,4,126,0,0,0,126,308,26,460,21,16,0,3,40,0,0,0,40,332,30,402,13,18,5,3,39,0,0,0,39,603,80,722,3045,1284,178,115,4622,133,74,207,4829,2938,528,8295
LGA14800,5009,606,304,5919,2786,890,125,51,3852,96,40,136,3988,571,244,4803,2344,675,90,39,3148,97,39,136,3284,406,185,3875,1848,511,76,24,2459,77,28,105,2564,408,146,3118,1559,566,84,25,2234,58,31,89,2323,561,158,3042,936,606,56,14,1612,32,33,65,1677,952,148,2777,334,287,38,6,665,4,11,15,680,1061,132,1873,56,110,7,0,173,5,0,5,178,917,117,1212,21,48,6,0,75,0,0,0,75,1886,336,2297,20894,7161,1153,345,29553,780,482,1262,30815,9481,2456,42752
LGA14850,1951,519,112,2582,1245,715,63,35,2058,85,57,142,2200,539,95,2834,1455,682,69,38,2244,97,56,153,2397,610,121,3128,1554,770,65,35,2424,88,48,136,2560,698,110,3368,1229,755,99,25,2108,73,57,130,2238,893,113,3244,644,560,48,16,1268,37,36,73,1341,1262,92,2695,205,206,13,16,440,0,5,5,445,1308,63,1816,60,82,8,9,159,0,0,0,159,1216,68,1443,53,56,12,4,125,3,0,3,128,2686,201,3015,10246,7027,718,360,18351,919,760,1679,20030,12860,1416,34306
LGA14870,915,271,59,1245,576,269,29,23,897,36,18,54,951,248,55,1254,660,286,36,19,1001,37,15,52,1053,335,69,1457,719,287,44,22,1072,34,12,46,1118,339,62,1519,536,264,32,13,845,20,15,35,880,422,55,1357,288,208,35,15,546,26,14,40,586,722,69,1377,94,107,15,9,225,3,0,3,228,868,62,1158,24,33,3,0,60,0,0,0,60,717,50,827,18,16,0,3,37,0,3,3,40,1287,152,1479,4966,2545,325,206,8042,417,202,619,8661,6551,845,16057
LGA14900,10057,2880,751,13688,6606,2220,259,269,9354,296,161,457,9811,2757,716,13284,6698,2007,244,284,9233,342,145,487,9720,2705,673,13098,5482,1620,255,226,7583,277,149,426,8009,2852,742,11603,3701,1193,187,161,5242,180,102,282,5524,3165,604,9293,2044,892,109,102,3147,126,63,189,3336,3825,547,7708,578,342,45,34,999,14,12,26,1025,4019,438,5482,93,116,17,14,240,4,8,12,252,3544,427,4223,24,45,13,8,90,0,0,0,90,5764,871,6725,50734,18674,2529,2512,74449,3544,2081,5625,80074,48622,8975,137671
LGA14920,293,94,16,403,225,103,13,14,355,13,0,13,368,84,16,468,235,107,5,13,360,6,3,9,369,93,24,486,263,103,10,13,389,13,3,16,405,114,21,540,228,97,12,10,347,13,8,21,368,148,26,542,144,85,9,11,249,7,4,11,260,228,29,517,62,40,8,3,113,0,0,0,113,336,12,461,39,24,0,0,63,0,0,0,63,279,16,358,27,17,7,6,57,0,0,0,57,537,43,637,1893,907,100,103,3003,140,52,192,3195,2372,257,5824
LGA14950,142,28,0,170,100,46,0,0,146,6,3,9,155,21,7,183,116,53,5,3,177,0,0,0,177,31,10,218,115,38,3,3,159,4,0,4,163,39,6,208,94,39,6,6,145,6,0,6,151,61,3,215,79,37,3,6,125,0,0,0,125,72,8,205,37,25,8,0,70,0,0,0,70,87,7,164,12,16,0,0,28,0,0,0,28,98,6,132,9,10,0,3,22,0,0,0,22,243,17,282,814,386,52,27,1279,38,18,56,1335,848,88,2271
LGA15050,3735,812,172,4719,2488,1050,134,71,3743,91,61,152,3895,712,185,4792,2419,957,91,64,3531,83,40,123,3654,700,174,4528,2390,868,99,52,3409,56,22,78,3487,820,166,4473,1693,714,108,49,2564,45,25,70,2634,1214,135,3983,830,565,82,34,1511,28,17,45,1556,1905,131,3592,219,215,26,5,465,3,3,6,471,2053,122,2646,48,81,0,3,132,0,3,3,135,1724,129,1988,18,42,13,11,84,0,0,0,84,3365,412,3861,19602,9538,1211,616,30967,989,660,1649,32616,17304,2284,52204
LGA15150,3066,500,228,3794,1730,685,69,24,2508,50,38,88,2596,455,164,3215,1590,626,47,23,2286,54,37,91,2377,397,162,2936,1299,520,71,21,1911,51,20,71,1982,325,141,2448,901,425,48,14,1388,28,19,47,1435,398,125,1958,546,480,46,13,1085,27,20,47,1132,686,118,1936,202,304,22,6,534,3,11,14,548,971,100,1619,62,151,11,6,230,3,3,6,236,807,75,1118,23,75,9,5,112,0,0,0,112,2150,290,2552,13488,5939,774,256,20457,417,364,781,21238,8566,2172,31976
